"rownum","Id","MiscAnimated","i32","PreloadGroupsKeys","i32"
469,"ExpeditionOlrothReviveBeam1",5732,1145569280,[],4
470,"ExpeditionOlrothRelicSearedGroundBeam",5738,1148846080,[],4
471,"ExpeditionOlrothReviveBeam2",5740,1145569280,[],4
472,"ExpeditionOlrothSingleLaserBeam",5748,1148846080,[],4
473,"OlrothRelicJewelActivationBeam",5755,1145569280,[],4
474,"HellscapePaleEliteCasterBeam",5783,1140457472,[],4
475,"HellscapeFleshFodderArcBeam",5797,1129447424,[],4
476,"HellscapeDemonFodderFaceLaser",5801,1137180672,[],4
477,"CelestialBrandAttachBeam",5811,1140457472,[],4
478,"CelestialStormBrandBeamEffect",5815,1140457472,[],4
479,"CelestialPenanceBrandChargeBeam",5826,1140457472,[],4
480,"CelestialWinterBrandChargeBeam",5831,1128792064,[],4
481,"DivineCryWeaponCelestial",5980,1120403456,[],4
482,"SoulLinkBeam",6020,1148846080,[],4
483,"FlameLinkBeam",6025,1148846080,[],4
484,"RemoraLinkBeam",6028,1148846080,[],4
485,"BulwarkLinkBeam",6031,1148846080,[],4
486,"TriggerLinkBeam",6034,1148846080,[],4
487,"CriticalLinkBeam",6037,1148846080,[],4
488,"BrandSurgeCastBeamUNUSED",4313,1133903872,[],4
489,"BrandSurgeCastBeamCelestial",4313,1133903872,[],4
490,"DisintegrateBeamCelestial",6124,1134755840,[],4
491,"DisintegrateFinalBeamCelestial",6127,1149452288,[],4
492,"AtlasInvadersConsumeFodder1ScreechBeam",6162,1148846080,[],4
493,"AtlasInvadersConsumeFodder2Arc",6166,1137180672,[],4
494,"TempestShieldBeamCelestial",6170,1140733051,[],4
495,"ArchnemesisUnionOfSoulsBeam",6217,1148846080,[60],4
496,"ArchnemesisStatueChain",6231,1137180672,[60],4
497,"ToxicRainVineAuspicious",6253,1133903872,[],4
498,"ArchnemesisVoodooDollBeam",6271,1148846080,[60],4
499,"BlackStarLaserSpearLaser",6300,1141473280,[],4
500,"ArchnemesisLivingCrystalBeam",6303,1148846080,[60],4
501,"BloodTendrilsBeamMercurial",6320,1140457472,[],4
502,"BloodTendrilsBeamLiteMercurial",6321,1140457472,[],4
503,"CleansingBossMavenZap",6330,1153138688,[],4
504,"InfiniteHungerMudBeam",6332,1137180672,[],4
505,"ToxicRainVineVulcan",6338,1133903872,[],4
506,"MavenTangleOrbBeam",6367,1153138688,[],4
507,"ConsumeBossDoomLaserBeam",6369,1148846080,[],4
508,"ConsumeBossDoomLaserPulseBeam",6370,1148846080,[],4
509,"UniqueBootsGraspingVine",6376,1133903872,[],3
510,"SentinelBeamLaserRed",6423,1141473280,[],4
511,"SentinelBeamLaserBlue",6494,1141473280,[],4
512,"SentinelBeamLaserGold",6495,1141473280,[],4
513,"GolemBallHealingBeam",6514,1140457472,[],4
514,"MagebloodPipe",6528,1128792064,[],4
515,"GalvanicFieldBeam",6588,1140457472,[],4
516,"CelestialGalvanicFieldBeam",6615,1140457472,[],4
517,"AutomatonLightningTendrilsChannelledBeam",6622,1149452288,[],4
518,"AutomatonGalvanicFieldBeam",6663,1140457472,[],4
519,"StarfallBloodScytheBeam",6706,1137180672,[],4
520,"CatPolymorphWandBeam",6716,1148846080,[],4
521,"SanctumWallLaserBeam",6718,1148846080,[],4
522,"SanctumPaleEliteCasterBeam",6742,1140457472,[],4
523,"MTXJellyfishSwarmBeam",6745,1125515264,[],4
524,"MTXJellyfishSwarmBigBeam",6746,1125515264,[],4
525,"MTXJellyfishSwarmProjectBeam",6747,1120403456,[],4
526,"MTXJellyfishSwarmProjectBigBeam",6748,1120403456,[],4
527,"MTXJellyfishSwarmSirenBeam",6749,1120403456,[],4
528,"MTXJellyfishSwarmSirenBigBeam",6750,1120403456,[],4
529,"MTXJellyfishSwarmVoidEmperorBeam",6751,1120403456,[],4
530,"MTXJellyfishSwarmVoidEmperorBigBeam",6752,1120403456,[],4
531,"SanctumLyciaTrackingBeam",6777,1140457472,[],4
532,"MTXMasqueradePortalLaser1",6792,1134559232,[],4
533,"MTXMasqueradePortalLaser2",6793,1134559232,[],4
534,"MTXMasqueradePortalLaser3",6794,1134559232,[],4
535,"MTXMasqueradePortalLaser4",6795,1134559232,[],4
536,"SanctumGuardAzureBeam",6818,1140457472,[],4
537,"SanctumFireBeam",6839,1140457472,[],4
538,"MtxAtlasHideoutConnectorBeam",6868,1140457472,[],4
539,"MTXTormentedArmourBeam",6867,1139638272,[],4
540,"MTXPoltergeistPortalBeam",6873,1127153664,[],4
541,"CrucibleSquidNoodleBeam1",4252,1140457472,[],4
542,"CrucibleSquidNoodleBeam2",4253,1140457472,[],4
543,"CrucibleSquidNoodleBeam3",4254,1140457472,[],4
544,"CrucibleSquidNoodleBeam4",4255,1140457472,[],4
545,"MTXPuppetMasterHandBeam",6997,1142292480,[],4
546,"MTXClockworkItemPrinterBackAttachment",7008,1128792064,[],4
547,"VaalRejuvenationTotemBeam",7036,1139638272,[],4
548,"BloodGolemMaceBeam",7044,1139638272,[],4
549,"VineBloodScytheBeam",7053,1137180672,[],4
550,"AncestralLightningBeamCharge1",7078,1138819072,[],4
551,"StygianWaypointChain",7083,1137180672,[],4
552,"DemonCraftingBenchChain",7084,1137180672,[],4
553,"ElderDiamondFlaskLaser",7096,1143111680,[],4
554,"TawhanukuSoulrendBeam",7099,1133084672,[],4
555,"DemonCraftingBenchCraftLaser",7101,1141063680,[],4
556,"HinekoraHairBeam",7109,1137180672,[],4
557,"AncestralBeamOut",7124,1120403456,[],4
558,"AncestralBeamIn",7125,1120403456,[],4
559,"SanctumTotemHolySkyBeamBeam",6844,1140457472,[],4
560,"RustKingsWeapon",7148,1139802112,[],4
561,"AncestralTrialTotemChannelBeam",7158,1140457472,[],4
562,"RustKingsWeaponGold",7149,1139802112,[],4
563,"RustKingsWeaponSilver",7150,1139802112,[],4
564,"RustKingsWeaponDark",7151,1139802112,[],4
565,"AncestralTrialDruidHeal",7176,1120403456,[],4
566,"AncestralFieldItemSingleTotemReviveBeam",7189,1149861888,[],4
567,"AncestralDeathProphetWarpBeam",7205,1137180672,[],4
568,"MTXSprayPaintBeamCelestial",7214,1140457472,[],4
569,"MTXSprayPaintBeamMolten",7215,1140457472,[],4
570,"MTXSprayPaintBeamBlood",7216,1140457472,[],4
571,"MTXHarbingerInspectBeam",7217,1143930880,[],4
572,"MTXHarbingerInspectBeamStarfall",7220,1143930880,[],4
573,"MTXHarbingerInspectBeamSunprism",7221,1143930880,[],4
574,"MTXHarbingerInspectBeamVoidEmperor",7222,1143930880,[],4
575,"MtxSacrificialLifeFlaskBeam",7282,1154367488,[],4
576,"AzmeriDustInfuseWarden",7288,1133903872,[],4
577,"AzmeriDustInfuseVoodoo",7289,1133903872,[],4
578,"AzmeriDustInfusePrimalist",7290,1133903872,[],4
579,"AzmeriTwigPodSummonBeam",7303,1140457472,[],4
580,"AzmeriPictEffigyLinkBeam",7371,1148846080,[],4
581,"MicrotransactionScourgeHeraldBeam",7304,1143930880,[],4
582,"VoodooKingSoulRendDummyBeam",7322,1133084672,[],4
583,"MicrotransactionKalguuranCraftingBeam",7364,1143930880,[],4
584,"MtxKaruiAncestorPortalBeam",7372,1140457472,[],4
585,"MtxSandwraithBeam",7375,1133903872,[],4
586,"AzmeriDustBeamWarden",7377,1133903872,[],4
587,"AzmeriDustBeamVoodoo",7378,1133903872,[],4
588,"AzmeriDustBeamPrimal",7379,1133903872,[],4
589,"MtxLyciaSoulBeam",7381,1143930880,[],4
590,"MTXVoodooKingCurseToImpBeam",7392,1128792064,[],4
591,"MTXVoodooKingImpToEntityBeam",7393,1128792064,[],4
