"rownum","Id","Tier","Mod","[i32]","[rid]","Icon","Type","Achievements"
775,"MinionAddedChaosHighReducedLife",2,32966,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
776,"MinionAddedChaosHighReducedLife",3,32967,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
777,"MinionAddedChaosHighReducedLife",4,32968,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
778,"MinionAddedChaosHighReducedLife",5,32969,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
779,"MinionAddedChaos2hHighReducedLife",1,32970,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
780,"MinionAddedChaos2hHighReducedLife",2,32971,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
781,"MinionAddedChaos2hHighReducedLife",3,32972,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
782,"MinionAddedChaos2hHighReducedLife",4,32973,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
783,"MinionAddedChaos2hHighReducedLife",5,32974,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
784,"MinionAddedChaos",1,32975,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
785,"MinionAddedChaos",2,32976,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
786,"MinionAddedChaos",3,32977,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
787,"MinionAddedChaos",4,32978,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
788,"MinionAddedChaos",5,32979,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
789,"MinionAddedChaos2h",1,32980,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
790,"MinionAddedChaos2h",2,32981,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
791,"MinionAddedChaos2h",3,32982,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
792,"MinionAddedChaos2h",4,32983,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
793,"MinionAddedChaos2h",5,32984,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
794,"MinionAddedChaosLowMinionPoisonChance",1,32985,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
795,"MinionAddedChaosLowMinionPoisonChance",2,32986,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
796,"MinionAddedChaosLowMinionPoisonChance",3,32987,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
797,"MinionAddedChaosLowMinionPoisonChance",4,32988,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
798,"MinionAddedChaosLowMinionPoisonChance",5,32989,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
799,"MinionAddedChaos2hLowMinionPoisonChance",1,32990,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
800,"MinionAddedChaos2hLowMinionPoisonChance",2,32991,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
801,"MinionAddedChaos2hLowMinionPoisonChance",3,32992,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
802,"MinionAddedChaos2hLowMinionPoisonChance",4,32993,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
803,"MinionAddedChaos2hLowMinionPoisonChance",5,32994,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
804,"MinionAddedChaosLowChaosResistance",1,32995,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
805,"MinionAddedChaosLowChaosResistance",2,32996,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
806,"MinionAddedChaosLowChaosResistance",3,32997,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
807,"MinionAddedChaosLowChaosResistance",4,32998,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
808,"MinionAddedChaosLowChaosResistance",5,32999,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
809,"MinionAddedChaos2hLowChaosResistance",1,33000,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
810,"MinionAddedChaos2hLowChaosResistance",2,33001,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
811,"MinionAddedChaos2hLowChaosResistance",3,33002,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
812,"MinionAddedChaos2hLowChaosResistance",4,33003,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
813,"MinionAddedChaos2hLowChaosResistance",5,33004,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
814,"MinionDamageHighReducedMinionCriticalStrikeChance",1,33005,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
815,"MinionDamageHighReducedMinionCriticalStrikeChance",2,33006,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
816,"MinionDamageHighReducedMinionCriticalStrikeChance",3,33007,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
817,"MinionDamageHighReducedMinionCriticalStrikeChance",4,33008,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
818,"MinionDamageHighReducedMinionCriticalStrikeChance",5,33009,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
819,"MinionDamage2hHighReducedMinionCriticalStrikeChance",1,33010,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
820,"MinionDamage2hHighReducedMinionCriticalStrikeChance",2,33011,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
821,"MinionDamage2hHighReducedMinionCriticalStrikeChance",3,33012,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
822,"MinionDamage2hHighReducedMinionCriticalStrikeChance",4,33013,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
823,"MinionDamage2hHighReducedMinionCriticalStrikeChance",5,33014,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
824,"MinionDamage",1,33015,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
825,"MinionDamage",2,33016,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
826,"MinionDamage",3,33017,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
827,"MinionDamage",4,33018,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
828,"MinionDamage",5,33019,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
829,"MinionDamage2h",1,33020,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
830,"MinionDamage2h",2,33021,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
831,"MinionDamage2h",3,33022,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
832,"MinionDamage2h",4,33023,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
833,"MinionDamage2h",5,33024,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
834,"MinionDamageLowMana",1,33025,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
835,"MinionDamageLowMana",2,33026,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
836,"MinionDamageLowMana",3,33027,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
837,"MinionDamageLowMana",4,33028,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
838,"MinionDamageLowMana",5,33029,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
839,"MinionDamage2hLowMana",1,33030,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
840,"MinionDamage2hLowMana",2,33031,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
841,"MinionDamage2hLowMana",3,33032,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
842,"MinionDamage2hLowMana",4,33033,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
843,"MinionDamage2hLowMana",5,33034,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
844,"MinionDamageLowEnergyShield",1,33035,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
845,"MinionDamageLowEnergyShield",2,33036,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
846,"MinionDamageLowEnergyShield",3,33037,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
847,"MinionDamageLowEnergyShield",4,33038,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
848,"MinionDamageLowEnergyShield",5,33039,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
849,"MinionDamage2hLowEnergyShield",1,33040,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
850,"MinionDamage2hLowEnergyShield",2,33041,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
851,"MinionDamage2hLowEnergyShield",3,33042,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
852,"MinionDamage2hLowEnergyShield",4,33043,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
853,"MinionDamage2hLowEnergyShield",5,33044,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
854,"BowGemLevel",1,33045,[1],[1],"Art/2DArt/SkillIcons/passives/BowDamage.dds",0,[9489]
855,"MeleeGemLevel",1,33046,[1],[2],"Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",0,[9489]
856,"MeleeGemLevel2h",1,33047,[1],[2],"Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",0,[9489]
857,"SpellGemLevel",1,33048,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[9489]
858,"SpellGemLevel2h",1,33049,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[9489]
859,"MinionGemLevel",1,33050,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[9489]
860,"MinionGemLevel2h",1,33051,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[9489]
861,"DexterityGemLevel",1,33052,[1],[1],"Art/2DArt/SkillIcons/passives/EyesOfTheDeadly.dds",0,"[9489,9491]"
862,"StrengthGemLevel",1,33053,[1],[0],"Art/2DArt/SkillIcons/passives/EyesOfThePowerful.dds",0,"[9489,9491]"
863,"IntelliegenceGemLevel",1,33054,[1],[3],"Art/2DArt/SkillIcons/passives/EyesOfTheSavant.dds",0,"[9489,9491]"
864,"AddedColdPerDex",1,33055,[1],[1],"Art/2DArt/SkillIcons/passives/ColdWeaponDmg.dds",0,[9491]
865,"AddedColdPerDex2h",1,33056,[1],[1],"Art/2DArt/SkillIcons/passives/ColdWeaponDmg.dds",0,[9491]
866,"AddedFirePerStr",1,33057,[1],[0],"Art/2DArt/SkillIcons/passives/lavalash.dds",0,[9491]
867,"AddedFirePerStr2h",1,33058,[1],[0],"Art/2DArt/SkillIcons/passives/lavalash.dds",0,[9491]
868,"AddedLightningPerInt",1,33059,[1],[3],"Art/2DArt/SkillIcons/passives/sparkingattacks.dds",0,[9491]
869,"AddedLightningPerInt2h",1,33060,[1],[3],"Art/2DArt/SkillIcons/passives/sparkingattacks.dds",0,[9491]
870,"AddedChaosPerLowestAttribute",1,33061,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[9491]
871,"AddedChaosPerLowestAttribute2h",1,33062,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[9491]
872,"GlobalDamageHighIncreasedSkillCost",1,33063,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
873,"GlobalDamageHighIncreasedSkillCost",2,33064,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
874,"GlobalDamageHighIncreasedSkillCost",3,33065,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
875,"GlobalDamage2hHighIncreasedSkillCost",1,33066,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
876,"GlobalDamage2hHighIncreasedSkillCost",2,33067,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
877,"GlobalDamage2hHighIncreasedSkillCost",3,33068,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
878,"GlobalDamage",1,33069,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
879,"GlobalDamage",2,33070,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
880,"GlobalDamage",3,33071,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
881,"GlobalDamage2h",1,33072,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
882,"GlobalDamage2h",2,33073,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
883,"GlobalDamage2h",3,33074,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
884,"GlobalDamageLowIncreasedAttributes",1,33075,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[9491]
885,"GlobalDamageLowIncreasedAttributes",2,33076,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[9491]
886,"GlobalDamageLowIncreasedAttributes",3,33077,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[9491]
887,"GlobalDamage2hLowIncreasedAttributes",1,33078,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[9491]
888,"GlobalDamage2hLowIncreasedAttributes",2,33079,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[9491]
889,"GlobalDamage2hLowIncreasedAttributes",3,33080,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[9491]
890,"IncreasedLife",1,33081,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
891,"IncreasedLife",2,33082,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
892,"IncreasedLife",3,33083,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
893,"IncreasedLife",4,33084,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
894,"IncreasedLife",5,33085,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
895,"IncreasedLifeReducedDamage",1,33086,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
896,"IncreasedLifeReducedDamage",2,33087,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
897,"IncreasedLifeReducedDamage",3,33088,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
898,"IncreasedLifeReducedAllResistance",1,33089,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
899,"IncreasedLifeReducedAllResistance",2,33090,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
900,"IncreasedLifeReducedAllResistance",3,33091,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
901,"IncreasedLifeReducedLocalDefences",1,33092,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
902,"IncreasedLifeReducedLocalDefences",2,33093,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
903,"IncreasedLifeReducedLocalDefences",3,33094,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
904,"IncreasedLifeAndLifeRegen",1,33095,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
905,"IncreasedLifeAndLifeRegen",2,33096,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
906,"IncreasedLifeAndLifeRegen",3,33097,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
907,"IncreasedLifeAndStunThreshold",1,33098,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
908,"IncreasedLifeAndStunThreshold",2,33099,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
909,"IncreasedLifeAndStunThreshold",3,33100,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
910,"IncreasedLifeAndLifeOnKill",1,33101,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
911,"IncreasedLifeAndLifeOnKill",2,33102,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
912,"IncreasedLifeAndLifeOnKill",3,33103,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
913,"LocalArmour",1,33104,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
914,"LocalArmour",2,33105,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
915,"LocalArmour",3,33106,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
916,"LocalArmour",4,33107,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
917,"LocalArmour",5,33108,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
918,"LocalArmourIncreasedDamageOverTimeTaken",1,33109,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
919,"LocalArmourIncreasedDamageOverTimeTaken",2,33110,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
920,"LocalArmourIncreasedDamageOverTimeTaken",3,33111,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
921,"LocalArmourIncreasedDamageFromCriticalStrikes",1,33112,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
922,"LocalArmourIncreasedDamageFromCriticalStrikes",2,33113,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
923,"LocalArmourIncreasedDamageFromCriticalStrikes",3,33114,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
924,"LocalArmourIncreasedStrength",1,33115,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[9491]
925,"LocalArmourIncreasedStrength",2,33116,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[9491]
926,"LocalArmourIncreasedStrength",3,33117,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[9491]
927,"LocalArmourImplicitEffect",1,33118,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
928,"LocalArmourImplicitEffect",2,33119,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
929,"LocalArmourImplicitEffect",3,33120,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
930,"LocalArmourLocalBlock",1,33121,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
931,"LocalArmourLocalBlock",2,33122,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
932,"LocalArmourLocalBlock",3,33123,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
933,"LocalEvasion",1,33124,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
934,"LocalEvasion",2,33125,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
935,"LocalEvasion",3,33126,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
936,"LocalEvasion",4,33127,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
937,"LocalEvasion",5,33128,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
938,"LocalEvasionRatingIncreasedAilmentDurationOnSelf",1,33129,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
939,"LocalEvasionRatingIncreasedAilmentDurationOnSelf",2,33130,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
940,"LocalEvasionRatingIncreasedAilmentDurationOnSelf",3,33131,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
941,"LocalEvasionRatingReducedStunRecovery",1,33132,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
942,"LocalEvasionRatingReducedStunRecovery",2,33133,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
943,"LocalEvasionRatingReducedStunRecovery",3,33134,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
944,"LocalEvasionRatingIncreasedDexterity",1,33135,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[9491]
945,"LocalEvasionRatingIncreasedDexterity",2,33136,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[9491]
946,"LocalEvasionRatingIncreasedDexterity",3,33137,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[9491]
947,"LocalEvasionRatingImplicitEffect",1,33138,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
948,"LocalEvasionRatingImplicitEffect",2,33139,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
949,"LocalEvasionRatingImplicitEffect",3,33140,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
950,"LocalEvasionRatingSuppression",1,33141,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
951,"LocalEvasionRatingSuppression",2,33142,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
952,"LocalEvasionRatingSuppression",3,33143,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
953,"LocalEnergyShield",1,33144,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
954,"LocalEnergyShield",2,33145,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
955,"LocalEnergyShield",3,33146,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
956,"LocalEnergyShield",4,33147,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
957,"LocalEnergyShield",5,33148,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
958,"LocalEnergyShieldReducedRechargeRate",1,33149,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
959,"LocalEnergyShieldReducedRechargeRate",2,33150,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
960,"LocalEnergyShieldReducedRechargeRate",3,33151,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
961,"LocalEnergyShieldReducedManaRegeneration",1,33152,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
962,"LocalEnergyShieldReducedManaRegeneration",2,33153,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
963,"LocalEnergyShieldReducedManaRegeneration",3,33154,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
964,"LocalEnergyShieldIncreasedIntelligence",1,33155,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[9491]
965,"LocalEnergyShieldIncreasedIntelligence",2,33156,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[9491]
966,"LocalEnergyShieldIncreasedIntelligence",3,33157,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[9491]
967,"LocalEnergyShieldImplicitEffect",1,33158,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
968,"LocalEnergyShieldImplicitEffect",2,33159,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
969,"LocalEnergyShieldImplicitEffect",3,33160,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
970,"LocalEnergyShieldAndMana",1,33161,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
971,"LocalEnergyShieldAndMana",2,33162,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
972,"LocalEnergyShieldAndMana",3,33163,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
973,"FireDamagePercentageMinusFireResistance",1,33164,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
974,"FireDamagePercentageMinusFireResistance",2,33165,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
975,"FireDamagePercentageMinusFireResistance",3,33166,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
976,"FireDamagePercentage",1,33167,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
977,"FireDamagePercentage",2,33168,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
978,"FireDamagePercentage",3,33169,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
979,"FireDamagePercentageDamageTakenAsFire",1,33170,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
980,"FireDamagePercentageDamageTakenAsFire",2,33171,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
981,"FireDamagePercentageDamageTakenAsFire",3,33172,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
982,"ColdDamagePercentageMinusColdResistance",1,33173,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
983,"ColdDamagePercentageMinusColdResistance",2,33174,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
984,"ColdDamagePercentageMinusColdResistance",3,33175,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
985,"ColdDamagePercentage",1,33176,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
986,"ColdDamagePercentage",2,33177,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
987,"ColdDamagePercentage",3,33178,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
988,"ColdDamagePercentageDamageTakenAsCold",1,33179,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
989,"ColdDamagePercentageDamageTakenAsCold",2,33180,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
990,"ColdDamagePercentageDamageTakenAsCold",3,33181,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
991,"LightningDamagePercentageMinusLightningResistance",1,33182,[1],[3],"Art/2DArt/SkillIcons/passives/IntensifyNotable.dds",0,[]
