"rownum","BaseItemTypesKey","GrantedEffectsKey","Str","Dex","Int","GemTagsKeys","VaalVariant_BaseItemTypesKey","IsVaalVariant","Description","Consumed_ModsKey","GrantedEffectsKey2","MinionGlobalSkillLevelStat","SupportSkillName","bool","bool","AwakenedVariant","RegularVariant"
261,4888,3888,100,0,0,"[26,9,25,13,14,33,7]","","","","","","","",1,1,"",""
262,4824,3890,60,0,40,"[9,25,13,7,36,14,15,2,18]","","","","","","","",1,1,"",""
263,5060,3900,40,0,60,"[2,33,11,16]","","","Supports any skill that hits enemies.",12640,"","","",1,1,"",""
264,4887,3909,100,0,0,"[26,9,25,13,14,33,7]","","","","","","","",1,1,"",""
265,5061,3917,0,0,100,"[11,25,3,8,4,28]","","","","","","","",1,1,"",""
266,5062,3920,0,60,40,"[10,25,1,8,4,28]","","","","","","","",1,1,"",""
267,5063,3923,60,0,40,"[9,25,0,8,4,28]","","","","","","","",1,1,"",""
268,5064,4904,0,40,60,"[11,25,2,8,4,28]","","","","","","","",1,1,"",""
269,5065,3962,0,0,100,"[11,16,42,12]","","","Supports hex curse skills, turning them into auras that will apply their effect to all enemies in an area around you.",12603,"","","",1,1,456,""
270,5066,3964,60,0,40,"[9,25,13,14,1,40,7]","","","","","","","",1,1,"",""
271,5067,3980,60,40,0,"[27,9,25,14,15]","","","","","","","",1,1,"",""
272,5068,4030,100,0,0,"[27,9,25,14,15,0,13,7]","","","","",8866,"","",1,1,"",""
273,5071,4119,0,0,100,"[11,25,4,22,15,0,35,37]","","","","","","","",1,1,"",""
274,5073,4158,60,0,40,"[13,9,25,7,36]","","","","","","","",1,1,"",""
275,5074,4159,100,0,0,"[13,9,16,7]","","","Supports melee attack skills that are not triggered.",12669,"","","",1,1,"",""
276,5072,4177,0,100,0,"[10,25,13,5,7,36,1]","","","","","","","",1,1,"",""
277,5075,4225,0,100,0,"[1,10,16]","","","Supports any skill you use to hit enemies yourself. Cannot support skills used by totems, traps, or mines.",12573,"","","",1,1,"",""
278,5076,4226,0,100,0,"[1,10,16]","","","Supports any skill that deals damage.",12582,"","","",1,1,"",""
279,5077,4227,0,0,100,"[2,11,16,15]","","","Supports any skill you use to hit enemies yourself. Cannot support skills used by totems, traps, or mines.",12580,"","","",1,1,"",""
280,5078,4229,0,0,100,"[11,25,4,14,0,5,18]","","","","","","","",1,1,"",""
281,5079,4269,0,60,40,"[10,16,20,21]","","","Supports skills which throw Traps or Mines.",12641,"","","",1,1,"",""
282,5081,4289,40,60,0,"[10,25,13,7,36,2,1,0,5,14,18,45]","","","","","","","",1,1,"",""
283,5080,4296,0,60,40,"[20,10,25,4,14,1]","","","","","","","",1,1,"",""
284,5083,4384,0,100,0,"[0,10,25,13,14,5,6]","","","","","","","",1,1,"",""
285,5082,4404,0,100,0,"[2,10,25,13,5,14,6]","","","","","","","",1,1,"",""
286,5086,4412,0,0,40,"[11,25,4,5,14,15]","","","","","","","",1,1,"",""
287,5084,4414,0,100,0,"[10,25,4,14,33,15]","","","","","","","",1,1,"",""
288,5087,4427,0,100,0,"[10,25,4,14,15,33]",5089,"","","","","","",1,1,"",""
289,5089,7526,0,100,0,"[10,25,24,4,14,15,33]","",1,"","",4427,"","",1,1,"",""
290,5088,5225,0,100,0,"[10,25,4,14,15,33]","","","","","","","",1,1,"",""
291,5090,4451,0,0,100,"[11,25,4,14,15,1,44]","","","","","","","",1,1,"",""
292,5085,4283,0,100,0,"[10,25,13,5,19,6]","","","","","","","",1,1,"",""
293,5091,4479,0,0,100,"[2,11,25,4,15,14,18,44]","","","","","","","",1,1,"",""
294,5092,4522,60,40,0,"[9,25,8,4,28,33]","","","","","","","",1,1,"",""
295,5093,4553,0,0,100,"[11,25,4,14,2]","","","","","","","",1,1,"",""
296,5095,4556,100,0,0,"[9,25,13,14,15,40,7]",5153,"","","","","","",1,1,"",""
297,5094,4585,0,100,0,"[3,10,16]","","","Supports any skill that hits enemies.",12642,"","","",1,1,"",""
298,5096,4587,0,40,60,"[11,25,4,14,15,3]","","","","","","","",1,1,"",""
299,5097,4590,0,0,100,"[11,25,4,14,15,3,30]","","","","","","","",1,1,"",""
300,5098,4852,0,0,100,"[11,25,4,3,14,30,15]",5154,"","","","","","",1,1,"",""
301,5099,4598,0,40,60,"[11,25,4,5,15,3,14]","","","","","","","",1,1,"",""
302,5103,4611,0,100,0,"[10,25,4,5]","","","","","","","",1,1,"",""
303,5100,4619,0,60,40,"[3,10,16]","","","Supports any skill that deals damage.",12643,"","","",1,1,452,""
304,5101,4620,0,0,100,"[4,11,16]","","","Supports attack skills, or spell skills that deal damage.",12671,"","","",1,1,458,""
305,5102,4621,0,100,0,"[10,16,15]","","","Supports any skill that has a duration, or can hit enemies to inflict ailments on them.",12644,"","","",1,1,451,""
306,5104,4628,0,60,40,"[20,10,16]","","","Supports traps skills, making them throw extra traps randomly around the targeted location.",12645,"","","",1,1,"",""
307,5108,4629,100,0,0,"[9,25,13,19,7,36]","","","","","","","",1,1,"",""
308,5109,4931,100,0,0,"[9,25,13,19,14,7]","","","","","","","",1,1,"",""
309,5110,4932,100,0,0,"[9,25,13,19,14,40,7]",5157,"","","","","","",1,1,"",""
310,5105,8874,100,0,0,"[9,25,13,14,40,7]","","","","","","","",1,1,"",""
311,5106,4795,0,0,100,"[11,25,4,5,1]","","","","","","","",1,1,"",""
312,5107,4822,0,0,100,"[11,25,4,14,1,15,38]","","","","","","","",1,1,"",""
313,5111,4850,0,0,100,"[11,16]","","","Supports any skill that hits or burns enemies, or inflicts elemental ailments.",12646,"","","",1,1,460,""
314,5112,4851,0,40,60,"[11,16,21]","","","Supports skills which throw mines.",12647,"","","",1,1,"",""
315,5113,4863,0,100,0,"[20,10,16]","","","Supports skills which throw traps.",12648,"","","",1,1,"",""
316,5271,4941,0,0,100,"[11,25,4,14]","","","","","","","",1,1,"",""
317,5132,4944,0,0,100,"[8,11,25,4,14,18,3,38]","","","","","","","",1,1,"",""
318,5114,5036,0,0,100,"[11,25,4,0,15,30]","","","","","","","",1,1,"",""
319,5115,5394,0,40,60,"[11,16,30,4,26]","","","Must support both a channelling skill and a non-channelling spell skill to work. The channelling skill will trigger a spell periodically while channelling. Cannot support skills used by totems, traps, or mines. Vaal skills and skills with a reservation cannot be triggered.",12649,5396,"","",1,1,457,""
320,5116,5511,33,33,33,[16],"","","","","","","",1,1,"",""
321,4885,5515,0,0,100,"[11,25,4,8,15,30]","","","","","",10295,"",1,1,"",""
322,5117,5778,40,0,60,"[0,11,16,14]","","","Supports any skill that hits enemies.",12650,"","","",1,1,"",""
323,5118,5779,100,0,0,"[13,33,9,16]","","","Supports attack skills. Cannot support skills that create minions.",12651,"","","",1,1,"",""
324,5119,5781,0,100,0,"[3,10,16]","","","Supports any skill that hits enemies.",12581,"","","",1,1,"",""
325,5120,5782,0,60,40,"[10,16]","","","Supports any skill that hits enemies.",12652,"","","",1,1,448,""
326,5121,6163,50,50,0,"[9,16]","","","","","","","",1,1,"",""
327,5122,6207,0,40,60,"[3,11,16]","","","Supports any skill that hits enemies.",12653,"","","",1,1,"",""
328,5123,6208,0,0,100,"[11,16,15]","","","Supports any skill that deals damage or has a duration.",12654,"","","",1,1,"",""
329,5124,6209,0,100,0,"[10,16]","","","Supports any skill that hits enemies.",12592,"","","",1,1,"",""
330,5125,6210,100,0,0,"[13,33,9,16]","","","Supports attack skills, or other skills that can maim enemies.",12655,"","","",1,1,"",""
331,5126,6212,40,0,60,"[0,11,16]","","","Supports any skill that hits enemies.",12656,"","","",1,1,"",""
332,5127,6213,0,40,60,"[11,16]","","","Supports any skill that hits enemies or inflicts ailments",12657,"","","",1,1,466,""
333,5128,6214,100,0,0,"[33,9,16]","","","Supports any skill that deals damage.",12658,"","","",1,1,435,""
334,5129,6601,100,0,0,"[40,9,16,7,13,36]","","","Supports melee strike or slam skills. Every third time you use a supported attack, that use of the skill will be more powerful.",12659,"","","",1,1,"",""
335,5130,6602,40,60,0,"[10,16]","","","Supports any skill that hits enemies.",12660,"","","",1,1,"",""
336,5131,6603,0,0,100,"[46,11,16,4,15]","","","Each supported spell will track how much mana you spend on it, granting a buff when the total mana spent reaches a threshold. Cannot support skills used by totems, traps, mines or skills with a reservation.",12661,"","","",1,1,"",""
337,5134,6915,100,0,0,"[9,25,13,14,0,7]","","","","","","","",1,1,"",""
338,5135,6917,0,60,40,"[10,25,4,14,0,15,5]","","","","","","","",1,1,"",""
339,5136,6973,0,40,60,"[11,25,22,4,14,0,35]","","","","","","","",1,1,"",""
340,5137,7007,40,60,0,"[25,4,5,30,14]","","","","","","","",1,1,"",""
341,5138,7065,100,0,0,"[0,9,25,13,14,40,7]","","","","","","","",1,1,"",""
342,5139,7116,0,0,100,"[11,16,30,15]","","","Supports any channelling skill, protecting you from damage while you channel it.  Cannot support skills used by totems. Cannot modify the skills of minions.",12677,"","","",1,1,"",""
343,5140,7117,0,100,0,"[10,16,5]","","","Supports skills that fire projectiles from the user. Does not affect projectiles fired from other locations as secondary effects.",12678,"","","",1,1,"",""
344,5141,7119,0,0,100,"[14,4,11,16]","","","Supports spell skills that apply an effect to an area around a targeted location. Cannot support Vaal skills or skills used by totems, traps, or mines. Cannot modify the skills of minions.",12680,"","","",1,1,464,""
345,5142,7121,100,0,0,"[9,16,7,13,36]","","","Supports melee strike skills, causing them to also strike at extra targets simultaneously. The extra targets must be a minimum distance from the user. If supporting a minion attack skill, the minion's skills will not also strike extra targets. Cannot support triggered skills.",12681,"","","",1,1,434,""
346,5143,7123,0,0,100,"[11,16,8]","","","Supports skills that can hit enemies, or create minions. When those skills or minions kill enemies, or hit rare or unique enemies they will have a chance to summon a Phantasm minion, which uses a piercing projectile spell that deals physical damage.",12682,"","","",1,1,"",""
347,5144,7153,0,100,0,"[6,13,10,16,15]","","","Supports attack skills that can be used with bows. Supported skills can only be used with bows. Cannot support Vaal skills, minion skills, movement skills, or skills used by totems, traps, or mines.",12683,"","","",1,1,"",""
348,5145,996,60,0,40,"[9,25,4,14,15,17,33,42]","","","","","","","",1,1,"",""
349,5146,7489,33,33,34,"[29,25]","","","","","","","",1,1,"",""
350,5147,7501,0,60,40,"[20,10,25,4,14,0,33]","","","","","","","",1,1,"",""
351,5148,7508,0,40,60,"[20,11,25,4,15,14,1]","","","","","","","",1,1,"",""
352,5149,7502,0,60,40,"[20,10,25,4,15,14,0]","","","","","","","",1,1,"",""
353,5150,7505,0,40,60,"[20,11,25,4,15,14,2]","","","","","","","",1,1,"",""
354,5151,7510,0,60,40,"[20,10,25,4,15,14,33]","","","","","","","",1,1,"",""
355,5152,7519,0,0,100,"[11,25,24,4,15,8]","",1,"","",2813,"","",1,1,"",""
356,5153,7620,100,0,0,"[9,25,24,13,14,15,40,7]","",1,"","",4556,"","",1,1,"",""
357,5154,7525,0,0,100,"[11,25,24,4,3,14,15,38,30]","",1,"","",4852,"","",1,1,"",""
358,5155,7538,0,60,40,"[10,16,20]","","","Supports skills which throw traps.",12684,"","","",1,1,"",""
359,5156,8379,0,40,60,"[11,16,21]","","","Supports skills which throw mines.",12702,"","","",1,1,"",""
360,5157,7580,100,0,0,"[9,25,24,13,19,14,7,40]","",1,"","",4932,"","",1,1,"",""
361,5158,7621,60,0,40,"[0,9,25,13,14,22,15,40,7]","","","","","","","",1,1,"",""
362,5159,7623,60,0,40,"[2,9,25,13,14,15,7,36,12]","","","","","","","",1,1,"",""
363,5160,7730,0,100,0,"[10,25,13,5,30,3,6]","","","","","","","",1,1,"",""
364,5161,7737,0,100,0,"[10,25,13,14,3,15,5,6]","","","","","","","",1,1,"",""
365,5162,7743,40,0,60,"[11,25,8,4]","","","","","","","",1,1,"",""
366,5163,7837,0,100,0,"[3,33,13,10,16,15]","","","Supports attack skills.",12685,"","","",1,1,"",""
367,5164,7867,0,40,60,"[1,11,16]","","","Supports any skill that can chill enemies or create chilling areas.",12686,"","","",1,1,"",""
368,5165,7892,0,0,100,"[1,11,25,4,30,14,15,5,44]","","","","","","","",1,1,"",""
369,5166,7902,60,40,0,"[9,25,13,14,33,7]","","","","","","","",1,1,"",""
370,5167,7903,40,60,0,"[10,25,13,5,33]","","","","","","","",1,1,"",""
371,5168,7905,0,0,100,"[2,11,25,4,14,18,15,32]","","","","","","","",1,1,"",""
372,5169,7909,100,0,0,"[9,25,14,4,15,12,33,39]","","","","","","","",1,1,"",""
373,5170,7910,100,0,0,"[9,25,14,4,15,12,33,39]","","","","","","","",1,1,"",""
374,5171,7921,40,60,0,"[10,25,13,5,14,33]","","","","","","","",1,1,"",""
375,5172,7923,60,0,40,"[19,9,16]","","","Supports skills which summon totems.",12687,"","","",1,1,"",""
376,5173,7947,40,0,60,"[11,25,4,14,0,15,32]","","","","","","","",1,1,"",""
377,5174,7949,40,0,60,"[32,11,25,4]","","","","","","","",1,1,"",""
378,5175,8085,40,0,60,"[0,11,25,4,14,15,33]","","","","","","","",1,1,"",""
379,5176,8091,0,0,100,"[3,11,25,4,14,15,5]","","","","","","","",1,1,"",""
380,5177,8120,0,0,100,"[3,26,11,25,4,14,15,42]","","","","",8121,"","",1,1,"",""
381,5181,8125,0,0,100,"[11,16]","","","Supports any skill that hits enemies, causing those hits to leech energy shield based on damage dealt.",12688,"","","",1,1,"",""
382,5180,8122,40,0,60,"[0,2,11,25,4,14,15,33]","","","","","","","",1,1,"",""
383,5182,8126,0,0,100,"[12,11,25,4,14]","","","","","","","",1,1,"",""
384,5179,8128,40,0,60,"[2,11,25,4,14,30,33]","","","","","","","",1,1,"",""
385,5184,8130,0,40,60,"[12,11,25,4,14]","","","","","","","",1,1,"",""
386,5183,8132,0,0,100,"[11,16]","","","","","","","",1,1,"",""
387,5185,8165,0,0,100,"[14,4,11,16]","","","Supports spell skills that you cast yourself. Cannot support triggered skills, Vaal skills, instant skills, channelling skills, skills with a reservation or which create minions, or skills used by totems, traps, or mines.",12689,"","","",1,1,"",""
388,5186,8166,0,0,100,"[4,11,16]","","","Supports spell skills, making their effect reoccur when cast. Cannot support skills with cooldowns, triggered skills, Brand skills, Vaal skills, channelling skills, skills with a reservation, or skills used by totems, traps, or mines. Cannot modify the skills of minions.",12690,"","","",1,1,467,""
389,5187,8185,100,0,0,"[9,25,4,15,34]","","","","","","","",1,1,"",""
390,5188,8343,0,0,100,"[11,25,4,15,34,8]","","","","","","","",1,1,"",""
391,5189,8188,0,100,0,"[10,25,4,22,35,37]","","","","","","","",1,1,"",""
392,5190,8192,0,100,0,"[9,25,13,15,14,7,6]","","","","","","","",1,1,"",""
393,5191,8193,0,0,100,"[26,10,25,8,4,15]","","","","",8194,"","",1,1,"",""
394,5192,8195,60,40,0,"[9,25,13,14,15,7]","","","","","","","",1,1,"",""
395,5193,8197,60,40,0,"[29,9,25,4,41]","","","","","","","",1,1,"",""
396,5194,8199,100,0,0,"[9,25,4]","","","","","","","",1,1,"",""
397,5195,8200,60,40,0,"[33,9,25,13,14,40,7]","","","","","","","",1,1,"",""
398,5196,8202,100,0,0,"[9,25,13,14,22,7]","","","","","","","",1,1,"",""
399,5197,8205,100,0,0,"[9,25,13,7,36,33]","","","","","","","",1,1,"",""
400,5198,8207,40,60,0,"[10,16,7,13,15]","","","Supports melee attack skills. Cannot support skills which create minions.",12694,"","","",1,1,"",""
401,5199,8208,100,0,0,"[9,16,7,13,25,14]","","","Supports melee attack skills. Cannot support Triggered attacks, skills used by Totems, or skills which create minions.",12695,8209,"","",1,1,"",""
402,5200,8212,0,0,100,"[11,25,4,22,15,1,35,37,14]","","","","","","","",1,1,"",""
403,5201,8169,0,75,0,"[12,10,25,4,14]","","","","","","","",1,1,"",""
404,5202,8230,60,40,0,"[9,25,4,12,14,41]","","","","","","","",1,1,"",""
405,5203,8231,40,60,0,"[13,33,10,16]","","","Supports attack skills.",12691,"","","",1,1,"",""
406,5204,8232,100,0,0,"[9,25,13,7,36,33]","","","","","","","",1,1,"",""
407,5205,8233,100,0,0,"[9,25,4,14,12,33]","","","","","","","",1,1,"",""
408,5206,8261,100,0,0,"[14,9,16,7,13]","","","Supports melee attack skills.",12692,"","","",1,1,"",""
409,5207,8296,100,0,0,"[9,16,7,13]","","","Supports melee attack skills. Minions cannot gain rage.",12693,"","","",1,1,"",""
410,5208,8336,0,60,40,"[10,25,13,5,3]","","","","","","","",1,1,"",""
411,5209,8338,0,0,100,"[11,25,33,8,4,28]","","","","","","","",1,1,"",""
412,5210,8341,0,60,40,"[10,25,35,14,3,22,37,4,15]","","","","","","","",1,1,"",""
413,5211,8342,0,100,0,"[10,25,4,3,14]","","","","","","","",1,1,"",""
414,5212,8344,0,0,100,"[11,16,8,15]","","","Supports skills which create Minions.",12696,"","","",1,1,"",""
415,5213,8345,0,0,100,"[11,16,8,25,4,15]","","","Supports skills which create Minions.",12698,8346,"","",1,1,"",""
416,5214,8347,0,60,40,"[10,25,13,7,36,22]","","","","","","","",1,1,"",""
417,5215,8349,0,60,40,"[13,10,16]","","","Supports attack skills. Cannot support skills which create minions.",12699,"","","",1,1,"",""
418,5216,8350,0,0,100,"[11,16,8]","","","Supports skills which create Minions.",12697,"","","",1,1,"",""
419,5270,8351,0,60,40,"[10,25,13,22,5]","","","","","","","",1,1,"",""
420,5217,8353,0,40,60,"[21,11,25,4,14,2,12,38]","","","","","","","",1,1,"",""
421,5218,8355,0,40,60,"[20,21,11,25,4,8,1,2,14,12]","","","","","","","",1,1,"",""
422,5219,8372,0,40,60,"[21,11,16,14,12]","","","Supports spells, or attacks that use bows or wands. Instead of using that skill, you will throw a mine that will use the skill for you when you detonate it. Mines cannot use channelling skills.",12588,"","","",1,1,"",""
423,5263,8373,40,0,60,"[0,14,11,16,8]","","","Supports skills which create Minions.",12700,"","","",1,1,"",""
424,5220,8375,0,60,40,"[10,25,13,7,36,14,15,3]","","","","","","","",1,1,"",""
425,5221,8376,0,60,40,"[10,25,13,5,3]","","","","","","","",1,1,"",""
426,5222,8380,0,60,40,"[10,16,20,21]","","","Supports skills which throw Traps or Mines.",12701,"","","",1,1,"",""
427,5223,8389,0,100,0,"[10,25,13,5,19,33,6]","","","","","","","",1,1,"",""
428,5224,8390,0,100,0,"[6,13,10,16,5]","","","Supports bow attack skills that fire arrows forwards as projectiles. These skills will instead fire a payload arrow into the air to land at a targeted location. The supported skills' arrows will then fire out in a circle from where it lands. Cannot support skills that already fire arrows into the air, channelled skills, or skills that create Minions.",12663,"","","",1,1,444,""
429,5225,8392,0,100,0,"[6,13,10,16,5]","","","Supports projectile attack skills that use bows or wands. Cannot support triggered skills, channelled skills, or skills that create Minions.",12662,"","","",1,1,"",""
430,5226,8393,0,100,0,"[10,25,13,5,14,6]","","","","","","","",1,1,"",""
431,5227,8398,0,100,0,"[10,25,13,19,14,0,5,6]","","","","","","","",1,1,"",""
432,4830,7907,0,100,0,"[10,16,5]","","","Supports skills that fire projectiles from the user. Does not affect projectiles fired from other locations as secondary effects.",12679,"","","",1,1,"",""
433,5228,8400,100,0,0,"[0,33,9,16]","","","Supports any skill that hits enemies.",12703,"","","",1,1,"",33
434,5229,8401,100,0,0,"[9,16,7,13,36]","","","Supports melee strike skills, causing them to also strike at extra targets simultaneously. The extra targets must be a minimum distance from the user. If supporting a minion attack skill, the minion's skills will not also strike extra targets. Cannot support triggered skills.",12704,"","","",1,1,"",345
435,5230,8402,100,0,0,"[33,9,16]","","","Supports any skill that deals damage.",12705,"","","",1,1,"",333
436,5231,8403,60,0,40,"[0,9,16]","","","Supports any skill that hits enemies, or can deal burning damage directly.",12706,"","","",1,1,"",191
437,5232,8404,60,0,40,"[13,9,16]","","","Supports attack skills.",12707,"","","",1,1,"",112
438,5233,8405,100,0,0,"[0,9,16]","","","Supports any skill that hits enemies, making those hits penetrate enemy fire resistance.",12708,"","","",1,1,"",171
439,5234,8406,60,0,40,"[9,16,12]","","","Supports aura skills that affect you and allies, increasing the aura's effect on allies, but preventing it from affecting you at all. Cannot support curse auras, or other auras that only affect enemies. Cannot support skills used by totems.",12709,"","","",1,1,"",244
440,5235,8407,100,0,0,"[7,33,9,16,13]","","","Supports melee attack skills.",12710,"","","",1,1,"",82
441,5236,8408,100,0,0,"[9,16,7,13,36,14]","","","Supports melee strike skills, causing their melee strike to deal splash damage around each target hit.",12711,"","","",1,1,"",188
442,5237,8409,60,40,0,"[13,7,9,16]","","","Supports melee attack skills, making them repeat three times when used, targeting a random enemy each time. Cannot support Vaal skills, channelling skills or triggered skills.",12712,"","","",1,1,"",186
443,5238,8410,0,100,0,"[1,10,16]","","","Supports any skill that hits enemies.",12713,"","","",1,1,"",38
444,5239,8411,0,100,0,"[6,13,10,16,5]","","","Supports bow attack skills that fire arrows forwards as projectiles. These skills will instead fire a payload arrow into the air to land at a targeted location. The supported skills' arrows will then fire out in a circle from where it lands. Cannot support skills that already fire arrows into the air, channelled skills, or skills that create Minions.",12714,"","","",1,1,"",428
445,5240,8412,0,60,40,"[10,16,4,26]","","","Must support both an attack skill and a spell skill to work. The attack skill will trigger a spell when it critically strikes an enemy. Cannot support totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.",12715,8413,"","",1,1,"",196
446,5241,8414,0,100,0,"[10,16,18,5]","","","Supports projectile skills, and any other skills that chain.",12716,"","","",1,1,"",175
447,5242,8415,0,100,0,"[1,10,16]","","","Supports any skill that hits enemies, making those hits penetrate enemy cold resistance.",12717,"","","",1,1,"",172
448,5243,8416,0,60,40,"[10,16]","","","Supports any skill that hits enemies.",12718,"","","",1,1,"",325
449,5244,8417,0,100,0,"[10,16,5]","","","Supports projectile skills, making their projectiles fork into two projectiles the first two times they hit an enemy and don't pierce it.",12719,"","","",1,1,"",177
450,5245,8418,0,100,0,"[10,16,5]","","","Supports projectile skills.",12720,"","","",1,1,"",35
451,5246,8419,0,100,0,"[10,16,15]","","","Supports any skill that has a duration, or can hit enemies to inflict ailments on them.",12721,"","","",1,1,"",305
452,5247,8420,0,60,40,"[3,10,16]","","","Supports any skill that deals damage.",12722,"","","",1,1,"",303
453,5248,8421,0,100,0,"[5,13,33,3,10,16]","","","Supports projectile attack skills.",12723,"","","",1,1,"",229
454,5249,8422,0,0,100,"[3,11,16]","","","Supports any skill that hits enemies.",12724,"","","",1,1,"",61
455,5250,8423,0,0,100,"[2,11,16]","","","Supports any skill that hits enemies.",12725,"","","",1,1,"",41
456,5251,8424,0,0,100,"[11,16,42,12]","","","Supports hex curse skills, turning them into auras that will apply their effect to all enemies in an area around you.",12726,"","","",1,1,"",269
457,5252,8425,0,40,60,"[11,16,30,4,26]","","","Must support both a channelling skill and a non-channelling spell skill to work. The channelling skill will trigger a spell periodically while channelling. Cannot support skills used by totems, traps, or mines. Vaal skills and skills with a reservation cannot be triggered.",12727,8426,"","",1,1,"",319
458,5253,8427,0,0,100,"[4,11,16]","","","Supports attack skills, or spell skills that deal damage.",12728,"","","",1,1,"",304
459,5254,8428,0,0,100,"[11,16,42,26]","","","Must support both a skill that hits enemies, and a hex curse skill to work. The hex will be applied when enemies are hit by the other skill. Cannot support totems, traps, or mines. Minions cannot apply hexes this way.",12729,8429,"","",1,1,"",193
460,5255,8430,0,0,100,"[11,16]","","","Supports any skill that hits or burns enemies, or inflicts elemental ailments.",12730,"","","",1,1,"",313
461,5256,8431,0,0,100,"[11,16,14]","","","Supports any skill with an area of effect.",12731,"","","",1,1,"",40
462,5257,8432,0,0,100,"[2,11,16]","","","Supports any skill that hits enemies, making those hits penetrate enemy lightning resistance.",12732,"","","",1,1,"",173
463,5258,8433,0,0,100,"[11,16,8]","","","Supports skills which create Minions.",12733,"","","",1,1,"",106
464,5259,8434,0,0,100,"[14,4,11,16]","","","Supports spell skills that apply an effect to an area around a targeted location. Cannot support Vaal skills or skills used by totems, traps, or mines. Cannot modify the skills of minions.",12734,"","","",1,1,"",344
465,5260,8435,0,0,100,"[4,11,16]","","","Supports spell skills, making them repeat when cast. Cannot support Vaal skills, totem skills, channelling skills, triggered skills, instant skills, or skills with a reservation.",12735,"","","",1,1,"",187
466,5261,8436,0,40,60,"[11,16]","","","Supports any skill that hits enemies or inflicts ailments",12736,"","","",1,1,"",332
467,5262,8437,0,0,100,"[4,11,16]","","","Supports spell skills, making their effect reoccur when cast. Cannot support skills with cooldowns, triggered skills, Brand skills, Vaal skills, channelling skills, skills with a reservation, or skills used by totems, traps, or mines. Cannot modify the skills of minions.",12737,"","","",1,1,"",388
468,5266,8639,0,0,100,"[11,25,4,15,34,2,46]","","","","","","","",1,1,"",""
469,5264,8640,0,100,0,"[10,25,4,15]","","","","","","","",1,1,"",""
470,5178,8641,0,0,100,"[11,25,4,14,30,2,15,46]","","","","",8642,"","",1,1,"",""
471,5267,8643,0,0,100,"[11,25,13,5]","","","","","","","",1,1,"",""
472,5268,8644,0,100,0,"[10,25,4,14,33]","","","","","","","",1,1,"",""
473,5269,8646,40,60,0,"[10,25,13,14,22,30,33,7]","","","","","","","",1,1,"",""
474,5265,8648,0,0,100,"[26,11,25,4]","","","Supports spell skills that have no reservation. Cannot support skills used by totems, traps or mines. Cannot modify the skills of minions.","",8647,"","Spellslinger Support",1,1,"",""
475,5272,8649,0,0,100,"[2,46,11,16,4]","","","Supports spell skills that deal damage with hits and have no reservation. Cannot support arcane skills, Vaal skills, or skills used by totems, traps or mines. Cannot modify the skills of minions.",12739,"","","",1,1,"",""
476,5273,8789,0,60,40,"[10,16]","","","Supports skills with cooldowns.\nCannot support triggered skills.",12738,"","","",1,1,"",""
477,5275,8862,0,0,100,"[26,11,25,4,15,32]","","","Supports spell skills that have no reservation. Cannot support skills used by totems, traps or mines. Cannot modify the skills of minions.","",8861,"","Arcanist Brand Support",1,1,"",""
478,5276,7435,100,0,0,"[27,9,25,14,15,33]","","","","","","","",1,1,"",""
479,5069,8864,100,0,0,"[27,9,25,14,15]","","","","","","","",1,1,"",""
480,5277,8865,100,0,0,"[27,9,25,14,15]","","","","","","","",1,1,"",""
481,5278,8867,40,0,60,"[11,25,4,14,33,2,15,32]","","","","","","","",1,1,"",""
482,5279,8868,0,0,100,"[11,25,4,14,1,15,32]","","","","","","","",1,1,"",""
483,5280,8869,100,0,0,"[9,25,13,14,40,15,7]","","","","","","","",1,1,"",""
484,5281,8870,100,0,0,"[27,9,25,14,15]","","","Supports melee attack skills. Those skills will be used by Mirage Warriors summoned by General's Cry. Supported skills cannot be supported by Multistrike.","",8871,"","General's Cry Support",1,"","",""
485,5274,8876,100,0,0,"[40,13,7,14,9,16]","","","Supports slam skills, providing a powerful boost when they're used, with a delay before they can be boosted again. Cannot support Vaal skills or triggered skills. Cannot modify the skills of minions. Only skills you use yourself can receive the boost.",12741,"","","",1,1,"",""
486,5282,8882,0,0,100,"[32,11,16]","","","Supports skills which create brands.",12742,"","","",1,1,"",""
487,5283,8891,100,0,0,"[27,9,16]","","","Supports warcry skills.",12740,"","","",1,1,"",""
488,5284,9024,0,0,100,"[11,25,4,14,0,5]","","","","","","","",1,1,"",""
489,5285,9028,0,0,100,"[11,25,4,14,15,33,3,44]","","","","","","","",1,1,"",""
490,5286,9030,0,0,100,"[11,25,4,14,2]","","","","","","","",1,1,"",""
491,5287,9032,0,40,60,"[11,25,4,14,15,1]","","","","","","","",1,1,"",""
492,5288,9033,40,60,0,"[10,25,13,5,14,33]","","","","","","","",1,1,"",""
493,5289,9034,0,0,100,"[11,25,4,14,15,2,46]","","","","","","","",1,1,"",""
494,5290,9035,0,0,100,"[11,25,4,14,15,0]","","","","","","","",1,1,"",""
495,5291,9044,0,0,100,"[11,16,42,25,4,14,3]","","","Supports hex curse skills, causing them to trigger Doom Blast when the hex ends. Cannot support curse skills which are triggered or applied as an aura.",12744,9046,"","","",1,"",""
496,5292,9057,0,0,100,"[11,25,4,14,3,42]","","","","","","","",1,1,"",""
