"rownum","Name","ModSellPriceTypesKeys"
2708,"EnchantmentLightningStrikeDamage",[4]
2709,"EnchantmentLightningTendrilsDamage",[4]
2710,"EnchantmentLightningTowerTrapDamage",[4]
2711,"EnchantmentLightningTrapDamage",[4]
2712,"EnchantmentLightningWarpDamage",[4]
2713,"EnchantmentMagmaOrbDamage",[4]
2714,"EnchantmentManabondDamage",[4]
2715,"EnchantmentMirrorArrowDamage",[4]
2716,"EnchantmentMoltenShellDuration",[4]
2717,"EnchantmentMoltenShellArmour",[4]
2718,"EnchantmentMoltenStrikeDamage",[4]
2719,"EnchantmentOrbOfStormsDamage",[4]
2720,"EnchantmentOrbOfStormsCastSpeed",[4]
2721,"EnchantmentPhysicalCascadeTrapDamage",[4]
2722,"EnchantmentPowerSiphonDamage",[4]
2723,"EnchantmentPunctureDamage",[4]
2724,"EnchantmentPurifyingFlameDamage",[4]
2725,"EnchantmentRainOfArrowsDamage",[4]
2726,"EnchantmentRaiseSpectreDamage",[4]
2727,"EnchantmentRaiseZombieDamage",[4]
2728,"EnchantmentRallyingCryBuffEffect",[4]
2729,"EnchantmentRallyingCryBuffEffectOldDivide5",[4]
2730,"EnchantmentRallyingCryBuffEffectOldDivide3",[4]
2731,"EnchantmentReaveDamage",[4]
2732,"EnchantmentReckoningDamage",[4]
2733,"EnchantmentRighteousFireDamage",[4]
2734,"EnchantmentRiposteDamage",[4]
2735,"EnchantmentScourgeArrowDamage",[4]
2736,"EnchantmentSearingBondDamage",[4]
2737,"EnchantmentShieldChargeDamage",[4]
2738,"EnchantmentShockNovaDamage",[4]
2739,"EnchantmentShrapnelTrapDamage",[4]
2740,"EnchantmentSunderDamage",[4]
2741,"EnchantmentShatteringSteelDamage",[4]
2742,"EnchantmentShockwaveTotemDamage",[4]
2743,"EnchantmentShrapnelShotDamage",[4]
2744,"EnchantmentSiegeBallistaDamage",[4]
2745,"EnchantmentSkeletalChainsDamage",[4]
2746,"EnchantmentSkeletalChainsCastSpeed",[4]
2747,"EnchantmentSkeletalChainsAreaOfEffect",[4]
2748,"EnchantmentSmiteDamage",[4]
2749,"EnchantmentSoulrendDamage",[4]
2750,"EnchantmentSparkDamage",[4]
2751,"EnchantmentSpectralHelixDamage",[4]
2752,"EnchantmentSpectralShieldThrowDamage",[4]
2753,"EnchantmentSpectralThrowDamage",[4]
2754,"EnchantmentSplitArrowDamage",[4]
2755,"EnchantmentSplittingSteelDamage",[4]
2756,"EnchantmentStaticStrikeDamage",[4]
2757,"EnchantmentStormBrandDamage",[4]
2758,"EnchantmentStormBurstDamage",[4]
2759,"EnchantmentStormCallDamage",[4]
2760,"EnchantmentSumonChaosGolemDamage",[4]
2761,"EnchantmentSummonFlameGolemDamage",[4]
2762,"EnchantmentSummonIceGolemDamage",[4]
2763,"EnchantmentSummonLightningGolemDamage",[4]
2764,"EnchantmentSummonRagingSpiritDamage",[4]
2765,"EnchantmentSummonSkeletonsDamage",[4]
2766,"EnchantmentSummonStoneGolemDamage",[4]
2767,"EnchantmentSweepDamage",[4]
2768,"EnchantmentTectonicSlamDamage",[4]
2769,"EnchantmentTempestShieldDamage",[4]
2770,"EnchantmentTornadoShotDamage",[4]
2771,"EnchantmentToxicRainDamage",[4]
2772,"EnchantmentVengeanceDamage",[4]
2773,"EnchantmentVigilantStrikeDamage",[4]
2774,"EnchantmentViperStrikeDamage",[4]
2775,"EnchantmentWaveOfConvictionDamage",[4]
2776,"EnchantmentWhirlingBladesDamage",[4]
2777,"EnchantmentWildStrikeDamage",[4]
2778,"EnchantmentWinterOrbDamage",[4]
2779,"EnchantmentAbsolutionDuration",[4]
2780,"EnchantmentAbsolutionCastSpeed",[4]
2781,"EnchantmentAbsolutionMinionAreaOfEffect",[4]
2782,"EnchantmentAbyssalCryDuration",[4]
2783,"EnchantmentAnimateGuardianElementalResistances",[4]
2784,"EnchantmentAnimateWeaponDuration",[4]
2785,"EnchantmentAnimateWeaponChanceToCreateAdditionalCopy",[4]
2786,"EnchantmentArcNumOfAdditionalProjectilesInChain",[4]
2787,"EnchantmentArcShockChance",[4]
2788,"EnchantmentArcDamagePerChain",[4]
2789,"EnchantmentArcaneCloakAdditionalManaSpent",[4]
2790,"EnchantmentArcaneCloakGrantsLifeRegeneration",[4]
2791,"ArmageddonBrandRepeatFrequency",[4]
2792,"ArmageddonBrandAttachedTargetFirePenetration",[4]
2793,"EnchantmentAncestorTotemSlamRadius",[4]
2794,"EnchantmentAncestorTotemSlashRadius",[4]
2795,"EnchantmentAncestralCryExertedDamage",[4]
2796,"EnchantmentAncestralCryMinimumPower",[4]
2797,"EnchantmentArcticArmourBuffEffect",[4]
2798,"EnchantmentArcticArmourManaReservation",[4]
2799,"EnchantmentArcticBreathDuration",[4]
2800,"EnchantmentArcticBreathRadius",[4]
2801,"EnchantmentArcticBreathChillingAreaMovementVelocity",[4]
2802,"EnchantmentAssassinsMarkCurseEffect",[4]
2803,"EnchantmentAssassinsMarkDuration",[4]
2804,"EnchantmentBallLightningProjectileSpeed",[4]
2805,"EnchantmentBallLightningRadius",[4]
2806,"EnchantmentBallLightningAdditionalProjectiles",[4]
2807,"EnchantmentBaneAreaOfEffect",[4]
2808,"EnchantmentBaneLinkedCurseEffect",[4]
2809,"EnchantmentBarrageAttackSpeed",[4]
2810,"EnchantmentBarrageNumOfAdditionalProjectiles",[4]
2811,"EnchantmentBattlemagesCryBuffEffect",[4]
2812,"EnchantmentBattlemagesCryAdditionalExert",[4]
2813,"EnchantmentBearTrapCooldownSpeed",[4]
2814,"EnchantmentBearTrapDamageTaken",[4]
2815,"EnchantmentBladefallCriticalStrikeChance",[4]
2816,"EnchantmentBladefallRadius",[4]
2817,"EnchantmentBladefallAdditionalVolley",[4]
2818,"EnchantmentBladeTrapRadius",[4]
2819,"EnchantmentBladeTrapAdditionalRotation",[4]
2820,"EnchantmentBladeVortexDuration",[4]
2821,"EnchantmentBladeVortexRadius",[4]
2822,"EnchantmentBladeVortexCritMultiPerBlade",[4]
2823,"EnchantmentBlastRainRadius",[4]
2824,"EnchantmentBlazingSalvoNumberOfAdditionalProjectiles",[4]
2825,"EnchantmentBlazingSalvoProjectileSpreadArea",[4]
2826,"EnchantmentBlightRadius",[4]
2827,"EnchantmentBlightSecondarySkillDuration",[4]
2828,"EnchantmentBlastRainAdditionalBlast",[4]
2829,"EnchantmentBlastRainAdditionalProjectile",[4]
2830,"EnchantmentBlinkArrowAttackSpeed",[4]
2831,"EnchantmentBlinkArrowCooldownSpeed",[4]
2832,"EnchantmentBloodRageAttackSpeed",[4]
2833,"EnchantmentBloodRageFrenzyOnKill",[4]
2834,"EnchantmentBloodreapRadius",[4]
2835,"EnchantmentBloodreapMaxBloodCharge",[4]
2836,"EnchantmentBoneOfferingDuration",[4]
2837,"EnchantmentBoneOfferingBlockChance",[4]
2838,"EnchantmentBurningArrowIgniteChance",[4]
2839,"EnchantmentBurningArrowPhysicalDamagePercentToAddAsFireDamage",[4]
2840,"EnchantmentCausticArrowDuration",[4]
2841,"EnchantmentCausticArrowRadius",[4]
2842,"EnchantmentCausticArrowWitherOnHit",[4]
2843,"EnchantmentChaosGolemGrantedBuffEffect",[4]
2844,"EnchantmentChaosGolemElementalResistances",[4]
2845,"EnchantmentChargedAttackMaxCharges1",[4]
2846,"EnchantmentChargedAttackRadius",[4]
2847,"EnchantmentChargedAttackDodgePerStack",[4]
2848,"EnchantmentChargedDashDodgeWhenFinishedChannelling",[4]
2849,"EnchantmentChargedDashRadiusFinalExplosion",[4]
2850,"EnchantmentChargedDashMovementSpeed",[4]
2851,"EnchantmentClarityManaReservation",[4]
2852,"EnchantmentCleaveAttackSpeed",[4]
2853,"EnchantmentCleaveRadius",[4]
2854,"EnchantmentColdSnapCooldownSpeed",[4]
2855,"EnchantmentColdSnapRadius",[4]
2856,"EnchantmentConductivityCurseEffect",[4]
2857,"EnchantmentConductivityDuration",[4]
2858,"EnchantmentConsecratedPathRange",[4]
2859,"EnchantmentContagionDuration",[4]
2860,"EnchantmentContagionRadius",[4]
2861,"EnchantmentConsecratedPathRadius",[4]
2862,"EnchantmentCorruptingFeverDuration",[4]
2863,"EnchantmentCorruptingFeverAdditionalStack",[4]
2864,"EnchantmentConversionTrapCooldownSpeed",[4]
2865,"EnchantmentConvocationCooldownSpeed",[4]
2866,"EnchantmentConvocationLifeRegeneration",[4]
2867,"EnchantmentCracklingLanceBaseCastSpeed",[4]
2868,"EnchantmentCracklingLanceSecondaryBeamAngle",[4]
2869,"EnchantmentCycloneAttackSpeed",[4]
2870,"EnchantmentDarkPactCastSpeed",[4]
2871,"EnchantmentDarkPactRadius",[4]
2872,"EnchantmentDecoyTotemLife",[4]
2873,"EnchantmentDecoyTotemRadius",[4]
2874,"EnchantmentDesecrateCooldownSpeed",[4]
2875,"EnchantmentDesecrateDuration",[4]
2876,"EnchantmentDesecrateAdditionalCorpse",[4]
2877,"EnchantmentDespairDuration",[4]
2878,"EnchantmentDespairEffect",[4]
2879,"EnchantmentDeterminationManaReservation",[4]
2880,"EnchantmentDetonateDeadPercentChanceToDetonateAdditionalCorpse",[4]
2881,"EnchantmentDetonateDeadRadius",[4]
2882,"EnchantmentDevouringTotemPercentChanceToConsumeAdditionalCorpse",[4]
2883,"EnchantmentDevouringTotemLeechPerSecond",[4]
2884,"EnchantmentDisciplineManaReservation",[4]
2885,"EnchantmentDivineIreBeamWidth",[4]
2886,"EnchantmentDivineIreNumberOfAdditionalNearbyEnemiesToZap",[4]
2887,"EnchantmentDominatingBlowDuration",[4]
2888,"EnchantmentDominatingBlowMinionDamage",[4]
2889,"EnchantmentDominatingBlowAttackDamage",[4]
2890,"EnchantmentDominatingBlowAdditionalMagic",[4]
2891,"EnchantmentDominatingBlowAdditionalRare",[4]
2892,"EnchantmentDoubleSlashCriticalStrikes",[4]
2893,"EnchantmentDoubleSlashRadius",[4]
2894,"EnchantmentDoubleSlashAddedPhysToBleeding",[4]
2895,"EnchantmentDoubleStrikeAttackSpeed",[4]
2896,"EnchantmentDoubleStrikeCriticalStrikeChance",[4]
2897,"EnchantmentDoubleStrikeDoubleDamageVsBleeding",[4]
2898,"EnchantmentDreadBannerEffect",[4]
2899,"EnchantmentDualStrikeAttackSpeed",[4]
2900,"EnchantmentDualStrikeCriticalStrikeChance",[4]
2901,"EnchantmentEarthquakeDuration",[4]
2902,"EnchantmentEarthquakeRadius",[4]
2903,"EnchantmentEarthquakeDamagePerDuration",[4]
2904,"EnchantmentElementalHitAttackSpeed",[4]
2905,"EnchantmentElementalHitChanceToFreezeShockIgnite",[4]
2906,"EnchantmentElementalWeaknessCurseEffect",[4]
2907,"EnchantmentElementalWeaknessDuration",[4]
2908,"EnchantmentEnduringCryCooldownSpeed",[4]
2909,"EnchantmentEnduringCryAdditionalCharge",[4]
2910,"EnchantmentEnduringCryLifeRegeneration",[4]
2911,"EnchantmentEnfeebleCurseEffect",[4]
2912,"EnchantmentEnfeebleDuration",[4]
2913,"EnchantmentEtherealKnivesProjectileSpeed",[4]
2914,"EnchantmentEtherealKnivesNumberOfTargetsToPierce",[4]
2915,"EnchantmentExplosiveArrowRadius",[4]
2916,"EnchantmentExplosiveArrowAttackSpeed",[4]
2917,"EnchantmentExplosiveConcoctionRadius",[4]
2918,"EnchantmentExplosiveConcoctionCharges",[4]
2919,"EnchantmentExsanguinateDuration",[4]
2920,"EnchantmentExsanguinateChainChance",[4]
2921,"EnchantmentEyeOfWinterProjectileSpeed",[4]
2922,"EnchantmentEyeOfWinterShardFrequency",[4]
2923,"EnchantmentFireballCastSpeed",[4]
2924,"EnchantmentFireballIgniteChance",[4]
2925,"EnchantmentFireBeamCastSpeed",[4]
2926,"EnchantmentFireNovaMineCastSpeed",[4]
2927,"EnchantmentFireNovaMineNumOfAdditionalRepeats",[4]
2928,"EnchantmentFirestormDuration",[4]
2929,"EnchantmentFirestormExplosionAreaOfEffect",[4]
2930,"EnchantmentFireTrapBurningDamage",[4]
2931,"EnchantmentFireTrapCooldownSpeed",[4]
2932,"EnchantmentFireTrapBurningGroundDuration",[4]
2933,"EnchantmentFlameblastCriticalStrikeChance",[4]
2934,"EnchantmentFlameblastRadius",[4]
2935,"EnchantmentFlameDashCooldownSpeed",[4]
2936,"EnchantmentFlameGolemElementalResistances",[4]
2937,"EnchantmentFlameGolemGrantedBuffEffect",[4]
2938,"EnchantmentFlameSurgeCriticalStrikeChance",[4]
2939,"EnchantmentFlameSurgeVsBurningEnemies",[4]
2940,"EnchantmentFlamethrowerTrapCastSpeed",[4]
2941,"EnchantmentFlamethrowerTrapCooldownSpeed",[4]
2942,"EnchantmentFlamethrowerTrapDuration",[4]
2943,"EnchantmentFlamethrowerAdditionalFlamethrowers",[4]
2944,"EnchantmentFlameTotemNumOfAdditionalProjectiles",[4]
2945,"EnchantmentFlameTotemProjectileSpeed",[4]
2946,"EnchantmentFlameTotemConsecratedGroundEnemyDamageTaken",[4]
2947,"EnchantmentFlameWallAddedFireDamage",[4]
2948,"EnchantmentFlameWallNumberAllowed",[4]
2949,"EnchantmentFlammabilityCurseEffect",[4]
2950,"EnchantmentFlammabilityDuration",[4]
2951,"EnchantmentFleshOfferingDuration",[4]
2952,"EnchantmentFleshOfferingAttackSpeed",[4]
2953,"EnchantmentSpiritOfferingDuration",[4]
2954,"EnchantmentSpiritOfferingPhysicalAddedAsChaos",[4]
2955,"EnchantmentFlickerStrikeCooldownSpeed",[4]
2956,"EnchantmentFlickerStrikeDamagePerFrenzyCharge",[4]
2957,"EnchantmentForbiddenRiteProjectileSpeed",[4]
2958,"EnchantmentForbiddenRiteAdditionalProjectile",[4]
2959,"EnchantmentFreezeMineRadius",[4]
2960,"EnchantmentFreezeMineColdPenetration",[4]
2961,"EnchantmentFreezingPulseCastSpeed",[4]
2962,"EnchantmentFreezingPulseProjectileSpeed",[4]
2963,"EnchantmentFrenzyPercentChanceToGainAdditionalFrenzyCharge",[4]
2964,"EnchantmentFrenzyDamagePerFrenzyCharge",[4]
2965,"EnchantmentFrostbiteCurseEffect",[4]
2966,"EnchantmentFrostbiteDuration",[4]
2967,"EnchantmentFrostBombCooldownSpeed",[4]
2968,"EnchantmentFrostBombRadius",[4]
2969,"EnchantmentFrostBombIncreasedDuration",[4]
2970,"EnchantmentFrostShieldBaseAddedCooldownCountCopy",[4]
2971,"EnchantmentFrostShieldHealthPerStageCopy",[4]
2972,"EnchantmentFrostWallCooldownSpeed",[4]
2973,"EnchantmentFrostWallDuration",[4]
2974,"EnchantmentGeneralsCryCooldownSpeed",[4]
2975,"EnchantmentGeneralsCryAdditionalWarrior",[4]
2976,"EnchantmentGlacialCascadePhysicalDamagePercentToConvertToCold",[4]
2977,"EnchantmentGlacialCascadeRadius",[4]
2978,"EnchantmentGlacialCascadePhysicalDamageToAddAsCold",[4]
2979,"EnchantmentGlacialHammerFreezeChance",[4]
2980,"EnchantmentGlacialHammerPhysicalDamagePercentToAddAsColdDamage",[4]
2981,"EnchantmentGolemGrantsAttackAndCastSpeed",[4]
2982,"EnchantmentGraceManaReservation",[4]
2983,"EnchantmentGroundSlamRadius",[4]
2984,"EnchantmentGroundSlamAngle",[4]
2985,"EnchantmentHasteManaReservation",[4]
2986,"EnchantmentHatredManaReservation",[4]
2987,"EnchantmentHeavyStrikeAttackSpeed",[4]
2988,"EnchantmentHeavyStrikeDoubleDamage",[4]
2989,"EnchantmentHeraldOfAgonyManaReservation",[4]
2990,"EnchantmentHeraldOfAgonyNumOfSecondaryProjectiles",[4]
2991,"EnchantmentHeraldOfAshManaReservation",[4]
2992,"EnchantmentHeraldOfIceManaReservation",[4]
2993,"EnchantmentHeraldOfPurityManaReservation",[4]
2994,"EnchantmentHeraldOfPurityAdditionalMinion",[4]
2995,"EnchantmentHeraldOfThunderManaReservation",[4]
2996,"EnchantmentHexblastRadius",[4]
2997,"EnchantmentHexblastChanceToNotConsume",[4]
2998,"EnchantmentHolyRelicRadius",[4]
2999,"EnchantmentHolyRelicBuffEffect",[4]
3000,"EnchantmentIceCrashPhysicalDamagePercentToAddAsColdDamage",[4]
3001,"EnchantmentIceCrashRadius",[4]
3002,"EnchantmentIceGolemElementalResistances",[4]
3003,"EnchantmentIceGolemGrantedBuffEffect",[4]
3004,"EnchantmentIceNovaFreezeChance",[4]
3005,"EnchantmentIceNovaRadius",[4]
3006,"EnchantmentIceNovaMinimumChill",[4]
3007,"EnchantmentIceShotDuration",[4]
3008,"EnchantmentIceShotRadius",[4]
3009,"EnchantmentIceShotConeAngle",[4]
3010,"EnchantmentIceSiphonTrapDuration",[4]
3011,"EnchantmentIceSiphonTrapDamageTaken",[4]
3012,"EnchantmentIceSiphonTrapChillEffect",[4]
3013,"EnchantmentIceSpearPercentChanceToGainPowerChargeOnCriticalStrike",[4]
3014,"EnchantmentIceSpearSecondFormCriticalStrikeChance",[4]
3015,"EnchantmentIceSpearAdditionalProjectile",[4]
3016,"EnchantmentIceSpearDistanceBeforeFormChange",[4]
3017,"EnchantmentIceTrapCooldownSpeed",[4]
3018,"EnchantmentIceTrapRadius",[4]
3019,"EnchantmentIceTrapColdPenetration",[4]
3020,"EnchantmentImmortalCallPercentChanceToNotConsumeEnduranceCharges",[4]
3021,"EnchantmentImmortalCallDuration",[4]
3022,"EnchantmentIncinerateDamagePerStage",[4]
3023,"EnchantmentIncinerateProjectileSpeed",[4]
3024,"EnchantmentIncinerateAreaOfEffect",[4]
3025,"EnchantmentIncinerateMaximumStages",[4]
3026,"EnchantmentIncinerateDamagePerStage2",[4]
3027,"EnchantmentInfernalBlowPhysicalDamagePercentToAddAsFireDamage",[4]
3028,"EnchantmentInfernalBlowRadius",[4]
3029,"EnchantmentInfernalBlowIncreasedDamagePerStack",[4]
3030,"EnchantmentInfernalCryCooldownSpeed",[4]
3031,"EnchantmentInfernalCryCombustAreaOfEffect",[4]
3032,"EnchantmentIntimidatingCryCooldownSpeed",[4]
3033,"EnchantmentIntimidatingCryAreaOfEffect",[4]
3034,"EnchantmentKineticBlastRadius",[4]
3035,"EnchantmentKineticBlastExplosions",[4]
3036,"EnchantmentLancingSteelPrimaryProjPierceNum",[4]
3037,"EnchantmentLancingSteelImpaleChance",[4]
3038,"EnchantmentLancingSteelChanceToNotConsumeShards",[4]
3039,"EnchantmentLancingSteelNumberOfAdditionalProjectiles",[4]
3040,"EnchantmentLeapSlamAttackSpeed",[4]
3041,"EnchantmentLeapSlamRadius",[4]
3042,"EnchantmentLightningArrowRadius",[4]
3043,"EnchantmentLightningArrowExtraTargets",[4]
3044,"EnchantmentLightningGolemGrantedBuffEffect",[4]
3045,"EnchantmentLightningGolemElementalResistances",[4]
3046,"EnchantmentLightningStrikeNumOfAdditionalProjectiles",[4]
3047,"EnchantmentLightningStrikeAdditionalPierce",[4]
3048,"EnchantmentLightningStrikeAdditionalPierceOld",[4]
3049,"EnchantmentLightningTendrilsRadius",[4]
3050,"EnchantmentLightningTendrilsCriticalStrikeChance",[4]
3051,"EnchantmentLightningTowerTrapCastSpeed",[4]
3052,"EnchantmentLightningTowerTrapDuration",[4]
3053,"EnchantmentLightningTowerTrapCooldownSpeed",[4]
3054,"EnchantmentLightningTowerTrapAdditionalBeams",[4]
3055,"EnchantmentLightningTrapAdditionalPierceOld",[4]
3056,"EnchantmentLightningTrapAdditionalPierce",[4]
3057,"EnchantmentLightningTrapPenetration",[4]
3058,"EnchantmentLightningTrapShockEffect",[4]
3059,"EnchantmentLightningWarpCastSpeed",[4]
3060,"EnchantmentLightningWarpDuration",[4]
3061,"EnchantmentMagmaOrbNumOfAdditionalProjectilesInChain",[4]
3062,"EnchantmentMagmaOrbRadius",[4]
3063,"EnchantmentMalevolenceManaReservation",[4]
3064,"EnchantmentManabondRadius",[4]
3065,"EnchantmentManabondPenetrationLowMana",[4]
3066,"EnchantmentMirrorArrowAttackSpeed",[4]
3067,"EnchantmentMirrorArrowCooldownSpeed",[4]
3068,"EnchantmentMoltenStrikeNumOfAdditionalProjectiles",[4]
3069,"EnchantmentMoltenStrikeRadius",[4]
3070,"EnchantmentPhaseRunPercentChanceToNotConsumeFrenzyCharges",[4]
3071,"EnchantmentPhaseRunDuration",[4]
3072,"EnchantmentPhysicalCascadeTrapDuration",[4]
3073,"EnchantmentPhysicalCascadeCooldownSpeed",[4]
3074,"EnchantmentPhysicalCascadeAdditionalCascades",[4]
3075,"EnchantmentPetrifiedBloodReservation",[4]
3076,"EnchantmentPoachersMarkCurseEffect",[4]
3077,"EnchantmentPoachersMarkDuration",[4]
3078,"EnchantmentPowerSiphonPercentChanceToGainPowerChargeOnKill",[4]
3079,"EnchantmentPowerSiphonAttackSpeed",[4]
3080,"EnchantmentPowerSiphonAdditionalProjectiles",[4]
3081,"EnchantmentPrideManaReservation",[4]
3082,"EnchantmentPrecisionManaReservation",[4]
3083,"EnchantmentProjectileWeaknessCurseEffect",[4]
3084,"EnchantmentProjectileWeaknessDuration",[4]
3085,"EnchantmentPunctureDuration",[4]
3086,"EnchantmentPunctureMaimOnHitPercentChance",[4]
3087,"EnchantmentPunishmentCurseEffect",[4]
3088,"EnchantmentPunishmentDuration",[4]
3089,"EnchantmentPurifyingFlameAreaOfEffectWhenTargetingConsecratedGround",[4]
3090,"EnchantmentPurifyingFlameConsecratedGroundEnemyDamageTaken",[4]
3091,"EnchantmentPurityOfElementsManaReservation",[4]
3092,"EnchantmentPurityOfFireManaReservation",[4]
3093,"EnchantmentPurityOfIceManaReservation",[4]
3094,"EnchantmentPurityOfLightningManaReservation",[4]
3095,"EnchantmentRainOfArrowsAttackSpeed",[4]
3096,"EnchantmentRainOfArrowsRadius",[4]
3097,"EnchantmentRainOfArrowsAdditionalSequenceChance",[4]
3098,"EnchantmentRallyingCryDuration",[4]
3099,"EnchantmentRallyingCryAdditionalExert",[4]
3100,"EnchantmentReaveAttackSpeedPerReaveStack",[4]
3101,"EnchantmentReaveRadius",[4]
3102,"EnchantmentReckoningCooldownSpeed",[4]
3103,"EnchantmentRejuvinationTotemPercentLifeRegenerationAddedAsManaRegeneration",[4]
3104,"EnchantmentRejuvinationTotemLifeRegeneration",[4]
3105,"EnchantmentRighteousFireRadius",[4]
3106,"EnchantmentRighteousFireSpellDamage",[4]
3107,"EnchantmentRiposteCooldownSpeed",[4]
3108,"EnchantmentScourgeArrowChanceToPoison",[4]
3109,"EnchantmentScourgeArrowAdditionalSpore",[4]
3110,"EnchantmentSearingBondTotemPlacementSpeed",[4]
3111,"EnchantmentSearingBondTotemElementalResistances",[4]
3112,"EnchantmentSeismicCryExertedDamage",[4]
3113,"EnchantmentSeismicCryMinimumPower",[4]
3114,"EnchantmentShatteringSteelChanceToNotConsumeAmmo",[4]
3115,"EnchantmentShieldChargeAttackSpeed",[4]
3116,"EnchantmentShieldChargeDamagePerTargetHit",[4]
3117,"EnchantmentShockNovaLargerRingDamage",[4]
3118,"EnchantmentShockNovaRadius",[4]
3119,"EnchantmentSigilOfPowerManaUpgrade",[4]
3120,"EnchantmentSigilOfPowerCriticalStrikeChance",[4]
3121,"EnchantmentSmiteAdditionalTargetChance",[4]
3122,"EnchantmentSmiteAuraEffect",[4]
3123,"EnchantmentSpectralHelixProjectileSpeed",[4]
3124,"EnchantmentSpectralHelixExtraRotation",[4]
3125,"EnchantmentSoulrendAppliesHinderMovementSpeed",[4]
3126,"EnchantmentSoulrendNumberOfAdditionalProjectiles",[4]
3127,"EnchantmentSplittingSteelBaseSkillAreaOfEffect",[4]
3128,"EnchantmentSplittingSteelChanceToNotConsumeAmmo",[4]
3129,"StormBrandAdditionalChainChance",[4]
3130,"StormBrandAttachedTargetLightningPenetration",[4]
3131,"EnchantmentStormBurstAdditionalObjectChance",[4]
3132,"EnchantmentStormBurstAvoidInterruptionWhileCasting",[4]
3133,"EnchantmentStormBurstRadius",[4]
3134,"EnchantmentStormBurstAdditionalProjectile",[4]
3135,"EnchantmentSunderAttackSpeed",[4]
3136,"EnchantmentSunderRadius",[4]
3137,"EnchantmentSunderWaveSpeed",[4]
3138,"EnchantmentShatteringSteelAdditionalProjectile",[4]
3139,"EnchantmentShatteringSteelFortifyOnHitCloseRange",[4]
3140,"EnchantmentShockwaveTotemCastSpeed",[4]
3141,"EnchantmentShockwaveTotemRadius",[4]
3142,"EnchantmentShrapnelTrapRadius",[4]
3143,"EnchantmentShrapnelTrapSecondaryExplosions",[4]
3144,"EnchantmentShrapnelShotPhysicalDamagePercentToAddAsLightningDamage",[4]
3145,"EnchantmentShrapnelShotRadius",[4]
3146,"EnchantmentGalvanicArrowProjectileSpeed",[4]
3147,"EnchantmentSiegeBallistaAttackSpeed",[4]
3148,"EnchantmentSiegeBallistaTotemPlacementSpeed",[4]
3149,"EnchantmentSiphonDuration",[4]
3150,"EnchantmentSmokeMineDuration",[4]
3151,"EnchantmentSmokeMineMovementSpeed",[4]
3152,"EnchantmentSparkNumOfAdditionalProjectiles",[4]
3153,"EnchantmentSparkProjectileSpeed",[4]
3154,"EnchantmentSpectralShieldThrowProjectileSpeed",[4]
3155,"EnchantmentSpectralShieldThrowNumOfAdditionalProjectiles",[4]
3156,"EnchantmentSpectralThrowProjectileDeceleration",[4]
3157,"EnchantmentSpectralThrowProjectileSpeed",[4]
3158,"EnchantmentSpectreAttackAndCastSpeed",[4]
3159,"EnchantmentSpectreElementalResistances",[4]
3160,"EnchantmentSplitArrowCriticalStrikeChance",[4]
3161,"EnchantmentSplitArrowNumOfAdditionalProjectiles",[4]
3162,"EnchantmentStaticStrikeDuration",[4]
3163,"EnchantmentStaticStrikeRadius",[4]
3164,"EnchantmentStaticStrikeMaximumBeamTargets",[4]
3165,"EnchantmentStoneGolemElementalResistances",[4]
3166,"EnchantmentStoneGolemGrantedBuffEffect",[4]
3167,"EnchantmentStormCallDuration",[4]
3168,"EnchantmentStormCallRadius",[4]
3169,"EnchantmentStormCloudCriticalStrikeChance",[4]
3170,"EnchantmentStormCloudRadius",[4]
3171,"EnchantmentSummonSkeletonsNumAdditionalWarriorSkeletons",[4]
3172,"EnchantmentSummonSkeletonsNumAdditionalWarriorSkeletonsUpdated",[4]
3173,"EnchantmentSweepKnockbackChance",[4]
3174,"EnchantmentSweepEnduranceChargeOnHit",[4]
3175,"EnchantmentSweepRadius",[4]
3176,"EnchantmentTectonicSlamAreaOfEffect",[4]
3177,"EnchantmentTectonicSlamOLDChanceToChargedSlamPer2",[4]
3178,"EnchantmentTectonicSlamChanceToChargedSlam",[4]
3179,"EnchantmentTectonicSlamSideCrackChance",[4]
3180,"EnchantmentTectonicSlamSideCrackChancePer2",[4]
3181,"EnchantmentTempestShieldNumOfAdditionalProjectilesInChain",[4]
3182,"EnchantmentTemporalChainsCurseEffect",[4]
3183,"EnchantmentTemporalChainsDuration",[4]
3184,"EnchantmentTornadoShotCriticalStrikeChance",[4]
3185,"EnchantmentTornadoShotNumOfSecondaryProjectiles",[4]
3186,"EnchantmentToxicRainPhysicalAddedAsChaos",[4]
3187,"EnchantmentToxicRainNumOfAdditionalProjectiles",[4]
3188,"EnchantmentVengeanceCooldownSpeed",[4]
3189,"EnchantmentVigilantStrikeFortifyDuration",[4]
3190,"EnchantmentViperStrikeCriticalStrikeChance",[4]
3191,"EnchantmentViperStrikePoisonDuration",[4]
3192,"EnchantmentVitalityManaReservation",[4]
3193,"EnchantmentVoidSphereBaseCooldownSpeed",[4]
3194,"EnchantmentVoidSphereDamageTaken",[4]
3195,"EnchantmentVoidSpherePulseFrequency",[4]
3196,"EnchantmentVoltaxicBurstRadius",[4]
3197,"EnchantmentVoltaxicBurstDamagePerDuration",[4]
3198,"EnchantmentVulnerabilityCurseEffect",[4]
3199,"EnchantmentVulnerabilityDuration",[4]
3200,"EnchantmentWarBannerEffect",[4]
3201,"EnchantmentWarlordsMarkCurseEffect",[4]
