"rownum","Id","MonsterPacksKey","bool","i32","MonsterVarietiesKey"
698,"ProxyKey2267",356,1,40,1494
699,"ProxyKey2268",357,1,25,2728
700,"ProxyKey2269",357,1,25,2729
701,"ProxyKey2270",357,1,25,2730
702,"ProxyKey2271",357,1,25,2731
703,"ProxyKey2273",358,"",1,4869
704,"ProxyKey2274",358,1,50,5235
705,"ProxyKey2275",358,1,50,5237
706,"ProxyKey2276",359,"",1,4613
707,"ProxyKey2277",359,1,50,5237
708,"ProxyKey2278",359,1,50,5236
709,"ProxyKey2279",360,"",1,4869
710,"ProxyKey2280",360,1,50,5235
711,"ProxyKey2281",360,1,50,5236
712,"ProxyKey1105",361,1,80,5237
713,"ProxyKey2282",361,1,20,4946
714,"ProxyKey2283",361,"",1,4729
715,"ProxyKey2284",361,"",1,4731
716,"ProxyKey2285",362,1,50,1216
717,"ProxyKey2286",362,1,50,4726
718,"ProxyKey2328",363,"",2,5281
719,"ProxyKey2336",363,1,33,5235
720,"ProxyKey2337",363,1,33,5237
721,"ProxyKey2338",363,1,34,5236
722,"ProxyKey2288",364,1,100,4930
723,"ProxyKey2289",365,1,15,5288
724,"ProxyKey2730",365,1,15,5290
725,"ProxyKey2290",365,1,15,5289
726,"ProxyKey2731",365,1,15,5291
727,"ProxyKey2291",365,1,10,5292
728,"ProxyKey2732",365,1,10,5294
729,"ProxyKey2292",365,1,10,5293
730,"ProxyKey2733",365,1,10,5295
731,"ProxyKey2293",366,1,70,5019
732,"ProxyKey2545",366,1,30,5020
733,"ProxyKey2294",367,1,70,4542
734,"ProxyKey2618",367,1,30,4543
735,"ProxyKey2699",368,1,70,4542
736,"ProxyKey2700",368,1,30,4138
737,"ProxyKey2295",369,"",2,4588
738,"ProxyKey2296",369,1,50,4949
739,"ProxyKey2297",369,1,50,4950
740,"ProxyKey1106",370,1,30,4949
741,"ProxyKey2298",370,1,70,4950
742,"ProxyKey2299",370,"",1,4727
743,"ProxyKey2300",370,"",1,4728
744,"ProxyKey2301",371,1,70,4627
745,"ProxyKey2302",371,"",2,4727
746,"ProxyKey2303",371,1,30,4944
747,"ProxyKey2304",372,1,40,4724
748,"ProxyKey2305",372,1,40,4713
749,"ProxyKey2306",372,1,20,1209
750,"ProxyKey2307",373,1,20,4618
751,"ProxyKey2308",373,1,40,4635
752,"ProxyKey2309",373,1,40,4636
753,"ProxyKey2310",374,1,20,4640
754,"ProxyKey2311",374,1,40,4635
755,"ProxyKey2312",374,1,40,4636
756,"ProxyKey2313",375,1,60,4865
757,"ProxyKey2314",375,1,40,4866
758,"ProxyKey2315",376,1,40,4917
759,"ProxyKey2316",376,1,60,4915
760,"ProxyKey1759",377,1,100,3670
761,"ProxyKey1760",378,1,100,280
762,"ProxyKey2357",379,1,30,1654
763,"ProxyKey2358",379,1,70,1655
764,"ProxyKey2359",379,"",1,3639
765,"ProxyKey2360",380,1,30,1654
766,"ProxyKey2361",380,1,70,1655
767,"ProxyKey2362",380,"",1,3543
768,"ProxyKey2363",381,1,70,5257
769,"ProxyKey2364",381,1,30,5258
770,"ProxyKey2365",381,"",2,5261
771,"ProxyKey2366",382,1,70,5257
772,"ProxyKey2367",382,1,30,5259
773,"ProxyKey2368",382,"",2,5261
774,"ProxyKey2369",383,1,100,3485
775,"ProxyKey2370",383,"",1,3486
776,"ProxyKey2371",384,1,70,1315
777,"ProxyKey2372",384,1,30,1317
778,"ProxyKey2373",385,1,70,1302
779,"ProxyKey2374",385,1,30,1303
780,"ProxyKey2375",386,1,50,1456
781,"ProxyKey2318",386,1,50,1462
782,"ProxyKey2376",387,1,35,1704
783,"ProxyKey2377",387,1,15,1705
784,"ProxyKey2378",387,1,35,1731
785,"ProxyKey2379",387,1,15,1732
786,"ProxyKey2380",388,1,50,4394
787,"ProxyKey2319",388,1,50,4395
788,"ProxyKey2381",389,1,20,1103
789,"ProxyKey2382",389,1,40,1128
790,"ProxyKey2383",389,1,40,1168
791,"ProxyKey2384",390,"",1,1108
792,"ProxyKey2385",390,1,20,1103
793,"ProxyKey2386",390,1,80,1168
794,"ProxyKey2387",391,"",1,1133
795,"ProxyKey2388",391,1,70,1128
796,"ProxyKey2389",391,1,30,1103
797,"ProxyKey2390",392,1,30,1128
798,"ProxyKey2391",392,"",1,1133
799,"ProxyKey2392",392,1,70,1168
800,"ProxyKey2393",397,1,50,1253
801,"ProxyKey2394",397,1,50,1270
802,"ProxyKey2395",397,"",1,1255
803,"ProxyKey2396",398,1,70,1230
804,"ProxyKey2397",398,1,30,1240
805,"ProxyKey2399",399,1,100,1270
806,"ProxyKey2398",400,1,70,2413
807,"ProxyKey2400",400,1,30,2415
808,"ProxyKey2401",400,"",1,2421
809,"ProxyKey2402",401,1,40,2455
810,"ProxyKey2403",401,1,40,2413
811,"ProxyKey2404",401,1,20,2415
812,"ProxyKey2405",402,1,30,4364
813,"ProxyKey2406",402,1,70,4363
814,"ProxyKey2407",403,1,15,733
815,"ProxyKey2408",403,1,15,734
816,"ProxyKey2409",403,1,15,735
817,"ProxyKey2410",403,1,15,736
818,"ProxyKey2411",403,1,15,737
819,"ProxyKey268656",403,1,25,739
820,"ProxyKey2412",404,1,20,621
821,"ProxyKey2413",404,1,20,622
822,"ProxyKey2414",404,1,20,623
823,"ProxyKey2415",404,1,20,624
824,"ProxyKey2416",404,1,20,625
825,"ProxyKey2417",404,"",1,739
826,"ProxyKey2418",405,1,80,4931
827,"ProxyKey2419",405,1,20,4932
828,"ProxyKey2421",406,1,80,4931
829,"ProxyKey2420",406,1,20,4933
830,"ProxyKey2425",407,1,20,1329
831,"ProxyKey2427",407,1,80,1332
832,"ProxyKey2426",393,1,20,1100
833,"ProxyKey2428",393,1,40,1125
834,"ProxyKey2429",393,1,40,1171
835,"ProxyKey2430",394,"",1,1105
836,"ProxyKey2431",394,1,20,1100
837,"ProxyKey2432",394,1,80,1171
838,"ProxyKey2433",395,"",1,1130
839,"ProxyKey2434",395,1,70,1125
840,"ProxyKey2435",395,1,30,1100
841,"ProxyKey2436",396,1,30,1125
842,"ProxyKey2437",396,"",1,1130
843,"ProxyKey2438",396,1,70,1171
844,"ProxyKey2439",408,1,70,606
845,"ProxyKey2440",408,1,30,607
846,"ProxyKey2441",409,1,100,766
847,"ProxyKey2287",410,1,70,1631
848,"ProxyKey2317",410,1,30,1634
849,"ProxyKey2452",411,1,80,282
850,"ProxyKey2453",411,1,20,283
851,"ProxyKey2461",412,1,20,4881
852,"ProxyKey2462",412,1,80,1082
853,"ProxyKey2463",413,1,50,5338
854,"ProxyKey2464",413,1,50,5342
855,"ProxyKey2465",414,1,100,5341
856,"ProxyKey2466",414,"",1,5340
857,"ProxyKey2467",415,1,40,5381
858,"ProxyKey2468",415,1,40,5378
859,"ProxyKey2469",415,1,20,5384
860,"ProxyKey2496",416,1,100,5380
861,"ProxyKey2470",417,1,50,1314
862,"ProxyKey2471",417,1,50,1301
863,"ProxyKey2472",418,1,100,3748
864,"ProxyKey2477",419,"",1,5270
865,"ProxyKey2478",419,1,100,4861
866,"ProxyKey2489",420,1,50,374
867,"ProxyKey2490",420,1,25,3833
868,"ProxyKey2523",420,1,25,3835
869,"ProxyKey2491",421,1,100,5470
870,"ProxyKey2492",422,1,25,376
871,"ProxyKey2493",422,1,25,4135
872,"ProxyKey2494",422,1,25,4136
873,"ProxyKey2495",422,1,25,4137
874,"ProxyKey2497",423,1,100,3385
875,"ProxyKey2505",424,1,30,5303
876,"ProxyKey2506",424,1,30,5304
877,"ProxyKey2507",424,1,40,5305
878,"ProxyKey2508",425,1,25,4637
879,"ProxyKey2509",425,1,25,4638
880,"ProxyKey2510",425,1,50,4928
881,"ProxyKey2511",426,1,50,4628
882,"ProxyKey2646",426,1,50,4629
883,"ProxyKey2647",427,1,30,4951
884,"ProxyKey2648",427,1,70,4952
885,"ProxyKey2649",428,1,30,4641
886,"ProxyKey2650",428,1,70,4642
887,"ProxyKey2512",429,1,20,4723
888,"ProxyKey2513",429,1,30,5235
889,"ProxyKey2514",429,1,30,5236
890,"ProxyKey2515",429,1,20,5237
891,"ProxyKey2517",430,1,20,4596
892,"ProxyKey2518",430,1,30,5235
893,"ProxyKey2519",430,1,30,5236
894,"ProxyKey2520",430,1,20,5237
895,"ProxyKey2522",431,1,50,5477
896,"ProxyKey2531",431,1,50,5478
897,"ProxyKey2615",432,1,100,3837
898,"ProxyKey2619",433,1,100,5524
899,"ProxyKey2625",434,1,25,1675
900,"ProxyKey2627",434,1,75,1682
901,"ProxyKey2628",435,1,50,1792
902,"ProxyKey2629",435,1,50,1794
903,"ProxyKey2630",435,"",1,1796
904,"ProxyKey2640",436,"",1,2827
905,"ProxyKey2641",436,"",1,2829
906,"ProxyKey2642",436,1,50,2831
907,"ProxyKey2643",436,1,50,2836
908,"ProxyKey2651",437,1,20,5330
909,"ProxyKey2652",437,1,40,586
910,"ProxyKey2653",437,1,40,587
911,"ProxyKey2654",438,1,80,556
912,"ProxyKey2655",438,1,20,5436
913,"ProxyKey2656",439,1,50,555
914,"ProxyKey2657",439,1,50,600
915,"ProxyKey2660",440,1,75,3386
916,"ProxyKey2661",440,1,25,3387
917,"ProxyKey2662",441,1,30,1394
918,"ProxyKey2663",441,1,70,1395
919,"ProxyKey2664",442,1,30,1747
920,"ProxyKey2665",442,1,70,1746
921,"ProxyKey2687",442,"",1,5445
922,"ProxyKey2666",443,1,70,1683
923,"ProxyKey2667",443,1,30,1684
924,"ProxyKey2668",444,1,70,1685
925,"ProxyKey2669",444,1,30,1686
926,"ProxyKey2670",445,1,50,750
927,"ProxyKey2671",445,1,50,751
928,"ProxyKey174",446,1,40,4533
929,"ProxyKey2550",446,1,30,4536
930,"ProxyKey2672",446,1,30,4539
931,"ProxyKey746",447,1,30,4619
932,"ProxyKey789",447,1,70,4916
933,"ProxyKey790",448,1,30,4918
934,"ProxyKey791",448,1,70,4919
935,"ProxyKey618",623,"",1,507
936,"ProxyKey620",623,"",3,662
937,"ProxyKey621",624,"",1,582
938,"ProxyKey623",624,"",3,584
939,"ProxyKey624",625,"",3,694
940,"ProxyKey625",625,"",1,514
941,"ProxyKey626",626,"",3,398
942,"ProxyKey627",626,"",1,406
943,"ProxyKey628",627,"",2,427
944,"ProxyKey629",627,"",1,1015
945,"ProxyKey1421",627,"",1,1016
946,"ProxyKey1422",627,"",1,1017
947,"ProxyKey630",628,"",3,48
948,"ProxyKey632",628,"",1,8
949,"ProxyKey631",629,"",3,2427
950,"ProxyKey633",629,"",1,2390
951,"ProxyKey634",630,"",1,102
952,"ProxyKey635",630,"",3,830
953,"ProxyKey636",631,"",3,203
954,"ProxyKey637",631,"",1,244
955,"ProxyKey638",632,"",1,469
956,"ProxyKey639",632,"",4,772
957,"ProxyKey640",633,"",2,356
958,"ProxyKey2613",449,1,50,5373
959,"ProxyKey2614",449,1,50,5374
960,"ProxyKey2571",450,1,30,1327
961,"ProxyKey2572",450,1,70,1333
962,"ProxyKey2597",451,1,30,1347
963,"ProxyKey2598",451,1,70,1349
964,"ProxyKey2599",452,1,30,1345
965,"ProxyKey2600",452,1,70,1349
966,"ProxyKey2573",453,1,20,1104
967,"ProxyKey2574",453,1,40,1129
968,"ProxyKey2575",453,1,40,1169
969,"ProxyKey2576",454,"",1,1109
970,"ProxyKey2577",454,1,20,1104
971,"ProxyKey2578",454,1,80,1169
972,"ProxyKey2579",455,"",1,1134
973,"ProxyKey2580",455,1,70,1129
974,"ProxyKey2581",455,1,30,1104
975,"ProxyKey2582",456,1,30,1129
976,"ProxyKey2583",456,"",1,1134
977,"ProxyKey2584",456,1,70,1169
978,"ProxyKey2585",461,1,50,1254
979,"ProxyKey2586",461,1,50,1271
980,"ProxyKey2587",461,"",1,1256
981,"ProxyKey2588",462,1,70,1231
982,"ProxyKey2589",462,1,30,1241
983,"ProxyKey2590",463,1,100,1271
984,"ProxyKey2591",464,1,70,2414
985,"ProxyKey2592",464,1,30,2416
986,"ProxyKey2593",464,"",1,2422
987,"ProxyKey2594",465,1,40,2456
988,"ProxyKey2595",465,1,40,2414
989,"ProxyKey2596",465,1,20,2416
990,"ProxyKey2563",466,1,80,4934
991,"ProxyKey2564",466,1,20,4935
992,"ProxyKey2565",467,1,80,4934
993,"ProxyKey2566",467,1,20,4936
994,"ProxyKey2567",468,1,20,1330
995,"ProxyKey2568",468,1,80,1333
996,"ProxyKey2551",457,1,20,1101
997,"ProxyKey2552",457,1,40,1126
998,"ProxyKey2553",457,1,40,1172
999,"ProxyKey2554",458,"",1,1106
1000,"ProxyKey2555",458,1,20,1101
1001,"ProxyKey2556",458,1,80,1172
1002,"ProxyKey2557",459,"",1,1131
1003,"ProxyKey2558",459,1,70,1126
1004,"ProxyKey2559",459,1,30,1101
1005,"ProxyKey2560",460,1,30,1126
1006,"ProxyKey2561",460,"",1,1131
1007,"ProxyKey2562",460,1,70,1172
1008,"ProxyKey2569",469,1,70,1632
1009,"ProxyKey2570",469,1,30,1635
1010,"ProxyKey481",470,"",2,1076
1011,"ProxyKey736",470,"",1,1438
1012,"ProxyKey737",470,"",1,514
1013,"ProxyKey482",471,"",2,420
1014,"ProxyKey738",471,"",1,510
1015,"ProxyKey739",471,"",1,665
1016,"ProxyKey483",472,"",1,500
1017,"ProxyKey527",472,"",1,507
1018,"ProxyKey719",472,"",1,509
1019,"ProxyKey720",472,"",1,510
1020,"ProxyKey721",472,"",1,511
1021,"ProxyKey722",472,"",1,514
1022,"ProxyKey723",472,"",1,515
1023,"ProxyKey484",473,"",1,511
1024,"ProxyKey724",473,"",2,571
1025,"ProxyKey725",473,"",2,580
1026,"ProxyKey726",473,"",2,582
1027,"ProxyKey727",473,"",3,680
1028,"ProxyKey728",473,"",3,686
1029,"ProxyKey485",474,"",1,558
1030,"ProxyKey730",474,"",1,565
1031,"ProxyKey731",474,"",1,662
1032,"ProxyKey732",474,"",1,665
1033,"ProxyKey487",475,"",1,539
1034,"ProxyKey729",475,"",1,547
1035,"ProxyKey733",475,"",1,655
1036,"ProxyKey734",475,"",1,657
1037,"ProxyKey18",476,"",2,1076
1038,"ProxyKey19",476,"",1,1438
1039,"ProxyKey97",476,"",1,514
1040,"ProxyKey98",477,"",2,420
1041,"ProxyKey99",477,"",1,510
1042,"ProxyKey101",477,"",1,665
1043,"ProxyKey102",478,"",1,500
1044,"ProxyKey103",478,"",1,507
1045,"ProxyKey105",478,"",1,509
1046,"ProxyKey106",478,"",1,510
1047,"ProxyKey107",478,"",1,511
1048,"ProxyKey108",478,"",1,514
1049,"ProxyKey109",478,"",1,515
1050,"ProxyKey110",479,"",1,511
1051,"ProxyKey111",479,"",2,571
1052,"ProxyKey112",479,"",2,580
1053,"ProxyKey113",479,"",2,582
1054,"ProxyKey114",479,"",3,680
1055,"ProxyKey115",479,"",3,686
1056,"ProxyKey116",480,"",1,558
1057,"ProxyKey117",480,"",1,565
1058,"ProxyKey118",480,"",1,662
1059,"ProxyKey119",480,"",1,665
1060,"ProxyKey120",481,"",1,539
1061,"ProxyKey121",481,"",1,547
1062,"ProxyKey122",481,"",1,655
1063,"ProxyKey123",481,"",1,657
1064,"ProxyKey476",482,"",6,1435
1065,"ProxyKey478",483,"",6,510
1066,"ProxyKey124",484,"",6,1435
1067,"ProxyKey125",485,"",6,510
1068,"ProxyKey709",486,1,60,194
1069,"ProxyKey711",486,1,40,195
1070,"ProxyKey757",487,1,100,194
1071,"ProxyKey759",488,1,40,193
1072,"ProxyKey761",488,1,60,195
1073,"ProxyKey762",489,1,100,193
1074,"ProxyKey126",490,1,60,194
1075,"ProxyKey127",490,1,40,195
1076,"ProxyKey128",491,1,100,194
1077,"ProxyKey129",492,1,40,193
1078,"ProxyKey132",492,1,60,195
1079,"ProxyKey133",493,1,100,193
1080,"ProxyKey767",494,1,33,987
1081,"ProxyKey1228",494,1,33,988
1082,"ProxyKey1229",494,1,34,989
1083,"ProxyKey768",495,1,50,584
1084,"ProxyKey770",495,1,50,558
1085,"ProxyKey771",496,1,50,463
1086,"ProxyKey772",496,1,50,772
1087,"ProxyKey773",497,1,50,10
1088,"ProxyKey774",497,1,50,47
1089,"ProxyKey775",498,1,50,5
1090,"ProxyKey776",498,1,50,54
1091,"ProxyKey777",499,1,100,56
1092,"ProxyKey779",500,1,50,262
1093,"ProxyKey780",500,1,25,694
1094,"ProxyKey921",500,1,25,692
1095,"ProxyKey781",501,1,50,1162
1096,"ProxyKey782",501,1,50,1096
1097,"ProxyKey783",502,1,50,1153
1098,"ProxyKey784",502,1,50,1098
1099,"ProxyKey785",503,1,50,1268
1100,"ProxyKey786",503,1,50,1227
1101,"ProxyKey787",504,1,50,1682
1102,"ProxyKey788",504,1,50,1745
1103,"ProxyKey1000",505,"",1,1114
1104,"ProxyKey1001",505,"",1,1141
1105,"ProxyKey1002",505,"",1,1144
1106,"ProxyKey134",506,1,33,987
1107,"ProxyKey135",506,1,33,988
1108,"ProxyKey136",506,1,34,989
1109,"ProxyKey137",507,1,50,584
1110,"ProxyKey138",507,1,50,558
1111,"ProxyKey139",508,1,50,463
1112,"ProxyKey140",508,1,50,772
1113,"ProxyKey141",509,1,50,10
1114,"ProxyKey142",509,1,50,47
1115,"ProxyKey143",510,1,50,5
1116,"ProxyKey144",510,1,50,54
1117,"ProxyKey145",511,1,100,56
1118,"ProxyKey146",512,1,50,262
1119,"ProxyKey147",512,1,25,694
1120,"ProxyKey148",512,1,25,692
1121,"ProxyKey149",513,1,50,1162
1122,"ProxyKey150",513,1,50,1096
1123,"ProxyKey152",514,1,50,1153
1124,"ProxyKey153",514,1,50,1098
1125,"ProxyKey154",515,1,50,1268
1126,"ProxyKey155",515,1,50,1227
1127,"ProxyKey156",516,1,50,1682
1128,"ProxyKey157",516,1,50,1745
1129,"ProxyKey158",517,"",1,1114
1130,"ProxyKey159",517,"",1,1141
1131,"ProxyKey160",517,"",1,1144
1132,"ProxyKey161",518,1,100,584
1133,"ProxyKey162",519,1,100,584
1134,"ProxyKey163",520,1,100,584
1135,"ProxyKey164",521,1,100,584
1136,"ProxyKey167",522,1,100,584
1137,"ProxyKey169",523,1,100,539
1138,"ProxyKey171",523,"",1,1438
1139,"ProxyKey172",524,1,100,1687
1140,"ProxyKey173",525,1,50,1311
1141,"ProxyKey175",525,1,50,1539
1142,"ProxyKey176",526,1,100,921
1143,"ProxyKey179",527,"",1,1404
1144,"ProxyKey192",527,1,100,1439
1145,"ProxyKey193",528,1,100,558
1146,"ProxyKey205",528,"",1,1436
1147,"ProxyKey206",529,1,20,244
1148,"80",529,1,80,203
1149,"ProxyKey209",530,1,100,301
1150,"ProxyKey210",533,1,100,665
1151,"ProxyKey213",531,1,80,1406
1152,"ProxyKey214",531,1,20,1396
1153,"ProxyKey215",532,"",1,387
1154,"ProxyKey217",532,1,100,665
1155,"ProxyKey219",534,1,100,571
1156,"ProxyKey221",534,"",1,580
1157,"ProxyKey224",535,1,30,582
1158,"ProxyKey225",535,1,70,680
1159,"ProxyKey227",536,1,70,217
1160,"ProxyKey240",536,1,30,255
1161,"ProxyKey247",537,1,60,1244
1162,"ProxyKey248",537,1,40,1324
1163,"ProxyKey250",538,"",1,387
1164,"ProxyKey251",538,1,100,680
1165,"ProxyKey256",539,1,60,47
1166,"ProxyKey257",539,1,40,9
1167,"ProxyKey263",540,1,100,759
1168,"ProxyKey265",541,1,100,1407
1169,"ProxyKey266",542,1,100,1427
1170,"ProxyKey267",543,1,100,267
1171,"ProxyKey269",544,1,40,539
1172,"ProxyKey270",544,1,60,1439
1173,"ProxyKey271",545,1,40,558
1174,"ProxyKey273",545,1,60,665
1175,"ProxyKey274",546,1,100,571
1176,"ProxyKey275",546,"",1,680
1177,"ProxyKey276",547,1,30,267
1178,"ProxyKey277",547,1,20,1407
1179,"ProxyKey278",547,1,50,47
1180,"ProxyKey279",548,1,25,655
1181,"ProxyKey280",548,"",1,539
1182,"ProxyKey287",548,1,25,680
1183,"ProxyKey293",548,"",1,571
1184,"ProxyKey294",548,1,25,662
1185,"ProxyKey305",548,"",1,558
1186,"ProxyKey307",548,1,25,47
1187,"ProxyKey313",548,"",1,1407
1188,"ProxyKey747",549,1,50,1096
1189,"ProxyKey752",549,1,50,1153
1190,"ProxyKey748",550,1,30,1098
1191,"ProxyKey753",550,1,70,1165
1192,"ProxyKey749",551,1,40,1153
1193,"ProxyKey814",551,1,60,1165
1194,"ProxyKey750",552,1,30,1159
1195,"ProxyKey815",552,1,70,1153
1196,"ProxyKey751",553,1,50,1122
1197,"ProxyKey816",553,1,50,1162
1198,"ProxyKey314",554,1,50,1096
1199,"ProxyKey319",554,1,50,1153
1200,"ProxyKey321",555,1,30,1098
1201,"ProxyKey327",555,1,70,1165
1202,"ProxyKey330",556,1,40,1153
1203,"ProxyKey332",556,1,60,1165
1204,"ProxyKey333",557,1,30,1159
1205,"ProxyKey334",557,1,70,1153
1206,"ProxyKey339",558,1,50,1122
1207,"ProxyKey340",558,1,50,1162
1208,"ProxyKey913",559,1,40,1159
1209,"ProxyKey924",559,1,60,1227
1210,"ProxyKey925",560,1,50,1160
1211,"ProxyKey926",560,1,50,1251
1212,"ProxyKey927",561,1,30,1161
1213,"ProxyKey932",561,1,70,1239
1214,"ProxyKey931",562,1,40,1268
1215,"ProxyKey930",562,1,60,1243
1216,"ProxyKey928",563,1,30,1251
1217,"ProxyKey929",563,1,70,1244
1218,"ProxyKey342",564,1,40,1159
1219,"ProxyKey345",564,1,60,1227
1220,"ProxyKey349",565,1,50,1160
1221,"ProxyKey351",565,1,50,1251
1222,"ProxyKey352",566,1,30,1161
1223,"ProxyKey370",566,1,70,1239
1224,"ProxyKey387",567,1,40,1268
1225,"ProxyKey438",567,1,60,1243
1226,"ProxyKey453",568,1,30,1251
1227,"ProxyKey461",568,1,70,1244
1228,"ProxyKey519",569,1,100,105
1229,"ProxyKey812",570,1,100,1304
1230,"ProxyKey994",571,1,100,402
1231,"ProxyKey995",572,1,100,2376
1232,"ProxyKey996",573,1,100,1291
1233,"ProxyKey997",574,1,100,428
1234,"ProxyKey998",575,1,30,346
1235,"ProxyKey999",575,1,70,355
1236,"ProxyKey472",576,1,100,105
1237,"ProxyKey479",577,1,100,1304
1238,"ProxyKey497",578,1,100,402
1239,"ProxyKey518",579,1,100,2376
1240,"ProxyKey563",580,1,100,1291
1241,"ProxyKey565",581,1,100,428
1242,"ProxyKey567",582,1,30,346
1243,"ProxyKey569",582,1,70,355
1244,"ProxyKey710",593,"",1,665
1245,"ProxyKey760",593,"",1,558
1246,"ProxyKey763",594,"",1,539
1247,"ProxyKey764",594,"",1,657
1248,"ProxyKey765",595,"",1,571
1249,"ProxyKey766",595,"",1,686
1250,"ProxyKey1003",596,"",1,714
1251,"ProxyKey1004",596,"",1,692
1252,"ProxyKey1005",596,"",1,694
1253,"ProxyKey1007",597,"",1,2668
1254,"ProxyKey1479",597,"",1,2669
1255,"ProxyKey1480",597,"",1,2670
1256,"ProxyKey1481",597,"",1,2671
1257,"ProxyKey1482",597,"",1,2672
1258,"ProxyKey1483",597,"",1,2673
1259,"ProxyKey1484",597,"",1,2674
1260,"ProxyKey1485",597,"",1,2675
1261,"ProxyKey570",598,"",1,665
1262,"ProxyKey592",598,"",1,558
1263,"ProxyKey594",599,"",1,539
1264,"ProxyKey613",599,"",1,657
1265,"ProxyKey614",600,"",1,571
1266,"ProxyKey622",600,"",1,686
1267,"ProxyKey665",601,"",1,714
1268,"ProxyKey691",601,"",1,692
1269,"ProxyKey743",601,"",1,694
1270,"ProxyKey769",602,"",1,2668
1271,"ProxyKey910",602,"",1,2669
1272,"ProxyKey911",602,"",1,2670
1273,"ProxyKey912",602,"",1,2671
1274,"ProxyKey914",602,"",1,2672
1275,"ProxyKey915",602,"",1,2673
1276,"ProxyKey917",602,"",1,2674
1277,"ProxyKey941",602,"",1,2675
1278,"ProxyKey645",583,1,15,1476
1279,"ProxyKey649",583,1,15,1539
1280,"ProxyKey778",583,1,35,1475
1281,"ProxyKey797",583,1,35,1542
1282,"ProxyKey650",584,1,50,1742
1283,"ProxyKey758",584,1,50,1689
1284,"ProxyKey651",584,"",1,1406
1285,"ProxyKey652",585,1,40,414
1286,"ProxyKey653",585,1,60,119
1287,"ProxyKey654",586,"",1,387
1288,"ProxyKey655",586,1,20,558
1289,"ProxyKey664",586,1,40,657
1290,"ProxyKey718",586,1,40,680
1291,"ProxyKey656",587,1,30,1268
1292,"ProxyKey657",587,1,30,1244
1293,"ProxyKey663",587,1,40,1242
1294,"ProxyKey944",588,1,15,1476
1295,"ProxyKey945",588,1,15,1539
1296,"ProxyKey946",588,1,35,1475
1297,"ProxyKey947",588,1,35,1542
1298,"ProxyKey948",589,1,50,1742
1299,"ProxyKey954",589,1,50,1689
1300,"ProxyKey955",589,"",1,1406
1301,"ProxyKey956",590,1,40,414
1302,"ProxyKey957",590,1,60,119
1303,"ProxyKey958",591,"",1,387
1304,"ProxyKey959",591,1,20,558
1305,"ProxyKey960",591,1,40,657
1306,"ProxyKey961",591,1,40,680
1307,"ProxyKey962",592,1,30,1268
1308,"ProxyKey963",592,1,30,1244
1309,"ProxyKey1017",592,1,40,1242
1310,"ProxyKey1008",603,"",1,464
1311,"ProxyKey1009",603,1,100,772
1312,"ProxyKey1010",604,"",1,463
1313,"ProxyKey1011",604,1,100,2013
1314,"ProxyKey1012",605,1,100,921
1315,"ProxyKey1015",606,1,100,119
1316,"ProxyKey1016",607,1,100,422
1317,"ProxyKey1013",608,1,50,1268
1318,"ProxyKey1014",608,1,50,1251
1319,"ProxyKey1018",609,"",1,464
1320,"ProxyKey1019",609,1,100,772
1321,"ProxyKey1020",610,"",1,463
1322,"ProxyKey1024",610,1,100,2013
1323,"ProxyKey1043",611,1,100,921
1324,"ProxyKey1044",612,1,100,119
1325,"ProxyKey1045",613,1,100,422
1326,"ProxyKey1046",614,1,50,1268
1327,"ProxyKey1047",614,1,50,1251
1328,"ProxyKey817",634,1,100,1363
1329,"ProxyKey818",635,1,100,1350
1330,"ProxyKey819",636,1,100,759
1331,"ProxyKey822",637,1,100,10
1332,"ProxyKey824",638,1,70,52
1333,"ProxyKey825",638,1,30,48
1334,"ProxyKey826",639,1,100,119
1335,"ProxyKey827",640,1,100,1387
1336,"ProxyKey828",641,1,100,414
1337,"ProxyKey829",642,"",1,382
1338,"ProxyKey831",642,1,33,1061
1339,"ProxyKey1423",642,1,33,1062
1340,"ProxyKey1424",642,1,34,1063
1341,"ProxyKey830",643,"",1,390
1342,"ProxyKey834",643,1,100,589
1343,"ProxyKey832",644,1,100,510
1344,"ProxyKey821",645,1,40,589
1345,"ProxyKey820",645,1,13,1061
1346,"ProxyKey1425",645,1,13,1062
1347,"ProxyKey1426",645,1,14,1063
1348,"ProxyKey909",645,1,20,414
1349,"ProxyKey833",646,1,50,52
1350,"ProxyKey1176",646,1,50,48
1351,"ProxyKey836",647,1,50,2427
1352,"ProxyKey1177",647,1,50,2390
1353,"ProxyKey1175",647,"",1,2395
1354,"ProxyKey837",648,1,65,55
1355,"ProxyKey1174",648,1,35,4
1356,"ProxyKey835",649,1,100,810
1357,"ProxyKey838",650,1,100,814
1358,"ProxyKey839",651,1,100,830
1359,"ProxyKey840",652,1,100,824
1360,"ProxyKey841",653,1,50,1497
1361,"ProxyKey842",653,1,50,1503
1362,"ProxyKey851",653,"",1,1598
1363,"ProxyKey843",654,1,50,1503
1364,"ProxyKey844",654,1,50,1561
1365,"ProxyKey846",654,"",1,1533
1366,"ProxyKey847",655,1,50,1475
1367,"ProxyKey845",655,1,50,1474
1368,"ProxyKey848",656,1,50,1479
1369,"ProxyKey849",656,1,50,1540
1370,"ProxyKey850",657,1,100,921
1371,"ProxyKey852",658,1,100,469
1372,"ProxyKey853",659,"",1,465
1373,"ProxyKey854",659,"",1,462
