"rownum","GrantedEffectsKey","SetId","StatsKeys","StatsValuesPermille","Weight","[i32]","[i32]"
643,3964,3,"[12690,3066]","[-2000,1500]",50,[],[]
644,3980,0,[434],[1000],50,[],[]
645,3980,1,[3493],[2000],100,[],[]
646,3980,2,[12152],[2000],10,[],[]
647,3980,3,[13292],[500],50,[],[]
648,3977,0,[3032],[500],50,[],[]
649,3977,1,[12916],[500],20,[],[]
650,3977,2,[12917],[500],5,[],[]
651,4030,0,[434],[1000],50,[],[]
652,4030,1,[3493],[2000],100,[],[]
653,4030,2,[13292],[500],50,[],[]
654,4030,3,[462],[0],10,[],[]
655,8866,0,[462],[0],50,[],[]
656,8866,1,[462],[0],100,[],[]
657,8866,2,[462],[0],100,[],[]
658,8866,3,[7893],[1000],10,[],[]
659,4119,0,[3351],[500],50,[],[]
660,4119,1,[11737],[1000],100,[],[]
661,4119,2,"[611,13082]","[2000,2000]",50,[],[]
662,4158,0,[14203],[100000],50,[],[]
663,4158,1,[434],[2000],100,[],[]
664,4158,2,[3351],[3000],50,[],[]
665,4158,3,[24],[1000],100,[],[]
666,4159,0,[2617],[500],100,[],[]
667,4159,1,[2964],[500],50,[],[]
668,4159,2,[12930],[250],50,[],[]
669,4177,0,"[24,175]","[1000,1000]",50,[],[]
670,4177,1,[173],[100],20,[],[]
671,4177,2,[12631],[1000],100,[],[]
672,4225,0,[2926],[1000],50,[],[]
673,4225,1,[1659],[100],100,[],[]
674,4225,2,[2925],[1000],100,[],[]
675,4226,0,[199],[1500],50,[],[]
676,4226,1,[2928],[1000],100,[],[]
677,4226,2,[12931],[-200],100,[],[]
678,4227,0,[200],[1500],50,[],[]
679,4227,1,[6299],[100000],100,[],[]
680,4227,2,[12937],[200],10,[],[]
681,4229,0,[24],[1000],50,[],[]
682,4229,1,[434],[500],100,[],[]
683,4229,2,[175],[1000],50,[],[]
684,4229,3,[13244],[500],20,[],[]
685,4269,0,[24],[500],50,[],[]
686,4269,1,"[213,14051,14052]","[500,-500,-500]",100,[],[]
687,4269,2,[6160],[100],10,[],[]
688,4283,0,[498],[1000],50,[],[]
689,4283,1,"[173,70]","[100,-1000]",100,[],[]
690,4283,2,[175],[1000],100,[],[]
691,4283,3,[8453],[1000],100,[],[]
692,4289,0,[486],[1000],50,[],[]
693,4289,1,[434],[1000],50,[],[]
694,4289,2,[173],[100],50,[],[]
695,4289,3,[11890],[1000],50,[],[]
696,4296,0,[434],[500],50,[],[]
697,4296,1,[594],[250],100,[],[]
698,4296,2,[2073],[5000],100,[],[]
699,4375,0,[177],[500],50,[],[]
700,4375,1,[215],[1000],100,[],[]
701,4375,2,[12699],[500],50,[],[]
702,4384,0,[434],[500],50,[],[]
703,4384,1,[7893],[250],100,[],[]
704,4384,2,[12980],[2000],100,[],[]
705,4384,3,[12981],[3000],100,[],[]
706,4404,0,[175],[1000],50,[],[]
707,4404,1,[108],[1000],100,[],[]
708,4404,2,[13089],[1000],20,[],[]
709,4414,0,[434],[500],50,[],[]
710,4414,1,[479],[1000],100,[],[]
711,4414,2,[12977],[2000],100,[],[]
712,4427,0,[434],[500],50,[],[]
713,4427,1,[105],[2000],10,[],[]
714,4427,2,[12566],[1000],100,[],[]
715,4427,3,[12976],[3000],100,[],[]
716,4451,0,[49],[1000],50,[],[]
717,4451,1,[455],[500],100,[],[]
718,4451,2,[434],[1000],100,[],[]
719,4451,3,"[13015,3351]","[-1000,1000]",50,[],[]
720,4479,0,[56],[1000],50,[],[]
721,4479,1,[1132],[100],50,[],[]
722,4479,2,"[216,13015]","[1000,-1000]",100,[],[]
723,4522,0,"[159,488]","[1000,1000]",50,[],[]
724,4522,1,[5148],[1000],100,[],[]
725,4522,2,[5147],[1000],100,[],[]
726,4556,0,[24],[1000],50,[],[]
727,4556,1,"[24,215]","[3000,1000]",100,[],[]
728,4556,2,[13017],[2000],100,[],[]
729,4556,3,[11695],[2500],5,[],[]
730,4585,0,[6086],[500],50,[],[]
731,4585,1,[554],[1000],100,[],[]
732,4585,2,[95],[750],100,[],[]
733,4587,0,[434],[500],50,[],[]
734,4587,1,[63],[3000],100,[],[]
735,4587,2,[13041],[3000],20,[],[]
736,4590,0,[215],[1000],50,[],[]
737,4590,1,[12686],[-200],100,[],[]
738,4590,2,[12687],[5000],20,[],[]
739,4598,0,[63],[1000],50,[],[]
740,4598,1,[3719],[500],100,[],[]
741,4598,2,[6124],[5000],20,[],[]
742,4619,0,[63],[500],50,[],[]
743,4619,1,[434],[500],100,[],[]
744,4619,2,[2140],[2000],10,[],[]
745,4620,0,[25],[500],50,[],[]
746,4620,1,"[14514,1879]","[-1000,500]",100,[],[]
747,4620,2,[12932],[500],100,[],[]
748,4621,0,[1982],[500],50,[],[]
749,4621,1,[175],[500],100,[],[]
750,4621,2,[12957],[1000],10,[],[]
751,4628,0,[1792],[500],50,[],[]
752,4628,1,[313],[500],100,[],[]
753,4628,2,[13076],[-2000],100,[],[]
754,4629,0,[1793],[1000],50,[],[]
755,4629,1,[1345],[2000],100,[],[]
756,4629,2,[9708],[2000],20,[],[]
757,4629,3,[9710],[1000],100,[],[]
758,8874,0,[434],[500],50,[],[]
759,8874,1,[12288],[-500],100,[],[]
760,8874,2,[26],[1000],100,[],[]
761,8874,3,"[12679,12678]","[-1000,1000]",50,[],[]
762,4795,0,[49],[1000],50,[],[]
763,4795,1,"[24,10800]","[-5000,1000]",10,[],[]
764,4795,2,[13088],[-1000],100,[],[]
765,4795,3,[12697],[1000],20,[],[]
766,4822,0,[434],[500],50,[],[]
767,4822,1,[49],[1000],100,[],[]
768,4822,2,"[3351,13015]","[1000,-1000]",50,[],[]
769,4822,3,[12684],[2000],100,[],[]
770,4850,0,[486],[500],50,[],[]
771,4850,1,[434],[500],100,[],[]
772,4850,2,[13035],[1000],20,[],[]
773,4851,0,[1844],[500],50,[],[]
774,4851,1,[3761],[200],20,[],[]
775,4851,2,[954],[200],5,[],[]
776,4852,0,[434],[500],50,[],[]
777,4852,1,[63],[1000],100,[],[]
778,4852,2,[5183],[3000],100,[],[]
779,4863,0,[1792],[500],50,[],[]
780,4863,1,[434],[1000],100,[],[]
781,4863,2,[215],[500],100,[],[]
782,4875,0,[70],[500],50,[],[]
783,4875,1,[12974],[1000],100,[],[]
784,4875,2,[12975],[2000],50,[],[]
785,4881,0,[215],[500],50,[],[]
786,4881,1,[216],[2000],100,[],[]
787,4881,2,[141],[1000],100,[],[]
788,4904,0,"[159,488]","[1000,1000]",50,[],[]
789,4904,1,[5148],[1000],100,[],[]
790,4904,2,[5147],[1000],100,[],[]
791,4932,0,[1793],[1000],50,[],[]
792,4932,1,[1345],[2000],100,[],[]
793,4932,2,[9708],[2000],20,[],[]
794,4932,3,[7604],[2000],100,[],[]
795,4935,0,[434],[500],50,[],[]
796,4935,1,[26],[1000],100,[],[]
797,4935,2,[5371],[1000],100,[],[]
798,4944,0,[434],[500],50,[],[]
799,4944,1,[4602],[50],100,[],[]
800,4944,2,[13036],[100],50,[],[]
801,5036,0,[5171],[500],50,[],[]
802,5036,1,[215],[1000],100,[],[]
803,5036,2,"[216,13015]","[2000,-2000]",50,[],[]
804,5226,0,[175],[2000],50,[],[]
805,5226,1,[24],[1000],100,[],[]
806,5226,2,[70],[500],100,[],[]
807,5226,3,[12670],[1000],20,[],[]
808,5394,0,[6367],[500],50,[],[]
809,5394,1,[215],[500],100,[],[]
810,5394,2,[6333],[500],100,[],[]
811,5396,0,[9355],[500],50,[],[]
812,5396,1,[462],[0],100,[],[]
813,5396,2,[462],[0],100,[],[]
814,5778,0,[42],[500],50,[],[]
815,5778,1,[434],[500],100,[],[]
816,5778,2,[611],[500],100,[],[]
817,5779,0,[6066],[500],50,[],[]
818,5779,1,[5371],[1000],100,[],[]
819,5779,2,[12920],[1000],20,[],[]
820,5781,0,[3376],[500],50,[],[]
821,5781,1,[3377],[500],20,[],[]
822,5781,2,[6124],[1000],100,[],[]
823,5782,0,[1982],[500],50,[],[]
824,5782,1,[6100],[1000],100,[],[]
825,5782,2,[6121],[2000],20,[],[]
826,6207,0,[63],[500],50,[],[]
827,6207,1,[215],[500],100,[],[]
828,6207,2,[1107],[500],20,[],[]
829,6208,0,[1982],[500],50,[],[]
830,6208,1,[215],[500],100,[],[]
831,6208,2,"[213,14051]","[500,-500]",100,[],[]
832,6209,0,[3376],[1000],50,[],[]
833,6209,1,[3377],[500],100,[],[]
834,6209,2,[9126],[250],100,[],[]
835,6210,0,[26],[500],50,[],[]
836,6210,1,[7795],[1000],100,[],[]
837,6210,2,[12939],[500],100,[],[]
838,6212,0,[42],[500],50,[],[]
839,6212,1,[434],[500],100,[],[]
840,6212,2,[611],[500],100,[],[]
841,6213,0,[6100],[500],50,[],[]
842,6213,1,[7604],[1000],100,[],[]
843,6213,2,[13104],[1500],100,[],[]
844,6214,0,[26],[500],50,[],[]
845,6214,1,[3645],[500],100,[],[]
846,6214,2,[10817],[250],100,[],[]
847,6601,0,[2617],[500],50,[],[]
848,6601,1,[341],[1000],100,[],[]
849,6601,2,"[70,6256]","[-1000,1000]",100,[],[]
850,6602,0,[1910],[500],50,[],[]
851,6602,1,[5311],[1000],100,[],[]
852,6602,2,[9177],[1000],100,[],[]
853,6603,0,[25],[500],50,[],[]
854,6603,1,[6264],[600],100,[],[]
855,6603,2,[6263],[100000],100,[],[]
856,6867,0,[434],[500],50,[],[]
857,6867,1,[42],[1000],100,[],[]
858,6867,2,[12683],[1000],20,[],[]
859,6876,0,[216],[500],50,[],[]
860,6876,1,[26],[1000],100,[],[]
861,6876,2,[6823],[100],100,[],[]
862,6876,3,[9993],[2000],20,[],[]
863,6917,0,[42],[1000],50,[],[]
864,6917,1,[209],[5000],100,[],[]
865,6917,2,[13033],[250],50,[],[]
866,6917,3,[13075],[2000],10,[],[]
867,6973,0,[216],[500],50,[],[]
868,6973,1,[209],[5000],100,[],[]
869,6973,2,[434],[500],100,[],[]
870,6973,3,[12987],[2000],20,[],[]
871,7054,0,[434],[2000],50,[],[]
872,7055,0,[434],[2000],50,[],[]
873,7056,0,[434],[2000],50,[],[]
874,7065,0,[434],[500],50,[],[]
875,7065,1,"[209,611]","[3000,1000]",100,[],[]
876,7065,2,[3119],[10000],20,[],[]
877,7065,3,[42],[1000],100,[],[]
878,7116,0,[8887],[-20000],50,[],[]
879,7116,1,[11470],[500],100,[],[]
880,7116,2,[12936],[1500],20,[],[]
881,7117,0,[498],[1000],50,[],[]
882,7117,1,[13238],[1000],100,[],[]
883,7117,2,[434],[500],100,[],[]
884,7119,0,[434],[500],50,[],[]
885,7119,1,[24],[500],100,[],[]
886,7119,2,"[434,12953]","[1000,5000]",20,[],[]
887,7121,0,[1364],[500],50,[],[]
888,7121,1,[434],[500],100,[],[]
889,7121,2,[1234],[200],20,[],[]
890,7123,0,[6922],[500],50,[],[]
891,7123,1,[13067],[3000],100,[],[]
892,7123,2,[215],[500],100,[],[]
893,7153,0,[2617],[500],50,[],[]
894,7153,1,"[12946,7111]","[100,-100000]",10,[],[]
895,7153,2,[215],[1000],50,[],[]
896,7386,0,[542],[500],50,[],[]
897,7386,1,[1390],[500],100,[],[]
898,7386,2,[13122],[500],100,[],[]
899,7435,0,[3351],[500],50,[],[]
900,7435,1,[3493],[2000],100,[],[]
901,7435,2,[13294],[500],100,[],[]
902,7435,3,[13292],[500],100,[],[]
903,7501,0,[434],[500],50,[],[]
904,7501,1,[209],[3000],100,[],[]
905,7501,2,[1105],[2000],20,[30],[]
906,7502,0,[42],[1000],50,[],[]
907,7502,1,"[13015,3351]","[-1000,3000]",100,[],[]
908,7502,2,[313],[1000],100,[],[]
909,7505,0,[659],[1000],50,[],[]
910,7505,1,"[13015,3351]","[-1000,3000]",100,[],[]
911,7505,2,[6819],[500],100,[],[]
912,7508,0,[12480],[1000],50,[],[]
913,7508,1,[215],[1000],100,[],[]
914,7508,2,[7785],[100],100,[],[]
915,7508,3,[12669],[1200],10,[],[]
916,7510,0,[26],[1000],50,[],[]
917,7510,1,[434],[500],100,[],[]
918,7510,2,[3351],[1000],100,[],[]
919,7510,3,"[14717,24]","[-3000,5000]",100,[],[]
920,7511,0,[434],[500],50,[],[]
921,7511,1,[3573],[1000],100,[],[]
922,7511,2,[13026],[2000],100,[],[]
923,7518,0,[434],[500],50,[],[]
924,7520,0,[70],[500],50,[],[]
925,7520,1,[7978],[500],20,[],[]
926,7520,2,[11737],[1000],100,[],[]
927,7523,0,"[24,175]","[1000,1000]",50,[],[]
928,7525,0,[434],[500],50,[],[]
929,7526,0,[434],[500],50,[],[]
930,7531,0,[42],[1000],50,[],[]
931,7531,1,[434],[500],100,[],[]
932,7531,2,"[1220,7814,7812]","[200,-10000,-10000]",20,[],[]
933,7534,0,[434],[500],50,[],[]
934,7534,1,[8026],[250],50,[],[]
935,7534,2,[174],[200],20,[],[]
936,7534,3,[5440],[500],100,[],[]
937,7537,0,[434],[500],50,[],[]
938,7538,0,[1792],[500],50,[],[]
939,7538,1,"[3057,3930]","[500,500]",100,[],[]
940,7538,2,[12921],[500],100,[],[]
941,7571,0,[70],[500],50,[],[]
942,7572,0,[619],[1000],50,[],[]
943,7573,0,"[341,434]","[1000,500]",50,[],[]
944,7573,1,[70],[500],100,[],[]
945,7573,2,"[434,3451]","[3000,-2000]",50,[],[]
946,7575,0,[434],[500],50,[],[]
947,7575,1,[12692],[1000],20,[],[]
948,7575,2,"[209,611]","[3000,1000]",100,[],[]
949,7575,3,[215],[4000],100,[],[]
950,7577,0,"[341,434]","[1000,500]",50,[],[]
951,7580,0,[1793],[1000],50,[],[]
952,7585,0,[209],[1000],50,[],[]
953,7620,0,[24],[1000],50,[],[]
954,7621,0,[434],[500],50,[],[]
955,7621,1,[70],[500],100,[],[]
956,7621,2,[8376],[500],50,[],[]
957,7621,3,[13027],[2000],50,[],[]
958,7623,0,[434],[500],50,[],[]
959,7623,1,[215],[1000],100,[],[]
960,7623,2,[56],[1000],100,[],[]
961,7623,3,[13022],[250],20,[],[]
962,7730,0,[175],[1000],50,[],[]
963,7730,1,[8190],[50],20,[],[]
964,7730,2,[24],[1000],100,[],[]
965,7730,3,[3380],[1000],100,[],[]
966,7737,0,[434],[500],50,[],[]
967,7737,1,[215],[500],100,[],[]
968,7737,2,[1107],[1000],100,[],[]
969,7737,3,"[4548,174]","[-1000,100]",20,[],[]
970,7743,0,[434],[500],50,[],[]
971,7743,1,[159],[3000],100,[],[]
972,7743,2,[8373],[1000],50,[],[]
973,7837,0,[63],[500],50,[],[]
974,7837,1,[215],[1000],100,[],[]
975,7837,2,[13069],[1000],50,[],[]
976,7867,0,[199],[1000],50,[],[]
977,7867,1,[49],[500],100,[],[]
978,7867,2,[3573],[500],100,[],[]
979,7892,0,[216],[500],50,[],[]
980,7892,1,[434],[500],100,[],[]
981,7892,2,[215],[1000],100,[],[]
982,7892,3,[175],[2000],100,[],[]
983,7903,0,[8475],[1000],50,[],[]
984,7903,1,[13058],[1500],100,[],[]
985,7903,2,[13057],[2000],100,[],[]
986,7903,3,[8453],[500],100,[],[]
987,7905,0,[216],[500],50,[],[]
988,7905,1,[434],[500],100,[],[]
989,7905,2,[8712],[1000],100,[],[]
990,7905,3,[3574],[1000],100,[],[]
991,7907,0,[498],[1000],50,[],[]
992,7907,1,[13238],[1000],100,[],[]
993,7907,2,[175],[1000],100,[],[]
994,7909,0,[1941],[500],50,[],[]
995,7909,1,"[84,13015]","[500,-3000]",10,[],[]
996,7909,2,[215],[1000],100,[],[]
997,7910,0,[1941],[500],50,[],[]
998,7910,1,"[13014,13015]","[-100,-3000]",10,[],[]
999,7910,2,[8453],[250],100,[],[]
1000,7921,0,[8475],[1000],50,[],[]
1001,7921,1,"[434,175]","[500,1000]",100,[],[]
1002,7921,2,[173],[50],10,[],[]
1003,7921,3,[175],[1500],100,[],[]
1004,7923,0,[1345],[1000],50,[],[]
1005,7923,1,[430],[1000],100,[],[]
1006,7923,2,[1793],[500],100,[],[]
1007,7947,0,[216],[500],50,[],[]
1008,7947,1,[5839],[250],100,[],[]
1009,7947,2,[12968],[1000],20,[],[]
1010,7949,0,[8625],[1000],50,[],[]
1011,7949,1,[3351],[1000],20,[],[]
1012,8085,0,[434],[500],50,[],[]
1013,8085,1,[12702],[500],20,[],[]
1014,8085,2,[8847],[250],100,[],[]
1015,8085,3,[9109],[1000],20,[],[]
1016,8091,0,[63],[1000],50,[],[]
1017,8091,1,[434],[1000],100,[],[]
1018,8091,2,[215],[1000],100,[],[]
1019,8091,3,[6124],[5000],20,[],[]
1020,8120,0,[8950],[500],50,[],[]
1021,8120,1,[215],[1000],100,[],[]
1022,8120,2,[12971],[500],5,[],[]
1023,8121,0,[1390],[500],50,[],[]
1024,8121,1,[462],[0],100,[],[]
1025,8121,2,[462],[0],100,[],[]
1026,8122,0,[486],[1000],50,[],[]
1027,8122,1,[434],[1000],100,[],[]
1028,8122,2,[215],[1000],100,[],[]
1029,8122,3,[1105],[1000],20,[30],[]
1030,8125,0,[9096],[500],50,[],[]
1031,8125,1,[8902],[500],100,[],[]
1032,8125,2,[9318],[2000],20,[],[]
1033,8126,0,[434],[2000],50,[],[]
1034,8126,1,[13987],[100],100,[],[]
1035,8126,2,[451],[300],5,[],[]
1036,8127,0,[434],[500],50,[],[]
1037,8127,1,[215],[500],100,[],[]
1038,8127,2,"[12671,12672]","[2000,-2000]",20,[],[]
1039,8128,0,[434],[500],50,[],[]
1040,8128,1,[9151],[500],100,[],[]
1041,8128,2,[1105],[1000],20,[30],[]
1042,8130,0,[434],[2000],50,[],[]
1043,8130,1,[9093],[100],5,[],[]
1044,8130,2,[7604],[250],100,[],[]
1045,8165,0,[619],[500],50,[],[]
1046,8165,1,[434],[500],100,[],[]
1047,8165,2,[13073],[2000],50,[],[]
1048,8165,3,[13073],[-1000],50,[],[]
1049,8166,0,[25],[500],50,[],[]
1050,8166,1,"[216,11702]","[1000,-500]",50,[],[]
1051,8166,2,"[12958,12959]","[2500,-5000]",10,[],[]
1052,8169,0,[434],[2000],50,[],[]
1053,8169,1,[14052],[-500],10,[],[]
1054,8169,2,[3727],[100],100,[],[]
1055,8185,0,[3351],[500],50,[],[]
1056,8185,1,[9955],[500],100,[],[]
1057,8185,2,[7675],[1000],100,[],[]
1058,8188,0,[3351],[500],50,[],[]
1059,8188,1,[11737],[1000],100,[],[]
1060,8188,2,[13037],[100000],20,[],[]
1061,8195,0,[215],[1000],50,[],[]
1062,8195,1,[9933],[1000],100,[],[]
1063,8195,2,[12978],[2000],100,[],[]
1064,8195,3,[12979],[2000],20,[],[]
1065,8197,0,[3351],[500],50,[],[]
1066,8197,1,"[12982,12983]","[1000,1000]",100,[],[]
1067,8197,2,"[12984,12985]","[1000,500]",100,[],[]
1068,8199,0,[2617],[1000],50,[],[]
1069,8199,1,[3351],[500],100,[],[]
1070,8199,2,[12972],[250],20,[],[]
1071,8200,0,[434],[500],50,[],[]
1072,8200,1,[8453],[500],100,[],[]
1073,8200,2,[3645],[1000],100,[],[]
1074,8200,3,"[9392,11908]","[-50,100]",10,[],[]
1075,8202,0,[434],[500],50,[],[]
1076,8202,1,[5740],[200],100,[],[]
1077,8202,2,[12988],[1000],50,[],[]
1078,8207,0,[1364],[500],50,[],[]
1079,8207,1,[12922],[2000],100,[],[]
1080,8207,2,[13066],[1000],100,[],[]
1081,8208,0,[1364],[500],50,[],[]
1082,8208,1,[434],[500],100,[],[]
1083,8208,2,[462],[0],100,[],[]
1084,8209,0,[1364],[500],50,[],[]
1085,8209,1,[434],[500],100,[],[]
1086,8209,2,[3351],[500],100,[],[]
1087,8212,0,[12480],[1000],50,[],[]
1088,8212,1,[434],[1000],100,[],[]
1089,8212,2,[9420],[2000],100,[],[]
1090,8230,0,[3351],[500],50,[],[]
1091,8230,1,[1078],[500],100,[],[]
1092,8230,2,[13085],[1000],100,[],[]
1093,8231,0,[8475],[500],50,[],[]
1094,8231,1,[8453],[500],100,[],[]
1095,8231,2,[12934],[250],20,[],[]
1096,8233,0,[434],[2000],50,[],[]
1097,8233,1,[5248],[500],50,[],[]
1098,8233,2,[1038],[-100],100,[],[]
1099,8261,0,[619],[500],50,[],[]
1100,8261,1,[434],[500],100,[],[]
1101,8261,2,"[9692,9690]","[-500,1000]",20,[],[]
1102,8296,0,[2617],[500],50,[],[]
1103,8296,1,[12951],[500],100,[],[]
1104,8296,2,[12952],[1000],5,[],[]
1105,8338,0,"[159,488]","[1000,1000]",50,[],[]
1106,8338,1,[5148],[1000],100,[],[]
1107,8338,2,[5147],[1000],100,[],[]
1108,8336,0,[554],[1500],50,[],[]
1109,8336,1,[11890],[1000],100,[],[]
1110,8336,2,[11564],[750],100,[],[]
1111,8341,0,[10177],[500],50,[],[]
1112,8341,1,[10176],[100],100,[],[]
1113,8341,2,[13065],[1000],20,[],[]
1114,8342,0,[434],[500],50,[],[]
1115,8342,1,[12700],[250],100,[],[]
1116,8342,2,[10426],[500],10,[],[]
1117,8344,0,[10016],[50000],50,[],[]
1118,8344,1,[12568],[50],10,[],[]
1119,8344,2,[617],[500],100,[],[]
1120,8346,0,[462],[0],50,[],[]
1121,8346,1,[7675],[-200],100,[],[]
1122,8346,2,[462],[0],100,[],[]
1123,8345,0,[488],[500],50,[],[]
1124,8345,1,[462],[0],100,[],[]
1125,8345,2,"[12923,12924]","[1500,750]",100,[],[]
1126,8349,0,[554],[1000],50,[],[]
1127,8349,1,[10177],[1000],20,[],[]
1128,8349,2,[4139],[5000],100,[],[]
1129,8350,0,[3733],[250],50,[],[]
1130,8350,1,[10067],[250],100,[],[]
1131,8350,2,[2090],[400],20,[],[]
1132,8352,0,[434],[1000],50,[],[]
1133,8352,1,"[209,611]","[5000,1000]",100,[],[]
1134,8352,2,[1941],[1000],100,[],[]
1135,8352,3,[12703],[2000],100,[],[]
1136,8354,0,[175],[1000],50,[],[]
1137,8354,1,[173],[100],100,[],[]
1138,8354,2,[554],[1000],100,[],[]
1139,8353,0,"[659,12481]","[500,500]",50,[],[]
1140,8353,1,[434],[500],100,[],[]
1141,8353,2,[1941],[1000],100,[],[]
1142,8353,3,[56],[1000],100,[],[]
1143,8355,0,[617],[2000],50,[],[]
1144,8355,1,[2682],[1000],100,[],[]
1145,8355,2,[6333],[500],10,[],[]
1146,8372,0,[1844],[500],50,[],[]
1147,8372,1,[95],[250],50,[],[]
1148,8372,2,[108],[500],100,[],[]
1149,8373,0,[10377],[-1000],50,[],[]
1150,8373,1,[10169],[30000],100,[],[]
1151,8373,2,[12935],[1500],100,[],[]
1152,8375,0,[10243],[500],50,[],[]
1153,8375,1,[434],[1000],100,[],[]
1154,8375,2,[215],[1000],100,[],[]
1155,8375,3,[1107],[1000],100,[],[]
1156,8376,0,[3377],[1000],50,[],[]
1157,8376,1,[10472],[1000],100,[],[]
1158,8376,2,[172],[50],10,[],[]
1159,8380,0,"[1844,313]","[500,500]",50,[],[]
1160,8380,1,[311],[-2000],100,[],[]
1161,8380,2,"[7808,10408]","[100,100]",20,[],[]
1162,8379,0,[1794],[500],50,[],[]
1163,8379,1,"[10407,3058]","[500,500]",100,[],[]
1164,8379,2,[13013],[200],20,[],[]
1165,8389,0,[175],[1000],50,[],[]
1166,8389,1,[172],[100],5,[],[]
1167,8389,2,[6268],[100],20,[],[]
1168,8389,3,[70],[500],100,[],[]
1169,8390,0,[498],[500],50,[],[]
1170,8390,1,[175],[1000],100,[],[]
1171,8390,2,"[175,24]","[-2000,1000]",100,[],[]
1172,8392,0,[498],[500],50,[],[]
1173,8392,1,[6268],[100],10,[],[]
1174,8392,2,[13255],[5000],20,[],[]
1175,8393,0,[70],[500],50,[],[]
1176,8393,1,[434],[1000],100,[],[]
1177,8393,2,[13081],[500],20,[],[]
1178,8398,0,[42],[1000],50,[],[]
1179,8398,1,[209],[5000],100,[],[]
1180,8398,2,[174],[50],10,[],[]
1181,8400,0,[42],[500],50,[],[]
1182,8401,0,[1364],[500],50,[],[]
1183,8402,0,[26],[500],50,[],[]
1184,8403,0,[209],[500],50,[],[]
1185,8404,0,[6071],[500],50,[],[]
1186,8405,0,[42],[500],50,[],[]
1187,8406,0,[848],[2000],50,[],[]
1188,8407,0,[490],[500],50,[],[]
1189,8408,0,[434],[500],50,[],[]
1190,8409,0,[490],[500],50,[],[]
1191,8410,0,[49],[500],50,[],[]
1192,8411,0,[498],[500],50,[],[]
1193,8412,0,[9351],[1000],50,[],[]
1194,8413,0,[556],[1000],50,[],[]
1195,8414,0,[11890],[500],50,[],[]
1196,8415,0,[49],[500],50,[],[]
1197,8416,0,[1982],[500],50,[],[]
1198,8417,0,[498],[500],50,[],[]
1199,8418,0,[498],[500],50,[],[]
1200,8419,0,[1982],[500],50,[],[]
1201,8420,0,[63],[500],50,[],[]
1202,8421,0,[26],[500],50,[],[]
1203,8422,0,[63],[500],50,[],[]
1204,8423,0,[56],[500],50,[],[]
1205,8424,0,[1390],[500],50,[],[]
1206,8425,0,[6367],[500],50,[],[]
1207,8426,0,[9355],[500],50,[],[]
1208,8427,0,[25],[500],50,[],[]
1209,8429,0,[1390],[500],50,[],[]
1210,8430,0,[486],[500],50,[],[]
1211,8431,0,[619],[500],50,[],[]
1212,8432,0,[56],[500],50,[],[]
1213,8433,0,[488],[500],50,[],[]
1214,8434,0,[434],[500],50,[],[]
1215,8435,0,[25],[500],50,[],[]
1216,8436,0,[6100],[500],50,[],[]
1217,8437,0,[25],[500],50,[],[]
1218,8639,0,[215],[1000],50,[],[]
1219,8639,1,[1077],[250],100,[],[]
1220,8639,2,[4548],[500],20,[],[]
1221,8641,0,[216],[500],50,[],[]
1222,8641,1,[3574],[1000],100,[],[]
1223,8641,2,[12688],[500],100,[],[]
1224,8641,3,"[12674,10928]","[1000,-3000]",100,[],[]
1225,8642,0,[216],[500],50,[],[]
1226,8642,1,[462],[0],100,[],[]
1227,8642,2,[462],[0],100,[],[]
1228,8642,3,[462],[0],100,[],[]
1229,8643,0,[175],[1000],50,[],[]
1230,8643,1,[12695],[2500],5,[],[]
1231,8643,2,[1304],[100],50,[],[]
1232,8644,0,[434],[500],50,[],[]
1233,8644,1,[10230],[500],20,[],[]
1234,8644,2,[12886],[500],10,[],[]
1235,8644,3,[216],[500],100,[],[]
1236,8648,0,[462],[0],50,[],[]
1237,8648,1,[462],[0],100,[],[]
1238,8648,2,[462],[0],20,[],[]
1239,8647,0,[25],[1000],50,[],[]
1240,8647,1,[1879],[1000],100,[],[]
1241,8647,2,"[10931,3351]","[2000,-2000]",20,[],[]
1242,8649,0,[213],[-500],50,[],[]
1243,8649,1,"[12569,11705]","[2000,-2000]",20,[],[]
1244,8649,2,[213],[1000],50,[],[]
1245,8789,0,[3351],[250],50,[],[]
1246,8789,1,"[11703,3351]","[50,-500]",20,[],[]
1247,8789,2,[13068],[50],10,[],[]
1248,8862,0,[8470],[500],50,[],[]
1249,8862,1,[462],[0],100,[],[]
1250,8862,2,[462],[0],100,[],[]
1251,8862,3,[462],[0],100,[],[]
1252,8861,0,[462],[0],50,[],[]
1253,8861,1,[434],[500],100,[],[]
1254,8861,2,[175],[1000],100,[],[]
1255,8861,3,[11890],[1000],100,[],[]
1256,8864,0,[3351],[500],50,[],[]
1257,8864,1,[3493],[2000],100,[],[]
1258,8864,2,[13293],[2000],20,[],[]
1259,8864,3,[13292],[500],100,[],[]
1260,8865,0,[3351],[500],50,[],[]
1261,8865,1,[3493],[2000],100,[],[]
1262,8865,2,[117],[1000],100,[],[]
1263,8867,0,[434],[500],50,[],[]
1264,8867,1,[1104],[1000],100,[29],[]
1265,8867,2,[659],[1000],100,[],[]
1266,8868,0,[8613],[500],50,[],[]
1267,8868,1,[434],[500],100,[],[]
1268,8868,2,"[215,216]","[2000,-2000]",100,[],[]
1269,8869,0,[434],[500],50,[],[]
