"rownum","Id","i32_8","IsSummoned","Armour","Evasion","EnergyShieldFromLife","DamageSpread","MonsterResistancesKey","IsLargeAbyssMonster","IsSmallAbyssMonster","bool_47"
850,"RyslathaMap",100,"",0,0,0,20,35,"","",""
851,"RyslathaMapAtlasUber",100,"",0,0,0,20,35,"","",""
852,"InsectSpawnerDexMissionBoss",100,"",0,0,0,20,38,"","",1
853,"InsectSpawnerBossInvasion",100,"",0,0,0,20,38,"","",1
854,"InsectSpawnerBossSideArea",100,"",0,0,0,20,38,"","",1
855,"InsectWild",100,"",0,0,0,20,0,"","",""
856,"ProphecyInsectSpawner",100,"",0,0,0,20,0,"","",1
857,"ProphecyInsectMinion",100,"",0,0,0,20,0,"","",1
858,"InsectTest",100,"",0,0,0,0,0,"","",""
859,"InsectTestLoot",100,"",0,0,0,0,0,"","",""
860,"Necromancer",100,"",0,0,100,20,20,"","",1
861,"NecromancerBoss",100,"",0,0,100,20,28,"","",1
862,"Necromancer2",100,"",0,0,100,20,20,"","",1
863,"NecromancerWhite",100,"",0,0,100,20,20,"","",1
864,"NecromancerKadavrus",100,"",0,0,100,20,20,"","",1
865,"NecromancerSawbones",100,"",0,0,100,20,20,"","",1
866,"NecromancerBossDescent",100,"",0,0,100,20,0,"","",1
867,"NecromancerMapBoss",100,"",0,0,100,20,35,"","",1
868,"NecromancerMapBossAtlasUber",100,"",0,0,100,20,35,"","",1
869,"NecromancerMapBossActon",100,"",0,0,100,20,35,"","",1
870,"NecromancerMapBossTrial",100,"",0,0,100,20,35,"","",1
871,"NecromancerBossInvasion",100,"",0,0,100,20,38,"","",1
872,"NecromancerBossStrMission",100,"",0,0,100,20,0,"","",1
873,"NecromancerRaisedSkeleton",100,"",0,0,0,20,8,"","",""
874,"NecromancerRaisedZombie",100,"",0,0,0,20,8,"","",""
875,"NecromancerRaisedZombieProject",100,"",0,0,0,20,2,"","",""
876,"ZombieCauldronZerg",100,"",0,0,0,20,8,"","",""
877,"NecromancerRaisedZombieMapBoss",100,"",0,0,0,20,35,"","",""
878,"NecromancerRaisedZombieSewerBoss",100,"",0,0,0,20,24,"","",""
879,"NecromancerRaisedZombiePack",100,"",0,0,0,20,8,"","",""
880,"Statue",100,"",50,0,0,20,0,"","",""
881,"AvariusStatue",100,"",50,0,0,20,0,"","",""
882,"TemplarLegionStatue",100,"",50,0,0,20,0,"","",""
883,"StatueMapBoss",100,"",50,0,0,20,35,"","",""
884,"StatueMapBossAtlasUber",100,"",50,0,0,20,35,"","",""
885,"StatueMapBossVastiri",100,"",50,0,0,20,35,"","",""
886,"TormentStatue",100,"",50,0,0,20,0,"","",""
887,"StatueMerveil",100,"",50,0,0,20,0,"","",""
888,"StatueBrittle",100,"",50,0,0,20,0,"","",""
889,"StatueBow",100,"",50,10,0,20,0,"","",""
890,"StatueBowBrittle",100,"",50,10,0,20,0,"","",""
891,"StatueLarge",100,"",100,0,0,20,0,"","",""
892,"StatueLargeGauntlet",100,"",100,0,0,0,0,"","",""
893,"StatueLargeSpectre",100,"",100,0,0,20,0,"","",""
894,"StatueLargeGuardian",100,"",100,0,0,20,48,"","",""
895,"StatueLargeGuardianSpectre",100,"",100,0,0,20,48,"","",""
896,"StatueBoss",100,"",100,0,0,20,0,"","",""
897,"StatueBossMarketplace",100,"",100,0,0,20,0,"","",""
898,"StatueBossDescent",100,"",100,0,0,20,0,"","",""
899,"StatueLion",100,"",50,50,0,10,0,"","",""
900,"StatueLionSolaris",100,"",50,50,0,10,1,"","",""
901,"IzaroGargoyle",100,"",100,0,0,20,0,"","",""
902,"IzaroGargoylePhase2",100,"",100,0,0,20,0,"","",""
903,"Gargoyle",100,"",100,0,0,20,2,"","",""
904,"GargoyleAtlasUber",100,"",100,0,0,20,2,"","",""
905,"MossMonsterStanding",100,"",50,0,0,20,0,"","",1
906,"MossMonsterUnique",100,"",50,0,0,20,0,"","",1
907,"RubbleGolem",100,"",50,0,0,20,0,"","",1
908,"MossMonsterMapBoss",100,"",50,0,0,20,35,"","",1
909,"MossMonsterBossInvasion",100,"",50,0,0,20,38,"","",1
910,"FireMonster",100,"",50,0,0,20,1,"","",1
911,"MossMonsterMapBossFire",100,"",50,0,0,20,35,"","",1
912,"MossMonsterMapBossCold",100,"",50,0,0,20,35,"","",1
913,"MossMonsterMapBossChaos",100,"",50,0,0,20,35,"","",1
914,"FireMonsterBoss",100,"",50,0,0,20,26,"","",1
915,"FireMonsterBossInvasion",100,"",50,0,0,20,38,"","",1
916,"FireMonsterBossDescent2",100,"",50,0,0,20,38,"","",1
917,"FireMonsterMapBoss",100,"",50,0,0,20,35,"","",1
918,"FireMonsterBossEndlessLedge",100,"",50,0,0,20,0,"","",1
919,"UndeadRhoa",100,"",25,0,0,20,2,"","",""
920,"UndeadRhoaDelve",100,"",25,0,0,20,2,"","",""
921,"UndeadRhoaDelveSmall",100,"",25,0,0,20,2,"","",""
922,"UndeadRhoaDelveLarge",100,"",25,0,0,20,19,"","",""
923,"UndeadRhoaMap",100,"",25,0,0,20,2,"","",""
924,"IntMissionUndeadRhoa",100,"",25,0,0,20,24,"","",""
925,"UndeadRhoaWeak",100,"",25,0,0,20,2,"","",""
926,"UndeadRhoaBoss",100,"",20,0,0,20,2,"","",""
927,"UndeadRhoaBossInvasion",100,"",25,0,0,20,2,"","",""
928,"UndeadRhoaMapBoss",100,"",25,0,0,20,35,"","",""
929,"UndeadRhoaTalisman",100,"",25,0,0,20,2,"","",""
930,"BoneRhoaTalisman",100,"",25,0,0,20,2,"","",""
931,"ZombieRhoa",100,"",25,0,0,20,2,"","",""
932,"Frog",100,"",0,20,0,20,3,"","",""
933,"FrogRyslathaMinion",100,"",0,20,0,20,3,"","",""
934,"FrogUntaintedBoss",100,"",0,20,0,20,35,"","",""
935,"FrogTalisman",100,"",0,20,0,20,3,"","",""
936,"FrogBossInvasion",100,"",0,20,0,20,38,"","",""
937,"FrogBossLake",100,"",0,20,0,20,38,"","",""
938,"FrogBossDexMission",100,"",0,20,0,20,28,"","",""
939,"FrogBossSewers",100,"",0,20,0,20,28,"","",""
940,"SilverFrog",100,"",50,50,0,20,39,"","",""
941,"SilverFrogMap",100,"",50,50,0,20,35,"","",""
942,"SilverFrogImage",100,"",50,50,0,20,39,"","",""
943,"SilverFrogImageMap",100,"",50,50,0,20,35,"","",""
944,"SilverOrb",100,"",0,0,0,20,0,"","",""
945,"SilverOrbMap",100,"",0,0,0,20,0,"","",""
946,"Iguana",100,"",0,20,50,20,22,"","",1
947,"IguanaFire",100,"",0,20,50,20,5,"","",1
948,"IguanaChrometouched",100,"",0,20,50,20,22,"","",1
949,"IguanaChrome",100,"",0,20,50,20,22,"","",1
950,"IguanaUntaintedBoss",100,"",0,20,50,20,35,"","",1
951,"IguanaTalisman",100,"",0,20,50,20,22,"","",1
952,"IguanaBoss",100,"",0,20,50,20,30,"","",1
953,"IguanaBossInvasion",100,"",0,20,50,20,38,"","",1
954,"IguanaBossDexMission",100,"",0,20,50,20,38,"","",1
955,"IguanaMapBoss",100,"",0,20,50,20,35,"","",1
956,"IguanaPhoenixBoss",100,"",0,20,50,20,39,"","",1
957,"IguanaPhoenixBossMap",100,"",0,20,50,20,35,"","",1
958,"IguanaPhoenixBossMapAtlasUber",100,"",0,20,50,20,35,"","",1
959,"GemFrog",100,"",0,50,0,20,6,"","",1
960,"GemFrogChrometouched",100,"",0,50,0,20,6,"","",1
961,"GemFrogChrome",100,"",0,50,0,20,6,"","",1
962,"GemFrogMaps",100,"",0,50,0,20,6,"","",1
963,"GemFrogBossInvasion",100,"",0,50,0,20,38,"","",1
964,"GemFrogBossDexMission",100,"",0,50,0,20,38,"","",1
965,"PietyBoss",100,"",0,0,100,20,39,"","",""
966,"PietyBossMap",100,"",0,0,100,20,35,"","",""
967,"PietyEscape",100,"",0,0,100,20,39,"","",""
968,"PietyEscapeMapBoss",100,"",0,0,100,20,35,"","",""
969,"PietyFormChangePortal",100,"",0,0,0,0,0,"","",""
970,"PietyFireBoss",100,"",25,0,100,20,39,"","",""
971,"PietyBeastBoss",100,"",0,0,100,20,39,"","",""
972,"PietyBeastBossMalachaiConverted",100,"",0,0,100,20,39,"","",""
973,"PietyBeastMapBoss",100,"",0,0,100,20,35,"","",""
974,"ExileRanger1",100,"",0,100,0,20,37,"","",""
975,"ExileRanger1MapBoss",100,"",0,100,0,20,35,"","",""
976,"ExileRanger2",100,"",20,80,0,20,37,"","",""
977,"ExileRanger2MapBoss",100,"",20,80,0,20,35,"","",""
978,"ExileRanger3",100,"",0,100,0,20,37,"","",""
979,"ExileRanger4",100,"",0,100,0,20,37,"","",""
980,"ExileRanger5",100,"",0,100,0,20,37,"","",""
981,"ExileRanger5Clone",100,"",0,100,0,20,37,"","",""
982,"ExileDuelist1",100,"",60,40,0,20,37,"","",""
983,"ExileDuelist1MapBoss",100,"",60,40,0,20,35,"","",""
984,"ExileDuelist2",100,"",50,50,0,20,37,"","",""
985,"ExileDuelist3",100,"",50,50,0,20,37,"","",""
986,"ExileDuelist4",100,"",50,50,0,20,37,"","",""
987,"ExileDuelist5",100,"",50,50,0,20,37,"","",""
988,"ExileDuelist5Clone",100,"",50,50,0,20,37,"","",""
989,"ExileDuelist6",100,"",50,50,0,20,37,"","",""
990,"ExileWitch1",100,"",0,0,100,20,37,"","",""
991,"ExileWitch2",100,"",10,0,100,20,37,"","",""
992,"ExileWitch2MapBoss",100,"",10,0,100,20,35,"","",""
993,"ExileWitch3",100,"",0,0,100,20,37,"","",""
994,"ExileWitch4",100,"",0,0,100,20,37,"","",""
995,"ExileWitch5",100,"",0,0,100,20,37,"","",""
996,"ExileWitch6",100,"",0,0,100,20,37,"","",""
997,"ExileWitch7",100,"",0,0,100,20,37,"","",""
998,"ExileMarauder1",100,"",80,20,0,20,37,"","",""
999,"ExileMarauder2",100,"",100,0,0,20,37,"","",""
1000,"ExileMarauder2MapBoss",100,"",100,0,0,20,35,"","",""
1001,"ExileMarauder3",100,"",100,0,0,20,37,"","",""
1002,"ExileMarauder4",100,"",100,0,0,20,37,"","",""
1003,"ExileMarauder5",100,"",100,0,0,20,37,"","",""
1004,"ExileMarauder6",100,"",100,0,0,20,37,"","",""
1005,"ExileMarauder6MapBoss",100,"",100,0,0,20,35,"","",""
1006,"ExileMarauder7",100,"",100,0,0,20,37,"","",""
1007,"ExileMarauder8",100,"",100,0,0,20,37,"","",""
1008,"ExileTemplar1",100,"",50,20,30,20,37,"","",""
1009,"ExileTemplar1MapBoss",100,"",50,20,30,20,35,"","",""
1010,"ExileTemplar2",100,"",60,0,40,20,37,"","",""
1011,"ExileTemplar3",100,"",50,0,50,20,37,"","",""
1012,"ExileTemplar4",100,"",50,0,50,20,37,"","",""
1013,"ExileTemplar5",100,"",50,0,50,20,37,"","",""
1014,"ExileTemplar6",100,"",50,0,50,20,37,"","",""
1015,"ExileShadow1",100,"",0,60,40,20,37,"","",""
1016,"ExileShadow1MapBoss",100,"",0,60,40,20,35,"","",""
1017,"ExileShadow2",100,"",0,40,60,20,37,"","",""
1018,"ExileShadow3",100,"",0,40,60,20,37,"","",""
1019,"ExileShadow4",100,"",0,40,60,20,37,"","",""
1020,"ExileShadow4MapBoss",100,"",0,40,60,20,35,"","",""
1021,"ExileShadow5",100,"",0,40,60,20,37,"","",""
1022,"ExileShadow6",100,"",0,40,60,20,37,"","",""
1023,"ExileScion1",100,"",33,33,34,20,37,"","",""
1024,"ExileScion2",100,"",33,33,34,20,37,"","",""
1025,"ExileScion2MapBoss",100,"",33,33,34,20,35,"","",""
1026,"ExileScion3",100,"",33,33,34,20,37,"","",""
1027,"ExileScion4",100,"",33,33,34,20,37,"","",""
1028,"ExileDuelistDelve1",100,"",60,40,0,20,37,"","",""
1029,"ExileWitchDelve1",100,"",0,0,100,20,37,"","",""
1030,"ExileMarauderDelve1",100,"",80,20,0,20,37,"","",""
1031,"ExileRangerDelve1",100,"",0,100,0,20,37,"","",""
1032,"ExileShadowDelve1",100,"",0,60,40,20,37,"","",""
1033,"ExileTemplarDelve1",100,"",50,20,30,20,37,"","",""
1034,"ScionProphecy",100,"",33,33,34,20,24,"","",""
1035,"WitchProphecy",100,"",0,0,100,20,24,"","",""
1036,"RangerProphecy",100,"",0,100,0,20,24,"","",""
1037,"TemplarProphecy",100,"",50,0,50,20,24,"","",""
1038,"UniqueMapExileScion",100,"",33,33,34,20,35,"","",""
1039,"UniqueMapExileTwin",100,"",33,33,34,20,35,"","",""
1040,"UniqueMapExileTwinBow",100,"",33,33,34,20,35,"","",""
1041,"WolfKingTalisman",100,"",50,50,0,20,39,"","",""
1042,"WolfKingTalismanMapBoss",100,"",50,50,0,20,35,"","",""
1043,"WolfKingTalismanWolfForm",100,"",0,50,0,20,0,"","",""
1044,"WolfKingTalismanWolfFormMapBoss",100,"",0,50,0,20,0,"","",""
1045,"WbLightningGrunt",100,"",50,0,50,20,3,"","",""
1046,"WbLightningSupport",100,"",0,0,100,20,3,"","",""
1047,"WbLightningElite",100,"",25,33,33,20,20,"","",""
1048,"WbLightningLeader",100,"",25,33,33,20,35,"","",""
1049,"WbColdLeaderClone1",100,"",33,33,34,20,35,"","",""
1050,"WbFireGrunt",100,"",100,0,0,20,1,"","",""
1051,"WbFireGruntPhysical",100,"",100,0,0,20,1,"","",""
1052,"WbFireSupport",100,"",50,0,50,20,1,"","",""
1053,"WbFireElite",100,"",25,33,33,20,18,"","",""
1054,"WbFireEliteGroundSlammer",100,"",25,33,33,20,18,"","",""
1055,"WbFireLeader",100,"",100,33,33,20,35,"","",""
1056,"WbFireLeader1",100,"",100,33,33,20,35,"","",""
1057,"WbColdGrunt",100,"",0,100,0,20,2,"","",""
1058,"WbColdLynx",100,"",0,100,0,20,2,"","",""
1059,"WbColdSupport",100,"",0,50,50,20,2,"","",""
1060,"WbColdElite",100,"",50,33,33,20,19,"","",""
1061,"WbColdLeader",100,"",50,33,33,20,35,"","",""
1062,"WbChaosLeader",100,"",50,33,33,20,35,"","",""
1063,"WbChaosLeader1",100,"",100,33,33,20,35,"","",""
1064,"WbChaosLeader2",100,"",0,33,33,20,35,"","",""
1065,"WbChaosSkeleton",100,"",25,33,33,20,35,"","",""
1066,"WbChaosLeader4",100,"",25,33,33,20,35,"","",""
1067,"WbChaosLeader4Minion",100,"",25,33,33,20,35,"","",""
1068,"WbChaosLeader5",100,"",25,33,33,20,35,"","",""
1069,"WbChaosLeader6",100,"",100,33,33,20,35,"","",""
1070,"WbChaosLeader7",100,"",25,33,33,20,35,"","",""
1071,"WbChaosLeader8",100,"",50,33,33,20,35,"","",""
1072,"DarkExileScion1",100,"",33,33,34,20,35,"","",""
1073,"DarkExileTemplar1",100,"",50,0,50,20,35,"","",""
1074,"DarkExileShadow1",100,"",0,50,50,20,35,"","",""
1075,"DarkExileMarauder1",100,"",100,0,0,20,35,"","",""
1076,"DarkExileRanger1",100,"",0,100,0,20,35,"","",""
1077,"DarkExileWitch1",100,"",0,0,100,20,35,"","",""
1078,"DarkExileDuelist1",100,"",50,50,0,20,35,"","",""
1079,"PerandusMapBoss1",100,"",25,33,33,20,35,"","",""
1080,"PerandusMapBoss2",100,"",25,33,33,20,35,"","",""
1081,"PerandusMapBoss3",100,"",25,33,33,20,35,"","",""
1082,"PerandusMapBoss4",100,"",33,33,33,20,35,"","",""
1083,"PerandusMapBoss5",100,"",25,33,33,20,35,"","",""
1084,"PerandusMapBoss6",100,"",25,33,33,20,35,"","",""
1085,"PerandusMapBoss7",100,"",25,33,33,20,35,"","",""
1086,"VinktarSquareBoss1",100,"",25,0,0,20,35,"","",""
1087,"VinktarSquareBoss2",100,"",25,0,0,20,35,"","",""
1088,"VinktarSquareBoss3",100,"",50,0,0,20,35,"","",""
1089,"VinktarSquareBoss4",100,"",50,0,0,20,35,"","",""
1090,"VinktarSquareBoss1Revived",100,"",25,0,0,20,35,"","",""
1091,"VinktarSquareBoss2Revived",100,"",25,0,0,20,35,"","",""
1092,"VinktarSquareBoss3Revived",100,"",50,0,0,20,35,"","",""
1093,"VinktarSquareBoss4Revived",100,"",50,0,0,20,35,"","",""
1094,"Kiweth",100,"",0,20,50,20,2,"","",""
1095,"KiwethAtlasUber",100,"",0,20,50,20,2,"","",""
1096,"KiwethTalisman",100,"",0,20,50,20,2,"","",""
1097,"KiwethBossStrIntMission",100,"",0,20,50,20,27,"","",""
1098,"KiwethBossTalisman",100,"",0,20,50,20,34,"","",""
1099,"KiwethBossMinion",100,"",0,20,50,20,2,"","",""
1100,"KiwethBossInvasion",100,"",0,20,50,20,38,"","",""
1101,"KiwethBossSideArea",100,"",0,20,50,20,38,"","",""
1102,"KiwethCoves",100,"",0,20,30,20,2,"","",""
1103,"KiwethLocustCallersCold",100,"",0,20,50,20,24,"","",""
1104,"KiwethLocustCallersFire",100,"",0,20,50,20,24,"","",""
1105,"KiwethLocustCallersLightning",100,"",0,20,50,20,24,"","",""
1106,"LocustSwarm",100,"",0,0,0,0,0,"","",""
1107,"LocustSwarmHarmless",100,"",0,0,0,0,0,"","",""
1108,"CannibalMale",100,"",0,15,0,20,0,"","",""
1109,"CannibalFemale",100,"",0,15,0,20,0,"","",""
1110,"CannibalFemaleAtlasUber",100,"",0,15,0,20,0,"","",""
1111,"Cannibal2",100,"",0,15,0,20,7,"","",""
1112,"Cannibal2Cold",100,"",0,15,0,20,7,"","",""
1113,"Cannibal2Lightning",100,"",0,15,0,20,12,"","",""
1114,"Cannibal2Champion",100,"",0,15,0,20,7,"","",""
1115,"CannibalProphecyMale",100,"",0,15,0,20,4,"","",""
1116,"CannibalProphecyFemale",100,"",0,15,0,20,4,"","",""
1117,"CannibalChampion",100,"",0,15,0,20,0,"","",""
1118,"CannibalChampionAtlasUber",100,"",0,15,0,20,0,"","",""
1119,"CannibalBossFireFury",100,"",0,15,0,20,0,"","",""
1120,"CannibalBossFireFuryAltasUber",100,"",0,15,0,20,0,"","",""
1121,"CannibalBossFireFuryBossLake",100,"",0,15,0,20,38,"","",""
1122,"CannibalFemaleBossInvasion",100,"",0,15,0,20,38,"","",""
1123,"CannibalBossFireFuryEndlessLedge",100,"",0,15,0,20,0,"","",""
1124,"CannibalBossHailrake",100,"",0,15,0,20,0,"","",""
1125,"CannibalMaleBossInvasion",100,"",0,15,0,20,38,"","",""
1126,"CannibalMapBossHailrake",100,"",0,15,0,20,35,"","",""
1127,"CannibalBossHailrakeEndlessLedge",100,"",0,15,0,20,0,"","",""
1128,"CannibalMapBossFireFury",100,"",0,15,0,20,35,"","",""
1129,"CannibalBossSideArea",100,"",0,15,0,20,38,"","",""
1130,"CannibalBossSideAreaLowbie",100,"",0,15,0,20,38,"","",""
1131,"Daemon",100,1,0,0,0,0,0,"","",""
1132,"RitualWispDaemon",100,"",0,0,0,0,0,"","",""
1133,"VaalBladeVortexDaemon",100,1,0,0,0,0,0,"","",""
1134,"DaemonDamageRange",100,1,0,0,0,20,0,"","",""
1135,"DaemonBlastRainBoss",100,1,0,0,0,20,0,"","",""
1136,"DaemonUseSkillOnce",100,1,0,0,0,0,0,"","",""
1137,"DaemonUseSkillOnceVaalChest",100,1,0,0,0,0,0,"","",""
1138,"DaemonUseSkillOnceNoDeleteAfterPerformingAction",100,1,0,0,0,0,0,"","",""
1139,"DaemonUseSkillOnceDamageRange",100,1,0,0,0,20,0,"","",""
1140,"DaemonUseSkillOnceLegionLioneyeSiegeDaemon",100,1,0,0,0,20,0,"","",""
1141,"DaemonBlight",100,1,0,0,0,20,0,"","",""
1142,"DaemonWind",100,1,0,0,0,0,0,"","",""
1143,"AnimatedArmour",340,1,50,0,0,0,42,"","",""
1144,"AnimatedArmourBossSideArea",100,"",50,0,0,20,38,"","",""
1145,"AnimatedArmourBloodlinesGuardian",100,"",50,0,0,20,38,"","",""
1146,"AnimatedArmourMonster",100,"",100,0,0,20,8,"","",""
1147,"AnimatedArmourMonsterTreasure",100,"",100,0,0,20,8,"","",""
1148,"AnimatedArmourDelve",100,"",100,0,0,20,8,"",1,""
1149,"AnimatedArmourProphecyBossSummon",100,"",0,0,0,20,8,"","",""
1150,"AnimatedArmourWestBoss",100,"",25,0,0,20,35,"","",""
1151,"AnimatedArmourWestBossFinal",100,"",25,0,0,20,35,"","",""
1152,"AnimatedWeapon",340,1,0,0,0,0,42,"","",""
1153,"AnimatedWeaponEclipse",100,"",0,0,0,0,0,"","",""
1154,"AnimatedWeaponMonster",100,"",0,0,0,20,0,"","",""
1155,"AniamtedWeaponMonsterHolyElder",100,"",0,0,0,20,0,"","",""
1156,"AnimatedWeaponMonsterArchitect",100,"",0,0,0,20,0,"","",""
1157,"AniamtedWeaponMonsterHolyElderAttached",100,"",0,0,0,20,0,"","",""
1158,"AniamtedWeaponMonsterUtula",100,"",0,0,0,20,0,"","",""
1159,"AnimatedWeaponMonsterTreasure",100,"",0,0,0,20,0,"","",""
1160,"AnimatedWeaponMapBossMinion",100,"",0,0,0,20,0,"","",""
1161,"AnimatedWeaponMapBossMinion4",100,"",0,0,0,20,0,"","",""
1162,"AnimatedWeaponMapBossMinion5",100,"",0,0,0,20,0,"","",""
1163,"AnimatedWeaponDelveEncounter1",100,"",0,0,0,20,0,"",1,""
1164,"AnimatedWeaponDelveEncounter2",100,"",0,0,0,20,0,"",1,""
1165,"AnimatedWeaponDelveEncounter3",100,"",0,0,0,20,0,"",1,""
1166,"AnimatedWeaponMonsterMapBoss",100,"",0,0,0,20,35,"","",""
1167,"AnimatedWeaponMerveil",100,"",0,0,0,20,0,"","",""
1168,"AnimatedWeaponMonsterWest",100,"",0,0,0,20,0,"","",""
1169,"AnimatedWeaponMonsterSideArea",100,"",0,0,0,20,0,"","",""
1170,"AnimatedWeaponMonsterRanged",100,"",0,20,0,20,0,"","",""
1171,"AnimatedWeaponMonsterRangedWest",100,"",0,20,0,20,0,"","",""
1172,"AnimatedWeaponRampage",100,"",0,0,0,20,0,"","",""
1173,"AnimatedWeaponRampageRanged",100,"",0,0,0,20,0,"","",""
1174,"AnimatedWeaponRampageLeaguestone",100,"",0,0,0,20,0,"","",""
1175,"AnimatedWeaponRampageRangedLeaguestone",100,"",0,0,0,20,0,"","",""
1176,"AnimatedWeaponRampageLeaguestoneBoss",100,"",0,0,0,20,39,"","",""
1177,"AnimatedWeaponRampageRangedLeaguestoneBoss",100,"",0,0,0,20,39,"","",""
1178,"AnimatedWeaponWbAxe",100,"",0,0,0,10,0,"","",""
1179,"AnimatedWeaponWbBow",100,"",0,0,0,10,0,"","",""
1180,"AnimatedWeaponWbStaff",100,"",0,0,0,0,0,"","",""
1181,"ProphecyAnimatedWeapon",100,"",0,0,0,20,0,"","",""
1182,"AnimatedWeaponMapBoss",100,"",0,0,0,20,0,"","",""
1183,"AnimatedWeaponReliquary1",100,"",0,0,0,20,0,"","",""
1184,"AnimatedWeaponReliquary2",100,"",0,0,0,20,0,"","",""
1185,"AnimatedWeaponReliquary3",100,"",0,0,0,20,0,"","",""
1186,"AnimatedWeaponRangedReliquary",100,"",0,0,0,20,0,"","",""
1187,"AnimatedShieldReliquary",100,"",0,0,0,20,0,"","",""
1188,"Squid",100,"",0,40,60,20,3,"","",1
1189,"SquidTalisman",100,"",0,40,60,20,3,"","",1
1190,"SquidDexMission",100,"",0,40,60,20,3,"","",1
1191,"SquidBossInvasion",100,"",0,40,60,20,38,"","",1
1192,"SquidBossDexMission",100,"",0,40,60,20,38,"","",1
1193,"SquidBossSideArea",100,"",0,40,60,20,38,"","",1
1194,"SquidBossSideAreaLowbie",100,"",0,40,60,20,38,"","",""
1195,"SummonedElementalFire",340,1,0,0,0,20,42,"","",""
1196,"SummonedSkull",340,1,0,0,0,20,42,"","",""
1197,"SummonedSkullIcy",340,1,0,0,0,20,42,"","",""
1198,"DoedreSummonedSkullIcy",100,"",0,0,0,20,42,"","",""
1199,"MonsterSummonedSkull",100,"",0,0,0,20,42,"","",""
1200,"MonsterSummonedSkullDelve",100,"",0,0,0,20,42,"","",""
1201,"SummonedSkullKaom",100,"",0,0,0,20,1,"","",""
1202,"SummonedSkullBanshee",100,"",0,0,0,20,0,"","",""
1203,"SummonedSkullSpiritBoss",100,"",0,0,0,20,0,"","",""
1204,"BloodwingSummonedSkull",100,"",0,0,0,20,42,"","",""
1205,"ScarecrowSummonedSkull",100,"",0,0,0,20,42,"","",""
1206,"InvisibleFire",100,"",0,0,0,0,0,"","",""
1207,"InvisibleFireDamageRange",100,"",0,0,0,20,0,"","",""
1208,"InvisibleFireStationary",100,"",0,0,0,0,0,"","",""
1209,"MoveDaemon",100,"",0,0,0,0,0,"","",""
1210,"VisibleHatredZone",100,"",0,0,0,0,0,"","",""
1211,"BetrayalBanner",100,"",0,0,0,0,0,"","",""
1212,"LegionBanner",100,"",0,0,0,0,0,"","",""
1213,"InvisibleFireFrostRace",100,"",0,0,0,0,0,"","",""
1214,"CurseZoneArchnemesis",100,"",0,0,0,0,0,"","",""
1215,"HarbingerMinion",100,"",0,0,0,0,0,"","",""
1216,"DropBear",100,"",0,50,0,20,1,"","",1
1217,"DropBearParasite",100,"",0,50,0,20,1,"","",1
1218,"DropBearParasiteRyslathaMinion",100,"",0,50,0,20,1,"","",1
1219,"DropBearProphecySummoned",100,"",0,50,0,20,1,"","",1
1220,"DropBearUniqueSummoned",340,1,0,50,0,20,42,"","",1
1221,"DropBearTalisman",100,"",0,50,0,20,1,"","",1
1222,"DropBearBoss",100,"",0,50,0,20,26,"","",1
1223,"DropBearBossTalisman",100,"",0,50,0,20,34,"","",1
1224,"DropBearMaps",100,"",0,50,0,20,1,"","",1
1225,"DropBearMapBoss",100,"",0,50,0,20,35,"","",1
1226,"DemonBoss1",100,"",0,0,0,20,35,"","",""
1227,"DemonBoss1Map",100,"",0,0,0,20,35,"","",""
1228,"DemonBoss1SideArea",100,"",0,0,0,20,38,"","",""
1229,"DemonBoss2",100,"",0,0,100,20,35,"","",""
1230,"DemonBoss2Map",100,"",0,0,100,20,35,"","",""
1231,"DemonBoss2SideArea",100,"",0,0,100,20,38,"","",""
1232,"DemonBoss3",100,"",0,100,0,20,35,"","",""
1233,"DemonBoss3Map",100,"",0,100,0,20,35,"","",""
1234,"DemonBoss3SideArea",100,"",0,100,0,20,38,"","",""
1235,"Atziri",100,"",25,50,50,20,35,"","",""
1236,"AtziriIncursion",100,"",25,50,50,20,35,"","",""
1237,"AtziriMirroredUber",100,"",25,50,50,20,35,"","",""
1238,"AtziriMirrored",100,"",25,50,50,20,35,"","",""
1239,"Double",100,1,0,0,0,0,42,"","",""
1240,"BeyondDemon1",100,"",0,20,0,20,0,"","",""
1241,"BeyondDemonSquid1",100,"",0,20,0,20,0,"","",1
1242,"BeyondDemon1Bow",100,"",20,20,0,20,0,"","",""
1243,"BeyondDemon2",100,"",0,20,0,20,8,"","",""
1244,"BeyondDemon2Bow",100,"",0,20,0,20,8,"","",""
1245,"BeyondDemon3",100,"",0,20,0,20,39,"","",""
1246,"BeyondDemon3Bow",100,"",0,20,0,20,39,"","",""
1247,"BeyondDemon4",100,"",0,20,0,20,39,"","",""
1248,"DuelistMaster1",100,"",50,50,0,20,8,"","",""
1249,"DuelistMaster2",100,"",50,50,0,20,8,"","",""
1250,"DuelistMaster3",100,"",50,50,0,20,8,"","",""
1251,"DuelistMaster4",100,"",50,50,0,20,8,"","",""
1252,"DuelistMasterAlly",100,"",0,50,0,20,8,"","",""
1253,"TemplarMissionRelic",100,"",0,0,0,0,0,"","",""
1254,"MineBat",100,"",0,20,0,20,3,"","",1
1255,"MineBatBoss",100,"",0,20,0,20,28,"","",1
1256,"MineBatMapBoss",100,"",0,20,0,20,35,"","",1
1257,"MineBatAbyssLarge",100,"",0,20,0,20,37,1,"",1
1258,"MineBatAbyssLargeDelve",100,"",0,20,0,20,37,1,"",1
