"rownum","Id","Name","GrantedEffect","GrantedEffectHardmode","GrantedEffect2","GrantedEffect2Hardmode","SupportText","SupportName","GemTags","Consumed_ModsKey","ItemColor"
285,"VaalFireTrap","",1996,"","","","","","[20,10,25,4,15,14,24,0]","",3
286,"DecoyTotem","",2052,"","","","","","[19,9,25,4,14]","",3
287,"DevouringTotem","",2053,"","","","","","[19,9,25,4]","",3
288,"EtherealKnives","",2100,"","","","","","[10,25,4,5,33]","",3
289,"EtherealKnivesAltX","Ethereal Knives of Lingering Blades",2101,"","","","","","[10,25,4,5,33,15]","",1
290,"EtherealKnivesAltY","Ethereal Knives of the Massacre",2102,"","","","","","[10,25,4,5,33]","",2
291,"SupportBlind","",2133,"","","","Supports any skill that hits enemies.","","[10,16]",14076,3
292,"IceShot","",2135,"","","","","","[10,25,13,5,14,1,6]","",3
293,"IceShotAltX","Ice Shot of Penetration",2136,"","","","","","[10,25,13,5,14,1,6]","",1
294,"IceShotAltY","[DNT] IceShotAltY",2137,"","","","","","[10,25,13,5,14,1,6]","",2
295,"CreepingFrost","",2149,"","","","","","[11,25,4,5,15,14,1]","",3
296,"CreepingFrostAltX","[DNT] ArcticBreathAltX",2150,"","","","","","[11,25,4,5,15,14,1]","",1
297,"CreepingFrostAltY","[DNT] ArcticBreathAltY",2151,"","","","","","[11,25,4,5,15,14,1]","",2
298,"Arc","",2175,"","","","","","[11,25,4,18,2]","",3
299,"ArcAltX","Arc of Surging",2176,"","","","","","[11,25,4,2]","",1
300,"ArcAltY","Arc of Oscillating",2177,"","","","","","[11,25,4,18,2]","",2
301,"VaalArc","",3196,"",2175,"","","","[11,25,4,18,24,2,15]","",3
302,"VaalArcAltX","Vaal Arc",3196,"",2176,"","","","[11,25,4,18,24,2,15]","",1
303,"VaalArcAltY","Vaal Arc",3196,"",2177,"","","","[11,25,4,18,24,2,15]","",2
304,"ArcticArmour","",2202,"","","","","","[10,25,4,15,1]","",3
305,"VaalArcticArmour","",11402,"",2202,"","","","[10,25,4,15,1,24]","",3
306,"HolyFlameTotem","",2214,"","","","","","[19,9,25,4,5,0,30,33]","",3
307,"HolyFlameTotemAltX","Holy Flame Totem of Ire",2215,"","","","","","[19,9,25,4,5,0,30,33]","",1
308,"HolyFlameTotemAltY","[DNT] FlameTotemAltY",2216,"","","","","","[19,9,25,4,5,0,30,33]","",2
309,"SupportBallistaTotem","",2258,"","","","Supports any bow or wand attack skill, causing it to summon a ballista totem that uses the skill for you.","","[6,5,9,16,19]",14097,3
310,"SupportFirePenetration","",2261,"","","","Supports any skill that hits enemies, making those hits penetrate enemy fire resistance.","","[0,9,16]",14098,3
311,"SupportColdPenetration","",2262,"","","","Supports any skill that hits enemies, making those hits penetrate enemy cold resistance.","","[1,10,16]",14047,3
312,"SupportLightningPenetration","",2263,"","","","Supports any skill that hits enemies, making those hits penetrate enemy lightning resistance.","","[2,11,16]",14099,3
313,"SupportElementalPenetration","",2264,"","","","Supports any skill that hits enemies, making those hits penetrate enemy elemental resistances.","","[11,16]",14221,3
314,"SupportChain","",2265,"","","","Supports projectile skills, and any other skills that chain.","","[10,16,18,5]",14100,3
315,"SupportSplitProjectiles","",2267,"","","","","","[10,16,5]","",3
316,"SupportFork","",2268,"","","","Supports projectile skills, making their projectiles fork into two projectiles the first time they hit an enemy and don't pierce it.","","[10,16,5]",14054,3
317,"SupportReturningProjectiles","",2269,"","","","Supports projectile skills.","","[10,16,5]",14237,3
318,"Flammability","",2270,"","","","","","[11,25,4,14,15,0,17,42]","",3
319,"Frostbite","",2283,"","","","","","[11,25,4,14,15,1,17,42]","",3
320,"Conductivity","",2291,"","","","","","[11,25,4,14,15,2,17,42]","",3
321,"StormBurst","",9714,"","","","","","[14,11,25,4,2,30,15,33]","",3
322,"StormBurstAltX","[DNT] StormBurstAltX",9715,"","","","","","[14,11,25,4,2,30,15,33]","",1
323,"StormBurstAltY","[DNT] StormBurstAltY",9716,"","","","","","[14,11,25,4,2,30,15,33]","",2
324,"Incinerate","",8824,"","","","","","[11,25,4,0,30,14]","",3
325,"IncinerateAltX","Incinerate of Expanse",8825,"","","","","","[11,25,4,0,30,14]","",1
326,"IncinerateAltY","Incinerate of Venting",8826,"","","","","","[11,25,4,0,30,14]","",2
327,"Cyclone","",2387,"","","","","","[10,25,13,14,22,30,7]","",3
328,"CycloneAltX","Cyclone of Tumult",2388,"","","","","","[10,25,13,14,22,30,7]","",1
329,"CycloneAltY","[DNT] CycloneAltY",2389,"","","","","","[10,25,13,14,22,30,7]","",2
330,"VaalCyclone","",2400,"",2387,"","","","[10,25,13,14,15,24,7,22,30]","",3
331,"VaalCycloneAltX","Vaal Cyclone",2400,"",2388,"","","","[10,25,13,14,15,24,7,22,30]","",1
332,"VaalCycloneAltY","Vaal Cyclone",2400,"",2389,"","","","[10,25,13,14,15,24,7,22,30]","",2
333,"SupportMultistrike","",2446,"","","","Supports melee attack skills, making them repeat twice when used, targeting a random enemy each time. Cannot support Vaal skills, channelling skills, travel skills, retaliation skills or triggered skills.","","[13,7,9,16]",14060,3
334,"SupportSpellEcho","",2448,"","","","Supports spell skills, making them repeat when cast. Cannot support Vaal skills, totem skills, channelling skills, triggered skills, instant skills, retaliation skills, blink skills, or skills with a reservation.","","[4,11,16]",14101,3
335,"SupportMeleeSplash","",2451,"","","","Supports melee strike skills, causing their melee strike to deal splash damage around each target hit.","","[9,16,7,13,36,14]",14059,3
336,"SupportPowerChargeOnCritical","",2453,"","","","Supports any skill that hits enemies.","","[47,11,16]",14102,3
337,"SearingBond","",2454,"","","","","","[9,25,4,19,0]","",3
338,"SearingBondAltX","[DNT] SearingBondAltX",2455,"","","","","","[9,25,4,19,0]","",1
339,"SearingBondAltY","[DNT] SearingBondAltY",2456,"","","","","","[9,25,4,19,0]","",2
340,"SupportBurningDamage","",2467,"","","","Supports any skill that hits enemies, or can deal burning damage directly.","","[0,9,16]",14103,3
341,"SupportElementalArmy","",2468,"","","","Supports skills which create Minions.","","[11,16,8]",14104,3
342,"SupportHextouch","",2476,"",2477,"","Must support both a skill that hits enemies, and a hex curse skill to work. The hex will be applied when enemies are hit by the other skill. Cannot support totems, traps, or mines. Minions cannot apply hexes this way.","","[11,16,42,26]",14105,3
343,"Reave","",2513,"","","","","","[10,25,13,14,7]","",3
344,"ReaveAltX","Reave of Refraction",2514,"","","","","","[10,25,13,14,7]","",1
345,"ReaveAltY","[DNT] ReaveAltY",2515,"","","","","","[10,25,13,14,7]","",2
346,"VaalReave","",2516,"",2513,"","","","[10,25,13,14,24,7]","",3
347,"VaalReaveAltX","Vaal Reave",2516,"",2514,"","","","[10,25,13,14,24,7]","",1
348,"VaalReaveAltY","Vaal Reave",2516,"",2515,"","","","[10,25,13,14,24,7]","",2
349,"SupportCastOnCriticalStrike","",2590,"",2591,"","Must support both an attack skill and a spell skill to work. The attack skill will trigger a spell when it critically strikes an enemy. Cannot support totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.","","[47,10,16,4,26]",14065,3
350,"SupportCastonMeleeKill","",2592,"",2593,"","Must support both a melee attack skill and a spell skill to work. The attack skill will trigger a spell when it kills an enemy. Cannot support totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.","","[9,16,7,13,4,26]",14106,3
351,"SupportMultipleTraps","",2594,"","","","Supports traps skills, making them throw extra traps in a line.","","[10,16,20]",14107,3
352,"SupportEmpower","",2595,"","","","Supports any skill gem. Once this gem reaches level 2 or above, will raise the level of supported gems. Cannot support skills that don't come from gems.","","[29,48,9,16]",14108,3
353,"LightningTrap","",2610,"","","","","","[20,47,11,25,4,5,2]","",3
354,"LightningTrapAltX","Lightning Trap of Sparking",2611,"","","","","","[20,47,11,25,4,5,2]","",1
355,"LightningTrapAltY","[DNT] LightningTrapAltY",2612,"","","","","","[20,47,11,25,4,5,2]","",2
356,"VaalLightningTrap","",2614,"",2610,"","","","[20,47,11,25,4,5,15,24,2]","",3
357,"VaalLightningTrapAltX","Vaal Lightning Trap",2614,"",2611,"","","","[20,47,11,25,4,5,15,24,2]","",1
358,"VaalLightningTrapAltY","Vaal Lightning Trap",2614,"",2612,"","","","[20,47,11,25,4,5,15,24,2]","",2
359,"SmokeMine","",2654,2655,"","","","","[21,10,25,4,14,15,22,35,37]","",3
360,"SupportEnduranceChargeOnMeleeStun","",2677,"","","","Supports melee attack skills.","","[9,16,7,13]",14077,3
361,"AnimateGuardian","",2705,"","","","","","[9,25,4,8]","",3
362,"AnimateGuardianAltX","Animate Guardian of Smiting",2706,"","","","","","[9,25,4,8,2]","",1
363,"AnimateGuardianAltY","[DNT] AnimateArmourAltY",2707,"","","","","","[9,25,4,8]","",2
364,"SpectralShieldThrow","",5901,"","","","","","[10,25,13,5,33]","",3
365,"SpectralShieldThrowAltX","Spectral Shield Throw of Shattering",5902,"","","","","","[10,25,13,5,1]","",1
366,"SpectralShieldThrowAltY","[DNT] ThrownShieldProjectileAltY",5903,"","","","","","[10,25,13,5,33]","",2
367,"SpectralThrow","",2709,"","","","","","[10,25,13,5]","",3
368,"SpectralThrowAltX","Spectral Throw of Materialising",2710,"","","","","","[10,25,13,5]","",1
369,"SpectralThrowAltY","[DNT] ThrownWeaponAltY",2711,"","","","","","[10,25,13,5]","",2
370,"VaalSpectralThrow","",2718,"",2709,"","","","[10,25,13,5,24]","",3
371,"VaalSpectralThrowAltX","Vaal Spectral Throw",2718,"",2710,"","","","[10,25,13,5,24]","",1
372,"VaalSpectralThrowAltY","Vaal Spectral Throw",2718,"",2711,"","","","[10,25,13,5,24]","",2
373,"SupportSlowerProjectiles","",2782,"","","","Supports projectile skills.","","[10,16,5]",14109,3
374,"SupportLessDuration","",2783,"","","","Supports any skill that has a duration.","","[9,16,15]",14110,3
375,"SupportCastOnDeath","",2786,"","","","Each supported spell skill will be triggered when you die. Cannot support skills used by totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.","","[10,16,4,26]",14148,3
376,"SupportCastWhenDamageTaken","",2788,"","","","Each supported spell skill will track damage you take, and be triggered when the total damage taken reaches a threshold. Cannot support skills used by totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.","","[9,16,4,26]",14111,3
377,"SupportCastWhenStunned","",2789,"","","","Each supported spell skill will have a chance to be triggered when you are stunned. Cannot support skills used by totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.","","[11,16,4,26]",14066,3
378,"AnimateWeapon","",2796,"","","","","","[10,25,15,8,4,33]","",3
379,"AnimateWeaponAltX","Animate Weapon of Self Reflection",2797,"","","","","","[10,25,15,8,4]","",1
380,"AnimateWeaponAltY","Animate Weapon of Ranged Arms",2798,"","","","","","[10,25,15,8,4,33]","",2
381,"SupportEnhance","",2856,"","","","Supports any skill gem. Once this gem reaches level 2 or above, will raise the quality of supported gems. Cannot support skills that don't come from gems.","","[29,48,10,16]",14112,3
382,"PurityOfFire","",2858,"","","","","","[12,9,25,4,14,0]","",3
383,"VaalImpurityOfFire","",8301,"",2858,"","","","[12,9,25,4,14,15,24,0]","",3
384,"PurityOfIce","",2862,"","","","","","[12,10,25,4,14,1]","",3
385,"VaalImpurityOfIce","",8302,"",2862,"","","","[12,10,25,4,14,15,24,1]","",3
386,"PurityOfLightning","",2866,"","","","","","[12,11,25,4,14,2]","",3
387,"VaalImpurityOfLightning","",8303,"",2866,"","","","[12,11,25,4,14,15,24,2]","",3
388,"StormCall","",2870,"","","","","","[11,25,4,14,15,2]","",3
389,"StormCallAltX","[DNT] StormCallAltX",2871,"","","","","","[11,25,4,14,15,2]","",1
390,"StormCallAltY","[DNT] StormCallAltY",2872,"","","","","","[11,25,4,14,15,2]","",2
391,"VaalStormCall","",2883,"",2870,"","","","[11,25,4,14,15,24,2]","",3
392,"VaalStormCallAltX","Vaal Storm Call",2883,"",2871,"","","","[11,25,4,14,15,24,2]","",1
393,"VaalStormCallAltY","Vaal Storm Call",2883,"",2872,"","","","[11,25,4,14,15,24,2]","",2
394,"Flameblast","",2943,"","","","","","[11,25,4,14,0,30]","",3
395,"FlameblastAltX","Flameblast of Celerity",2944,"","","","","","[11,25,4,14,0,30]","",1
396,"FlameblastAltY","Flameblast of Contraction",2945,"","","","","","[11,25,4,14,0,30]","",2
397,"VaalFlameblast","",2946,"",2943,"","","","[11,25,4,14,24,0,30]","",3
398,"VaalFlameblastAltX","Vaal Flameblast",2946,"",2944,"","","","[11,25,4,14,24,0,30]","",1
399,"VaalFlameblastAltY","Vaal Flameblast",2946,"",2945,"","","","[11,25,4,14,24,0,30]","",2
400,"Barrage","",2996,"","","","","","[10,25,13,5,6]","",3
401,"BarrageAltX","Barrage of Volley Fire",2997,"","","","","","[10,25,13,5,6]","",1
402,"BarrageAltY","[DNT] BarrageAltY",2998,"","","","","","[10,25,13,5,6]","",2
403,"BallLightning","",2317,"","","","","","[11,25,4,5,14,2]","",3
404,"BallLightningAltX","Ball Lightning of Orbiting",2318,"","","","","","[11,25,4,5,14,2]","",1
405,"BallLightningAltY","Ball Lightning of Static",2320,"","","","","","[11,25,4,14,2,44]","",2
406,"VortexOld","",3019,"","","","","","[21,10,25,4,14,15]","",3
407,"InfernalSwarm","",3020,"","","","","","[11,25,4,18,14,0]","",3
408,"SupportViciousProjectiles","",3021,"","","","Supports projectile attack skills.","","[5,13,33,3,10,16]",14113,3
409,"SummonRagingSpirit","",3022,"","","","","","[11,25,4,8,15,0]","",3
410,"SummonRagingSpiritAltX","Summon Raging Spirit of Enormity",3023,"","","","","","[11,25,4,8,15,0]","",1
411,"SummonRagingSpiritAltY","[DNT] SummonRagingSpiritAltY",3024,"","","","","","[11,25,4,8,15,0]","",2
412,"FlameSurge","",3057,"","","","","","[11,25,4,14,0,15]","",3
413,"FlameSurgeAltX","Flame Surge of Combusting",3058,"","","","","","[11,25,4,14,0,15]","",1
414,"FlameSurgeAltY","[DNT] FlameWhipAltY",3059,"","","","","","[11,25,4,14,0,15]","",2
415,"SupportEnlighten","",3079,"","","","Supports any skill gem. Once this gem reaches level 2 or above, will apply a cost & reservation multiplier to supported gems. Cannot support skills that don't come from gems.","","[29,48,11,16]",14114,3
416,"Desecrate","",3087,"","","","","","[10,25,4,14,15,3]","",3
417,"FleshOffering","",3121,"","","","","","[8,11,25,4,15]","",3
418,"BoneOffering","",3130,"","","","","","[8,11,25,4,15]","",3
419,"SpiritOffering","",5529,"","","","","","[8,11,25,4,15]","",3
420,"GlacialCascade","",3135,"","","","","","[11,25,4,14,1,33]","",3
421,"GlacialCascadeAltX","Glacial Cascade of the Fissure",3136,"","","","","","[11,25,4,14,1,33]","",1
422,"GlacialCascadeAltY","[DNT] GlacialCascadeAltY",3137,"","","","","","[11,25,4,14,1,33]","",2
423,"SupportBlockChanceReduction","",3524,"","","","Supports any skill that hits enemies.","","[10,16,15]",14151,3
424,"MoltenStrike","",3525,"","","","","","[9,25,13,5,14,7,36,0]","",3
425,"MoltenStrikeAltX","Molten Strike of the Zenith",3526,"","","","","","[9,25,13,5,14,7,36,0]","",1
426,"MoltenStrikeAltY","[DNT] MoltenStrikeAltY",3527,"","","","","","[9,25,13,5,14,7,36,0]","",2
427,"ConvocationOld","",3555,"","","","","","[8,11,25,4,15]","",3
428,"Convocation","",3556,"","","","","","[11,25,4,15,8]","",3
429,"ComboStrike","",3560,"","","","","","[9,25,13,7,36]","",3
430,"PyroclastMine","",10020,"","","","","","[21,11,25,4,5,0,14,12,38]","",3
431,"PyroclastMineAltX","Pyroclast Mine of Sabotage",10021,"","","","","","[21,11,25,4,5,0,14,12,38]","",1
432,"PyroclastMineAltY","[DNT] FireNovaMineAltY",10022,"","","","","","[21,11,25,4,5,0,14,12,38]","",2
433,"TornadoShot","",3729,"","","","","","[10,25,13,5,6]","",3
434,"TornadoShotAltX","Tornado Shot of Cloudburst",3730,"","","","","","[10,25,13,5,6]","",1
435,"TornadoShotAltY","[DNT] TornadoShotAltY",3731,"","","","","","[10,25,13,5,6]","",2
436,"SupportGenerosity","",3764,"","","","Supports aura skills that affect you and allies, increasing the aura's effect on allies, but preventing it from affecting you at all. Cannot support curse auras, or other auras that only affect enemies. Cannot support skills used by totems. Cannot modify the skills of minions.","","[9,16,12]",14143,3
437,"HeraldOfAsh","",3765,"","","","","","[9,25,4,14,0,31,15]","",3
438,"HeraldOfIce","",3766,"","","","","","[10,25,4,14,1,31]","",3
439,"HeraldOfThunder","",3767,"","","","","","[11,25,4,14,15,2,31]","",3
440,"HeraldOfAgony","",3768,"","","","","","[10,25,4,31,8,3,33]","",3
441,"HeraldOfPurity","",3769,"","","","","","[9,25,4,31,8,15,33]","",3
442,"PoachersMark","",3777,"","","","","","[33,10,25,4,17,43]","",3
443,"LightningTendrils","",3981,"","","","","","[47,11,25,4,14,2,30]","",3
444,"LightningTendrilsAltX","Lightning Tendrils of Eccentricity",3982,"","","","","","[47,11,25,4,14,2,30]","",1
445,"LightningTendrilsAltY","Lightning Tendrils of Escalation",3983,"","","","","","[11,25,4,14,2,30]","",2
446,"LightningCircle","",4032,"","","","","","[11,25,4,14,2]","",3
447,"LightningChannel","",4079,"","","","","","[11,25,4,14,2]","",3
448,"KineticBlast","",4309,"","","","","","[11,25,13,5,14]","",3
449,"KineticBlastAltX","Kinetic Blast of Clustering",4310,"","","","","","[11,25,13,5,14,33]","",1
450,"KineticBlastAltY","[DNT] KineticBlastAltY",4311,"","","","","","[11,25,13,5,14]","",2
451,"DoryanisTouch","",2536,"","","","","","[9,25,13,14,2,40,7]","",3
452,"BlinkArrow","",4322,4326,"","","","","[10,25,13,8,15,22,35,6]","",3
453,"BlinkArrowAltX","Blink Arrow of Bombarding Clones",4323,"","","","","","[10,25,13,8,15,22,35,6]","",1
454,"BlinkArrowAltY","Blink Arrow of Prismatic Clones",4324,"","","","","","[10,25,13,8,15,22,35,45,6]","",2
455,"MirrorArrow","",4328,"","","","","","[10,25,13,8,15,22,35,6]","",3
456,"MirrorArrowAltX","Mirror Arrow of Bombarding Clones",4329,"","","","","","[10,25,13,8,15,22,35,6]","",1
457,"MirrorArrowAltY","Mirror Arrow of Prismatic Clones",4330,"","","","","","[10,25,13,8,15,22,35,45,6]","",2
458,"Swordstorm","",11532,"","","","","","[9,25,13,14,52,7]","",3
459,"Eviscerate","",11533,"","","","","","[9,25,13,14,52,33,7]","",3
460,"GlacialShieldSwipe","",11528,"","","","","","[10,25,13,14,1,33,52,7]","",3
461,"StaticStrike","",4425,"","","","","","[9,25,13,7,36,14,15,2,18]","",3
462,"StaticStrikeAltX","[DNT] StaticStrikeAltX",4426,"","","","","","[9,25,13,7,36,14,15,2,18]","",1
463,"StaticStrikeAltY","[DNT] StaticStrikeAltY",4427,"","","","","","[9,25,13,7,36,14,15,2,18]","",2
464,"SupportPhysicalToLightning","",4437,"","","","Supports any skill that hits enemies.","","[2,33,11,16]",14115,3
465,"CrushingFist","",11529,"","","","","","[9,25,13,40,14,52,7]","",3
466,"DivineRetribution","",11530,"","","","","","[11,25,4,14,2,33,52]","",3
467,"VengefulCry","",11531,"","","","","","[27,9,25,14,15,52]","",3
468,"SummonChaosGolem","",4454,"","","","","","[11,25,3,8,4,28]","",3
469,"SummonChaosGolemAltX","Summon Chaos Golem of Hordes",4455,"","","","","","[11,25,3,8,4,28]","",1
470,"SummonChaosGolemAltY","Summon Chaos Golem of the Maelström",4456,"","","","","","[11,25,3,8,4,28]","",2
471,"SummonIceGolem","",4459,"","","","","","[47,10,25,1,8,4,28]","",3
472,"SummonIceGolemAltX","Summon Ice Golem of Hordes",4460,"","","","","","[10,25,1,8,4,28]","",1
473,"SummonIceGolemAltY","Summon Ice Golem of Shattering",4461,"","","","","","[10,25,1,8,4,28]","",2
474,"SummonFlameGolem","",4464,"","","","","","[9,25,0,8,4,28]","",3
475,"SummonFlameGolemAltX","Summon Flame Golem of Hordes",4465,"","","","","","[9,25,0,8,4,28]","",1
476,"SummonFlameGolemAltY","Summon Flame Golem of the Meteor",4466,"","","","","","[9,25,0,8,4,28]","",2
477,"SummonLightningGolem","",5554,"","","","","","[11,25,2,8,4,28]","",3
478,"SummonLightningGolemAltX","Summon Lightning Golem of Hordes",5555,"","","","","","[11,25,2,8,4,28]","",1
479,"SummonLightningGolemAltY","[DNT] SummonLightningGolemAltY",5556,"","","","","","[11,25,2,8,4,28]","",2
480,"SupportBlasphemy","",4506,"","","","Supports hex curse skills, turning them into auras that will apply their effect to all enemies in an area around you.","","[11,16,42,12]",14078,3
481,"IceCrash","",4508,"","","","","","[9,25,13,14,1,40,7]","",3
482,"IceCrashAltX","Ice Crash of Cadence",4509,"","","","","","[9,25,13,14,1,40,7]","",1
483,"IceCrashAltY","[DNT] IceCrashAltY",4510,"","","","","","[9,25,13,14,1,40,7]","",2
484,"RallyingCry","",4527,"","","","","","[27,9,25,14,15]","",3
485,"InfernalCry","",4578,"",10430,"","","","[27,9,25,14,15,0,13,26,7]","",3
486,"FlameDash","",4665,4668,"","","","","[11,25,4,22,15,0,35,37]","",3
487,"FlameDashAltX","[DNT] Flame Dash of Incinerating",4666,4668,"","","","","[11,25,4,22,15,0,35,37]","",1
488,"FlameDashAltY","Flame Dash of Return",4667,"","","","","","[11,25,4,22,15,0]","",2
489,"VigilantStrike","",4713,"","","","","","[13,9,25,7,36]","",3
490,"VigilantStrikeAltX","[DNT] VigilantStrikeAltX",4714,"","","","","","[13,9,25,7,36]","",1
491,"VigilantStrikeAltY","[DNT] VigilantStrikeAltY",4715,"","","","","","[13,9,25,7,36]","",2
492,"SupportFortify","",4716,"","","","Supports melee attack skills that are not triggered.","","[13,9,16,7]",14144,3
493,"FrostBlades","",4735,"","","","","","[10,25,13,5,7,36,1]","",3
494,"FrostBladesAltX","Frost Blades of Katabasis",4736,"","","","","","[10,25,13,7,36,1,14,15]","",1
495,"FrostBladesAltY","[DNT] FrostBladesAltY",4737,"","","","","","[10,25,13,5,7,36,1]","",2
496,"SupportIceBite","",4786,"","","","Supports any skill you use to hit enemies yourself. Cannot support skills used by totems, traps, or mines.","","[1,10,16]",14048,3
497,"SupportHypothermia","",4787,"","","","Supports any skill that deals damage.","","[1,10,16]",14057,3
498,"SupportInnervate","",4788,"","","","Supports any skill you use to hit enemies yourself. Cannot support skills used by totems, traps, or mines.","","[2,11,16,15]",14055,3
499,"RollingMagma","",4790,"","","","","","[11,25,4,14,0,5,18]","",3
500,"RollingMagmaAltX","[DNT] MagmaOrbAltX",4791,"","","","","","[11,25,4,14,0,5,18]","",1
501,"RollingMagmaAltY","[DNT] MagmaOrbAltY",4792,"","","","","","[11,25,4,14,0,5,18]","",2
502,"SupportTrapAndMineDamage","",4832,"","","","Supports skills which throw Traps or Mines.","","[10,16,20,21]",14116,3
503,"WildStrike","",4855,"","","","","","[10,25,13,7,36,2,1,0,5,14,18,45]","",3
504,"WildStrikeAltX","Wild Strike of Extremes",4856,"","","","","","[10,25,13,7,36,2,1,0,5,14,18,45]","",1
505,"WildStrikeAltY","[DNT] WildStrikeAltY",4857,"","","","","","[10,25,13,7,36,2,1,0,5,14,18,45]","",2
506,"IceTrap","",4864,"","","","","","[20,10,25,4,14,1]","",3
507,"IceTrapAltX","Ice Trap of Hollowness",4865,"","","","","","[20,10,25,4,14,1]","",1
508,"IceTrapAltY","[DNT] IceTrapAltY",4866,"","","","","","[20,10,25,4,14,1]","",2
509,"BlastRain","",4953,"","","","","","[0,10,25,13,14,5,6]","",3
510,"BlastRainAltX","[DNT] BlastRainAltX",4954,"","","","","","[0,10,25,13,14,5,6]","",1
511,"BlastRainAltY","[DNT] BlastRainAltY",4955,"","","","","","[0,10,25,13,14,5,6]","",2
512,"GalvanicArrow","",4975,"","","","","","[2,10,25,13,5,14,6]","",3
513,"GalvanicArrowAltX","Galvanic Arrow of Energy",4976,"","","","","","[2,10,25,13,14,6]","",1
514,"GalvanicArrowAltY","Galvanic Arrow of Surging",4977,"","","","","","[2,10,25,13,5,14,6]","",2
515,"StaticTether","",4983,"","","","","","[11,25,4,5,14,15]","",3
516,"Bladefall","",4985,"","","","","","[10,25,4,14,33,15]","",3
517,"BladefallAltX","Bladefall of Volleys",4986,"","","","","","[47,10,25,4,14,33]","",1
518,"BladefallAltY","Bladefall of Impaling",4987,"","","","","","[47,10,25,4,14,33]","",2
519,"BladeVortex","",5000,"","","","","","[10,25,4,14,15,33]","",3
520,"BladeVortexAltX","Blade Vortex of the Scythe",5001,"","","","","","[10,25,4,14,15,33]","",1
521,"BladeVortexAltY","[DNT] BladeVortexAltY",5002,"","","","","","[10,25,4,14,15,33]","",2
522,"VaalBladeVortex","",8819,"",5000,"","","","[47,10,25,4,14,15,24,33]","",3
523,"VaalBladeVortexAltX","Vaal Blade Vortex",8819,"",5001,"","","","[47,10,25,4,14,15,24,33]","",1
524,"VaalBladeVortexAltY","Vaal Blade Vortex",8819,"",5002,"","","","[47,10,25,4,14,15,24,33]","",2
525,"NewNewBladeVortex","",5900,"","","","","","[47,10,25,4,14,15,33]","",3
526,"FrostBomb","",5025,"","","","","","[11,25,4,14,15,1,44]","",3
527,"FrostBombAltX","Frost Bomb of Instability",5026,"","","","","","[11,25,4,14,15,1]","",1
528,"FrostBombAltY","Frost Bomb of Forthcoming",5027,"","","","","","[11,25,4,14,15,1]","",2
529,"SiegeBallista","",4848,"","","","","","[10,25,13,5,19,6]","",3
530,"SiegeBallistaAltX","Siege Ballista of Splintering",4849,"","","","","","[10,25,13,5,19,6]","",1
531,"SiegeBallistaAltY","[DNT] SiegeBallistaAltY",4850,"","","","","","[10,25,13,5,19,6]","",2
532,"OrbOfStorms","",5055,"","","","","","[2,11,25,4,14,18,44]","",3
533,"OrbOfStormsAltX","[DNT] OrbOfStormsAltX",5056,"","","","","","[2,11,25,4,14,18,44]","",1
534,"OrbOfStormsAltY","[DNT] OrbOfStormsAltY",5057,"","","","","","[2,11,25,4,14,18,44]","",2
535,"SummonStoneGolem","",5099,"","","","","","[9,25,8,4,28,33]","",3
536,"SummonStoneGolemAltX","Summon Stone Golem of Hordes",5100,"","","","","","[9,25,8,4,28,33]","",1
537,"SummonStoneGolemAltY","Summon Stone Golem of Safeguarding",5101,"","","","","","[9,25,8,4,28,33]","",2
538,"RighteousLightning","",5132,"","","","","","[11,25,4,14,2]","",3
539,"Earthquake","",5135,"","","","","","[9,25,13,14,15,40,7]","",3
540,"EarthquakeAltX","Earthquake of Amplification",5136,"","","","","","[9,25,13,14,15,40,7]","",1
541,"EarthquakeAltY","[DNT] EarthquakeAltY",5137,"","","","","","[9,25,13,14,15,40,7]","",2
542,"SupportCriticalStrikeAffliction","",5167,"","","","Supports any skill that hits enemies.","","[47,10,16]",14117,3
543,"Contagion","",5169,"","","","","","[11,25,4,14,15,3]","",3
544,"ContagionAltX","Contagion of Subsiding",5170,"","","","","","[11,25,4,14,15,3]","",1
545,"ContagionAltY","Contagion of Transference",5171,"","","","","","[11,25,4,14,15,3]","",2
546,"Wither","",5174,"","","","","","[11,25,4,14,15,3,30]","",3
547,"Blight","",5495,"","","","","","[11,25,4,3,14,30,15]","",3
548,"BlightAltX","Blight of Contagion",5496,"","","","","","[11,25,4,3,14,30,15]","",1
549,"BlightAltY","Blight of Atrophy",5497,"","","","","","[11,25,4,3,14,30,15]","",2
550,"EssenceDrain","",5182,"","","","","","[11,25,4,5,15,3,14]","",3
551,"EssenceDrainAltX","Essence Drain of Desperation",5183,"","","","","","[11,25,4,5,15,3,14]","",1
552,"EssenceDrainAltY","Essence Drain of Wickedness",5184,"","","","","","[11,25,4,5,15,3,14]","",2
553,"ShadowBlades","",5196,"","","","","","[10,25,4,5]","",3
554,"SupportVoidManipulation","",5205,"","","","Supports any skill that deals damage.","","[3,10,16]",14118,3
