"rownum","BaseItemTypesKey","VirtualFile","Influences"
431,9159,"Art/2DItems/Divination/Images/TheReturnOfTheRat",[]
432,9160,"Art/2DItems/Divination/Images/TheFinishingTouch",[]
433,10395,"Art/2DItems/Divination/Images/BrotherGift",[]
434,10396,"Art/2DItems/Divination/Images/SoulQuenched",[]
435,10397,"Art/2DItems/Divination/Images/PoisonedFaith",[]
436,10398,"Art/2DItems/Divination/Images/AChillingWind",[]
437,10399,"Art/2DItems/Divination/Images/Matryoshka",[]
438,10534,"Art/2DItems/Divination/Images/TheFortunate",[]
439,10535,"Art/2DItems/Divination/Images/FireOfUnknownOrigin",[]
440,10536,"Art/2DItems/Divination/Images/HisJudgement",[]
