"rownum","Contract_BaseItemTypesKey","Level","Cost","CostHardmode"
1247,6785,1,78,""
1248,6786,1,78,""
1249,6787,1,78,""
1250,6788,1,79,""
1251,6789,1,79,""
1252,6790,1,79,""
1253,6791,1,79,""
1254,6792,1,79,""
1255,6793,1,79,""
1256,6794,1,80,""
1257,6795,1,80,""
1258,6796,1,80,""
1259,6797,1,80,""
1260,6798,1,80,""
1261,6799,1,80,""
1262,6800,1,81,""
1263,6801,1,81,""
1264,6802,1,81,""
1265,6803,1,81,""
1266,6804,1,81,""
1267,6805,1,82,""
1268,6806,1,82,""
1269,6807,1,82,""
1270,6808,1,82,""
1271,6809,1,82,""
1272,6810,1,83,""
1273,6811,1,83,""
1274,6812,1,83,""
1275,6813,1,83,""
1276,6814,1,84,""
1277,6815,1,84,""
1278,6816,1,84,""
1279,6817,1,84,""
1280,6818,1,85,""
1281,6819,1,85,""
1282,6820,1,85,""
1283,6821,1,86,""
1284,6822,1,86,""
1285,6823,1,86,""
1286,6824,1,87,""
1287,6825,1,87,""
1288,6826,1,88,""
1289,6827,1,88,""
1290,6829,1,76,""
1291,6830,1,76,""
1292,6831,1,76,""
1293,6832,1,76,""
1294,6833,1,76,""
1295,6834,1,76,""
1296,6835,1,76,""
1297,6836,1,76,""
1298,6837,1,76,""
1299,6838,1,76,""
1300,6839,1,76,""
1301,6840,1,76,""
1302,6841,1,76,""
1303,6842,1,76,""
1304,6843,1,77,""
1305,6844,1,77,""
1306,6845,1,77,""
1307,6846,1,77,""
1308,6847,1,77,""
1309,6848,1,77,""
1310,6849,1,77,""
1311,6850,1,77,""
1312,6851,1,77,""
1313,6852,1,77,""
1314,6853,1,77,""
1315,6854,1,77,""
1316,6855,1,77,""
1317,6856,1,77,""
1318,6857,1,89,""
1319,6858,1,89,""
1320,6859,1,89,""
1321,6860,1,89,""
1322,6861,1,89,""
1323,6862,1,89,""
1324,6863,1,90,""
1325,6864,1,90,""
1326,6865,1,90,""
1327,6866,1,90,""
1328,6867,1,90,""
1329,6868,1,90,""
1330,6869,1,91,""
1331,6870,1,91,""
1332,6871,1,91,""
1333,6872,1,91,""
1334,6873,1,91,""
1335,6874,1,92,""
1336,6875,1,92,""
1337,6876,1,92,""
1338,6877,1,92,""
1339,6878,1,92,""
1340,6879,1,93,""
1341,6880,1,93,""
1342,6881,1,93,""
1343,6882,1,93,""
1344,6883,1,93,""
1345,6884,1,94,""
1346,6885,1,94,""
1347,6886,1,94,""
1348,6887,1,94,""
1349,6888,1,94,""
1350,6889,1,95,""
1351,6890,1,95,""
1352,6891,1,95,""
1353,6892,1,95,""
1354,6909,1,76,""
1355,6911,1,76,""
1356,6913,1,76,""
1357,6915,1,76,""
1358,6917,1,76,""
1359,6919,1,76,""
1360,6921,1,76,""
1361,6923,1,76,""
1362,6925,1,77,""
1363,6927,1,77,""
1364,6929,1,77,""
1365,6931,1,77,""
1366,6933,1,77,""
1367,6935,1,77,""
1368,6937,1,77,""
1369,6939,1,77,""
1370,6941,1,77,""
1371,6943,1,77,""
1372,6945,1,77,""
1373,6947,1,77,""
1374,6949,1,77,""
1375,6951,1,77,""
1376,6953,1,89,""
1377,6955,1,89,""
1378,6957,1,89,""
1379,6959,1,89,""
1380,6961,1,89,""
1381,6963,1,89,""
1382,6965,1,89,""
1383,6967,1,89,""
1384,6969,1,90,""
1385,6971,1,90,""
1386,6973,1,90,""
1387,6975,1,90,""
1388,6977,1,90,""
1389,6979,1,90,""
1390,6981,1,90,""
1391,6983,1,90,""
1392,6985,1,90,""
1393,6987,1,91,""
1394,6989,1,91,""
1395,6991,1,91,""
1396,6993,1,91,""
1397,6995,1,91,""
1398,6997,1,91,""
1399,6999,1,91,""
1400,7001,1,92,""
1401,7003,1,92,""
1402,7005,1,92,""
1403,7007,1,92,""
1404,7009,1,92,""
1405,7011,1,92,""
1406,7013,1,92,""
1407,7015,1,92,""
1408,7017,1,92,""
1409,7019,1,93,""
1410,7021,1,93,""
1411,7023,1,93,""
1412,7025,1,93,""
1413,7027,1,93,""
1414,7029,1,93,""
1415,7031,1,93,""
1416,7033,1,93,""
1417,7035,1,94,""
1418,7037,1,94,""
1419,7039,1,94,""
1420,7041,1,94,""
1421,7043,1,94,""
1422,7045,1,94,""
1423,7047,1,94,""
1424,7049,1,95,""
1425,7050,1,95,""
1426,7051,1,95,""
1427,7052,1,95,""
1428,7053,1,95,""
1429,7054,1,95,""
1430,7055,1,95,""
1431,7243,1,96,""
1432,8835,1,97,""
1433,9107,1,98,""
1434,9530,1,99,""
1435,9530,46,100,""
1436,9531,1,99,""
1437,9531,46,100,""
1438,9532,1,99,""
1439,9532,46,100,""
1440,9533,1,99,""
1441,9533,46,100,""
1442,9534,1,99,""
1443,9534,46,100,""
1444,9535,1,99,""
1445,9535,46,100,""
1446,9536,1,99,""
1447,9536,46,100,""
1448,9537,1,99,""
1449,9537,46,100,""
1450,9538,1,99,""
1451,9538,46,100,""
1452,9819,1,101,""
1453,9820,1,102,""
1454,9821,1,103,""
1455,9822,1,104,""
1456,9823,1,101,""
1457,9824,1,102,""
1458,9825,1,103,""
1459,9826,1,104,""
1460,9827,1,101,""
1461,9828,1,102,""
1462,9829,1,103,""
1463,9830,1,104,""
1464,9737,1,110,""
1465,1,1,138,""
