"rownum","Id","MonsterPacksKey","Flag","Weight","MonsterVarietiesKey","string_45"
904,"1130",487,1,50,737,""
905,"1131",487,1,25,739,""
906,"1132",488,1,60,761,""
907,"1133",489,1,8,757,""
908,"1549",489,1,92,651,""
909,"1134",491,1,100,668,""
910,"1135",490,1,100,7,""
911,"1136",492,1,25,763,""
912,"1137",492,1,25,764,""
913,"1138",492,1,25,765,""
914,"1139",492,1,25,766,""
915,"1140",493,1,100,769,""
916,"1141",494,1,92,767,""
917,"1517",494,1,8,394,""
918,"1142",496,1,20,442,""
919,"1494",496,1,80,439,""
920,"1143",446,1,100,1339,""
921,"1144",447,1,100,1338,""
922,"1145",497,1,100,429,""
923,"1146",498,1,100,431,""
924,"1147",499,1,20,599,""
925,"1495",499,1,80,1340,""
926,"1149",500,1,50,1343,""
927,"1150",500,1,50,1345,""
928,"1151",501,1,100,1253,""
929,"1152",502,1,100,1252,""
930,"1153",503,1,100,1254,""
931,"1154",484,1,10,784,""
932,"1516",484,1,90,733,""
933,"1155",485,1,100,1369,""
934,"1156",486,1,100,786,""
935,"1157",495,1,15,771,""
936,"1158",495,1,5,773,""
937,"1518",495,1,20,763,""
938,"1519",495,1,20,764,""
939,"1521",495,1,20,765,""
940,"1520",495,1,20,766,""
941,"1159",555,1,33,796,""
942,"1160",555,1,33,797,""
943,"1161",555,1,34,798,""
944,"1162",556,1,100,827,""
945,"1504",557,1,33,796,""
946,"1503",557,1,34,797,""
947,"1502",557,1,33,798,""
948,"1164",558,1,30,806,""
949,"1165",558,1,35,807,""
950,"1166",558,1,35,808,""
951,"1167",559,1,25,860,""
952,"1501",559,1,75,873,""
953,"1168",560,1,100,1,""
954,"1169",561,1,50,871,""
955,"1170",561,1,50,867,""
956,"1171",562,1,4,836,""
957,"1706",562,1,24,856,""
958,"1707",562,1,24,857,""
959,"1709",562,1,24,858,""
960,"1708",562,1,24,859,""
961,"1172",563,1,100,903,""
962,"1173",564,1,40,898,""
963,"1537",564,1,15,848,""
964,"1540",564,1,15,849,""
965,"1539",564,1,15,850,""
966,"1538",564,1,15,851,""
967,"1174",565,1,25,848,""
968,"1175",565,1,25,849,""
969,"1176",565,1,25,850,""
970,"1177",565,1,25,851,""
971,"1178",566,1,100,358,""
972,"1179",567,1,100,874,""
973,"1180",568,1,45,817,""
974,"1723",568,1,45,815,""
975,"1720",568,1,10,821,""
976,"1181",569,1,60,822,""
977,"1724",569,1,40,837,""
978,"1182",570,1,100,837,""
979,"1183",571,1,75,817,""
980,"1761",571,1,25,813,""
981,"1184",572,1,55,814,""
982,"1185",572,1,35,815,""
983,"1762",572,1,10,813,""
984,"1186",573,1,100,813,""
985,"1187",574,1,20,824,""
986,"1506",574,1,40,815,""
987,"1505",574,1,40,814,""
988,"1188",575,1,50,840,""
989,"1189",575,1,50,841,""
990,"1190",576,1,35,842,""
991,"1191",576,1,65,841,""
992,"1192",577,1,35,843,""
993,"1193",577,1,65,840,""
994,"1194",578,1,100,933,""
995,"1195",579,1,100,830,""
996,"1196",580,1,100,922,""
997,"1197",581,1,100,924,""
998,"1198",582,1,75,937,""
999,"1722",582,1,25,938,""
1000,"1199",583,1,75,939,""
1001,"1721",583,1,25,938,""
1002,"1200",584,1,100,938,""
1003,"1202",585,1,50,867,""
1004,"1203",504,1,50,866,""
1005,"1496",504,1,50,873,""
1006,"1204",505,1,100,868,""
1007,"1205",506,1,100,870,""
1008,"1206",585,1,50,872,""
1009,"1207",508,1,100,873,""
1010,"1208",507,1,100,934,""
1011,"1209",509,1,0,1010,""
1012,"1210",509,1,70,1007,""
1013,"1211",509,1,30,1009,""
1014,"1212",510,1,70,1005,""
1015,"1213",510,1,30,1006,""
1016,"1214",511,1,100,1023,""
1017,"1215",513,1,50,1042,""
1018,"1216",513,1,50,1044,""
1019,"1217",514,1,75,1043,""
1020,"1218",514,1,25,1045,""
1021,"1219",512,1,25,1048,""
1022,"1220",512,1,25,1049,""
1023,"1221",512,1,25,1051,""
1024,"1222",512,1,25,1050,""
1025,"1223",515,1,8,919,""
1026,"1498",515,1,48,1049,""
1027,"1497",515,1,48,1051,""
1028,"1224",516,1,65,832,""
1029,"1225",516,1,35,947,""
1030,"1226",517,1,65,833,""
1031,"1227",517,1,35,948,""
1032,"1228",521,1,20,949,""
1033,"1500",521,1,40,833,""
1034,"1499",521,1,40,832,""
1035,"1229",519,1,100,903,""
1036,"1230",520,1,50,1052,""
1037,"1231",520,1,50,1053,""
1038,"1232",523,1,70,956,""
1039,"1233",523,1,30,955,""
1040,"1234",524,1,30,954,""
1041,"1235",524,1,70,955,""
1042,"1236",525,1,100,1012,""
1043,"1237",518,1,100,445,""
1044,"1238",522,1,100,1059,""
1045,"1239",526,1,49,960,""
1046,"1240",526,1,49,979,""
1047,"1553",526,1,2,1021,""
1048,"1552",527,1,2,1020,""
1049,"1241",527,1,49,992,""
1050,"1242",527,1,49,960,""
1051,"1243",528,1,49,974,""
1052,"1244",528,1,49,990,""
1053,"1555",528,1,2,1015,""
1054,"1554",529,1,2,1015,""
1055,"1245",529,1,49,1003,""
1056,"1246",529,1,49,974,""
1057,"1247",532,1,59,966,""
1058,"1248",532,1,39,984,""
1059,"1550",532,1,2,935,""
1060,"1551",533,1,2,935,""
1061,"1249",533,1,39,997,""
1062,"1250",533,1,59,966,""
1063,"1251",530,1,59,963,""
1064,"1252",530,1,39,981,""
1065,"1253",531,1,40,994,""
1066,"1254",531,1,60,963,""
1067,"1255",534,1,49,972,""
1068,"1256",534,1,49,988,""
1069,"1557",534,1,2,1080,""
1070,"1556",535,1,2,1080,""
1071,"1257",535,1,49,1001,""
1072,"1258",535,1,49,972,""
1073,"1259",536,"",1,816,""
1074,"1260",536,"",5,838,""
1075,"1261",537,1,50,1078,""
1076,"1262",537,1,50,1072,""
1077,"1263",538,1,70,1069,""
1078,"1264",539,1,70,1076,""
1079,"1265",539,1,30,1070,""
1080,"1266",538,1,30,1074,""
1081,"1267",540,1,100,831,""
1082,"1269",541,1,100,1096,""
1083,"1270",542,1,100,1016,""
1084,"1271",546,1,25,945,""
1085,"1272",546,1,75,833,""
1086,"1273",547,1,20,946,""
1087,"1274",547,1,80,947,""
1088,"1275",543,1,5,943,""
1089,"1276",543,1,95,832,""
1090,"1277",544,1,5,834,""
1091,"1278",544,1,95,944,""
1092,"1279",545,1,6,1097,""
1093,"1561",545,1,47,833,""
1094,"1562",545,1,47,832,""
1095,"1280",548,1,100,1132,""
1096,"1281",549,1,100,1125,""
1097,"1282",550,1,100,1135,""
1098,"1283",551,1,100,1136,""
1099,"1284",552,1,70,1130,""
1100,"1285",552,1,30,1127,""
1101,"1286",553,1,80,1131,""
1102,"1287",553,1,20,1129,""
1103,"1524",419,1,4,325,""
1104,"1483",419,1,48,345,""
1105,"1523",419,1,48,342,""
1106,"1289",586,1,30,356,""
1107,"1290",586,1,35,342,""
1108,"1291",586,1,35,345,""
1109,"1292",587,1,30,354,""
1110,"1293",587,1,35,342,""
1111,"1294",587,1,35,345,""
1112,"1295",588,1,30,351,""
1113,"1296",588,1,35,342,""
1114,"1297",588,1,35,345,""
1115,"1298",589,1,20,317,""
1116,"1299",589,1,35,311,""
1117,"1300",589,1,35,287,""
1118,"1301",589,1,10,378,""
1119,"1302",590,1,15,395,""
1120,"1303",590,1,70,401,""
1121,"1304",590,1,15,397,""
1122,"1305",591,1,70,428,""
1123,"1306",591,1,15,420,""
1124,"1307",591,1,15,425,""
1125,"1308",592,1,50,975,""
1126,"1309",592,1,50,1004,""
1127,"1310",593,1,50,973,""
1128,"1311",593,1,50,989,""
1129,"1312",594,1,50,961,""
1130,"1313",594,1,50,993,""
1131,"1314",595,1,50,967,""
1132,"1315",595,1,50,985,""
1133,"1316",596,1,50,964,""
1134,"1317",596,1,50,995,""
1135,"1318",597,1,20,235,""
1136,"1319",597,1,80,230,""
1137,"1320",598,1,75,625,""
1138,"1321",598,1,25,629,""
1139,"1322",599,1,100,874,""
1140,"1323",600,1,85,143,""
1141,"1324",600,1,15,141,""
1142,"1325",601,1,85,142,""
1143,"1326",601,1,15,144,""
1144,"1327",602,1,30,146,""
1145,"1328",602,1,70,143,""
1146,"1329",603,1,100,771,""
1147,"1330",604,1,10,394,""
1148,"1331",604,1,90,767,""
1149,"1332",605,1,25,763,""
1150,"1333",605,1,25,764,""
1151,"1334",605,1,25,765,""
1152,"1335",605,1,25,766,""
1153,"1336",606,1,100,1132,""
1154,"1337",607,1,100,1125,""
1155,"1338",608,1,100,1135,""
1156,"1339",609,1,100,1130,""
1157,"1340",610,1,100,16,""
1158,"1341",611,1,100,368,""
1159,"1342",612,1,100,19,""
1160,"1343",613,1,40,643,""
1161,"1344",613,1,60,645,""
1162,"1345",614,1,40,190,""
1163,"1346",614,1,60,191,""
1164,"1347",615,1,100,368,""
1165,"1348",616,1,100,19,""
1166,"1349",617,1,100,16,""
1167,"1350",618,1,50,157,""
1168,"1351",618,1,50,158,""
1169,"1352",619,1,50,313,""
1170,"1353",619,1,15,315,""
1171,"1354",619,1,35,317,""
1172,"1355",620,1,100,1366,""
1173,"1356",621,1,100,1214,""
1174,"1357",622,1,100,770,""
1175,"1358",623,"",1,1265,""
1176,"1359",624,1,100,216,""
1177,"1360",625,1,100,1059,""
1178,"1361",626,1,45,1546,""
1179,"1362",626,1,45,1547,""
1180,"1363",626,1,10,1548,""
1181,"1364",627,1,100,1448,""
1182,"1365",628,1,100,1449,""
1183,"1366",629,1,100,1451,""
1184,"1367",630,1,100,1545,""
1185,"1368",631,1,100,1550,""
1186,"1548",632,1,45,1546,""
1187,"1547",632,1,45,1547,""
1188,"1546",632,1,10,1548,""
1189,"1545",633,1,100,1448,""
1190,"1544",634,1,100,1449,""
1191,"1543",635,1,100,1451,""
1192,"1542",636,1,100,1545,""
1193,"1541",637,1,100,1550,""
1194,"1467",638,1,100,1549,""
1195,"1369",639,1,98,1466,""
1196,"1558",639,1,2,1456,""
1197,"1678",640,1,98,1466,""
1198,"1661",640,1,2,1456,""
1199,"1371",641,1,98,1458,""
1200,"1559",641,1,2,1464,""
1201,"1680",642,1,98,1458,""
1202,"1679",642,1,2,1464,""
1203,"1373",643,1,98,1462,""
1204,"1560",643,1,2,1460,""
1205,"1704",644,1,98,1462,""
1206,"1681",644,1,2,1460,""
1207,"1375",645,1,100,1417,""
1208,"1751",646,1,100,1417,""
1209,"1376",647,1,100,1417,""
1210,"1752",648,1,100,1417,""
1211,"1377",649,1,100,1417,""
1212,"1753",650,1,100,1417,""
1213,"1378",651,1,100,1417,""
1214,"1754",652,1,100,1417,""
1215,"1379",653,1,100,1417,""
1216,"1755",654,1,100,1417,""
1217,"1380",681,1,100,1566,""
1218,"1382",682,1,100,1573,""
1219,"1384",683,"",1,1575,""
1220,"1387",684,1,76,1577,""
1221,"1453",684,1,12,1579,""
1222,"1454",684,1,12,1581,""
1223,"1451",685,"",1,1583,""
1224,"1391",686,1,100,1592,""
1225,"1393",687,1,100,1589,""
1226,"1395",688,1,100,1598,""
1227,"1452",689,1,100,1587,""
1228,"1450",692,1,50,1618,""
1229,"1449",692,1,50,1622,""
1230,"1448",690,1,75,1614,""
1231,"1447",690,1,25,1612,""
1232,"1446",691,1,33,1618,""
1233,"1445",691,1,33,1620,""
1234,"1444",691,1,34,1618,""
1235,"1443",693,1,100,1624,""
1236,"1400",694,1,40,1635,""
1237,"1401",694,1,60,1636,""
1238,"1402",695,1,50,1636,""
1239,"1403",695,1,50,1637,""
1240,"1404",696,1,40,1635,""
1241,"1405",696,1,60,1637,""
1242,"1406",697,1,50,1635,""
1243,"1407",697,1,50,1636,""
1244,"1408",698,1,50,1635,""
1245,"1409",698,1,50,1637,""
1246,"1701",699,1,50,1641,""
1247,"1700",699,1,50,1642,""
1248,"1699",700,1,50,1643,""
1249,"1698",700,1,50,1644,""
1250,"1697",701,1,50,1641,""
1251,"1696",701,1,50,1643,""
1252,"1695",702,1,50,1641,""
1253,"1694",702,1,50,1642,""
1254,"1702",703,1,50,1643,""
1255,"1693",703,1,50,1644,""
1256,"1692",704,1,50,1641,""
1257,"1703",704,1,50,1643,""
1258,"1691",705,1,50,1650,""
1259,"1690",705,1,50,1651,""
1260,"1689",706,1,50,1651,""
1261,"1688",706,1,50,1652,""
1262,"1687",707,1,50,1650,""
1263,"1686",707,1,50,1652,""
1264,"1685",708,1,50,1650,""
1265,"1684",708,1,50,1651,""
1266,"1683",709,1,50,1650,""
1267,"1682",709,1,50,1652,""
1268,"1417",710,1,40,344,""
1269,"1418",710,1,40,347,""
1270,"1419",710,1,20,350,""
1271,"1422",655,1,60,1656,""
1272,"1423",655,1,40,1666,""
1273,"1756",656,1,65,1656,""
1274,"1757",656,1,35,1666,""
1275,"1424",657,1,40,1676,""
1276,"1425",657,1,60,1656,""
1277,"1758",658,1,35,1676,""
1278,"1759",658,1,65,1656,""
1279,"1426",659,1,60,1664,""
1280,"1427",659,1,40,1674,""
1281,"1760",660,1,65,1664,""
1282,"1729",660,1,35,1674,""
1283,"1428",661,1,40,1684,""
1284,"1429",661,1,60,1664,""
1285,"1732",662,1,35,1684,""
1286,"1731",662,1,65,1664,""
1287,"1430",667,1,60,1660,""
1288,"1431",667,1,40,1670,""
1289,"1733",668,1,35,1670,""
1290,"1727",668,1,65,1660,""
1291,"1432",669,1,40,1680,""
1292,"1433",669,1,60,1660,""
1293,"1735",670,1,65,1660,""
1294,"1734",670,1,35,1680,""
1295,"1434",663,1,60,1658,""
1296,"1435",663,1,40,1668,""
1297,"1737",664,1,35,1668,""
1298,"1730",664,1,65,1658,""
1299,"1436",665,1,40,1678,""
1300,"1437",665,1,60,1658,""
1301,"1739",666,1,65,1658,""
1302,"1728",666,1,40,1678,""
1303,"1438",671,1,60,1662,""
1304,"1439",671,1,30,1672,""
1305,"1742",672,1,65,1662,""
1306,"1741",672,1,35,1672,""
1307,"1440",673,1,40,1682,""
1308,"1441",673,1,60,1662,""
1309,"1744",674,1,35,1682,""
1310,"1743",674,1,65,1662,""
1311,"1455",675,1,50,1704,""
1312,"1456",675,1,50,1698,""
1313,"1746",676,1,50,1704,""
1314,"1745",676,1,50,1698,""
1315,"1457",677,1,70,1694,""
1316,"1748",678,1,70,1694,""
1317,"1747",678,1,30,1700,""
1318,"1458",679,1,70,1702,""
1319,"1459",679,1,30,1696,""
1320,"1750",680,1,70,1702,""
1321,"1749",680,1,30,1696,""
1322,"1460",677,1,30,1700,""
1323,"1461",711,1,30,344,""
1324,"1462",711,1,50,341,""
1325,"1463",711,1,20,347,""
1326,"1464",712,1,30,1367,""
1327,"1466",714,1,100,353,""
1328,"1468",720,1,17,1760,""
1329,"1469",720,1,17,1761,""
1330,"1470",720,1,17,1762,""
1331,"1471",720,1,17,1763,""
1332,"1472",720,1,17,1764,""
1333,"1473",720,1,17,1765,""
1334,"1535",712,1,90,239,""
1335,"1536",713,1,35,312,""
1336,"1527",713,1,35,314,""
1337,"1528",713,1,15,316,""
1338,"1529",713,1,15,318,""
1339,"1530",715,1,100,357,""
1340,"1531",716,1,100,355,""
1341,"1532",717,1,100,248,""
1342,"1533",718,1,100,286,""
1343,"1534",719,1,100,231,""
1344,"1564",726,1,35,1657,""
1345,"1565",726,1,65,1667,""
1346,"1566",727,1,65,1677,""
1347,"1567",727,1,35,1657,""
1348,"1568",728,1,35,1665,""
1349,"1569",728,1,65,1675,""
1350,"1570",729,1,65,1685,""
1351,"1571",729,1,35,1665,""
1352,"1572",730,1,35,1661,""
1353,"1573",730,1,65,1671,""
1354,"1574",731,1,65,1681,""
1355,"1575",731,1,35,1661,""
1356,"1576",732,1,35,1659,""
1357,"1577",732,1,65,1669,""
1358,"1578",733,1,65,1679,""
1359,"1579",733,1,35,1659,""
1360,"1580",734,1,35,1663,""
1361,"1581",734,1,65,1673,""
1362,"1582",735,1,65,1683,""
1363,"1583",735,1,35,1663,""
1364,"1563",736,1,50,1705,""
1365,"1584",736,1,50,1699,""
1366,"1585",737,1,70,1695,""
1367,"1586",738,1,70,1703,""
1368,"1587",738,1,30,1697,""
1369,"1588",737,1,30,1701,""
1370,"1589",721,1,100,1418,""
1371,"1590",722,1,100,1418,""
1372,"1591",723,1,100,1418,""
1373,"1592",724,1,100,1418,""
1374,"1593",725,1,100,1418,""
1375,"1594",739,1,100,1568,""
1376,"1595",740,1,100,1574,""
1377,"1596",741,"",1,1576,""
1378,"1597",742,1,76,1578,""
1379,"1598",742,1,12,1580,""
1380,"1599",742,1,12,1582,""
1381,"1600",743,"",1,1584,""
1382,"1601",744,1,100,1593,""
1383,"1602",745,1,100,1590,""
1384,"1603",746,1,100,1597,""
1385,"1604",747,1,60,1588,""
1386,"1624",747,1,40,1586,""
1387,"1605",750,1,50,1619,""
1388,"1606",750,1,50,1623,""
1389,"1607",748,1,75,1615,""
1390,"1608",748,1,25,1613,""
1391,"1609",749,1,33,1619,""
1392,"1610",749,1,33,1621,""
1393,"1611",749,1,34,1619,""
1394,"1625",751,1,70,1619,""
1395,"1612",751,1,30,1625,""
1396,"1613",752,1,30,1164,""
1397,"1614",752,1,70,1162,""
1398,"1618",753,1,20,1818,""
1399,"1619",753,1,80,1821,""
1400,"1620",754,1,66,1820,""
1401,"1621",754,1,34,1817,""
1402,"1622",755,1,100,1822,""
1403,"1623",756,1,100,1819,""
1404,"1626",758,1,40,317,""
1405,"1627",758,1,40,311,""
1406,"1629",758,1,20,378,""
1407,"1634",759,1,100,230,""
1408,"1635",760,1,100,235,""
1409,"1630",761,1,50,209,""
1410,"1631",761,1,50,208,""
1411,"1628",762,1,100,572,""
1412,"1632",757,1,50,1823,""
1413,"1705",757,1,50,1824,""
1414,"1636",763,1,50,844,""
1415,"1637",763,1,50,845,""
1416,"1638",764,1,100,845,""
1417,"1639",765,1,25,847,""
1418,"1640",765,1,75,844,""
1419,"1633",766,1,34,940,""
1420,"1675",766,1,33,941,""
1421,"1677",766,1,33,942,""
1422,"1644",767,1,100,925,""
1423,"1645",768,1,100,929,""
1424,"1646",769,1,100,742,""
1425,"1647",770,1,15,772,""
1426,"1676",770,1,85,768,""
1427,"1649",771,1,100,430,""
1428,"1651",772,1,85,626,""
1429,"1652",772,1,15,630,""
1430,"1653",773,1,100,782,""
1431,"1654",774,1,20,1341,""
1432,"1655",774,1,40,1344,""
1433,"1656",774,1,40,1346,""
1434,"1657",775,1,10,300,""
1435,"1658",775,1,10,301,""
1436,"1659",775,1,10,302,""
1437,"1660",775,1,10,303,""
1438,"16661",775,1,10,304,""
1439,"1662",775,1,10,305,""
1440,"1663",775,1,10,306,""
1441,"1664",775,1,15,309,""
1442,"1665",775,1,15,310,""
1443,"1666",776,1,100,606,""
1444,"1667",777,1,100,165,""
1445,"1668",778,1,60,1358,""
1446,"1669",778,1,40,1361,""
1447,"1670",779,1,100,1370,""
1448,"1671",780,1,17,728,""
1449,"1672",780,1,33,730,""
1450,"1673",780,1,33,732,""
1451,"1674",780,1,17,734,""
