"rownum","BaseItemType","Armour","Evasion","EnergyShield","IncreasedMovementSpeed","Ward","i32_36"
797,3240,0,0,0,0,117,0
798,3241,0,0,0,0,141,0
799,3242,0,9,6,0,11,0
800,3243,0,23,10,0,17,0
801,3244,0,43,15,0,24,0
802,3245,0,58,19,0,27,0
803,3246,0,0,0,0,117,0
804,3247,0,0,0,0,141,0
805,3248,110,0,0,0,48,0
806,3249,137,0,0,0,32,0
807,3250,0,119,0,0,24,0
808,3251,0,113,0,0,45,0
809,3252,0,0,34,0,36,0
810,3253,0,0,33,0,52,0
811,3254,78,71,0,0,26,0
812,3255,69,0,19,0,45,0
813,3256,0,65,20,0,39,0
814,3257,15,14,4,0,123,0
815,3258,22,0,0,0,14,0
816,3259,57,0,0,0,21,0
817,3260,74,0,0,0,26,0
818,3261,112,0,0,0,31,0
819,3262,133,0,0,0,36,0
820,3263,174,0,0,0,39,0
821,3264,0,0,0,0,175,0
822,3265,0,0,0,0,211,0
823,3266,0,15,0,0,14,0
824,3267,0,47,0,0,21,0
825,3268,0,63,0,0,26,0
826,3269,0,102,0,0,32,0
827,3270,0,118,0,0,36,0
828,3271,0,157,0,0,39,0
829,3272,0,0,0,0,175,0
830,3273,0,0,0,0,211,0
831,3274,0,0,14,0,14,0
832,3275,0,0,22,0,21,0
833,3276,0,0,27,0,26,0
834,3277,0,0,36,0,31,0
835,3278,0,0,41,0,36,0
836,3279,0,0,51,0,39,0
837,3280,0,0,0,0,175,0
838,3281,0,0,0,0,211,0
839,3282,22,17,0,0,18,0
840,3283,41,35,0,0,26,0
841,3284,73,65,0,0,34,0
842,3285,96,86,0,0,39,0
843,3286,0,0,0,0,175,0
844,3287,0,0,0,0,211,0
845,3288,20,0,10,0,17,0
846,3289,41,0,15,0,26,0
847,3290,73,0,22,0,34,0
848,3291,96,0,28,0,39,0
849,3292,0,0,0,0,175,0
850,3293,0,0,0,0,211,0
851,3294,0,15,10,0,17,0
852,3295,0,35,15,0,26,0
853,3296,0,65,22,0,34,0
854,3297,0,86,28,0,39,0
855,3298,0,0,0,0,175,0
856,3299,0,0,0,0,211,0
857,3300,189,0,0,0,45,0
858,3301,178,0,0,0,78,0
859,3302,0,179,0,0,36,0
860,3303,0,170,0,0,68,0
861,3304,0,0,51,0,54,0
862,3305,0,0,58,0,49,0
863,3306,118,107,0,0,39,0
864,3307,113,0,32,0,49,0
865,3308,0,98,30,0,58,0
866,3309,67,61,19,0,53,0
867,3310,18,0,0,-300,12,0
868,3311,33,0,0,-300,15,0
869,3312,50,0,0,-300,18,0
870,3313,62,0,0,-300,22,0
871,3314,76,0,0,-300,25,0
872,3315,96,0,0,-300,27,0
873,3316,111,0,0,-300,30,0
874,3317,119,0,0,-300,33,0
875,3318,145,0,0,-300,36,0
876,3319,0,0,0,-300,148,0
877,3320,0,0,0,-300,146,0
878,3321,0,0,0,-300,160,0
879,3322,0,0,0,-300,176,0
880,3323,10,7,0,-150,12,0
881,3324,21,17,0,-150,17,0
882,3325,34,29,0,-150,22,0
883,3326,50,44,0,-150,30,0
884,3327,61,54,0,-150,33,0
885,3328,67,60,0,-150,34,0
886,3329,82,74,0,-150,38,0
887,3330,89,81,0,-150,40,0
888,3331,0,0,0,-150,146,0
889,3332,0,0,0,-150,157,0
890,3333,0,0,0,-150,176,0
891,3334,107,97,0,-150,51,0
892,3335,10,0,6,-150,12,0
893,3336,20,0,9,-150,16,0
894,3337,34,0,12,-150,22,0
895,3338,53,0,17,-150,31,0
896,3339,61,0,19,-150,33,0
897,3340,66,0,20,-150,34,0
898,3341,80,0,23,-150,38,0
899,3342,88,0,25,-150,40,0
900,3343,0,0,0,-150,146,0
901,3344,0,0,0,-150,157,0
902,3345,0,0,0,-150,176,0
903,3346,0,10,0,0,10,0
904,3347,0,18,0,0,11,0
905,3348,0,31,0,0,14,0
906,3349,0,42,0,0,17,0
907,3350,0,55,0,0,21,0
908,3351,0,64,0,0,20,0
909,3352,0,79,0,0,24,0
910,3353,0,92,0,0,28,0
911,3354,0,105,0,0,29,0
912,3355,0,116,0,0,29,0
913,3356,0,0,0,0,117,0
914,3357,0,0,0,0,122,0
915,3358,0,0,0,0,141,0
916,3359,144,0,0,-300,53,0
917,3360,171,0,0,-300,41,0
918,3361,153,0,0,-300,58,0
919,3362,79,72,0,-150,53,0
920,3363,94,85,0,-150,41,0
921,3364,86,78,0,-150,59,0
922,3365,79,0,22,-150,53,0
923,3366,94,0,26,-150,41,0
924,3367,86,0,24,-150,59,0
925,3368,0,104,0,0,42,0
926,3369,0,124,0,0,32,0
927,3370,0,111,0,0,47,0
928,3371,0,0,12,0,12,0
929,3372,0,0,15,0,15,0
930,3373,0,0,18,0,17,0
931,3374,0,0,22,0,22,0
932,3375,0,0,26,0,24,0
933,3376,0,0,29,0,25,0
934,3377,0,0,34,0,28,0
935,3378,0,0,36,0,30,0
936,3379,0,0,42,0,32,0
937,3380,0,0,47,0,34,0
938,3381,0,0,0,0,146,0
939,3382,0,0,0,0,157,0
940,3383,0,0,0,0,176,0
941,3384,0,0,43,0,45,0
942,3385,0,0,50,0,32,0
943,3386,0,0,43,0,58,0
944,3387,258,0,0,-500,365,0
945,3388,327,0,0,-500,236,0
946,3389,446,0,0,-500,107,0
947,3390,466,0,0,-500,86,0
948,3391,0,442,0,-300,64,0
949,3392,0,226,0,-300,378,0
950,3393,0,298,0,-300,236,0
951,3394,0,406,0,-300,107,0
952,3395,0,0,66,-300,387,0
953,3396,0,0,91,-300,236,0
954,3397,0,0,142,-300,64,0
955,3398,0,0,132,-300,133,0
956,3399,180,164,0,-400,236,0
957,3400,245,223,0,-400,107,0
958,3401,245,223,0,-400,107,0
959,3402,245,223,0,-400,107,0
960,3403,120,109,0,-400,408,0
961,3404,267,243,0,-400,64,0
962,3405,114,0,32,-400,417,0
963,3406,245,0,68,-400,107,0
964,3407,191,0,53,-400,215,0
965,3408,112,0,31,-400,344,0
966,3409,0,114,35,-300,395,0
967,3410,0,223,68,-300,107,0
968,3411,0,186,57,-300,189,0
969,3412,0,246,75,-300,86,0
970,3135,0,236,72,-300,86,0
971,3413,305,0,0,0,56,0
972,3414,279,0,0,0,85,0
973,3415,351,0,0,0,42,0
974,3416,169,0,0,0,240,0
975,3417,0,290,0,0,42,0
976,3418,0,243,0,0,99,0
977,3419,0,320,0,0,42,0
978,3420,0,154,0,0,240,0
979,3421,0,0,85,0,56,0
980,3422,0,0,70,0,113,0
981,3423,0,0,97,0,42,0
982,3424,0,0,47,0,240,0
983,3425,172,156,0,0,48,0
984,3426,154,140,0,0,85,0
985,3427,186,169,0,0,56,0
986,3428,86,78,0,0,254,0
987,3429,168,0,47,0,56,0
988,3430,139,0,39,0,113,0
989,3431,186,0,52,0,56,0
990,3432,86,0,24,0,254,0
991,3433,0,160,49,0,42,0
992,3434,0,133,41,0,99,0
993,3435,0,169,52,0,56,0
994,3436,0,78,24,0,254,0
995,3437,153,0,0,0,28,0
996,3438,120,0,0,0,63,0
997,3439,169,0,0,0,28,0
998,3440,78,0,0,0,127,0
999,3441,0,139,0,0,28,0
1000,3442,0,109,0,0,63,0
1001,3443,0,148,0,0,35,0
1002,3444,0,77,0,0,120,0
1003,3445,0,0,42,0,28,0
1004,3446,0,0,33,0,63,0
1005,3447,0,0,49,0,21,0
1006,3448,0,0,21,0,128,0
1007,3449,84,76,0,0,28,0
1008,3450,66,60,0,0,63,0
1009,3451,89,81,0,0,35,0
1010,3452,36,33,0,0,141,0
1011,3453,84,0,23,0,28,0
1012,3454,66,0,18,0,63,0
1013,3455,93,0,26,0,28,0
1014,3456,39,0,11,0,134,0
1015,3457,0,76,23,0,28,0
1016,3458,0,60,18,0,63,0
1017,3459,0,85,26,0,28,0
1018,3460,0,34,10,0,138,0
1019,3461,229,0,0,0,42,0
1020,3462,161,0,0,0,116,0
1021,3463,253,0,0,0,42,0
1022,3464,127,0,0,0,180,0
1023,3465,0,209,0,0,42,0
1024,3466,0,146,0,0,116,0
1025,3467,0,222,0,0,53,0
1026,3468,0,124,0,0,169,0
1027,3469,0,0,64,0,42,0
1028,3470,0,0,45,0,116,0
1029,3471,0,0,69,0,49,0
1030,3472,0,0,34,0,184,0
1031,3473,133,121,0,0,42,0
1032,3474,95,87,0,0,116,0
1033,3475,129,117,0,0,63,0
1034,3476,64,59,0,0,190,0
1035,3477,126,0,35,0,42,0
1036,3478,88,0,25,0,116,0
1037,3479,139,0,39,0,42,0
1038,3480,59,0,16,0,201,0
1039,3481,0,115,35,0,42,0
1040,3482,0,81,25,0,116,0
1041,3483,0,132,40,0,32,0
1042,3484,0,56,17,0,194,0
1043,3485,193,0,0,-300,44,0
1044,3486,156,0,0,-300,106,0
1045,3487,221,0,0,-300,35,0
1046,3488,112,0,0,-300,176,0
1047,3489,106,97,0,-150,44,0
1048,3490,86,78,0,-150,106,0
1049,3491,113,103,0,-150,53,0
1050,3492,57,52,0,-150,185,0
1051,3493,106,0,29,-150,44,0
1052,3494,86,0,24,-150,106,0
1053,3495,126,0,35,-150,26,0
1054,3496,52,0,15,-150,194,0
1055,3497,0,141,0,0,35,0
1056,3498,0,114,0,0,85,0
1057,3499,0,155,0,0,35,0
1058,3500,0,87,0,0,134,0
1059,3501,0,0,55,0,62,0
1060,3502,0,0,47,0,114,0
1061,3503,0,0,68,0,53,0
1062,3504,0,0,36,0,181,0
1063,3506,0,90,0,0,72,0
1064,5250,244,0,0,-500,110,0
1065,3505,275,0,0,-500,69,0
1066,5251,260,0,0,-500,55,0
1067,5252,61,0,0,-500,221,0
1068,5253,275,0,0,-500,28,0
1069,5254,271,0,0,-500,43,0
1070,5255,231,0,0,-500,126,0
1071,5256,340,0,0,-500,93,0
1072,5257,0,82,0,-300,165,0
1073,5258,0,178,0,-300,152,0
1074,5259,0,219,0,-300,55,0
1075,5260,0,164,0,-300,138,0
1076,5261,0,219,0,-300,69,0
1077,5262,0,301,0,-300,29,0
1078,5263,0,270,0,-300,130,0
1079,5264,0,385,0,-300,19,0
1080,5265,0,406,0,-300,86,0
1081,5266,0,384,0,-300,107,0
1082,5267,0,338,0,-300,86,0
1083,5268,0,361,0,-300,129,0
1084,5269,0,0,9,-300,138,0
1085,5270,0,0,55,-300,99,0
1086,5271,0,0,64,-300,83,0
1087,5272,0,0,46,-300,138,0
1088,5273,0,0,27,-300,110,0
1089,5274,0,0,73,-300,55,0
1090,5275,0,0,48,-300,186,0
1091,5276,0,0,72,-300,149,0
1092,5277,0,0,96,-300,75,0
1093,5278,0,0,124,-300,43,0
1094,5279,0,0,96,-300,129,0
1095,5280,0,0,124,-300,86,0
1096,5281,151,135,0,-400,55,0
1097,5282,118,105,0,-400,83,0
1098,5283,143,128,0,-400,41,0
1099,5284,114,102,0,-400,115,0
1100,5285,199,180,0,-400,56,0
1101,5286,187,170,0,-400,75,0
1102,5287,175,159,0,-400,93,0
1103,5288,191,174,0,-400,107,0
1104,5289,136,124,0,-400,215,0
1105,5290,202,0,60,-400,55,0
1106,5291,118,0,35,-400,83,0
1107,5292,141,0,42,-400,44,0
1108,5293,210,0,60,-400,37,0
1109,5294,210,0,60,-400,37,0
1110,5295,187,0,53,-400,75,0
1111,5296,55,0,15,-400,129,0
1112,5297,218,0,61,-400,86,0
1113,5298,232,0,64,-400,86,0
1114,5299,199,0,88,-400,86,0
1115,5300,164,0,45,-400,301,0
1116,5301,218,0,61,-400,86,0
1117,5302,725,0,206,-400,130,0
1118,5303,218,0,61,-400,86,0
1119,5304,0,135,45,-300,28,0
1120,5305,0,113,38,-300,69,0
1121,5306,0,90,30,-300,110,0
1122,5307,0,134,44,-300,43,0
1123,5308,0,138,43,-300,130,0
1124,5309,0,170,53,-300,75,0
1125,5310,0,223,68,-300,43,0
1126,5311,0,0,0,0,99,0
1127,5312,145,132,40,-400,86,0
1128,5313,136,124,38,-300,215,0
1129,5314,360,0,0,0,36,0
1130,5315,140,0,0,0,54,0
1131,5316,170,0,0,0,27,0
1132,5317,115,0,0,0,85,0
1133,5318,209,0,0,0,61,0
1134,5319,111,0,0,0,147,0
1135,5320,334,0,0,0,24,0
1136,5321,0,0,0,0,201,0
1137,5322,0,134,0,0,54,0
1138,5323,0,73,0,0,75,0
1139,5324,0,139,0,0,110,0
1140,5325,0,202,0,0,37,0
1141,5326,0,266,0,0,28,0
1142,5327,0,222,0,0,70,0
1143,5328,0,129,0,0,124,0
1144,5329,0,178,0,0,113,0
1145,5330,0,0,48,0,36,0
1146,5331,0,0,45,0,45,0
1147,5332,0,0,24,0,72,0
1148,5333,0,0,62,0,0,0
1149,5334,0,0,32,0,98,0
1150,5335,0,0,16,0,196,0
1151,5336,0,0,67,0,37,0
1152,5337,0,0,45,0,141,0
1153,5338,0,0,72,0,56,0
1154,5339,0,0,68,0,70,0
1155,5340,44,39,0,0,109,0
1156,5341,275,247,0,0,36,0
1157,5342,77,69,0,0,54,0
1158,5343,104,93,0,0,19,0
1159,5344,107,97,0,0,122,0
1160,5345,161,146,0,0,70,0
1161,5346,168,153,0,0,59,0
1162,5347,72,0,21,0,72,0
1163,5348,83,0,25,0,54,0
1164,5349,165,0,50,0,49,0
1165,5350,66,0,20,0,81,0
1166,5351,77,0,22,0,122,0
1167,5352,116,0,32,0,113,0
1168,5353,116,0,32,0,113,0
1169,5354,116,0,32,0,113,0
1170,5355,77,71,22,0,99,0
1171,5356,143,0,40,0,56,0
1172,5357,0,30,10,0,54,0
1173,5358,0,118,40,0,18,0
1174,5359,0,69,23,0,54,0
1175,5360,0,78,26,0,57,0
1176,5361,0,105,33,0,47,0
1177,5362,0,125,39,0,37,0
1178,5363,0,130,40,0,70,0
1179,5364,50,0,0,0,45,0
1180,5365,80,0,0,0,23,0
1181,5366,95,0,0,0,23,0
1182,5367,80,0,0,0,27,0
1183,5368,70,0,0,0,61,0
1184,5369,114,0,0,0,49,0
1185,5370,0,63,0,0,20,0
1186,5371,0,63,0,0,27,0
1187,5372,0,76,0,0,18,0
1188,5373,0,72,0,0,18,0
1189,5374,0,52,0,0,52,0
1190,5375,0,0,18,0,36,0
1191,5376,0,0,24,0,18,0
1192,5377,0,0,30,0,23,0
1193,5378,0,0,21,0,27,0
1194,5379,0,0,47,0,24,0
1195,5380,0,0,30,0,31,0
1196,5381,0,0,26,0,35,0
1197,5382,44,39,0,0,18,0
1198,5383,52,47,0,0,14,0
1199,5384,61,56,0,0,24,0
1200,5385,69,63,0,0,12,0
1201,5386,36,33,0,0,58,0
1202,5387,33,0,10,0,36,0
1203,5388,44,0,13,0,18,0
1204,5389,77,0,22,0,37,0
1205,5390,73,0,21,0,12,0
1206,5391,0,0,0,0,90,0
1207,5392,0,37,12,0,23,0
1208,5393,0,38,12,0,67,0
1209,5394,0,56,17,0,24,0
1210,5395,0,49,15,0,56,0
1211,5396,30,27,8,0,70,0
1212,5397,150,0,0,0,27,0
1213,5398,120,0,0,0,27,0
1214,5399,135,0,0,0,20,0
1215,5400,79,0,0,0,71,0
1216,5401,157,0,0,0,46,0
1217,5402,0,54,0,0,81,0
1218,5403,0,94,0,0,41,0
1219,5404,0,113,0,0,28,0
1220,5405,0,99,0,0,42,0
1221,5406,0,178,0,0,74,0
1222,5407,0,0,45,0,34,0
1223,5408,0,0,41,0,41,0
1224,5409,0,0,34,0,34,0
1225,5410,0,0,36,0,54,0
1226,5411,0,0,33,0,42,0
1227,5412,50,44,0,0,54,0
1228,5413,66,59,0,0,34,0
1229,5414,173,155,0,0,21,0
1230,5415,69,63,0,0,73,0
1231,5416,58,0,17,0,41,0
1232,5417,107,0,30,0,53,0
1233,5418,0,55,19,0,34,0
1234,5419,0,70,23,0,28,0
1235,5420,0,85,26,0,63,0
1236,5421,100,0,0,-300,23,0
1237,5422,63,0,0,-300,57,0
1238,5423,88,0,0,-300,34,0
1239,5424,94,0,0,-300,28,0
1240,5425,0,0,0,-300,113,0
1241,5426,98,0,0,-300,29,0
1242,5427,96,0,0,-300,42,0
1243,5428,45,41,12,0,106,0
1244,5429,0,0,0,-300,250,0
1245,5430,100,0,0,-300,100,0
1246,5431,0,148,0,-300,35,0
1247,5432,162,0,0,-300,35,0
1248,5433,102,0,0,-300,88,0
1249,5434,203,0,0,-300,70,0
1250,5435,203,0,0,-300,53,0
1251,5436,55,49,0,-150,23,0
1252,5437,52,46,0,-150,28,0
1253,5438,43,0,13,-150,47,0
1254,5439,65,0,19,-150,12,0
1255,5440,48,0,14,-150,34,0
1256,5441,41,0,12,-150,45,0
1257,5442,42,0,12,-150,82,0
1258,5443,0,108,0,0,36,0
1259,5444,0,90,0,0,18,0
1260,5445,0,67,0,0,23,0
1261,5446,0,45,0,0,45,0
1262,5447,0,66,0,0,28,0
1263,5448,0,61,0,0,33,0
1264,5449,0,114,0,0,12,0
1265,5450,0,103,0,0,33,0
1266,5451,203,0,0,-300,53,0
1267,5452,0,0,135,0,53,0
1268,5453,0,148,0,0,42,0
1269,5454,112,102,0,-150,53,0
1270,5455,78,0,22,-150,62,0
1271,5456,0,0,38,0,23,0
1272,5457,0,0,23,0,45,0
1273,5458,0,0,23,0,34,0
1274,5459,0,0,38,0,45,0
1275,5460,0,0,19,0,57,0
1276,5461,0,0,23,0,47,0
1277,5462,0,0,40,0,31,0
1278,5463,0,0,23,0,106,0
1279,5464,0,223,68,-300,107,0
