"rownum","Id","bool_8","bool_9","Mainhand_AnimationKey","Offhand_AnimationKey","bool_26","Stat","AnimationStart","bool_51","AnimationEnd","[row]_60","bool_76","i32_77","bool_81","row_82","[row]_90"
392,"AimUp","","","","",1,"","","","",[],"",7,"","",[]
393,"AimDown","","","","",1,"","","","",[],"",7,"","",[]
394,"ExplosiveGrenade","","","","",1,"","","","",[],"",7,"","",[]
395,"FlashGrenade","","","","",1,"","","","",[],"",7,"","",[]
396,"ToxicGrenade","","","","",1,"","","","",[],"",7,"","",[]
397,"OilGrenade","","","","",1,"","","","",[],"",7,"","",[]
398,"ShockGrenade","","","","",1,"","","","",[],"",7,"","",[]
399,"RaiseZombie","","",153,"","","","","","",[],"",7,"","",[]
400,"SummonSkeletonsEnd","","","","","","","","","",[],"",7,"","",[]
401,"RapidShotChargeFire","","",373,"",1,"","",1,"",[],"",7,"","",[]
402,"DodgeRollBack","","","","","","","","","",[],"",7,"","",[]
403,"RollingMagma","","","","",1,"","","","",[],"",7,"",404,[]
404,"ShapeshiftRollingMagma","","",780,"",1,"","","","",[],"",7,"","",[]
405,"Firestorm","","","","",1,"","","","",[],"",7,"","",[]
406,"CommandMinion","","","","",1,"","","","","[525,410,411]","",7,"","",[]
407,"SummonOffering","","",153,"",1,"","","","",[],"",7,"","",[]
408,"TempestFlurry","","","","","","","","","",[409],"",7,"","",[]
409,"TempestFlurryMoving","","","","","","","","","",[],"",7,"","",[]
410,"CommandMinionChannel",1,"","","",1,"","","",411,[],"",7,"","",[]
411,"CommandMinionChannelEnd","","","","",1,"","","","",[],"",7,"","",[]
412,"ChargedStrike","","","","","","","","","","[413,414]","",7,"","",[]
413,"ChargedStrikeStationary","","","","","","","","","",[],"",7,"","",[]
414,"ChargedStrikeFlourish","","","","","","","","","",[],"",7,"","",[]
415,"CrushingFear","","","","","","","","","",[],"",7,"","",[]
416,"CrushingFearStationary","","","","","","","","","","[415,417]","",7,"","",[]
417,"CrushingFearNova","","","","","","","","","",[],"",7,"","",[]
418,"TempestBellSlam","","","","","","","","","",[419],"",7,"","",[]
419,"TempestBellSlamStationary","","",418,"","","","","","",[],"",7,"","",[]
420,"RapidAssault","","","","","","","","","",[],"",7,"","",[]
421,"IceSpear","","","","",1,"","","","",[],"",7,"","",[]
422,"StormSpear","","","","",1,"","","","",[],"",7,"","",[]
423,"FreezingBackflip","","","","","","","","","",[],"",7,"","",[]
424,"GlacialCascade","","","","",1,"","","","",[],"",7,"","",[]
425,"ChargeStaff","","","","",1,"","","","",[],"",7,"","",[]
426,"Chaosbolt","","","","",1,"","","","",[],"",7,"","",[]
427,"Witchbolt","","","","",1,"","","","",[],"",7,"","",[]
428,"Frostbolt","","","","",1,"","","","",[],"",7,"","",[]
429,"BoneSpike",1,"",229,"",1,"","",1,430,[],"",7,"","",[]
430,"BoneSpikeEnd","","",230,"",1,"","","","",[],"",7,"","",[]
431,"Contagion","","","","",1,"","","","",[],"",7,"","",[]
432,"EssenceDrain","","","","","","","","","",[],"",7,"","",[]
433,"OrbOfIce","","","","","","","","","",[],"",7,"","",[]
434,"Hexblast","","","","",1,"","","","",[],"",7,"","",[]
435,"ForbiddenRite",1,"",229,"",1,"","",1,436,[],"",7,"","",[]
436,"ForbiddenRiteEnd","","",230,"",1,"","","","",[],"",7,"","",[]
437,"ConsumeCorpse","","","","",1,"","","","",[],"",7,"","",[]
438,"WindPalm","","","","","","","","","",[],"",7,"","",[]
439,"BoneCone","","","","",1,"","","","",[],"",7,"","",[]
440,"FixedRunLayerBase",1,"",4,"","","","","","",[],"",3,1,"",[]
441,"FixedRunLayerNoTwist",1,"","","",1,"","","","",[],"",3,"","",[]
442,"IdleLayerBase",1,"",0,"","","","","","",[],"",2,"","",[]
443,"IdleLayerBaseStatic",1,"",0,"","","","","","",[],"",2,"","",[]
444,"MeleeAdditive","","",1,"",1,"","","","",[],"",7,"","",[]
445,"DetonatingArrow",1,"","","","","","","",447,[],"",7,"","",[]
446,"DetonatingArrowStart","","","","","","","","","",[],"",7,"","",[]
447,"DetonatingArrowEnd","","","","","","","","","",[],"",7,"","",[]
448,"LightningArrow","","","","",1,"","","","",[],"",7,"","",[]
449,"ShockingArrow","","","","",1,"","","","",[],"",7,"","",[]
450,"RipwireArrow","","","","",1,"","","","",[],"",7,"","",[]
451,"PoisonArrow","","","","",1,"","","","",[],"",7,"","",[]
452,"StormRain","","","","",1,"","","","",[],"",7,"","",[]
453,"Mark","","","","",1,"","","","",[],"",7,"","",[]
454,"SnipersMark","","","","",1,"","","","",[455],"",7,"","",[]
455,"SnipersMarkFlipped","","","","",1,"","","","",[],"",7,"","",[]
456,"FixedRunLayerBaseSwitched",1,"",4,"","","","","","",[],"",3,1,"",[]
457,"FixedRunLayerNoTwistSwitched",1,"","","",1,"","","","",[],"",3,"","",[]
458,"FixedRunLayerBaseFrontal",1,"",4,"","","","","","",[],"",3,1,"",[]
459,"FixedRunLayerNoTwistFrontal",1,"","","",1,"","","","",[],"",3,"","",[]
460,"ElectrocutingArrow","","","","",1,"","","","",[],"",7,"","",[]
461,"PerfectStrike",1,"","","","","","","",462,[463],"",7,"","",[]
462,"PerfectStrikeEnd","","","","","","","","","",[],"",7,"","",[]
463,"PerfectStrikePerfectEnd","","","","","","","","","",[],"",7,"","",[]
464,"SolarOrb","","","","",1,"","","","",[],"",7,"","",[]
465,"GreaterFireball","","",31,"",1,"","","","",[],"",7,"","",[]
466,"Shatter","","","","",1,"","","","",[],"",7,"","",[]
467,"ShatteringSpite","","","","","","","","","",[],"",7,"","",[]
468,"VileDisruption","","","","",1,"","","","",[],"",7,"","",[]
469,"LightningWarp","","","","",1,"","","","",[],"",7,"","",[]
470,"ChannelFlameblast",1,"","","",1,"","",1,471,"[494,493,495]","",7,"","",[]
471,"ChannelFlameblastEnd","","","","",1,"","","","",[],"",7,"","",[]
472,"Flamewall","","","","",1,"","","","",[],"",7,"","",[]
473,"FrozenOrb","","","","","","","","","",[],"",7,"","",[]
474,"OrbOfStorms","","","","",1,"","","","",[],"",7,"","",[]
475,"ShockingRemnants","","","","","","","","","",[],"",7,"","",[]
476,"LightningConduit","","",246,"",1,"","","","",[],"",7,"","",[]
477,"LightningConduitStationary","","","","","","","","","",[476],"",7,"","",[]
478,"Boneshatter","","","","","","","","","",[500],"",7,"","",[]
479,"ActiveBlockChannel",1,"","","",1,"","",1,"",[480],"",7,"","",[]
480,"ActiveBlockEnd","","","","","","","","","",[482],"",7,"","",[]
481,"ActiveBlockChannelMoving",1,"","","",1,"","",1,"",[],"",7,"","",[]
482,"ActiveBlockEndMoving","","","","",1,"","","","",[],"",7,"","",[]
483,"GreaterFrostbolt","","","","",1,"","","","",[],"",7,"","",[]
484,"PlagueNova","","",47,"",1,"","","","",[],"",7,"","",[]
485,"ShieldDrum",1,"",479,"",1,"","","","",[479],"",7,"","",[]
486,"ShieldDrumEnd","","",480,"",1,"","","","",[],"",7,"","",[]
487,"NightfallShieldThrow","","","","",1,"","","","",[488],"",7,"","",[]
488,"NightfallShieldThrowTeleport","","","","","","","","","",[],"",7,"","",[]
489,"BaronSwordImpaledStart","","","","","","","","","",[],"",7,"","",[]
490,"BaronSwordImpaledLoop",1,"","","","","",489,"",491,[],"",7,"","",[]
491,"BaronSwordImpaledEnd","","","","","","","","","",[],"",7,"","",[]
492,"PlaceTotemStomp","","",1,"","","","","","",[],"",7,"","",[]
493,"FlameblastOrbStart","","","","",1,"","","","",[],"",7,"","",[]
494,"FlameblastOrb",1,"","","",1,"",493,1,495,[],"",7,"","",[]
495,"FlameblastOrbEnd","","","","",1,"","","","",[],"",7,"","",[]
496,"VineArrow","","","","",1,"","","","",[504],"",7,"","",[]
497,"SnipeChannelEndPerfect","","","","","","","","","",[],"",7,"","",[]
498,"FreezingShards","","","","",1,"","","","",[],"",7,"","",[]
499,"VineRain","","","","",1,"","","","",[],"",7,"","",[]
500,"BoneshatterMoving","","","","","","","","","",[],"",7,"","",[]
501,"PowerSiphon","","","","",1,"","","","",[],"",7,"","",[]
502,"IdleLayerBaseSwitched",1,"","","","","","","","",[],"",2,"","",[]
503,"IdleLayerBaseStaticSwitched",1,"","","","","","","","",[],"",2,"","",[]
504,"VineArrowStationary","","","","","","","","","",[],"",7,"","",[]
505,"Mount","","","","","","","","","",[],"",7,"","",[]
506,"Dismount","","","","","","","","","",[],"",7,"","",[]
507,"MountedLayerIdleSync",1,"","","",1,"","","","",[],"",7,"","",[]
508,"MountedLayerRunSync",1,"","","",1,"","","","",[],"",7,"","",[]
509,"FixedIdle",1,"",0,"","","","","","",[],"",2,1,"",[]
510,"FixedIdleLayerBase",1,"","","","","","","","",[],"",2,1,"",[]
511,"VolcanicFissure","","","","","","","","","",[],"",7,"","",[]
512,"AssassinsMark","","","","",1,"","","","",[],"",7,"","",[]
513,"EssenceDrainAdditive","","","","",1,"","","","",[],"",7,"","",[]
514,"BoneRing","","","","",1,"","","","",[],"",7,"","",[]
515,"DetonateDead","","","","",1,"","","","",[],"",7,"","",[]
516,"SummonRagingSpirit","","","","",1,"","","","",[],"",7,"","",[]
517,"Vulnerability","","","","",1,"","","","",[],"",7,"","",[]
518,"Enfeeble","","","","",1,"","","","",[],"",7,"","",[]
519,"Despair","","","","",1,"","","","",[],"",7,"","",[]
520,"InteractUseHornOfTheVastiri","","","","","","","","","",[],"",7,"","",[]
521,"KnockdownStart","","","","","","","","","",[],"",7,"","",[]
522,"KnockdownLoop",1,"","","","","",521,"",523,[],"",7,"","",[]
523,"KnockdownEnd","","","","","","","","","",[],"",7,"","",[]
524,"CorpseCloud","","","","",1,"","","","",[],"",7,"","",[]
525,"CommandMinionPoint","","","","",1,"","","","",[],"",7,"","",[]
526,"FlickerStrikeFirstMoving","","","","","","","","","",[],"",7,"","",[]
527,"DoryaniHumanBossCrystalTossLeft","","","","",1,"","","","",[],"",7,"","",[]
528,"DoryaniHumanBossCrystalTossRight","","","","",1,"","","","",[],"",7,"","",[]
529,"DoryaniHumanBossFlamethrower","","","","",1,"","","","",[],"",7,"","",[]
530,"DoryaniHumanBossLightningTendrils","","","","",1,"","","","",[],"",7,"","",[]
531,"Spearstorm","","",1,"",1,"","","","",[],"",7,"","",[]
532,"DoryaniHumanBossLightningZap","","","","",1,"","","","",[],"",7,"","",[]
533,"RaiseZombieAdditive","","",261,"",1,"","","","",[],"",7,"","",[]
534,"RemoteSpearMine","","",422,"",1,"","","","",[],"",7,"","",[]
535,"DoryaniHumanBossDodgeLeft","","","","",1,"","","","",[],"",7,"","",[]
536,"DoryaniHumanBossDodgeRight","","","","",1,"","","","",[],"",7,"","",[]
537,"DoryaniHumanBossFireball","","","","",1,"","","","",[35],"",7,"","",[]
538,"DoryaniHumanBossFlameblastSelf","","","","",1,"","","","",[],"",7,"","",[]
539,"DoryaniHumanBossFlameblastTargeted","","","","",1,"","","","",[],"",7,"","",[]
540,"DoryaniHumanBossSolarOrb","","","","",1,"","","","",[],"",7,"","",[]
541,"DoryaniHumanBossSoulCoresArena","","","","",1,"","","","",[],"",7,"","",[]
542,"DoryaniHumanBossSoulCoresLeft","","","","",1,"","","","",[],"",7,"","",[]
543,"DoryaniHumanBossSoulCoresRight","","","","",1,"","","","",[],"",7,"","",[]
544,"SuperchargedSlam",1,"","","","","","",1,545,[],"",7,"","",[]
545,"SuperchargedSlamEnd","","","","","","","","","",[],"",7,"","",[]
546,"FloatIdle",1,"","","",1,"","","","",[],"",7,"","",[]
547,"FixedFloat",1,"","","","","","",1,"",[],"",3,1,"",[]
548,"FloatRun",1,"","","","","","",1,"",[],"",3,"","",[]
549,"SpearLightningWarp","","","","","","","","","",[550],"",7,"","",[]
550,"SpearLightningWarpNear","","","","","","","","","",[],"",7,"","",[]
551,"SpearWindVortex","","","","","","","","","",[736],"",7,"","",[]
552,"Earthquake","","","","","","","","","",[],"",7,"","",[]
553,"RitualOfPower","","","","",1,"","","","",[],"",7,"","",[]
554,"SpellProjectileAimUp","","","","",1,"","","","",[],"",7,"","",[]
555,"SpellProjectileAimDown","","","","",1,"","","","",[],"",7,"","",[]
556,"CartIdle","","","","","","","","","",[],"",7,"","",[]
557,"CartJump","","","","","","","","","",[],"",7,"","",[]
558,"CommandSkeletalReavers","","",525,"",1,"","","","",[],"",7,"","",[]
559,"CommandSkeletalSniper","","",525,"",1,"","","","",[],"",7,"","",[]
560,"CommandSkeletalFrostMage","","",525,"",1,"","","","",[],"",7,"","",[]
561,"CommandSkeletalStormMage","","",525,"",1,"","","","",[],"",7,"","",[]
562,"CommandSkeletalArsonist","","",525,"",1,"","","","",[],"",7,"","",[]
563,"PlaceTotemSummon","","","","",1,"","","","",[],"",7,"","",[]
564,"WarcryAdditive","","","","",1,"","","","",[],"",7,"","",[]
565,"Flammability","","",356,"",1,"","","","",[],"",7,"","",[]
566,"Frostbite","","",356,"",1,"","","","",[],"",7,"","",[]
567,"Conductivity","","",356,"",1,"","","","",[],"",7,"","",[]
568,"TeleportForward","","","","","","","","","","[569,570,571,904,905,712,713,887,888,894,895]","",7,"","",[]
569,"TeleportBackward","","","","","","","","","",[],"",7,"","",[]
570,"TeleportLeft","","","","","","","","","",[],"",7,"","",[]
571,"TeleportRight","","","","","","","","","",[],"",7,"","",[]
572,"BoneBlast","","","","",1,"","","","",[],"",7,"","",[]
573,"ManaDrain","","","","",1,"","","","",[],"",7,"","",[]
574,"VolatileDead","","","","",1,"","","","",[],"",7,"","",[]
575,"GalvanicField","","","","",1,"","","","",[],"",7,"","",[]
576,"Exsanguinate","","","","",1,"","","","",[],"",7,"","",[]
577,"ArcticBurst","","","","",1,"","","","",[],"",7,"","",[]
578,"EmpowerWand","","","","",1,"","","","",[],"",7,"","",[]
579,"Wither",1,"","","",1,"",580,1,581,[],"",7,"","",[]
580,"WitherStart","","","","",1,"","","","",[],"",7,"","",[]
581,"WitherEnd","","","","",1,"","","","",[],"",7,"","",[]
582,"Spellslinger","","","","",1,"","","","",[],"",7,"","",[]
583,"LivingBomb","","","","",1,"","","","",[],"",7,"","",[]
584,"AbyssalLivingBomb","","","","",1,"","","","",[],"",7,"","",[]
585,"SigilOfPower","","","","",1,"","","","",[],"",7,"","",[]
586,"SigilOfLife","","","","",1,"","","","",[],"",7,"","",[]
587,"Soulrend","","","","",1,"","","","",[],"",7,"","",[]
588,"Reap","","","","","","","","","","[589,590]","",7,"","",[]
589,"ReapMoving","","","","","","","","","",[],"",7,"","",[]
590,"ReapDash","","","","","","","","","",[],"",7,"","",[]
591,"WinnowingFlame","","","","","","","","","","[592,593]","",7,"","",[]
592,"WinnowingFlameMoving","","","","","","","","","",[],"",7,"","",[]
593,"WinnowingFlameDash","","","","","","","","","",[],"",7,"","",[]
594,"IceStorm","","","","",1,"","","","",[],"",7,"","",[]
595,"ShockNova","","","","",1,"","","","",[],"",7,"","",[]
596,"ConsecratedGround","","","","",1,"","","","",[],"",7,"","",[]
597,"DarkPact","","","","",1,"","","","",[598],"",7,"","",[]
598,"DarkPactSelf","","","","",1,"","","","",[],"",7,"","",[]
599,"AbyssalPact","","","","",1,"","","","",[],"",7,"","",[]
600,"SpinningInferno","","","","","","","","","",[601],"",7,"","",[]
601,"SpinningInfernoMoving","","","","","","","","","",[],"",7,"","",[]
602,"MoltenBlast","","","","","","","","","",[603],"",7,"","",[]
603,"MoltenBlastBackward","","","","","","","","","",[],"",7,"","",[]
604,"AncestralCry","","",564,"",1,"","","","",[],"",7,"","",[]
605,"ShieldingCry","","",7,"",1,"","","","",[],"",7,"","",[]
606,"HammerOfTheGods","","","","",1,"","","","",[],"",7,"","",[]
607,"ShieldBarricade","","","","","","","","","",[],"",7,"","",[]
608,"StampedeStart","","","","","","","","","",[],"",7,"","",[]
609,"StampedeStartMoving","","","","","","","","","",[],"",7,"","",[]
610,"Stampede","","","","","","","","","","[608,609,611]","",7,"","",[]
611,"StampedeEnd","","","","","","","","","",[],"",7,"","",[]
612,"BallLightning","","","","",1,"","","","",[],"",7,"","",[]
613,"IncinerateStart","","","","",1,"","","","",[],"",7,"","",[]
614,"Incinerate",1,"","","",1,"",613,1,615,[],"",7,"","",[]
615,"IncinerateEnd","","","","",1,"","","","",[],"",7,"","",[]
616,"EyeOfWinter","","","","",1,"","","","",[],"",7,"","",[]
617,"SeismicCry","","",564,"",1,"","","","",[],"",7,"","",[]
618,"InfernalCry","","",564,"",1,"","","","",[],"",7,"","",[]
619,"InteractPlaceTempleDoorKey","","","","","","","","","",[],"",7,"","",[]
620,"ArmourBreaker","","","","","","","","","","[621,622]","",7,"","",[]
621,"ArmourBreakerMoving","","","","","","","","","",[],"",7,"","",[]
622,"ArmourBreakerShort","","","","","","","","","",[],"",7,"","",[]
623,"InteractWaterwaysFinalLever","","","","","","","","","",[],"",7,"","",[]
624,"InteractSacrificialHeartPlacement","","","","","","","","","",[],"",7,"","",[]
625,"InteractSacrificialHeartDestroy","","","","","","","","","",[],"",7,"","",[]
626,"MoltenSlam","","","","","","","","","",[],"",7,"","",[]
627,"FreezingMark","","","","",1,"","","","",[628],"",7,"","",[]
628,"FreezingMarkFlipped","","","","",1,"","","","",[],"",7,"","",[]
629,"ToxicDomain","","",47,"",1,"","","","",[],"",7,"","",[]
630,"TornadoShot","","","","",1,"","","","",[],"",7,"","",[]
631,"LightningWall","","","","",1,"","","","",[],"",7,"","",[]
632,"IceShot","","","","",1,"","","","",[],"",7,"","",[]
633,"TrickShot","","","","",1,"","","","",[],"",7,"","",[]
634,"MagneticSalvo","","","","","","","","","",[],"",7,"","",[]
635,"FreezingSalvo","","","","",1,"","","","",[],"",7,"","",[]
636,"ChangeAmmoAfterFireDefault","","","","",1,"","","","",[],"",7,"","",[]
637,"ChangeAmmoAfterFireDefaultMoving","","","","",1,"","","","",[],"",7,"","",[]
638,"ChangeAmmoAfterFirePiercing","","","","",1,"","","","",[],"",7,"","",[]
639,"ChangeAmmoAfterFireFire","","","","",1,"","","","",[],"",7,"","",[]
640,"ChangeAmmoAfterFireLightning","","","","",1,"","","","",[],"",7,"","",[]
641,"ChangeAmmoAfterFireIce","","","","",1,"","","","",[],"",7,"","",[]
642,"ChangeAmmoAfterFirePiercingMoving","","","","",1,"","","","",[],"",7,"","",[]
643,"ChangeAmmoAfterFireFireMoving","","","","",1,"","","","",[],"",7,"","",[]
644,"ChangeAmmoAfterFireLightningMoving","","","","",1,"","","","",[],"",7,"","",[]
645,"ChangeAmmoAfterFireIceMoving","","","","",1,"","","","",[],"",7,"","",[]
646,"DoryaniHumanBossActivateMechanism","","","","",1,"","","","",[],"",7,"","",[]
647,"DoryaniHumanBossBeamBlast","","","","",1,"","","","",[],"",7,"","",[]
648,"BlazingCluster","","","","",1,"","","","",[],"",7,"","",[]
649,"ScatteringCalamity","","","","",1,"","","","",[],"",7,"","",[]
650,"VaultingImpact","","","","","","","","","","[651,652,653]","",7,"","",[]
651,"VaultingImpactMoving","","","","","","","","","",[],"",7,"","",[]
652,"VaultingImpactShort","","",650,"","","","","","",[],"",7,"","",[]
653,"VaultingImpactMovingShort","","",651,"","","","","","",[],"",7,"","",[]
654,"StormWave","","","","",1,"","","","",[],"",7,"","",[]
655,"MantraOfDestruction","","","","",1,"","","","",[],"",7,"","",[]
656,"DodgeRollMoveCancel","","","","","","","","","",[],"",7,"","",[]
657,"DodgeRollBackMoveCancel","","","","","","","","","",[],"",7,"","",[]
658,"WarBanner","","",47,"",1,"","","","",[],"",7,"","",[]
659,"BreakingWave","","","","","","","","","",[],"",7,"","",[]
660,"FreezingWord","","","","",1,"","","","",[],"",7,"","",[]
661,"IceSpikes","","","","","","","","","",[],"",7,"","",[]
662,"ThrowFlask","","","","","","","","","",[],"",7,"","",[]
663,"VoltaicMark","","","","",1,"","","","",[664],"",7,"","",[]
664,"VoltaicMarkFlipped","","","","",1,"","","","",[],"",7,"","",[]
665,"HandOfChayula","","","","","","","","","",[],"",7,"","",[]
666,"DefianceBanner","","",47,"",1,"","","","",[],"",7,"","",[]
667,"TemporalChains","","","","",1,"","","","",[],"",7,"","",[]
668,"InevitableAgony","","","","",1,"","","","",[],"",7,"","",[]
669,"PlayerBedIdle",1,"","","","","","","","",[],"",7,"","",[]
670,"PlayerBedGetup","","","","","","","","","",[],"",7,"","",[]
671,"TimeSnap","","","","",1,"","","","",[],"",7,"","",[]
672,"SpellAreaOfEffectMoving","","","","",1,"","","","",[],"",7,"","",[]
673,"DreadBanner","","",47,"",1,"","","","",[],"",7,"","",[]
674,"PowerShotLightningCharge","","","","",1,"","","","",[],"",7,"","",[]
675,"ShapeshiftHumanToDemon","","",780,"","","","","","",[676],"",7,"","",[]
676,"ShapeshiftDemonToHuman","","",780,"","","","","","",[],"",7,"","",[]
677,"ClusterGrenade","","","","",1,"","","","",[],"",7,"","",[]
678,"ThroneIdle",1,"","","","","",679,"",680,[],"",7,"","",[]
679,"ThroneSitDown","","","","","","","","","",[],"",7,"","",[]
680,"ThroneGetUp","","","","","","","","","",[],"",7,"","",[]
681,"ExplosiveConcoction","","","","",1,"","","","",[],"",7,"","",[]
682,"FulminatingConcoction","","","","",1,"","","","",[],"",7,"","",[]
683,"ShatteringConcoction","","","","",1,"","","","",[],"",7,"","",[]
684,"PoisonousConcoction","","","","",1,"","","","",[],"",7,"","",[]
685,"BleedingConcoction","","","","",1,"","","","",[],"",7,"","",[]
686,"ThrowFlaskAimUpMainHand","","","","",1,"","","","",[],"",7,"","",[]
687,"ThrowFlaskAimUpOffHand","","","","",1,"","","","",[],"",7,"","",[]
688,"ThrowFlaskAimDownMainHand","","","","",1,"","","","",[],"",7,"","",[]
689,"ThrowFlaskAimDownOffHand","","","","",1,"","","","",[],"",7,"","",[]
690,"InteractSanctumHonourShrine","","","","","","","","","",[],"",7,"","",[]
691,"BoatIdle",1,"","","","","","","","",[],"",7,"","",[]
692,"PersistentIdleFemale",1,"","","",1,"","","","",[],"",7,"","",[]
693,"PersistentIdleDemonSkill",1,"",692,"",1,"","","","",[],"",7,"","",[]
694,"PersistentIdleDemonEmerge",1,"",692,"",1,"","","","",[],"",7,"","",[]
695,"GatheringStorm",1,"","","","","","","",696,[697],"",7,"","",[]
696,"GatheringStormEnd","","","","","","","","","",[],"",7,"","",[]
697,"GatheringStormPerfectEnd","","","","","","","","","",[],"",7,"","",[]
698,"ShockwaveTotem","","","","","","","","","",[699],"",7,"","",[]
699,"ShockwaveTotemFOW","","",698,"","","","","","",[],"",7,"","",[]
700,"FixedRunLayerBaseChannelBuff",1,"","","","","","","","",[],"",3,1,"",[]
701,"Ascend",1,"",93,"","","","",1,702,[],"",7,"","",[]
702,"AscendEnd","","",116,"","","","","","",[],"",7,"","",[]
703,"DeliriumBossFireStart","","","","","","","","","",[],"",7,"","",[]
704,"DeliriumBossFireLoop",1,"","","","","",703,"",705,[],"",7,"","",[]
705,"DeliriumBossFireEnd","","","","","","","","","",[],"",7,"","",[]
706,"DeliriumBossLightningStart","","","","","","","","","",[],"",7,"","",[]
707,"DeliriumBossLightningLoop",1,"","","","","",706,"",708,[],"",7,"","",[]
708,"DeliriumBossLightningEnd","","","","","","","","","",[],"",7,"","",[]
709,"JadeArmour","","","","","","","","","",[710],"",7,"","",[]
710,"JadeArmourEnd","","","","","","","","","",[],"",7,"","",[]
711,"InteractUltimatumPlaceSoulCore","","","","","","","","","",[],"",7,"","",[]
712,"TeleportStationary","","","","",1,"","","","",[],"",7,"","",[]
713,"TeleportBackStationary","","","","",1,"","","","",[],"",7,"","",[]
714,"Cataclysm","","","","","","","","","",[],"",7,"","",[]
715,"CataclysmLoop",1,"","","","","","","","",[],"",7,"","",[]
716,"IntroZombieStab","","","","","","","","","",[],"",7,"","",[]
717,"IdleLayerBaseStaticChannelBuff",1,"","","","","","","","",[],"",2,"","",[]
718,"SanctumDeath",1,"",6,"","","","","","",[],"",7,"","",[]
719,"FloatIdleLayer",1,"","","",1,"","","","",[],"",7,"","",[]
720,"FloatHeightLayer",1,"","","",1,"","","","",[],"",7,"","",[]
721,"FloatDodgeRoll","","","","","","","","","",[],"",7,"","",[]
722,"FloatDodgeRollBack","","","","","","","","","",[],"",7,"","",[]
723,"ShapeshiftWyvernToHuman","","",780,"","","","","","",[],"",7,"","",[]
724,"HeadHuntHeartStab","","","","","","","","","","[727,725]","",7,"","",[]
725,"HeadHuntSelfStabMoving","","","","",1,"","","","",[],"",7,"","",[]
726,"EngageStationary","","","","","","","","","",[],"",7,"","",[]
727,"HeadHuntSelfStabStationary","","","","",1,"","","","",[],"",7,"","",[]
728,"WindstormLance","","",422,"",1,"","","","",[],"",7,"","",[]
729,"PrimalStrikes","","","","","","","","","",[],"",7,"","",[]
730,"FrostWhirl","","","","","","","","","",[],"",7,"","",[]
731,"SerpentSpear","","","","","","","","","",[732],"",7,"","",[]
732,"SerpentSpearMoving","","","","","","","","","",[],"",7,"","",[]
733,"Rake","","","","","","","","","","[734,735]","",7,"","",[]
734,"RakeShortDash","","","","","","","","","",[],"",7,"","",[]
735,"RakeStationary","","","","","","","","","",[],"",7,"","",[]
736,"SpearWindVortexMoving","","","","","","","","","",[],"",7,"","",[]
737,"ParryChannel",1,"","","",1,"","",1,"",[],"",7,"","",[]
738,"ParryEnd","","","","",1,"","","","",[],"",7,"","",[]
739,"PerfectParryEnd","","","","",1,"","","","",[],"",7,"","",[]
740,"OverchargedSpear","","",534,"",1,"","","","",[],"",7,"","",[]
741,"HuntersMark","","","","",1,"","","","",[742],"",7,"","",[]
742,"HuntersMarkFlipped","","","","",1,"","","","",[],"",7,"","",[]
743,"TameBeast","","","","",1,"","","","",[],"",7,"","",[]
744,"GraveCommand","","","","",1,"","","","",[],"",7,"","",[]
745,"SolarisSpear","","","","","","","","","",[],"",7,"","",[]
746,"ExtractElements","","","","","","","","","",[],"",7,"","",[]
747,"BlazingLance","","",422,"",1,"","","","",[],"",7,"","",[]
748,"SpearStanceSwitch","","","","",1,"","","","",[],"",7,"","",[]
749,"MeleeCombo","","",1,"","","","","","",[],"",7,"","",[]
750,"MeleeFire","","",1,"","","","","","",[],"",7,"","",[]
751,"MeleeFireCombo","","",1,"","","","","","",[],"",7,"","",[]
752,"MeleeCold","","",1,"","","","","","",[],"",7,"","",[]
753,"MeleeColdCombo","","",1,"","","","","","",[],"",7,"","",[]
754,"MeleeLightning","","",1,"","","","","","",[],"",7,"","",[]
755,"MeleeLightningCombo","","",1,"","","","","","",[],"",7,"","",[]
756,"MeleeChaos","","",1,"","","","","","",[],"",7,"","",[]
757,"MeleeChaosCombo","","",1,"","","","","","",[],"",7,"","",[]
758,"InfusingStrike","","","","","","","","","",[759],"",7,"","",[]
759,"InfusingStrikeMoving","","","","","","","","","",[],"",7,"","",[]
760,"Haunt","","","","","","","","","",[],"",7,"","",[]
761,"BasicSpearThrow","","","","",1,"","","","",[],"",7,"","",[]
762,"InteractHandCut","","","","","","","","","",[],"",7,"","",[]
763,"SpectreDeath","","",6,"","","","","","",[],"",4,"","",[]
764,"SpectreSurplusDeath","","",5,"","","","","","",[],"",4,"","",[]
765,"ChannelImbueWeapon",1,"","","","","","","",766,[],"",7,"","",[]
766,"ChannelImbueWeaponEnd","","","","","","","","","",[],"",7,"","",[]
767,"FixedIdleLayerBaseMountedAlt",1,"","","","","","","","",[],"",2,1,"",[]
768,"Convalescence","","",47,"",1,"","","","",[],"",7,"","",[]
769,"Firebolt","","","","",1,"","","","",[],"",7,"","",[]
770,"ConsumePet","","","","","","","","","",[],"",7,"","",[]
771,"WingBlast","","","","","","","","","",[773],"",7,"",772,[]
772,"ShapeshiftWingBlast","","",780,"","","","","","",[],"",7,"","",[]
773,"WingBlastEmpowered","","","","","","","","","",[],"",7,"",774,[]
774,"ShapeshiftWingBlastEmpowered","","",780,"","","","","","",[],"",7,"","",[]
