"rownum","Id","HASH32"
1154,"Incursion_Level1_SmithyEnter",-1722036028
1155,"Incursion_Level2_SmithyEnter",1276304406
1156,"Incursion_Level3_SmithyEnter",-2005152525
1157,"Incursion_Level1_SynthfleshEnter",1898423578
1158,"Incursion_Level2_SynthfleshEnter",-1885996388
1159,"Incursion_Level3_SynthfleshEnter",763716150
1160,"Incursion_Level1_ThaumaturgeEnter",-1831360530
1161,"Incursion_Level2_ThaumaturgeEnter",1192348314
1162,"Incursion_Level3_ThaumaturgeEnter",-196973220
1163,"Incursion_Level1_ViperSpymasterEnter",-271531339
1164,"Incursion_Level2_ViperSpymasterEnter",2090624596
1165,"Incursion_Level3_ViperSpymasterEnter",-790537727
1166,"Incursion_Level3_ViperLegionBarracksEnter",1261059165
1167,"Incursion_Level3_TranscendantBarracksEnter",-1397645083
1168,"Incursion_Level0_VaultRoomEnter",25690440
1169,"Incursion_Level0_ArchitectBossRoomEnter",-1736507802
1170,"IncursionTreasureRoomOpened",-1218505670
1171,"Incursion_Level0_AtziriBossRoomEnter",-1270021811
1172,"Incursion_Level1_AccessChamberEnter",-1452628013
1173,"Incursion_Level1_CurrencyRewardEnter",999978638
1174,"Incursion_Level1_LineageSupportRewardEnter",-1579450107
1175,"Incursion_Level1_SocketableRewardEnter",-1056457161
1176,"Incursion_Level1_TabletRewardEnter",2087308115
1177,"Incursion_Level1_UniqueRewardEnter",632691983
1178,"Incursion_DoryaniAccessChamber_Seen",-85697567
1179,"Incursion_DoryaniAccessChamber_Speech",336686784
1180,"Incursion_DoryaniAccessChamber_Complete",-189639755
1181,"Incursion_DoryaniPostBoss",1036178502
1182,"Incursion_ArchitectDiary1_Read",304749104
1183,"Incursion_ArchitectDiary2_Read",-44511702
1184,"Incursion_ArchitectDiary3_Read",1890139098
1185,"Doryani_MissionSeen",1064881302
1186,"IncursionAtziriPhaseTwoEntered",62882335
1187,"IncursionAtziriPhaseTwoBossSeen",1167989606
1188,"Incursion_AtziriIntroPast_Read",709388422
1189,"Incursion_AtziriIntroPresent_Read",1206329870
1190,"AtziriKeyHeld",950945685
1191,"AtziriKeyUsed",-1542040416
1192,"IncursionArchitectDefeatedJustNow",1331118435
1193,"IncursionMedallionPickupFirstTime",1540529565
1194,"AtziriConnected",-1343166907
1195,"HaveMaxMedallions",798635477
1196,"AlvaUniqueStorageSummonAllySummoned",-1363338237
1197,"AlvaCurrencyStorageSummonAllySummoned",1728562881
1198,"AlvaKamasanGoldSummonAllySummoned",1195006398
1199,"AlvaLineageStorageSummonAllySummoned",-172017772
1200,"AlvaSocketableStorageSummonAllySummoned",936278218
1201,"AlvaTabletStorageSummonAllySummoned",-1158205626
1202,"DoryaniGolemWorks3SummonAllySummoned",393060926
1203,"DoryaniCorruption3SummonAllySummoned",1575435502
1204,"DoryaniGenerator3SummonAllySummoned",1726622130
1205,"DoryaniThaumaturge3SummonAllySummoned",-1388833686
1206,"LeagueSpecificRewardIncursionG1_2",-888797900
1207,"IncursionTempleRewardRoomPlaced",306109411
1208,"FirstTalismanPickedUp",-1279144283
1209,"FirstShapeshiftDone",1205960023
1210,"IncursionAtziriDoorOpened",555226921
1211,"AoifeIntroductionSeen",1884471343
1212,"IAmADruid",-503479187
1213,"AtziriBossFleshBubbleSeenTwice",1164420556
1214,"AtziriBossFleshBubbleSeen",611811370
1215,"AoifeHide",-1738340249
1216,"RoyalAccessChamberPlacedBefore",-1987652013
1217,"IncursionArchitectBossDefeatedLevel75Before",-1866938900
1218,"LeagueSpecificRewardIncursionG2_9_2",1680478877
1219,"LeagueSpecificRewardIncursionG3_2_2",-1842246093
1220,"LeagueSpecificRewardIncursionG4_5_2",-1908385779
1221,"UNUSED_1127",828367016
1222,"UNUSED_1128",1113382183
1223,"UNUSED_1129",1117955939
1224,"UNUSED_1130",-1756975468
1225,"UNUSED_1131",-1086499109
1226,"UNUSED_1132",2043363388
1227,"UNUSED_1133",-270065986
1228,"UNUSED_1134",604810146
1229,"UNUSED_1135",-412690419
1230,"UNUSED_1136",1009895208
1231,"UNUSED_1137",-551324842
1232,"UNUSED_1138",140142959
1233,"UNUSED_1139",-1446219271
1234,"UNUSED_1140",1555991967
1235,"UNUSED_1141",-896017209
1236,"UNUSED_1142",2006633095
1237,"UNUSED_1143",-1729812493
1238,"UNUSED_1144",1203113070
1239,"UNUSED_1145",-1760686699
1240,"UNUSED_1146",-685175550
1241,"UNUSED_1147",1271952378
1242,"UNUSED_1148",-2002083340
1243,"UNUSED_1149",1973004953
1244,"UNUSED_1150",-918092078
1245,"UNUSED_1151",504430789
1246,"UNUSED_1152",2015652774
1247,"UNUSED_1153",-1609038779
1248,"UNUSED_1154",-2025437839
1249,"UNUSED_1155",1440109738
1250,"UNUSED_1156",-680130208
1251,"UNUSED_1157",1019281174
1252,"UNUSED_1158",-1925941131
1253,"UNUSED_1159",-419399516
1254,"UNUSED_1160",1363864978
1255,"UNUSED_1161",-1122159178
1256,"UNUSED_1162",2064844465
1257,"UNUSED_1163",1297829609
1258,"UNUSED_1164",977075423
1259,"UNUSED_1165",16699475
1260,"UNUSED_1166",-1717051013
1261,"UNUSED_1167",911106402
1262,"UNUSED_1168",-1426825428
1263,"UNUSED_1169",1668271504
1264,"UNUSED_1170",-1371955088
1265,"UNUSED_1171",-203725188
1266,"UNUSED_1172",1828792402
1267,"UNUSED_1173",-362870300
1268,"UNUSED_1174",323967295
1269,"UNUSED_1175",-1161158401
1270,"UNUSED_1176",-2066658863
1271,"UNUSED_1177",580855239
1272,"UNUSED_1178",723360762
1273,"UNUSED_1179",1276591014
1274,"UNUSED_1180",111979714
1275,"UNUSED_1181",1244921413
1276,"UNUSED_1182",-643150724
1277,"UNUSED_1183",1359974637
1278,"UNUSED_1184",637600569
1279,"UNUSED_1185",1456248283
1280,"UNUSED_1186",-902716245
1281,"UNUSED_1187",558975537
1282,"UNUSED_1188",462615166
1283,"UNUSED_1189",141864202
1284,"UNUSED_1190",758952366
1285,"UNUSED_1191",-2078058021
1286,"UNUSED_1192",-1260336156
1287,"UNUSED_1193",469317341
1288,"UNUSED_1194",330197035
1289,"UNUSED_1195",-1131859921
1290,"UNUSED_1196",-1610720327
1291,"UNUSED_1197",950474113
1292,"UNUSED_1198",-1900802819
1293,"UNUSED_1199",-1883870159
1294,"UNUSED_1200",-152093893
1295,"UNUSED_1201",-1530484031
1296,"UNUSED_1202",-682082331
1297,"UNUSED_1203",1545667709
1298,"UNUSED_1204",1470319425
1299,"UNUSED_1205",-2009799675
1300,"UNUSED_1206",-971542053
1301,"UNUSED_1207",-1640217308
1302,"UNUSED_1208",-836920162
1303,"UNUSED_1209",2016623721
1304,"UNUSED_1210",-747098199
1305,"UNUSED_1211",1408197437
1306,"UNUSED_1212",1390755457
1307,"UNUSED_1213",-1638483331
1308,"UNUSED_1214",1103353468
1309,"UNUSED_1215",-1031726845
1310,"UNUSED_1216",439836804
1311,"UNUSED_1217",-1094862709
1312,"UNUSED_1218",1819676151
1313,"UNUSED_1219",-457242145
1314,"UNUSED_1220",1894175743
1315,"UNUSED_1221",-1699305260
1316,"UNUSED_1222",1224334033
1317,"UNUSED_1223",420258866
1318,"UNUSED_1224",-791399304
1319,"UNUSED_1225",-90892814
1320,"UNUSED_1226",2122422593
1321,"UNUSED_1227",-1050305789
1322,"UNUSED_1228",-1397688432
1323,"UNUSED_1229",954447292
1324,"UNUSED_1230",-91005395
1325,"UNUSED_1231",-2139069326
1326,"UNUSED_1232",1083546066
1327,"UNUSED_1233",1355265518
1328,"UNUSED_1234",-1384464033
1329,"UNUSED_1235",905088245
1330,"UNUSED_1236",2026081694
1331,"UNUSED_1237",-1076637019
1332,"UNUSED_1238",-1946359501
1333,"UNUSED_1239",1095485606
1334,"UNUSED_1240",-2142137138
1335,"UNUSED_1241",-876353421
1336,"UNUSED_1242",2068082390
1337,"UNUSED_1243",763157278
1338,"UNUSED_1244",428593176
1339,"UNUSED_1245",53416265
1340,"UNUSED_1246",-919609949
1341,"UNUSED_1247",909047642
1342,"UNUSED_1248",1892326331
1343,"UNUSED_1249",1683893514
1344,"UNUSED_1250",-1192740058
1345,"UNUSED_1251",901485835
1346,"UNUSED_1252",1737406200
1347,"UNUSED_1253",1051533238
1348,"UNUSED_1254",-405208283
1349,"UNUSED_1255",1216378013
1350,"UNUSED_1256",-788950796
1351,"UNUSED_1257",-199291727
1352,"UNUSED_1258",1175293870
1353,"UNUSED_1259",-1162866082
1354,"UNUSED_1260",1380065293
1355,"UNUSED_1261",-936110949
1356,"UNUSED_1262",465564935
1357,"UNUSED_1263",1525094447
1358,"UNUSED_1264",1814838641
1359,"UNUSED_1265",-1217331597
1360,"UNUSED_1266",586024516
1361,"UNUSED_1267",-429036967
1362,"UNUSED_1268",-117975132
1363,"UNUSED_1269",752011797
1364,"UNUSED_1270",-1485975624
1365,"UNUSED_1271",-589087476
1366,"UNUSED_1272",-1173715898
1367,"UNUSED_1273",-1844078960
1368,"UNUSED_1274",394321792
1369,"UNUSED_1275",1751625127
1370,"UNUSED_1276",1156594320
1371,"UNUSED_1277",1439066708
1372,"UNUSED_1278",-1799333981
1373,"UNUSED_1279",89253418
1374,"UNUSED_1280",-728673946
1375,"UNUSED_1281",134534310
1376,"UNUSED_1282",971960810
1377,"UNUSED_1283",-1973724885
1378,"UNUSED_1284",-657222333
1379,"UNUSED_1285",41309347
1380,"UNUSED_1286",180001314
1381,"UNUSED_1287",1828332490
1382,"UNUSED_1288",1717436093
1383,"UNUSED_1289",1245647632
1384,"UNUSED_1290",1818061943
1385,"UNUSED_1291",951200080
1386,"UNUSED_1292",641216460
1387,"UNUSED_1293",1863920663
1388,"UNUSED_1294",1182420761
1389,"UNUSED_1295",107712515
1390,"UNUSED_1296",-934780337
1391,"UNUSED_1297",623633171
1392,"HowlingCavesGlyphRead",1931081650
1393,"UNUSED_1299",1688148683
1394,"UNUSED_1300",1913114162
1395,"UNUSED_1301",1107980961
1396,"UNUSED_1302",-802387178
1397,"UNUSED_1303",171541431
1398,"UNUSED_1304",-578973084
1399,"UNUSED_1305",1990349521
1400,"UNUSED_1306",227255739
1401,"UNUSED_1307",-450581778
1402,"UNUSED_1308",-449037561
1403,"UNUSED_1309",1536494303
1404,"UNUSED_1310",-2021635575
1405,"UNUSED_1311",655083412
1406,"UNUSED_1312",-1994369191
1407,"UNUSED_1313",-927464352
1408,"UNUSED_1314",191065261
1409,"UNUSED_1315",-642930373
1410,"UNUSED_1316",1012815175
1411,"UNUSED_1317",-981665655
1412,"UNUSED_1318",-1254618823
1413,"UNUSED_1319",-1073383478
1414,"UNUSED_1320",-930282274
1415,"UNUSED_1321",-1760458338
1416,"UNUSED_1322",2087771703
1417,"UNUSED_1323",-1266724557
1418,"UNUSED_1324",2038753711
1419,"UNUSED_1325",1797828943
1420,"UNUSED_1326",212759275
1421,"UNUSED_1327",2025261376
1422,"UNUSED_1328",-265324198
1423,"UNUSED_1329",1828821501
1424,"UNUSED_1330",58529892
1425,"UNUSED_1331",878177945
1426,"UNUSED_1332",740321518
1427,"UNUSED_1333",-616088629
1428,"UNUSED_1334",-1313261554
1429,"UNUSED_1335",1309933232
1430,"UNUSED_1336",-38073093
1431,"UNUSED_1337",1554740081
1432,"UNUSED_1338",1887907281
1433,"UNUSED_1339",1325687167
1434,"UNUSED_1340",-571406230
1435,"UNUSED_1341",-1025872460
1436,"UNUSED_1342",-1493199770
1437,"UNUSED_1343",-2094905899
1438,"UNUSED_1344",-1981563602
1439,"UNUSED_1345",568236894
1440,"UNUSED_1346",-1012298453
1441,"UNUSED_1347",-500985161
1442,"UNUSED_1348",364623036
1443,"UNUSED_1349",-1207739321
1444,"UNUSED_1350",-1293804172
1445,"UNUSED_1351",1860839295
1446,"UNUSED_1352",-2086647680
1447,"UNUSED_1353",-499493683
1448,"UNUSED_1354",570938269
1449,"UNUSED_1355",-464206176
1450,"UNUSED_1356",980137589
1451,"UNUSED_1357",-1734822871
1452,"UNUSED_1358",1015367416
1453,"UNUSED_1359",648241580
1454,"UNUSED_1360",720434792
1455,"UNUSED_1361",1770107427
1456,"UNUSED_1362",1625941067
1457,"UNUSED_1363",2048448001
1458,"UNUSED_1364",-1967885053
1459,"UNUSED_1365",1443298189
1460,"UNUSED_1366",2134613007
1461,"UNUSED_1367",-401055966
1462,"UNUSED_1368",1529422234
1463,"UNUSED_1369",-304656436
1464,"UNUSED_1370",623714335
1465,"UNUSED_1371",-888974632
1466,"UNUSED_1372",944826740
1467,"UNUSED_1373",-600039274
1468,"UNUSED_1374",-82415350
1469,"UNUSED_1375",1138248716
1470,"UNUSED_1376",375210639
1471,"UNUSED_1377",1632018241
1472,"UNUSED_1378",974593963
1473,"UNUSED_1379",1341953253
1474,"UNUSED_1380",-1879249336
1475,"UNUSED_1381",1439879407
1476,"UNUSED_1382",-1672728743
1477,"UNUSED_1383",2028289424
1478,"UNUSED_1384",-259679333
1479,"UNUSED_1385",-1855231105
1480,"UNUSED_1386",1812183205
1481,"UNUSED_1387",618392716
1482,"UNUSED_1388",-2071538436
1483,"UNUSED_1389",-1913157274
1484,"UNUSED_1390",1450719275
1485,"UNUSED_1391",337066844
1486,"UNUSED_1392",-1920945303
1487,"UNUSED_1393",-237974496
1488,"UNUSED_1394",1291248726
1489,"UNUSED_1395",310902621
1490,"UNUSED_1396",1939324900
1491,"UNUSED_1397",-783916307
1492,"UNUSED_1398",2101490847
1493,"UNUSED_1399",-1389056039
1494,"UNUSED_1400",-1535936694
1495,"UNUSED_1401",2108538988
1496,"UNUSED_1402",55134188
1497,"UNUSED_1403",-1980611872
1498,"UNUSED_1404",278405118
1499,"UNUSED_1405",-766158081
1500,"UNUSED_1406",-267799410
1501,"UNUSED_1407",-1243681895
1502,"UNUSED_1408",-2062349366
1503,"UNUSED_1409",-1757506807
1504,"UNUSED_1410",-1979782592
1505,"UNUSED_1411",-1129645552
1506,"UNUSED_1412",-1130800641
1507,"UNUSED_1413",1064913573
1508,"UNUSED_1414",-587265758
1509,"UNUSED_1415",1491768755
1510,"UNUSED_1416",-346956977
1511,"UNUSED_1417",-1303867420
1512,"UNUSED_1418",1584152870
1513,"UNUSED_1419",-1309255575
1514,"SentinelSeenChest",-126663389
1515,"SentinelOpenedChest",1024964034
1516,"SentinelEquippedSentinel",-775473025
1517,"SentinelUsedController",-1718882798
1518,"SentinelTutorialComplete",810507597
1519,"SentinelHaveController",1510434590
1520,"ApproachedMTXPortalSinceLogin",-670516413
1521,"ApproachedMTXPortalSinceDeath",-1029410486
1522,"EndlessDelveRaceComplete",2036912909
1523,"HoodedOneA2Revealed",-2044753934
1524,"RisuRevealedTraitorsPassage",1027617310
1525,"AsalaClosedGatesChatSeen",384345548
1526,"ZarkaRankStatusGossipSeen",-24799133
1527,"ZarkaHornQuestGiven",-1211951780
1528,"ZarkaHornGossipSeen",-56793377
1529,"ShrikeIslandLandmarkRewardPickedUp",-771534716
1530,"WardenGlyphSeen",494744184
1531,"AkoyaGlyphSeen",788305394
1532,"JadoGlyphSeen",70666044
1533,"AzmadiGlyphSeen",1061667402
1534,"DominusCurrencyLooted",1389478266
1535,"DominusCurrencyUsedBefore",-1862672399
1536,"DominusCurrencySeen",1501675336
1537,"DominusCurrency",-1202368384
1538,"UNUSED_1429",-1806551426
1539,"UNUSED_1430",660832779
1540,"UNUSED_1431",1167980078
1541,"UNUSED_1432",908776649
1542,"UNUSED_1433",-484980728
1543,"UNUSED_1434",430626489
1544,"UNUSED_1435",1110594129
1545,"UNUSED_1436",-318774720
1546,"UNUSED_1437",413013624
1547,"UNUSED_1438",-1925418122
1548,"UNUSED_1439",-862935434
1549,"UNUSED_1440",237697665
1550,"UNUSED_1441",2070032537
1551,"UNUSED_1442",1424490549
1552,"UNUSED_1443",-212190245
1553,"UNUSED_1444",239981935
1554,"UNUSED_1445",880526731
1555,"TavakaiBloodFeverGlyphRead",277110871
1556,"ShrikeIslandGlyphRead",975377687
1557,"UNUSED_1448",-499728006
1558,"UNUSED_1449",-1384029284
1559,"UNUSED_1450",422370505
1560,"UNUSED_1451",-1759282596
1561,"UNUSED_1452",2003269295
1562,"UNUSED_1453",1606827109
1563,"UNUSED_1454",-528268107
1564,"UNUSED_1455",-1366729688
1565,"UNUSED_1456",-107593041
1566,"UNUSED_1457",1555855985
1567,"UNUSED_1458",-1576768806
1568,"UNUSED_1459",-960529115
1569,"UNUSED_1460",-447182509
1570,"UNUSED_1461",-1123145673
1571,"UNUSED_1462",-1631406026
1572,"UNUSED_1463",-1504094839
1573,"UNUSED_1464",-1860331208
1574,"UNUSED_1465",2119595492
1575,"UNUSED_1466",-1570424807
1576,"UNUSED_1467",437265529
1577,"UNUSED_1468",-122289330
1578,"UNUSED_1469",-1362305550
1579,"UNUSED_1470",-1938115323
1580,"UNUSED_1471",-1861733528
1581,"UNUSED_1472",2071009761
1582,"UNUSED_1473",1012690930
1583,"UNUSED_1474",-2071513570
1584,"UNUSED_1475",-395523008
1585,"UNUSED_1476",1937532635
1586,"UNUSED_1477",1402795858
1587,"UNUSED_1478",-1505169759
1588,"UNUSED_1479",-1667535730
1589,"UNUSED_1480",-835598548
1590,"UNUSED_1481",1868455721
1591,"UNUSED_1482",-594028496
1592,"UNUSED_1483",-339919907
1593,"KaomTotemGlyphSeen",563210902
1594,"MaataTotemGlyphSeen",-1595862744
1595,"RakiataTotemGlyphSeen",731451172
1596,"UNUSED_1487",-1465934087
1597,"UNUSED_1488",-1875382815
1598,"UNUSED_1489",526350698
1599,"UNUSED_1490",431783600
1600,"UNUSED_1491",-1342156462
1601,"UNUSED_1492",1375816411
1602,"UNUSED_1493",-660962794
1603,"UNUSED_1494",1990767544
1604,"UNUSED_1495",2002134749
1605,"UNUSED_1496",1768376631
1606,"UNUSED_1497",-880856387
1607,"UNUSED_1498",1792222127
1608,"UNUSED_1499",-1450337655
1609,"UNUSED_1500",-438307597
1610,"UNUSED_1501",-957361653
1611,"UNUSED_1502",-517043743
1612,"UNUSED_1503",-984621605
1613,"UNUSED_1504",1654967847
1614,"UNUSED_1505",-1048575244
1615,"UNUSED_1506",1992950346
1616,"UNUSED_1507",-1462552637
1617,"UNUSED_1508",1929314163
1618,"UNUSED_1509",-2081283599
1619,"UNUSED_1510",1526033656
1620,"UNUSED_1511",-1890881521
1621,"UNUSED_1512",1389373730
1622,"UNUSED_1513",-171497850
1623,"UNUSED_1514",1462937943
1624,"UNUSED_1515",1782551493
1625,"UNUSED_1516",370792080
1626,"UNUSED_1517",141421552
1627,"UNUSED_1518",-683943129
1628,"UNUSED_1519",1480488358
1629,"UNUSED_1520",857768403
1630,"UNUSED_1521",-839156593
1631,"UNUSED_1522",70513509
1632,"UNUSED_1523",-1035365254
1633,"UNUSED_1524",1419883760
1634,"UNUSED_1525",-494446953
1635,"UNUSED_1526",-709626554
1636,"UNUSED_1527",-2125423191
1637,"UNUSED_1528",857990805
1638,"UNUSED_1529",1755164800
1639,"UNUSED_1530",1942568446
1640,"UNUSED_1531",-1379429416
1641,"UNUSED_1532",1570451434
1642,"UNUSED_1533",-268044339
1643,"UNUSED_1534",1694823813
1644,"UNUSED_1535",-1806112058
1645,"UNUSED_1536",-1039112482
1646,"UNUSED_1537",-150156545
1647,"UNUSED_1538",-1072558710
1648,"UNUSED_1539",1102466296
1649,"UNUSED_1540",1611125232
1650,"UNUSED_1541",365735455
1651,"UNUSED_1542",-103710002
1652,"UNUSED_1543",-1690161296
1653,"UNUSED_1544",218820107
1654,"UNUSED_1545",-2003030628
1655,"UNUSED_1546",1410258322
1656,"UNUSED_1547",-825663097
1657,"UNUSED_1548",2124135688
1658,"UNUSED_1549",2028138242
1659,"UNUSED_1550",-1812477132
1660,"UNUSED_1551",1221457147
1661,"UNUSED_1552",-2131979886
1662,"UNUSED_1553",-383919383
1663,"UNUSED_1554",-492873788
1664,"UNUSED_1555",1234487465
1665,"UNUSED_1556",-1325218962
1666,"UNUSED_1557",15357733
1667,"UNUSED_1558",658681756
1668,"UNUSED_1559",-622781344
1669,"UNUSED_1560",1167805914
1670,"UNUSED_1561",-1482082939
1671,"UNUSED_1562",1267035222
1672,"UNUSED_1563",2039720803
1673,"UNUSED_1564",2042017121
1674,"UNUSED_1565",-113205129
1675,"UNUSED_1566",2063010962
1676,"UNUSED_1567",-766237746
1677,"UNUSED_1568",-1375948842
1678,"UNUSED_1569",-540201588
1679,"UNUSED_1570",-114696372
1680,"UNUSED_1571",-375138496
1681,"UNUSED_1572",-355542766
1682,"UNUSED_1573",-1171884486
1683,"UNUSED_1574",2020491233
1684,"UNUSED_1575",-1296580535
1685,"UNUSED_1576",-1285265306
1686,"UNUSED_1577",-322667233
1687,"UsedMapDevice",1444180537
1688,"UNUSED_1578",94419485
1689,"UNUSED_1579",30319833
1690,"UNUSED_1580",-1345487794
1691,"UNUSED_1581",-1784398604
1692,"UNUSED_1582",-1912183736
1693,"UNUSED_1583",2039828997
1694,"UNUSED_1584",77589449
1695,"UNUSED_1585",176647888
1696,"UNUSED_1586",787400635
1697,"UNUSED_1587",-1253870902
1698,"UNUSED_1588",-562529819
1699,"UNUSED_1589",-1439734110
1700,"UNUSED_1590",-1749043508
1701,"UNUSED_1591",331103201
1702,"UNUSED_1592",188164943
1703,"UNUSED_1593",-2005648413
1704,"UNUSED_1594",-63627336
1705,"UNUSED_1595",-752913532
1706,"UNUSED_1596",2092003874
1707,"UNUSED_1597",432097963
1708,"UNUSED_1598",335748599
1709,"UNUSED_1599",398658655
1710,"UNUSED_1600",-1724650418
1711,"UNUSED_1601",-2134549205
1712,"UNUSED_1602",459304827
1713,"UNUSED_1603",106553984
1714,"UNUSED_1604",-405217095
1715,"VampireServantFirstHeard",-1385467580
1716,"VampireServantWhereFromSeen",857848149
1717,"UNUSED_1607",-1542299851
1718,"DoryaniOnTabletsSeen",774858098
1719,"ArticleReadSkillGemBasics",1923341120
1720,"ArticleReadSupportGemRequirements",660440743
1721,"ArticleReadPassiveTree",-1743477871
1722,"ArticleReadRarities",-1672253335
1723,"ArticleReadStatsAndMods1",-645913100
1724,"ArticleReadStatsAndMods2",1550584468
1725,"ArticleReadStash",1873545474
1726,"ArticleReadFlasks",-1006866387
1727,"ArticleReadNavigation",-343566050
1728,"ArticleReadStatusAilments",1072143252
1729,"ArticleReadSocialPanel",1490560548
1730,"MapDeviceOpening",-1022495008
1731,"ArticleReadCraftingAndCurrency",1804448679
1732,"ArticleReadHelpfulTips",797705855
1733,"ArticleReadAurasAndHeralds",-1112575657
1734,"ArticleReadJewels",355219234
1735,"ArticleReadForsakenMasters",-1205264392
1736,"ArticleReadHideouts",556317855
1737,"ArticleReadVendorRecipes",679526009
1738,"ArticleReadTheLabyrinth",-2127410677
1739,"ArticleReadAscendancies",564407969
1740,"ArticleReadParentLeaguesAndSSF",-1286106844
1741,"ArticleReadChallengeLeagues",-1400119432
1742,"ArticleReadDivinationCards",307737910
1743,"ArticleReadMicrotransactions",1243477264
1744,"ArticleReadPantheon",960791395
1745,"ArticleReadMapping",1385199652
1746,"ArticleReadPvP",1126266488
1747,"ArticleReadCurses",1269504797
1748,"ArticleReadWarcries",518504826
1749,"ArticleReadMinions",1699499181
1750,"ArticleReadTrapsAndMines ",-1825027443
1751,"ArticleReadHarbinger",-1325567585
1752,"ArticleReadNextLeague",13743967
1753,"ArticleReadDamageTypesAndConversion",1446654507
1754,"ArticleReadDefenses",1295559339
1755,"ArticleReadCorruption",557538500
1756,"ArticleReadStrongboxes",-2104858326
1757,"ArticleReadOtherCombatMechanics",-1634698768
1758,"ArticleReadBuffsAndDebuffs",-770221199
1759,"ArticleReadGlossary",-1361578194
1760,"ArticleReadCustomerSupport",2123519183
1761,"ArticleReadHelpPanel",-616270735
1762,"NavaliCorpseActivated",1355824109
1763,"NavaliCorpseSeen",1808633206
1764,"AukunaStatueActivated",-1639016960
1765,"AukunaStatueItem",-112663900
1766,"UNUSED_1613",777764615
1767,"UNUSED_1614",-811545654
1768,"UNUSED_1615",-1499755467
1769,"UNUSED_1616",-167572451
1770,"UNUSED_1617",2008371195
1771,"WaypointUnlocked",1466887130
1772,"ReceivedAilmentBuff",2029141751
1773,"ReceivedCurseBuff",1996642739
1774,"PickedUpNonScrollCurrency",-192723266
1775,"PickedUpAuraOrHeraldGem",1915234165
1776,"PickedUpJewel",-1757561648
1777,"PickedUpDivinationCard",1107934808
1778,"PickedUpWarcryGem",1092506416
1779,"PickedUpMinionGem",-1566293572
1780,"PickedUpTrapMineGem",2083699918
1781,"PickedUpTotemGem",1011116968
1782,"PickedUpVaalOrb",355518772
1783,"PickedUpMapItem",856258986
1784,"OpenedShopOrCosmeticsTab",589677582
1785,"StrongboxEncountered",959553392
1786,"HarbingerEncountered",-2047384933
1787,"ZarokhFirstTauntHeard",2119549089
1788,"ZarokhSecondTauntHeard",-928497236
1789,"ZarokhThirdTauntHeard",2073049152
1790,"ZarokhFourthTauntHeard",-1858097144
1791,"TujenFreyaWildConvoHeard",-1976133605
1792,"BlackwoodGlyphRead",1015472291
1793,"EstateGlyphRead_01",-1633239541
1794,"EstateGlyphRead_02",-282127717
1795,"FarmlandsGlyphRead",-400479765
1796,"HoltenGlyphRead",-1856712027
1797,"WolvenHoldGlyphRead",1926654891
1798,"KriarGlyphRead_01",-271603344
1799,"KriarGlyphRead_02",769130898
1800,"RavineGlyphRead",-697652422
1801,"VaultGlyphRead_01",-1969001668
1802,"VaultGlyphRead_02",1673602433
1803,"CyclopsBossDropHeld",1384398086
1804,"CyclopsBossDropUsed",-1522285631
1805,"UNUSED_1636",-2091939256
1806,"UNUSED_1637",1832389020
1807,"UNUSED_1638",1048837922
1808,"UNUSED_1639",-1532968834
1809,"UNUSED_1640",-1134570347
1810,"UNUSED_1641",-1745227439
1811,"UNUSED_1642",1757088975
1812,"UNUSED_1643",-1961610726
1813,"UNUSED_1644",99864815
1814,"UNUSED_1645",-747145363
1815,"UNUSED_1646",-608222747
1816,"UNUSED_1647",1204292737
1817,"UNUSED_1648",606137257
1818,"UNUSED_1649",1976576961
1819,"UNUSED_1650",468241272
1820,"UNUSED_1651",1686120128
1821,"UNUSED_1652",1724647840
1822,"UNUSED_1653",-958535959
1823,"UNUSED_1654",-934008542
1824,"UNUSED_1655",-1101153256
1825,"UNUSED_1656",-704164588
1826,"UNUSED_1657",-1608620017
1827,"UNUSED_1658",123812011
1828,"UNUSED_1659",764839596
1829,"UNUSED_1660",-885489476
1830,"UNUSED_1661",-463078098
1831,"UNUSED_1662",1640457169
1832,"UNUSED_1663",-309637533
1833,"UNUSED_1664",648950002
1834,"UNUSED_1665",-924982402
1835,"UNUSED_1666",612963884
1836,"UNUSED_1667",-1931719188
1837,"UNUSED_1668",-1506905904
1838,"UNUSED_1669",-1418631354
1839,"UNUSED_1670",-50390793
1840,"UNUSED_1671",-278675738
1841,"UNUSED_1672",-758621943
1842,"UNUSED_1673",-437817217
1843,"UNUSED_1674",267793926
1844,"UNUSED_1675",1874474615
1845,"UNUSED_1676",860939227
1846,"AmputateFinished",1140386139
1847,"GwennenEGExhaustedSeen",-1388333395
1848,"GwennenEGCataclysmSeen",-1920572946
1849,"GwennenEGAlvaSeen",-2029099500
1850,"GwennenEGRogSeen",1974593067
1851,"GwennenEGExpeditionsSeen",254386260
1852,"GwennenEGEChaosSeen",1524016595
1853,"VisitedNgakanuHostileAudioRhodri",168080098
1854,"VisitedNgakanuAudioRhodri",-918718746
1855,"VisitedArastasFriendlyAudioRhodri",714924961
1856,"VisitedShrikeIslandAudioRhodri",-1527106200
1857,"VisitedAbandonedPrisonAudioRhodri",-1841470763
1858,"VisitedEyeOfHinekoraAudioRhodri",740699376
1859,"VisitedNgatotoIslandAudioRhodri",545217698
1860,"VisitedKedgeBayAudioRhodri",1733213311
