"rownum","GrantedEffect","Level","CostMultiplier","StoredUses","Cooldown","CooldownBypassType","VaalSouls","VaalStoredUses","CooldownGroup","PvPDamageMultiplier","SoulGainPreventionDuration","AttackSpeedMultiplier","i32_60","i32_64","i32_68","i32_72","i32_76","AttackTime","Reservation","i32_88","CostAmounts","ActorLevel","EffectOnPlayer"
2808,76,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1],154.127,100
2809,76,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1],163.092,100
2810,76,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1],172.283,100
2811,76,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1],181.7,100
2812,76,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1],191.343,100
2813,76,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1],201.212,100
2814,76,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1],211.307,100
2815,76,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1],221.628,100
2816,76,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1],232.175,100
2817,76,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1],242.948,100
2818,76,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1],253.947,100
2819,76,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1],265.172,100
2820,76,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1],276.623,100
2821,76,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1],288.3,100
2822,77,1,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[8],1,100
2823,77,2,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[9],3.452,100
2824,77,3,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[11],6.767,100
2825,77,4,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[13],10.308,100
2826,77,5,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[15],14.075,100
2827,77,6,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[17],18.068,100
2828,77,7,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[19],22.287,100
2829,77,8,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[22],26.732,100
2830,77,9,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[25],31.403,100
2831,77,10,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[28],36.3,100
2832,77,11,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[32],41.423,100
2833,77,12,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[36],46.772,100
2834,77,13,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[40],52.347,100
2835,77,14,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[45],58.148,100
2836,77,15,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[50],64.175,100
2837,77,16,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[55],70.428,100
2838,77,17,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[61],76.907,100
2839,77,18,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[68],83.612,100
2840,77,19,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[75],90.543,100
2841,77,20,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[83],97.7,100
2842,77,21,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[92],105.083,100
2843,77,22,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[101],112.692,100
2844,77,23,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[112],120.527,100
2845,77,24,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[123],128.588,100
2846,77,25,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[135],136.875,100
2847,77,26,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[148],145.388,100
2848,77,27,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[162],154.127,100
2849,77,28,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[178],163.092,100
2850,77,29,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[195],172.283,100
2851,77,30,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[213],181.7,100
2852,77,31,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[233],191.343,100
2853,77,32,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[254],201.212,100
2854,77,33,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[278],211.307,100
2855,77,34,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[303],221.628,100
2856,77,35,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[330],232.175,100
2857,77,36,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[360],242.948,100
2858,77,37,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[392],253.947,100
2859,77,38,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[427],265.172,100
2860,77,39,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[464],276.623,100
2861,77,40,100,0,0,4,0,0,67,0,0,-15,0,0,0,0,0,0,0,0,[505],288.3,100
2862,78,1,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[9],1,100
2863,78,2,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[11],3.452,100
2864,78,3,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[13],6.767,100
2865,78,4,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[15],10.308,100
2866,78,5,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[18],14.075,100
2867,78,6,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[20],18.068,100
2868,78,7,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[23],22.287,100
2869,78,8,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[26],26.732,100
2870,78,9,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[30],31.403,100
2871,78,10,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[34],36.3,100
2872,78,11,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[38],41.423,100
2873,78,12,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[42],46.772,100
2874,78,13,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[48],52.347,100
2875,78,14,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[53],58.148,100
2876,78,15,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[59],64.175,100
2877,78,16,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[66],70.428,100
2878,78,17,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[73],76.907,100
2879,78,18,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[81],83.612,100
2880,78,19,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[89],90.543,100
2881,78,20,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[99],97.7,100
2882,78,21,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[109],105.083,100
2883,78,22,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[120],112.692,100
2884,78,23,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[132],120.527,100
2885,78,24,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[146],128.588,100
2886,78,25,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[160],136.875,100
2887,78,26,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[175],145.388,100
2888,78,27,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[192],154.127,100
2889,78,28,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[211],163.092,100
2890,78,29,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[231],172.283,100
2891,78,30,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[252],181.7,100
2892,78,31,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[276],191.343,100
2893,78,32,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[301],201.212,100
2894,78,33,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[329],211.307,100
2895,78,34,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[359],221.628,100
2896,78,35,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[392],232.175,100
2897,78,36,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[427],242.948,100
2898,78,37,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[465],253.947,100
2899,78,38,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[506],265.172,100
2900,78,39,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[551],276.623,100
2901,78,40,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[599],288.3,100
2902,79,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[12],1,100
2903,79,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[14],3.452,100
2904,79,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[17],6.767,100
2905,79,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[20],10.308,100
2906,79,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[23],14.075,100
2907,79,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[26],18.068,100
2908,79,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[30],22.287,100
2909,79,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[34],26.732,100
2910,79,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[39],31.403,100
2911,79,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[44],36.3,100
2912,79,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[49],41.423,100
2913,79,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[55],46.772,100
2914,79,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[62],52.347,100
2915,79,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[69],58.148,100
2916,79,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[77],64.175,100
2917,79,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[86],70.428,100
2918,79,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[95],76.907,100
2919,79,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[105],83.612,100
2920,79,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[117],90.543,100
2921,79,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[129],97.7,100
2922,79,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[142],105.083,100
2923,79,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[157],112.692,100
2924,79,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[172],120.527,100
2925,79,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[189],128.588,100
2926,79,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[208],136.875,100
2927,79,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[228],145.388,100
2928,79,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[250],154.127,100
2929,79,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[274],163.092,100
2930,79,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[300],172.283,100
2931,79,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[328],181.7,100
2932,79,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[359],191.343,100
2933,79,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[392],201.212,100
2934,79,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[428],211.307,100
2935,79,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[467],221.628,100
2936,79,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[509],232.175,100
2937,79,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[555],242.948,100
2938,79,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[605],253.947,100
2939,79,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[658],265.172,100
2940,79,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[716],276.623,100
2941,79,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[779],288.3,100
2942,80,1,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[8],1,100
2943,80,2,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[9],3.452,100
2944,80,3,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[11],6.767,100
2945,80,4,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[12],10.308,100
2946,80,5,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[14],14.075,100
2947,80,6,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[16],18.068,100
2948,80,7,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[17],22.287,100
2949,80,8,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[19],26.732,100
2950,80,9,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[22],31.403,100
2951,80,10,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[24],36.3,100
2952,80,11,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[26],41.423,100
2953,80,12,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[29],46.772,100
2954,80,13,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[32],52.347,100
2955,80,14,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[34],58.148,100
2956,80,15,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[38],64.175,100
2957,80,16,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[41],70.428,100
2958,80,17,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[44],76.907,100
2959,80,18,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[48],83.612,100
2960,80,19,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[52],90.543,100
2961,80,20,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[56],97.7,100
2962,80,21,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[61],105.083,100
2963,80,22,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[66],112.692,100
2964,80,23,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[71],120.527,100
2965,80,24,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[76],128.588,100
2966,80,25,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[82],136.875,100
2967,80,26,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[88],145.388,100
2968,80,27,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[94],154.127,100
2969,80,28,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[101],163.092,100
2970,80,29,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[108],172.283,100
2971,80,30,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[116],181.7,100
2972,80,31,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[124],191.343,100
2973,80,32,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[133],201.212,100
2974,80,33,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[142],211.307,100
2975,80,34,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[151],221.628,100
2976,80,35,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[161],232.175,100
2977,80,36,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[172],242.948,100
2978,80,37,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[183],253.947,100
2979,80,38,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[195],265.172,100
2980,80,39,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[208],276.623,100
2981,80,40,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[221],288.3,100
2982,81,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[8],1,100
2983,81,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[9],3.452,100
2984,81,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[11],6.767,100
2985,81,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[13],10.308,100
2986,81,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[15],14.075,100
2987,81,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[17],18.068,100
2988,81,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[19],22.287,100
2989,81,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[22],26.732,100
2990,81,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[25],31.403,100
2991,81,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[28],36.3,100
2992,81,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[32],41.423,100
2993,81,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[36],46.772,100
2994,81,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[40],52.347,100
2995,81,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[45],58.148,100
2996,81,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[50],64.175,100
2997,81,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[55],70.428,100
2998,81,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[61],76.907,100
2999,81,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[68],83.612,100
3000,81,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[75],90.543,100
3001,81,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[83],97.7,100
3002,81,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[92],105.083,100
3003,81,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[101],112.692,100
3004,81,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[112],120.527,100
3005,81,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[123],128.588,100
3006,81,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[135],136.875,100
3007,81,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[148],145.388,100
3008,81,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[162],154.127,100
3009,81,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[178],163.092,100
3010,81,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[195],172.283,100
3011,81,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[213],181.7,100
3012,81,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[233],191.343,100
3013,81,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[254],201.212,100
3014,81,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[278],211.307,100
3015,81,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[303],221.628,100
3016,81,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[330],232.175,100
3017,81,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[360],242.948,100
3018,81,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[392],253.947,100
3019,81,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[427],265.172,100
3020,81,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[464],276.623,100
3021,81,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[505],288.3,100
3022,82,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],1,100
3023,82,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],3.452,100
3024,82,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],6.767,100
3025,82,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],10.308,100
3026,82,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],14.075,100
3027,82,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],18.068,100
3028,82,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],22.287,100
3029,82,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],26.732,100
3030,82,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],31.403,100
3031,82,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],36.3,100
3032,82,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],41.423,100
3033,82,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],46.772,100
3034,82,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],52.347,100
3035,82,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],58.148,100
3036,82,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],64.175,100
3037,82,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],70.428,100
3038,82,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],76.907,100
3039,82,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],83.612,100
3040,82,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],90.543,100
3041,82,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],97.7,100
3042,82,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],105.083,100
3043,82,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],112.692,100
3044,82,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],120.527,100
3045,82,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],128.588,100
3046,82,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],136.875,100
3047,82,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],145.388,100
3048,82,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],154.127,100
3049,82,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],163.092,100
3050,82,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],172.283,100
3051,82,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],181.7,100
3052,82,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],191.343,100
3053,82,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],201.212,100
3054,82,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],211.307,100
3055,82,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],221.628,100
3056,82,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],232.175,100
3057,82,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],242.948,100
3058,82,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],253.947,100
3059,82,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],265.172,100
3060,82,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],276.623,100
3061,82,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],288.3,100
3062,83,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[5],1,100
3063,83,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[6],3.452,100
3064,83,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[7],6.767,100
3065,83,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[8],10.308,100
3066,83,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],14.075,100
3067,83,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[11],18.068,100
3068,83,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[13],22.287,100
3069,83,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[15],26.732,100
3070,83,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[17],31.403,100
