"rownum","Id","SkillCrafting","[rid]_24","i32_40"
555,"Ailith_BreachFirstInteract",[],[],1
556,"Ailith_AfterFirstFightP1",[],[],1
557,"Ailith_AfterFirstFightP2",[],[],1
558,"Ailith_AfterFirstFightP3",[],[],1
559,"Ailith_AfterFirstFightP4",[],[],1
560,"Ailith_FirstInteractIntroSkipped",[],[],1
561,"Ailith_MonasteryFirstInteractP1",[],[],1
562,"Ailith_MonasteryFirstInteractP1b",[],[],1
563,"Ailith_MonasteryFirstInteractP2",[],[],1
564,"Ailith_MonasteryFirstInteractP3",[],[],1
565,"Ailith_MonasteryFirstInteractP4",[],[],1
566,"Ailith_MonasteryFirstInteractP5",[],[],1
567,"Ailith_OnNextStepP1",[],[],1
568,"Ailith_OnNextStepP2",[],[],1
569,"Ailith_OnNextStepP3",[],[],1
570,"Ailith_OnNextStepP4",[],[],1
571,"Ailith_OnNextStepP5",[],[],1
572,"Ailith_OnNextStepP6",[],[],1
573,"Ailith_VruunsHead",[],[],1
574,"Ailith_FirstGroundHiveP1",[],[],1
575,"Ailith_FirstGroundHiveP2",[],[],1
576,"Ailith_FirstEshTulHive",[],[],1
577,"Ailith_AfterXeshtDefeated",[],[],1
578,"Ailith_OnHiveborn",[],[],1
579,"Ailith_OnMonastery",[],[],1
580,"Ailith_OnKeepersOfFlame",[],[],1
581,"Ailith_OnVisions","[2,8,4,1,7,0,9,11,5,3,6]",[],1
582,"Ailith_OnWombgifts",[],[],1
583,"Ailith_OnEshAndTul",[],[],1
584,"Ailith_OnVruun",[],[],1
585,"Ailith_OnOwnDeath",[],[],1
586,"Ailith_YouForgotThis",[],[],1
587,"DoryaniEG_EndgameIntroduction",[],[],1
588,"DoryaniEG_EndgameIntroductionP2",[],[],1
589,"DoryaniEG_EndgameIntroductionP3",[],[],1
590,"DoryaniEG_EndgameIntroductionP4",[],[],1
591,"DoryaniEG_EndgameIntroductionP5",[],[],1
592,"DoryaniEG_FirstTower",[],[],1
593,"DoryaniEG_SecondTower",[],[],1
594,"DoryaniEG_SecondTowerP2",[],[],1
595,"DoryaniEG_ReachingCitadelWall",[],[],1
596,"DoryaniEG_InsideCitadelWall",[],[],1
597,"DoryaniEG_InsideCitadelWallP2",[],[],1
598,"DoryaniEG_FirstBurningMonolith",[],[],1
599,"DoryaniEG_FirstBurningMonolithP2",[],[],1
600,"DoryaniEG_FirstBurningMonolithP3",[],[],1
601,"DoryaniEG_FirstBurningMonolithP4",[],[],1
602,"DoryaniEG_FirstBurningMonolithP5",[],[],1
603,"DoryaniEG_FirstInnerGate",[],[],1
604,"DoryaniEG_FirstInnerGateP2",[],[],1
605,"DoryaniEG_FirstInnerGateP3",[],[],1
606,"DoryaniEG_FirstFragment",[],[],1
607,"DoryaniEG_SecondInnerGate",[],[],1
608,"DoryaniEG_SecondInnerGateP2",[],[],1
609,"DoryaniEG_SecondInnerGateP3",[],[],1
610,"DoryaniEG_SecondFragment",[],[],1
611,"DoryaniEG_MechanismRoom",[],[],1
612,"DoryaniEG_MechanismRoomP2",[],[],1
613,"DoryaniEG_MechanismRoomP3",[],[],1
614,"DoryaniEG_MechanismRoomP4",[],[],1
615,"DoryaniEG_FirstTopTower",[],[],1
616,"DoryaniEG_FirstCentralTower",[],[],1
617,"DoryaniEG_FirstCentralTowerP2",[],[],1
618,"DoryaniEG_FirstCentralTowerP3",[],[],1
619,"DoryaniEG_FirstCentralTowerP4",[],[],1
620,"DoryaniEG_FirstCentralTowerP5",[],[],1
621,"DoryaniEG_FirstMysteriousLocation",[],[],1
622,"DoryaniEG_CentralTowerEggSeed",[],[],1
623,"DoryaniEG_CentralTowerEggSeedP2",[],[],1
624,"DoryaniEG_PostArbiterOfDivinity",[],[],1
625,"DoryaniEG_MotherSoul",[],[],1
626,"DoryaniEG_FirstCorruptedNexus",[],[],1
627,"DoryaniEG_FirstCorruptedNexusP2",[],[],1
628,"DoryaniEG_FirstCorruptedNexusP3",[],[],1
629,"DoryaniEG_SecondCorruptedNexus",[],[],1
630,"DoryaniEG_SecondCorruptedNexusP2",[],[],1
631,"DoryaniEG_ThirdCorruptedNexus",[],[],1
632,"DoryaniEG_ThirdCorruptedNexusP2",[],[],1
633,"DoryaniEG_SanctifiedBossMap",[],[],1
634,"DoryaniEG_OnWhatHappenedToWraeclast",[],[],1
635,"DoryaniEG_OnWhatImmediateDanger",[],[],1
636,"DoryaniEG_OnWhatAreTheTowers",[],[],1
637,"DoryaniEG_OnWhatAreLeylines",[],[],1
638,"DoryaniEG_OnWhatIsCitadel",[],[],1
639,"DoryaniEG_OnMuralsLich",[],[],1
640,"DoryaniEG_OnLichLord",[],[],1
641,"DoryaniEG_OnThreatAbyssals",[],[],1
642,"DoryaniEG_WhatIsBurningMonolith",[],[],1
643,"DoryaniEG_WhatAreCrisisChambers",[],[],1
644,"DoryaniEG_OnArbiterOfAsh",[],[],1
645,"DoryaniEG_OnFourthEdictPrecursors",[],[],1
646,"DoryaniEG_OnFourthEdictStolen",[],[],1
647,"DoryaniEG_OnTheEdicts",[],[],1
648,"DoryaniEG_OnWhatPrecursorMachineFor",[],[],1
649,"DoryaniEG_OnWhatMachineMade",[],[],1
650,"DoryaniEG_OnArbiterOfDivinity",[],[],1
651,"DoryaniEG_OnFirstDivineOne",[],[],1
652,"DoryaniEG_OnFirstDivineTwo",[],[],1
653,"DoryaniEG_OnPrototype",[],[],1
654,"DoryaniEG_IsCorruptionExposureFatal",[],[],1
655,"DoryaniEG_WhyCorruptionThriving",[],[],1
656,"DoryaniEG_IsWraeclastDoomed",[],[],1
657,"DoryaniEG_OnCorruptionAsEnergy",[],[],1
658,"DoryaniEG_OnSanctifiedCorruption",[],[],1
659,"DoryaniEG_AfterTecrodSeq",[],[],1
660,"DoryaniEG_AfterTecrodSeqP2",[],[],1
661,"DoryaniEG_AfterTecrodSeqP3",[],[],1
662,"DoryaniEG_AfterTecrodSeqP4",[],[],1
663,"DoryaniEG_AfterTecrodSeqP5",[],[],1
664,"Farrow_IntroConvo",[],[],1
665,"Farrow_IntroRemnantTut",[],[],1
666,"Farrow_IntroAfterRemnant",[],[],1
667,"Farrow_FirstRunestone",[],[],1
668,"Farrow_FirstRunestoneP2",[],[],1
669,"Farrow_SecondRuneArea",[],[],1
670,"Farrow_SecondRuneFound",[],[],1
671,"Farrow_ThirdRuneArea",[],[],1
672,"Farrow_ThirdRuneFound",[],[],1
673,"Farrow_ThirdRuneFoundP2",[],[],1
674,"Farrow_Act2_UnlockLocation",[],[],1
675,"Farrow_Act3_UnlockLocation",[],[],1
676,"Farrow_TreeOfSouls",[],[],1
677,"Farrow_TreeOfSoulsP2",[],[],1
678,"Farrow_FirstTomeFound",[],[],1
679,"Farrow_SecondTomeFound",[],[],1
680,"Farrow_ThirdTomeFound",[],[],1
681,"Farrow_FourthTomeFound",[],[],1
682,"Farrow_Act1CraftBench",[],[],1
683,"Farrow_Act1CraftBenchP2",[],[],1
684,"Farrow_Act1CraftBenchP3",[],[],1
685,"Farrow_Act1CraftBenchP4",[],[],1
686,"Farrow_Act2CraftBench",[],[],1
687,"Farrow_Act2CraftBenchP2",[],[],1
688,"Farrow_Act2CraftBenchP3",[],[],1
689,"Farrow_Act2CraftBenchP4",[],[],1
690,"Farrow_Act3CraftKnowledge",[],[],1
691,"Farrow_Act3CraftKnowledgeP2",[],[],1
692,"Farrow_Act4CraftKnowledge",[],[],1
693,"Farrow_Act4CraftKnowledgeP2",[],[],1
694,"Farrow_OnRunesOfAldur",[],[],1
695,"Farrow_OnFracturing",[],[],1
696,"Farrow_OnTriskelion",[],[],1
697,"Farrow_OnCadigan",[],[],1
698,"Dannig_MapPieceDialogue",[],[],1
699,"Makoru_RoA_CompleteMap",[],[],1
700,"Rhodri_RoA_CompleteMap",[],[],1
701,"Dannig_PlundersPoint",[],[],1
702,"Dannig_PlundersPointStandard",[],[],1
703,"Dannig_PlundersPointComplete",[],[],1
704,"Dannig_PlundersPointCompleteStandard",[],[],1
705,"Farrow_PostBlackKnight",[],[],1
706,"Dannig_RebuildTriskelion",[],[],1
707,"Dannig_RebuildTriskelionP2",[],[],1
708,"Farrow_BeforePinnacle",[],[],1
709,"Farrow_AncientRemnants",[],[],1
710,"Farrow_EzomyteRunes",[],[],1
711,"Farrow_CelestialShapes",[],[],1
712,"Farrow_WhatLeftOfEzomyr",[],[],1
713,"Farrow_CountsAndThanes",[],[],1
714,"Farrow_OnMarakethValues",[],[],1
715,"Farrow_OnVaalArtefacts",[],[],1
716,"Farrow_OnRallyingAllies",[],[],1
717,"Farrow_OnAldur",[],[],1
718,"Farrow_OnRunefathers",[],[],1
719,"Farrow_OnUltimateDesign",[],[],1
720,"Farrow_OnUnlikelyKing",[],[],1
721,"Farrow_OnTreeOfSoulsGossip",[],[],1
722,"Farrow_OnGreatForge",[],[],1
723,"Farrow_OnMystics",[],[],1
724,"Farrow_KingsmarchRuins",[],[],1
725,"Farrow_OnGwennenLost",[],[],1
726,"Farrow_OnGwennenFound",[],[],1
727,"Farrow_OnExpedition",[],[],1
728,"Farrow_OnComet",[],[],1
729,"Farrow_OnRepairingTriskelion",[],[],1
730,"Farrow_OnArachnid",[],[],1
731,"Farrow_OnRevolution",[],[],1
732,"Farrow_OnNewRuneshapes",[],[],1
733,"Farrow_OnTool",[],[],1
734,"Farrow_OnBlackKnight",[],[],1
735,"Farrow_ComeToKingsmarch",[],[],1
736,"Farrow_ComeToKingsmarchP2",[],[],1
737,"Farrow_DepletedManaRuneHeld",[],[],1
738,"Farrow_ExchangeInfusedManaRune",[],[],1
739,"ElderMadox_IntroConvo",[],[],1
740,"ElderMadox_IntroConvoHub",[],[],1
741,"ElderMadox_Saved",[],[],1
742,"ElderMadox_SavedP2",[],[],1
743,"ElderMadox_AtWitheredHub",[],[],1
744,"ElderMadox_AtWitheredHubP2",[],[],1
745,"ElderMadox_AtWitheredHubP3",[],[],1
746,"ElderMadox_AfterDeliBossDefeat",[],[],1
747,"ElderMadox_DeliCraft",[],[],1
748,"ElderMadox_DeliCraftP2",[],[],1
749,"ElderMadox_DeliCraftP3",[],[],1
750,"ElderMadox_DeliCraftP4",[],[],1
751,"ElderMadox_DeliCraftP5",[],[],1
752,"ElderMadox_DeliCraftP6",[],[],1
753,"ElderMadox_DeliCraftP7",[],[],1
754,"ElderMadox_DeliCraftP8",[],[],1
755,"ElderMadox_AfterTwinBoss",[],[],1
756,"ElderMadox_AfterTwinBossP2",[],[],1
757,"ElderMadox_FruitEaten",[],[],1
758,"ElderMadox_FruitEatenP2",[],[],1
759,"ElderMadox_ReturnPinnacleKey",[],[],1
760,"ElderMadox_TangmazuDefeated",[],[],1
761,"ElderMadox_TangmazuDefeatedP2",[],[],1
762,"ElderMadox_RavenHareTale",[],[],1
763,"ElderMadox_TricksterKnownWide",[],[],1
764,"ElderMadox_OnWinterOwl",[],[],1
765,"ElderMadox_LeavingMountKriar",[],[],1
766,"ElderMadox_HowTangmazuBecame",[],[],1
767,"ElderMadox_OnFirstDivine",[],[],1
768,"Tujen_OnFarrow",[],[],1
769,"DannigEG_OnBrokenKingsmarch",[],[],1
770,"DannigEG_OnBrokenKingsmarchP2",[],[],1
771,"GwennenEG_OnGwenReturns",[],[],1
772,"TujenEG_OnFindVorana",[],[],1
773,"TujenEG_AtVoranaLogbook",[],[],1
774,"TujenEG_AfterVorana",[],[],1
775,"DannigEG_AfterCometBoss",[],[],1
776,"TujenEG_OnGwenDisappearFirst",[],[],1
777,"TujenEG_OnGwenDisappearAgain",[],[],1
778,"TujenEG_OnGwenReturn",[],[],1
779,"TujenEG_OnVoranaLogbook",[],[],1
780,"TujenEG_OnVorana",[],[],1
781,"TujenEG_OnVoranasFate",[],[],1
782,"TujenEG_OnTriskelionPieces",[],[],1
783,"TujenEG_OnReforgedTriskelion",[],[],1
784,"DannigExp2_FarrowOne",[],[],1
785,"DannigExp2_FarrowTwo",[],[],1
786,"DannigExp2_FarrowThree",[],[],1
787,"DannigExp2_CometFalls",[],[],1
788,"DannigExp2_FindOlroth",[],[],1
789,"DannigExp2_OlrothLogbookLocation",[],[],1
790,"DannigExp2_AfterOlrothDeath",[],[],1
791,"DannigExp2_AfterCometBoss",[],[],1
792,"DannigExp2_OnRuinedKingsmarch",[],[],1
793,"DannigExp2_OnGwennenDisappearance",[],[],1
794,"DannigExp2_OnGwennenReturn",[],[],1
795,"DannigExp2_OnOlroth",[],[],1
796,"DannigExp2_OnOlrothLogbook",[],[],1
797,"DannigExp2_OnOlrothFate",[],[],1
798,"DannigExp2_OnTheKing",[],[],1
799,"Hilda_FirstAMEncounter",[],[],1
800,"Hilda_FirstAMEncounterP2",[],[],1
801,"Hilda_FirstAMEncounterP3",[],[],1
802,"Hilda_FirstTrophyKilled",[],[],1
803,"Hilda_FirstTrophyKilledP2",[],[],1
804,"Hilda_FirstTrophyKilledP3",[],[],1
805,"Hilda_SecondTrophyKilled",[],[],1
806,"Hilda_SecondTrophyKilledP2",[],[],1
807,"Hilda_SecondTrophyKilledP3",[],[],1
808,"Hilda_ThirdTrophyKilled",[],[],1
809,"Hilda_ThirdTrophyKilledP2",[],[],1
810,"Hilda_ThirdTrophyKilledP3",[],[],1
811,"Hilda_FourthTrophyKilled",[],[],1
812,"Hilda_FourthTrophyKilledP2",[],[],1
813,"Hilda_ProofInPudding",[],[],1
814,"Hilda_OnTrophyHunters",[],[],1
815,"Hilda_AM_OnTheSpirit",[],[],1
816,"Hilda_AM_OnCodswallop",[],[],1
817,"RogExp2_FindUhtredQuest",[],[],1
818,"RogExp2_UhtredLogbookLocation",[],[],1
819,"RogExp2_AfterUhtredDeath",[],[],1
820,"RogExp2_OnMissingWife",[],[],1
821,"RogExp2_MissingWifeGwenNotKnown",[],[],1
822,"RogExp2_OnShop",[],[],1
823,"RogExp2_OnReunited",[],[],1
824,"RogExp2_OnNewPlan",[],[],1
825,"RogExp2_OnUhtred",[],[],1
826,"RogExp2_OnUhtredLogbook",[],[],1
827,"RogExp2_OnUhtredFate",[],[],1
828,"RogExp2_OnComet",[],[],1
829,"RogExp2_OnAncientMirror",[],[],1
830,"RogExp2_OnReforgedTriskelion",[],[],1
831,"Rhodri_OnPlundersPointFirst",[],[],1
832,"Rhodri_OnPlundersPointComplete",[],[],1
833,"Matiki_IntroOnShipNoMakoru",[],[],1
834,"Matiki_IntroOnShipMapOpenNoMakoru",[],[],1
835,"Matiki_IntroOnShipAfterMapNoMakoru",[],[],1
836,"Makoru_StartLogbookQuest",[],[],1
837,"Makoru_StartLogbookQuestP2",[],[],1
838,"Makoru_StartLogbookQuestP3",[],[],1
839,"Makoru_OnSurvivors",[],[],1
840,"Makoru_KingsmarchRuins",[],[],1
841,"Makoru_OnGwennen",[],[],1
842,"Makoru_OnMiddengard",[],[],1
843,"FleabagFinnegan_Intro",[],[],1
844,"FleabagFinnegan_GossipSparedMoment",[],[],1
845,"GwennenExp2_FirstInteract",[],[],1
846,"GwennenExp2_AfterMedvedDeath",[],[],1
847,"GwennenExp2_OnMedved",[],[],1
848,"GwennenExp2_OnTheKing",[],[],1
849,"GwennenExp2_OnMedvedLogbook",[],[],1
850,"GwennenExp2_OnRog",[],[],1
851,"GwennenExp2_OnComet",[],[],1
852,"GwennenExp2_OnKingAfterCometFell",[],[],1
853,"GwennenExp2_OnTriskelionReforged",[],[],1
854,"GwennenExp2_OnWhatsNext",[],[],1
855,"HoodedMentorEG_Asleep",[],[],1
856,"AoifeEG_Intro",[],[],1
857,"AoifeEG_IntroHub",[],[],1
858,"AoifeEG_AfterFirstRitual",[],[],1
859,"AoifeEG_AfterFirstRitualP2",[],[],1
860,"AoifeEG_FirstMeetCaerTarth",[],[],1
861,"AoifeEG_AfterTribute",[],[],1
862,"AoifeEG_AfterTributeP2",[],[],1
863,"AoifeEG_AfterTributeP3",[],[],1
864,"AoifeEG_ReturnBody",[],[],1
865,"AoifeEG_ReturnBodyAfterEffigy",[],[],1
866,"AoifeEG_ReturnBodyAfterEffigyP2",[],[],1
867,"AoifeEG_AfterDefeatingBodach",[],[],1
868,"AoifeEG_OnCaerTarth",[],[],1
869,"AoifeEG_OnGoddess",[],[],1
870,"AoifeEG_OnSpirit",[8],[],1
871,"AoifeEG_OnNames",[],[],1
872,"AoifeEG_OnKingInMists",[],[],1
873,"AoifeEG_OnLamenting",[],[],1
874,"AoifeEG_OnLamentingContinued",[],[],1
875,"AoifeEG_OnVillage",[11],[],1
876,"AoifeEG_OnNameless",[],[],1
877,"AoifeEG_OnChampion",[],[],1
878,"AoifeEG_OnDefeatingBodach",[],[],1
879,"AoifeEG_OnQueen",[],[],1
880,"JadoEG_Intro",[],[],1
881,"JadoEG_IntroP2",[],[],1
882,"JadoEG_SecondBoss",[],[],1
883,"JadoEG_SecondBossP2",[],[],1
884,"JadoEG_SecondBossP3",[],[],1
885,"JadoEG_ThirdBoss",[],[],1
886,"JadoEG_ThirdBossP2",[],[],1
887,"JadoEG_ThirdBossP3",[],[],1
888,"JadoEG_FinalBoss",[],[],1
889,"JadoEG_FinalBossP2",[],[],1
890,"JadoEG_OnForbiddenVaults",[],[],1
891,"JadoEG_OnTwentyYearsAgo",[],[],1
892,"JadoEG_OnArtifactsOfPower",[],[],1
893,"JadoEG_OnPersonalHistory",[],[],1
894,"JadoEG_FinalComment",[],[],1
895,"Sebastian_DirectToChimeral",[],[],1
896,"Sebastian_OnOtherCamps",[],[],1
897,"Sebastian_OnStateOfThings",[],[],1
898,"Sebastian_OnYorick",[],[],1
899,"Sebastian_OnYorickDeath",[],[],1
900,"Sebastian_OnGwen",[],[],1
901,"Gwendolyn_AfterFight_Convo",[],[],1
902,"Gwendolyn_OnOtherCamps_Convo",[],[],1
903,"Gwendolyn_OnUntrustworthy_Convo",[],[],1
904,"Gwendolyn_OnMonsters_Convo",[],[],1
905,"PostArbiterOfDivinity_AtlasTowerTrigger",[],[],1
906,"LurkingEG_Intro",[],[],1
907,"LurkingEG_IntroP2",[],[],1
908,"LurkingEG_WellIntro",[],[],1
909,"LurkingEG_WellIntroP2",[],[],1
910,"LurkingEG_NorthCrackIntro",[],[],1
911,"LurkingEG_AfterBlackblooded",[],[],1
912,"LurkingEG_AfterBlackbloodedP2",[],[],1
913,"LurkingEG_SouthCrackIntro",[],[],1
914,"LurkingEG_AfterSouthCrack",[],[],1
915,"LurkingEG_AfterSouthCrackP2",[],[],1
916,"LurkingEG_EastCrackIntro",[],[],1
917,"LurkingEG_AfterEastCrack",[],[],1
918,"LurkingEG_StartVesselFight",[],[],1
919,"LurkingEG_AfterVessel",[],[],1
920,"LurkingEG_OnHelpingWraeclast",[],[],1
921,"LurkingEG_OnTecrod",[],[],1
922,"Farrow_BeyondEzomyr",[],[],1
923,"Farrow_TheVastiriPlains",[],[],1
924,"Farrow_TheCaravan",[],[],1
925,"Farrow_TheSwamp",[],[],1
926,"Farrow_TheZiggurat",[],[],1
927,"Farrow_ReturningToOgham",[],[],1
928,"Farrow_TheDesertSands",[],[],1
929,"Farrow_AzmeriRanges",[],[],1
930,"Farrow_EndgameFirst",[],[],1
931,"Farrow_OnVaalCataclysm",[],[],1
932,"Farrow_AllCraftsFound",[],[],1
933,"Farrow_OnAllTheseMushrooms",[],[],1
934,"Farrow_OnAllTheseBeasts",[],[],1
935,"Farrow_OnAllTheseEzomytes",[],[],1
936,"Farrow_OnAllTheseBones",[],[],1
937,"Farrow_OnAllThisSand",[],[],1
938,"Farrow_OnAllThisDeath",[],[],1
939,"Farrow_OnAllTheseApes",[],[],1
940,"Farrow_OnAllThisTribalWarfare",[],[],1
941,"Farrow_OnAllTheseSnakes",[],[],1
942,"Ailith_IfNotTalkedInMaps",[],[],1
943,"DoryaniEG_PowerfulMapBossesP1",[],[],1
944,"DoryaniEG_PowerfulMapBossesP2",[],[],1
945,"DoryaniEG_OnSophisticatedWaystones",[],[],1
