"rownum","BaseItemType","ReqStr","ReqInt","ReqDex"
1245,3359,36,36,0
1246,3360,39,39,0
1247,3361,41,41,0
1248,3362,45,45,0
1249,3363,50,50,0
1250,3364,0,0,0
1251,3365,0,0,10
1252,3366,0,0,18
1253,3367,0,0,25
1254,3368,0,0,33
1255,3369,0,0,38
1256,3370,0,0,48
1257,3371,0,0,56
1258,3372,0,0,64
1259,3373,0,0,71
1260,3374,0,0,74
1261,3375,0,0,78
1262,3376,0,0,91
1263,3377,77,0,0
1264,3378,83,0,0
1265,3379,86,0,0
1266,3380,42,0,42
1267,3381,46,0,46
1268,3382,48,0,48
1269,3383,42,42,0
1270,3384,46,46,0
1271,3385,48,48,0
1272,3386,0,0,77
1273,3387,0,0,83
1274,3388,0,0,86
1275,3389,0,0,0
1276,3390,0,11,0
1277,3391,0,17,0
1278,3392,0,25,0
1279,3393,0,33,0
1280,3394,0,38,0
1281,3395,0,48,0
1282,3396,0,52,0
1283,3397,0,64,0
1284,3398,0,73,0
1285,3399,0,74,0
1286,3400,0,81,0
1287,3401,0,91,0
1288,3402,0,77,0
1289,3403,0,83,0
1290,3404,0,86,0
1291,3405,121,0,0
1292,3406,121,0,0
1293,3407,121,0,0
1294,3408,121,0,0
1295,3409,0,0,121
1296,3410,0,0,121
1297,3411,0,0,121
1298,3412,0,0,121
1299,3413,0,121,0
1300,3414,0,121,0
1301,3415,0,121,0
1302,3416,0,121,0
1303,3417,67,0,67
1304,3418,67,0,67
1305,3419,67,0,67
1306,3420,67,0,67
1307,3421,67,0,67
1308,3422,67,0,67
1309,3423,67,67,0
1310,3424,67,67,0
1311,3425,67,67,0
1312,3426,67,67,0
1313,3427,0,67,67
1314,3428,0,67,67
1315,3429,0,67,67
1316,3430,0,67,67
1317,3153,0,67,67
1318,3431,91,0,0
1319,3432,99,0,0
1320,3433,107,0,0
1321,3434,115,0,0
1322,3435,0,0,91
1323,3436,0,0,99
1324,3437,0,0,107
1325,3438,0,0,115
1326,3439,0,91,0
1327,3440,0,99,0
1328,3441,0,107,0
1329,3442,0,115,0
1330,3443,50,0,50
1331,3444,54,0,54
1332,3445,59,0,59
1333,3446,63,0,63
1334,3447,50,50,0
1335,3448,54,54,0
1336,3449,59,59,0
1337,3450,63,63,0
1338,3451,0,50,50
1339,3452,0,54,54
1340,3453,0,59,59
1341,3454,0,63,63
1342,3455,80,0,0
1343,3456,87,0,0
1344,3457,94,0,0
1345,3458,101,0,0
1346,3459,0,0,80
1347,3460,0,0,87
1348,3461,0,0,94
1349,3462,0,0,101
1350,3463,0,80,0
1351,3464,0,87,0
1352,3465,0,94,0
1353,3466,0,101,0
1354,3467,44,0,44
1355,3468,48,0,48
1356,3469,52,0,52
1357,3470,55,0,55
1358,3471,44,44,0
1359,3472,48,48,0
1360,3473,52,52,0
1361,3474,55,55,0
1362,3475,0,44,44
1363,3476,0,48,48
1364,3477,0,52,52
1365,3478,0,55,55
1366,3479,86,0,0
1367,3480,93,0,0
1368,3481,101,0,0
1369,3482,108,0,0
1370,3483,0,0,86
1371,3484,0,0,93
1372,3485,0,0,101
1373,3486,0,0,108
1374,3487,0,86,0
1375,3488,0,93,0
1376,3489,0,101,0
1377,3490,0,108,0
1378,3491,47,0,47
1379,3492,51,0,51
1380,3493,56,0,56
1381,3494,59,0,59
1382,3495,47,47,0
1383,3496,51,51,0
1384,3497,56,56,0
1385,3498,59,59,0
1386,3499,0,47,47
1387,3500,0,51,51
1388,3501,0,56,56
1389,3502,0,59,59
1390,3503,91,0,0
1391,3504,99,0,0
1392,3505,107,0,0
1393,3506,115,0,0
1394,3507,50,0,50
1395,3508,54,0,54
1396,3509,59,0,59
1397,3510,63,0,63
1398,3352,64,0,64
1399,3511,50,50,0
1400,3512,54,54,0
1401,3513,59,59,0
1402,3514,63,63,0
1403,3515,0,0,91
1404,3516,0,0,99
1405,3517,0,0,107
1406,3518,0,0,115
1407,3519,0,91,0
1408,3520,0,99,0
1409,3521,0,107,0
1410,3522,0,115,0
1411,3523,61,0,0
1412,3524,0,0,54
1413,3525,68,0,0
1414,3526,97,0,0
1415,3527,68,0,0
1416,3528,72,0,0
1417,3529,68,0,0
1418,3534,114,0,0
1419,3535,68,0,0
1420,3536,97,0,0
1421,3537,68,0,0
1422,3538,97,0,0
1423,3539,72,0,0
1424,3540,68,0,0
1425,3541,97,0,0
1426,3542,72,0,0
1427,3543,76,0,40
1428,3544,60,50,0
1429,3545,97,0,0
1430,3546,114,0,0
1431,3547,23,0,56
1432,3548,23,0,54
1433,3549,31,0,76
1434,3550,23,0,54
1435,3551,23,0,56
1436,3552,23,0,56
1437,3553,31,0,76
1438,3554,31,0,76
1439,3555,0,23,54
1440,3556,0,23,54
1441,3557,0,31,76
1442,3558,0,23,54
1443,3559,0,31,76
1444,3560,0,23,56
1445,3561,0,23,56
1446,3562,0,0,97
1447,3563,0,0,68
1448,3564,0,0,97
1449,3565,0,0,72
1450,3566,0,0,72
1451,3567,0,0,97
1452,3568,0,0,97
1453,3569,0,0,97
1454,3570,39,0,39
1455,3571,39,0,39
1456,3572,54,0,54
1457,3573,39,0,39
1458,3574,40,0,40
1459,3575,63,0,63
1460,3576,54,0,54
1461,3577,45,32,0
1462,3578,45,32,0
1463,3579,63,45,0
1464,3580,45,32,0
1465,3581,63,45,0
1466,3582,74,52,0
1467,5270,61,0,0
1468,5271,61,0,0
1469,5272,61,0,0
1470,5273,61,0,0
1471,5274,65,0,0
1472,5275,72,0,0
1473,5276,87,0,0
1474,5277,0,0,61
1475,5278,0,0,61
1476,5279,0,0,61
1477,5280,0,0,61
1478,5281,0,0,61
1479,5282,0,0,65
1480,5283,0,0,87
1481,5284,0,0,87
1482,5285,0,0,103
1483,5286,0,0,103
1484,5287,0,0,121
1485,5288,0,0,121
1486,5289,0,61,0
1487,5290,0,61,0
1488,5291,0,61,0
1489,5292,0,61,0
1490,5293,0,61,0
1491,5294,0,61,0
1492,5295,0,87,0
1493,5296,0,87,0
1494,5297,0,87,0
1495,5298,0,103,0
1496,5299,0,121,0
1497,5300,0,121,0
1498,5301,35,0,35
1499,5302,35,0,35
1500,5303,35,0,35
1501,5304,36,0,36
1502,5305,49,0,49
1503,5306,49,0,49
1504,5307,49,0,49
1505,5308,57,0,57
1506,5309,67,0,67
1507,5310,35,35,0
1508,5311,35,35,0
1509,5312,35,35,0
1510,5313,49,49,0
1511,5314,49,49,0
1512,5315,49,49,0
1513,5316,57,57,0
1514,5317,57,57,0
1515,5318,67,67,0
1516,5319,57,85,0
1517,5320,67,67,0
1518,5321,67,67,0
1519,5322,57,57,0
1520,5323,67,67,0
1521,5324,0,35,35
1522,5325,0,35,35
1523,5326,0,35,35
1524,5327,0,36,36
1525,5328,0,49,49
1526,5329,0,49,49
1527,5330,0,67,67
1528,5331,0,0,0
1529,5332,41,41,41
1530,5333,72,72,72
1531,5334,54,0,0
1532,5335,54,0,0
1533,5336,54,0,0
1534,5337,58,0,0
1535,5338,78,0,0
1536,5339,78,0,0
1537,5340,78,0,0
1538,5341,0,0,54
1539,5342,0,0,54
1540,5343,0,0,58
1541,5344,0,0,78
1542,5345,0,0,78
1543,5346,0,0,91
1544,5347,0,0,91
1545,5348,0,0,79
1546,5349,0,0,91
1547,5350,0,54,0
1548,5351,0,54,0
1549,5352,0,54,0
1550,5353,0,58,0
1551,5354,0,78,0
1552,5355,0,78,0
1553,5356,0,78,0
1554,5357,0,91,0
1555,5358,0,91,0
1556,5359,0,91,0
1557,5360,31,0,31
1558,5361,31,0,31
1559,5362,31,0,31
1560,5363,32,0,32
1561,5364,43,0,43
1562,5365,50,0,50
1563,5366,59,0,59
1564,5367,31,31,0
1565,5368,31,31,0
1566,5369,31,31,0
1567,5370,32,32,0
1568,5371,43,43,0
1569,5372,50,50,0
1570,5373,50,50,0
1571,5374,50,50,0
1572,5375,36,36,36
1573,5376,59,59,0
1574,5377,0,31,31
1575,5378,0,31,31
1576,5379,0,31,31
1577,5380,0,32,32
1578,5381,0,41,41
1579,5382,0,43,43
1580,5383,0,50,50
1581,5384,48,0,0
1582,5385,48,0,0
1583,5386,48,0,0
1584,5387,48,0,0
1585,5388,68,0,0
1586,5389,80,0,0
1587,5390,0,0,48
1588,5391,0,0,48
1589,5392,0,0,48
1590,5393,0,0,48
1591,5394,0,0,56
1592,5395,0,48,0
1593,5396,0,49,0
1594,5397,0,48,0
1595,5398,0,48,0
1596,5399,0,68,0
1597,5400,0,68,0
1598,5401,0,64,0
1599,5402,27,0,27
1600,5403,27,0,27
1601,5404,38,0,38
1602,5405,38,0,38
1603,5406,36,0,36
1604,5407,27,27,0
1605,5408,27,27,0
1606,5409,38,38,0
1607,5410,38,38,0
1608,5411,0,27,27
1609,5412,0,27,27
1610,5413,0,38,38
1611,5414,0,38,38
1612,5415,0,44,44
1613,5416,32,32,32
1614,5417,51,0,0
1615,5418,51,0,0
1616,5419,51,0,0
1617,5420,54,0,0
1618,5421,73,0,0
1619,5422,0,0,51
1620,5423,0,0,51
1621,5424,0,0,54
1622,5425,0,0,54
1623,5426,0,0,86
1624,5427,0,51,0
1625,5428,0,51,0
1626,5429,0,51,0
1627,5430,0,51,0
1628,5431,0,54,0
1629,5432,29,0,29
1630,5433,29,0,29
1631,5434,30,0,30
1632,5435,41,0,41
1633,5436,29,29,0
1634,5437,56,56,0
1635,5438,0,29,29
1636,5439,0,30,30
1637,5440,0,47,47
1638,5441,54,0,0
1639,5442,54,0,0
1640,5443,54,0,0
1641,5444,54,0,0
1642,5445,54,0,0
1643,5446,58,0,0
1644,5447,71,0,0
1645,5448,34,34,34
1646,5449,91,0,0
1647,5450,91,0,0
1648,5451,0,0,91
1649,5452,91,0,0
1650,5453,91,0,0
1651,5454,107,0,0
1652,5455,99,0,0
1653,5456,31,0,31
1654,5457,31,0,31
1655,5458,32,32,0
1656,5459,32,32,0
1657,5460,31,31,0
1658,5461,31,31,0
1659,5462,38,38,0
1660,5463,0,0,54
1661,5464,0,0,54
1662,5465,0,0,54
1663,5466,0,0,54
1664,5467,0,0,58
1665,5468,0,0,58
1666,5469,0,0,78
1667,5470,0,0,85
1668,5471,107,0,0
1669,5472,0,107,0
1670,5473,0,0,107
1671,5474,67,0,67
1672,5475,50,50,0
1673,5476,0,54,0
1674,5477,0,54,0
1675,5478,0,54,0
1676,5479,0,54,0
1677,5480,0,54,0
1678,5481,0,58,0
1679,5482,0,78,0
1680,5483,0,91,0
1681,5484,0,67,67
1682,2217,0,0,0
1683,2218,0,12,0
1684,2219,0,24,0
1685,2220,12,25,0
1686,2221,0,40,0
1687,2222,17,38,0
1688,2223,17,38,0
1689,2224,17,38,0
1690,2225,0,60,0
1691,2226,0,65,0
1692,2227,26,63,0
1693,2228,0,87,0
1694,2229,0,92,0
1695,2230,0,102,0
1696,2231,0,114,0
1697,2232,17,38,0
1698,2154,0,0,0
1699,2155,0,0,0
1700,2156,0,0,0
1701,2157,0,23,0
1702,2158,0,31,0
1703,2159,0,46,0
1704,2160,0,60,0
1705,2161,0,68,0
1706,2162,0,80,0
1707,2163,0,87,0
1708,2164,0,92,0
1709,2165,0,99,0
1710,2166,0,114,0
1711,2167,0,114,0
1712,2168,0,114,0
1713,2169,0,114,0
1714,2170,0,114,0
1715,2171,0,114,0
1716,2172,0,0,0
1717,2173,0,0,0
1718,2174,0,0,0
1719,2175,0,23,0
1720,2176,0,31,0
1721,2177,0,46,0
1722,2178,0,60,0
1723,2179,0,68,0
1724,2180,0,80,0
1725,2181,0,87,0
1726,2182,0,92,0
1727,2183,0,99,0
1728,2184,0,114,0
1729,2185,0,114,0
1730,2186,0,114,0
1731,2187,0,23,0
1732,2188,0,114,0
1733,2189,0,114,0
1734,2190,0,114,0
