"rownum","Id","MonsterPacksKey","Flag","Weight","MonsterVarietiesKey","string_45"
893,"1032",506,1,35,342,""
894,"1033",507,1,80,239,""
895,"1034",507,1,20,241,""
896,"1036",508,1,50,339,""
897,"1037",508,1,50,342,""
898,"1038",509,1,12,1507,""
899,"1039",509,1,43,342,""
900,"1040",509,1,45,345,""
901,"1041",511,1,10,327,""
902,"1042",511,1,90,350,""
903,"1043",512,1,65,183,""
904,"1044",512,1,35,184,""
905,"1045",513,1,100,364,""
906,"1046",514,1,70,558,""
907,"1047",514,1,30,559,""
908,"1048",515,1,20,248,""
909,"1049",515,1,20,249,""
910,"1050",515,1,20,250,""
911,"1051",515,1,20,251,""
912,"1052",515,1,0,252,""
913,"1053",517,1,100,238,""
914,"1054",518,1,40,230,""
915,"1055",518,1,60,239,""
916,"1056",519,1,100,328,""
917,"1057",528,1,20,252,""
918,"1058",528,1,40,251,""
919,"1059",528,1,40,248,""
920,"1060",532,1,50,1458,""
921,"1061",532,1,50,1460,""
922,"1062",529,1,20,253,""
923,"1063",529,1,40,255,""
924,"1064",529,1,40,256,""
925,"1066",530,1,100,263,""
926,"1067",531,1,18,356,""
927,"1068",531,1,34,358,""
928,"1069",531,1,18,359,""
929,"1070",531,1,15,357,""
930,"1071",531,1,15,360,""
931,"1072",516,1,100,247,""
932,"_ESQHXrk",520,1,60,183,""
933,"1074",520,1,40,184,""
934,"1075",521,1,100,22,""
935,"1076",523,1,80,140,""
936,"1077",523,1,20,138,""
937,"1078",522,1,40,256,""
938,"1079",522,1,40,254,""
939,"1080",522,1,20,253,""
940,"1081",524,1,100,140,""
941,"QI8vM8rn",525,1,80,140,""
942,"1082",525,1,20,143,""
943,"1083",526,1,40,255,""
944,"1084",526,1,40,256,""
945,"1085",526,1,10,253,""
946,"1086",527,1,50,361,""
947,"1087",527,1,50,362,""
948,"1088",533,1,50,913,""
949,"1089",533,1,50,916,""
950,"1090",534,1,75,911,""
951,"1091",534,1,25,910,""
952,"1092",535,1,33,913,""
953,"1093",535,1,33,915,""
954,"1094",535,1,34,914,""
955,"1095",536,1,40,917,""
956,"1096",536,1,30,914,""
957,"1097",536,1,30,915,""
958,"1098",539,1,75,616,""
959,"1099",539,1,25,620,""
960,"1100",540,1,60,626,""
961,"1101",540,1,40,628,""
962,"1102",541,1,40,630,""
963,"1103",541,1,60,626,""
964,"1104",645,1,100,854,""
965,"1105",542,1,100,652,""
966,"1107",543,1,100,592,""
967,"1108",544,1,0,287,""
968,"1109",544,1,10,288,""
969,"1110",544,1,10,289,""
970,"1111",544,1,10,290,""
971,"1112",544,1,10,292,""
972,"1113",544,1,10,293,""
973,"1114",544,1,10,294,""
974,"1115",544,1,15,305,""
975,"1116",544,1,15,306,""
976,"1117",554,1,30,396,""
977,"1118",554,1,30,395,""
978,"1119",554,1,20,400,""
979,"1120",554,1,20,422,""
980,"1121",555,1,30,399,""
981,"1122",555,1,30,398,""
982,"1123",555,1,20,401,""
983,"1124",555,1,20,397,""
984,"1125",556,1,30,423,""
985,"1126",556,1,30,424,""
986,"1127",556,1,20,430,""
987,"1128",556,1,20,422,""
988,"1129",557,1,30,429,""
989,"1130",557,1,30,428,""
990,"1131",557,1,20,431,""
991,"1132",557,1,20,427,""
992,"1133",545,1,100,569,""
993,"1134",546,1,90,385,""
994,"1135",546,1,10,600,""
995,"1136",547,1,30,745,""
996,"1137",547,1,35,290,""
997,"1138",547,1,35,295,""
998,"1139",548,1,100,667,""
999,"1140",549,1,75,575,""
1000,"1141",549,1,25,579,""
1001,"1142",550,1,90,598,""
1002,"1143",550,1,10,707,""
1003,"1144",551,1,30,724,""
1004,"1145",551,1,30,726,""
1005,"1146",551,1,20,727,""
1006,"1147",551,1,20,728,""
1007,"1148",552,1,50,305,""
1008,"1149",552,1,50,306,""
1009,"1150",553,1,50,290,""
1010,"1151",553,1,50,295,""
1011,"1152",553,1,0,305,""
1012,"1153",553,1,0,306,""
1013,"1154",558,1,75,573,""
1014,"1155",558,1,25,577,""
1015,"1156",559,1,100,753,""
1016,"1158",560,1,17,290,""
1017,"1159",560,1,17,291,""
1018,"1160",560,1,17,295,""
1019,"1161",560,1,17,296,""
1020,"1162",560,1,17,305,""
1021,"1163",560,1,5,375,""
1022,"1164",561,1,100,160,""
1023,"1165",562,1,100,749,""
1024,"1166",563,1,95,680,""
1025,"1167",563,1,5,673,""
1026,"1168",564,1,5,677,""
1027,"1169",564,1,95,680,""
1028,"1170",565,1,5,703,""
1029,"1171",565,1,18,704,""
1030,"1172",565,1,12,705,""
1031,"1173",565,1,65,706,""
1032,"1174",566,1,10,679,""
1033,"1175",566,1,15,704,""
1034,"1176",566,1,10,705,""
1035,"1177",566,1,65,706,""
1036,"1178",567,1,100,572,""
1037,"1179",568,1,100,701,""
1038,"1181",569,1,100,1498,""
1039,"1182",570,1,100,389,""
1040,"1183",571,1,15,792,""
1041,"1184",571,1,85,799,""
1042,"1185",572,1,0,731,""
1043,"1186",572,1,20,733,""
1044,"1187",572,1,20,735,""
1045,"1188",572,1,60,737,""
1046,"1189",573,1,100,759,""
1047,"1190",574,1,15,564,""
1048,"1191",574,1,85,569,""
1049,"1192",578,1,25,740,""
1050,"1193",578,1,50,741,""
1051,"1194",578,1,25,743,""
1052,"1195",579,1,60,770,""
1053,"1197",580,1,100,765,""
1054,"1198",582,1,100,666,""
1055,"1199",581,1,100,8,""
1056,"1200",583,1,25,772,""
1057,"1201",583,1,25,773,""
1058,"1202",583,1,25,774,""
1059,"1203",583,1,25,775,""
1060,"1204",584,1,100,778,""
1061,"1205",585,1,100,776,""
1062,"1208",587,1,100,429,""
1063,"1209",537,1,100,1481,""
1064,"1210",538,1,100,1480,""
1065,"1211",588,1,100,419,""
1066,"1212",589,1,100,421,""
1067,"1214",590,1,100,1482,""
1068,"1215",591,1,50,1485,""
1069,"1216",591,1,50,1487,""
1070,"1217",592,1,100,1427,""
1071,"1218",593,1,100,1426,""
1072,"1219",594,1,100,1428,""
1073,"1220",575,1,10,795,""
1074,"1221",575,1,90,737,""
1075,"1222",576,1,100,1510,""
1076,"1223",577,1,100,797,""
1077,"1226",586,1,25,772,""
1078,"1227",586,1,25,773,""
1079,"1228",586,1,25,774,""
1080,"1229",586,1,25,775,""
1081,"1230",646,1,33,806,""
1082,"1231",646,1,33,807,""
1083,"1232",646,1,34,808,""
1084,"1233",647,1,100,837,""
1085,"1234",648,1,33,806,""
1086,"1235",648,1,34,807,""
1087,"1236",648,1,33,808,""
1088,"1237",649,1,30,816,""
1089,"1238",649,1,35,817,""
1090,"1239",649,1,35,818,""
1091,"1240",650,1,100,879,""
1092,"1242",651,1,100,1,""
1093,"1243",652,1,50,895,""
1094,"1244",652,1,50,892,""
1095,"1246",653,1,24,875,""
1096,"1247",653,1,24,876,""
1097,"1248",653,1,24,877,""
1098,"1249",653,1,24,878,""
1099,"1250",654,1,100,927,""
1100,"1251",655,1,40,922,""
1101,"1252",655,1,15,867,""
1102,"1253",655,1,15,868,""
1103,"1254",655,1,15,869,""
1104,"1255",655,1,15,870,""
1105,"1256",656,1,25,867,""
1106,"1257",656,1,25,868,""
1107,"1258",656,1,25,869,""
1108,"1259",656,1,25,870,""
1109,"1260",657,1,100,354,""
1110,"1261",658,1,100,899,""
1111,"1262",659,1,45,826,""
1112,"1263",659,1,45,824,""
1113,"1264",659,1,10,830,""
1114,"1265",660,1,60,831,""
1115,"1266",660,1,40,856,""
1116,"1267",661,1,100,856,""
1117,"1268",662,1,75,826,""
1118,"1269",662,1,25,822,""
1119,"1270",663,1,55,823,""
1120,"1271",663,1,35,824,""
1121,"1272",663,1,10,822,""
1122,"1273",664,1,100,822,""
1123,"1274",665,1,20,833,""
1124,"1275",665,1,40,824,""
1125,"1276",665,1,40,823,""
1126,"1277",666,1,50,859,""
1127,"1278",666,1,50,860,""
1128,"1279",667,1,35,861,""
1129,"1280",667,1,65,860,""
1130,"1281",668,1,35,862,""
1131,"1282",668,1,65,859,""
1132,"1283",669,1,100,962,""
1133,"1284",670,1,100,849,""
1134,"1285",671,1,100,951,""
1135,"1286",672,1,100,953,""
1136,"1287",673,1,75,966,""
1137,"1288",673,1,25,967,""
1138,"1289",674,1,75,968,""
1139,"1290",674,1,25,967,""
1140,"1291",675,1,100,967,""
1141,"1292",676,1,50,892,""
1142,"1293",595,1,50,891,""
1143,"1294",595,1,50,897,""
1144,"1295",596,1,100,893,""
1145,"1296",597,1,100,894,""
1146,"1297",676,1,50,896,""
1147,"1298",599,1,100,897,""
1148,"1299",598,1,100,963,""
1149,"1300",600,1,0,1042,""
1150,"1301",600,1,70,1039,""
1151,"1302",600,1,30,1041,""
1152,"1303",601,1,70,1037,""
1153,"1304",601,1,30,1038,""
1154,"1305",602,1,100,1055,""
1155,"1306",604,1,50,1079,""
1156,"1307",604,1,50,1081,""
1157,"1308",605,1,75,1080,""
1158,"1309",605,1,25,1082,""
1159,"1310",603,1,25,1085,""
1160,"1311",603,1,25,1086,""
1161,"1312",603,1,25,1088,""
1162,"1313",603,1,25,1087,""
1163,"hc9IcpWC",606,1,30,1088,""
1164,"1314",606,1,70,948,""
1165,"1317",607,1,65,851,""
1166,"1318",607,1,35,976,""
1167,"1319",608,1,65,852,""
1168,"1320",608,1,35,977,""
1169,"1323",612,1,100,978,""
1170,"1324",610,1,100,927,""
1171,"1325",611,1,50,1089,""
1172,"1326",611,1,50,1090,""
1173,"1327",614,1,70,988,""
1174,"1328",614,1,30,987,""
1175,"1329",615,1,30,986,""
1176,"1330",615,1,70,987,""
1177,"1331",616,1,100,1044,""
1178,"1332",609,1,100,438,""
1179,"1333",613,1,100,1096,""
1180,"1334",617,1,49,992,""
1181,"1335",617,1,49,1011,""
1182,"1336",617,1,2,1053,""
1183,"1337",618,1,2,1052,""
1184,"1338",618,1,49,1024,""
1185,"1339",618,1,49,992,""
1186,"1340",619,1,49,1006,""
1187,"1341",619,1,49,1022,""
1188,"1342",619,1,2,1047,""
1189,"1343",620,1,2,1047,""
1190,"1344",620,1,49,1035,""
1191,"1345",620,1,49,1006,""
1192,"1346",623,1,59,998,""
1193,"1347",623,1,39,1016,""
1194,"1348",623,1,2,964,""
1195,"1349",624,1,2,964,""
1196,"1350",624,1,39,1029,""
1197,"1351",624,1,59,998,""
1198,"1352",621,1,59,995,""
1199,"1353",621,1,39,1013,""
1200,"1354",622,1,40,1026,""
1201,"1355",622,1,60,995,""
1202,"1356",625,1,49,1004,""
1203,"1357",625,1,49,1020,""
1204,"1358",625,1,2,1117,""
1205,"1359",626,1,2,1117,""
1206,"1360",626,1,49,1033,""
1207,"1361",626,1,49,1004,""
1208,"1362",627,"",1,825,""
1209,"1363",627,"",5,857,""
1210,"1364",628,1,50,1115,""
1211,"1365",628,1,50,1109,""
1212,"1366",629,1,70,1106,""
1213,"1367",630,1,70,1113,""
1214,"1368",630,1,30,1107,""
1215,"1369",629,1,30,1111,""
1216,"1370",631,1,100,850,""
1217,"1371",632,1,100,1135,""
1218,"1372",633,1,100,1048,""
1219,"1373",637,1,50,974,""
1220,"1374",637,1,50,852,""
1221,"1376",638,1,100,976,""
1222,"1377",634,1,5,972,""
1223,"1378",634,1,95,851,""
1224,"1379",635,1,5,853,""
1225,"1380",635,1,95,973,""
1226,"1381",636,1,100,1142,""
1227,"1384",639,1,100,1180,""
1228,"1385",640,1,100,1173,""
1229,"1386",641,1,100,1182,""
1230,"1387",642,1,100,1183,""
1231,"1388",643,1,70,1178,""
1232,"1389",643,1,30,1175,""
1233,"1390",644,1,100,1179,""
1234,"1392",510,1,4,323,""
1235,"1393",510,1,48,342,""
1236,"1394",510,1,48,339,""
1237,"sOpiUkEW",677,1,30,1167,""
1238,"YfnRDHQm",677,1,30,1171,""
1239,"pvb9s2YG",677,1,30,1172,""
1240,"zhVunxyV",677,1,10,1170,""
1241,"kOJCzvdf",678,1,40,1089,""
1242,"IhrrVq9j",678,1,40,1090,""
1243,"iDQ7WWaq",678,1,20,1154,""
1244,"wl14uCDS",679,1,50,1089,""
1245,"2KPExdU1",679,1,50,1090,""
1246,"m37DxL4G",680,1,100,1155,""
1247,"X-l0wo0T",681,1,100,1191,""
1248,"yBSk8rj8",682,1,100,1187,""
1249,"C0V-YPf-",683,1,100,1185,""
1250,"jUNQR-V-",684,1,100,1188,""
1251,"vxfRGI4F",685,1,40,1089,""
1252,"kaRsuK-z",685,1,40,1090,""
1253,"vjhdyKbi",685,1,20,1158,""
1254,"rSQ1iFa-",686,1,40,1089,""
1255,"wEqmnSi_",686,1,40,1090,""
1256,"NBn4LRj4",686,1,20,1156,""
1257,"sxgRZo_9",687,1,40,1089,""
1258,"1M_vO2k4",687,1,40,1090,""
1259,"TUQFrCb8",687,1,20,1157,""
1260,"PRGMnGiK",688,1,100,1201,""
1261,"DlTD-TBl",689,1,33,1209,""
1262,"NAI_fiHa",689,1,33,1211,""
1263,"XyBLVkpv",689,1,34,1213,""
1264,"uSr49Fyg",690,1,50,1215,""
1265,"YgpzEc3e",690,1,50,1217,""
1266,"X_iD3Hj4",691,1,34,1209,""
1267,"OgHRvkQs",691,1,33,1211,""
1268,"gB7xG_52",691,1,33,1213,""
1269,"T8GBL_Pa",692,1,100,1225,""
1270,"qVpEoVnL",693,1,45,1221,""
1271,"3w0dhPAC",693,1,45,1231,""
1272,"a5YaWteA",693,1,10,1229,""
1273,"BjZ78_pd",694,1,45,1222,""
1274,"gvAwKTSJ",694,1,45,1231,""
1275,"yYLUlMGr",694,1,10,1229,""
1276,"hrDU4_On",695,1,45,1224,""
1277,"AMRd4S2o",695,1,45,1231,""
1278,"sJDvZQnR",695,1,10,1229,""
1279,"wPpG1LyO",696,1,100,1232,""
1280,"ahT9tcs4",697,1,60,186,""
1281,"OB6_eV01",697,1,30,187,""
1282,"-0W4dvzC",697,1,10,1242,""
1283,"aYWrocfa",698,1,100,1243,""
1284,"xxwlAwtA",699,1,50,636,""
1285,"gC-hZvSQ",699,1,50,637,""
1286,"hi9vugZV",700,1,25,1248,""
1287,"GInm-elx",700,1,25,1249,""
1288,"YwZYznlK",700,1,40,1262,""
1289,"-itbLesx",700,1,10,1265,""
1290,"7CfnqRxX",701,1,40,1259,""
1291,"7MTATOAK",701,1,25,1255,""
1292,"_QPLbraW",701,1,25,1258,""
1293,"aBlnB62P",701,1,10,1265,""
1294,"Vthht6Ev",702,1,25,1248,""
1295,"QpLeqglg",702,1,25,1249,""
1296,"jPkBShLk",702,1,20,1262,""
1297,"qHBV5jB7",702,1,20,1276,""
1298,"LLG7hcSJ",702,1,10,1265,""
1299,"JWbrxKS6",703,1,20,1259,""
1300,"Gdl36sK2",703,1,30,1255,""
1301,"pAXIpjb_",703,1,30,1258,""
1302,"VJIZLSSk",703,1,20,1276,""
1303,"SvRX6SI8",704,1,40,1450,""
1304,"rwpHqfje",704,1,60,389,""
1305,"8Y8xZrej",705,1,100,1268,""
1306,"Sg0eGHQf",706,1,85,1283,""
1307,"Vmu-3NEK",706,1,15,1277,""
1308,"J24fEPC3",707,1,15,1278,""
1309,"du1KvzL7",707,1,85,1279,""
1310,"3s0eMmCJ",708,1,100,1286,""
1311,"pM_nil44",709,1,80,1281,""
1312,"aOw1sNGt",709,1,20,1284,""
1313,"pPR3Vz-h",710,1,100,1287,""
1314,"aAPJ83uQ",711,1,100,1287,""
1315,"01WTDsP2",712,1,20,1290,""
1316,"onwk55V1",712,1,40,1298,""
1317,"uzcAnNhP",712,1,40,1304,""
1318,"v4rncRxc",713,1,20,1320,""
1319,"vHowFNx6",713,1,40,1301,""
1320,"0rUiCSYy",713,1,40,1304,""
1321,"f-wCK1-w",714,1,40,1295,""
1322,"XGURXJn1",714,1,30,1298,""
1323,"P2QEkmOz",714,1,30,1304,""
1324,"tdIs25Tb",715,1,33,1298,""
1325,"PktHRbzc",715,1,34,1301,""
1326,"4i7Yk0t9",715,1,33,1304,""
1327,"8VhrQ8k0",716,1,90,785,""
1328,"DioLATDm",716,1,10,787,""
1329,"HyttAr_F",717,1,90,1403,""
1330,"6SnGiAYS",717,1,10,1388,""
1331,"y8TfyuCh",718,1,90,1405,""
1332,"CQsa0XqT",718,1,10,1388,""
1333,"nUu28pTB",719,1,90,1401,""
1334,"mg2U_h_x",719,1,10,1448,""
1335,"g5JcX4Jf",720,1,15,2098,""
1336,"zevKgbdx",720,1,15,2096,""
1337,"ojgtkyj_",720,1,70,2093,""
1338,"akdCXFWu",721,1,15,2094,""
1339,"nxz99HyR",721,1,15,2096,""
1340,"WBUJ0hDI",721,1,70,2093,""
1341,"GUdk0_-i",722,1,15,2097,""
1342,"YaOszL1z",722,1,15,2096,""
1343,"BUrzTQkp",722,1,70,2093,""
1344,"kWVH1-ih",723,1,40,1332,""
1345,"kFP_NElH",723,1,40,1335,""
1346,"UQuzf8i4",723,1,20,1330,""
1347,"7uQmrtO5",724,1,40,1336,""
1348,"yBQQ44-7",724,1,40,1337,""
1349,"87vopCty",724,1,20,1339,""
1350,"3yiOkLB_",725,1,40,1333,""
1351,"pIdKxinU",725,1,40,1335,""
1352,"-OepsnBD",725,1,20,1356,""
1353,"wIxxMnR_",726,1,40,1332,""
1354,"APc5Zshl",726,1,40,1336,""
1355,"-Pip81v_",726,1,20,1341,""
1356,"xI2m-B22",727,1,100,1340,""
1357,"8l5VYTh8",728,1,90,2010,""
1358,"i3gEnEnA",728,1,10,2007,""
1359,"1395",729,1,30,352,""
1360,"1396",729,1,35,339,""
1361,"1397",729,1,35,342,""
1362,"1398",730,1,30,350,""
1363,"1399",730,1,35,339,""
1364,"1400",730,1,35,342,""
1365,"1401",731,1,30,347,""
1366,"1402",731,1,35,339,""
1367,"1403",731,1,35,342,""
1368,"1404",732,1,20,315,""
1369,"1405",732,1,35,309,""
1370,"1406",732,1,35,285,""
1371,"1407",732,1,10,375,""
1372,"1408",733,1,15,394,""
1373,"1409",733,1,70,400,""
1374,"1410",733,1,15,396,""
1375,"1411",734,1,70,418,""
1376,"1412",734,1,15,410,""
1377,"1413",734,1,15,415,""
1378,"1414",735,1,50,1007,""
1379,"1415",735,1,50,1036,""
1380,"1416",736,1,50,1005,""
1381,"1417",736,1,50,1021,""
1382,"1418",737,1,50,993,""
1383,"1419",737,1,50,1025,""
1384,"1420",738,1,50,999,""
1385,"1421",738,1,50,1017,""
1386,"1422",739,1,50,996,""
1387,"1423",739,1,50,1027,""
1388,"1424",740,1,20,228,""
1389,"1425",740,1,80,223,""
1390,"1426",741,1,75,616,""
1391,"1427",741,1,25,620,""
1392,"1428",742,1,100,899,""
1393,"1429",743,1,85,140,""
1394,"1430",743,1,15,138,""
1395,"1431",744,1,85,139,""
1396,"1432",744,1,15,141,""
1397,"1433",745,1,30,143,""
1398,"1434",745,1,70,140,""
1399,"1435",746,1,100,780,""
1400,"1436",747,1,10,393,""
1401,"1437",747,1,90,776,""
1402,"1438",748,1,25,772,""
1403,"1439",748,1,25,773,""
1404,"1440",748,1,25,774,""
1405,"1441",748,1,25,775,""
1406,"1442",749,1,100,1180,""
1407,"1443",750,1,100,1173,""
1408,"1444",751,1,100,1182,""
1409,"1445",752,1,100,1178,""
1410,"1446",753,1,100,19,""
1411,"1447",754,1,100,364,""
1412,"1448",755,1,100,22,""
1413,"1449",756,1,40,634,""
1414,"1450",756,1,60,638,""
1415,"1451",757,1,40,186,""
1416,"1452",757,1,60,187,""
1417,"1453",758,1,100,364,""
1418,"1454",759,1,100,22,""
1419,"1455",760,1,100,19,""
1420,"1467",761,1,45,1713,""
1421,"1468",761,1,45,1714,""
1422,"1469",761,1,10,1715,""
1423,"1470",762,1,100,1608,""
1424,"1471",763,1,100,1609,""
1425,"1472",764,1,100,1611,""
1426,"1473",765,1,100,1712,""
1427,"1474",766,1,100,1717,""
1428,"1475",767,1,45,1713,""
1429,"1476",767,1,45,1714,""
1430,"1477",767,1,10,1715,""
1431,"1478",768,1,100,1608,""
1432,"1479",769,1,100,1609,""
1433,"1480",770,1,100,1611,""
1434,"1481",771,1,100,1712,""
1435,"1482",772,1,100,1717,""
1436,"1483",773,1,30,1716,""
1437,"1484",773,1,35,1713,""
1438,"1485",773,1,35,1714,""
1439,"1486",774,1,98,1626,""
1440,"1487",774,1,2,1616,""
1441,"1488",775,1,98,1626,""
1442,"1489",775,1,2,1616,""
1443,"1490",776,1,98,1618,""
1444,"1491",776,1,2,1624,""
1445,"1492",777,1,98,1618,""
1446,"1493",777,1,2,1624,""
1447,"1494",778,1,98,1622,""
1448,"1495",778,1,2,1620,""
1449,"1496",779,1,98,1622,""
1450,"1497",779,1,2,1620,""
1451,"1498",780,1,100,1560,""
1452,"1499",781,1,100,1560,""
1453,"1500",782,1,100,1560,""
1454,"1501",783,1,100,1560,""
1455,"1502",784,1,100,1560,""
1456,"1503",785,1,100,1560,""
1457,"1504",786,1,100,1560,""
1458,"1505",787,1,100,1560,""
1459,"1506",788,1,100,1560,""
1460,"1507",789,1,100,1560,""
1461,"1508",816,1,100,1737,""
1462,"1509",817,1,100,1743,""
1463,"1510",818,"",1,1745,""
1464,"1511",819,1,76,1747,""
1465,"1512",819,1,12,1749,""
1466,"1513",819,1,12,1751,""
1467,"1514",820,"",1,1753,""
1468,"1515",821,1,100,1762,""
1469,"1516",822,1,100,1759,""
1470,"1517",823,1,100,1768,""
1471,"1518",824,1,100,1757,""
1472,"1519",827,1,50,1788,""
1473,"1520",827,1,50,1792,""
1474,"1521",825,1,75,1784,""
1475,"1522",825,1,25,1782,""
1476,"1523",826,1,33,1788,""
1477,"1524",826,1,33,1790,""
1478,"1525",826,1,34,1788,""
1479,"1526",828,1,100,1794,""
1480,"1527",829,1,40,1805,""
1481,"1528",829,1,60,1807,""
1482,"1529",830,1,50,1807,""
1483,"1530",830,1,50,1809,""
1484,"1531",831,1,40,1805,""
1485,"1532",831,1,60,1809,""
1486,"1533",832,1,50,1805,""
1487,"1534",832,1,50,1807,""
1488,"1535",833,1,50,1805,""
1489,"1536",833,1,50,1809,""
1490,"1537",834,1,50,1816,""
1491,"1538",834,1,50,1818,""
1492,"1539",835,1,50,1820,""
1493,"1540",835,1,50,1822,""
1494,"1541",836,1,50,1816,""
1495,"1542",836,1,50,1820,""
1496,"1543",837,1,50,1816,""
1497,"1544",837,1,50,1818,""
1498,"1545",838,1,50,1820,""
1499,"1546",838,1,50,1822,""
1500,"1547",839,1,50,1816,""
1501,"1548",839,1,50,1820,""
1502,"1549",840,1,50,1831,""
1503,"1550",840,1,50,1833,""
1504,"1551",841,1,50,1833,""
1505,"1552",841,1,50,1835,""
1506,"1553",842,1,50,1831,""
1507,"1554",842,1,50,1835,""
1508,"1555",843,1,50,1831,""
1509,"1556",843,1,50,1833,""
1510,"1557",844,1,50,1831,""
1511,"1558",844,1,50,1835,""
1512,"1559",861,1,40,341,""
1513,"1560",861,1,40,344,""
1514,"1561",861,1,20,"",""
1515,"1562",790,1,60,1842,""
1516,"1563",790,1,40,1852,""
1517,"1564",791,1,65,1842,""
1518,"1565",791,1,35,1852,""
1519,"1566",792,1,40,1862,""
1520,"1567",792,1,60,1842,""
1521,"1568",793,1,35,1862,""
1522,"1569",793,1,65,1842,""
1523,"1570",794,1,60,1850,""
1524,"1571",794,1,40,1860,""
1525,"1572",795,1,65,1850,""
1526,"1573",795,1,35,1860,""
1527,"1574",796,1,40,1870,""
1528,"1575",796,1,60,1850,""
1529,"1576",797,1,35,1870,""
1530,"1577",797,1,65,1850,""
1531,"1578",802,1,60,1846,""
1532,"1579",802,1,40,1856,""
1533,"1580",803,1,35,1856,""
1534,"1581",803,1,65,1846,""
1535,"1582",804,1,40,1866,""
1536,"1583",804,1,60,1846,""
1537,"1584",805,1,65,1846,""
1538,"1585",805,1,35,1866,""
1539,"1586",798,1,60,1844,""
1540,"1587",798,1,40,1854,""
1541,"1588",799,1,35,1854,""
1542,"1589",799,1,65,1844,""
1543,"1590",800,1,40,1864,""
1544,"1591",800,1,60,1844,""
1545,"1592",801,1,65,1844,""
1546,"1593",801,1,40,1864,""
1547,"1594",806,1,60,1848,""
1548,"1595",806,1,30,1858,""
1549,"1596",807,1,65,1848,""
1550,"1597",807,1,35,1858,""
1551,"1598",808,1,40,1868,""
1552,"1599",808,1,60,1848,""
1553,"1600",809,1,35,1868,""
1554,"1601",809,1,65,1848,""
1555,"1602",810,1,50,1890,""
1556,"1603",810,1,50,1884,""
1557,"1604",811,1,50,1890,""
1558,"1605",811,1,50,1884,""
1559,"1606",812,1,70,1880,""
1560,"1607",813,1,70,1880,""
1561,"1608",813,1,30,1886,""
1562,"1609",814,1,70,1888,""
1563,"1610",814,1,30,1882,""
1564,"1611",815,1,70,1888,""
1565,"1612",815,1,30,1882,""
1566,"1613",812,1,30,1886,""
1567,"1614",862,1,30,341,""
1568,"1615",862,1,50,338,""
1569,"1616",862,1,20,344,""
1570,"1617",863,1,30,1508,""
1571,"1618",865,1,100,349,""
1572,"1619",871,1,17,1945,""
1573,"1620",871,1,17,1946,""
1574,"1621",871,1,17,1947,""
1575,"1622",871,1,17,1948,""
1576,"1623",871,1,17,1949,""
1577,"1624",871,1,17,1950,""
1578,"1625",863,1,90,232,""
1579,"1626",864,1,35,310,""
1580,"1627",864,1,35,312,""
1581,"1628",864,1,15,314,""
1582,"1629",864,1,15,316,""
1583,"1630",866,1,100,353,""
1584,"1631",867,1,100,351,""
1585,"1632",868,1,100,240,""
1586,"1633",869,1,100,284,""
1587,"1634",870,1,100,224,""
1588,"1635",877,1,35,1843,""
1589,"1636",877,1,65,1853,""
1590,"1637",878,1,65,1863,""
1591,"1638",878,1,35,1843,""
1592,"1639",879,1,35,1851,""
1593,"1640",879,1,65,1861,""
1594,"1641",880,1,65,1871,""
1595,"1642",880,1,35,1851,""
1596,"1643",881,1,35,1847,""
1597,"1644",881,1,65,1857,""
1598,"1645",882,1,65,1867,""
1599,"1646",882,1,35,1847,""
1600,"1647",883,1,35,1845,""
1601,"1648",883,1,65,1855,""
1602,"1649",884,1,65,1865,""
1603,"1650",884,1,35,1845,""
1604,"1651",885,1,35,1849,""
1605,"1652",885,1,65,1859,""
1606,"1653",886,1,65,1869,""
1607,"1654",886,1,35,1849,""
1608,"1655",887,1,50,1891,""
1609,"1656",887,1,50,1885,""
1610,"1657",888,1,70,1881,""
1611,"1658",889,1,70,1889,""
1612,"1659",889,1,30,1883,""
1613,"1660",888,1,30,1887,""
1614,"1661",872,1,100,1561,""
1615,"1662",873,1,100,1561,""
1616,"1663",874,1,100,1561,""
1617,"1664",875,1,100,1561,""
1618,"1665",876,1,100,1561,""
1619,"1666",890,1,100,1739,""
1620,"1667",891,1,100,1744,""
1621,"1668",892,"",1,1746,""
1622,"1669",893,1,76,1748,""
1623,"1670",893,1,12,1750,""
1624,"1671",893,1,12,1752,""
1625,"1672",894,"",1,1754,""
1626,"1673",895,1,100,1763,""
1627,"1674",896,1,100,1760,""
1628,"1675",897,1,100,1767,""
1629,"1676",898,1,60,1758,""
1630,"1677",898,1,40,1756,""
1631,"1678",901,1,50,1789,""
1632,"1679",901,1,50,1793,""
1633,"1680",899,1,75,1785,""
1634,"1681",899,1,25,1783,""
1635,"1682",900,1,33,1789,""
1636,"1683",900,1,33,1791,""
1637,"1684",900,1,34,1789,""
1638,"1685",902,1,70,1789,""
1639,"1686",902,1,30,1795,""
1640,"1687",903,1,30,1263,""
1641,"1688",903,1,70,1256,""
1642,"1689",904,1,85,2010,""
1643,"1907",904,1,15,2007,""
1644,"1906",905,1,100,2009,""
1645,"1813",906,1,85,2010,""
1646,"1812",906,1,15,2007,""
1647,"1811",907,1,100,2009,""
1648,"1918",908,1,100,1405,""
1649,"1917",909,1,100,1403,""
1650,"1916",910,1,100,1401,""
1651,"1915",911,1,65,785,""
1652,"1914",911,1,35,787,""
1653,"1692",914,1,20,2016,""
