"rownum","Id","Text","TextHardmode"
242,"ReminderTextRandomSafehouse","(Safehouses which have already been Located can still be randomly selected)",""
243,"ReminderTextWildExile","(Wild Rogue Exiles are Rogue Exiles that are spawned randomly within the Area)",""
244,"ReminderTextTornVeil","(Merging Radius is the distance at which Beyond Portals can merge with one another to spawn Beyond Demons)",""
245,"ReminderTextFaceToFace","(Legion Generals are Queen Hyrri Ngamaku, General Marceus Lioneye, Cardinal Sanctus Vox, Viper Napuatzi and Aukuna, the Black Sekhema)",""
246,"ReminderTextProtractedBattle","(Monsters in Stasis do not take any actions)",""
247,"ReminderTextResourceReallocation","(Non-resident Architects are those that can be killed to upgrade the Incursion room)",""
248,"ReminderTextContestedDevelopment","(Resident Architects are those that can be killed to change the Incursion room)",""
249,"ReminderTextShaperGuardians","(Shaper Guardians are Guardian of the Chimera, Guardian of the Minotaur, Guardian of the Hydra and Guardian of the Phoenix)",""
250,"ReminderTextElderGuardians","(Elder Guardians are The Enslaver, The Eradicator, The Constrictor and The Purifier)",""
251,"ReminderTextAtlasConquerors","(Conquerors are Baran, the Crusader, Veritania, the Redeemer, Al-Hezmin, the Hunter and Drox, the Warlord)",""
252,"ReminderTextBasicCurrency","(Basic Currency includes any currency that drops from non-league content)",""
253,"ReminderTextInfluencedItems","(Influenced Items can have modifiers not found anywhere else)",""
254,"ReminderTextKeystoneDivineFlesh","(All Damage taken bypasses Energy Shield\n50% of Elemental Damage taken as Chaos Damage\n+5% to maximum Chaos Resistance)",""
255,"ReminderTextCruelty","(Cruelty makes all Skills Supported by Cruelty Support deal up to 40% more Damage over Time, based on the amount of Damage in the Hit which grants it)",""
256,"ReminderTextKeystoneEverlastingSacrifice","(When you reach full Energy Shield, Sacrifice all Energy Shield to gain +5% to all Maximum Resistances for 4 seconds)",""
257,"ReminderTextShepherdOfSouls","(Vaal Non-Aura Skills have 80% less Soul Cost. Vaal Non-Aura Skills have 100% increased Soul Cost per Vaal Skill used in the past 8 seconds)",""
258,"ReminderTextLifetap","(Lifetap grants 20% increased Life Recovery from Flasks)",""
259,"ReminderTextKeystoneMagebane","(Dexterity provides no inherent bonus to Evasion Rating. +1% chance to Suppress Spell Damage per 15 Dexterity)",""
260,"ReminderTextSuppression","(50% of Damage from Suppressed Hits and Ailments they inflict is prevented)",""
261,"ReminderTextKeystoneGhostDance","(Cannot Recover Energy Shield to above Evasion Rating. Every 2 seconds, gain a Ghost Shroud, up to a maximum of 3. When Hit, lose a Ghost Shroud to Recover Energy Shield equal to 3% of your Evasion Rating)",""
262,"ReminderTextKeystoneDivineShield","(Cannot Recover Energy Shield to above Armour. 3% of Physical Damage prevented from Hits Recently is Regenerated as Energy Shield per second)",""
263,"ReminderTextKeystoneSolipsism","(Intelligence provides no inherent bonus to Energy Shield. 2% reduced Duration of Elemental Ailments on you per 15 Intelligence)",""
264,"ReminderTextKeystoneVersatileCombatant","(-25% to maximum Chance to Block Attack Damage, -25% to maximum Chance to Block Spell Damage, +2% Chance to Block Spell Damage for each 1% Overcapped Chance to Block Attack Damage)",""
265,"ReminderTextKeystoneLetheShade","(Take 50% less Damage over Time if you've started taking Damage over Time in the past second. 100% more Duration of Ailments on you)",""
266,"ReminderTextUncappedBlockChance","(Uncapped Chance to Block is the value Chance to Block would have if ignoring Maximum Chance to Block)",""
267,"ReminderTextOvercappedBlockChance","(Overcapped Chance to Block is the amount by which Uncapped Chance to Block is higher than Maximum Chance to Block)",""
268,"ReminderTextOvercappedResistance","(Overcapped Resistance is the amount by whch Uncapped Resistance is higher than Maximum Resistance)",""
269,"ReminderTextFireAilments","(Fire Ailments are Ignited and Scorched)",""
270,"ReminderTextFortifyingHit","(Fortifying grants an amount of Fortification based on the Damage of the Hit)",""
271,"ReminderTextUpfrontCost","(Upfront Costs are all Costs that are not paid per-second)",""
272,"ReminderTextBlindNoDuration","(Being Blinded causes 20% less Accuracy Rating and Evasion Rating)",""
273,"ReminderTextCoveredInFrostNoDuration","(Being Covered in Frost applies 50% less Critical Strike Chance and 20% increased Cold Damage Taken)",""
274,"ReminderTextCoveredInFrost","(Being Covered in Frost applies 50% less Critical Strike Chance and 20% increased Cold Damage Taken, for 4 seconds)",""
275,"ReminderTextCorrosion","(-5000 to total Armour and -1000 to total Evasion Rating per Corrosion. Corrosion lasts 4 seconds and refreshes the duration of existing Corrosion)",""
276,"ReminderTextKeystonePreciseTechnique","(40% more Attack Damage if Accuracy Rating is higher than Maximum Life. Never deal Critical Strikes)",""
277,"ReminderTextOperativesStrongbox","(Operative's Strongboxes contain Scarabs)",""
278,"ReminderTextRogueExileBodyguards","(Rogue Exile Bodyguards take 50% less damage, and have additional Rewards.)",""
279,"ReminderTextOilExtractor","(An Oil Extractor destroys an Anointed Item to recover one of the Oils that was used to apply that Anointment)",""
280,"ReminderTextComprehensiveScoutingReports","(Comprehensive Scouting Reports reroll all of Kirac's Atlas Missions, adding additional mission options that can include new outcomes)",""
281,"ReminderTextOperativesScoutingReport","(Operative's Scouting Reports reroll all of Kirac's Atlas Missions, granting missions with rewarding implicit modifiers.)",""
282,"ReminderTextBlightedScoutingReports","(Blighted Scouting Reports reroll all of Kirac's Atlas Missions, including at least one Anointed Blighted Map)",""
283,"ReminderTextDeliriousScoutingReports","(Delirious Scouting Reports reroll all of Kirac's Atlas Missions, adding layers of Delirium to all non-Unique Maps)",""
284,"ReminderTextOtherworldlyScoutingReports","(Otherworldly Scouting Reports reroll all of Kirac's Atlas Missions, including at least one Breachstone)",""
285,"ReminderTextHandofXeshtUla","(Hand of Xesht-Ula can drop Breach Splinters of every Breach type)",""
286,"ReminderTextXeshtUlaBoss","(Xesht-Ula can drop Breachstones of every Breach type)",""
287,"ReminderTextGreedShrine","(On monsters, Covetous Shrine's Aura increases Quantity and Rarity of dropped Items and reduces Damage Taken. On Players, Covetous Shrine's Buff increases Quantity and Rarity of Items found and increases Damage Taken)",""
288,"ReminderTextBountyTarget","(Bounty Targets drop a large number of Rogue's Markers and can drop a Contract)",""
289,"ReminderTextExtinguish","(Extinguished enemies cannot inflict elemental ailments. Extinguish lasts 4 seconds)",""
290,"ReminderTextFireExposureDuration","(Fire Exposure subtracts from Fire Resistance for 4 seconds)",""
291,"ReminderTextColdExposureDuration","(Cold Exposure subtracts from Cold Resistance for 4 seconds)",""
292,"ReminderTextLightningExposureDuration","(Lightning Exposure subtracts from Lightning Resistance for 4 seconds)",""
293,"ReminderTextAlluringVaalSideArea","(Alluring Vaal Side Areas are more dangerous and drop Mortal Fragments)",""
294,"ReminderTextImprovedLabyrinthTrial","(Improved Labyrinth Trials reward an Improved Offering to the Goddess)",""
295,"ReminderTextEldritchBosses","(Eldritch Bosses are The Searing Exarch, The Black Star, The Eater of Worlds, The Infinite Hunger, and The Elder) ",""
296,"ReminderTextBrittleGround","(Enemies on your Brittle Ground are Brittle. Hits have +2% Critical Strike Chance against them)",""
297,"ReminderTextScorchedGround","(Enemies on your Scorched Ground are Scorched. They have -10% to Elemental Resistances)",""
298,"ReminderTextSappedGround","(Enemies on your Sapped Ground are Sapped. They deal 6% less Damage)",""
299,"ReminderTextMalignantMadness","(Malignant Madness reduces Damage and Action Speed by 10%, for 8 seconds)",""
300,"ReminderTextKeystoneSupremeDecadence","(Life Recovery from Flasks also applies to Energy Shield. 30% less Life Recovery from Flasks)",""
301,"ReminderTextSmallAtlasPassives","(Atlas Passive Skills that are not Notable, Keystones or Gateways are Small)",""
302,"ReminderTextAtlasExtraContent","(Abysses, Beyond Demon Portals, Blight Encounters, Breaches, Expedition Encounters, Harbingers, Legion Encounters, Mirrors of Delirium and Layers of Delirium, Monsters Imprisoned by Essences, Ritual Altars, Rogue Exiles, the Sacred Grove, Shrines, Smuggler's Caches, Strongboxes, Tormented Spirits, Ultimatum Encounters and Alva, Einhar, Jun and Niko Missions are Extra Content)",""
303,"ReminderTextLifeModifierNoCorpse","(This modifier does not affect things that check the life of corpses)",""
304,"ReminderTextEmpowerment","(Empowerment increases the damage and damage reduction of an enemy\nas well as increasing experience and item yield when killed)",""
305,"ReminderTextSapMaximumEffectNoDuration","(Sapped Enemies deal 20% less Damage)",""
306,"ReminderTextFragment","(Fragments are non-Map items that can be used in a Map Device)",""
307,"ReminderTextMaximumShockEffect","(Base Maximum Effect of Shock is 50% increased Damage taken)",""
308,"ReminderTextAdrenalineInfinite","(Adrenaline grants 100% increased Damage, 25% increased Attack, Cast and Movement Speed and 10% additional Physical Damage Reduction. You cannot gain Adrenaline if you already have it. Lasts until removed.)",""
309,"ReminderTextSingularScoutingReports","(Singular Scouting Reports reroll all of Kirac's Atlas Missions, including at least one Unique map)",""
310,"ReminderTextVaalScoutingReports","(Vaal Scouting Reports reroll all of Kirac's Atlas Missions, corrupting all non-Unique Maps.)",""
311,"ReminderTextHexTransfer","(Hexes from Auras or Cursed Ground cannot be Transferred)",""
312,"ReminderTextKeystoneHexMaster","(Your Hexes have infinite Duration\n20% less Effect of your Curses)",""
313,"ReminderTextAllElementalDamageConvertedToChaos","(Any Elemental Damage not Converted by other effects is Converted by this)",""
314,"ReminderTextGateways","(Allocating a Gateway allows you to allocate Atlas Passive Skills from its connected Gateway)",""
315,"ReminderTextAll3ExposuresNoDuration","(Each Exposure applies -10% to the matching Resistance)",""
316,"ReminderTextRollableVaalSideArea","(Currency items can be used on non-Corrupted Vaal Side Areas)",""
317,"ReminderTextRandomMasterEncounter","(Randomly encountered Masters are Alva, Einhar, Jun and Niko)",""
318,"ReminderTextBeyondBossEndsBeyond","(Beyond Portals and Demons stop spawning after a Unique Beyond Boss is spawned)",""
319,"ReminderTextTormentPlayerTouchLimit","(Players can Touch up to 20 nearby normal or magic Monsters for each Tormented Spirit Possessing them)",""
320,"ReminderTextLingerLinkEnemies","(The effects still apply to enemies after leaving the link)",""
321,"ReminderTextHardModeBonusContent","(Abysses, Blight Encounters, Breaches, Expedition Encounters, Legion Encounters, Mirrors of Delirium, Ritual Altars, the Sacred Grove, Smuggler's Caches, Ultimatum Encounters and Master Missions are Bonus Content)",""
322,"ReminderTextCloseRange","(Close Range is up to 2 metres)",""
323,"ReminderTextVoodooShamanWarlockPowers","(You can only take one of the three Warlock Power passives)",""
324,"ReminderTextSentToVoidLeague","(Characters sent to Void Leagues are no longer playable, and cannot be restored for any reason)",""
325,"ReminderTextLifePerLevel","(Characters inherently gain +12 Life per Level)",""
326,"ReminderTextPacifyPassiveSkill","(Pacify curses all targets in an area, having no effect at first, but causing them to deal no damage once 60% of the curse's duration has expired)",""
327,"ReminderTextAfflictionPassiveSkill","(Affliction permanently Afflicts any of your damageable minions in a targeted area, causing them to take physical damage over time, at an accelerating rate. Each such minion causes you to regenerate life at a rate based on the current damage of its Affliction debuff. Afflicted Minions explode if their life is lowered to a fifth of maximum)",""
328,"ReminderTextPenancemarkPassiveSkill","(Penance Mark curses a single enemy, causing them to spawn multiple phantasms when hit. The phantasms will be allies of the marked enemy with the same monster level. They cast a projectile spell which deals physical damage, and are immune to curses. You can only have one Mark at a time)",""
329,"ReminderTextRuinGhosts","(Reaching seven Ruin will prevent you from being able to claim the Reward)",""
330,"ReminderTextUntaintedPacks","(Untainted Wild Animals do not drop items, and grant increased experience when slain)",""
331,"ReminderTextBarkskinPassiveSkill","(Adopt the power of the Viridian Wildwood, gradually covering your body in bark. Getting hit by enemy attacks causes bark to be removed. You have higher armour the more bark builds up, but higher chance to evade when less covered in bark)",""
332,"ReminderTextTriggerBots","(Summon two Triggerbots which follow you around and run towards enemies. Your Triggered Spells Trigger twice, once from each Triggerbot's location)",""
333,"ReminderTextSummonRadiantSentinel","(Summons a Sentinel of Radiance which follows you and attacks enemies in melee, while burning enemies around it and taking a portion of damage from hits for you. You can only have one Sentinel of Radiance)",""
334,"ReminderTextSummonMirageChieftain","(This skill is triggered when you use a Slam or Strike skill, and summons a Mirage Chieftain who will use that Slam or Strike skill once before dissipating)",""
335,"ReminderTextSummonGuardianRelic","(Summons a Relic of a random element that stays near you. Depending on the element chosen, the relic minion will have an Anger, Hatred, or Wrath aura. These relics explode when they die, dealing elemental damage to enemies around them. If you already have a relic of the chosen element, its duration will be refreshed instead of summoning a new one)",""
336,"ReminderTextPrimalAegis","(Primal Aegis calls forth a protective aegis which takes elemental damage from hits for you until depleted. The aegis will be restored to its full value after a short delay if you stop taking elemental damage from hits, or if depleted)",""
337,"ReminderTextBoneArmour","(Bone Armour applies a buff to you and each of your minions, which will take some of the damage from enemy hits before being depleted. The buff also grants immunity to bleeding. Shares a cooldown with other Guard skills)",""
338,"ReminderTextRavenous","(Ravenous consumes a targeted corpse, granting you a buff that causes you to deal more damage to, and take less damage from, enemies of the same Monster Category as the corpse)",""
339,"ReminderTextDarkEffigy","(Creates a Dark Effigy tethered to you. Damage you take from enemy hits is taken from the Effigy's life before you, and damage the Effigy takes from enemy hits is taken from your life before it, at doubled value. The Effigy is destroyed if you get too far away from it)",""
340,"ReminderTextMaximumAttackBlock","(Maximum Chance to Block Attack Damage cannot be raised above 90%)",""
341,"ReminderTextMaximumSpellBlock","(Maximum Chance to Block Spell Damage cannot be raised above 90%)",""
342,"ReminderTextMaxTierEssences","(Essences in White Maps can reach a maximum tier of Screaming, and Essences in Yellow or Red Maps can reach a maximum tier of Shrieking)",""
343,"ReminderTextCursedTreasure","(Cursed Treasure can be claimed for valuable rewards, but doing so will lose time while in Incursions)",""
344,"ReminderTextDemonicPower","(Demonic Power grants different powerful benefits depending on the Beyond Boss slain)",""
345,"ReminderTextMarkedForDeath","(Players that are Marked for Death take 30% increased Damage and cannot recover Life or Energy Shield)",""
346,"ReminderTextHuntersCunning","(Hunters' Cunning grants less damage taken from Beasts, increased damage against Beasts, and increased Quantity and Rarity of items found from slain Beasts)",""
347,"ReminderTextShaperGuardianMapDropChance","(Final Map Boss in Tier 14+ Maps have a 3% base chance to drop a Shaper Guardian Map)",""
348,"ReminderTextElderGuardianMapDropChance","(Final Map Boss in Tier 14+ Maps have a 3% base chance to drop an Elder Guardian Map)",""
349,"ReminderTextConquerorMapDropChance","(Final Map Boss in Tier 14+ Maps have a 2% base chance to drop a Conqueror Map)",""
350,"ReminderTextSynthesisMapDropChance","(Final Map Boss in Tier 14+ Maps have a 2% base chance to drop a Synthesis Map)",""
351,"ReminderTextModCondensing","(Raising Modifier Tier Rating excludes lower tier Modifiers from rolling, distributing their roll chance among higher tier Modifiers of the same Modifier type)",""
352,"ReminderTextNecropolisPerandusUnique","(Collect four different members of the Perandus line to create a Unique Item)",""
353,"ReminderTextNecropolisPhreciaUnique","(Collect four different members of the Phrecia line to create a Unique Item)",""
354,"ReminderTextNecropolisVerusoUnique","(Collect four different members of the Veruso line to create a Unique Item)",""
355,"ReminderTextNecropolisNevaliusUnique","(Collect four different members of the Nevalius line to create a Unique Item)",""
356,"ReminderTextNecropolisGrattusUnique","(Collect four different members of the Grattus line to create a Unique Item)",""
357,"ReminderTextAtlasPrimaryLeagueContent","(Abysses, Blight Encounters, Breaches, Expedition Encounters, Legion Encounters, Mirrors of Delirium, Ritual Altars, the Sacred Grove, Smuggler's Caches, and Ultimatum Encounters are Extra Content that can be turned off through Atlas Passives)",""
358,"ReminderTextChaoticMight","(Chaotic Might grants 30% of Physical Damage as extra Chaos Damage)",""
359,"ReminderTextNecropolisGravekeepersBoon","(Gravekeeper's Boon causes you to consume a nearby Corpse every second to recover 10% of Life and Mana for 30 seconds)",""
360,"ReminderTextScarcerModifiers","(Modifiers that are 100% scarcer have weighting halved)",""
