"rownum","Id","HASH32","DisplayString","[rid]","UiHints"
662,"expedition_vaal_remnant",692722197,"",[],""
663,"expedition_vaal_remnant2",3127472634,"",[],""
664,"expedition_karui_remnant",2120405214,"",[],""
665,"expedition_eternalempire_remnant",1676197267,"",[],""
666,"expedition_eternalempire_remnant2",1187056706,"",[],""
667,"expedition_eternalempire_remnant3",473239399,"",[],""
668,"expedition_eternalempire_remnant4",2122548709,"",[],""
669,"expedition_maraketh_remnant",602448312,"",[],""
670,"expedition_maraketh_remnant2",24757494,"",[],""
671,"expedition_sirens_remnant",3115624624,"",[],""
672,"expedition_monkeytribe_remnant",2528516923,"",[],""
673,"expedition_lostmen_remnant",3297395104,"",[],""
674,"expedition_logbook",4190264797,"",[],""
675,"ward_armour",965594498,"",[],""
676,"adaptation_armour",678553851,"",[],""
677,"disallowed_in_generic_currency_stash_slots",1991992041,"",[],""
678,"expedition_common_remnant",762831142,"",[],""
679,"expedition_common_remnant_logbook",1605657746,"",[],""
680,"expedition_atoll_remnant_logbook",3773333577,"",[],""
681,"expedition_tundra_remnant_logbook",112026038,"",[],""
682,"expedition_tropical_remnant_logbook",2131419901,"",[],""
683,"expedition_peninsula_remnant_logbook",1819650763,"",[],""
684,"expedition_flask",616679876,"",[],""
685,"expedition_currency_faction1",4007035384,"",[],""
686,"expedition_currency_faction2",153646160,"",[],""
687,"expedition_currency_faction3",716492436,"",[],""
688,"expedition_currency_faction4",1458352084,"",[],""
689,"expedition_monster",1722346759,"",[],"<outlinecolour:rgb(14,46,85)>{<rgb(116,177,255)>{Runic}}"
690,"expedition_faction_druids_of_the_broken_circle",815747335,"",[],""
691,"expedition_faction_black_scythe",668225039,"",[],""
692,"expedition_faction_order_of_the_chalice",3398222429,"",[],""
693,"expedition_faction_knights_of_the_sun",2831681619,"",[],""
694,"map_has_blight_encounter",1530276102,"",[],""
695,"breachstone5",378944864,"",[],""
696,"no_delve_nodes",714831121,"",[],""
697,"delve_city_biome",3655849420,"",[],""
698,"fake_currency",865619647,"",[],""
699,"bandit",201603792,"",[],""
700,"military",1420064524,"",[],""
701,"eldritch",2253783147,"",[],""
702,"exile",2106993581,"",[],""
703,"crustacean_beast",2955136683,"",[],""
704,"avian_beast",3671613276,"",[],""
705,"canine_beast",253922322,"",[],""
706,"feline_beast",312949011,"",[],""
707,"amphibian_beast",4261962050,"",[],""
708,"rodent_beast",824894868,"",[],""
709,"primate_beast",4129931861,"",[],""
710,"ursine_beast",1487929047,"",[],""
711,"golem",1687716449,"",[],""
712,"rodent",2258396734,"",[],""
713,"melee",2103409095,"",[],""
714,"physical_affinity",2991630138,"",[],""
715,"fire_affinity",2913819672,"",[],""
716,"cold_affinity",534045390,"",[],""
717,"lightning_affinity",1371536228,"",[],""
718,"chaos_affinity",304860995,"",[],""
719,"aura_bearer",946092254,"",[],""
720,"cursing_monster",2313544133,"",[],""
721,"summoner",2067824841,"",[],""
722,"raises_dead",2729918208,"",[],""
723,"allows_additional_projectiles",3598661317,"",[],""
724,"allows_inc_aoe",3223005451,"",[],""
725,"has_one_handed_melee",3057121778,"",[],""
726,"has_dual_wield_melee",1802630703,"",[],""
727,"has_two_handed_melee",2831399098,"",[],""
728,"has_one_hand_sword",1916444212,"",[],""
729,"has_thrusting_one_hand_sword",2507558460,"",[],""
730,"has_two_hand_sword",1269931235,"",[],""
731,"has_one_hand_mace",897757506,"",[],""
732,"has_two_hand_mace",3796021187,"",[],""
733,"has_sceptre",3310583835,"",[],""
734,"has_wand",2779432926,"",[],""
735,"has_one_hand_axe",3472597954,"",[],""
736,"has_two_hand_axe",4002214054,"",[],""
737,"has_bow",2422979191,"",[],""
738,"has_dagger",2293888796,"",[],""
739,"has_staff",641148289,"",[],""
740,"has_claw",2262902016,"",[],""
741,"has_shield",4274216572,"",[],""
742,"is_unarmed",2608708518,"",[],""
743,"extra_extra_small_height",686245286,"",[],""
744,"extra_small_height",726352330,"",[],""
745,"small_height",365183768,"",[],""
746,"medium_small_height",559498634,"",[],""
747,"medium_height",2164249856,"",[],""
748,"large_height",3157555250,"",[],""
749,"extra_large_height",2557625014,"",[],""
750,"extra_extra_large_height",2590480927,"",[],""
751,"kitava_height",2188757823,"",[],""
752,"very_slow_movement",383784182,"",[],""
753,"slow_movement",1556336969,"",[],""
754,"medium_movement",104547876,"",[],""
755,"fast_movement",2687472871,"",[],""
756,"very_fast_movement",3659373090,"",[],""
757,"flesh_armour",914828785,"",[],""
758,"light_armour",894636014,"",[],""
759,"hard_armour",2838284729,"",[],""
760,"mail_armour",12037867,"",[],""
761,"plate_armour",2375865353,"",[],""
762,"stone_armour",2921675571,"",[],""
763,"energy_armour",884706954,"",[],""
764,"bone_armour",3230449530,"",[],""
765,"ghost_armour",3787715083,"",[],""
766,"metal_armour",1696898984,"",[],""
767,"liquid_armour",4111728007,"",[],""
768,"wood_armour",2912328611,"",[],""
769,"is_daemon",3009982738,"",[],""
770,"cleaving_weapon",2728516038,"",[],""
771,"slashing_weapon",3371471617,"",[],""
772,"bludgeoning_weapon",3515227261,"",[],""
773,"puncturing_weapon",1702804084,"",[],""
774,"animal_claw_weapon",2756591432,"",[],""
775,"unique_map_boss",696689158,"",[],""
776,"non_unique_map_boss",1580309182,"",[],""
777,"standalone_map_boss",2701304706,"",[],""
778,"elder_map_boss",472297122,"",[],""
779,"rogue_exile",3398807237,"",[],""
780,"is_clone",104257566,"",[],""
781,"non_attacking",2889286701,"",[],""
782,"no_tier_1_eldritch_implicit",3471756517,"",[],""
783,"no_tier_2_eldritch_implicit",1374432631,"",[],""
784,"no_tier_3_eldritch_implicit",2512184325,"",[],""
785,"no_tier_4_eldritch_implicit",2258976118,"",[],""
786,"no_tier_5_eldritch_implicit",150443125,"",[],""
787,"no_tier_6_eldritch_implicit",2474667271,"",[],""
788,"scarab",1594868889,"",[],""
789,"alira_area",1669127204,"",[],""
790,"ocean_area",3802748639,"",[],""
791,"voll_monster_story",3702984500,"",[],""
792,"voll_monster_map",3551231385,"",[],""
793,"military_area",1324605633,"",[],""
794,"thaumaturgy_area",3245825046,"",[],""
795,"piety_area",1435577272,"",[],""
796,"summoner_area",3192670965,"",[],""
797,"gold_pile_area",440936394,"",[],""
798,"undying_boss_area",726660012,"",[],""
799,"merveil_area",1317274210,"",[],""
800,"sea_witch_boss_area",2609551250,"",[],""
801,"golem_boss_area",3800046314,"",[],""
802,"chaos_golem_boss_area",316855134,"",[],""
803,"windy_area",3017272317,"",[],""
804,"templar_boss_area",2645322180,"",[],""
805,"doedre_monster_story",1397527032,"",[],""
806,"doedre_monster_map",4208455513,"",[],""
807,"shavronne_monster_story",3658931600,"",[],""
808,"shavronne_monster_map",173599506,"",[],""
809,"maligaro_monster_story",3011805589,"",[],""
810,"maligaro_monste_map",1195695310,"",[],""
811,"unholy_trio_monster_story",477670791,"",[],""
812,"unholy_trio_monster_map",1939231545,"",[],""
813,"voll_area",1010936803,"",[],""
814,"doedre_area",1944943512,"",[],""
815,"shavronne_area",900762192,"",[],""
816,"maligaro_area",1606012979,"",[],""
817,"unholy_trio_area",588817473,"",[],""
818,"kitava_area",763443506,"",[],""
819,"atziri_area",2896720803,"",[],""
820,"trap_exile",3694818436,"",[],""
821,"kraityn_area",280265851,"",[],""
822,"toxic_pool_area",3858327344,"",[],""
823,"dominus_monster_story",2304631451,"",[],""
824,"dominus_monster_map",3149926473,"",[],""
825,"dominus_area",158109196,"",[],""
826,"necromancer_boss",2396691813,"",[],""
827,"necromancer_area",2338390485,"",[],""
828,"bestiary_spirit_boss",3088296944,"",[],""
829,"archer_boss",3100450140,"",[],""
830,"archer_boss_area",2236863392,"",[],""
831,"bameth",4271795360,"",[],""
832,"dishonoured_queen",2828354367,"",[],""
833,"rigwald_area",1912544993,"",[],""
834,"ruined_area",1385540054,"",[],""
835,"spider_boss_area",359337501,"",[],""
836,"beyond_demon",2183577120,"",[],""
837,"female_rogue_exile",1950581970,"",[],""
838,"scavenger_boss_area",96601205,"",[],""
839,"goatman_boss_area",1963149033,"",[],""
840,"totem_boss_area",2221164414,"",[],""
841,"kitava_cultist_area",4083365445,"",[],""
842,"abyss_commander_monster",1179781733,"",[],""
843,"solaris_boss_story",3937092594,"",[],""
844,"solaris_boss_map",3871262360,"",[],""
845,"elder_portal_monster",2434763519,"",[],""
846,"shaper_void_entity_monster",784155329,"",[],""
847,"abaxoth_monster",3646006859,"",[],""
848,"beyond_commander_monster",3653419786,"",[],""
849,"unholy_trio_combined_boss_story",4156314326,"",[],""
850,"unholy_trio_combined_boss_map",4065694657,"",[],""
851,"crystalline_area",2026088119,"",[],""
852,"rogue_exile_boss_area",846464640,"",[],""
853,"shaper_guardian_boss",2986202576,"",[],""
854,"trio_soul_area",1992376982,"",[],""
855,"abyss_lich_boss",2778559837,"",[],""
856,"elder_guardian_boss",313929952,"",[],""
857,"chayula_boss",1420620227,"",[],""
858,"harbinger_portal_monster",1431369955,"",[],""
859,"harbinger_portal_monster_memory_line",2654227669,"",[],""
860,"invasion_boss",1848731587,"",[],""
861,"screeching_boss",2250791553,"",[],""
862,"king_boss_story",3005338220,"",[],""
863,"king_boss_map",4006408512,"",[],""
864,"king_boss_area",2925621474,"",[],""
865,"labyrinth_tileset_area",3266749994,"",[],""
866,"betrayal_syndicate_member",776402257,"",[],""
867,"betrayal_janus",220839046,"",[],""
868,"necromancer_exile",515924566,"",[],""
869,"innocence_story",3240019000,"",[],""
870,"innocence_map",1666864939,"",[],""
871,"betrayal_catarina",2315310126,"",[],""
872,"bridge_area",335286102,"",[],""
873,"incursion_architect_breach",2131534239,"",[],""
874,"god_boss_map_area",1736996193,"",[],""
875,"betrayal_breach",3655728428,"",[],""
876,"kitava_map_boss",3294156323,"",[],""
877,"vaal_architect_incursion",313438345,"",[],""
878,"vaal_architect_temple",3469421872,"",[],""
879,"elder_boss",2230839071,"",[],""
880,"betrayal_cameria",869503650,"",[],""
881,"crusader_conqueror_boss",3038247015,"",[],""
882,"breachlord_boss_domain",2039738857,"",[],""
883,"argus_labyrinth",3515383921,"",[],""
884,"rigwald_map_boss",3652099319,"",[],""
885,"warlord_conqueror_boss",2026762731,"",[],""
886,"betrayal_guff",2841019020,"",[],""
887,"hunter_conqueror_boss",4259238012,"",[],""
888,"shaper_boss",1390662711,"",[],""
889,"betrayal_haku",656792667,"",[],""
890,"betrayal_thane_jorgin",3760333726,"",[],""
891,"betrayal_riker_maloney",456179742,"",[],""
892,"metamorph_boss",82916833,"",[],""
893,"nature_boss",667718321,"",[],""
894,"atziri_boss",917790602,"",[],""
895,"delve_protovaal_boss",3618028743,"",[],""
896,"delve_vaal_boss",2830395972,"",[],""
897,"delve_lich_boss",1442331698,"",[],""
898,"heist_science_miniboss_monster",2514409238,"",[],""
899,"chaos_breachlord",2656435022,"",[],""
900,"elder_lightning_guardian",2039587996,"",[],""
901,"redeemer_conqueror_boss",1827373815,"",[],""
902,"incursion_architect_card_sharp",3079142431,"",[],""
903,"malachai_boss_map",3938539658,"",[],""
904,"simulacrum_boss",2083517072,"",[],""
905,"incursion_temple_boss",1920079897,"",[],""
906,"oshabi_boss",3001245126,"",[],""
907,"exile_molten_shell",4193882882,"",[],""
908,"rhoa_map_boss",4197324500,"",[],""
909,"incursion_temple_area",579314224,"",[],""
910,"vaal_flesh_merchant",3606885318,"",[],""
911,"primordial_map",102078291,"",[],""
912,"cleansing_fire_altar",1076082036,"",[],""
913,"tangle_altar",1592557513,"",[],""
914,"primordial_altar_upside",2915689861,"",[],""
915,"primordial_altar_downside",2748202933,"",[],""
916,"cannot_be_archnemesis",1924648728,"",[],""
917,"pinnacle_boss",2476561871,"",[],""
918,"great_tangle_currency",3610471065,"",[],""
919,"cleansing_fire_currency",2498908130,"",[],""
920,"all_eldritch_currency",2379865329,"",[],""
921,"cannot_be_map_archnemesis",1605143406,"",[],""
922,"drops_in_maps_only",3998435160,"",[],""
923,"eldritch_ember",905516297,"",[],""
924,"eldritch_ichor",3959630451,"",[],""
925,"not_part_of_pack",469577040,"",[],""
926,"no_strider_mod",1208090830,"",[],""
927,"trade_market_legacy_item",1004965128,"",[],""
928,"blight_monster",2259969379,"",[],""
929,"sentinel_drone",618609298,"",[],""
930,"sentinel_a",1425188255,"",[],""
931,"sentinel_b",3934549490,"",[],""
932,"sentinel_c",2823420623,"",[],""
933,"cortex_boss",3885674354,"",[],""
934,"vaalsidearea_boss",797469195,"",[],""
935,"special_sentinel_mod",3722006829,"",[],""
936,"inventing_area",3448994734,"",[],""
937,"elderslayer",524098081,"",[],""
938,"peaceful_map",640791601,"",[],""
939,"blood_mage_boss_map",1595338818,"",[],""
940,"city_home_map",3020365606,"",[],""
941,"karui_map",3958276368,"",[],""
942,"sentinel_power_core",1382786063,"",[],""
943,"cannot_possess_boss",4046843980,"",[],""
944,"delve_monster",3033956033,"",[],""
945,"memory_line_kirac",4042487552,"",[],""
946,"memory_line_alva",249601002,"",[],""
947,"memory_line_niko",3630494735,"",[],""
948,"memory_line_einhar",2149775682,"",[],""
949,"all_sentinels",817043393,"",[],""
950,"no_common_monster_mods",3894642850,"",[],""
951,"essence_monster",1006536228,"",[],""
952,"hellscape_demon_boss",1520344003,"",[],""
953,"hellscape_pale_boss",2663862738,"",[],""
954,"hellscape_flesh_boss",2537985754,"",[],""
955,"focus_can_roll_minion_modifiers",129251636,"",[],""
956,"ring_can_roll_minion_modifiers",433593196,"",[],""
957,"bear_boss_map",3739561058,"",[],""
958,"dishonoured_queen_map",3692136395,"",[],""
959,"no_spirit_walkers_archnemesis",156355037,"",[],""
960,"uber_elder",3689878829,"",[],""
961,"infinite_hunger",4124026414,"",[],""
962,"brute_boss",3980281807,"",[],""
963,"uber_atziri_boss",3549921592,"",[],""
964,"mirrored_monster",1034801641,"",[],"<outlinecolour:rgb(240,240,240)>{<rgb(20,20,20)>{Mirrored}}"
965,"sanctum_guard",1018275126,"",[],"Sanctum Guard"
966,"unique_divination",3734746927,"",[],""
967,"unique_weapon_divination",3452322952,"",[],""
968,"unique_armour_divination",1677042416,"",[],""
969,"unique_jewellery_divination",3225640016,"",[],""
970,"unique_corrupted_divination",1162051304,"",[],""
971,"maps_divination",1050428163,"",[],""
972,"maps_unique_divination",2484906487,"",[],""
973,"gems_divination",660351003,"",[],""
974,"gems_levelled_divination",2244917206,"",[],""
975,"gems_quality_divination",3493501810,"",[],""
976,"corrupted_divination",100505045,"",[],""
977,"gives_other_cards_divination",1626758335,"",[],""
978,"currency_divination",2861018664,"",[],""
979,"currency_basic_divination",3024810191,"",[],""
980,"currency_exotic_divination",1972044452,"",[],""
981,"currency_league_divination",1245875713,"",[],""
982,"small_sanctum_relic",3754234607,"",[],""
983,"medium_sanctum_relic",406604441,"",[],""
984,"large_sanctum_relic",1419962210,"",[],""
985,"eldritch_pinnacle_boss",3309552944,"",[],""
986,"merveil_boss",4188794576,"",[],""
987,"arakaali_area",3938254445,"",[],""
988,"affliction_boss",960253437,"",[],""
989,"hillock_syndicate",233136864,"",[],""
990,"str_special_relic",3482321241,"",[],""
991,"dex_special_relic",2670300242,"",[],""
992,"int_special_relic",800935660,"",[],""
993,"breach_monster_cold",1636668554,"",[],""
994,"breach_monster_fire",3765094260,"",[],""
995,"breach_monster_lightning",2082684779,"",[],""
996,"breach_monster_physical",2480646650,"",[],""
997,"breach_monster_chaos",3792974557,"",[],""
998,"sanctum_braom_boss",2849283926,"",[],"Grows or Shrinks based on Uzar's Life"
999,"sanctum_uzar_boss",167064319,"",[],"Grows or Shrinks based on Braom's Life"
1000,"top_tier_base_item_type",3575969862,"",[],""
1001,"no_mirror_image",1383133689,"",[],""
1002,"doedre_map_area",3730799909,"",[],""
1003,"unholy_trio_boss_map",860099603,"",[],""
1004,"caster_unique_weapon",3773477362,"",[],""
1005,"minion_unique_weapon",877544685,"",[],""
1006,"Forge_Area",3280937211,"",[],""
1007,"matryoshka_boss",2675272285,"",[],""
1008,"experimental_base",1244485449,"",[],""
1009,"RedbladeLeader",136631987,"",[],"Redblade Warlord"
1010,"spear",711719926,"",[],""
1011,"sand_blood",1713964999,"",[],""
1012,"crossbow",1202874553,"",[],""
1013,"caster_offhand",2496841750,"",[],""
1014,"flail",1211932299,"",[],""
1015,"sanctum_monster",3484979761,"",[],""
1016,"guard_flask",3416642064,"",[],""
1017,"sanctum_key",2614222689,"",[],""
1018,"buckler",2552331837,"",[],""
1019,"trap",1864220998,"",[],""
1020,"2HSharpMetal_onhit_audio",1204530494,"",[],""
1021,"1HSword_onhit_audio",476531008,"",[],""
1022,"2HBluntWood_onhit_audio",1567659241,"",[],""
1023,"Stab_onhit_audio",2261935639,"",[],""
1024,"Claw_onhit_audio",4141030720,"",[],""
1025,"Unarmed_onhit_audio",3906295467,"",[],""
1026,"Arrow_onhit_audio",1869997877,"",[],""
1027,"Elemental_onhit_audio",3098980425,"",[],""
1028,"2HBluntMetal_onhit_audio",2226610931,"",[],""
1029,"SpearMetal_onhit_audio",2388298559,"",[],""
1030,"1HAxe_onhit_audio",3285109353,"",[],""
1031,"Flail_onhit_audio",984639057,"",[],""
1032,"StaffWood_onhit_audio",3006320481,"",[],""
1033,"StaffMetal_onhit_audio",1818723515,"",[],""
1034,"Beast_onhit_audio",353969770,"",[],""
1035,"ShieldMetal_onhit_audio",1070259743,"",[],""
1036,"ShieldWood_onhit_audio",4179895018,"",[],""
1037,"SpearWood_onhit_audio",3829473262,"",[],""
1038,"has_spear",1904422257,"",[],""
1039,"has_crossbow",3928261297,"",[],""
1040,"MonsterBlunt_onhit_audio",567246784,"",[],""
1041,"MonsterStab_onhit_audio",2353938215,"",[],""
1042,"Snap_onhit_audio",3343000235,"",[],""
1043,"player",1516599439,"",[],""
1044,"crossbow_attachment",665786227,"",[],""
1045,"quest_item",2537346755,"",[],""
1046,"quest_null_monster_mods",1604695783,"",[],""
1047,"azmeri_cultist_monster",3037821707,"",[],""
1048,"no_fire_spell_mods",163564389,"",[],""
1049,"no_cold_spell_mods",3179594585,"",[],""
1050,"no_lightning_spell_mods",1519639042,"",[],""
1051,"no_chaos_spell_mods",1578845971,"",[],""
1052,"no_physical_spell_mods",489980741,"",[],""
1053,"1HBluntWood_onhit_audio",3542926392,"",[],""
1054,"1HBluntMetal_onhit_audio",1846314433,"",[],""
1055,"2HAxe_onhit_audio",2252628533,"",[],""
1056,"cenobite",2531657637,"",[],""
1057,"snake",3344815182,"",[],""
1058,"werewolf",2108423319,"",[],""
1059,"rust",2687660851,"",[],""
1060,"machinarium",2249702616,"",[],""
1061,"corrupted",1308168953,"",[],""
1062,"bloodbather",2509125896,"",[],""
1063,"mutewind",1401280437,"",[],""
1064,"giant",855940328,"",[],""
1065,"water_biome",952178135,"",[],""
1066,"mountain_biome",2370261026,"",[],""
1067,"grass_biome",1187996395,"",[],""
1068,"forest_biome",1729173430,"",[],""
1069,"swamp_biome",4017794855,"",[],""
1070,"desert_biome",3297741877,"",[],""
1071,"ezomyte_city",656989541,"",[],""
1072,"faridun_city",1294585870,"",[],""
1073,"vaal_city",3226012147,"",[],""
1074,"map_tower",2843834559,"",[],""
1075,"ezomyte_basetype",427605656,"",[],""
1076,"maraketh_basetype",2542034323,"",[],""
1077,"vaal_basetype",53453992,"",[],""
1078,"tower_augment_breach",3949533286,"",[],""
1079,"tower_augment_generic",1608094787,"",[],""
1080,"tower_augment_expedition",1909856704,"",[],""
1081,"tower_augment_delirium",86611260,"",[],""
1082,"tower_augment_ritual",3704758306,"",[],""
1083,"tower_augment_map_boss",4248984503,"",[],""
1084,"Constant_onhit_audio",2755084439,"",[],""
1085,"map_key_low",2409613133,"",[],""
1086,"map_key_medium",2498164601,"",[],""
1087,"map_key_high",3968686392,"",[],""
1088,"monster_blocks_damage",1605483336,"",[],""
1089,"monster_barely_moves",1592055365,"",[],""
1090,"monster_summons_adds",3738453354,"",[],""
1091,"monster_has_on_death_mechanic",2612394269,"",[],""
1092,"monster_applies_poison",743401158,"",[],""
1093,"no_minion_revival",1328989187,"",[],""
1094,"boss",1214526057,"",[],""
1095,"soul_core",1850256855,"",[],""
1096,"soul_core_tier1",2543933271,"",[],""
1097,"soul_core_tier2",2081384000,"",[],""
1098,"soul_core_tier3",57321586,"",[],""
1099,"str_radius_jewel",2321320777,"",[],""
1100,"dex_radius_jewel",1621255273,"",[],""
1101,"int_radius_jewel",1480382575,"",[],""
1102,"radius_jewel",3626864652,"",[],""
1103,"titan_boss",2135556227,"",[],""
1104,"currency_strongbox",1695778648,"",[],""
1105,"waystone_strongbox",4035393300,"",[],""
1106,"martial_strongbox",1034121578,"",[],""
1107,"caster_strongbox",1095442884,"",[],""
1108,"armourer_strongbox",319324827,"",[],""
1109,"jeweller_strongbox",1089391301,"",[],""
1110,"affliction_daemon",1128689955,"",[],""
1111,"socket_currency",3139420024,"",[],""
1112,"rare_socket_currency",1453977250,"",[],""
1113,"karui_crafting_option",3372160211,"",[],""
1114,"lightning_crafting_option",4283062732,"",[],""
1115,"fire_crafting_option",500899802,"",[],""
1116,"cold_crafting_option",3876645747,"",[],""
1117,"chaos_crafting_option",1928534075,"",[],""
1118,"tower_augment",2926101834,"",[],""
1119,"1HBluntStone_onhit_audio",1587141972,"",[],""
1120,"2HBluntStone_onhit_audio",2299069511,"",[],""
1121,"ShieldStone_onhit_audio",938670360,"",[],""
1122,"pale_faction",3044026712,"",[],""
1123,"demon_faction",2910986107,"",[],""
1124,"flesh_faction",3326089703,"",[],""
1125,"azmeri_warden_dusted_monster",790496378,"",[],"<rgb(240,198,72)>{Vivid Empowered}"
1126,"azmeri_shaman_dusted_monster",4203939268,"",[],"<rgb(184,72,224)>{Wild Empowered}"
1127,"azmeri_primalist_dusted_monster",680458437,"",[],"<rgb(95,178,237)>{Primal Empowered}"
1128,"drop",498307492,"",[],""
1129,"VaalStrongbox",3905214579,"",[],""
1130,"MarakethStrongbox",2075459064,"",[],""
1131,"EzomyteStrongbox",3683642023,"",[],""
1132,"vivid_talisman",144641559,"",[],""
1133,"wild_talisman",3957800266,"",[],""
1134,"primal_talisman",1687153325,"",[],""
1135,"sacred_talisman",3908114478,"",[],""
1136,"currency_duplicate",3229343657,"",[],""
