"rownum","Id","i32","IsSummoned","Armour","Evasion","EnergyShieldFromLife","DamageSpread","i32","i32","[rid]","bool","i32"
326,"WispSanctumTrial",43838,"",1677721600,0,0,0,50,20,[0],1,0
327,"GiantSkeletonSnakeBoss",44040,"",1677721600,0,100,0,0,20,[6],1,0
328,"GiantSkeletonSnakeBossMap",44236,"",1677721600,0,100,0,0,20,[6],1,0
329,"VultureDemon",44412,"",1677721600,0,20,0,0,20,[0],1,0
330,"MetalHarpy",44552,"",1677721600,0,100,0,0,20,"[5,1,11]",1,0
331,"PlagueMorphs",44704,"",1677721600,0,0,0,0,20,[7],1,0
332,"PlagueSwarm",44840,"",1677721600,0,0,60,0,20,[7],1,0
333,"PlagueNymph",44974,"",1677721600,0,0,20,0,20,"[7,9]",1,0
334,"PlagueBringer",45128,"",1677721600,0,0,0,0,20,[7],1,0
335,"TwilightOrderSoldier",45288,"",1677721600,0,40,20,0,20,[0],1,0
336,"TwilightOrderOfficer",45508,"",1677721600,0,60,25,0,20,[0],1,0
337,"TwilightOrderAssassin",45728,"",1677721600,0,25,65,0,20,[0],1,0
338,"DuneLurker",45928,"",1677721600,0,0,0,0,20,[9],1,0
339,"DuneLurkerSanctumTrial",45928,"",1677721600,0,0,0,0,20,[9],1,0
340,"WingedCreature",46124,"",1677721600,0,0,0,0,20,[11],1,0
341,"WingedCreatureSanctumTrial",46124,"",1677721600,0,0,0,0,20,[11],1,0
342,"TerracottaKamikaze",46356,"",1677721600,0,20,0,0,20,[0],1,0
343,"TerracottaKamikazeSanctumTrial",46356,"",1677721600,0,20,0,0,20,[0],1,0
344,"HarpyMonster",46600,"",1677721600,0,25,50,0,20,[0],1,0
345,"TwilightOrderNighthawkAssassin",46776,"",1677721600,0,0,0,0,20,[0],1,0
346,"MantisRat",46984,"",1677721600,0,0,40,0,20,[0],1,0
347,"DreadEngineerBoss",47122,"",1677721600,0,50,0,0,20,"[6,4]",1,0
348,"DreadEngineerBossMap",47122,"",1677721600,0,50,0,0,20,"[6,4]",1,0
349,"DreadEngineerBossSTANDALONE",47122,"",1677721600,0,50,0,0,20,"[6,4]",1,0
350,"ConstrictorCorpse",47478,"",1677721600,0,0,0,0,20,"[7,1]",1,0
351,"ConstrictorCorpseRanged",47478,"",1677721600,0,0,0,0,20,"[7,1]",1,0
352,"MarshBruiser",47736,"",1677721600,0,100,0,0,20,[0],1,0
353,"BogCorpseUnarmed",47876,"",1677721600,0,0,0,0,30,[1],1,0
354,"BogCorpse",47876,"",1677721600,0,0,0,0,30,[1],1,0
355,"BogCorpseSummoned",47876,"",1677721600,0,0,0,0,30,[1],1,0
356,"DredgeFiend",48094,"",1677721600,0,15,0,25,20,"[8,1]",1,0
357,"DredgeFiendShamanBoss",48266,"",1677721600,0,50,0,15,20,"[8,2]",1,0
358,"DredgeFiendShamanBossMap",48464,"",1677721600,0,50,0,15,20,"[8,2]",1,0
359,"DredgeFiendShamanBossSTANDALONE",48464,"",1677721600,0,50,0,15,20,"[8,2]",1,0
360,"CannibalTribeStalker",48760,"",1677721600,0,50,50,0,20,[0],1,0
361,"CannibalTribeSpearThrower",48938,"",1677721600,0,0,50,0,20,[0],1,0
362,"CannibalTribeSpearMelee",49124,"",1677721600,0,0,50,0,20,[0],1,0
363,"CannibalTribeDagger",49296,"",1677721600,0,0,50,0,20,[0],1,0
364,"CannibalTribeShaman",49460,"",1677721600,0,0,0,20,20,[0],1,0
365,"CannibalTribeGiant",49622,"",1677721600,0,0,0,0,20,[0],1,0
366,"VaalSavageStalker",49790,"",1677721600,0,15,30,0,20,[0],1,0
367,"VaalSavageSpearThrower",49956,"",1677721600,0,20,40,0,20,[0],1,0
368,"VaalSavageSpearMelee",50128,"",1677721600,0,20,40,0,20,[0],1,0
369,"VaalSavageDagger",50288,"",1677721600,0,20,40,0,20,[0],1,0
370,"VaalSavageShaman",50440,"",1677721600,0,0,0,20,20,[5],1,0
371,"VaalSavageBrute",50590,"",1677721600,0,30,30,0,20,[0],1,0
372,"VaalSavageTorchbearer",50750,"",1677721600,0,0,50,0,20,[5],1,0
373,"VaalSavageGiant",50910,"",1677721600,0,100,0,0,20,[5],1,0
374,"VaalSavageDelinquent",51068,"",1677721600,0,0,50,0,20,[0],1,0
375,"SavageBoneWall",51224,"",1677721600,0,50,0,0,0,[0],1,0
376,"SavageEffigy",51382,"",1677721600,0,0,0,0,20,[0],1,0
377,"BloodDrone",51528,"",1677721600,0,0,60,0,20,[7],1,0
378,"SwarmHost",51656,"",1677721600,0,0,0,0,20,[7],1,0
379,"BladeStalker",51784,"",1677721600,0,0,40,0,20,[0],1,0
380,"AnchoriteSpawn",51932,"",1677721600,0,0,0,0,20,[1],1,0
381,"AnchoriteFlathead",52110,"",1677721600,0,0,15,0,20,[1],1,0
382,"AnchoriteMother",52296,"",1677721600,0,25,0,20,20,[0],1,0
383,"SnakeHulk",52462,"",1677721600,0,80,0,0,20,[7],1,0
384,"BaneSapling",52588,"",1677721600,0,0,20,0,20,[7],1,0
385,"ArmadilloDemon",52728,"",1677721600,0,100,0,0,20,[0],1,0
386,"ChawMongrel",52874,"",1677721600,0,20,40,0,20,[0],1,0
387,"ChawMongrelLeash",52874,"",1677721600,0,20,40,0,20,[0],1,0
388,"IllFatedExplorer",53070,"",1677721600,0,25,0,0,20,[0],1,0
389,"Quadrilla",53230,"",1677721600,0,75,0,0,20,[0],1,0
390,"QuadrillaBoss",53360,"",1677721600,0,50,0,0,20,[0],1,0
391,"QuadrillaBossMap",53360,"",1677721600,0,50,0,0,20,[0],1,0
392,"QuadrillaBossSTANDALONE",53360,"",1677721600,0,50,0,0,20,[0],1,0
393,"QuadrillaRock",53616,"",1677721600,0,50,0,0,20,[0],1,0
394,"NettleAnt",53756,"",1677721600,0,0,30,0,20,[0],1,0
395,"SerpentHusk",53882,"",1677721600,0,30,0,0,20,[7],1,0
396,"GutViper",54010,"",1677721600,0,30,0,0,20,[7],1,0
397,"River-SnakeHusk",54140,"",1677721600,0,50,0,0,20,[0],1,0
398,"SpiderMonkey",54288,"",1677721600,0,0,60,0,20,[0],1,0
399,"SpittingSnake",54430,"",1677721600,0,25,20,0,20,[0],1,0
400,"GoreCharger",54572,"",1677721600,0,30,0,0,20,[1],1,0
401,"TigerChimeral",54710,"",1677721600,0,25,50,0,20,[1],1,0
402,"RiverTaniwha",54842,"",1677721600,0,0,20,0,20,"[1,11]",1,0
403,"WhipTongueChimeral",55000,"",1677721600,0,0,50,0,20,[0],1,0
404,"BlackJaw",55156,"",1677721600,0,100,0,0,20,"[6,3]",1,0
405,"BlackJawMap",55316,"",1677721600,0,100,0,0,20,"[6,3]",1,0
406,"BlackJawSTANDALONE",55316,"",1677721600,0,100,0,0,20,"[6,3]",1,0
407,"BlackJawLightningMap",55574,"",1677721600,0,100,0,0,20,"[10,3]",1,0
408,"IgnagdukBogWitch",55804,"",1677721600,0,0,0,20,20,"[6,3]",1,0
409,"IgnagdukBogWitchMap",55804,"",1677721600,0,0,0,20,20,"[6,3]",1,0
410,"IgnagdukBogWitchSTANDALONE",56078,"",1677721600,0,0,0,20,20,"[6,3]",1,0
411,"IgnagdukBogWitchHagBattleMap",56302,"",1677721600,0,0,0,20,20,"[6,3]",1,0
412,"VaalConstructSentinel",56510,"",1677721600,0,100,0,0,20,"[5,1,11]",1,0
413,"RatMonster",56700,"",1677721600,0,20,25,0,20,[0],1,0
414,"RatMonsterRitual",56700,"",1677721600,0,20,25,0,20,[0],1,0
415,"RatMonsterPoison",56892,"",1677721600,0,20,25,0,20,[0],1,0
416,"VaalConstructPyramid",57052,"",1677721600,0,100,0,15,20,[11],1,0
417,"VaalConstructGolem",57232,"",1677721600,0,100,0,10,20,[11],1,0
418,"VaalConstructSkitterbot",57404,"",1677721600,0,100,0,15,20,[11],1,0
419,"VaalConstructMonkey",57588,"",1677721600,0,100,0,10,20,[9],1,0
420,"ProwlingShade",57762,"",1677721600,0,0,33,33,20,"[2,7]",1,0
421,"ProwlingShadeClone",57762,"",1677721600,0,0,60,20,20,"[2,7]",1,0
422,"VaalUndeadGuardFast",58044,"",1677721600,0,0,40,0,20,[0],1,0
423,"VaalUndeadGuard",58244,"",1677721600,0,40,20,0,20,[0],1,0
424,"VaalUndeadGuardSpear",58244,"",1677721600,0,60,20,0,20,[0],1,0
425,"VaalGuardLivingClaws",58510,"",1677721600,0,0,50,0,20,[0],1,0
426,"VaalGuardLivingMortar",58686,"",1677721600,0,0,50,0,20,[0],1,0
427,"VaalGuardLivingSpear",58862,"",1677721600,0,0,50,0,20,[0],1,0
428,"VaalGuardLivingBow",59032,"",1677721600,0,0,50,0,20,[0],1,0
429,"VaalLivingOverseer",59198,"",1677721600,0,60,40,0,20,[0],1,0
430,"VaalGoliathLiving",59374,"",1677721600,0,75,0,0,20,[0],1,0
431,"VaalGoliathLivingCrystalThrower",59576,"",1677721600,0,100,0,0,20,[0],1,0
432,"VaalLivingEagleKnight",59782,"",1677721600,0,75,0,0,20,[0],1,0
433,"VaalTimeScientist",59952,"",1677721600,0,0,25,18,0,[0],1,0
434,"VaalUndeadEagleKnight",60156,"",1677721600,0,75,0,0,20,[0],1,0
435,"VaalArchivistLiving",60334,"",1677721600,0,0,0,20,20,[0],1,0
436,"ViperNapuatzi",60492,"",1677721600,0,40,40,10,20,[13],1,0
437,"ViperNapuatziMap",60492,"",1677721600,0,40,40,10,20,[13],1,0
438,"ViperNapuatziSnakeMinion",60738,"",1677721600,0,0,50,0,20,[0],1,0
439,"VaalLegionnaireSword",60946,"",1677721600,0,33,50,0,20,[0],1,0
440,"VaalLegionnaireBow",61140,"",1677721600,0,33,66,0,20,[0],1,0
441,"VaalLegionnaireClaw",61344,"",1677721600,0,33,66,0,20,[0],1,0
442,"VaalLegionnaireShield",61554,"",1677721600,0,80,0,0,20,[0],1,0
443,"VaalZealotDaggerBlood",61766,"",1677721600,0,0,30,0,20,[5],1,0
444,"VaalZealotDaggerChaos",61766,"",1677721600,0,0,30,0,20,[9],1,0
445,"VaalZealotDaggerCold",61766,"",1677721600,0,0,30,0,20,[1],1,0
446,"VaalZealotDaggerFire",61766,"",1677721600,0,0,30,0,20,[5],1,0
447,"VaalZealotDaggerLightning",61766,"",1677721600,0,0,30,0,20,[9],1,0
448,"VaalZealotDaggerBanner",61766,"",1677721600,0,0,30,0,20,[1],1,0
449,"VaalZealotKnifestickBlood",62286,"",1677721600,0,0,40,0,20,[5],1,0
450,"VaalZealotKnifestickChaos",62286,"",1677721600,0,0,40,0,20,[9],1,0
451,"VaalZealotKnifestickCold",62286,"",1677721600,0,0,40,0,20,[1],1,0
452,"VaalZealotKnifestickFire",62286,"",1677721600,0,0,40,0,20,[5],1,0
453,"VaalZealotKnifestickLightning",62286,"",1677721600,0,0,40,0,20,[9],1,0
454,"VaalZealotSpearBlood",62780,"",1677721600,0,0,40,20,20,[5],1,0
455,"VaalZealotSpearChaos",62780,"",1677721600,0,0,40,20,20,[9],1,0
456,"VaalZealotSpearCold",62780,"",1677721600,0,0,40,20,20,[1],1,0
457,"VaalZealotSpearFire",62780,"",1677721600,0,0,40,20,20,[5],1,0
458,"VaalZealotSpearLightning",62780,"",1677721600,0,0,40,20,20,[9],1,0
459,"VaalJaguarDemon",63204,"",1677721600,0,25,75,0,20,[0],1,0
460,"VaalJaguarMinion",63378,"",1677721600,0,30,30,0,20,[0],1,0
461,"VaalMonkeyMinion",63564,"",1677721600,0,0,25,0,20,[0],1,0
462,"VaalSnakeMinion",63748,"",1677721600,0,0,50,0,20,[0],1,0
463,"CenobiteHighborn",63932,"",1677721600,0,0,0,20,20,[1],1,0
464,"CenobiteHighbornPawn",64118,"",1677721600,0,0,20,0,20,[0],1,0
465,"CenobiteLeash",64286,"",1677721600,0,0,0,0,20,[1],1,0
466,"CenobiteSlam",64448,"",1677721600,0,30,0,0,20,[1],1,0
467,"CenobiteStoneThrower",64624,"",1677721600,0,0,0,0,20,[1],1,0
468,"CenobiteSwarm",64816,"",1677721600,0,0,0,0,20,[1],1,0
469,"CenobiteBloater",64992,"",1677721600,0,75,0,0,20,[1],1,0
470,"SerpentHuskSnake",65154,"",1677721600,0,0,50,0,20,[7],1,0
471,"AlvaMachinarium",65320,"",-201326592,1,0,50,8,20,[0],1,0
472,"AlvaMachinariumLower",65464,"",-201326592,1,0,50,8,20,[0],1,0
473,"AlvaWaterways",65604,"",-201326592,1,0,50,8,20,[0],1,0
474,"ServiJungleDepthsSummon",65762,"",-201326592,1,0,50,25,20,[0],1,0
475,"ServiCarverBogSummon",65910,"",-201326592,1,0,50,25,20,[0],1,0
476,"UnaTreeSummon",66050,"",-201326592,1,0,50,25,20,[0],1,0
477,"UnaGrimTangleSummon",66188,"",-201326592,1,0,50,25,20,[0],1,0
478,"OswaldTreasureVaultSummon",66350,"",-201326592,1,0,50,25,20,[0],1,0
479,"ProcessionAxeShield",66512,"",1677721600,0,50,0,0,20,[0],1,0
480,"ProcessionSpear",66668,"",1677721600,0,0,0,0,20,[0],1,0
481,"ProcessionDagger",66818,"",1677721600,0,0,0,0,20,[0],1,0
482,"ProcessionBow",66964,"",1677721600,0,0,0,0,20,[0],1,0
483,"ProcessionBanner",67110,"",1677721600,0,0,0,25,20,[0],1,0
484,"GoldenOnesTwoHandSword",67274,"",1677721600,0,50,0,0,20,[0],1,0
485,"GoldenOnesOneHandMace",67448,"",1677721600,0,50,0,0,20,[0],1,0
486,"GoldenOnesOneHandClub",67620,"",1677721600,0,50,0,0,20,[0],1,0
487,"GoldenOnesSpear",67780,"",1677721600,0,50,0,0,20,[0],1,0
488,"DrownedCrew",67920,"",1677721600,0,0,0,0,30,[1],1,0
489,"DrownedCrewGhost",68064,"",1677721600,0,0,0,10,20,[0],1,0
490,"VaalForgeMan",68210,"",1677721600,0,75,0,0,20,"[5,3]",1,0
491,"DrownedCrawler",68370,"",1677721600,0,0,60,0,20,"[1,11]",1,0
492,"LiquidElementalBlood",68550,"",1677721600,0,0,60,0,20,[0],1,0
493,"BloodBatherDualWield",68718,"",1677721600,0,0,25,0,20,[5],1,0
494,"BloodBatherMace",68922,"",1677721600,0,35,0,0,20,[5],1,0
495,"BloodBatherShield",69110,"",1677721600,0,35,15,0,20,[5],1,0
496,"BloodBatherFlail",69304,"",1677721600,0,0,15,5,20,[5],1,0
497,"BloodBatherSpear",69494,"",1677721600,0,0,25,0,20,[5],1,0
498,"BloodBatherSword",69684,"",1677721600,0,0,25,0,20,[5],1,0
499,"SunVaalApparition",69876,"",1677721600,0,0,0,20,20,"[6,3]",1,0
500,"BloodBatherMage",70078,"",1677721600,0,0,0,20,20,[5],1,0
501,"SunWorshipperBoss",70246,"",1677721600,0,0,0,15,20,"[6,4]",1,0
502,"SunWorshipperBossMAP",70446,"",1677721600,0,0,0,15,20,"[6,4]",1,0
503,"SunWorshipperBossSTANDALONE",70668,"",1677721600,0,0,0,15,20,"[6,4]",1,0
504,"VaalStormcaller",70878,"",1677721600,0,0,30,20,20,[9],1,0
505,"VaalShapeshifter",71046,"",1677721600,0,20,35,10,20,[0],1,0
506,"VaalCycloneConstruct",71224,"",1677721600,0,100,0,10,20,[11],1,0
507,"AscendancyBat",71406,"",1677721600,0,0,0,0,20,[0],1,0
508,"VaalBowlingBall",71570,"",1677721600,0,100,0,10,20,[11],1,0
509,"VaalAxeThrower",71734,"",1677721600,0,0,50,0,20,[0],1,0
510,"VaalBloodPriest",71898,"",1677721600,0,0,15,20,20,[0],1,0
511,"VaalBloodPriestess",71898,"",1677721600,0,0,15,20,20,[0],1,0
512,"CauldronCrone",72142,"",1677721600,0,20,0,30,20,[0],1,0
513,"QueenofFilfthBoss",72296,"",1677721600,0,40,0,5,20,[0],1,0
514,"QueenofFilfthBossMap",72454,"",1677721600,0,40,0,5,20,[0],1,0
515,"QueenofFilfthBossSTANDALONE",72454,"",1677721600,0,40,0,5,20,[0],1,0
516,"PirateBootyBlaster",72688,"",1677721600,0,0,0,25,20,"[1,7]",1,0
517,"ManoWar",72836,"",1677721600,0,0,0,10,20,[10],1,0
518,"PirateCannon",72956,"",1677721600,0,0,0,0,20,"[1,7]",1,0
519,"PirateGrenade",73104,"",1677721600,0,0,0,0,20,"[1,7]",1,0
520,"PirateBarrel",73252,"",1677721600,0,0,0,0,20,"[1,7]",1,0
521,"CaptainRoth",73396,"",1677721600,0,50,0,5,20,[2],1,0
522,"CaptainRothCannon",73534,"",1677721600,0,0,0,0,20,[0],1,0
523,"CaptainRothSTANDALONE",73396,"",1677721600,0,0,0,10,20,[2],1,0
524,"BloatedAnchorman",73732,"",1677721600,0,75,0,0,20,[0],1,0
525,"KelpDregSword",73876,"",1677721600,0,30,0,0,30,[0],1,0
526,"KelpDregCrossbow",74008,"",1677721600,0,30,0,0,30,[1],1,0
527,"DrownedCrewFigurehead",74166,"",1677721600,0,0,0,0,20,[5],1,0
528,"KelpDregSwordShield",74336,"",1677721600,0,30,0,0,30,[0],1,0
529,"KelpDregAxe",74480,"",1677721600,0,30,0,0,30,[0],1,0
530,"VaalHumanoidBow",74616,"",1677721600,0,60,30,10,20,[0],1,0
531,"VaalHumanoidGoliathFist",74818,"",1677721600,0,75,0,5,20,[0],1,0
532,"VaalPyramidHands",75038,"",1677721600,0,100,0,8,20,"[9,5]",1,0
533,"VaalHumanoidShieldLegs",75290,"",1677721600,0,100,0,20,20,"[9,5]",1,0
534,"VaalHumanoidSwordShield",75536,"",1677721600,0,80,0,5,20,"[9,5]",1,0
535,"VaalHumanoidCannon",75776,"",1677721600,0,33,33,0,20,"[9,5]",1,0
536,"VaalHumanoidCannonSkitterMine",76018,"",1677721600,0,100,0,15,20,[9],1,0
537,"VaalColossusMetal",76242,"",1677721600,0,100,0,0,20,"[7,10]",1,0
538,"VaalHumanoidBladeHands",76450,"",1677721600,0,40,50,10,20,[0],1,0
539,"VaalHumanoidStalker",76672,"",1677721600,0,60,30,5,20,"[9,5]",1,0
540,"DoryaniPast",76882,"",1677721600,0,0,0,10,20,"[9,5]",1,0
541,"DoryaniMech",77058,"",1677721600,0,60,0,0,20,[0],1,0
542,"DoryaniPastMap",76882,"",1677721600,0,0,0,10,20,"[10,6]",1,0
543,"DoryaniMechMap",77058,"",1677721600,0,100,0,0,20,"[9,5]",1,0
544,"CageSkeleton",77330,"",1677721600,0,70,0,0,20,[0],1,0
545,"SkeletonProwler",77476,"",1677721600,0,50,0,0,20,[0],1,0
546,"ZombiePrison",77628,"",1677721600,0,50,0,0,20,[0],1,0
547,"ZombiePrisonUnarmed",77628,"",1677721600,0,50,0,0,20,[0],1,0
548,"RatMonsterPrison",56700,"",1677721600,0,35,25,0,20,[0],1,0
549,"VaalForgemaster",77898,"",1677721600,0,80,0,0,20,"[6,3]",1,0
550,"VaalForgemasterMAP",78078,"",1677721600,0,80,0,0,20,"[6,3]",1,0
551,"VaalForgemasterSTANDALONE",78280,"",1677721600,0,80,0,0,20,"[6,3]",1,0
552,"ElephantRhino",78470,"",1677721600,0,100,0,0,20,[0],1,0
553,"GoblinSpearman",78618,"",1677721600,0,50,25,0,20,[0],1,0
554,"GoblinTusker",78782,"",1677721600,0,50,0,0,20,[0],1,0
555,"GoblinShaman",78938,"",1677721600,0,0,15,40,20,[0],1,0
556,"GoblinGiantBoss",79100,"",1677721600,0,100,0,0,20,[0],1,0
557,"GoblinMiner",79266,"",1677721600,0,25,25,0,20,[0],1,0
558,"BrineMaiden",79416,"",1677721600,0,0,25,10,20,[2],1,0
559,"TentacleWhipper",79558,"",1677721600,0,25,50,0,20,[0],1,0
560,"KaruiSoulCaster",79724,"",1677721600,0,0,0,30,20,[0],1,0
561,"FallenKaruiArcher",79886,"",1677721600,0,25,50,0,20,[0],1,0
562,"FallenKaruiShieldAxe",80086,"",1677721600,0,75,0,0,20,[0],1,0
563,"FallenKaruiTwoHandAxe",80342,"",1677721600,0,50,0,0,20,[0],1,0
564,"FallenKaruiOneHandMace",80604,"",1677721600,0,25,25,0,20,[0],1,0
565,"SirenBoss",80806,"",1677721600,0,0,0,20,20,"[2,11]",1,0
566,"KaruiSpiritSummon",80966,"",1677721600,0,0,0,40,20,[0],1,0
567,"KaruiWarriorHorn",81130,"",1677721600,0,0,0,0,20,[0],1,0
568,"BloodFeverDrunk",81292,"",1677721600,0,35,25,0,20,[0],1,0
569,"BloodFeverHook",81480,"",1677721600,0,25,25,0,20,[0],1,0
570,"BloodFeverSpear",81666,"",1677721600,0,25,25,0,20,[0],1,0
571,"BloodFeverKarui1HAxe",81866,"",1677721600,0,25,25,0,20,[0],1,0
572,"BloodFeverKarui2HAxe",82074,"",1677721600,0,50,0,0,20,[0],1,0
573,"BloodFeverKarui1HMace",81866,"",1677721600,0,25,25,0,20,[0],1,0
574,"BloodFeverBlob",82334,"",1677721600,0,50,0,0,20,[0],1,0
575,"BloodFeverPoi",82516,"",1677721600,0,25,50,0,20,[0],1,0
576,"BloodFeverBoar",82696,"",1677721600,0,25,25,0,20,[0],1,0
577,"BloodFeverMedicineWoman",82898,"",1677721600,0,35,0,0,20,[0],1,0
578,"BloodFeverButcherBoss",83132,"",1677721600,0,100,0,0,20,[0],1,0
579,"ParasiteMonster01",83350,"",1677721600,0,0,0,0,20,[0],1,0
580,"ParasiteMonster02",83518,"",1677721600,0,0,50,0,20,[0],1,0
581,"MantaRayParasite",83684,"",1677721600,0,25,25,0,20,[0],1,0
582,"OctopusParasite",83880,"",1677721600,0,0,0,0,20,[0],1,0
583,"TurtleParasite",84070,"",1677721600,0,75,0,0,20,[0],1,0
584,"AngerfishParasite",84262,"",1677721600,0,0,25,0,20,[0],1,0
585,"BloodFeverBloater",84430,"",1677721600,0,75,0,0,20,[0],1,0
586,"BloodFeverCaptainBoss",84640,"",1677721600,0,0,0,0,20,[0],1,0
587,"BloodFeverCaptainBoss2",84868,"",1677721600,0,0,0,0,20,[0],1,0
588,"BloodFeverCaptainBoss3",85098,"",1677721600,0,0,0,0,20,[0],1,0
589,"RootedGuy1",85304,"",1677721600,0,25,25,0,20,[0],1,0
590,"RootedGuy3",85456,"",1677721600,0,50,0,0,20,[0],1,0
591,"RaisedBranchMonster",85626,"",1677721600,0,25,0,0,20,"[1,8]",1,0
592,"RaisedBranchMinion",85828,"",1677721600,0,15,0,10,20,"[1,8]",1,0
593,"RootedGuy4",86006,"",1677721600,0,75,0,0,20,[0],1,0
594,"RootedGuyRitual",86006,"",1677721600,0,75,0,0,20,[0],1,0
595,"BaronHumanForm",86216,"",1677721600,0,100,0,0,20,[1],1,0
596,"BaronHumanFormWolf",86358,"",1677721600,0,35,75,0,20,[1],1,0
597,"BaronCorruptedWolfForm",86516,"",1677721600,0,0,0,0,20,[1],1,0
598,"BaronHumanFormMap",86216,"",1677721600,0,100,0,0,20,[2],1,0
599,"BaronHumanFormWolfMap",86358,"",1677721600,0,35,100,0,20,[2],1,0
600,"BaronCorruptedWolfFormMap",86516,"",1677721600,0,0,0,0,20,[2],1,0
601,"BaronWolfSummon",86850,"",1677721600,0,0,45,0,20,"[7,1]",1,0
602,"TwilightOrderGuardBoss",87052,"",1677721600,0,0,0,0,20,[0],1,0
603,"TwilightOrderStigmataArcher",87288,"",1677721600,0,0,0,0,20,[0],1,0
604,"TwilightOrderStigmataAxe",87504,"",1677721600,0,0,0,0,20,[0],1,0
605,"ScarecrowBeast",87688,"",1677721600,0,0,0,0,20,[0],1,0
606,"PerennialKing",87838,"",1677721600,0,50,0,0,20,"[9,5,3]",1,0
607,"PerennialKingMap",87838,"",1677721600,0,50,0,0,20,"[9,5,3]",1,0
608,"PerennialKingCorpseFriend",88136,"",1677721600,0,0,0,0,20,[0],1,0
609,"PrimordialMonster3",88316,"",1677721600,0,35,25,0,20,[0],1,0
610,"Cocoons2",88472,"",1677721600,0,50,0,15,20,[0],1,0
611,"TwilightOrderExecratusAlchemist",88656,"",1677721600,0,0,0,0,20,[0],1,0
612,"FallenGodBloater",88890,"",1677721600,0,20,0,0,20,[0],1,0
613,"FallenGodBloaterBossMinion",88890,"",1677721600,0,20,0,0,20,[0],1,0
614,"FallenGodsSplit",89102,"",1677721600,0,35,0,0,20,[0],1,0
615,"FallenGodsSplitRitual",89102,"",1677721600,0,35,0,0,20,[0],1,0
616,"FallenGodsSplitBossMinion",89102,"",1677721600,0,35,0,0,20,[0],1,0
617,"FallenGodsClubHand",89382,"",1677721600,0,65,0,0,20,[0],1,0
618,"FallenGodsClubHandBossMinion",89382,"",1677721600,0,65,0,0,20,[0],1,0
619,"FallenGodsCrawler",89604,"",1677721600,0,0,70,0,20,[9],1,0
620,"FallenGodsCrawlerBossMinion",89604,"",1677721600,0,0,70,0,20,[9],1,0
621,"FallenGodsStalker",89824,"",1677721600,0,20,65,0,20,[0],1,0
622,"FallenGodsStalkerBossMinion",89824,"",1677721600,0,20,65,0,20,[0],1,0
623,"FallenStag",90030,"",1677721600,0,60,0,0,20,[0],1,0
624,"FallenStagBossMinion",90030,"",1677721600,0,60,0,0,20,[0],1,0
625,"FallenStagRitual",90030,"",1677721600,0,60,0,0,20,[0],1,0
626,"FallenHooks",90272,"",1677721600,0,25,30,0,20,[0],1,0
627,"FallenHooksRitual",90272,"",1677721600,0,25,30,0,20,[0],1,0
628,"FallenHooksBossMinion",90272,"",1677721600,0,25,30,0,20,[0],1,0
629,"MushroomFungus",90526,"",1677721600,0,50,0,0,20,[0],1,0
630,"SpinningWheelHag",90682,"",1677721600,0,0,0,20,20,[0],1,0
631,"WormsKing",90832,"",1677721600,0,70,0,0,20,"[7,1]",1,0
632,"RatMonsterCistern",90986,"",1677721600,0,20,25,0,20,[0],1,0
633,"AsalaBeachhead",91152,"",1677721600,0,33,33,8,20,[0],1,0
634,"DoryaniBeachhead",91310,"",1677721600,0,33,33,8,20,[0],1,0
635,"KaruiCaptainBeachhead",91458,"",1677721600,0,33,33,8,20,[0],1,0
636,"SinBeachhead",91598,"",1677721600,0,33,33,8,20,[0],1,0
637,"KaruiBaseWarzone",80342,"",1677721600,0,50,0,0,20,[0],1,0
638,"MarakethBaseWarzone",38770,"",1677721600,0,30,30,0,20,[0],1,0
639,"VaalStatueBoss",91834,"",1677721600,0,100,0,15,20,"[5,1,11]",1,0
640,"VaalStatueBossMAP",92024,"",1677721600,0,100,0,15,20,"[5,1,11]",1,0
641,"VaalStatueBossSTANDALONE",92024,"",1677721600,0,100,0,15,20,"[5,1,11]",1,0
642,"HusbandMonster",92316,"",1677721600,0,100,0,0,20,[5],1,0
643,"HusbandMonsterCRUEL",92316,"",1677721600,0,100,0,0,20,[5],1,0
644,"MamaBaby",92514,"",1677721600,0,0,50,0,20,[0],1,0
645,"FallenGodMinibossSanctified",92674,"",1677721600,0,0,0,20,20,[6],1,0
646,"FallenGodMiniboss",92886,"",1677721600,0,0,0,20,20,[6],1,0
647,"RabidDog",93038,"",1677721600,0,0,40,0,20,[0],1,0
648,"RabidDogRare",93038,"",1677721600,0,0,40,0,20,[0],1,0
649,"TwilightOrderExecratusSpear",93260,"",1677721600,0,0,75,0,20,[0],1,0
650,"TwilightOrderExecratusBlackPrince",93506,"",1677721600,0,0,0,0,20,[0],1,0
651,"TwilightOrderTenderizerTwin",93754,"",1677721600,0,0,0,0,20,[0],1,0
652,"SummonedMercenaryCompanion",94010,"",1677721600,16777216,0,0,0,20,[0],"",0
653,"MidwifeBoss",94170,"",1677721600,0,0,0,0,20,[0],1,0
654,"BabyBoss",94320,"",1677721600,0,0,0,0,20,[0],1,0
655,"SkeletonWarriorPlayerSummoned",94500,"",1677721600,16777216,50,0,0,30,[0],1,0
656,"SkeletonReaverPlayerSummoned",94746,"",1677721600,16777216,20,0,0,30,[0],1,0
657,"SkeletonBrutePlayerSummoned",94986,"",1677721600,16777216,70,0,0,30,[0],1,0
