"rownum","Id","i32","IsSummoned","Armour","Evasion","EnergyShieldFromLife","DamageSpread","TagsKeys","MonsterResistancesKey","IsLargeAbyssMonster","IsSmallAbyssMonster"
351,"BloodChieftainParasiteBoss",100,"",20,0,0,20,"[72,49]",26,"",""
352,"BloodChieftainUltimatum",100,"",20,0,0,20,"[72,49]",18,1,""
353,"ShieldCrab",100,"",25,0,0,20,"[72,75]",1,"",""
354,"ShieldCrabAddedCold",100,"",25,0,0,20,"[72,75]",9,"",""
355,"ShieldCrabColdConvertMaps",100,"",25,0,0,20,"[72,75]",1,"",""
356,"ShieldCrabBoss",100,"",25,0,0,20,"[72,75]",25,"",""
357,"ShieldCrabBossInvasion",100,"",25,0,0,20,"[72,75]",37,"",""
358,"ShieldCrabBossDexMission",100,"",25,0,0,20,"[72,75]",37,"",""
359,"ShieldCrabNoTransform",100,"",25,0,0,20,"[72,75]",37,"",""
360,"ShieldCrab2",100,"",25,0,0,20,"[72,75]",1,"",""
361,"SeaWitch",100,"",0,0,100,20,[56],19,"",""
362,"SeaWitchFrostbolt",100,"",0,0,100,20,[56],19,"",""
363,"SeaWitchMerveilDaughter",100,"",0,0,100,20,[56],19,"",""
364,"SeaWitchBossEndlessLedge",100,"",0,0,100,20,[56],26,"",""
365,"SeaWitchSummoned",100,"",0,0,0,20,[56],19,"",""
366,"SeaWitchBossMinor",100,"",0,0,100,20,[56],19,"",""
367,"SeaWitchMapBoss",100,"",0,0,100,20,[56],34,"",""
368,"SeaWitchMapBossLightning",100,"",0,0,100,20,[56],34,"",""
369,"SeaWitchBossSideArea",100,"",0,0,100,20,[56],37,"",""
370,"DarkSeaWitch",100,"",0,0,100,20,[56],34,"",""
371,"ProphecySeaWitch",100,"",0,0,100,20,[56],19,"",""
372,"RootSpider",100,"",0,0,0,20,"[72,75,141]",19,"",""
373,"RootSpiderBossType",100,"",0,0,0,20,"[72,75,141]",19,"",""
374,"RootSpiderBossMinionType",100,"",0,0,0,20,"[72,75,141]",19,"",""
375,"RootSpiderUntaintedBoss",100,"",0,0,0,20,"[72,75,141]",34,"",""
376,"RootSpiderMinionMapBoss",100,"",0,0,0,20,"[72,75,141]",2,"",""
377,"RootSpiderMaps",100,"",0,0,0,20,"[72,75,141]",19,"",""
378,"RootSpiderBossSideArea",100,"",0,0,0,20,"[72,75,141]",37,"",""
379,"RootSpiderBoss",100,"",0,0,0,20,"[72,75,141]",26,"",""
380,"RootSpiderBossInvasion",100,"",0,0,0,20,"[72,75,141]",37,"",""
381,"RootSpiderBossEndlessLedge",100,"",0,0,0,20,"[72,75,141]",26,"",""
382,"RootSpiderMapBoss",100,"",0,0,0,20,"[72,75,141]",34,"",""
383,"ProphecyRootSpider",100,"",0,0,0,20,"[72,75,141]",19,"",""
384,"WaterElemental",100,"",0,0,50,20,"[74,55]",1,"",""
385,"WaterElementalBeacon",100,"",0,0,50,20,"[74,55]",1,"",""
386,"WaterElementalLarge",100,"",0,0,50,20,"[74,55]",1,"",""
387,"WaterElementalStranglecharm",100,"",0,0,50,20,"[74,55]",1,"",""
388,"ProphecyWaterElemental",100,"",0,0,50,20,"[74,55]",1,"",""
389,"WaterElementalMaps",100,"",0,0,50,20,"[74,55]",1,"",""
390,"WaterElementalVortex",100,"",0,0,50,20,"[74,55]",1,"",""
391,"WaterElementalMagmaStrMission",100,"",0,0,50,20,"[74,55]",1,"",""
392,"WaterElementalMagmaWbMinion",100,"",0,0,50,20,"[74,55]",1,"",""
393,"WaterElementalLightningStrMission",100,"",0,0,50,20,"[74,55]",3,"",""
394,"WaterElementalLightningVinktarBoss",100,"",0,0,50,20,"[74,55]",3,"",""
395,"WaterElementalIceStrMission",100,"",0,0,50,20,"[74,55]",2,"",""
396,"WaterElementalBossSewers",100,"",0,0,50,20,"[74,55]",25,"",""
397,"WaterElementalBossMinion",100,"",0,0,50,20,"[74,55]",1,"",""
398,"WaterElementalBossMinionWeak",100,"",0,0,50,20,"[74,55]",1,"",""
399,"WaterElementalBossInvasion",100,"",0,0,50,20,"[74,55]",37,"",""
400,"WaterElementalMapBoss",100,"",0,0,50,20,"[74,55]",34,"",""
401,"WaterElementalMapBoss2",100,"",0,0,50,20,"[74,55]",34,"",""
402,"WaterElementalBossEndlessLedge",100,"",0,0,50,20,"[74,55]",25,"",""
403,"WaterElementalBossDescent2",100,"",0,0,50,20,"[74,55]",18,"",""
404,"WaterElemental2",100,"",0,0,50,20,"[74,55]",9,"",""
405,"WaterElementalUnique",100,"",0,0,50,20,"[74,55]",9,"",""
406,"WaterElementalFromUnique",100,"",0,0,50,20,"[74,55]",9,"",""
407,"BloodElemental",100,"",0,0,50,20,"[74,55]",1,"",""
408,"BloodElementalDoedre",100,"",0,0,50,20,"[74,55]",1,"",""
409,"BloodElementalSewers",100,"",0,0,50,20,"[74,55]",1,"",""
410,"BloodElementalSewers2",100,"",0,0,50,20,"[74,55]",1,"",""
411,"BloodElementalMaps",100,"",0,0,50,20,"[74,55]",1,"",""
412,"BloodElementalQuakeSlam",100,"",0,0,50,20,"[74,55]",1,"",""
413,"PusElementalMinion",100,"",0,0,50,20,"[74,55]",5,"",""
414,"BloodlinesCongealedBloodElementalBoss",100,"",0,0,50,20,"[74,55]",4,"",""
415,"LunarisGuardGloomElemental",100,"",0,50,0,20,"[74,55]",0,"",""
416,"SolarisGuardFireElemental",100,"",0,50,0,20,"[74,55]",0,"",""
417,"BloodlinesCongealedBloodElementalMinionYellow",100,"",0,0,50,20,"[74,55]",4,"",""
418,"ProphecyBloodElemental",100,"",0,0,50,20,"[74,55]",1,"",""
419,"IzaroEssenceElementalFire",100,"",0,50,50,20,"[74,55]",25,"",""
420,"IzaroEssenceElementalCold",100,"",0,50,50,20,"[74,55]",26,"",""
421,"IzaroEssenceElementalLightning",100,"",0,50,50,20,"[74,55]",27,"",""
422,"IzaroEssenceElementalFirePhase2",100,"",0,50,50,20,"[74,55]",25,"",""
423,"IzaroEssenceElementalColdPhase2",100,"",0,50,50,20,"[74,55]",26,"",""
424,"IzaroEssenceElementalLightningPhase2",100,"",0,50,50,20,"[74,55]",27,"",""
425,"TormentBloodElementalMinion",100,"",0,0,50,20,"[74,55]",0,"",""
426,"BloodElementalBossInvasion",100,"",0,0,50,20,"[74,55]",37,"",""
427,"RiverBoss",100,"",0,0,100,20,"[74,55]",34,"",""
428,"MossMonster",100,"",50,0,0,20,"[74,54,141]",0,"",""
429,"MossMonsterDelve",100,"",50,0,0,20,"[74,54,141]",0,"",1
430,"MossMonsterDelveBoss",100,"",50,0,0,20,"[74,54,141]",33,1,""
431,"MossMonsterIce",100,"",50,0,0,20,"[74,54,141]",2,"",""
432,"MossMonsterMaps",100,"",50,0,0,20,"[74,54,141]",0,"",""
433,"MossMonsterMapBossStationary",100,"",50,0,0,20,"[74,54,141]",0,"",""
434,"MossMonsterEarthquake",100,"",50,0,0,20,"[74,54,141]",0,"",""
435,"MossMonsterMapBossMain",100,"",50,0,0,20,"[74,54,141]",34,"",""
436,"MossMonsterMapBossMinion",100,"",50,0,0,20,"[74,54]",0,"",""
437,"EssenceElementalSummonedOnDeath1stStage",100,"",50,0,0,20,"[74,54]",0,"",""
438,"EssenceElementalSummonedOnDeath2ndStage",100,"",50,0,0,20,"[74,54]",0,"",""
439,"EssenceElementalSummonedOnDeath3rdStage",100,"",50,0,0,20,"[74,54]",0,"",""
440,"EssenceElementalSummonedOnDeath4thStage",100,"",50,0,0,20,"[74,54]",0,"",""
441,"Brute",130,"",50,20,0,15,[56],38,"",""
442,"BruteKole",130,"",50,20,0,30,[56],38,"",""
443,"MapBrute",100,"",50,20,0,20,[56],34,"",""
444,"UniqueMapBrute",100,"",50,20,0,20,[56],34,"",""
445,"BruteDescent2",100,"",50,20,0,30,[56],38,"",""
446,"IntBanditBoss",100,"",0,0,100,20,"[71,48]",38,"",""
447,"IntBanditMapBoss",100,"",0,0,100,20,"[71,48]",34,"",""
448,"IntBanditBossDescent",100,"",0,0,100,20,"[71,48]",0,"",""
449,"IntBanditBossEndlessLedge",100,"",0,0,100,20,"[71,48]",38,"",""
450,"ZombieBoss",100,"",100,0,0,30,"[73,52]",0,"",""
451,"ZombieBossSpecialEvent",100,"",100,0,0,30,"[73,52]",0,"",""
452,"ZombieBossUniqueMap",100,"",100,0,0,30,"[73,52]",34,"",""
453,"ZombieBossNormal",100,"",100,0,0,30,"[73,52]",0,"",""
454,"ZombieBossMapBoss",100,"",100,0,0,20,"[73,52]",34,"",""
455,"IllusionBoss",100,"",0,0,100,30,[56],38,"",""
456,"MapIllusionBoss",100,"",0,0,100,30,[56],34,"",""
457,"MapIllusionBossMaelstrom",100,"",0,0,100,30,[56],34,"",""
458,"MapIllusionBossOnly",100,"",0,0,100,30,[56],34,"",""
459,"StrdexBanditBoss",100,"",50,25,0,20,"[71,48]",38,"",""
460,"StrdexBanditBossZombie",100,"",50,25,0,20,"[73,52]",33,"",""
461,"StrDexBanditBossMap",100,"",50,25,0,20,"[71,48]",34,"",""
462,"StrdexBanditBossEndlessLedge",100,"",50,25,0,20,"[71,48]",38,"",""
463,"DexintBanditBoss",120,"",25,50,0,20,"[71,48]",38,"",""
464,"DexIntBanditBossZombie",120,"",25,50,0,20,"[73,52]",33,"",""
465,"DexIntBanditBossMap",120,"",25,50,0,20,"[71,48]",34,"",""
466,"DexIntBanditBossMap2",120,"",25,50,0,20,"[71,48]",34,"",""
467,"DexintBanditBossEndlessLedge",120,"",25,50,0,20,"[71,48]",38,"",""
468,"SkeletonRanged",100,"",0,10,0,20,"[73,51]",3,"",""
469,"SkeletonRanged2",100,"",0,10,0,20,"[73,51]",3,"",""
470,"SkeletonRangedBoneLance",100,"",0,10,0,20,"[73,51]",8,"",""
471,"SkeletonBanditRanged",100,"",0,10,0,20,"[73,51]",3,"",""
472,"SkeletonBanditRangedDelve",100,"",0,10,0,20,"[73,51]",3,"",""
473,"ConstructRanged",100,"",0,10,0,20,[74],23,"",""
474,"SkeletonRangedBoss",100,"",0,10,0,20,"[73,51]",27,"",""
475,"LabyrinthLieutenantSkeletonRangedBoss",100,"",0,10,0,20,"[73,51]",27,"",""
476,"SkeletonRangedBossInvasion",100,"",0,10,0,20,"[73,51]",37,"",""
477,"SkeletonRangedBossEndlessLedge",100,"",0,10,0,20,"[73,51]",27,"",""
478,"SkeletonRangedMapBoss",100,"",0,10,0,20,"[73,51]",34,"",""
479,"SeaWitchBoss",100,"",0,0,100,20,[56],38,"",""
480,"MapMerveilSeawitchBoss",100,"",0,0,100,20,[56],34,"",""
481,"MapMerveilSeawitchBossMaelstrom",100,"",0,0,100,20,[56],34,"",""
482,"MerveilSeawitchBossDescent",100,"",0,0,100,20,[56],0,"",""
483,"SeaWitchBossInvasion",100,"",0,0,100,20,[56],37,"",""
484,"Beast",100,"",60,0,0,20,"[72,49,141]",0,"",""
485,"SkeletalBeast",100,"",40,0,0,20,"[72,49,141,73]",0,"",""
486,"SkeletalBeastMap",100,"",40,0,0,20,"[72,49,141,73]",0,"",""
487,"SkeletalBeastBossInvasion",100,"",40,0,0,20,"[72,49,141,73]",37,"",""
488,"SkeletalBeastBossDexMission",100,"",40,0,0,20,"[72,49,141,73]",37,"",""
489,"BeastBoss",100,"",25,0,0,20,"[72,49,141]",0,"",""
490,"BeastBossSkeleton",100,"",25,0,0,20,"[72,49,141]",0,"",""
491,"BeastBossTalisman",100,"",25,0,0,20,[],26,"",""
492,"BeastBossProphecy",100,"",25,0,0,20,"[72,49,141]",0,"",""
493,"BeastBossInvasion",100,"",25,0,0,20,"[72,49,141]",37,"",""
494,"BeastBossDexMission",100,"",25,0,0,20,"[72,49,141]",37,"",""
495,"BeastMapBoss",100,"",25,0,0,20,"[72,49,141]",34,"",""
496,"BeastBossEndlessLedge",100,"",25,0,0,20,"[72,49,141]",0,"",""
497,"BeastTalisman",100,"",60,0,0,20,"[72,49,141]",3,"",""
498,"FourLeggedDemon",100,"",25,20,0,20,[56],38,"",""
499,"FourLeggedDemonUniqueMap",100,"",25,20,0,20,[56],34,"",""
500,"FourLeggedDemonBossDescent",100,"",25,20,0,20,[56],0,"",""
501,"CityStalker",100,"",30,30,0,20,"[56,77,48]",8,"",""
502,"AbyssCityStalker",100,"",30,30,0,20,"[56,77,48]",36,1,""
503,"CityStalkerSpace",100,"",30,30,0,20,"[56,77,48,690,698]",23,"",""
504,"CityStalkerColdRefinery",100,"",30,30,0,20,"[56,77,48]",8,"",""
505,"CityStalkerLightningRefinery",100,"",30,30,0,20,"[56,77,48]",8,"",""
506,"CityStalkerShaped",100,"",30,30,0,20,"[56,77,48]",8,"",""
507,"CityStalkerBossInvasion",100,"",30,30,0,20,"[56,77,48]",37,"",""
508,"CityStalkerBossSideArea",100,"",30,30,0,20,"[56,77,48]",37,"",""
509,"CityStalkerArmour",100,"",50,10,0,20,"[56,77,48]",8,"",""
510,"CityStalkerArmour2",100,"",50,10,0,20,"[56,77,48]",8,"",""
511,"CityStalkerElite",100,"",50,10,0,20,"[56,77,48]",23,"",""
512,"CityStalkerEliteUniqueMapSummoned",100,"",50,10,0,20,"[56,77,48]",23,"",""
513,"CitystalkerProphecy",100,"",50,10,0,20,"[56,77,48]",8,"",""
514,"CityStalkerArmourProphecy",100,"",50,10,0,20,"[56,77,48]",8,"",""
515,"CityStalkerEliteProphecy",100,"",50,10,0,20,"[56,77,48]",23,"",""
516,"CityStalkerMapBoss",100,"",30,30,0,20,"[56,77,48]",34,"",""
517,"CityStalkerMapBossPier",100,"",30,30,0,20,"[56,77,48]",34,"",""
518,"CityStalkerMapBossRift",100,"",30,30,0,20,"[56,77,48]",34,"",""
519,"CityStalkerShaperMiniBoss",100,"",30,30,0,20,"[56,77,48]",34,"",""
520,"CityStalkerShaperQuestBoss",100,"",30,30,0,20,"[56,77,48,690,698]",34,"",""
521,"CityStalkerPerandus",100,"",30,30,0,20,"[56,77,48,53]",8,"",""
522,"CityStalkerArmourPerandus",100,"",50,10,0,20,"[56,77,48,53]",8,"",""
523,"CityStalkerElitePerandus",100,"",50,10,0,20,"[56,77,48,53]",23,"",""
524,"CityStalker2",100,"",30,30,0,20,"[56,77,48]",8,"",""
525,"Pyromaniac",100,"",0,100,0,20,"[56,77,48]",18,"",""
526,"PyromaniacChaos",100,"",0,100,0,20,"[56,77,48]",21,"",""
527,"PyromaniacBossInvasion",100,"",0,100,0,20,"[56,77,48]",37,"",""
528,"PyromaniacBossSideArea",100,"",0,100,0,20,"[56,77,48]",37,"",""
529,"PyromaniacPerandus",100,"",0,100,0,20,"[56,77,48,53]",18,"",""
530,"DemonFemale",100,"",0,0,0,20,[56],20,"",""
531,"DemonFemale2",100,"",0,0,0,20,[56],20,"",""
532,"DemonFemaleDominusBoss",100,"",0,0,0,20,[56],20,"",""
533,"DemonFemaleUniqueMapSummoned",100,"",0,0,0,20,[56],20,"",""
534,"DemonFemaleBossStrIntMission",100,"",0,0,0,20,[56],27,"",""
535,"DemonFemaleDemonPortal",100,"",0,0,0,20,[56],37,"",""
536,"DemonFemaleBossSideArea",100,"",0,0,0,20,[56],37,"",""
537,"DemonFemaleBoss",100,"",0,0,0,20,[56],27,"",""
538,"DemonFemaleBossInvasion",100,"",0,0,0,20,[56],37,"",""
539,"DemonFemaleMapBossLightning",100,"",0,0,0,20,[56],34,"",""
540,"DemonFemaleBossEndlessLedge",100,"",0,0,0,20,[56],27,"",""
541,"DemonFemaleMapBoss",100,"",0,0,0,20,[56],34,"",""
542,"DemonModular",100,"",0,0,0,20,[56],0,"",""
543,"DemonModularDominusBoss",100,"",0,0,0,20,[56],0,"",""
544,"DemonModularLunaris",100,"",0,0,0,20,[56],2,"",""
545,"DemonModularBladeVortex",100,"",0,0,0,20,[56],0,"",""
546,"DemonModularBossInvasion",100,"",0,0,0,20,[56],37,"",""
547,"DemonModularBossSideArea",100,"",0,0,0,20,[56],37,"",""
548,"DemonModularMapBoss",100,"",0,0,0,20,[56],34,"",""
549,"DemonModularTowertop",100,"",0,0,0,20,[56],0,"",""
550,"DemonModularDemonPortal",100,"",0,0,0,20,[56],0,"",""
551,"DemonModularFire",100,"",0,0,0,20,[56],1,"",""
552,"DemonModularCold",100,"",0,0,0,20,[56],2,"",""
553,"DemonModularColdLunaris",100,"",0,0,0,20,[56],19,"",""
554,"DemonModularLightning",100,"",0,0,0,20,[56],3,"",""
555,"DemonModularSacrifice",100,"",0,0,0,20,[56],8,"",""
556,"DemonRanged",100,"",0,10,0,20,[56],0,"",""
557,"DemonRanged2",100,"",0,10,0,20,[56],2,"",""
558,"DemonRangedDominusBoss",100,"",0,10,0,20,[56],0,"",""
559,"DemonRangedPoorjoysBoss",100,"",0,10,0,20,[56],34,"",""
560,"DemonRangedUniqueMapSummoned",100,"",0,10,0,20,[56],0,"",""
561,"DemonRangedDemonPortal",100,"",0,10,0,20,[56],0,"",""
562,"DemonRangedBossInvasion",100,"",0,10,0,20,[56],37,"",""
563,"DemonRangedMapBoss",100,"",0,10,0,20,[56],34,"",""
564,"IncaShadowMonster",100,"",100,0,0,20,"[74,141]",38,"",""
565,"IncaShadowMonsterUniqueMap",100,"",100,0,0,20,"[74,141]",34,"",""
566,"IncaShadowMonsterMap",100,"",100,0,0,20,"[74,141]",34,"",""
567,"IncaShadowMonsterAtziri",100,"",100,0,0,20,"[74,141]",34,"",""
568,"IncaShadowMonsterDoryani",100,"",100,0,0,20,"[74,141]",34,"",""
569,"IncaShadowMonsterProphecy",100,"",100,0,0,20,"[74,141]",37,"",""
570,"IncaMinionSummoned",100,"",0,0,50,20,[74],4,"",""
571,"IncaMinionSummonedDoryani",100,"",0,0,50,20,[74],47,"",""
572,"Fragment",100,"",0,0,50,20,[74],4,"",""
573,"FragmentAtziri",100,"",0,0,50,20,[74],4,"",""
574,"FragmentBossInvasion",100,"",0,0,50,20,[74],37,"",""
575,"FragmentBossSideArea",100,"",0,0,50,20,[74],37,"",""
576,"FragmentProphecy",100,"",0,0,50,20,[74],4,"",""
577,"FragmentDelve",100,"",0,0,50,20,[74],4,"",""
578,"BigRhoa",100,"",20,0,0,20,[72],2,"",""
579,"BigRhoaBoss",100,"",20,0,0,20,[72],26,"",""
580,"BigRhoaBossInvasion",100,"",20,0,0,20,[72],37,"",""
581,"BigRhoaBossEndlessLedge",100,"",20,0,0,20,[72],26,"",""
582,"BigRhoaMapBoss",100,"",20,0,0,20,[72],34,"",""
583,"BigRhoaProphecyBossSummoned",100,"",20,0,0,20,[72],2,"",""
584,"BigRhoaProphecyBossSummonedMap",100,"",20,0,0,20,[72],2,"",""
585,"RhoaUniqueSummoned",340,1,20,0,0,20,[72],41,"",""
586,"SpiderBoss",100,"",50,0,50,20,"[72,76]",3,"",""
587,"SpiderBossSinsMaps",100,"",50,0,50,20,"[72,76]",34,"",""
588,"SpiderBossTalisman",100,"",50,0,50,20,"[72,76]",33,"",""
589,"SpiderBossInvasion",100,"",50,0,50,20,"[72,76]",37,"",""
590,"SpiderBossDexMission",100,"",50,0,50,20,"[72,76]",37,"",""
591,"SpiderBossSideArea",100,"",50,0,50,20,"[72,76]",37,"",""
592,"SpiderBossSpectral",100,"",50,0,50,20,"[72,76]",3,"",""
593,"WeaverBoss",100,"",50,0,50,20,"[72,76]",38,"",""
594,"WeaverBossUniqueMap",100,"",50,0,50,20,"[72,76]",34,"",""
595,"SpiderMapBoss",100,"",100,0,50,20,"[72,76]",34,"",""
596,"SpiderMapBossSimplified",100,"",100,0,50,20,"[72,76]",34,"",""
597,"SpiderBossDescent",100,"",100,0,50,20,"[72,76]",0,"",""
598,"RaisedSkeleton",340,1,0,0,0,40,"[73,51]",41,"",""
599,"RaisedSkeletonTormentNecromancer",100,"",0,0,0,20,"[73,51]",41,"",""
600,"RaisedSkeletonMeleeVaal",340,1,25,0,0,40,"[73,51]",41,"",""
601,"RaisedSkeletonRangedVaal",340,1,0,25,0,16,"[73,51]",41,"",""
602,"RaisedSkeletonSpellcasterVaal",340,1,0,0,100,30,"[73,51]",41,"",""
603,"RaisedSkeletonGeneralVaal",340,1,25,25,0,40,"[73,51]",41,"",""
604,"RaisedSkeletonGeneralRangedVaal",340,1,25,25,0,40,"[73,51]",41,"",""
605,"RaisedSkeletonRangedQuality",340,1,0,25,0,16,"[73,51]",41,"",""
606,"GuardBandit",100,"",20,20,0,20,"[71,48]",0,"",""
607,"GuardBanditMap",100,"",20,20,0,20,"[71,48]",0,"",""
608,"GuardBanditBow",100,"",0,10,0,20,"[71,48]",0,"",""
609,"GuardBanditBowMap",100,"",0,10,0,20,"[71,48]",0,"",""
610,"ZombiePusPuke",100,"",50,0,0,20,"[73,52]",26,"",""
611,"ZombiePusPukeBossInvasion",100,"",50,0,0,20,"[73,52]",37,"",""
612,"AxisSoldier",100,"",40,0,0,20,"[71,48]",8,"",""
613,"AxisSoldierTolman",100,"",40,0,0,20,"[71,48]",8,"",""
614,"AxisSoldierSolarisLunaris",100,"",40,0,0,20,"[71,48]",8,"",""
615,"AxisSoldierElite",100,"",40,0,0,20,"[71,48]",8,"",""
616,"AxisSoldierEliteTolman",100,"",40,0,0,20,"[71,48]",8,"",""
617,"AxisSoldierEliteGravicius",100,"",40,0,0,20,"[71,48]",8,"",""
618,"AxisSoldierEliteDominusBoss",100,"",40,0,0,20,"[71,48]",8,"",""
619,"AxisSoldierEliteLunaris",100,"",40,0,0,20,"[71,48]",8,"",""
620,"AxisSoldierEliteLunarisChampion",100,"",40,0,0,20,"[71,48]",8,"",""
621,"AxisSoldierEliteSolaris",100,"",40,0,0,20,"[71,48]",8,"",""
622,"AxisSoldierEliteSolarisChampion",100,"",40,0,0,20,"[71,48]",8,"",""
623,"AxisSoldierEliteBoss",100,"",40,0,0,20,"[71,48]",33,"",""
624,"AxisSoldierBattlefrontBoss",100,"",40,0,0,20,"[71,48]",8,"",""
625,"AxisSoldierBossInvasion",100,"",40,0,0,20,"[71,48]",37,"",""
626,"AxisSoldierEliteMapBoss",100,"",40,0,0,20,"[71,48]",34,"",""
627,"AxisSoldierEliteMapBoss2",100,"",40,0,0,20,"[71,48]",34,"",""
628,"DominatingBlowMinion",340,1,50,0,0,20,"[71,48]",41,"",""
629,"BetrayalElreonSentinel",220,"",50,0,50,20,"[71,48]",17,"",1
630,"HeraldOfLightMinion",340,1,50,0,0,20,"[71,48]",41,"",""
631,"LetterAxisElite",100,"",40,0,0,20,"[71,48]",23,"",""
632,"AxisCaster",100,"",0,0,50,20,"[71,48]",20,"",""
633,"AxisCasterTolman",100,"",0,0,50,20,"[71,48]",20,"",""
634,"AxisCasterGravicius",100,"",0,0,50,20,"[71,48]",20,"",""
635,"AxisCasterLunaris",100,"",0,0,50,20,"[71,48]",19,"",""
636,"AxisCasterSolaris",100,"",0,0,50,20,"[71,48]",18,"",""
637,"AxisCasterChampion",100,"",0,0,50,20,"[71,48]",20,"",""
638,"AxisCasterChampionLunaris",100,"",0,0,50,20,"[71,48]",19,"",""
639,"AxisCasterChampionSolaris",100,"",0,0,50,20,"[71,48]",18,"",""
640,"AxisCasterRestoreLife",100,"",0,0,50,20,"[71,48]",20,"",""
641,"AxisCasterBoss",100,"",0,0,50,20,"[71,48]",27,"",""
642,"AxisCasterBossInvasion",100,"",0,0,50,20,"[71,48]",37,"",""
643,"AxisCasterMapBoss",100,"",0,0,50,20,"[71,48]",34,"",""
644,"AxisCasterMapBoss2",100,"",0,0,150,20,"[71,48]",34,"",""
645,"AxisSoldierMapBoss",100,"",100,0,0,20,"[71,48]",34,"",""
646,"AxisGeneral",100,"",100,0,0,20,"[71,48]",38,"",""
647,"AxisGeneralMapBoss",100,"",100,0,0,20,"[71,48]",34,"",""
648,"AxisGeneralMapBoss2",100,"",100,0,0,20,"[71,48]",34,"",""
649,"AxisGeneralBossDescent",100,"",100,0,0,20,"[71,48]",0,"",""
650,"AxisGeneralBossDescent2",100,"",100,0,0,20,"[71,48]",25,"",""
651,"AxisLieutenant",100,"",40,0,0,20,"[71,48]",23,"",""
652,"AxisLieutenantWesternForest",100,"",40,0,0,20,"[71,48]",23,"",""
653,"AxisLieutenantMapBoss",100,"",40,0,0,20,"[71,48]",34,"",""
654,"LetterAxisLieutenant",100,"",40,0,0,20,"[71,48]",23,"",""
655,"AxisExperimenter",100,"",0,0,50,20,"[71,48]",21,"",""
656,"AxisExperimenterBoss",100,"",0,0,50,20,"[71,48]",28,"",""
657,"AxisExperimenterBossInvasion",100,"",0,0,50,20,"[71,48]",37,"",""
658,"AxisCleric",100,"",0,0,50,20,"[223,71]",8,"",""
659,"AxisClericBoss",100,"",0,0,50,20,"[223,71]",33,"",""
660,"AxisClericBossMap",100,"",0,0,50,20,"[223,71]",34,"",""
661,"AxisClericCultist",100,"",0,0,50,20,"[224,71]",8,"",""
662,"AxisClericAvarius",100,"",0,0,50,20,"[71,48]",8,"",""
663,"AxisClericCultistShadow",100,"",0,0,50,20,"[224,71]",8,"",""
664,"ProphecyExperimenterBoss",100,"",0,0,50,20,"[71,48]",21,"",""
665,"ExperimenterBossStrongbox",100,"",0,0,50,20,"[71,48]",33,"",""
666,"ExperimenterBossStrongboxFinal",100,"",0,0,50,20,"[71,48]",33,"",""
667,"GuardianCaster",100,"",0,10,100,20,[74],19,"",""
668,"GuardianCasterChampion",100,"",0,10,100,20,[74],18,"",""
669,"GuardianCasterMapBoss",100,"",0,10,100,20,[74],34,"",""
670,"GuardianCasterBossDescent",100,"",0,10,100,20,[74],0,"",""
671,"GuardianCasterBossInvasion",100,"",0,10,100,20,[74],37,"",""
672,"GuardianCasterLightning",100,"",0,10,100,20,[74],26,"",""
673,"GuardianCasterLightningMapBoss",100,"",0,10,100,20,[74],34,"",""
674,"GuardianCasterLightningBossDescent",100,"",0,10,100,20,[74],0,"",""
675,"GuardianCasterLightningBossInvasion",100,"",0,10,100,20,[74],37,"",""
676,"Guardian",100,"",0,30,0,20,[74],2,"",""
677,"GuardianBoss",100,"",0,30,0,20,[74],26,"",""
678,"GuardianBossInvasion",100,"",0,30,0,20,[74],37,"",""
679,"Snake",100,"",15,15,0,20,"[72,50]",5,"",""
680,"SnakeParasite",100,"",15,15,0,20,"[72,50]",5,"",""
681,"SnakeChimera",100,"",15,15,0,20,"[72,50]",5,"",""
682,"SnakeChimeraTough",100,"",15,15,0,20,"[72,50]",8,"",""
683,"SnakeChimeraBoss",100,"",15,15,0,20,"[72,50]",5,"",""
684,"SnakeTalisman",100,"",15,15,0,20,"[72,50]",5,"",""
685,"SnakeDexMissionMinion",100,"",15,15,0,20,"[72,50]",3,"",""
686,"SnakeDexMissionBoss",100,"",15,15,0,20,"[72,50]",27,"",""
687,"SnakeMapBoss",100,"",15,15,0,20,"[72,50]",34,"",""
688,"SnakeBossDescent",100,"",15,15,0,20,"[72,50]",5,"",""
689,"SnakeScorpion",100,"",15,15,0,20,"[72,50]",5,"",""
690,"SnakeScorpion2",100,"",15,15,0,20,"[72,50]",5,"",""
691,"SnakeScorpionBossInvasion",100,"",15,15,0,20,"[72,50]",37,"",""
692,"SnakeScorpionBossSideArea",100,"",15,15,0,20,"[72,50]",37,"",""
693,"SnakeBoss",100,"",15,15,0,20,"[72,50]",30,"",""
694,"SnakeSlither",100,"",20,10,0,20,"[72,50]",5,"",""
695,"SnakeSlitherBossMinion",100,"",20,10,0,20,"[72,50]",5,"",""
696,"SnakeSlitherSideArea",100,"",20,10,0,20,"[72,50]",37,"",""
697,"SnakeSlitherAtziri",100,"",20,10,0,20,"[72,50]",5,"",""
698,"SnakeSlitherDelve",100,"",20,0,0,20,"[72,50]",5,"",""
699,"SnakeSlitherBossInvasion",100,"",20,10,0,20,"[72,50]",37,"",""
700,"SnakeSlitherBossRiverways",100,"",20,10,0,20,"[72,50]",30,"",""
