"rownum","DelveBiomesKey","DelveFeaturesKey","ARMFile"
225,4,15,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_azurite_2_2.arm"
226,4,16,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_azurite_2_3.arm"
227,4,17,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_azurite_2_4.arm"
228,4,18,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_azurite_3_1.arm"
229,4,19,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_azurite_3_2.arm"
230,4,20,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_azurite_3_3.arm"
231,4,8,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_breach.arm"
232,4,153,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_beyond_1.arm"
233,4,9,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_harbinger.arm"
234,4,33,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_exiles.arm"
235,4,34,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_exiles.arm"
236,4,35,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_exiles.arm"
237,4,36,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_exiles.arm"
238,4,24,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_fossil.arm"
239,4,27,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_wolves.arm"
240,4,28,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_wolves.arm"
241,4,29,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_wolves.arm"
242,4,30,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_wolves.arm"
243,4,31,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_wolves.arm"
244,4,32,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_wolves.arm"
245,4,37,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_golem.arm"
246,4,38,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_golem.arm"
247,4,39,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_golem.arm"
248,4,83,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_warbands1.arm"
249,4,84,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_warbands2.arm"
250,4,85,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_essence.arm"
251,4,86,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_pirates.arm"
252,4,87,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_pirates.arm"
253,4,88,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_pirates.arm"
254,4,89,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_pirates.arm"
255,4,90,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_pirates.arm"
256,4,91,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_pirates.arm"
257,4,92,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_campsite.arm"
258,4,93,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_campsite.arm"
259,4,94,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_campsite.arm"
260,4,95,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_campsite.arm"
261,4,96,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_campsite.arm"
262,4,97,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_campsite.arm"
263,4,2,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/1x1/dark_connection_corner.arm"
264,4,3,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/1x1/dark_connection_corner.arm"
265,4,4,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/1x1/dark_connection_corner.arm"
266,4,5,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/1x1/dark_connection_corner.arm"
267,4,6,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/1x1/dark_chest.arm"
268,4,203,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_strongbox.arm"
269,4,98,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_skeletons.arm"
270,4,99,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_skeletons.arm"
271,4,100,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_skeletons.arm"
272,4,101,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_skeletons.arm"
273,4,102,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_skeletons.arm"
274,4,103,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_skeletons.arm"
275,4,104,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_skeletons.arm"
276,5,10,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_azurite_1_1.arm"
277,5,11,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_azurite_1_2.arm"
278,5,12,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_azurite_1_3.arm"
279,5,13,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_azurite_1_4.arm"
280,5,14,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_azurite_2_1.arm"
281,5,15,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_azurite_2_2.arm"
282,5,16,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_azurite_2_3.arm"
283,5,17,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_azurite_2_4.arm"
284,5,18,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_azurite_3_1.arm"
285,5,19,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_azurite_3_2.arm"
286,5,20,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_azurite_3_3.arm"
287,5,8,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_breach.arm"
288,5,153,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_beyond_1.arm"
289,5,9,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_harbinger.arm"
290,5,33,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_exiles.arm"
291,5,34,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_exiles.arm"
292,5,35,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_exiles.arm"
293,5,36,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_exiles.arm"
294,5,80,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_prospero.arm"
295,5,25,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_fossil.arm"
296,5,40,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_golem.arm"
297,5,41,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_golem.arm"
298,5,42,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_golem.arm"
299,5,81,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_warbands1.arm"
300,5,82,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_warbands2.arm"
301,5,43,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_hellions.arm"
302,5,44,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_hellions.arm"
303,5,45,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_hellions.arm"
304,5,46,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_hellions.arm"
305,5,47,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_hellions.arm"
306,5,48,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_hellions.arm"
307,5,49,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_campsite.arm"
308,5,50,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_campsite.arm"
309,5,51,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_campsite.arm"
310,5,52,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_campsite.arm"
311,5,53,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_campsite.arm"
312,5,54,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_campsite.arm"
313,5,2,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/1x1/dark_connection_corner.arm"
314,5,3,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/1x1/dark_connection_corner.arm"
315,5,4,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/1x1/dark_connection_corner.arm"
316,5,5,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/1x1/dark_connection_corner.arm"
317,5,6,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/1x1/dark_chest.arm"
318,5,203,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_strongbox.arm"
319,5,55,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_skeletons.arm"
320,5,56,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_skeletons.arm"
321,5,57,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_skeletons.arm"
322,5,58,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_skeletons.arm"
323,5,59,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_skeletons.arm"
324,5,60,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_skeletons.arm"
325,5,61,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_skeletons.arm"
326,6,10,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_azurite_1_1.arm"
327,6,11,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_azurite_1_2.arm"
328,6,12,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_azurite_1_3.arm"
329,6,13,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_azurite_1_4.arm"
330,6,14,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_azurite_2_1.arm"
331,6,15,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_azurite_2_2.arm"
332,6,16,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_azurite_2_3.arm"
333,6,17,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_azurite_2_4.arm"
334,6,18,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_azurite_3_1.arm"
335,6,19,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_azurite_3_2.arm"
336,6,20,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_azurite_3_3.arm"
337,6,8,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_breach.arm"
338,6,153,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_beyond_1.arm"
339,6,9,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_harbinger.arm"
340,6,33,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_exiles.arm"
341,6,34,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_exiles.arm"
342,6,35,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_exiles.arm"
343,6,36,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_exiles.arm"
344,6,26,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_fossil.arm"
345,6,105,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_warbands1.arm"
346,6,106,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_warbands2.arm"
347,6,107,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_crab.arm"
348,6,108,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_crab.arm"
349,6,109,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_crab.arm"
350,6,110,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_crab.arm"
351,6,111,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_crab.arm"
352,6,121,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_golem.arm"
353,6,122,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_golem.arm"
354,6,123,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_golem.arm"
355,6,112,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_campsite.arm"
356,6,113,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_campsite.arm"
357,6,114,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_campsite.arm"
358,6,115,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_campsite.arm"
359,6,116,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_campsite.arm"
360,6,117,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_campsite.arm"
361,6,2,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/1x1/dark_connection_corner.arm"
362,6,3,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/1x1/dark_connection_corner.arm"
363,6,4,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/1x1/dark_connection_corner.arm"
364,6,5,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/1x1/dark_connection_corner.arm"
365,6,6,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/1x1/dark_chest.arm"
366,6,118,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_sands.arm"
367,6,119,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_sands.arm"
368,6,120,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_sands.arm"
369,6,203,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_strongbox.arm"
370,7,79,"Metadata/Terrain/Leagues/Delve/Biomes/VaalRuins/Rooms/Unique/encounter_major_boss.arm"
371,7,62,"Metadata/Terrain/Leagues/Delve/Biomes/VaalRuins/Rooms/Unique/encounter_major_chamber.arm"
372,7,63,"Metadata/Terrain/Leagues/Delve/Biomes/VaalRuins/Rooms/Unique/encounter_major_chamber.arm"
373,7,64,"Metadata/Terrain/Leagues/Delve/Biomes/VaalRuins/Rooms/Unique/encounter_major_chamber.arm"
374,7,65,"Metadata/Terrain/Leagues/Delve/Biomes/VaalRuins/Rooms/Unique/encounter_major_chamber.arm"
375,7,66,"Metadata/Terrain/Leagues/Delve/Biomes/VaalRuins/Rooms/Unique/encounter_major_chamber.arm"
376,7,2,"Metadata/Terrain/Leagues/Delve/Biomes/VaalRuins/Rooms/1x1/dark_connection_corner.arm"
377,7,3,"Metadata/Terrain/Leagues/Delve/Biomes/VaalRuins/Rooms/1x1/dark_connection_corner.arm"
378,7,4,"Metadata/Terrain/Leagues/Delve/Biomes/VaalRuins/Rooms/1x1/dark_connection_corner.arm"
379,7,5,"Metadata/Terrain/Leagues/Delve/Biomes/VaalRuins/Rooms/1x1/dark_connection_corner.arm"
380,7,6,"Metadata/Terrain/Leagues/Delve/Biomes/VaalRuins/Rooms/1x1/dark_chest.arm"
381,8,77,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalCity/Rooms/Unique/encounter_major_boss.arm"
382,8,72,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalCity/Rooms/Unique/encounter_major_chamber.arm"
383,8,73,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalCity/Rooms/Unique/encounter_major_chamber.arm"
384,8,74,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalCity/Rooms/Unique/encounter_major_chamber.arm"
385,8,75,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalCity/Rooms/Unique/encounter_major_chamber.arm"
386,8,76,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalCity/Rooms/Unique/encounter_major_chamber.arm"
387,8,2,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalCity/Rooms/1x1/dark_connection_corner.arm"
388,8,3,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalCity/Rooms/1x1/dark_connection_corner.arm"
389,8,4,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalCity/Rooms/1x1/dark_connection_corner.arm"
390,8,5,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalCity/Rooms/1x1/dark_connection_corner.arm"
391,8,6,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalCity/Rooms/1x1/dark_chest.arm"
392,9,78,"Metadata/Terrain/Leagues/Delve/Biomes/ProtoVaal/Rooms/Unique/encounter_major_boss.arm"
393,9,67,"Metadata/Terrain/Leagues/Delve/Biomes/ProtoVaal/Rooms/Unique/encounter_major_chamber.arm"
394,9,68,"Metadata/Terrain/Leagues/Delve/Biomes/ProtoVaal/Rooms/Unique/encounter_major_chamber.arm"
395,9,69,"Metadata/Terrain/Leagues/Delve/Biomes/ProtoVaal/Rooms/Unique/encounter_major_chamber.arm"
396,9,70,"Metadata/Terrain/Leagues/Delve/Biomes/ProtoVaal/Rooms/Unique/encounter_major_chamber.arm"
397,9,71,"Metadata/Terrain/Leagues/Delve/Biomes/ProtoVaal/Rooms/Unique/encounter_major_chamber.arm"
398,9,2,"Metadata/Terrain/Leagues/Delve/Biomes/ProtoVaal/Rooms/1x1/dark_connection_corner.arm"
399,9,3,"Metadata/Terrain/Leagues/Delve/Biomes/ProtoVaal/Rooms/1x1/dark_connection_corner.arm"
400,9,4,"Metadata/Terrain/Leagues/Delve/Biomes/ProtoVaal/Rooms/1x1/dark_connection_corner.arm"
401,9,5,"Metadata/Terrain/Leagues/Delve/Biomes/ProtoVaal/Rooms/1x1/dark_connection_corner.arm"
402,9,6,"Metadata/Terrain/Leagues/Delve/Biomes/ProtoVaal/Rooms/1x1/dark_chest.arm"
403,3,246,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_legion.arm"
404,1,246,"Metadata/Terrain/Leagues/Delve/Biomes/Caverns/Rooms/Unique/encounter_major_legion.arm"
405,4,246,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_legion.arm"
406,5,246,"Metadata/Terrain/Leagues/Delve/Biomes/Mantle/Rooms/Unique/encounter_major_legion.arm"
407,2,246,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_legion.arm"
408,6,246,"Metadata/Terrain/Leagues/Delve/Biomes/SubmergedPassage/Rooms/Unique/encounter_major_legion.arm"
409,0,246,"Metadata/Terrain/Leagues/Delve/Biomes/Mine/Rooms/Unique/encounter_major_legion.arm"
