"rownum","Name","ModSellPriceTypesKeys"
1811,"MapBeyondLeagueRolledMapWorlds",[]
1812,"MapNoStrongboxes",[]
1813,"HealAlliesOnDeath",[6]
1814,"ShocksReflectToSelf",[5]
1815,"DamageIncreaseWhileShocked",[5]
1816,"MovementVelocityWhileShocked",[5]
1817,"SelfShockDuration",[5]
1818,"DamagePercentageWhenOnLowLife",[6]
1819,"SocketedGemsSupportedByCastOnDeath",[5]
1820,"MonsterBloodlinesSharedEnduranceCharge",[]
1821,"MonsterBloodlinesSharedFrenzyCharge",[]
1822,"MonsterBloodlinesSharedPowerCharge",[]
1823,"MonsterBloodlinesBurningAura",[]
1824,"MonsterBloodlinesChillingAura",[]
1825,"MonsterBloodlinesShockingAura",[]
1826,"DamageOnBlindedEnemies",[5]
1827,"SmokeCloudWhenHit",[7]
1828,"MonsterBloodlinesFirestorm",[]
1829,"HiddenCantBeDamagedOrStunned",[]
1830,"MonsterBloodlinesGhostTotem",[]
1831,"TormentTouchedMonsterExperimenter",[]
1832,"TormentHauntedMonsterExperimenter",[]
1833,"TormentSpiritBlasphemerDaemon",[]
1834,"TormentTouchedMonsterBlasphemer",[]
1835,"TormentHauntedMonsterBlasphemer",[]
1836,"TormentSpiritRagingSpiritsDaemon",[]
1837,"TormentTouchedMonsterNecromancer",[]
1838,"WbSummonSkeletonOnDeath",[]
1839,"TormentSpiritNecromancerDaemon",[]
1840,"TormentSpiritArsonTrail",[]
1841,"TormentTouchedMonsterArsonist",[]
1842,"TormentHauntedMonsterArsonist",[]
1843,"TormentSpiritPoisonDaemon",[]
1844,"TormentTouchedMonsterPoisoner",[]
1845,"TormentHauntedMonsterPoisoner",[]
1846,"TormentSpiritCorrupterDaemon",[]
1847,"TormentTouchedMonsterCorrupter",[]
1848,"TormentHauntedMonsterCorrupter",[]
1849,"TormentSpiritCharlatanRegenerationAura",[]
1850,"TormentSpiritCharlatanDegenerationAura",[]
1851,"TormentHauntedMonsterCharlatan",[]
1852,"TormentSpiritThug",[]
1853,"TormentMonsterHauntedThug",[]
1854,"TormentSpiritRogue",[]
1855,"TormentMonsterTouchedRogue",[]
1856,"TormentMonsterHauntedRogue",[]
1857,"TormentFisherman",[]
1858,"TormentSpiritLibrarian",[]
1859,"TormentTouchedMonsterLibrarian",[]
1860,"TormentHauntedMonsterLibrarian",[]
1861,"TormentSpiritCutthroat",[]
1862,"TormentTouchedMonsterCutthroat",[]
1863,"TormentHauntedMonsterCutthroat",[]
1864,"TormentHasteAura",[]
1865,"TormentSpiritThief",[]
1866,"TormentTouchedMonsterThief",[]
1867,"TormentHauntedMonsterThief",[]
1868,"TormentSpiritSpy",[]
1869,"TormentTouchedMonsterSpy",[]
1870,"TormentHauntedMonsterSpy",[]
1871,"TormentSpiritCannibal",[]
1872,"TormentTouchedMonsterCannibal",[]
1873,"TormentHauntedMonsterCannibal",[]
1874,"TormentSpiritMutilator",[]
1875,"TormentTouchedMonsterMutilator",[]
1876,"TormentHauntedMonsterMutilator",[]
1877,"TormentSpiritEmbezzler",[]
1878,"TormentTouchedMonsterEmbezzler",[]
1879,"TormentHauntedMonsterEmbezzler",[]
1880,"TormentEmbezzlerStatueMelee",[]
1881,"TormentEmbezzlerStatueRanged",[]
1882,"TormentSpiritMartyr",[]
1883,"TormentTouchedMonsterMartyr",[]
1884,"TormentHauntedMonsterMartyr",[]
1885,"TormentSpiritCounterfeiter",[]
1886,"TormentTouchedMonsterCounterfeiter",[]
1887,"TormentHauntedMonsterCounterfeiter",[]
1888,"TormentSpiritWarlord",[]
1889,"TormentTouchedMonsterWarlord",[]
1890,"TormentHauntedMonsterWarlord",[]
1891,"TormentSpiritFreezer",[]
1892,"TormentTouchedMonsterFreezer",[]
1893,"TormentHauntedMonsterFreezer",[]
1894,"TormentSpiritSmuggler",[]
1895,"TormentTouchedMonsterSmuggler",[]
1896,"TormentHauntedMonsterSmuggler",[]
1897,"TormentSpiritShavronne",[]
1898,"TormentTouchedMonsterShavronne",[]
1899,"TormentSpiritBootlegger",[]
1900,"TormentTouchedMonsterBootlegger",[]
1901,"TormentHauntedMonsterBootlegger",[]
1902,"TormentSpiritBuccaneer",[]
1903,"TormentTouchedMonsterBuccaneer",[]
1904,"TormentHauntedMonsterBuccaneer",[]
1905,"TormentSpiritMiner",[]
1906,"TormentTouchedMonsterMiner",[]
1907,"TormentHauntedMonsterMiner",[]
1908,"ProphecyDaemon",[]
1909,"MonsterBloodlinesSpiritWalkers",[]
1910,"MapSpawnTormentedSpirits",[]
1911,"MapTormentLeagueCrafted",[]
1912,"MonsterBloodlinesGuardian",[]
1913,"MonsterBloodlinesUnholyMight",[]
1914,"ItemDropsOnGuardianDeath",[4]
1915,"LightRadiusScalesWithEnergyShield",[4]
1916,"MonsterBloodlinesPhylacteralLink",[]
1917,"MonsterBloodlinesDropRareItem",[]
1918,"IncreasedWeaponElementalDamageDuringFlask",[6]
1919,"MonsterBloodlinesCorruptedBlood",[]
1920,"MonsterBloodlinesVoidspawn",[]
1921,"TormentSpiritDropsIncrease",[]
1922,"CantTouchThis",[]
1923,"CantPossessThis",[]
1924,"TormentTouched",[]
1925,"TormentTouchedEffect",[]
1926,"TormentPossessed",[]
1927,"TormentPossessedEffect",[]
1928,"TormentTouchedDropsIncrease",[]
1929,"ReducedCriticalStrikeDamageTaken",[7]
1930,"TormentSpiritPhasing",[]
1931,"IncreasedDamageToShockedTargets",[5]
1932,"LeechLifeVsShockedEnemies",[5]
1933,"LeechLifePermyriadVsShockedEnemies",[5]
1934,"AddedPhysicalDamageOnFrozenEnemies",[5]
1935,"ReducedChillDurationOnSelf",[5]
1936,"LifeGainOnHitVsIgnitedEnemies",[5]
1937,"SocketedRedGemsHaveAddedFireDamage",[6]
1938,"SocketedMeleeGemsHaveIncreasedAoE",[6]
1939,"PhysicalDamageConvertedToFireVsBurningEnemy",[6]
1940,"PhysicalTakenAsColdFlask",[7]
1941,"PhysicalAddedAsColdFlask",[7]
1942,"AvoidChillFlask",[4]
1943,"AvoidFreezeFlask",[5]
1944,"FireDamageTakenCausesExtraPhysicalDamage",[4]
1945,"IncreasedBlockChance",[5]
1946,"TemporalChainsEffectivenessOnSelf",[5]
1947,"UnaffectedByTemporalChains",[5]
1948,"ChillEffectivenessOnSelf",[5]
1949,"PhysicalDamageOnSkillUse",[7]
1950,"ReducedEnemyBlockChance",[5]
1951,"GlobalFlaskChargeWhenCrit",[4]
1952,"DegenDamageTaken",[5]
1953,"AvoidKnockback",[4]
1954,"AvoidStun",[4]
1955,"AvoidFreeze",[5]
1956,"AvoidFreezeAndChill",[5]
1957,"AvoidChill",[5]
1958,"AvoidShock",[5]
1959,"MaxModRequiredLevelOverride",[]
1960,"MonsterDropAdditionalRareItems",[]
1961,"MapBrutal",[]
1962,"SqueakingWhenTakingFireDamage",[]
1963,"AddedFireDamageVsIgnitedEnemies",[6]
1964,"MirrorArrowEnergyShield",[]
1965,"MapDebugCrashInstance",[]
1966,"MapDebugPauseInstance",[]
1967,"CastSocketedMinionSpellsOnKill",[8]
1968,"IncreasedMinionDamagePerDexterity",[6]
1969,"CastSocketedSpellsOnShockedEnemyKill",[8]
1970,"MaxPowerChargesIsZero",[4]
1971,"IncreasedDamagePerCurse",[6]
1972,"StealChargesOnHitPercent",[6]
1973,"ElementalPenetrationPerFrenzyCharge",[5]
1974,"IncreasedPhysicalDamagePerEnduranceCharge",[5]
1975,"DamageVsFullLifePerPowerCharge",[5]
1976,"DamageVsLowLivePerPowerCharge",[5]
1977,"ChargeDuration",[5]
1978,"PercentageIntelligence",[6]
1979,"PercentageIntelligenceMaven",[6]
1980,"ElementalStatusAilmentDuration",[6]
1981,"MaximumLightningResistance",[6]
1982,"MaximumChaosResistance",[6]
1983,"MapDisplayGrandmasters",[8]
1984,"CanOnlyKillFrozenEnemies",[4]
1985,"ChestExtraVaalFragments",[]
1986,"ChestSameBaseTypeRares",[]
1987,"ElementalPenetration",[5]
1988,"IgniteArtVariation",[]
1989,"SelfPhysicalDamageOnMinionDeath",[4]
1990,"SelfPhysicalDamageOnMinionDeathPerES",[4]
1991,"MinionAreaOfEffect",[6]
1992,"DealNoPhysicalDamage",[4]
1993,"DealNoNonPhysicalDamage",[6]
1994,"RangedAttacksConsumeAmmo",[5]
1995,"AdditionalProjectilesAfterAmmoConsumed",[5]
1996,"LifeLeechFromAttacksAgainstChilledEnemies",[5]
1997,"LifeLeechPermyriadFromAttacksAgainstChilledEnemies",[5]
1998,"LifeLeechFromAttacksPermyriad",[5]
1999,"FasterBurnFromAttacksEnemies",[5]
2000,"DisplaySocketedGemsNova",[5]
2001,"DisplaySocketedGemAdditionalProjectiles",[5]
2002,"DisplaySocketedGemReducedDuration",[5]
2003,"DisplaySocketedGemGenerosity",[5]
2004,"ChaosDamagePoisons",[6]
2005,"ChaosDamageChanceToPoison",[6]
2006,"IncreasedElementalDamagePerFrenzyCharge",[5]
2007,"MinesMultipleDetonation",[7]
2008,"GainOnslaughtOnCull",[6]
2009,"CannotBeChilledDuringOnslaught",[5]
2010,"MineLayingSpeed",[5]
2011,"MineArmingSpeed",[5]
2012,"LessMineDamage",[5]
2013,"SupportedByRemoteMineLevel",[5]
2014,"ColdWeaponDamage",[5]
2015,"AddedLightningDamageWhileUnarmed",[6]
2016,"AddedLightningDamagetoSpellsWhileUnarmed",[6]
2017,"GainEnergyShieldOnKillShockedEnemy",[4]
2018,"ShapersSeedAura",[7]
2019,"BarrelOfSpidersDaemon",[]
2020,"WeylamsWarChestDaemon",[]
2021,"UniqueDivStrongboxDaemon",[]
2022,"CannotKnockBack",[4]
2023,"ChillOnAttackStun",[6]
2024,"DisplayLifeRegenerationAura",[]
2025,"DisplayManaRegenerationAua",[]
2026,"IncreasedRarityWhenSlayingFrozen",[5]
2027,"ActionSpeedReduction",[]
2028,"LocalSixLinkedSockets",[5]
2029,"IgnitesReflectedToSelf",[5]
2030,"AvoidFreezeChillIgniteWhileOnslaught",[5]
2031,"SwordPhysicalDamageToAddAsFire",[5]
2032,"GainOnslaughtWhenIgnited",[5]
2033,"BlindNearbyEnemiesWhenIgnited",[5]
2034,"CannotBeBuffedByAlliedAuras",[5]
2035,"AurasCannotBuffAllies",[4]
2036,"IncreasedBuffEffectiveness",[6]
2037,"CorpseCannotBeDestroyed",[]
2038,"MapWeather",[]
2039,"MapWeatherCrafted",[]
2040,"EnemyKnockbackDirectionReversed",[7]
2041,"DisplaySupportedByKnockback",[5]
2042,"LifeRegenPerMinutePerEnduranceCharge",[5]
2043,"MapEclipseNonUniqueEquipmentsDropsAsSellPrice",[]
2044,"MapEclipseItemsDropCorrupted",[]
2045,"MapEclipseWeaponsDropAnimated",[]
2046,"MapEclipseItemsHaveRandomQuality",[]
2047,"MonstersFleeOnFlaskUse",[4]
2048,"PhysicalDamageOnFlaskUse",[6]
2049,"KnockbackOnFlaskUse",[6]
2050,"LifeAndManaOnHit",[4]
2051,"LifeAndManaOnHitLocal",[4]
2052,"LifeAndManaOnHitSeparatedLocal",[4]
2053,"LifeAndManaLeechLocal",[4]
2054,"PassiveJewelTest",[4]
2055,"LocalIncreaseSocketedDexterityGemLevel",[7]
2056,"IcestormActiveSkill",[7]
2057,"PowerChargeOnMeleeStun",[6]
2058,"UnholyMightOnMeleeCrit",[7]
2059,"AvoidElementalStatusAilments",[6]
2060,"AvoidStunAndElementalStatusAilments",[6]
2061,"BaseManaRegeneration",[1]
2062,"ProjectilesAlwaysPierceYou",[4]
2063,"IronWill",[8]
2064,"DisplayGluttonyOfElements",[8]
2065,"DisplaySupportedByPierce",[5]
2066,"LifeRegenPerBuff",[7]
2067,"IncreasedDamageWithFireSkills",[1]
2068,"IncreasedDamageWithColdSkills",[1]
2069,"IncreasedDamageWithLightningSkills",[1]
2070,"IncreasedCastSpeedWithFireSpells",[1]
2071,"IncreasedCastSpeedWithColdSpells",[1]
2072,"IncreasedCastSpeedWithLightningSpells",[1]
2073,"IncreasedPhysicalMaceDamageForJewel",[0]
2074,"IncreasedPhysicalAxeDamageForJewel",[0]
2075,"IncreasedPhysicalSwordDamageForJewel",[0]
2076,"IncreasedPhysicalBowDamageForJewel",[0]
2077,"IncreasedPhysicalClawDamageForJewel",[0]
2078,"IncreasedPhysicalDaggerDamageForJewel",[0]
2079,"IncreasedPhysicalWandDamageForJewel",[0]
2080,"IncreasedPhysicalStaffDamageForJewel",[0]
2081,"IncreasedMaceDamageForJewel",[0]
2082,"IncreasedAxeDamageForJewel",[0]
2083,"IncreasedSwordDamageForJewel",[0]
2084,"IncreasedBowDamageForJewel",[0]
2085,"IncreasedClawDamageForJewel",[0]
2086,"IncreasedDaggerDamageForJewel",[0]
2087,"IncreasedWandDamageForJewel",[0]
2088,"IncreasedStaffDamageForJewel",[0]
2089,"IncreasedOneHandedMeleeDamageForJewel",[1]
2090,"IncreasedTwoHandedMeleeDamageForJewel",[1]
2091,"IncreasedDualWieldlingDamageForJewel",[1]
2092,"IncreasedUnarmedDamageForJewel",[1]
2093,"MeleeDamageForJewel",[2]
2094,"ProjectileDamageForJewel",[2]
2095,"SpellDamageForJewel",[2]
2096,"StaffSpellDamageForJewel",[0]
2097,"DualWieldingSpellDamageForJewel",[0]
2098,"ShieldSpellDamageForJewel",[0]
2099,"TrapDamageForJewel",[0]
2100,"MineDamageForJewel",[0]
2101,"DamageForJewel",[2]
2102,"MinionDamageForJewel",[0]
2103,"FireDamageForJewel",[1]
2104,"ColdDamageForJewel",[1]
2105,"LightningDamageForJewel",[1]
2106,"PhysicalDamageForJewel",[1]
2107,"DamageOverTimeForJewel",[1]
2108,"ChaosDamageForJewel",[4]
2109,"AreaDamageForJewel",[4]
2110,"MaceAttackSpeedForJewel",[0]
2111,"AxeAttackSpeedForJewel",[0]
2112,"SwordAttackSpeedForJewel",[0]
2113,"BowAttackSpeedForJewel",[0]
2114,"ClawAttackSpeedForJewel",[0]
2115,"DaggerAttackSpeedForJewel",[0]
2116,"WandAttackSpeedForJewel",[0]
2117,"StaffAttackSpeedForJewel",[0]
2118,"OneHandedMeleeAttackSpeedForJewel",[1]
2119,"TwoHandedMeleeAttackSpeedForJewel",[1]
2120,"AttackSpeedWhileDualWieldingForJewel",[1]
2121,"CastSpeedWhileDualWieldingForJewel",[1]
2122,"AttackSpeedWithAShieldForJewel",[1]
2123,"CastSpeedWithAShieldForJewel",[1]
2124,"CastSpeedWithAStaffForJewel",[0]
2125,"AttackSpeedWhileUnarmedForJewel",[0]
2126,"PhysicalDamageWhileHoldingAShieldForJewel",[1]
2127,"DamageWhileHoldingAShieldForJewel",[1]
2128,"TrapThrowSpeedForJewel",[4]
2129,"MineLaySpeedForJewel",[4]
2130,"IncreasedAttackSpeedForJewel",[2]
2131,"IncreasedProjectileSpeedForJewel",[1]
2132,"IncreasedCastSpeedForJewel",[2]
2133,"AttackAndCastSpeedForJewel",[3]
2134,"FireGemCastSpeedForJewel",[1]
2135,"ColdGemCastSpeedForJewel",[1]
2136,"LightningGemCastSpeedForJewel",[1]
2137,"ChaosGemCastSpeedForJewel",[4]
2138,"CurseCastSpeedForJewel",[4]
2139,"FireResistanceForJewel",[0]
2140,"ColdResistanceForJewel",[0]
2141,"LightningResistanceForJewel",[0]
2142,"FireColdResistanceForJewel",[1]
2143,"FireLightningResistanceForJewel",[1]
2144,"ColdLightningResistanceForJewel",[1]
2145,"AllResistancesForJewel",[2]
2146,"ChaosResistanceForJewel",[4]
2147,"StunDurationForJewel",[0]
2148,"StunRecoveryForJewel",[0]
2149,"ExperienceGainForJewel",[3]
2150,"AuraEffectForJewel",[5]
2151,"ReducedManaReservationForJewel",[5]
2152,"ReducedReservationForJewel",[5]
2153,"ManaCostReductionForJewel",[4]
2154,"AuraRadiusForJewel",[4]
2155,"CurseRadiusForJewel",[4]
2156,"CurseEffectivenessForJewel",[5]
2157,"CurseEffectiveness",[5]
2158,"StrengthForJewel",[0]
2159,"DexterityForJewel",[0]
2160,"IntelligenceForJewel",[0]
2161,"StrengthDexterityForJewel",[1]
2162,"StrengthIntelligenceForJewel",[1]
2163,"DexterityIntelligenceForJewel",[1]
2164,"AllAttributesForJewel",[2]
2165,"LifeGainPerTargetForJewel",[1]
2166,"ManaGainPerTargetForJewel",[1]
2167,"EnergyShieldGainPerTargetForJewel",[1]
2168,"IncreasedArmourForJewel",[0]
2169,"IncreasedEvasionForJewel",[0]
2170,"ArmourEvasionForJewel",[1]
2171,"ArmourEnergyShieldForJewel",[1]
2172,"EvasionEnergyShieldForJewel",[1]
2173,"IncreasedDefensesForJewel",[2]
2174,"ItemRarityForJewel",[5]
2175,"IncreasedLifeForJewel",[2]
2176,"PercentIncreasedLifeForJewel",[4]
2177,"IncreasedLifeRegenForJewel",[0]
2178,"IncreasedManaForJewel",[1]
2179,"PercentIncreasedManaForJewel",[1]
2180,"IncreasedManaRegenForJewel",[1]
2181,"IncreasedEnergyShieldForJewel",[2]
2182,"EnergyShieldForJewel",[4]
2183,"LifeAndManaForJewel",[2]
2184,"PercentageLifeAndManaForJewel",[4]
2185,"PercentageLifeAndMana",[2]
2186,"LifeAndEnergyShieldForJewel",[4]
2187,"EnergyShieldAndManaForJewel",[4]
2188,"IncreasedAccuracyForJewel",[0]
2189,"IncreasedAccuracyPercentForJewel",[0]
2190,"AccuracyAndCritsForJewel",[1]
2191,"CritChanceForJewel",[1]
2192,"CritMultiplierForJewel",[4]
2193,"CritChanceWithMaceForJewel",[0]
2194,"CritChanceWithAxeForJewel",[0]
2195,"CritChanceWithSwordForJewel",[0]
2196,"CritChanceWithBowForJewel",[0]
2197,"CritChanceWithClawForJewel",[0]
2198,"CritChanceWithDaggerForJewel",[0]
2199,"CritChanceWithWandForJewel",[0]
2200,"CritChanceWithStaffForJewel",[0]
2201,"CritMultiplierWithMaceForJewel",[1]
2202,"CritMultiplierWithAxeForJewel",[1]
2203,"CritMultiplierWithSwordForJewel",[1]
2204,"CritMultiplierWithBowForJewel",[1]
2205,"CritMultiplierWithClawForJewel",[1]
2206,"CritMultiplierWithDaggerForJewel",[1]
2207,"CritMultiplierWithWandForJewel",[1]
2208,"CritMultiplierWithStaffForJewel",[1]
2209,"OneHandedCritChanceForJewel",[1]
2210,"TwoHandedCritChanceForJewel",[1]
2211,"DualWieldingCritChanceForJewel",[1]
2212,"ShieldCritChanceForJewel",[1]
2213,"MeleeCritChanceForJewel",[2]
2214,"SpellCritChanceForJewel",[2]
2215,"TrapCritChanceForJewel",[1]
2216,"MineCritChanceForJewel",[1]
2217,"FireCritChanceForJewel",[1]
2218,"ColdCritChanceForJewel",[1]
2219,"LightningCritChanceForJewel",[1]
2220,"ElementalCritChanceForJewel",[2]
2221,"ChaosCritChanceForJewel",[4]
2222,"OneHandCritMultiplierForJewel",[2]
2223,"TwoHandCritMultiplierForJewel",[2]
2224,"DualWieldingCritMultiplierForJewel",[2]
2225,"ShieldCritMultiplierForJewel",[2]
2226,"MeleeCritMultiplierForJewel",[3]
2227,"SpellCritMultiplierForJewel",[3]
2228,"TrapCritMultiplierForJewel",[2]
2229,"MineCritMultiplierForJewel",[2]
2230,"FireCritMultiplierForJewel",[2]
2231,"ColdCritMultiplierForJewel",[2]
2232,"LightningCritMultiplierForJewel",[2]
2233,"ElementalCritMultiplierForJewel",[3]
2234,"ChaosCritMultiplierForJewel",[4]
2235,"AvoidStatusEffectsForJewel",[5]
2236,"AvoidIgniteForJewel",[4]
2237,"AvoidShockForJewel",[4]
2238,"AvoidFreezeForJewel",[4]
2239,"AvoidChillForJewel",[4]
2240,"AvoidStunForJewel",[4]
2241,"ChanceToFreezeForJewel",[6]
2242,"ChanceToIgniteForJewel",[6]
2243,"ChanceToShockForJewel",[6]
2244,"EnduranceChargeDurationForJewel",[5]
2245,"FrenzyChargeDurationForJewel",[5]
2246,"PowerChargeDurationForJewel",[5]
2247,"KnockbackChanceForJewel",[0]
2248,"BlockForJewel",[5]
2249,"BlockDualWieldingForJewel",[4]
2250,"BlockShieldForJewel",[4]
2251,"BlockStaffForJewel",[4]
2252,"BlockToSpellBlockForJewel",[5]
2253,"DualWieldingSpellBlockForJewel",[5]
2254,"ShieldSpellBlockForJewel",[5]
2255,"StaffSpellBlockForJewel",[5]
2256,"FreezeDurationForJewel",[2]
2257,"ShockDurationForJewel",[2]
2258,"BurnDurationForJewel",[2]
2259,"FreezeChanceAndDurationForJewel",[4]
2260,"ShockChanceAndDurationForJewel",[4]
2261,"IgniteChanceAndDurationForJewel",[4]
2262,"PoisonChanceAndDurationForJewel",[4]
2263,"BleedChanceAndDurationForJewel",[4]
2264,"PoisonDamageForJewel",[2]
2265,"BleedDamageForJewel",[2]
2266,"BurningDamageForJewel",[2]
2267,"EnergyShieldDelayForJewel",[4]
2268,"EnergyShieldRechargeRateForJewel",[4]
2269,"MinionBlockForJewel",[4]
2270,"MinionLifeForJewel",[2]
2271,"MinionElementalResistancesForJewel",[2]
2272,"MinionAccuracyRatingForJewel",[2]
2273,"MinionAccuracyRatingFlat",[2]
2274,"TotemLifeForJewel",[2]
2275,"TotemDamageForJewel",[2]
2276,"TotemElementalResistancesForJewel",[2]
2277,"TotemElementalResistances",[2]
2278,"MapWbCrafted",[]
2279,"BlackguardZombieSpeedStance",[]
2280,"JewelStrToDex",[6]
2281,"JewelDexToInt",[6]
2282,"JewelIntToStr",[6]
2283,"JewelStrToInt",[6]
2284,"CycloneExtraDistance",[]
2285,"AoEKnockBackOnFlaskUse",[4]
2286,"AttacksCostNoMana",[7]
2287,"NoManaLeechOrRegen",[4]
2288,"ResoluteTechnique",[8]
2289,"TauntImmunityDuration",[4]
2290,"TauntImmunity",[]
2291,"JewelUniqueAllocateDisconnectedPassives",[8]
2292,"AllocateDisconnectedPassivesDonut",[7]
2293,"JewelRingRadiusValues",[7]
2294,"LocalChanceToBleed",[5]
2295,"ChanceToBleed",[5]
2296,"MonsterMaximumLifeIncreasePercentFromRarity",[]
2297,"PowerChargeOnStun",[6]
2298,"UnholyMightOnCrit",[6]
2299,"JewelStealRareMod",[8]
2300,"UnarmedAreaOfEffect",[7]
2301,"UniqueJewelMeleeToBow",[7]
2302,"ChaosDamageIncreasedPerInt",[6]
2303,"PassivesApplyToMinionsJewel",[8]
2304,"ExtraCurseThresholdJewel",[8]
2305,"SpellDamagePerIntelligence",[6]
2306,"LifeLeechForJewel",[2]
2307,"LifeLeechPermyriadForJewel",[2]
2308,"ManaLeechForJewel",[2]
2309,"ManaLeechPermyriadForJewel",[2]
2310,"SpellLifeLeechForJewel",[2]
2311,"SpellLifeLeechPermyriadForJewel",[2]
2312,"SpellManaLeechForJewel",[2]
2313,"SpellManaLeechPermyriadForJewel",[2]
2314,"GrantsCullingStrike",[6]
2315,"IncreasedItemRarity",[5]
2316,"LifeOnCorpseRemoval",[7]
2317,"TotemLifePerStrengthInRadius",[6]
2318,"TotemsCannotBeStunned",[5]
2319,"MinionDodgeChance",[7]
2320,"MinionSpellDodgeChance",[7]
2321,"FireDamagePerBuff",[7]
2322,"FireSpellDamagePerBuff",[7]
2323,"MinionLifeRecoveryOnBlock",[6]
2324,"IncreasedDamageWhileLeechingLife",[6]
2325,"MovementVelocityWhileIgnited",[6]
2326,"LifeRegenerationOnFullEnergyShield",[6]
2327,"ChanceToTakeCriticalStrike",[4]
2328,"ChanceToTakeCriticalStrikeUpdated",[4]
2329,"FortifyOnMeleeHit",[8]
2330,"UnarmedRange",[6]
2331,"IncreasedDamagePerMagicItem",[7]
2332,"AdditionalTotemProjectiles",[7]
2333,"IncreasedSpellDamageOnFullEnergyShield",[7]
2334,"SpellDodgeOnFullEnergyShield",[6]
2335,"MonsterCastSpeedFinal",[]
2336,"UnholyMightOnMeleeKill",[7]
2337,"SpellDamageWithNoManaReserved",[7]
2338,"DamageWhileDead",[5]
2339,"VaalSkillDamage",[6]
2340,"ChaosDamagePerCorruptedItem",[6]
2341,"LifeLeechRatePerCorruptedItem",[6]
2342,"ManaLeechRatePerCorrupteditem",[6]
2343,"ImmuneToSilence",[4]
2344,"SpellDamageWhileNotOnLowMana",[6]
2345,"ReducedManaCostWhileNotOnLowMana",[6]
2346,"AllAttributesPerAssignedKeystone",[8]
2347,"LifeOnHitPerStatusAilmentOnEnemy",[6]
2348,"LifeOnSpellHitPerStatusAilmentOnEnemy",[6]
2349,"JewelIntToDex",[6]
2350,"JewelDexToStr",[6]
2351,"LocalItemLimit",[4]
2352,"IntelligencePerUnassignedPassive",[8]
2353,"PhysicalAddedAsChaosThreshold",[7]
2354,"LifeRecoveryRateThreshold",[7]
2355,"DisplayGrantsCullingStrike",[9]
2356,"DisplayIncreasedItemRarity",[]
2357,"DisplayGrantsCriticalStrikeMultiplier",[]
2358,"DisplayGrantsFortify",[]
2359,"AdditionalVaalSoulOnKill",[6]
2360,"VaalSkillDuration",[6]
2361,"VaalSkillRefundChance",[6]
2362,"VaalSkillCriticalStrikeChance",[6]
2363,"VaalSkillCriticalStrikeMultiplier",[6]
2364,"AttackDamage",[6]
2365,"MonsterAttackDamageFinal",[]
2366,"FlaskEffect",[5]
2367,"MonsterDoNotFracture",[]
2368,"ManaCostOfTotemAuras",[]
2369,"AdditionalVaalSoulOnShatter",[6]
2370,"IncreasedCorruptedGemExperience",[6]
2371,"CorruptThresholdSoulEaterOnVaalSkillUse",[7]
2372,"CorruptThresholdPhysBypassesES",[7]
2373,"CorruptThresholdLifeLeechUsesChaosDamage",[7]
2374,"ManaGainedOnKillPercentage",[5]
2375,"LifeLostOnKillPercentage",[5]
2376,"EnergyShieldLostOnKillPercentage",[5]
2377,"PunishmentSelfCurseOnKill",[5]
2378,"DamageTakenOnFullES",[5]
2379,"MonsterThornsPhysical",[]
2380,"MonsterThornsElemental",[]
2381,"ConvertLightningToCold",[7]
2382,"SpellChanceToShockFrozenEnemies",[5]
2383,"ClawPhysDamageAndEvasionPerDex",[6]
2384,"ColdAndPhysicalNodesInRadiusSwapProperties",[6]
2385,"AllDamageInRadiusBecomesFire",[7]
2386,"EnergyShieldInRadiusIncreasesArmourDoubled",[7]
2387,"EnergyShieldInRadiusIncreasesArmour",[7]
2388,"LifeInRadiusBecomesManaDoubled",[6]
2389,"LifeInRadiusBecomesEnergyShield",[7]
2390,"LifeInRadiusBecomesEnergyShieldAtHalfValue",[7]
2391,"LifePerIntelligenceInRadus",[6]
2392,"AddedLightningDamagePerDexInRadius",[6]
2393,"LifePassivesBecomeManaPassivesInRadius",[6]
2394,"DexterityAndIntelligenceGiveStrengthMeleeBonusInRadius",[6]
2395,"MonsterDamageVersusMinions",[]
2396,"LifeGainOnEnduranceChargeConsumption",[5]
2397,"SummonTotemCastSpeed",[5]
2398,"TalkingSwordUniqueOneHandSword10",[]
2399,"TalkingSwordUniqueOneHandSword26",[]
2400,"AttackDamageAgainstBleeding",[6]
2401,"FlammabilityOnHit",[6]
2402,"FlammabilityOnHitLevel",[]
2403,"FrostbiteOnHitLevel",[]
2404,"ConductivityOnHitLevel",[]
2405,"ConvertPhysicalToLightning",[7]
2406,"ConvertPhysicalToLightningMaven",[7]
2407,"ConvertPhysicalToLightningVeiledFamilyRestriction",[2]
2408,"ConvertPhysicalToLightningImplicit",[7]
2409,"LightningWarpSkill",[6]
2410,"PhysicalAddedAsCold",[7]
2411,"PhysicalAddedAsLightning",[7]
2412,"PhysicalAddedAsFire",[7]
2413,"PhysicalAddedAndConvertedToCold",[]
2414,"PhysicalAddedAndConvertedToLightning",[]
2415,"PhysicalAddedAndConvertedToFire",[]
2416,"MeleeDamageAgainstBleeding",[6]
2417,"MonsterNoMapDrops",[]
2418,"SpellAddedFireDamage",[1]
2419,"SpellAddedFireDamageTwoHand",[1]
2420,"SpellAddedColdDamage",[1]
2421,"SpellAddedColdDamageTwoHand",[1]
