"rownum","rid","f32","rid","i32","i32"
989,1116,209.76,2,0,0
990,1117,209.76,2,0,0
991,1118,209.76,2,0,0
992,1119,192.052,2,0,0
993,1120,192.052,2,0,0
994,1121,192.052,2,0,0
995,1122,181.8,2,0,0
996,1123,181.8,2,0,0
997,1124,181.8,2,0,0
998,1125,181.8,2,0,0
999,1126,181.8,2,0,0
1000,1127,181.8,2,0,0
1001,1128,181.8,2,0,0
1002,1129,181.8,2,0,0
1003,1130,181.8,2,0,0
1004,1131,181.8,2,0,0
1005,1132,181.8,2,0,0
1006,1133,181.8,2,0,0
1007,1134,194.767,2,0,0
1008,1136,194.767,2,0,0
1009,1137,180.971,2,0,0
1010,1138,180.971,2,0,0
1011,1139,0,8,0,0
1012,1140,180.971,2,0,0
1013,1141,180.971,2,0,0
1014,1142,0,8,0,0
1015,1143,181.8,2,0,0
1016,1144,188.145,2,0,0
1017,1146,181.8,2,0,0
1018,1147,188.145,2,0,0
1019,1149,162.335,2,0,0
1020,1151,162.335,2,0,0
1021,1152,225,3,0,0
1022,1153,225,2,0,0
1023,1154,225,2,0,1065353216
1024,1155,225,2,0,0
1025,1156,225,2,0,0
1026,1157,225,3,0,0
1027,1158,162.815,2,0,0
1028,1159,319.183,4,0,0
1029,1160,162.815,2,0,0
1030,1161,188.145,2,0,0
1031,1162,188.145,2,0,0
1032,1163,180.971,2,0,0
1033,1164,180.971,2,0,0
1034,1165,161.376,2,0,0
1035,1166,188.145,2,0,0
1036,1167,188.145,2,0,1062836634
1037,1168,188.145,2,0,0
1038,1169,183.406,2,0,0
1039,1170,183.406,2,0,0
1040,1171,183.406,1,0,0
1041,1172,183.406,1,0,0
1042,1173,187.212,2,0,0
1043,1174,187.212,2,0,0
1044,1175,187.212,2,0,1066611507
1045,1176,187.212,2,0,0
1046,1177,187.212,2,0,0
1047,1178,180.971,2,0,0
1048,1179,224.547,3,0,0
1049,1180,224.547,3,0,0
1050,1181,224.547,3,0,0
1051,1182,224.547,3,0,0
1052,1183,190.801,2,0,0
1053,1184,190.801,2,0,0
1054,1185,190.801,2,0,0
1055,1186,190.801,2,0,0
1056,1187,190.801,2,0,0
1057,1188,190.801,2,0,0
1058,1189,190.801,2,0,0
1059,1190,190.801,2,0,0
1060,1191,190.801,2,0,0
1061,1192,190.801,2,0,0
1062,1193,190.801,2,0,0
1063,1195,190.801,2,0,0
1064,1196,190.801,2,0,0
1065,1197,190.801,2,0,1067030938
1066,1198,190.801,2,0,0
1067,1199,190.801,2,0,0
1068,1200,190.801,2,0,0
1069,1201,190.801,2,0,0
1070,1202,190.801,2,0,0
1071,1203,190.801,2,0,0
1072,1204,190.801,2,0,0
1073,1205,190.801,2,0,0
1074,1206,190.801,2,0,0
1075,1208,190.801,2,0,0
1076,1209,172.075,2,0,0
1077,1210,172.075,2,0,0
1078,1211,172.075,2,0,0
1079,1212,172.075,2,0,0
1080,1213,172.075,2,0,0
1081,1214,172.075,2,0,0
1082,1215,172.075,2,0,0
1083,1216,172.075,2,0,0
1084,1217,172.075,2,0,0
1085,1218,172.075,2,0,0
1086,1219,172.075,2,0,0
1087,1220,172.075,2,0,0
1088,1221,172.075,2,0,0
1089,1222,172.075,2,0,0
1090,1224,172.075,2,0,0
1091,1225,172.075,1,0,0
1092,1226,172.075,1,0,1067030938
1093,1227,172.075,1,0,0
1094,1228,176.525,2,0,0
1095,1229,176.525,2,0,0
1096,1230,176.525,2,0,0
1097,1231,176.525,2,0,0
1098,1232,176.525,2,0,0
1099,1233,176.525,2,0,0
1100,1234,176.525,2,0,0
1101,1235,176.525,2,0,0
1102,1237,176.525,2,0,0
1103,1238,176.525,2,0,0
1104,1239,176.525,1,0,0
1105,1240,176.525,1,0,1067030938
1106,1241,176.525,1,0,0
1107,1242,176.525,2,0,0
1108,1243,190.801,2,0,0
1109,1244,190.801,2,0,0
1110,1245,190.801,2,0,0
1111,1246,190.801,2,0,0
1112,1247,116.033,0,0,0
1113,1248,116.033,0,0,0
1114,1249,116.033,0,0,0
1115,1250,116.033,2,0,0
1116,1251,116.033,0,0,0
1117,1252,116.033,0,0,0
1118,1253,116.033,0,0,0
1119,1254,116.033,0,0,0
1120,1255,116.033,0,0,0
1121,1256,116.033,0,0,0
1122,1257,116.033,0,0,0
1123,1258,123.246,0,0,0
1124,1259,123.246,0,0,0
1125,1260,123.246,0,0,0
1126,1261,123.247,0,0,0
1127,1262,123.247,0,0,0
1128,1263,123.247,0,0,0
1129,1264,123.246,0,0,0
1130,1265,123.246,2,0,0
1131,1266,123.247,2,0,0
1132,1267,150,3,0,0
1133,1268,150,2,0,0
1134,1269,150,3,0,0
1135,1270,150,3,0,0
1136,1271,169.986,0,0,0
1137,1272,169.986,0,0,0
1138,1273,169.986,0,0,0
1139,1274,169.986,0,0,0
1140,1275,169.986,0,0,0
1141,1276,169.986,0,0,0
1142,1277,169.986,2,0,0
1143,1278,169.986,0,0,0
1144,1279,245.743,3,0,0
1145,1280,245.743,3,0,0
1146,1281,245.743,3,0,0
1147,1282,271.469,3,0,0
1148,1283,289.895,4,0,0
1149,1284,289.895,3,0,0
1150,1285,289.895,3,0,0
1151,1286,271.469,3,0,0
1152,1287,271.469,3,0,0
1153,1288,271.469,3,0,0
1154,1289,289.895,3,0,0
1155,1290,289.895,3,0,0
1156,1291,289.895,3,0,0
1157,1292,245.743,3,0,0
1158,1293,245.743,3,0,0
1159,1294,245.743,3,0,0
1160,1295,245.743,3,0,0
1161,1296,289.895,3,0,0
1162,1297,271.469,3,0,0
1163,1298,289.895,3,0,0
1164,1299,271.469,3,0,0
1165,1300,245.743,3,0,0
1166,1301,289.895,3,0,0
1167,1302,271.469,3,0,0
1168,1303,245.743,3,0,0
1169,1304,289.895,3,0,0
1170,1305,289.895,3,0,0
1171,1306,271.469,3,0,0
1172,1307,271.469,3,0,0
1173,1308,245.743,3,0,0
1174,1309,245.743,3,0,0
1175,1310,316.766,4,0,0
1176,1311,316.766,3,0,0
1177,1312,316.953,4,0,0
1178,1314,316.953,4,0,0
1179,1315,316.953,4,0,0
1180,1316,316.953,4,0,0
1181,1317,68.407,7,0,0
1182,1318,68.407,7,0,0
1183,1319,68.407,7,0,0
1184,1320,68.407,7,0,0
1185,1321,68.4068,7,0,0
1186,1322,68.407,0,0,0
1187,1323,68.407,7,0,0
1188,1324,68.407,7,0,0
1189,1325,68.407,7,0,0
1190,1326,68.407,7,0,0
1191,1327,68.407,2,0,0
1192,1328,316.766,4,0,0
1193,1329,68.407,7,0,0
1194,1330,68.407,8,0,0
1195,1331,68.407,8,0,0
1196,1332,210.629,2,0,0
1197,1333,210.629,2,0,0
1198,1334,210.629,2,0,0
1199,1335,210.629,2,0,0
1200,1336,210.629,0,0,0
1201,1337,210.629,2,0,0
1202,1338,210.629,2,0,0
1203,1339,210.629,3,0,0
1204,1340,210.764,3,0,0
1205,1341,210.967,2,0,0
1206,1342,210.629,2,0,0
1207,1343,210.629,2,0,0
1208,1344,228.759,4,0,0
1209,1345,228.759,4,0,0
1210,1346,228.759,4,0,0
1211,1347,146.23,2,0,0
1212,1348,146.23,2,0,0
1213,1349,146.23,2,0,0
1214,1350,146.23,2,0,0
1215,1351,146.23,2,0,0
1216,1352,146.23,0,0,0
1217,1353,146.23,2,0,0
1218,1354,146.23,2,0,0
1219,1355,146.23,2,0,0
1220,1356,255.245,3,0,0
1221,1357,255.245,3,0,0
1222,1358,255.245,3,0,0
1223,1359,255.245,3,0,0
1224,1360,255.245,3,0,0
1225,1361,208.31,2,0,0
1226,1363,208.31,2,0,0
1227,1364,208.004,2,0,0
1228,1366,186.942,2,0,0
1229,1367,186.942,2,0,0
1230,1368,186.942,2,0,0
1231,1369,200.977,2,0,0
1232,1370,200.977,2,0,0
1233,1371,200.977,2,0,0
1234,1372,200.977,2,0,0
1235,1373,200.977,2,0,0
1236,1374,200.977,2,0,0
1237,1375,200.977,2,0,0
1238,1376,200.977,2,0,0
1239,1377,200.977,2,0,0
1240,1378,433.756,5,0,0
1241,1380,433.756,5,0,0
1242,1381,433.756,5,-3,1054951342
1243,1382,433.756,5,0,0
1244,1383,433.756,5,0,0
1245,1384,433.756,5,0,0
1246,1385,54.637,8,0,0
1247,1386,54.637,8,0,0
1248,1387,54.637,8,0,0
1249,1388,164.992,2,0,0
1250,1389,164.992,2,0,0
1251,1390,164.992,2,0,0
1252,1391,164.992,2,0,0
1253,1392,164.992,2,0,0
1254,1393,165.236,2,0,0
1255,1394,165.236,2,0,0
1256,1395,165.082,2,0,0
1257,1396,165.082,2,0,0
1258,1397,165.082,2,0,0
1259,1398,165.082,2,0,0
1260,1399,165.944,2,0,0
1261,1400,165.944,2,0,0
1262,1401,165.492,2,0,0
1263,1402,165.082,2,0,0
1264,1403,165.082,2,0,0
1265,1404,40.515,8,0,0
1266,1405,40.515,8,0,0
1267,1406,40.515,8,0,0
1268,1407,40.515,8,0,0
1269,1408,40.515,8,0,0
1270,1409,94.145,7,0,0
1271,1410,195.925,2,0,0
1272,1412,195.925,2,0,0
1273,1414,195.925,2,0,0
1274,1416,195.925,2,0,0
1275,1418,195.925,2,0,0
1276,1420,195.925,2,0,0
1277,1422,195.925,2,0,0
1278,1424,195.925,2,0,0
1279,1426,195.925,2,0,0
1280,1427,274.858,3,0,0
1281,1428,274.858,3,0,0
1282,1429,297.978,3,0,0
1283,1431,297.978,3,0,0
1284,1432,193.492,2,0,0
1285,1433,193.492,2,0,0
1286,1434,178.479,2,0,0
1287,1435,193.492,2,0,0
1288,1436,193.492,2,0,0
1289,1437,193.492,2,0,0
1290,1438,193.492,2,0,0
1291,1439,193.492,2,0,0
1292,1440,193.492,2,0,0
1293,1441,193.492,2,0,0
1294,1442,193.492,2,0,0
1295,1443,193.492,2,0,0
1296,1444,193.492,2,0,0
1297,1445,193.492,2,0,0
1298,1446,193.492,2,0,0
1299,1447,193.492,2,0,0
1300,1448,193.492,2,0,0
1301,1449,193.492,2,0,0
1302,1450,193.492,2,0,0
1303,1451,193.492,2,0,0
1304,1452,193.492,2,0,0
1305,1453,193.492,2,0,0
1306,1454,193.492,2,0,0
1307,1455,178.479,2,0,0
1308,1456,178.479,2,0,0
1309,1457,193.492,2,0,0
1310,1459,193.492,2,0,0
1311,1461,193.492,2,0,0
1312,1463,193.492,2,0,0
1313,1465,193.492,2,0,0
1314,1466,193.492,2,0,0
1315,1467,193.492,2,0,0
1316,1468,193.492,2,0,0
1317,1470,193.492,2,0,0
1318,1472,193.492,2,0,0
1319,1474,297.978,3,0,0
1320,1475,297.978,3,0,0
1321,1476,297.978,3,0,0
1322,1477,297.978,3,0,0
1323,1478,297.978,3,0,0
1324,1479,297.978,3,0,0
1325,1480,297.978,3,0,0
1326,1481,297.978,3,0,0
1327,1482,297.978,3,0,0
1328,1483,297.978,3,0,0
1329,1484,297.978,3,0,0
1330,1485,298.886,3,0,0
1331,1486,298.886,3,0,0
1332,1487,298.886,3,0,0
1333,1488,298.886,3,0,0
1334,1489,297.978,3,0,0
1335,1491,297.978,3,0,0
1336,1493,297.978,3,0,0
1337,1495,178.479,2,0,0
1338,1496,178.479,2,0,0
1339,1497,178.479,2,0,0
1340,1498,178.479,2,0,0
1341,1499,178.479,2,0,0
1342,1500,178.479,2,0,0
1343,1501,178.479,2,0,0
1344,1502,178.479,2,0,0
1345,1503,178.479,2,0,0
1346,1504,178.479,2,0,0
1347,1505,178.479,2,0,0
1348,1506,178.479,2,0,0
1349,1507,178.479,2,0,0
1350,1508,178.479,2,0,0
1351,1509,178.479,2,0,0
1352,1510,178.479,2,0,0
1353,1511,178.479,2,0,0
1354,1512,178.479,2,0,0
1355,1513,178.479,2,0,0
1356,1514,178.479,2,0,0
1357,1515,178.479,2,0,0
1358,1516,178.479,2,0,0
1359,1517,178.479,2,0,0
1360,1519,178.479,2,0,0
1361,1521,178.479,2,0,0
1362,1523,178.479,2,0,0
1363,1525,178.479,2,0,0
1364,1527,178.479,2,0,0
1365,1529,178.479,2,0,0
1366,1531,178.479,2,0,0
1367,1533,178.479,2,0,0
1368,1535,178.479,2,0,0
1369,1536,178.479,2,0,0
1370,1537,178.479,2,0,0
1371,1538,178.479,2,0,0
1372,1539,274.858,3,0,0
1373,1540,274.858,3,0,0
1374,1541,274.858,3,0,0
1375,1542,274.858,3,0,0
1376,1543,274.858,3,0,0
1377,1544,274.858,3,0,0
1378,1545,274.858,3,0,0
1379,1546,274.858,3,0,0
1380,1547,274.858,3,0,0
1381,1548,274.858,3,0,0
1382,1549,274.858,3,0,0
1383,1550,274.858,3,0,0
1384,1551,276.55,3,0,0
1385,1552,276.55,3,0,0
1386,1553,276.55,3,0,0
1387,1554,276.55,3,0,0
1388,1555,276.55,3,0,0
1389,1556,276.55,3,0,0
1390,1557,276.55,3,0,0
1391,1558,274.858,3,0,0
1392,1560,274.858,3,0,0
1393,1562,274.858,3,0,0
1394,1564,195.592,2,0,0
1395,1565,195.592,2,0,0
1396,1566,195.592,2,0,0
1397,1567,178.875,2,0,0
1398,1568,178.875,2,0,0
1399,1569,178.875,2,0,0
1400,1570,178.875,2,0,0
1401,1571,195.592,2,0,0
1402,1572,195.592,2,0,0
1403,1573,195.592,2,0,0
1404,1574,178.875,2,0,0
1405,1575,178.875,2,0,0
1406,1576,178.875,2,0,0
1407,1577,178.875,2,0,0
1408,1578,178.479,2,0,0
1409,1579,193.492,2,0,0
1410,1580,178.479,2,0,0
1411,1581,193.492,2,0,0
1412,1582,297.978,3,0,0
1413,1583,274.858,3,0,0
1414,1584,178.479,2,0,0
1415,1585,193.492,2,0,0
1416,1586,178.479,2,0,0
1417,1587,193.492,2,0,0
1418,1588,297.978,3,0,0
1419,1589,274.858,3,0,0
1420,1590,138.428,0,0,0
1421,1591,138.428,0,0,0
1422,1592,138.428,0,0,0
1423,1593,138.428,0,0,0
1424,1594,138.806,0,0,0
1425,1595,138.806,0,0,0
1426,1596,138.806,0,0,0
1427,1597,192.809,2,0,0
1428,1599,192.809,2,0,0
1429,1601,192.809,2,0,0
1430,1603,192.809,2,0,0
1431,1604,192.809,2,0,0
1432,1605,192.809,2,0,0
1433,1606,192.809,2,0,0
1434,1608,192.809,2,0,0
1435,1609,192.809,2,0,0
1436,1610,192.515,2,0,0
1437,1612,192.515,0,0,0
1438,1613,192.515,2,0,0
1439,1614,192.877,2,0,0
1440,1615,192.877,2,0,0
1441,1616,192.877,2,0,0
1442,1617,192.809,3,0,0
1443,1618,192.809,3,0,0
1444,1619,192.809,0,0,0
1445,1620,192.809,0,0,0
1446,1621,192.809,0,0,0
1447,1622,192.515,3,0,0
1448,1623,192.809,2,0,0
1449,1625,192.809,3,0,0
1450,1627,192.809,2,0,0
1451,1629,164.304,2,0,0
1452,1630,164.304,2,0,0
1453,1631,164.304,2,0,0
1454,1632,164.304,2,0,0
1455,1633,164.304,2,0,0
1456,1634,164.304,2,0,0
1457,1635,164.304,2,0,0
1458,1636,164.304,3,0,0
1459,1637,164.304,3,0,1064514355
1460,1638,164.304,3,0,0
1461,1639,164.304,3,0,0
1462,1640,164.304,3,0,0
1463,1641,164.304,3,0,0
1464,1642,164.304,2,0,0
1465,1643,164.304,2,0,0
1466,1644,164.304,2,0,0
1467,1645,164.304,2,0,0
1468,1646,164.304,2,0,0
1469,1647,164.304,2,0,0
1470,1648,164.304,2,0,0
1471,1649,164.304,2,0,0
1472,1650,164.304,2,0,0
1473,1651,164.304,2,0,0
1474,1652,164.304,2,0,0
1475,1653,164.304,2,0,0
1476,1654,164.304,2,0,0
1477,1655,164.304,2,0,0
1478,1657,164.304,2,0,0
1479,1658,164.304,1,0,0
1480,1659,164.304,1,0,0
1481,1660,164.304,1,0,0
1482,1661,164.304,2,0,0
1483,1662,164.304,2,0,0
1484,1663,164.304,2,0,0
1485,1664,164.304,2,0,0
1486,1665,164.304,2,0,0
1487,1667,164.463,2,0,0
1488,1669,164.463,2,0,0
1489,1671,164.463,2,0,0
1490,1673,164.463,2,0,0
1491,1675,164.463,2,0,0
1492,1677,164.463,2,0,0
1493,1679,164.304,2,0,0
1494,1681,145.515,2,0,0
1495,1682,145.515,2,0,0
1496,1683,145.515,2,0,0
1497,1684,145.515,2,0,0
1498,1685,145.515,2,0,0
1499,1686,145.515,2,0,0
1500,1688,145.515,2,0,0
1501,1689,145.515,2,0,0
1502,1690,145.518,2,0,0
1503,1691,145.518,2,0,0
1504,1692,145.515,2,0,0
1505,1694,145.515,2,0,0
1506,1695,145.515,2,0,0
1507,1696,145.515,2,0,0
1508,1697,145.515,2,0,0
1509,1698,145.515,2,0,0
1510,1699,145.515,2,0,0
1511,1700,145.515,2,0,0
1512,1701,145.515,2,0,0
1513,1702,145.515,2,0,0
1514,1703,145.515,2,0,0
1515,1704,145.515,2,0,0
1516,1705,145.515,2,0,0
1517,1706,145.662,3,0,0
1518,1707,145.662,3,0,0
1519,1708,145.662,3,0,0
1520,1709,145.662,3,0,0
1521,1710,145.662,3,0,0
1522,1711,145.662,3,0,0
1523,1712,145.662,3,0,0
1524,1713,145.662,3,0,0
1525,1714,145.662,3,0,0
1526,1715,145.662,2,0,0
1527,1716,145.662,2,0,0
1528,1717,145.662,2,0,0
1529,1718,145.662,2,0,0
1530,1719,145.662,2,0,0
1531,1720,145.662,2,0,0
1532,1721,145.662,2,0,0
1533,1722,145.662,2,0,0
1534,1723,145.662,2,0,0
1535,1724,145.662,2,0,0
1536,1725,145.662,2,0,0
1537,1726,145.662,2,0,0
1538,1727,145.662,2,0,0
1539,1728,145.662,2,0,0
1540,1734,145.515,2,0,0
1541,1735,145.515,2,0,0
1542,1736,164.304,2,0,0
1543,1737,164.304,2,0,0
1544,1738,164.304,2,0,0
1545,1739,183.419,2,0,0
1546,1740,183.419,2,0,0
1547,1741,183.419,2,0,0
1548,1742,183.419,2,0,0
1549,1743,183.419,2,0,0
1550,1744,62.354,7,0,0
1551,1745,62.354,7,0,0
1552,1746,62.354,7,0,0
1553,1747,62.354,7,0,0
1554,1748,62.354,7,0,0
1555,1749,62.354,7,0,0
1556,1750,182.732,2,0,0
1557,1751,182.732,2,0,0
1558,1752,182.732,2,0,0
1559,1753,182.732,2,0,0
1560,1754,182.732,2,0,0
1561,1755,182.732,2,0,0
1562,1756,164.992,2,0,0
1563,1757,164.992,2,0,0
1564,1758,180.37,2,0,0
1565,1759,180.694,2,0,0
1566,1762,167.041,2,0,0
1567,1763,164.992,2,0,0
1568,1764,121.94,0,0,0
1569,1765,121.94,0,0,0
1570,1766,121.94,0,0,0
1571,1767,121.94,0,0,0
1572,1768,178.479,2,0,0
1573,1769,165.042,2,0,0
1574,1770,193.492,2,0,0
1575,1771,178.479,2,0,0
1576,1772,193.492,2,0,0
1577,1773,164.992,2,0,0
1578,1774,164.992,2,0,0
1579,1775,178.479,2,0,0
1580,1776,178.479,2,0,0
1581,1777,165.042,2,0,0
1582,1778,165.042,2,0,0
1583,1779,164.992,2,0,0
1584,1780,164.992,2,0,0
1585,1781,178.479,2,0,0
1586,1782,178.479,2,0,0
1587,1783,165.042,2,0,0
1588,1784,165.042,2,0,0
1589,1791,164.992,2,0,0
1590,1792,164.992,2,0,0
1591,1793,164.992,2,0,0
1592,1794,164.992,2,0,0
1593,1795,164.992,2,0,0
1594,1796,164.992,2,0,0
1595,1797,178.479,2,0,0
1596,1798,178.479,2,0,0
1597,1799,178.479,2,0,0
1598,1800,178.479,2,0,0
1599,1801,178.479,2,0,0
1600,1802,178.479,2,0,0
1601,1803,165.042,2,0,0
1602,1804,165.042,2,0,0
1603,1805,165.042,2,0,0
1604,1806,165.042,2,0,0
1605,1807,165.042,2,0,0
1606,1808,165.042,2,0,0
1607,1809,164.992,3,0,0
1608,1810,164.992,2,0,0
1609,1811,164.992,2,0,0
1610,1812,164.992,2,0,0
1611,1813,178.479,3,0,0
1612,1814,178.479,2,0,0
1613,1815,178.479,2,0,0
1614,1816,178.479,2,0,0
1615,1817,165.042,2,0,0
1616,1818,165.042,2,0,0
1617,1819,165.042,2,0,0
1618,1820,165.042,2,0,0
1619,1821,180.37,2,0,0
1620,1823,164.992,2,0,0
1621,1824,164.992,2,0,0
1622,1825,209.188,2,0,0
1623,1826,209.188,2,0,0
1624,1827,209.188,3,0,0
1625,1828,209.188,2,0,0
1626,1829,209.188,2,0,0
1627,1830,209.188,3,0,0
1628,1831,209.188,2,0,0
1629,1832,209.188,2,0,0
1630,1833,209.188,3,0,0
1631,1834,209.188,2,0,0
1632,1835,209.188,2,0,0
1633,1836,209.188,2,0,0
1634,1837,0,8,0,0
1635,1838,0,8,0,0
1636,1839,0,8,0,0
1637,1840,0,8,0,0
1638,1841,0,8,0,0
1639,1842,0,8,0,0
1640,1843,0,8,0,0
1641,1844,0,8,0,0
1642,1845,0,8,0,0
1643,1846,131.073,0,0,0
1644,1847,131.073,0,0,0
1645,1848,131.073,0,0,0
1646,1849,132.49,0,0,0
1647,1850,132.49,0,0,0
1648,1851,132.49,0,0,0
1649,1852,130.928,0,0,0
1650,1853,132.49,0,0,0
1651,1854,130.938,0,0,0
1652,1855,167.298,2,0,0
1653,1856,139.157,0,0,0
1654,1857,152.307,2,0,0
1655,1858,167.298,2,0,0
1656,1859,139.724,0,0,0
1657,1860,88.562,7,0,0
1658,1861,208.542,2,0,0
1659,1862,131.073,0,0,0
1660,1863,132.49,0,0,0
1661,1864,130.938,0,0,0
1662,1865,167.298,2,0,0
1663,1866,139.157,0,0,0
1664,1867,152.307,2,0,0
1665,1868,167.298,2,0,0
1666,1869,139.724,0,0,0
1667,1870,88.562,7,0,0
1668,1871,208.542,2,0,0
1669,1872,131.073,0,0,0
1670,1873,132.49,0,0,0
1671,1874,130.938,0,0,0
1672,1875,167.298,2,0,0
1673,1876,139.157,0,0,0
1674,1877,152.307,2,0,0
1675,1878,167.298,2,0,0
1676,1879,139.724,0,0,0
1677,1880,88.562,7,0,0
1678,1881,208.542,2,0,0
1679,1882,131.073,0,0,0
1680,1883,132.49,0,0,0
1681,1884,130.938,0,0,0
1682,1885,167.298,2,0,0
1683,1886,139.157,0,0,0
1684,1887,152.307,2,0,0
1685,1888,167.298,2,0,0
1686,1889,139.724,0,0,0
1687,1890,88.562,7,0,0
1688,1891,208.542,2,0,0
1689,1892,131.073,0,0,0
1690,1893,132.49,0,0,0
1691,1894,130.938,0,0,0
1692,1895,167.298,2,0,0
1693,1896,139.157,0,0,0
1694,1897,152.307,2,0,0
1695,1898,167.298,2,0,0
1696,1899,139.724,0,0,0
1697,1900,88.562,7,0,0
1698,1901,150.774,2,0,0
1699,1902,208.542,2,0,0
1700,1903,131.073,0,0,0
1701,1904,194.755,2,0,0
1702,1905,131.073,0,0,0
1703,1906,132.49,0,0,0
1704,1907,130.938,0,0,0
1705,1908,167.298,2,0,0
1706,1909,139.157,0,0,0
1707,1910,152.307,2,0,0
1708,1911,167.298,2,0,0
1709,1912,139.724,0,0,0
1710,1913,88.562,7,0,0
1711,1914,150.774,2,0,0
1712,1915,208.542,2,0,0
1713,1916,131.073,0,0,0
1714,1917,132.49,0,0,0
1715,1918,130.938,0,0,0
1716,1919,167.298,2,0,0
1717,1920,139.157,0,0,0
1718,1921,152.307,2,0,0
1719,1922,167.298,2,0,0
1720,1923,139.724,0,0,0
1721,1924,88.562,7,0,0
1722,1925,208.542,2,0,0
1723,1926,130.938,0,0,0
1724,1927,132.49,0,0,0
1725,1928,130.938,0,0,0
1726,1929,167.298,2,0,0
1727,1930,139.157,0,0,0
1728,1931,152.307,2,0,0
1729,1932,167.298,2,0,0
1730,1933,139.724,0,0,0
1731,1934,88.562,7,0,0
1732,1935,208.542,2,0,0
1733,1936,128.049,0,0,0
1734,1937,132.49,0,0,0
1735,1938,130.938,0,0,0
1736,1939,167.298,2,0,0
1737,1940,139.157,0,0,0
1738,1941,152.307,2,0,0
1739,1942,167.298,2,0,0
1740,1943,139.724,0,0,0
1741,1944,88.562,7,0,0
1742,1945,208.542,2,0,0
1743,1946,130.938,0,0,0
1744,1947,167.298,2,0,0
1745,1948,139.157,0,0,0
1746,1949,130.617,0,0,0
1747,1950,132.49,0,0,0
1748,1951,130.938,0,0,0
1749,1952,167.298,2,0,0
1750,1953,139.157,0,0,0
1751,1954,152.307,2,0,0
1752,1955,167.298,2,0,0
1753,1956,139.724,0,0,0
1754,1957,88.562,7,0,0
1755,1958,208.542,2,0,0
1756,1959,130.617,0,0,0
1757,1960,150.774,2,0,0
1758,1961,152.307,2,0,0
1759,1962,167.298,2,0,0
1760,1963,139.724,0,0,0
1761,1964,88.562,7,0,0
1762,1965,208.542,2,0,0
1763,1966,167.298,2,0,0
1764,1967,130.938,0,0,0
1765,1968,152.307,2,0,0
1766,1969,107.978,0,0,0
1767,1970,83.299,7,0,0
1768,1971,83.299,7,0,0
1769,1972,83.299,7,0,0
1770,1973,165.236,2,0,0
1771,1974,164.992,2,0,0
1772,1975,192.809,2,0,0
1773,1976,192.809,2,0,0
1774,1977,264.392,3,0,0
1775,1978,264.392,3,0,0
1776,1979,264.392,3,0,0
1777,1980,264.392,3,0,0
1778,1981,264.392,3,0,0
1779,1982,264.392,3,0,0
1780,1983,224.547,3,0,0
1781,1984,224.547,3,0,1064262697
1782,1985,224.547,3,0,0
1783,1986,224.547,3,0,0
1784,1987,224.547,3,0,0
1785,1988,224.547,3,0,0
1786,1989,153.583,2,0,0
1787,1990,153.583,2,-6,1060320051
1788,1991,153.583,2,0,0
1789,1992,153.583,2,0,0
1790,1993,257.884,3,0,0
1791,1994,257.884,3,0,0
1792,1995,193.363,3,0,0
1793,1996,193.363,3,0,0
1794,1997,193.363,3,0,0
1795,1998,193.363,3,0,0
1796,1999,125.47,1,0,0
1797,2000,125.47,1,0,1063675494
1798,2001,125.47,1,0,0
1799,2002,254.265,4,0,0
1800,2003,254.265,4,0,0
1801,2004,254.265,4,0,0
1802,2005,254.265,4,0,0
1803,2006,159.256,2,0,0
1804,2007,159.256,2,0,1064514355
1805,2008,159.256,2,0,0
1806,2009,224.085,3,0,0
1807,2010,224.085,3,0,1057803469
1808,2011,224.085,3,0,0
1809,2012,164.992,2,0,0
1810,2013,164.992,2,0,0
1811,2014,164.992,2,0,0
1812,2015,164.992,3,0,0
1813,2016,164.992,3,0,0
1814,2017,164.992,3,0,0
1815,2018,165.082,2,0,0
1816,2019,165.082,2,0,0
1817,2020,165.082,2,0,0
1818,2021,164.992,2,0,0
1819,2022,164.992,2,0,0
1820,2023,164.992,2,0,0
1821,2024,160.29,1,0,0
1822,2025,160.29,1,0,1068058542
1823,2026,160.29,1,0,0
1824,2027,160.29,1,0,0
1825,2028,160.29,1,0,1068058542
1826,2029,160.29,1,0,0
1827,2030,160.29,1,0,0
1828,2031,208.004,3,0,0
1829,2032,208.004,3,0,0
1830,2033,208.004,3,0,0
1831,2034,153.583,2,0,0
1832,2035,153.583,2,-6,1063675494
1833,2036,153.583,2,0,0
1834,2037,153.583,2,0,0
1835,2038,153.583,2,0,0
1836,2039,183.357,2,0,0
1837,2040,183.357,2,0,0
1838,2041,183.357,2,0,0
1839,2042,132.49,2,0,0
1840,2043,132.49,2,0,0
1841,2044,167.298,3,0,0
1842,2045,167.298,3,0,0
1843,2046,167.298,3,0,0
1844,2047,167.298,3,0,0
1845,2048,167.298,2,0,0
1846,2049,167.298,2,0,0
1847,2050,167.298,2,0,0
1848,2051,167.298,2,0,0
1849,2052,167.298,4,0,0
1850,2053,111.423,2,0,0
1851,2054,163.838,3,0,0
1852,2055,163.838,3,0,0
1853,2056,163.838,3,0,0
1854,2057,163.838,3,0,0
1855,2058,163.838,3,0,0
1856,2059,163.838,3,0,0
1857,2060,163.838,3,0,0
1858,2061,163.838,3,0,0
1859,2062,153.583,1,0,0
1860,2063,153.583,1,-6,1060320051
1861,2064,153.583,1,0,0
