"rownum","Id","AOFile","PreloadGroupsKeys","i32","i32"
1493,"GemlingUpheaval","Metadata/Effects/Spells/monsters_effects/act8/GemlingLegionnaires/glacialcascade.ao",[],4,0
1494,"GemlingUpheavalUpgrade","Metadata/Effects/Spells/monsters_effects/act8/GemlingLegionnaires/glacialcascade_upgraded.ao",[],4,0
1495,"GemlingFireballImpact","Metadata/Effects/Spells/fireball/fireballexplosion_aoe.ao",[],4,0
1496,"GemlingFireballUpgradeImpact","Metadata/Effects/Microtransactions/Spells/fireball/dragon_fireball/mid.ao",[],4,0
1497,"GemlingEarthquakeMarker","Metadata/Effects/Spells/monsters_effects/act8/GemlingLegionnaires/Earthquake/markercrystal_animations.ao",[],4,0
1498,"GemlingEarthquakeImpact","Metadata/Effects/Spells/quake_slam/quakeslam_one.ao",[],4,0
1499,"GemlingEarthquakeImpactTimed","Metadata/Effects/Spells/quake_slam/quakeslam_second.ao",[],4,275
1500,"GemlingEarthquakeShockwave","Metadata/Effects/Spells/quake_slam/large/quakeslamshockwave.ao",[],4,0
1501,"GemlingEarthquake1","Metadata/Effects/Spells/monsters_effects/act8/GemlingLegionnaires/Earthquake/quakespikecrystal_01.ao",[],4,0
1502,"GemlingEarthquake2","Metadata/Effects/Spells/monsters_effects/act8/GemlingLegionnaires/Earthquake/quakespikecrystal_02.ao",[],4,0
1503,"GemlingEarthquake3","Metadata/Effects/Spells/monsters_effects/act8/GemlingLegionnaires/Earthquake/quakespikecrystal_03.ao",[],4,0
1504,"GemlingEarthquake4","Metadata/Effects/Spells/monsters_effects/act8/GemlingLegionnaires/Earthquake/quakespikecrystal_04.ao",[],4,0
1505,"GemlingEarthquakeUpgradeMarker","Metadata/Effects/Spells/monsters_effects/act8/GemlingLegionnaires/Earthquake_upgraded/markercrystal_animations_upgraded.ao",[],4,0
1506,"GemlingEarthquakeUpgradeImpact","Metadata/Effects/Spells/quake_slam/quakeslam_one.ao",[],4,0
1507,"GemlingEarthquakeUpgradeImpactTimed","Metadata/Effects/Spells/quake_slam/quakeslam_second.ao",[],4,275
1508,"GemlingEarthquakeUpgradeShockwave","Metadata/Effects/Spells/quake_slam/large/quakeslamshockwave.ao",[],4,0
1509,"GemlingEarthquakeUpgrade1","Metadata/Effects/Spells/monsters_effects/act8/GemlingLegionnaires/Earthquake_upgraded/quakespikecrystal_01_upgraded.ao",[],4,0
1510,"GemlingEarthquakeUpgrade2","Metadata/Effects/Spells/monsters_effects/act8/GemlingLegionnaires/Earthquake_upgraded/quakespikecrystal_02_upgraded.ao",[],4,0
1511,"GemlingEarthquakeUpgrade3","Metadata/Effects/Spells/monsters_effects/act8/GemlingLegionnaires/Earthquake_upgraded/quakespikecrystal_03_upgraded.ao",[],4,0
1512,"GemlingEarthquakeUpgrade4","Metadata/Effects/Spells/monsters_effects/act8/GemlingLegionnaires/Earthquake_upgraded/quakespikecrystal_04_upgraded.ao",[],4,0
1513,"RighteousFireSacrificeRing","Metadata/Effects/Spells/monsters_effects/league_avatar/Ri_fire_blue/blue_rifire.ao",[],4,0
1514,"GolemArcHitSoundEffect","Metadata/Effects/impact_sounds/GolemArc_Impact.ao",[],3,0
1515,"CycloneSand","Metadata/Effects/Spells/monsters_effects/act9/SandCyclone/sand_cyclone.ao",[],4,0
1516,"CycloneSandEnd","Metadata/Effects/Spells/monsters_effects/act9/SandCyclone/sand_cyclone_end.ao",[],4,0
1517,"ClockworkGolemLightningMortarExplode","Metadata/Effects/Spells/monsters_effects/act9/The_Trio/Shavronne/lightning_mortar/mortar_impact.ao",[],4,0
1518,"KitavaXNukeMarker","Metadata/Effects/Spells/monsters_effects/act10/Kitava/X_nuke/marker.ao",[],4,0
1519,"KitavaXNukeExplosion","Metadata/Effects/Spells/monsters_effects/act10/Kitava/X_nuke/explosion.ao",[],4,0
1520,"SinBeam","Metadata/Effects/Spells/monsters_effects/act10/Kitava/Sin_beam/SinBeam.ao",[],4,0
1521,"SinBeamImpact","Metadata/Effects/Spells/monsters_effects/act10/Kitava/Sin_beam/SinBeam_impact.ao",[],4,0
1522,"SinDeathBeam","Metadata/Effects/Spells/monsters_effects/act10/Kitava/p3_death/Sin_beam/SinBeam.ao",[],4,0
1523,"SinDeathBeamImpact","Metadata/Effects/Spells/monsters_effects/act10/Kitava/p3_death/Sin_beam/SinBeam_impact.ao",[],4,0
1524,"InnocenceDeathBeam","Metadata/Effects/Spells/monsters_effects/act10/Kitava/p3_death/Innocence_beam/beam.ao",[],4,0
1525,"InnocenceDeathBeamImpact","Metadata/Effects/Spells/monsters_effects/act10/Kitava/p3_death/Innocence_beam/beamimpact.ao",[],4,0
1526,"CycloneDark","Metadata/Effects/Microtransactions/Spells/Dark_Cyclone/dark_cyclone.ao",[],4,0
1527,"CycloneDarkEnd","Metadata/Effects/Microtransactions/Spells/Dark_Cyclone/dark_cyclone_end.ao",[],4,0
1528,"CloneShotArrowWhite","Metadata/Effects/Microtransactions/Spells/teleshot/arrow_down.ao",[],4,0
1529,"CloneShotLandingWhite","Metadata/Effects/Microtransactions/Spells/teleshot/poof.ao",[],4,0
1530,"CloneDeathWhite","Metadata/Effects/Microtransactions/Spells/teleshot/clonefade.ao",[],4,0
1531,"HeraldOfAshGoreExplosion","Metadata/Effects/Microtransactions/Spells/heralds/gore/herald_gore_fireexplode.ao",[],4,300
1532,"HeraldOfIceGoreExplosion","Metadata/Effects/Microtransactions/Spells/heralds/gore/herald_gore_iceexplode.ao",[],4,175
1533,"HeraldOfThunderGoreExplosion","Metadata/Effects/Microtransactions/Spells/heralds/gore/herald_gore_lightningexplode.ao",[],4,0
1534,"MaligaroPurpleBladeVortexBuff","Metadata/Effects/Spells/monsters_effects/act9/The_Trio/Maligaro/blade_vortex/blade_vortex.ao",[],4,0
1535,"LightningUpheaval","Metadata/Effects/Spells/monsters_effects/league_avatar/Upheaval/lightning_upheaval.ao",[],4,0
1536,"HarbingerMinionSummon","Metadata/Effects/Spells/monsters_effects/league_avatar/Summons/avatarsummon.ao",[37],4,0
1537,"KitavaBeamBall","Metadata/Effects/Spells/monsters_effects/act10/Kitava/beam_ball/beam_ball.ao",[],4,100
1538,"KitavaBeamBallBeam","Metadata/Effects/Spells/monsters_effects/act10/Kitava/beam_ball/beam_ball_beam2.ao",[],4,0
1539,"KitavaBeamBallBeamImpact","Metadata/Effects/Spells/monsters_effects/act10/Kitava/beam_ball/beam_ball_beam2_impact.ao",[],4,150
1540,"KitavaSinFlyAway","Metadata/Monsters/KitavaBoss/InnocenceSin/SinFlyAway.ao",[],4,0
1541,"KitavaInnocenceFlyAway","Metadata/Monsters/KitavaBoss/InnocenceSin/InnocenceFlyAway.ao",[],4,0
1542,"HarbingerSpawnMarker","Metadata/Effects/Spells/monsters_effects/league_avatar/Summons/avatarteleport_marker.ao",[],4,0
1543,"HarbingerSpawnMarkerRare","Metadata/Effects/Spells/monsters_effects/league_avatar/Summons/avatarteleport_marker.ao",[],4,0
1544,"HarbingerSpawnAreaDamage","Metadata/Effects/Spells/monsters_effects/league_avatar/Summons/avatarsummon.ao",[],4,0
1545,"GeneralAdusChargeBeam","Metadata/Effects/Spells/monsters_effects/General_Adus/GeneralAdusBuffBeam.ao",[],4,0
1546,"DoedreScreechFull","Metadata/Effects/Spells/monsters_effects/act9/The_Trio/Doedre/epic_screech/full_screech.ao",[],4,0
1547,"DoedreScreechBlocked","Metadata/Effects/Spells/monsters_effects/act9/The_Trio/Doedre/epic_screech/obscurred_screech.ao",[],4,0
1548,"HarbingerStormCallSigilLoop","Metadata/Effects/Microtransactions/Spells/storm_call/harbinger/storm_call_idle.ao",[],4,0
1549,"HarbingerStormCallSigilPulse","Metadata/Effects/Spells/storm_call/stormpulse.ao",[],4,0
1550,"HarbingerStormCallImpact","Metadata/Effects/Microtransactions/Spells/storm_call/harbinger/beamdown.ao",[],4,210
1551,"HarbingerStormCallSingleImpact","Metadata/Effects/Spells/monsters_effects/league_avatar/Beam/beamdown_vaal.ao",[],4,0
1552,"LeapSlamImpactKitava","Metadata/Effects/Spells/monsters_effects/kitava_demon/slam_impact.ao",[],4,0
1553,"WaterVortexBurstRed","Metadata/Effects/Spells/monsters_effects/act4/water_elemental/waterburst_Kitava.ao",[],4,0
1554,"HarbingerSummonZone","Metadata/Effects/Spells/monsters_effects/league_avatar/Summons/summon_circle.ao",[],4,0
1555,"KitavaHeartProjectileImpact","Metadata/Effects/Spells/monsters_effects/act10/Kitava/heart_exposed/projectile/projectile_explode.ao",[],4,0
1556,"KitavaIncineratePowerUp","Metadata/Effects/Spells/monsters_effects/Blackguard_cleric/flamethrower_powerup.ao",[],4,0
1557,"HarbingerFlameblastExplodeSmall","Metadata/Effects/Spells/monsters_effects/league_avatar/flameblast/flameblast_explode_small.ao",[],4,325
1558,"HarbingerFlameblastExplodeMedium","Metadata/Effects/Spells/monsters_effects/league_avatar/flameblast/flameblast_explode_medium.ao",[],4,325
1559,"HarbingerFlameblastExplodeLarge","Metadata/Effects/Spells/monsters_effects/league_avatar/flameblast/flameblast_explode_large.ao",[],4,325
1560,"HarbingerFlameblastMarker","Metadata/Effects/Spells/monsters_effects/league_avatar/flameblast/flameblast_target.ao",[],4,500
1561,"RyslathaBurrowTravel","Metadata/Effects/Spells/monsters_effects/act7/Ryslatha/burrow/RyslathaBurrowTravel.ao",[],4,0
1562,"RyslathaBurrowPool","Metadata/Effects/Spells/monsters_effects/act7/Ryslatha/burrow/groundeffect_rig.ao",[],4,0
1563,"TrioMonsterSlam","Metadata/Effects/Spells/monsters_effects/act9/The_Trio/Boss/slam_impact/slam_impact.ao",[],4,400
1564,"TrioPoolRed","Metadata/Effects/Spells/monsters_effects/act9/The_Trio/Boss/sludge_mortar/pool_red.ao",[],4,0
1565,"TrioPoolPurple","Metadata/Effects/Spells/monsters_effects/act9/The_Trio/Boss/sludge_mortar/pool_purple.ao",[],4,0
1566,"ShavronneLightningBladeVortexBuff","Metadata/Effects/Spells/monsters_effects/act9/The_Trio/Shavronne/living_storms/lightning_cyclone.ao",[],4,0
1567,"CrystalTornadoShotImpact","Metadata/Effects/Spells/tornado_shot_crystal/player/tornadoarrow.ao",[],4,0
1568,"HarbingerDamageTaken","Metadata/Effects/Spells/monsters_effects/league_avatar/damagehit.ao",[37],4,0
1569,"StoneGazeBeam","Metadata/Effects/Spells/monsters_effects/act9/StoneGaze/stonegaze_beam.ao",[],4,0
1570,"HarbingerChillBeam","Metadata/Effects/Spells/Harbinger_beams/HarbingerBeamChill.ao",[],4,0
1571,"HarbingerShockBeam","Metadata/Effects/Spells/Harbinger_beams/HarbingerBeamShock.ao",[],4,0
1572,"LightningBladeVortexSurge","Metadata/Effects/Spells/enchantment_skills/weapon_throw/lightning/surge.ao",[],4,0
1573,"HarbingerMagmaOrbImpact","Metadata/Effects/Spells/monsters_effects/league_avatar/mortar/impact.ao",[],4,175
1574,"HarbingerConvocationEffect","Metadata/Effects/Spells/monsters_effects/league_avatar/Summons/avatarsummon.ao",[],4,0
1575,"HarbingerConvocationCasterEffect","Metadata/Effects/Spells/monsters_effects/league_avatar/Summons/avatarteleport_marker.ao",[],4,0
1576,"HarbingerSpecialBeamCannonArea","Metadata/Effects/Spells/monsters_effects/harbinger_special_beam_cannon/coldbeamnova.ao",[],4,0
1577,"HarbingerSpecialBeamCannonBeam","Metadata/Effects/Spells/monsters_effects/harbinger_special_beam_cannon/cold_beam.ao",[],4,0
1578,"HarbingerSpecialBeamCannonMarker","Metadata/Effects/Spells/monsters_effects/harbinger_special_beam_cannon/marker.ao",[],4,0
1579,"HarbingerSkyBeam","Metadata/Effects/Spells/monsters_effects/harbinger_solarbeam/solarbeam_beam.ao",[],4,0
1580,"HarbingerSkyBeamImpact","Metadata/Effects/Spells/monsters_effects/harbinger_solarbeam/solarbeam_impact.ao",[],4,65
1581,"HarbingerProximityShield","Metadata/Effects/Spells/monsters_effects/harbinger_richmenshield/richmansheild.ao",[],4,0
1582,"FlameDashMicro","Metadata/Effects/Microtransactions/Spells/flame_dash/flame_dash.ao",[],4,0
1583,"VolatileDeadExplode","Metadata/Effects/Spells/monsters_effects/act7/Ralakesh_Totem/alira_volatile_dead/second_explode.ao",[],4,200
1584,"VolatileDeadArea","Metadata/Effects/Spells/monsters_effects/act7/Ralakesh_Totem/alira_volatile_dead/volatiledead_aoe.ao",[],4,350
1585,"VolatileDeadConsume","Metadata/Effects/Spells/monsters_effects/act7/Ralakesh_Totem/alira_volatile_dead/corpse_explode.ao",[],4,150
1586,"ImmortalCallCastDark","Metadata/Effects/Microtransactions/Spells/ImmortalCall/dark_immortalcall.ao",[],4,0
1587,"LightningTendrilsBeam","Metadata/Effects/Spells/Lightning_tendrils_new/beam.ao",[],4,0
1588,"LightningTendrilsOrb","Metadata/Effects/Spells/Lightning_tendrils_new/orb.ao",[],4,0
1589,"LightningTendrilsGlow","Metadata/Effects/Spells/Lightning_tendrils_new/LightningAoE.ao",[],4,0
1590,"LightningTendrilsPulseLarge","Metadata/Effects/Spells/Lightning_tendrils_new/LightningAoE_bigpulse.ao",[],4,0
1591,"AnkhDelayedBlast","Metadata/Effects/Spells/monsters_effects/act8/Quest/Love_Is_Dead/ankhdelayblast.ao",[],4,0
1592,"PillarsOfVastiriProximityShield","Metadata/Effects/Environment/maps/pillars_of_vastiri/vastirishield.ao",[],4,0
1593,"PillarsOfVastiriDelayedBlast","Metadata/Effects/Spells/monsters_effects/act3/citystalker_richmens/delayblast_01.ao",[],4,0
1594,"ParasiteSquidTarWarp","Metadata/Effects/Spells/monsters_effects/ParasiteSquid/teleport/rig.ao",[],4,0
1595,"BoneStalkerDoubleSlash","Metadata/Effects/Spells/monsters_effects/BoneStalker/double_slash/slash/rig.ao",[],4,0
1596,"BoneStalkerDoubleSlashShockwave","Metadata/Effects/Spells/monsters_effects/BoneStalker/double_slash/shockwave/rig.ao",[],4,1048
1597,"CelestialRighteousFireRing","Metadata/Effects/Microtransactions/Spells/ri_fire/celestial/rifire_celestial.ao",[],4,0
1598,"ShavronneBallLightning","Metadata/Effects/Spells/monsters_effects/act9/The_Trio/Shavronne/ultimate_ball_lightning/outer_orb.ao",[],4,0
1599,"BoneLanceCorpseRemoval","Metadata/Effects/Spells/bone_lance/groundfade.ao",[],4,0
1600,"BoneLanceCorpseEffect","Metadata/Effects/Spells/bone_lance/groundspew_black.ao",[],4,0
1601,"CelestialStormCloud","Metadata/Effects/Microtransactions/Spells/orb_celestial/stormcloud.ao",[],4,0
1602,"CelestialStormCloudCharged","Metadata/Effects/Microtransactions/Spells/orb_celestial/stormcharged.ao",[],4,0
1603,"CelestialStormCloudBolt","Metadata/Effects/Microtransactions/Spells/orb_celestial/stormbolt.ao",[],4,0
1604,"CelestialStormCloudRangeIndicator","Metadata/Effects/Microtransactions/Spells/orb_celestial/aoe.ao",[],4,0
1605,"FlameDashMicroBlue","Metadata/Effects/Microtransactions/Spells/flame_dash_blue/flame_dash_blue.ao",[],4,0
1606,"GraspingTentacles","Metadata/Monsters/ParasiticSquid/Tentacles.ao",[],4,0
1607,"UnholyTrioBallLightningChargeUp","Metadata/Effects/Spells/monsters_effects/act9/The_Trio/Boss/death_ball_lightning/chargeup.ao",[],4,0
1608,"UnholyTrioBallLightningBolt","Metadata/Effects/Spells/monsters_effects/act9/The_Trio/Boss/death_ball_lightning/lightning_bolt.ao",[],4,0
1609,"UnholyTrioBallLightningOuterOrb","Metadata/Effects/Spells/monsters_effects/act9/The_Trio/Boss/death_ball_lightning/outer_orb.ao",[],4,0
1610,"VolatileDeadExplodePlayer","Metadata/Effects/Spells/volatile_dead/second_explode_playerskill.ao",[],4,350
1611,"KiraTeleportSubmerge","Metadata/Effects/Spells/monsters_effects/act9/Garukhan/Kira/submerge_spear/submerge_spear_NoDelay.ao",[],4,0
1612,"KiraTeleportEmerge","Metadata/Effects/Spells/monsters_effects/act9/Garukhan/Kira/emerge/emerge.ao",[],4,0
1613,"BallLightningCelestialBeam","Metadata/Effects/Microtransactions/Spells/ball_lightning/celestial/celestial_lightning_bolt.ao",[],4,0
1614,"CelestialFrostBombLoop","Metadata/Effects/Microtransactions/Spells/frost_bomb/ice_crystal_loop.ao",[],4,0
1615,"CelestialFrostBombPulse","Metadata/Effects/Microtransactions/Spells/frost_bomb/frostpulse.ao",[],4,0
1616,"CelestialFrostBombExplosion","Metadata/Effects/Microtransactions/Spells/frost_bomb/ice_discharge.ao",[],4,0
1617,"CelestialFrostBombTrigger","Metadata/Effects/Microtransactions/Spells/frost_bomb/ice_crystal.ao",[],4,0
1618,"CelestialChargedBlastMarker","Metadata/Effects/Microtransactions/Spells/FlameBlast_celestial/celestial_flameblast_target.ao",[],4,500
1619,"CelestialChargedBlastExplosionSmall","Metadata/Effects/Microtransactions/Spells/FlameBlast_celestial/celestial_flameblast_explode_small.ao",[],4,325
1620,"CelestialChargedBlastExplosionMedium","Metadata/Effects/Microtransactions/Spells/FlameBlast_celestial/celestial_flameblast_explode_medium.ao",[],4,325
1621,"CelestialChargedBlastExplosionLarge","Metadata/Effects/Microtransactions/Spells/FlameBlast_celestial/celestial_flameblast_explode_large.ao",[],4,325
1622,"ReliquaryFirestorm1","Metadata/Effects/Spells/monsters_effects/ReliquaryMonster/relicfall1.ao",[],4,0
1623,"ReliquaryFirestorm2","Metadata/Effects/Spells/monsters_effects/ReliquaryMonster/relicfall2.ao",[],4,0
1624,"ReliquaryFirestorm3","Metadata/Effects/Spells/monsters_effects/ReliquaryMonster/relicfall3.ao",[],4,0
1625,"ReliquaryFirestormExplode","Metadata/Effects/Spells/monsters_effects/ReliquaryMonster/relic_explode.ao",[],4,125
1626,"CloneShotArrowGhost","Metadata/Effects/Microtransactions/Spells/ghost_blink_arrow/arrow_drop.ao",[],4,0
1627,"CloneShotLandingGhost","Metadata/Effects/Microtransactions/Spells/ghost_blink_arrow/Explosion.ao",[],4,0
1628,"CloneDeathGhost","Metadata/Effects/Microtransactions/Spells/ghost_blink_arrow/ghostblinkarrow.ao",[],4,0
1629,"TrioMonsterSlam2","Metadata/Effects/Spells/monsters_effects/act9/The_Trio/Boss/slam_small/slam_impact_small.ao",[],4,225
1630,"ShakariTailStrike","Metadata/Effects/Spells/monsters_effects/act9/Shakari/tail_strike_quick/tailstrikequick.ao",[],4,0
1631,"ShakariSlam","Metadata/Effects/Spells/monsters_effects/act9/Shakari/tail_strike_epic/impact.ao",[],4,400
1632,"ShakariBurrowTravel","Metadata/Effects/Spells/monsters_effects/act9/Shakari/burrow/travelling.ao",[],4,110
1633,"ShakariBurrowEnd","Metadata/Effects/Spells/monsters_effects/act9/Shakari/burrow/emerge.ao",[],4,220
1634,"ShakariCascade1","Metadata/Effects/Spells/monsters_effects/act9/Shakari/multi_slam/sandspike1.ao",[],4,0
1635,"ShakariCascade2","Metadata/Effects/Spells/monsters_effects/act9/Shakari/multi_slam/sandspike2.ao",[],4,0
1636,"TripleBladeSpectralThrowEffect","Metadata/Effects/Microtransactions/Spells/spectral_throw/triple_blade/impact.ao",[],4,0
1637,"PurpleBladeFlurry","Metadata/Effects/Spells/monsters_effects/Maligaro_Act7_e/whirling_blades/whirling_blades.ao",[],4,0
1638,"FaithGuardBladeFlurry","Metadata/Effects/Microtransactions/Spells/BladeFlurry/faith/FaithWhirlingBlades.ao",[],4,0
1639,"SolarisMonstersEmerge","Metadata/Effects/Spells/monsters_effects/Solaris_and_Lunaris/Solaris_e/solaris_Emerge.ao",[],4,0
1640,"LunarisMonstersEmerge","Metadata/Effects/Spells/monsters_effects/Solaris_and_Lunaris/Lunaris_e/Lunaris_Emerge.ao",[],4,0
1641,"ShockwaveSlamDroolmawImpact","Metadata/Effects/Spells/monsters_effects/act9/Droolmaw/shockwave1_start.ao",[],4,0
1642,"ShockwaveSlamDroolmawWave","Metadata/Effects/Spells/monsters_effects/act9/Droolmaw/shockwave2_march.ao",[],4,0
1643,"ShockwaveSlamDroolmawExplosion","Metadata/Effects/Spells/monsters_effects/act9/Droolmaw/shockwave3_end.ao",[],4,0
1644,"SpiritChargeBeam","Metadata/Effects/Spells/monsters_effects/League_Abyss/SoulTransfer/soultransfer.ao",[38],4,0
1645,"SpiritChargeOrigin","Metadata/Effects/Spells/monsters_effects/League_Abyss/SoulTransfer/soultransfer_origin.ao",[38],4,0
1646,"CorpseEruptionProjectileImpact","Metadata/Effects/Spells/corpse_eruption/CorpseEruptionMortarExplode_01.ao",[],4,175
1647,"CorpseEruptionExplode","Metadata/Effects/Spells/detonate_dead_v2/blast.ao",[],4,200
1648,"CorpseEruptionGeyser","Metadata/Effects/Spells/corpse_eruption/CorpseEruptionGroundFX.ao",[],4,0
1649,"QuicksilverCorpseEruptionProjectileImpact","Metadata/Effects/Microtransactions/Spells/cremation/CorpseEruptionMortarExplode.ao",[],4,80
1650,"QuicksilverCorpseEruptionExplode","Metadata/Effects/Microtransactions/Spells/cremation/CorpseEruptionMortarExplode.ao",[],4,125
1651,"QuicksilverCorpseEruptionGeyser","Metadata/Effects/Microtransactions/Spells/cremation/CorpseEruptionGroundFX.ao",[],4,0
1652,"UnholyTrioBallLightningStop","Metadata/Effects/Spells/monsters_effects/act9/The_Trio/Boss/death_ball_lightning/stop.ao",[],4,0
1653,"UnholyTrioBallLightningImpact","Metadata/Effects/Spells/monsters_effects/act9/The_Trio/Boss/death_ball_lightning/playerhit.ao",[],4,0
1654,"ArcaneStormCallImpact","Metadata/Effects/Microtransactions/Spells/storm_call/arcane/arcanecall_impact.ao",[],4,125
1655,"ArcaneStormCallSigilLoop","Metadata/Effects/Microtransactions/Spells/storm_call/arcane/arcanecall_idle.ao",[],4,0
1656,"ArcaneStormCallSigilPulse","Metadata/Effects/Microtransactions/Spells/storm_call/arcane/arcane_pulse.ao",[],4,0
1657,"ArcaneStormCallSingleImpact","Metadata/Effects/Microtransactions/Spells/storm_call/arcane/arcanecall_impact_vaal.ao",[],4,0
1658,"KitavaStormCallSingleImpact","Metadata/Effects/Spells/monsters_effects/kitava_red/stormcall_impact_vaal.ao",[],4,0
1659,"SpectralShieldThrowShard1Stygian","Metadata/Effects/Microtransactions/Spells/spectral_shield_throw/stygian/shieldthrowsecondary/shard_01.ao",[],4,0
1660,"SpectralShieldThrowShard2Stygian","Metadata/Effects/Microtransactions/Spells/spectral_shield_throw/stygian/shieldthrowsecondary/shard_02.ao",[],4,0
1661,"SpectralShieldThrowShard3Stygian","Metadata/Effects/Microtransactions/Spells/spectral_shield_throw/stygian/shieldthrowsecondary/shard_03.ao",[],4,0
1662,"SpectralShieldThrowShard4Stygian","Metadata/Effects/Microtransactions/Spells/spectral_shield_throw/stygian/shieldthrowsecondary/shard_04.ao",[],4,0
1663,"SpectralShieldThrowShard5Stygian","Metadata/Effects/Microtransactions/Spells/spectral_shield_throw/stygian/shieldthrowsecondary/shard_05.ao",[],4,0
1664,"SpectralShieldThrowShatterStygian","Metadata/Effects/Microtransactions/Spells/spectral_shield_throw/stygian/shatter.ao",[],4,0
1665,"SpectralShieldThrowRelease","Metadata/Effects/Spells/spectral_shield_throw/release/shield_detach.ao",[],4,0
1666,"SpectralShieldThrowShard1","Metadata/Effects/Spells/spectral_shield_throw/shieldthrowsecondary/shard_01.ao",[],4,0
1667,"SpectralShieldThrowShard2","Metadata/Effects/Spells/spectral_shield_throw/shieldthrowsecondary/shard_02.ao",[],4,0
1668,"SpectralShieldThrowShard3","Metadata/Effects/Spells/spectral_shield_throw/shieldthrowsecondary/shard_03.ao",[],4,0
1669,"SpectralShieldThrowShard4","Metadata/Effects/Spells/spectral_shield_throw/shieldthrowsecondary/shard_04.ao",[],4,0
1670,"SpectralShieldThrowShard5","Metadata/Effects/Spells/spectral_shield_throw/shieldthrowsecondary/shard_05.ao",[],4,0
1671,"SpectralShieldThrowShatter","Metadata/Effects/Spells/spectral_shield_throw/shatter.ao",[],4,0
1672,"DivineInvisibleFireRing","Metadata/Effects/Spells/monsters_effects/invisible_fire/rig.ao",[],4,0
1673,"AbyssSpiritCharge","Metadata/Effects/Spells/monsters_effects/League_Abyss/SoulTransfer/soultransfer_charge.ao",[38],4,0
1674,"CorpseWarpMarker","Metadata/Effects/Spells/corpse_teleport/CorpseTP_Target.ao",[],4,175
1675,"CorpseWarpPlayerExplode","Metadata/Effects/Spells/corpse_teleport/CorpseTP_PlayerBoom.ao",[],4,250
1676,"CorpseWarpCorpseExplode","Metadata/Effects/Spells/corpse_teleport/CorpseTP_CorpseBoom.ao",[],4,250
1677,"CorpseWarpMarkerScaled","Metadata/Effects/Spells/corpse_teleport/CorpseTP_TargetAoE.ao",[],4,275
1678,"DivineStormCallImpact","Metadata/Effects/Microtransactions/Spells/storm_call/divine/stormcall_impact.ao",[],4,125
1679,"DivineStormCallLoop","Metadata/Effects/Microtransactions/Spells/storm_call/divine/stormcall_idle.ao",[],4,0
1680,"DivineStormCallPulse","Metadata/Effects/Microtransactions/Spells/storm_call/divine/stormpulse.ao",[],4,0
1681,"DivineStormCallSingleImpact","Metadata/Effects/Microtransactions/Spells/storm_call/divine/stormcall_impact_vaal.ao",[],4,0
1682,"AbyssStartOrthogonal","Metadata/Effects/Environment/abyss_chasm/abyss_start.ao",[38],4,0
1683,"AbyssStartDiagonal","Metadata/Effects/Environment/abyss_chasm/abyss_start.ao",[38],4,0
1684,"AbyssStraightOrthogonal1","Metadata/Effects/Environment/abyss_chasm/abyss_straight.ao",[38],4,0
1685,"AbyssStraightOrthogonal2","Metadata/Effects/Environment/abyss_chasm/abyss_straight_B.ao",[38],4,0
1686,"AbyssStraightDiagonal","Metadata/Effects/Environment/abyss_chasm/abyss_diagonal.ao",[38],4,0
1687,"AbyssCorner90Orthogonal","Metadata/Effects/Environment/abyss_chasm/abyss_corner_90.ao",[38],4,0
1688,"AbyssCorner90Diagonal","Metadata/Effects/Environment/abyss_chasm/abyss_corner_diagonal.ao",[38],4,0
1689,"AbyssCorner135","Metadata/Effects/Environment/abyss_chasm/abyss_corner_135.ao",[38],4,0
1690,"AbyssCorner135Reverse","Metadata/Effects/Environment/abyss_chasm/abyss_corner_135_reverse.ao",[38],4,0
1691,"AbyssOrbProjectileImpact","Metadata/Effects/Spells/monsters_effects/League_Abyss/AbyssOrb/abyssorb_impact.ao",[],4,0
1692,"AbyssWhirlingCharge","Metadata/Effects/Spells/monsters_effects/BoneStalker/doublespin/rig.ao",[],4,0
1693,"AegisFireEffect","Metadata/Effects/Microtransactions/Misc/misc_unique_effects/ElementalAegis/elementalaegis_solaris.ao",[],4,0
1694,"AegisColdEffect","Metadata/Effects/Microtransactions/Misc/misc_unique_effects/ElementalAegis/elementalaegis_cold.ao",[],4,0
1695,"AegisElementalEffect","Metadata/Effects/Microtransactions/Misc/misc_unique_effects/ElementalAegis/elementalaegis_solarislunaris.ao",[],4,0
1696,"AegisLightningEffect","Metadata/Effects/Microtransactions/Misc/misc_unique_effects/ElementalAegis/elementalaegis_lightning.ao",[],4,0
1697,"AegisPhysicalEffect","Metadata/Effects/Microtransactions/Misc/misc_unique_effects/ElementalAegis/elementalaegis_physical.ao",[],4,0
1698,"ShockwaveSlamKitavaImpact","Metadata/Effects/Spells/monsters_effects/OriathBlackguard/kitava/shockwave2.ao",[],4,0
1699,"ShockwaveSlamKitavaWave","Metadata/Effects/Spells/monsters_effects/OriathBlackguard/kitava/shockwave3_march.ao",[],4,0
1700,"ShockwaveSlamKitavaExplosion","Metadata/Effects/Spells/monsters_effects/OriathBlackguard/kitava/shockwave4_xplod.ao",[],4,0
1701,"ShockwaveSlamKitavaPulse","Metadata/Effects/Spells/monsters_effects/OriathBlackguard/kitava/shockwave1_pulse.ao",[],4,0
1702,"StaticStrikeKitavaDischarge","Metadata/Effects/Spells/monsters_effects/BlackguardInquisitor/kitava/staticstrike.ao",[],4,0
