"rownum","GrantedEffectsKey","SetId","StatsKeys","StatsValuesPermille","Weight","[i32]","[i32]"
643,3819,3,"[12694,3066]","[-2000,1500]",50,[],[]
644,3834,0,[434],[1000],50,[],[]
645,3834,1,[3493],[2000],100,[],[]
646,3834,2,[12156],[2000],10,[],[]
647,3834,3,[13296],[500],50,[],[]
648,3831,0,[3032],[500],50,[],[]
649,3831,1,[12920],[500],20,[],[]
650,3831,2,[12921],[500],5,[],[]
651,3880,0,[434],[1000],50,[],[]
652,3880,1,[3493],[2000],100,[],[]
653,3880,2,[13296],[500],50,[],[]
654,3880,3,[462],[0],10,[],[]
655,8568,0,[462],[0],50,[],[]
656,8568,1,[462],[0],100,[],[]
657,8568,2,[462],[0],100,[],[]
658,8568,3,[7895],[1000],10,[],[]
659,3969,0,[3351],[500],50,[],[]
660,3969,1,[11741],[1000],100,[],[]
661,3969,2,"[611,13086]","[2000,2000]",50,[],[]
662,4006,0,[14208],[100000],50,[],[]
663,4006,1,[434],[2000],100,[],[]
664,4006,2,[3351],[3000],50,[],[]
665,4006,3,[24],[1000],100,[],[]
666,4007,0,[2617],[500],50,[],[]
667,4007,1,[3053],[200],10,[],[]
668,4007,2,[12934],[250],50,[],[]
669,4024,0,"[24,175]","[1000,1000]",50,[],[]
670,4024,1,[173],[100],20,[],[]
671,4024,2,[12635],[1000],100,[],[]
672,4071,0,[2926],[1000],50,[],[]
673,4071,1,[1659],[100],100,[],[]
674,4071,2,[2925],[1000],100,[],[]
675,4072,0,[199],[1500],50,[],[]
676,4072,1,[2928],[1000],100,[],[]
677,4072,2,[12935],[-200],100,[],[]
678,4073,0,[200],[1500],50,[],[]
679,4073,1,[6300],[100000],100,[],[]
680,4073,2,[12941],[200],10,[],[]
681,4075,0,[24],[1000],50,[],[]
682,4075,1,[434],[500],100,[],[]
683,4075,2,[175],[1000],50,[],[]
684,4075,3,[13248],[500],20,[],[]
685,4114,0,[24],[500],50,[],[]
686,4114,1,"[14055,14057]","[-500,-500]",100,[],[]
687,4114,2,[6160],[100],10,[],[]
688,4128,0,[498],[1000],50,[],[]
689,4128,1,"[173,70]","[100,-1000]",100,[],[]
690,4128,2,[175],[1000],100,[],[]
691,4128,3,[8458],[1000],100,[],[]
692,4133,0,[486],[1000],50,[],[]
693,4133,1,[434],[1000],50,[],[]
694,4133,2,[173],[100],50,[],[]
695,4133,3,[11894],[1000],50,[],[]
696,4139,0,[434],[500],50,[],[]
697,4139,1,[594],[250],100,[],[]
698,4139,2,[2073],[5000],100,[],[]
699,4217,0,[177],[500],50,[],[]
700,4217,1,[215],[1000],100,[],[]
701,4217,2,[12703],[500],50,[],[]
702,4225,0,[434],[500],50,[],[]
703,4225,1,[7895],[250],100,[],[]
704,4225,2,[12984],[2000],100,[],[]
705,4225,3,[12985],[3000],100,[],[]
706,4244,0,[175],[1000],50,[],[]
707,4244,1,[108],[1000],100,[],[]
708,4244,2,[13093],[1000],20,[],[]
709,4253,0,[434],[500],50,[],[]
710,4253,1,[479],[1000],100,[],[]
711,4253,2,[12981],[2000],100,[],[]
712,4265,0,[434],[500],50,[],[]
713,4265,1,[105],[2000],10,[],[]
714,4265,2,[12570],[1000],100,[],[]
715,4265,3,[12980],[3000],100,[],[]
716,4288,0,[49],[1000],50,[],[]
717,4288,1,[455],[500],100,[],[]
718,4288,2,[434],[1000],100,[],[]
719,4288,3,"[13019,3351]","[-1000,1000]",50,[],[]
720,4315,0,[56],[1000],50,[],[]
721,4315,1,[1132],[100],50,[],[]
722,4315,2,"[216,13019]","[1000,-1000]",100,[],[]
723,4358,0,"[159,488]","[1000,1000]",50,[],[]
724,4358,1,[5148],[1000],100,[],[]
725,4358,2,[5147],[1000],100,[],[]
726,4392,0,[24],[1000],50,[],[]
727,4392,1,"[24,215]","[3000,1000]",100,[],[]
728,4392,2,[13021],[2000],100,[],[]
729,4392,3,[11699],[5000],5,[],[]
730,4420,0,[3376],[500],50,[],[]
731,4420,1,[3380],[1000],100,[],[]
732,4420,2,[9130],[500],50,[],[]
733,4422,0,[434],[500],50,[],[]
734,4422,1,[63],[3000],100,[],[]
735,4422,2,[13045],[3000],20,[],[]
736,4425,0,[215],[1000],50,[],[]
737,4425,1,[12690],[-200],100,[],[]
738,4425,2,[12691],[5000],20,[],[]
739,4433,0,[63],[1000],50,[],[]
740,4433,1,[3719],[500],100,[],[]
741,4433,2,[6124],[5000],20,[],[]
742,4453,0,[63],[500],50,[],[]
743,4453,1,"[434,1910]","[250,250]",100,[],[]
744,4453,2,[2140],[2000],10,[],[]
745,4454,0,[25],[500],50,[],[]
746,4454,1,"[554,1879]","[-3000,500]",100,[],[]
747,4454,2,[12936],[500],100,[],[]
748,4455,0,[1982],[500],50,[],[]
749,4455,1,"[1910,175]","[250,500]",100,[],[]
750,4455,2,[12961],[1000],10,[],[]
751,4462,0,[1792],[500],50,[],[]
752,4462,1,[313],[500],100,[],[]
753,4462,2,[13080],[-2000],100,[],[]
754,4463,0,[1793],[1000],50,[],[]
755,4463,1,[1345],[2000],100,[],[]
756,4463,2,[9712],[2000],20,[],[]
757,4463,3,[9714],[1000],100,[],[]
758,8574,0,[434],[500],50,[],[]
759,8574,1,[12292],[-500],100,[],[]
760,8574,2,[26],[1000],100,[],[]
761,8574,3,"[12683,12682]","[-1000,1000]",50,[],[]
762,4627,0,[49],[1000],50,[],[]
763,4627,1,"[24,10804]","[-5000,1000]",10,[],[]
764,4627,2,[13092],[-1000],100,[],[]
765,4627,3,[12701],[1000],20,[],[]
766,4653,0,[434],[500],50,[],[]
767,4653,1,[49],[1000],100,[],[]
768,4653,2,"[3351,13019]","[1000,-1000]",50,[],[]
769,4653,3,[12688],[2000],100,[],[]
770,4680,0,[486],[500],50,[],[]
771,4680,1,[434],[500],100,[],[]
772,4680,2,[13039],[1000],20,[],[]
773,4681,0,[1844],[500],50,[],[]
774,4681,1,[3761],[200],20,[],[]
775,4681,2,[954],[200],5,[],[]
776,4682,0,[434],[500],50,[],[]
777,4682,1,[63],[1000],100,[],[]
778,4682,2,[5183],[3000],100,[],[]
779,4692,0,[1792],[500],50,[],[]
780,4692,1,[434],[1000],100,[],[]
781,4692,2,[215],[500],100,[],[]
782,4703,0,[70],[500],50,[],[]
783,4703,1,[12978],[1000],100,[],[]
784,4703,2,[12979],[2000],50,[],[]
785,4708,0,[215],[500],50,[],[]
786,4708,1,[216],[2000],100,[],[]
787,4708,2,[141],[1000],100,[],[]
788,4732,0,"[159,488]","[1000,1000]",50,[],[]
789,4732,1,[5148],[1000],100,[],[]
790,4732,2,[5147],[1000],100,[],[]
791,4760,0,[1793],[1000],50,[],[]
792,4760,1,[1345],[2000],100,[],[]
793,4760,2,[9712],[2000],20,[],[]
794,4760,3,[7606],[2000],100,[],[]
795,4762,0,[434],[500],50,[],[]
796,4762,1,[26],[1000],100,[],[]
797,4762,2,[5371],[1000],100,[],[]
798,4770,0,[434],[500],50,[],[]
799,4770,1,[4602],[50],100,[],[]
800,4770,2,[13040],[100],50,[],[]
801,4861,0,[5171],[500],50,[],[]
802,4861,1,[215],[1000],100,[],[]
803,4861,2,"[216,13019]","[2000,-2000]",50,[],[]
804,5049,0,[175],[2000],50,[],[]
805,5049,1,[24],[1000],100,[],[]
806,5049,2,[70],[500],100,[],[]
807,5049,3,[12674],[1000],20,[],[]
808,5216,0,[6368],[500],50,[],[]
809,5216,1,[1910],[500],100,[],[]
810,5216,2,[6334],[500],100,[],[]
811,5217,0,[9359],[500],50,[],[]
812,5217,1,[462],[0],100,[],[]
813,5217,2,[462],[0],100,[],[]
814,5597,0,[42],[500],50,[],[]
815,5597,1,[434],[500],100,[],[]
816,5597,2,[611],[500],100,[],[]
817,5598,0,[6066],[500],50,[],[]
818,5598,1,[5371],[1000],100,[],[]
819,5598,2,[12924],[1000],20,[],[]
820,5599,0,[3376],[500],50,[],[]
821,5599,1,[3377],[500],20,[],[]
822,5599,2,[6124],[1000],100,[],[]
823,5600,0,[1982],[500],50,[],[]
824,5600,1,[6100],[1000],100,[],[]
825,5600,2,"[10230,6121]","[500,-3000]",20,[],[]
826,5988,0,[63],[500],50,[],[]
827,5988,1,[215],[500],100,[],[]
828,5988,2,[1107],[500],20,[],[]
829,5989,0,[1982],[500],50,[],[]
830,5989,1,[215],[500],100,[],[]
831,5989,2,[14055],[-500],100,[],[]
832,5990,0,[3376],[1000],50,[],[]
833,5990,1,[3377],[500],100,[],[]
834,5990,2,[9130],[250],100,[],[]
835,5991,0,[26],[500],50,[],[]
836,5991,1,[7797],[1000],100,[],[]
837,5991,2,[12943],[500],100,[],[]
838,5992,0,[42],[500],50,[],[]
839,5992,1,[434],[500],100,[],[]
840,5992,2,[611],[500],100,[],[]
841,5993,0,[6100],[500],50,[],[]
842,5993,1,[7606],[1000],100,[],[]
843,5993,2,[13108],[1500],100,[],[]
844,5994,0,[26],[500],50,[],[]
845,5994,1,[3645],[500],100,[],[]
846,5994,2,[10821],[250],100,[],[]
847,6369,0,[2617],[500],50,[],[]
848,6369,1,[70],[500],100,[],[]
849,6369,2,"[70,6256]","[-1000,1000]",100,[],[]
850,6370,0,[1910],[500],50,[],[]
851,6370,1,[5311],[1000],100,[],[]
852,6370,2,[9181],[1000],100,[],[]
853,6371,0,[25],[500],50,[],[]
854,6371,1,[6265],[600],100,[],[]
855,6371,2,[6263],[100000],100,[],[]
856,6631,0,[434],[500],50,[],[]
857,6631,1,[42],[1000],100,[],[]
858,6631,2,[12687],[1000],20,[],[]
859,6640,0,[216],[500],50,[],[]
860,6640,1,[26],[1000],100,[],[]
861,6640,2,[6824],[100],100,[],[]
862,6640,3,[9997],[2000],20,[],[]
863,6677,0,[42],[1000],50,[],[]
864,6677,1,[209],[5000],100,[],[]
865,6677,2,[13037],[250],50,[],[]
866,6677,3,[13079],[2000],10,[],[]
867,6731,0,[216],[500],50,[],[]
868,6731,1,[209],[5000],100,[],[]
869,6731,2,[434],[500],100,[],[]
870,6731,3,[12991],[2000],20,[],[]
871,6812,0,[434],[2000],50,[],[]
872,6813,0,[434],[2000],50,[],[]
873,6814,0,[434],[2000],50,[],[]
874,6823,0,[434],[500],50,[],[]
875,6823,1,"[209,611]","[3000,1000]",100,[],[]
876,6823,2,[3119],[10000],20,[],[]
877,6823,3,[42],[1000],100,[],[]
878,6874,0,[8891],[-20000],50,[],[]
879,6874,1,[11474],[500],100,[],[]
880,6874,2,[12940],[1500],20,[],[]
881,6875,0,[498],[1000],50,[],[]
882,6875,1,[13242],[1000],100,[],[]
883,6875,2,[434],[500],100,[],[]
884,6876,0,[434],[500],50,[],[]
885,6876,1,[24],[500],100,[],[]
886,6876,2,"[434,12957]","[1000,5000]",20,[],[]
887,6877,0,[70],[500],50,[],[]
888,6877,1,[434],[500],100,[],[]
889,6877,2,[1234],[200],20,[],[]
890,6878,0,[6923],[500],50,[],[]
891,6878,1,[13071],[3000],100,[],[]
892,6878,2,[215],[500],100,[],[]
893,6907,0,[2617],[500],50,[],[]
894,6907,1,"[12950,7112]","[100,-100000]",10,[],[]
895,6907,2,[215],[1000],50,[],[]
896,7134,0,[542],[500],50,[],[]
897,7134,1,[1390],[500],100,[],[]
898,7134,2,[13126],[500],100,[],[]
899,7181,0,[3351],[500],50,[],[]
900,7181,1,[3493],[2000],100,[],[]
901,7181,2,[13298],[500],100,[],[]
902,7181,3,[13296],[500],100,[],[]
903,7247,0,[434],[500],50,[],[]
904,7247,1,[209],[3000],100,[],[]
905,7247,2,[1105],[2000],20,[30],[]
906,7248,0,[42],[1000],50,[],[]
907,7248,1,"[13019,3351]","[-1000,3000]",100,[],[]
908,7248,2,[216],[1000],100,[],[]
909,7250,0,[659],[1000],50,[],[]
910,7250,1,"[13019,3351]","[-1000,3000]",100,[],[]
911,7250,2,[6820],[500],100,[],[]
912,7252,0,[12484],[1000],50,[],[]
913,7252,1,[215],[1000],100,[],[]
914,7252,2,[7787],[100],100,[],[]
915,7252,3,[12673],[1200],10,[],[]
916,7253,0,[26],[1000],50,[],[]
917,7253,1,[434],[500],100,[],[]
918,7253,2,[3351],[1000],100,[],[]
919,7253,3,"[216,24]","[-3000,5000]",100,[],[]
920,7254,0,[434],[500],50,[],[]
921,7254,1,[3573],[1000],100,[],[]
922,7254,2,[13030],[2000],100,[],[]
923,7260,0,[434],[500],50,[],[]
924,7262,0,[70],[500],50,[],[]
925,7262,1,[7980],[500],20,[],[]
926,7262,2,[11741],[1000],100,[],[]
927,7264,0,"[24,175]","[1000,1000]",50,[],[]
928,7266,0,[434],[500],50,[],[]
929,7267,0,[434],[500],50,[],[]
930,7272,0,[42],[1000],50,[],[]
931,7272,1,[434],[500],100,[],[]
932,7272,2,"[1220,7816,7814]","[200,-10000,-10000]",20,[],[]
933,7273,0,[434],[500],50,[],[]
934,7273,1,[8028],[250],50,[],[]
935,7273,2,[174],[200],20,[],[]
936,7273,3,[5440],[500],100,[],[]
937,7275,0,[434],[500],50,[],[]
938,7276,0,[1792],[500],50,[],[]
939,7276,1,"[3057,3930]","[500,500]",100,[],[]
940,7276,2,[12925],[500],100,[],[]
941,7309,0,[70],[500],50,[],[]
942,7310,0,[619],[1000],50,[],[]
943,7311,0,"[341,434]","[1000,500]",50,[],[]
944,7311,1,[70],[500],100,[],[]
945,7311,2,"[434,3451]","[3000,-2000]",50,[],[]
946,7312,0,[434],[500],50,[],[]
947,7312,1,[12696],[1000],20,[],[]
948,7312,2,"[209,611]","[3000,1000]",100,[],[]
949,7312,3,[215],[4000],100,[],[]
950,7313,0,"[341,434]","[1000,500]",50,[],[]
951,7316,0,[1793],[1000],50,[],[]
952,7321,0,[209],[1000],50,[],[]
953,7356,0,[24],[1000],50,[],[]
954,7357,0,[434],[500],50,[],[]
955,7357,1,[70],[500],100,[],[]
956,7357,2,[8378],[500],50,[],[]
957,7357,3,[13031],[2000],50,[],[]
958,7359,0,[434],[500],50,[],[]
959,7359,1,[215],[1000],100,[],[]
960,7359,2,[56],[1000],100,[],[]
961,7359,3,[13026],[250],20,[],[]
962,7465,0,[175],[1000],50,[],[]
963,7465,1,[8192],[50],20,[],[]
964,7465,2,[24],[1000],100,[],[]
965,7465,3,[3380],[1000],100,[],[]
966,7471,0,[434],[500],50,[],[]
967,7471,1,[215],[500],100,[],[]
968,7471,2,[1107],[1000],100,[],[]
969,7471,3,"[4548,174]","[-1000,100]",20,[],[]
970,7476,0,[434],[500],50,[],[]
971,7476,1,[159],[3000],100,[],[]
972,7476,2,[8375],[1000],50,[],[]
973,7569,0,[63],[500],50,[],[]
974,7569,1,[215],[1000],100,[],[]
975,7569,2,[13073],[1000],50,[],[]
976,7599,0,[199],[1000],50,[],[]
977,7599,1,[49],[500],100,[],[]
978,7599,2,[3573],[500],100,[],[]
979,7622,0,[216],[500],50,[],[]
980,7622,1,[434],[500],100,[],[]
981,7622,2,[215],[1000],100,[],[]
982,7622,3,[175],[2000],100,[],[]
983,7633,0,[8480],[1000],50,[],[]
984,7633,1,[13062],[1500],100,[],[]
985,7633,2,[13061],[2000],100,[],[]
986,7633,3,[8458],[500],100,[],[]
987,7635,0,[216],[500],50,[],[]
988,7635,1,[434],[500],100,[],[]
989,7635,2,[8717],[1000],100,[],[]
990,7635,3,[3574],[1000],100,[],[]
991,7637,0,[498],[1000],50,[],[]
992,7637,1,[13242],[1000],100,[],[]
993,7637,2,[175],[1000],100,[],[]
994,7639,0,[1941],[500],50,[],[]
995,7639,1,"[84,13019]","[500,-3000]",10,[],[]
996,7639,2,[215],[1000],100,[],[]
997,7640,0,[1941],[500],50,[],[]
998,7640,1,"[13018,13019]","[-100,-3000]",10,[],[]
999,7640,2,[8458],[250],100,[],[]
1000,7651,0,[8480],[1000],50,[],[]
1001,7651,1,"[434,175]","[500,1000]",100,[],[]
1002,7651,2,[173],[50],10,[],[]
1003,7651,3,[175],[1500],100,[],[]
1004,7652,0,[1345],[1000],50,[],[]
1005,7652,1,[430],[1000],100,[],[]
1006,7652,2,[1793],[500],100,[],[]
1007,7675,0,[216],[500],50,[],[]
1008,7675,1,[5839],[250],100,[],[]
1009,7675,2,[12972],[1000],20,[],[]
1010,7677,0,[8630],[1000],50,[],[]
1011,7677,1,[3351],[1000],20,[],[]
1012,7812,0,[434],[500],50,[],[]
1013,7812,1,[12706],[500],20,[],[]
1014,7812,2,[8851],[250],100,[],[]
1015,7812,3,[9113],[1000],20,[],[]
1016,7817,0,[63],[1000],50,[],[]
1017,7817,1,[434],[1000],100,[],[]
1018,7817,2,[215],[1000],100,[],[]
1019,7817,3,[6124],[5000],20,[],[]
1020,7846,0,[8954],[500],50,[],[]
1021,7846,1,[215],[1000],100,[],[]
1022,7846,2,[12975],[500],5,[],[]
1023,7847,0,[1390],[500],50,[],[]
1024,7847,1,[462],[0],100,[],[]
1025,7847,2,[462],[0],100,[],[]
1026,7848,0,[486],[1000],50,[],[]
1027,7848,1,[434],[1000],100,[],[]
1028,7848,2,[215],[1000],100,[],[]
1029,7848,3,[1105],[1000],20,[30],[]
1030,7850,0,[9100],[500],50,[],[]
1031,7850,1,[8906],[500],100,[],[]
1032,7850,2,[9322],[2000],20,[],[]
1033,7851,0,[434],[2000],50,[],[]
1034,7851,1,[13992],[100],100,[],[]
1035,7851,2,[451],[300],5,[],[]
1036,7852,0,[434],[500],50,[],[]
1037,7852,1,[215],[500],100,[],[]
1038,7852,2,"[12675,12676]","[2000,-2000]",20,[],[]
1039,7853,0,[434],[500],50,[],[]
1040,7853,1,[9155],[500],100,[],[]
1041,7853,2,[1105],[1000],20,[30],[]
1042,7854,0,[434],[2000],50,[],[]
1043,7854,1,[9097],[100],5,[],[]
1044,7854,2,[7606],[250],100,[],[]
1045,7882,0,[619],[500],50,[],[]
1046,7882,1,[434],[500],100,[],[]
1047,7882,2,[13077],[2000],50,[],[]
1048,7882,3,[13077],[-1000],50,[],[]
1049,7883,0,[25],[500],50,[],[]
1050,7883,1,"[216,11706]","[1000,-500]",50,[],[]
1051,7883,2,"[12962,12963]","[2500,-5000]",10,[],[]
1052,7885,0,[434],[2000],50,[],[]
1053,7885,1,[14057],[-500],10,[],[]
1054,7885,2,[3727],[100],100,[],[]
1055,7900,0,[3351],[500],50,[],[]
1056,7900,1,[9959],[500],100,[],[]
1057,7900,2,[7677],[1000],100,[],[]
1058,7903,0,[3351],[500],50,[],[]
1059,7903,1,[11741],[1000],100,[],[]
1060,7903,2,[13041],[100000],20,[],[]
1061,7909,0,[215],[1000],50,[],[]
1062,7909,1,[9937],[1000],100,[],[]
1063,7909,2,[12982],[2000],100,[],[]
1064,7909,3,[12983],[2000],20,[],[]
1065,7910,0,[3351],[500],50,[],[]
1066,7910,1,"[12986,12987]","[1000,1000]",100,[],[]
1067,7910,2,"[12988,12989]","[1000,500]",100,[],[]
1068,7911,0,[2617],[1000],50,[],[]
1069,7911,1,[3351],[500],100,[],[]
1070,7911,2,[12976],[250],20,[],[]
1071,7912,0,[434],[500],50,[],[]
1072,7912,1,[8458],[500],100,[],[]
1073,7912,2,[3645],[1000],100,[],[]
1074,7912,3,"[9396,11912]","[-50,100]",10,[],[]
1075,7914,0,[434],[500],50,[],[]
1076,7914,1,[5740],[200],100,[],[]
1077,7914,2,[12992],[1000],50,[],[]
1078,7918,0,[1364],[500],50,[],[]
1079,7918,1,[12926],[2000],100,[],[]
1080,7918,2,[13070],[1000],100,[],[]
1081,7919,0,[1364],[500],50,[],[]
1082,7919,1,[434],[500],100,[],[]
1083,7919,2,[462],[0],100,[],[]
1084,7920,0,[1364],[500],50,[],[]
1085,7920,1,[434],[500],100,[],[]
1086,7920,2,[3351],[500],100,[],[]
1087,7923,0,[12484],[1000],50,[],[]
1088,7923,1,[434],[1000],100,[],[]
1089,7923,2,[9424],[2000],100,[],[]
1090,7940,0,[3351],[500],50,[],[]
1091,7940,1,[1078],[500],100,[],[]
1092,7940,2,[13089],[1000],100,[],[]
1093,7941,0,[8480],[500],50,[],[]
1094,7941,1,[8458],[500],100,[],[]
1095,7941,2,[12938],[250],20,[],[]
1096,7943,0,[434],[2000],50,[],[]
1097,7943,1,[5248],[500],50,[],[]
1098,7943,2,[1038],[-100],100,[],[]
1099,7971,0,[619],[500],50,[],[]
1100,7971,1,[434],[500],100,[],[]
1101,7971,2,"[9696,9694]","[-500,1000]",20,[],[]
1102,8006,0,[2617],[500],50,[],[]
1103,8006,1,[12955],[500],100,[],[]
1104,8006,2,[12956],[1000],5,[],[]
1105,8046,0,"[159,488]","[1000,1000]",50,[],[]
1106,8046,1,[5148],[1000],100,[],[]
1107,8046,2,[5147],[1000],100,[],[]
1108,8045,0,[554],[1500],50,[],[]
1109,8045,1,[11894],[1000],100,[],[]
1110,8045,2,[11568],[750],100,[],[]
1111,8049,0,[10181],[500],50,[],[]
1112,8049,1,[10180],[100],100,[],[]
1113,8049,2,[13069],[1000],20,[],[]
1114,8050,0,[434],[500],50,[],[]
1115,8050,1,[12704],[250],100,[],[]
1116,8050,2,[10430],[500],10,[],[]
1117,8052,0,[10020],[50000],50,[],[]
1118,8052,1,[12572],[50],10,[],[]
1119,8052,2,[617],[500],100,[],[]
1120,8054,0,[462],[0],50,[],[]
1121,8054,1,[7677],[-200],100,[],[]
1122,8054,2,[462],[0],100,[],[]
1123,8053,0,[488],[500],50,[],[]
1124,8053,1,[462],[0],100,[],[]
1125,8053,2,"[12927,12928]","[1500,750]",100,[],[]
1126,8057,0,[554],[1000],50,[],[]
1127,8057,1,[10181],[1000],20,[],[]
1128,8057,2,[4139],[5000],100,[],[]
1129,8058,0,[3733],[250],50,[],[]
1130,8058,1,[10071],[250],100,[],[]
1131,8058,2,[2090],[400],20,[],[]
1132,8060,0,[434],[1000],50,[],[]
1133,8060,1,"[209,611]","[5000,1000]",100,[],[]
1134,8060,2,[1941],[1000],100,[],[]
1135,8060,3,[12707],[2000],100,[],[]
1136,8062,0,[175],[1000],50,[],[]
1137,8062,1,[173],[100],100,[],[]
1138,8062,2,[554],[1000],100,[],[]
1139,8061,0,"[659,12485]","[500,500]",50,[],[]
1140,8061,1,[434],[500],100,[],[]
1141,8061,2,[1941],[1000],100,[],[]
1142,8061,3,[56],[1000],100,[],[]
1143,8063,0,[617],[2000],50,[],[]
1144,8063,1,[2682],[1000],100,[],[]
1145,8063,2,[6334],[500],10,[],[]
1146,8080,0,[1844],[500],50,[],[]
1147,8080,1,[95],[250],50,[],[]
1148,8080,2,[108],[500],100,[],[]
1149,8081,0,[10381],[-1000],50,[],[]
1150,8081,1,[10173],[30000],100,[],[]
1151,8081,2,[12939],[1500],100,[],[]
1152,8083,0,[10247],[500],50,[],[]
1153,8083,1,[434],[1000],100,[],[]
1154,8083,2,[215],[1000],100,[],[]
1155,8083,3,[1107],[1000],100,[],[]
1156,8084,0,[3377],[1000],50,[],[]
1157,8084,1,[10476],[1000],100,[],[]
1158,8084,2,[172],[50],10,[],[]
1159,8087,0,"[1844,313]","[500,500]",50,[],[]
1160,8087,1,[311],[-2000],100,[],[]
1161,8087,2,"[7810,10412]","[100,100]",20,[],[]
1162,8086,0,[1794],[500],50,[],[]
1163,8086,1,"[10411,3058]","[500,500]",100,[],[]
1164,8086,2,[13017],[200],20,[],[]
1165,8096,0,[175],[1000],50,[],[]
1166,8096,1,[172],[100],5,[],[]
1167,8096,2,[6269],[100],20,[],[]
1168,8096,3,[70],[500],100,[],[]
1169,8097,0,[70],[500],50,[],[]
1170,8097,1,[175],[1000],100,[],[]
1171,8097,2,"[175,24]","[-2000,1000]",100,[],[]
1172,8098,0,[70],[500],50,[],[]
1173,8098,1,[6269],[100],10,[],[]
1174,8098,2,[13259],[5000],20,[],[]
1175,8099,0,[70],[500],50,[],[]
1176,8099,1,[434],[1000],100,[],[]
1177,8099,2,[13085],[500],20,[],[]
1178,8103,0,[42],[1000],50,[],[]
1179,8103,1,[209],[5000],100,[],[]
1180,8103,2,[174],[50],10,[],[]
1181,8104,0,[42],[1000],50,[],[]
1182,8105,0,"[70,10661]","[500,1000]",50,[],[]
1183,8106,0,"[26,10821]","[500,500]",50,[],[]
1184,8107,0,"[209,10232]","[500,500]",50,[],[]
1185,8108,0,[6071],[1000],50,[],[]
1186,8109,0,[42],[1000],50,[],[]
1187,8110,0,"[848,10678]","[2000,50]",50,[],[]
1188,8111,0,"[490,8210]","[500,500]",50,[],[]
1189,8112,0,[434],[1000],50,[],[]
1190,8113,0,"[490,70]","[500,500]",50,[],[]
1191,8114,0,[49],[500],50,[],[]
1192,8115,0,[70],[1000],50,[],[]
1193,8116,0,[9355],[1000],50,[],[]
1194,8117,0,[556],[1000],50,[],[]
1195,8118,0,"[175,1910]","[1000,500]",50,[],[]
1196,8119,0,[49],[1000],50,[],[]
1197,8120,0,[1982],[500],50,[],[]
1198,8121,0,[498],[1000],50,[],[]
1199,8122,0,"[70,216]","[1000,1000]",50,[],[]
1200,8123,0,"[1982,10230]","[500,500]",50,[],[]
1201,8124,0,[63],[1000],50,[],[]
1202,8125,0,[26],[1000],50,[],[]
1203,8126,0,[63],[500],50,[],[]
1204,8127,0,[56],[500],50,[],[]
1205,8128,0,"[1390,10681]","[500,50]",50,[],[]
1206,8129,0,[6368],[500],50,[],[]
1207,8130,0,[9359],[500],50,[],[]
1208,8131,0,"[25,216]","[500,500]",50,[],[]
1209,8133,0,"[1390,10712]","[500,500]",50,[],[]
1210,8134,0,[486],[1000],50,[],[]
1211,8135,0,[619],[500],50,[],[]
1212,8136,0,[56],[1000],50,[],[]
1213,8137,0,[488],[1000],50,[],[]
1214,8138,0,"[434,25]","[500,500]",50,[],[]
1215,8139,0,"[25,216]","[500,500]",50,[],[]
1216,8140,0,"[6100,10230]","[500,500]",50,[],[]
1217,8141,0,[25],[1000],50,[],[]
1218,8343,0,[215],[1000],50,[],[]
1219,8343,1,[1077],[250],100,[],[]
1220,8343,2,[4548],[500],20,[],[]
1221,8345,0,[216],[500],50,[],[]
1222,8345,1,[3574],[1000],100,[],[]
1223,8345,2,[12692],[500],100,[],[]
1224,8345,3,"[12678,10932]","[1000,-3000]",100,[],[]
1225,8346,0,[216],[500],50,[],[]
1226,8346,1,[462],[0],100,[],[]
1227,8346,2,[462],[0],100,[],[]
1228,8346,3,[462],[0],100,[],[]
1229,8347,0,[175],[1000],50,[],[]
1230,8347,1,[12699],[2500],5,[],[]
1231,8347,2,[1304],[100],50,[],[]
1232,8348,0,[434],[500],50,[],[]
1233,8348,1,[10234],[500],20,[],[]
1234,8348,2,[12890],[500],10,[],[]
1235,8348,3,[216],[500],100,[],[]
1236,8351,0,[462],[0],50,[],[]
1237,8351,1,[462],[0],100,[],[]
1238,8351,2,[462],[0],20,[],[]
1239,8350,0,[25],[1000],50,[],[]
1240,8350,1,[1879],[1000],100,[],[]
1241,8350,2,"[10935,3351]","[2000,-2000]",20,[],[]
1242,8352,0,[213],[-500],50,[],[]
1243,8352,1,"[12573,11709]","[3000,-3000]",20,[],[]
1244,8352,2,[213],[1000],50,[],[]
1245,8492,0,[3351],[250],50,[],[]
1246,8492,1,"[11707,3351]","[50,-500]",20,[],[]
1247,8492,2,[13072],[50],10,[],[]
1248,8564,0,[8475],[500],50,[],[]
1249,8564,1,[462],[0],100,[],[]
1250,8564,2,[462],[0],100,[],[]
1251,8564,3,[462],[0],100,[],[]
1252,8563,0,[462],[0],50,[],[]
1253,8563,1,[434],[500],100,[],[]
1254,8563,2,[175],[1000],100,[],[]
1255,8563,3,[11894],[1000],100,[],[]
1256,8566,0,[3351],[500],50,[],[]
1257,8566,1,[3493],[2000],100,[],[]
1258,8566,2,[13297],[2000],20,[],[]
1259,8566,3,[13296],[500],100,[],[]
1260,8567,0,[3351],[500],50,[],[]
1261,8567,1,[3493],[2000],100,[],[]
1262,8567,2,[117],[1000],100,[],[]
1263,8569,0,[434],[500],50,[],[]
