"rownum","BaseItemTypesKey","ReqStr","ReqDex","ReqInt"
399,"Metadata/Items/Armours/Gloves/GlovesDexInt1",0,6,6
400,"Metadata/Items/Armours/Gloves/GlovesDexInt2",0,14,14
401,"Metadata/Items/Armours/Gloves/GlovesDexInt3",0,25,25
402,"Metadata/Items/Armours/Gloves/GlovesDexInt4",0,29,29
403,"Metadata/Items/Armours/Gloves/GlovesDexInt5",0,35,35
404,"Metadata/Items/Armours/Gloves/GlovesDexInt6",0,39,39
405,"Metadata/Items/Armours/Gloves/GlovesDexInt7",0,45,45
406,"Metadata/Items/Armours/Gloves/GlovesDexInt8",0,51,51
407,"Metadata/Items/Armours/Gloves/GlovesDemigods1",0,0,0
408,"Metadata/Items/Armours/Gloves/GlovesAtlasStr",95,0,0
409,"Metadata/Items/Armours/Gloves/GlovesAtlasDex",0,95,0
410,"Metadata/Items/Armours/Gloves/GlovesAtlasInt",0,0,95
411,"Metadata/Items/Armours/Gloves/GlovesAtlasStrInt",46,0,58
412,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordDev",8,8,0
413,"Metadata/Items/Weapons/TwoHandWeapon/Bows/Bow0",0,14,0
414,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand0",0,0,0
415,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand1",0,0,14
416,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand2",0,0,29
417,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand3",0,0,47
418,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand4",0,0,65
419,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand5",0,0,83
420,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand6",0,0,119
421,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandM1",0,0,118
422,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand7",0,0,116
423,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand8",0,0,131
424,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand9",0,0,146
425,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand10",0,0,158
426,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand11",0,0,200
427,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandM2",0,0,184
428,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand12",0,0,179
429,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand13",0,0,188
430,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand14",0,0,212
431,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand15",0,0,212
432,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand16",0,0,245
433,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandM3",0,0,237
434,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandE1",0,0,101
435,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandE2",0,0,168
436,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandE3",0,0,237
437,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandAtlas1",0,0,242
438,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger1",0,9,6
439,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger2",0,16,11
440,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger3",0,18,26
441,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger4",0,30,30
442,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger5",0,31,45
443,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger6",0,28,60
444,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger7",0,42,60
445,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger8",0,36,78
446,"Metadata/Items/Weapons/OneHandWeapons/Daggers/DaggerM1",0,55,77
447,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger9",0,64,44
448,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger10",0,55,79
449,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger11",0,72,72
450,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger12",0,63,90
451,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger13",0,51,110
452,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger14",0,71,102
453,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger15",0,58,123
454,"Metadata/Items/Weapons/OneHandWeapons/Daggers/DaggerM2",0,83,99
455,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger16",0,113,78
456,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger17",0,81,117
457,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger18",0,113,113
458,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger19",0,95,131
459,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger20",0,76,149
460,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger21",0,95,131
461,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger22",0,76,149
462,"Metadata/Items/Weapons/OneHandWeapons/Daggers/DaggerM3",0,121,121
463,"Metadata/Items/Weapons/OneHandWeapons/Daggers/DaggerE1",0,54,54
464,"Metadata/Items/Weapons/OneHandWeapons/Daggers/DaggerE2",0,86,86
465,"Metadata/Items/Weapons/OneHandWeapons/Daggers/DaggerE3",0,121,121
466,"Metadata/Items/Weapons/OneHandWeapons/Daggers/RuneDaggerE1",0,54,54
467,"Metadata/Items/Weapons/OneHandWeapons/Daggers/RuneDaggerE2",0,86,86
468,"Metadata/Items/Weapons/OneHandWeapons/Daggers/RuneDaggerE3",0,121,121
469,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw1",0,11,11
470,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw2",0,14,20
471,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw3",0,25,25
472,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw4",0,39,27
473,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw5",0,41,41
474,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw6",0,39,56
475,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw7",0,64,44
476,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw8",0,61,61
477,"Metadata/Items/Weapons/OneHandWeapons/Claws/ClawM1",0,67,67
478,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw9",0,53,77
479,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw10",0,70,70
480,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw11",0,88,61
481,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw12",0,80,80
482,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw13",0,69,100
483,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw14",0,105,73
484,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw15",0,94,94
485,"Metadata/Items/Weapons/OneHandWeapons/Claws/ClawM2",0,103,103
486,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw16",0,81,117
487,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw17",0,113,113
488,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw18",0,131,95
489,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw19",0,113,113
490,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw20",0,95,131
491,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw21",0,131,95
492,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw22",0,113,113
493,"Metadata/Items/Weapons/OneHandWeapons/Claws/ClawM3",0,121,121
494,"Metadata/Items/Weapons/OneHandWeapons/Claws/ClawE1",0,54,54
495,"Metadata/Items/Weapons/OneHandWeapons/Claws/ClawE2",0,86,86
496,"Metadata/Items/Weapons/OneHandWeapons/Claws/ClawE3",0,113,113
497,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe1",12,6,0
498,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe2",21,10,0
499,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe3",28,19,0
500,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe4",48,14,0
501,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe5",54,25,0
502,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe6",58,33,0
503,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe7",80,23,0
504,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe8",85,37,0
505,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxeM1",93,43,0
506,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe9",86,40,0
507,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe10",81,56,0
508,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe11",112,32,0
509,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe12",106,49,0
510,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe13",105,60,0
511,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe14",134,39,0
512,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe15",134,59,0
513,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxeM2",143,66,0
514,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe16",132,62,0
515,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe17",119,82,0
516,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe18",167,57,0
517,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe19",149,76,0
518,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe20",140,86,0
519,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe21",167,57,0
520,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe22",158,76,0
521,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxeM3",163,82,0
522,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxeE1",78,34,0
523,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxeE2",124,54,0
524,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxeE3",163,84,0
525,"Metadata/items/Weapons/OneHandWeapons/OneHandSwords/OneHandSwordC",9,9,0
526,"Metadata/items/Weapons/OneHandWeapons/OneHandSwords/OneHandSwordDemigods1",8,8,0
527,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword1",8,8,0
528,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword2",14,14,0
529,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword3",18,26,0
530,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword4",30,30,0
531,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword5",41,35,0
532,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword6",44,44,0
533,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword7",46,55,0
534,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword8",57,57,0
535,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSwordM1",64,64,0
536,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword9",62,62,0
537,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword10",55,79,0
538,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword11",72,72,0
539,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword12",83,70,0
540,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword13",81,81,0
541,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword14",78,94,0
542,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword15",91,91,0
543,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSwordM2",99,99,0
544,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword16",96,96,0
545,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword17",81,117,0
546,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword18",113,113,0
547,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword19",122,104,0
548,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword20",113,113,0
549,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword21",104,122,0
550,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword22",113,113,0
551,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSwordM3",119,119,0
552,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSwordE1",54,54,0
553,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSwordE2",94,94,0
554,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSwordE3",121,121,0
555,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier0",0,0,0
556,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier1",0,20,0
557,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier2",0,32,0
558,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier3",0,47,0
559,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier4",0,62,0
560,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier5",0,77,0
561,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier6",0,89,0
562,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier7",0,101,0
563,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier8",0,113,0
564,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/RapierM1",0,124,0
565,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier9",0,122,0
566,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier10",0,131,0
567,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier11",0,140,0
568,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier12",0,149,0
569,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier13",0,158,0
570,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier14",0,167,0
571,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier15",0,176,0
572,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/RapierM2",0,190,0
573,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier16",0,185,0
574,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier17",0,212,0
575,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier18",0,212,0
576,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier19",0,212,0
577,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier20",0,212,0
578,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier21",0,212,0
579,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier22",0,212,0
580,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/RapierM3",0,220,0
581,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace1",14,0,0
582,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace2",26,0,0
583,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace3",41,0,0
584,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace4",56,0,0
585,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace5",71,0,0
586,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace6",83,0,0
587,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace7",95,0,0
588,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace8",107,0,0
589,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMaceM1",118,0,0
590,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace9",116,0,0
591,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace10",125,0,0
592,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace11",134,0,0
593,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace12",143,0,0
594,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace13",152,0,0
595,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace14",161,0,0
596,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace15",170,0,0
597,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMaceM2",184,0,0
598,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace16",179,0,0
599,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace17",185,0,0
600,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace18",212,0,0
601,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace19",212,0,0
602,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace20",212,0,0
603,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace21",212,0,0
604,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace22",212,0,0
605,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMaceM3",220,0,0
606,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMaceE1",101,0,0
607,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMaceE2",161,0,0
608,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMaceE3",218,0,0
609,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre1",8,0,8
610,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre2",14,0,14
611,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre3",22,0,22
612,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre4",25,0,35
613,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre5",38,0,38
614,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre6",44,0,44
615,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre7",51,0,51
616,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre8",52,0,62
617,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/SceptreM1",66,0,66
618,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre9",62,0,62
619,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre10",67,0,67
620,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre11",59,0,85
621,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre12",77,0,77
622,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre13",81,0,81
623,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre14",86,0,86
624,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre15",83,0,99
625,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/SceptreM2",98,0,98
626,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre16",96,0,96
627,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre17",99,0,99
628,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre18",95,0,131
629,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre19",113,0,113
630,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre20",113,0,113
631,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre21",113,0,113
632,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre22",104,0,122
633,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/SceptreM3",121,0,113
634,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/SceptreE1",44,0,64
635,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/SceptreE2",71,0,102
636,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/SceptreE3",95,0,131
637,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow1",0,14,0
638,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow2",0,26,0
639,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow3",0,38,0
640,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow4",0,53,0
641,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow5",0,65,0
642,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow6",0,80,0
643,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow7",0,95,0
644,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow8",0,107,0
645,"Metadata/Items/Weapons/TwoHandWeapons/Bows/BowM1",0,124,0
646,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow9",0,116,0
647,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow10",0,125,0
648,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow11",0,134,0
649,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow12",0,143,0
650,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow13",0,152,0
651,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow14",0,161,0
652,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow15",0,170,0
653,"Metadata/Items/Weapons/TwoHandWeapons/Bows/BowM2",0,190,0
654,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow16",0,179,0
655,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow17",0,185,0
656,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow18",0,212,0
657,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow19",0,212,0
658,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow20",0,212,0
659,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow21",0,212,0
660,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow22",0,212,0
661,"Metadata/Items/Weapons/TwoHandWeapons/Bows/BowM3",0,222,0
662,"Metadata/Items/Weapons/TwoHandWeapons/Bows/BowE1",0,101,0
663,"Metadata/Items/Weapons/TwoHandWeapons/Bows/BowE2",0,161,0
664,"Metadata/Items/Weapons/TwoHandWeapons/Bows/BowE3",0,212,0
665,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff1",12,0,12
666,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff2",20,0,20
667,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff3",35,0,35
668,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff4",27,0,27
669,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff5",43,0,43
670,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff6",51,0,51
671,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff7",59,0,59
672,"Metadata/Items/Weapons/TwoHandWeapons/Staves/StaffM1",66,0,66
673,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff8",65,0,65
674,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff9",78,0,78
675,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff10",72,0,72
676,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff11",85,0,85
677,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff12",89,0,89
678,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff13",94,0,94
679,"Metadata/Items/Weapons/TwoHandWeapons/Staves/StaffM2",101,0,101
680,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff14",99,0,99
681,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff15",113,0,113
682,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff16",113,0,113
683,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff17",113,0,113
684,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff18",113,0,113
685,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff19",113,0,113
686,"Metadata/Items/Weapons/TwoHandWeapons/Staves/StaffM3",117,0,117
687,"Metadata/Items/Weapons/TwoHandWeapons/Staves/StaffE1",54,0,54
688,"Metadata/Items/Weapons/TwoHandWeapons/Staves/StaffE2",86,0,86
689,"Metadata/Items/Weapons/TwoHandWeapons/Staves/StaffE3",117,0,117
690,"Metadata/Items/Weapons/TwoHandWeapons/Staves/WarstaffE1",54,0,54
691,"Metadata/Items/Weapons/TwoHandWeapons/Staves/WarstaffE2",86,0,86
692,"Metadata/Items/Weapons/TwoHandWeapons/Staves/WarstaffE3",117,0,117
693,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe1",17,8,0
694,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe2",31,9,0
695,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe3",36,17,0
696,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe4",44,25,0
697,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe5",62,27,0
698,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe6",64,37,0
699,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe7",80,37,0
700,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe8",100,29,0
701,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxeM1",89,43,0
702,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe9",97,45,0
703,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe10",99,57,0
704,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe11",122,53,0
705,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe12",113,65,0
706,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe13",128,60,0
707,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxeM2",140,67,0
708,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe14",151,43,0
709,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe15",149,76,0
710,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe16",140,86,0
711,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe17",158,76,0
