"rownum","Id","BuffDefinitionsKey","Buff_StatValues","AuraRadius","[i32]","[i32]","BuffVisualsKey","f32","bool","StatsKey","i32","i32","bool","rid"
251,"NearbyEnemiesReducedStunRecoveryUnique__1",1169,[0],60,[3],[],"",0,1,[221],1,0,"",""
252,"NearbyEnemiesGrantIncreasedFlaskChargesUnique__1",1170,[0],60,[3],[],"",0,1,[458],1,0,"",""
253,"NearbyEnemiesHaveIncreasedChanceToBeCritUnique__1",1172,[0],60,[3],[],"",0,1,[9018],1,0,"",""
254,"NearbyEnemiesHaveIncreasedChanceToBeCritUnique__2",1171,[0],60,[3],[],"",0,1,[9014],1,0,"",""
255,"NearbyEnemiesHaveReducedAllResistancesUnique__1",1173,[0],60,[3],[],"",0,1,[7632],1,0,"",""
256,"DelveHelmetEnemyFireResistanceAura1",1159,[0],60,[3],[],"",0,1,[144],1,0,"",""
257,"DelveHelmetEnemyColdResistanceAura1",1160,[0],60,[3],[],"",0,1,[146],1,0,"",""
258,"DelveHelmetEnemyLightningResistanceAura1",1161,[0],60,[3],[],"",0,1,[148],1,0,"",""
259,"DelveHelmetEnemyPhysicalDamageTakenAura1",1163,[0],60,[3],[],"",0,1,[544],1,0,"",""
260,"DelveHelmetEnemyChaosResistanceAura1",1162,[0],60,[3],[],"",0,1,[150],1,0,"",""
261,"HellscapeEnemyFireResistanceAura1",1164,[0],60,[3],[],"",0,1,[144],1,0,"",""
262,"HellscapeEnemyColdResistanceAura1",1165,[0],60,[3],[],"",0,1,[146],1,0,"",""
263,"HellscapeEnemyLightningResistanceAura1",1166,[0],60,[3],[],"",0,1,[148],1,0,"",""
264,"HellscapeEnemyPhysicalDamageTakenAura1",1168,[0],60,[3],[],"",0,1,[544],1,0,"",""
265,"HellscapeEnemyChaosResistanceAura1",1167,[0],60,[3],[],"",0,1,[150],1,0,"",""
266,"UniqueEnemyNoChaosResistanceAura1",2113,[0],60,[3],[],"",0,1,[13998],1,0,"",""
267,"TriggerFeastOfFleshSkillUnique__1_",1197,[0],0,[],[],"",0,1,[4930],1,0,"",""
268,"TriggerRandomOfferingSkillUnique__1",1197,[0],0,[],[],"",0,1,[4930],1,0,"",""
269,"BetrayalBannerAuraMod",1223,"[0,0,0]",24,[2],[],0,0,1,"[24,450,476]",1,0,"",""
270,"NearbyEnemiesCannotCritUnique__1",1260,[0],60,[3],[],"",0,1,[692],1,0,"",""
271,"NearbyAlliesCannotBeSlowedUnique__1",1261,[0],50,"[2,10]",[],"",0,1,[3382],1,0,"",""
272,"ElementalAilmentsOnYouInsteadOfAlliesUnique__1",1306,[0],60,[2],[],"",0,1,[9578],1,0,"",""
273,"RareMonsterPack",375,[],0,[],[],1115,0,1,[],1,0,"",""
274,"BlightDaemonDeathEPKFireVolatiles_",375,[],0,[],[],1147,0,1,[],1,0,"",""
275,"BlightDaemonDeathEPKColdSnaps",375,[],0,[],[],1148,0,1,[],1,0,"",""
276,"BlightDaemonDeathEPKLightningZaps",375,[],0,[],[],1149,0,1,[],1,0,"",""
277,"BlightDaemonDeathEPKPhysicalBlood_",375,[],0,[],[],1150,0,1,[],1,0,"",""
278,"BlightDaemonDeathEPKChaosGhosts",375,[],0,[],[],1151,0,1,[],1,0,"",""
279,"AtlasCrusaderClericAura",1409,"[0,0]",21,[2],[],"",0,1,"[448,658]",1,0,"",""
280,"AtlasCrusaderClericAuraSpectre",1409,"[0,0]",21,[2],[],"",0,1,"[448,658]",1,0,"",""
281,"NearbyEnemiesIncreasedFireColdResistUnique__1_",1429,"[0,0]",30,[3],[],"",0,1,"[10271,10272]",1,0,"",""
282,"EnemyLightningResistanceAuraInfluence1_",1161,[0],60,[3],[],"",0,1,[148],1,0,"",""
283,"EnemyFireResistanceAuraInfluence1",1159,[0],60,[3],[],"",0,1,[144],1,0,"",""
284,"EnemyColdResistanceAuraInfluence1__",1160,[0],60,[3],[],"",0,1,[146],1,0,"",""
285,"EnemyChaosResistanceAuraInfluence1_",1162,[0],60,[3],[],"",0,1,[150],1,0,"",""
286,"NearbyEnemiesAreBlindedInfluence1_",1482,[],35,[3],[9],"",0,1,[],1,0,"",""
287,"MonsterAfflictionMagicRandomPackTeleport",375,[],0,[],[],1288,0,1,[],1,0,"",""
288,"MonsterAfflictionMagicRewardLightningBolt",375,[],0,[],[],1288,0,1,[],1,0,"",""
289,"MonsterAfflictionMagicRewardFireSnap",375,[],0,[],[],1286,0,1,[],1,0,"",""
290,"MonsterAfflictionMagicRewardFrostOrbs_",375,[],0,[],[],1287,0,1,[],1,0,"",""
291,"MonsterAfflictionMagicRewardSlamma",375,[],0,[],[],1289,0,1,[],1,0,"",""
292,"MonsterAfflictionMagicRewardSoulMortarOnDeath",375,[],0,[],[],1283,0,1,[],1,0,"",""
293,"MonsterAfflictionMagicRewardSpineCascadeOnDeath",375,[],0,[],[],1284,0,1,[],1,0,"",""
294,"MonsterAfflictionMagicRewardDebuffRecoveryRate__",375,[],0,[],[],1285,0,1,[],1,0,"",""
295,"MonsterAfflictionMagicRewardDebuffActionSpeed",375,[],0,[],[],1285,0,1,[],1,0,"",""
296,"MonsterAfflictionMagicRewardDebuffDamageTaken",375,[],0,[],[],1285,0,1,[],1,0,"",""
297,"MonsterAfflictionMagicRewardDebuffFlaskEffect_",375,[],0,[],[],1285,0,1,[],1,0,"",""
298,"MonsterAfflictionHasDestroyCorpseSummonMonsterDaemon",375,[],0,[],[],1290,0,1,[],1,0,"",""
299,"MonsterAfflictionHasDestroyCorpseProjectileCascadeDaemon",375,[],0,[],[],1290,0,1,[],1,0,"",""
300,"MonsterAfflictionHasDestroyCorpseDegenZoneDaemon",375,[],0,[],[],1290,0,1,[],1,0,"",""
301,"MonsterAfflictionHasTeleportAndExplodeOnDeathDaemon",375,[],0,[],[],1282,0,1,[],1,0,"",""
302,"MonsterAfflictionFlameblastOnDeath",375,[],0,[],[],1281,0,1,[],1,0,"",""
303,"MonsterAfflictionVolatileOnDeath",375,[],0,[],[],1284,0,1,[],1,0,"",""
304,"MonsterAfflictionAnomalyOnDeath",375,[],0,[],[],1280,0,1,[],1,0,"",""
305,"MonsterAfflictionSpawnDemonPackOnDeath__",375,[],0,[],[],1285,0,1,[],1,0,"",""
306,"MonsterAfflictionSpawnDemonPackOnDeathMagic",375,[],0,[],[],1285,0,1,[],1,0,"",""
307,"MonsterAfflictionFirestormOnDeath",375,[],0,[],[],1284,0,1,[],1,0,"",""
308,"ShockedGroundWhileMovingUnique__1_",1518,[],0,[],[],"",0,1,[],1,0,"",""
309,"GrantsUnholyMightUnique__1",286,[0],0,[],[],"",0,1,[5634],1,0,"",""
310,"NearbyEnemiesAreChilledUnique__1",1482,[],30,[3],[1],"",0,1,[],1,0,"",""
311,"GainAreaOfEffectPluspercentOnManaSpentUnique__1",1582,[],0,[],[],"",0,1,[],1,0,"",""
312,"UniqueSecretBladeGrantHiddenBlade",1591,[],0,[],"[500,1]","",0,1,[],1,0,"",""
313,"ManaRegenerationAuraUnique__1",1613,[0],75,"[1,2,10]",[],"",0,1,[130],1,0,"",""
314,"FortifyEffectCrushed1",1559,[0],0,[],[],"",0,1,[1033],1,0,"",""
315,"FortifyEffectCrushed2_",1559,[0],0,[],[],"",0,1,[1033],1,0,"",""
316,"FortifyEffectCrushed3_",1559,[0],0,[],[],"",0,1,[1033],1,0,"",""
317,"NearbyEnemiesAreBlindedInfluenceMaven",1482,[],35,[3],[9],"",0,1,[],1,0,"",""
318,"EnemyPhysicalDamageTakenAuraUberMaven",1163,[0],60,[3],[],"",0,1,[544],1,0,"",""
319,"EnemyElementalDamageTakenAuraUberMaven_",1490,[0],60,[3],[],"",0,1,[3488],1,0,"",""
320,"EnemyLightningResistanceAuraInfluenceMaven",1161,[0],60,[3],[],"",0,1,[148],1,0,"",""
321,"EnemyFireResistanceAuraInfluenceMaven",1159,[0],60,[3],[],"",0,1,[144],1,0,"",""
322,"EnemyColdResistanceAuraInfluenceMaven",1160,[0],60,[3],[],"",0,1,[146],1,0,"",""
323,"EnemyChaosResistanceAuraInfluenceMaven",1162,[0],60,[3],[],"",0,1,[150],1,0,"",""
324,"ScorchedGroundWhileMovingUnique__1",1518,[],0,[],[1],"",0,1,[],1,0,"",""
325,"LocalDisplayYouAndNearbyAlliesHaveIncreasedItemRarityUnique__1",1709,[0],60,"[10,2,1]",[],"",0,1,[153],1,0,"",""
326,"MonsterSirusInfluenced",1732,"[0,0,0,0,0]",0,[],[],"",0,1,"[716,177,1902,7117,24]",1,0,"",""
327,"UltimatumAcceleratingMonsters",1765,"[0,0,0]",0,[],"[-100,5,0]","",0,1,"[70,216,177]",1,0,"",""
328,"UltimatumDaemonGraveyard_",1793,[],28,"[2,11]",[],"",0,1,[],1,0,"",""
329,"UltimatumDaemonGraveyardRuin",1795,[],28,"[2,11]",[],"",0,1,[],1,0,"",""
330,"NemesisAlliesTakeNoDamagePulse_",375,[],0,[],[],1562,0,1,[],1,0,"",""
331,"HearbyEnemiesAreHinderedUltimatum_",1484,[0],28,"[3,5]",[],491,0,1,[11455],1,0,"",""
332,"NearbyEnemiesCannotRecoverLifeOrEnergyShieldUltimatum",2261,[],28,"[3,5]",[],"",0,1,[],1,0,"",""
333,"MonsterChilledAura",1482,[],30,[3],"[15,25]",1604,0,1,[],1,0,"",""
334,"MonsterChilledAuraSkitterbot",1482,[],20,[3],[1],359,0,1,[],1,0,"",""
335,"MonsterShockedAuraSkitterbot",1482,[],20,[3],[2],360,0,1,[],1,0,"",""
336,"ExpeditionDamageTakenLerp",902,"[-98,0,7000]",0,[],[],"",7,"",[],1,0,"",""
337,"ExpeditionOlrothRighteousFire",13,[975000],16,"[3,5]",[],1619,0,1,[],1,0,"",""
338,"ExpeditionOlrothBlind",176,"[-30,-30]",16,"[3,5]",[],"",0,1,[],1,0,"",""
339,"MonsterTotemAuraSlow1",133,[0],50,[3],[],"",0,1,[177],1,0,"",""
340,"MonsterTotemAuraLifeRegen1",88,[0],60,"[1,2]",[],"",0,1,[450],1,0,"",""
341,"MonsterTotemAuraDamage1",86,[0],60,"[1,2]",[],"",0,1,[26],1,0,"",""
342,"MonsterTotemAuraSpeed1",87,"[0,0,0]",60,"[1,2]",[],"",0,1,"[70,216,177]",1,0,"",""
343,"MonsterTotemAuraResists1",89,[0],60,"[1,2]",[],"",0,1,[141],1,0,"",""
344,"MonsterTotemAuraEnemyLifeDegen1",93,[0],60,[3],[],"",0,1,[451],1,0,"",""
345,"MonsterTotemAuraEvasion1",178,[0],60,"[1,2]",[],"",0,1,[119],1,0,"",""
346,"MonsterTotemAuraAddedFireDamage1",172,[0],60,"[1,2]",[],"",0,1,[446],1,0,"",""
347,"MonsterTotemAuraAddedColdDamage1",171,[0],60,"[1,2]",[],"",0,1,[447],1,0,"",""
348,"MonsterTotemAuraAddedLightningDamage1",173,[0],60,"[1,2]",[],"",0,1,[448],1,0,"",""
349,"CorpseSinkEffect",1856,[],0,[],"[10,1500,1500]","",2.5,"",[],1,0,"",""
350,"DeathGripAura",1865,[],40,[3],[],"",0,1,[],1,0,"",""
351,"InjectedLiquid",1869,[],0,[],[],"",0,1,[],1,0,"",""
352,"TornadoMovement",1894,[200],0,[],"[750,4,20]","",0,1,[],1,0,"",""
353,"HellscapeTentacleGrab",1913,[-50],0,[],[],"",0,1,[],1,0,"",""
354,"ArchnemesisBerserker",1941,"[0,0,0,0,0,0]",0,[],[],"",0,1,"[24,177,476,716,70,216]",1,0,"",""
355,"ArchnemesisExecutioner",1943,[0],30,[3],[],"",0,1,[15396],1,0,"",""
356,"ArchnemesisArcaneEnchanted",1944,[],0,[],[],"",0,1,[],1,0,"",""
357,"ArchnemesisDamageTakenLerp",901,"[-90,0,6000]",0,[],[],"",6,"",[],1,0,"",""
358,"ArchnemesisUnionOfSouls",1945,[0],0,[],[],"",0,1,[4930],1,0,"",""
359,"ArchnemesisSplitting",1947,"[0,0,0]",0,[],[2],"",0,1,"[650,177,716]",1,0,"",""
360,"ArchnemesisBloodletter",1482,[],30,[3],[10],1696,0,1,[],1,0,"",""
361,"ArchnemesisOppressor",1957,"[0,0,0]",50,[3],[],"",0,1,"[15196,476,177]",1,0,"",""
362,"ArchnemesisTimeBubble",1956,"[0,0,0]",32,[3],[],"",0,1,"[345,6331,3335]",1,0,"",""
363,"CrucibleTimeBubble",1956,"[20,-30,-40]",32,[3],[],"",0,1,[],1,0,"",""
364,"ArchnemesisFlaskDrain",1954,[0],50,"[3,5]",[],"",0,1,[3724],1,0,"",""
365,"ArchnemesisDivineTouchedMinion",1969,[0],0,[],[],"",0,1,[140],1,0,"",""
366,"MonsterModHinderAura",1482,[],30,[3],"[6,-30]",1695,0,1,[],1,0,"",""
367,"acceleration_player",236,"[-50,80,1]",0,[],[],"",0,1,[],1,0,"",""
368,"acceleration_monster",236,"[-60,100,1]",0,[],[],261,0,1,[],1,0,"",""
369,"regen_player",239,"[600,400,1]",0,[],[],"",0,1,[],1,0,"",""
370,"regen_monster",239,"[400,400,1]",0,[],[],261,0,1,[],1,0,"",""
371,"brutal_player",237,"[50,1,30,1,1]",0,[],[],"",0,1,[],1,0,"",""
372,"brutal_monster",237,"[50,1,30,1,1]",0,[],[],261,0,1,[],1,0,"",""
373,"thorns_player",238,"[18,18,1]",0,[],[],"",0,1,[],1,0,"",""
374,"thorns_monster",238,"[18,18,1]",0,[],[],261,0,1,[],1,0,"",""
375,"diamond_player",240,"[1,1]",0,[],[],"",0,1,[],1,0,"",""
376,"diamond_monster",240,"[1,1]",0,[],[],261,0,1,[],1,0,"",""
377,"fire_player",241,[1],0,[],[],"",0,1,[],1,0,"",""
378,"cold_player",243,[1],0,[],[],"",0,1,[],1,0,"",""
379,"lightning_player",242,[1],0,[],[],"",0,1,[],1,0,"",""
380,"arc_player",244,[1],0,[],[],"",0,1,[],1,0,"",""
381,"skeleton_player",246,[1],0,[],[],"",0,1,[],1,0,"",""
382,"smoke_player",245,[1],0,[],[],"",0,1,[],1,0,"",""
383,"shrine_echoing_monster",247,"[100,100,1,1]",0,[],[],261,0,1,[],1,0,"",""
384,"shrine_echoing_player",247,"[100,100,1,1]",0,[],[],"",0,1,[],1,0,"",""
385,"curses_monster",248,"[100,1,1]",0,[],[],261,0,1,[],1,0,"",""
386,"curses_player",248,"[0,0,1]",0,[],[],"",0,1,[],1,0,"",""
387,"massive_player",249,"[30,40,40,1]",0,[],[],"",0,1,[],1,0,"",""
388,"massive_monster",249,"[20,155,60,1]",0,[],[],261,0,1,[],1,0,"",""
389,"defence_player",250,"[100,100,100,0,0,0,1]",0,[],[],"",0,1,[],1,0,"",""
390,"defence_monster",250,"[0,0,0,-20,20,20,1]",0,[],[],261,0,1,[],1,0,"",""
391,"resistance_player",252,"[50,10,1]",0,[],[],"",0,1,[],1,0,"",""
392,"resistance_monster",252,"[50,10,1]",0,[],[],261,0,1,[],1,0,"",""
393,"godmode_player",251,"[1,1]",0,[],[],"",0,1,[],1,0,"",""
394,"godmode_monster",251,"[1,1]",0,[],[],261,0,1,[],1,0,"",""
395,"rare_monsters_drop_uniques",553,"[1,1]",0,[],[],"",0,1,[],1,0,"",""
396,"acceleration_lesser",236,"[-10,30,1]",0,[],[],"",0,1,[],1,0,"",""
397,"brutal_lesser",237,"[20,1,20,0,1]",0,[],[],"",0,1,[],1,0,"",""
398,"regen_lesser",239,"[200,200,1]",0,[],[],"",0,1,[],1,0,"",""
399,"massive_lesser",249,"[10,20,20,1]",0,[],[],"",0,1,[],1,0,"",""
400,"resistance_lesser",252,"[25,2,1]",0,[],[],"",0,1,[],1,0,"",""
401,"defence_lesser",250,"[50,50,50,0,0,0,1]",0,[],[],"",0,1,[],1,0,"",""
402,"resonating_player",1282,"[20,60,40,4,4,4,4,4,5,1]",0,[],[],"",0,1,[],1,0,"",""
403,"resonating_monster",1282,"[100,0,0,0,0,0,0,0,0,1]",0,[],[],261,0,1,[],1,0,"",""
404,"gloom_player",1283,"[10,40,1]",0,[],[],"",0,1,[],1,0,"",""
405,"gloom_monster",1283,"[10,0,1]",0,[],[],261,0,1,[],1,0,"",""
406,"shrine_warlord_monster",1284,[15],0,[],[],"",0,1,[],1,0,"",""
407,"shrine_redeemer_monster",1285,[15],0,[],[],"",0,1,[],1,0,"",""
408,"shrine_crusader_monster",1286,[15],0,[],[],"",0,1,[],1,0,"",""
409,"shrine_hunter_monster",1287,[15],0,[],[],"",0,1,[],1,0,"",""
410,"shrine_vaal_monster",1288,"[1,4000,120]",0,[],[],"",0,1,[],1,0,"",""
411,"shrine_evolution_monster",1289,[50],0,[],[],"",0,1,[],1,0,"",""
412,"RoyaleShrineAccelerating",236,"[-40,50,1]",0,[],[],"",20,"",[],1,0,"",""
413,"RoyaleShrineBrutal",237,"[40,1,30,1,1]",0,[],[],"",20,"",[],1,0,"",""
414,"RoyaleShrineBurning",241,[1],0,[],[],"",20,"",[],1,0,"",""
415,"RoyaleShrineCharged",1282,"[20,60,40,4,4,4,4,4,5,1]",0,[],[],"",20,"",[],1,0,"",""
416,"RoyaleShrineDiamond",1950,"[500,1]",0,[],[],"",20,"",[],1,0,"",""
417,"RoyaleShrineEchoing",247,"[100,100,1,1]",0,[],[],"",20,"",[],1,0,"",""
418,"RoyaleShrineFreezing",243,[1],0,[],[],"",20,"",[],1,0,"",""
419,"RoyaleShrineGloom",1283,"[10,25,1]",0,[],[],"",20,"",[],1,0,"",""
420,"RoyaleShrineHexing",248,"[100,1,1]",0,[],[],"",20,"",[],1,0,"",""
421,"RoyaleShrineImpenetrable",250,"[100,100,100,0,0,0,1]",0,[],[],"",20,"",[],1,0,"",""
422,"RoyaleShrineLightning",242,[1],0,[],[],"",20,"",[],1,0,"",""
423,"RoyaleShrineMassive",249,"[30,40,30,1]",0,[],[],"",20,"",[],1,0,"",""
424,"RoyaleShrineReplenishing",239,"[300,300,1]",0,[],[],"",20,"",[],1,0,"",""
425,"RoyaleShrineResistance",252,"[30,0,1]",0,[],[],"",20,"",[],1,0,"",""
426,"RoyaleShrineShrouded",245,[1],0,[],[],"",20,"",[],1,0,"",""
427,"RoyaleShrineStatic",244,[1],0,[],[],"",20,"",[],1,0,"",""
428,"ArchnemesisLivingCrystals",1952,[],0,[],[],"",0,1,[],1,0,"",""
429,"ArchnemesisDefender",1989,[],0,[],[],"",0,1,[],1,0,"",""
430,"InfiniteHungerSideArenaDebuff",1960,"[6500,3500,-8]",0,[],[],"",0,1,[],1,0,"",""
431,"shrine_greed_monster",1961,"[2500,1000,0,0,-70,1]",0,[],[],261,0,1,[],1,0,"",""
432,"shrine_greed_player",1961,"[0,0,50,15,20,1]",0,[],[],"",0,1,[],1,0,"",""
433,"NearbyStationaryEnemiesGainGraspingVineUnique",958,[],60,[3],"[1000,6]","",0,1,[],1,0,"",""
434,"InfiniteHungerDrowningDebuff",1976,[9],0,[],[150],"",0,1,[],1,0,"",""
435,"InfluenceStatConditionPresenceUniqueMonster",1986,[],0,[],[],"",0,1,[],1,0,1,""
436,"InfluenceStatConditionPresenceCelestialBoss",1987,[],0,[],[],"",0,1,[],1,0,1,""
437,"TangleDrowning",1482,[],8,"[10,3,11,6]","[17,75,2500]","",0,1,[],1,0,"",""
438,"InfiniteHungerTeleportImmobilise",2000,[100],0,[],[],"",1.25,"",[],1,0,"",""
439,"TangleTentacleOrbZapped",1984,"[240,-5]",0,[],[],"",5,"",[],1,0,"",""
440,"TangleTentacleOrbZappedExplosion",1984,"[240,-5]",0,[],[],"",5,"",[],10,0,"",""
441,"AltarDownsidePhysToFireConvertAura",1994,[100],40,[3],[],"",0,1,[],1,0,"",""
442,"AltarDownsidePhysToColdConvertAura",1995,[100],40,[3],[],"",0,1,[],1,0,"",""
443,"AltarDownsidePhysToLightningConvertAura",1996,[100],40,[3],[],"",0,1,[],1,0,"",""
444,"AltarDownsidePhysToChaosConvertAura",1997,[100],40,[3],[],"",0,1,[],1,0,"",""
445,"AltarDownsideNearbyEnemiesAreHindered",1484,[1],28,[3],[],491,0,1,[11455],1,0,"",""
446,"TangledAltarDownsidePlayerTaintedFrenzy",2004,[-4],0,[],[],"",0,1,[],1,0,"",""
447,"TangledAltarDownsidePlayerTaintedEndurance",2005,[-4],0,[],[],"",0,1,[],1,0,"",""
448,"TangledAltarDownsidePlayerTaintedPower",2006,[-4],0,[],[],"",0,1,[],1,0,"",""
449,"NearbyEnemiesAreScorchedUnique__1",1482,[],30,[3],[16],"",0,1,[],1,0,"",""
450,"CleansingFireSnakeSecondaryDebuff",2010,"[-5,-50]",0,[],[],"",10,"",[],1,0,"",""
451,"SentinelTagA",2015,[],0,[],[],"",0,1,[],1,0,"",""
452,"SentinelTagB",2016,[],0,[],[],"",0,1,[],1,0,"",""
453,"SentinelTagC",2017,[],0,[],[],"",0,1,[],1,0,"",""
454,"SentinelPetrify",598,"[1,5]",0,[],[],"",0,"",[],1,0,"",16204
455,"SentinelPlayerUnholyMight",286,[1],0,[],[],"",0,"",[],1,0,"",16203
456,"SentinelPlayerTailwind",1066,[-10],0,[],[],"",0,"",[],1,0,"",16212
457,"SentinelDebilatate",1544,"[-10,-10]",0,[],[],"",0,"",[],1,0,"",16211
458,"PhylacteralLinkInvulnerable",371,[],0,[],[],"",0,1,[],1,0,"",""
459,"PhylacteralLinkVulnerable",372,[],0,[],[],"",7,"",[],1,0,"",""
460,"SentinelAngerAura",146,"[1,109,155,109,155,0,0,0,0,0,0,0]",60,[2],[],"",0,1,[],1,0,"",""
461,"SentinelDeterminationAura",139,"[1,2051,49,0,0,0,0,0,0,0]",60,[2],[],"",0,1,[],1,0,"",""
462,"SentinelFireResistAura",142,"[1,4,41,0,0,0,0,0,0,0]",60,[2],[],"",0,1,[],1,0,"",""
463,"SentinelPurityAura",141,"[1,34,0,0,0,0,0,0,0,0,0]",60,[2],[],"",0,1,[],1,0,"",""
464,"SentinelHatredAura",147,"[1,25,18,0,0,0,0,0,0,0]",60,[2],[],"",0,1,[],1,0,"",""
465,"SentinelGraceAura",140,"[1,2575,29,0,0,0,0,0,0,0]",60,[2],[],"",0,1,[],1,0,"",""
466,"SentinelColdResistAura",143,"[1,4,41,0,0,0,0,0,0,0]",60,[2],[],"",0,1,[],1,0,"",""
467,"SentinelHasteAura",149,"[1,16,16,9,0,0,0,0,0,0,0,0]",60,[2],[],"",0,1,[],1,0,"",""
468,"SentinelWrathAura",148,"[1,16,248,21,0,0,0,0,0]",60,[2],[],"",0,1,[],1,0,"",""
469,"SentinelDisciplineAura",145,"[1,217,30,0,0,0,0,0,0,0]",60,[2],[],"",0,1,[],1,0,"",""
470,"SentinelLightningResistAura",144,"[1,4,41,0,0,0,0,0,0,0]",60,[2],[],"",0,1,[],1,0,"",""
471,"SentinelZealotryAura",1243,"[1,15,39,10,0,0,0,0,0,0,0]",60,[2],[],"",0,1,[],1,0,"",""
472,"SentinelMalevolenceAura",1245,"[1,20,19,0,0,0,0,0,0]",60,[2],[],"",0,1,[],1,0,"",""
473,"SentinelAccelerating",236,"[-50,80,1]",0,[],[],"",0,"",[],1,0,"",16345
474,"SentinelResonating",1282,"[20,60,40,4,4,4,4,4,5,1]",0,[],[],"",0,"",[],1,0,"",16346
475,"SentinelDiamond",240,"[1,1]",0,[],[],"",0,"",[],1,0,"",16347
476,"SentinelGloom",1283,"[10,40,1]",0,[],[],"",0,"",[],1,0,"",16348
477,"SentinelResistance",252,"[50,10,1]",0,[],[],"",0,"",[],1,0,"",16349
478,"SentinelMassive",249,"[30,40,40,1]",0,[],[],"",0,"",[],1,0,"",16350
479,"SentinelEchoing",247,"[100,100,1,1]",0,[],[],"",0,"",[],1,0,"",16351
480,"SentinelImpenetrable",250,"[100,100,100,0,0,0,1]",0,[],[],"",0,"",[],1,0,"",16352
481,"SentinelAdrenaline",1062,"[1,100,25,25,25,10]",0,[],[],"",0,"",[],1,0,"",16353
482,"SentinelEnduranceCharge",28,[],0,[],[],"",0,"",[],3,0,"",16354
483,"SentinelPowerCharge",29,[],0,[],[],"",0,"",[],3,0,"",16355
484,"SentinelFrenzyCharge",27,[],0,[],[],"",0,"",[],3,0,"",16356
485,"SentinelMalediction",1063,"[-10,10]",0,[],[],"",0,"",[],1,0,"",""
486,"SentinelWarlord",2433,"[80,5]",0,[],[],"",0,"",[],1,0,"",20713
487,"SentinelCrusader",2434,"[80,5]",0,[],[],"",0,"",[],1,0,"",20716
488,"SentinelRedeemer",2435,"[80,5]",0,[],[],"",0,"",[],1,0,"",20714
489,"SentinelHunter",2436,"[80,5]",0,[],[],"",0,"",[],1,0,"",20715
490,"SentinelVaal",2437,[15],0,[],[],"",0,"",[],1,0,"",20717
491,"SentinelEvolution",2438,[10],0,[],[],"",0,"",[],1,0,"",20718
492,"LoseSoulEaterWhileNoUniqueInPresence",2032,[0],0,[],[],"",0,1,[16434],1,0,"",""
493,"TouchOfFire",2035,[],0,[],[],"",0,1,[],1,0,"",""
494,"TricksterAlternatingLessDamageTaken",2043,"[-40,-40]",0,[],[],"",0,1,[],1,0,"",""
495,"TricksterNearbyEnemyActionSpeedCap",2046,[],60,"[3,4]",[],"",0,1,[],1,0,"",""
496,"shrine_brineking_player",2047,"[0,100,100,1,20,0,0,0,1]",0,[],[],"",0,1,[],1,0,"",""
497,"shrine_brineking_monster",2047,"[50,100,100,0,0,10,50,10,1]",0,[],[],261,0,1,[],1,0,"",""
498,"shrine_lunaris_player",2048,"[50,2,2,100,0,1]",0,[],[],"",0,1,[],1,0,"",""
499,"shrine_lunaris_monster",2048,"[50,2,0,50,-50,1]",0,[],[],261,0,1,[],1,0,"",""
500,"shrine_solaris_player",2049,"[50,1,1,100,0,1]",0,[],[],"",0,1,[],1,0,"",""
501,"shrine_solaris_monster",2049,"[50,1,1,50,10,1]",0,[],[],261,0,1,[],1,0,"",""
502,"shrine_arakaali_player",2050,"[50,15,15,-100,0,1]",0,[],[],"",0,1,[],1,0,"",""
503,"shrine_arakaali_monster",2050,"[50,10,0,-50,1,1]",0,[],[],261,0,1,[],1,0,"",""
504,"HealOnNearbyPlayerDeath",2063,[0],120,"[3,12]",[],"",0,1,[16933],1,0,"",""
505,"SanctumLessResolveDamageNonOwner",2108,[-30],0,[],[],"",0,1,[],1,0,"",""
506,"UniqueEnemyLifeReserved",2115,[0],30,"[3,4]",[],"",0,1,[1062],1,0,"",""
507,"CrucibleFrozen",2121,[100],0,[],[],"",0,1,[],1,0,"",""
508,"CrucibleDamageTakenLerp",901,"[-90,0,6000]",0,[],[],"",6,"",[],1,0,"",""
509,"UniqueRecoverMaximumLifeOnAlternatingCondition",2132,"[2,5]",0,[],[],"",0,1,[],1,0,"",""
510,"NoFireResistanceToDotWhileStationaryAura",2137,[],60,"[3,4]",[],"",0,1,[],1,0,"",""
511,"NearbyEnemiesHaveReducedCooldownRecovery",2140,[-10],60,[3],[],"",0,1,[],1,0,"",""
512,"GuardianAlternatingBlockChance",2154,"[50,50]",0,[],[],"",0,1,[],1,0,"",""
513,"ChampionNearbyEnemiesTaunted",1482,[],20,[3],[19],"",0,1,[],1,0,"",""
514,"RadianceSentinelEnemiesTaunted",1482,[],20,[3],[19],"",0,1,[],1,0,"",""
515,"CoverInAshNearbyEnemies",1482,[],30,[3],[20],"",0,1,[],1,0,"",""
516,"KilledAMetamorphInTheLast10Seconds",2177,[],0,[],[],"",10,"",[],1,0,"",""
517,"AncestrialTrialDestroyTotem",2182,[10000],0,[],[],"",0,1,[],1,0,"",""
518,"AncestralJadeEncaseEnemy",2190,"[100,-100]",0,[],[],"",5,"",[],3,0,"",""
519,"AncestralJadeEncaseAlly",2191,[-100],0,[],[],"",10,"",[],3,0,"",""
520,"KilledAHarbingerInTheLast10Seconds",2192,[],0,[],[],"",10,"",[],1,0,"",""
