"rownum","RewardOffer","i32","Characters","Reward","RewardLevel","rid","i32","string","[rid]","RewardStack","bool","bool","[rid]","i32","i32","[rid]","i32","rid","i32","[rid]"
306,13,61,[2],6838,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
307,13,62,[2],6839,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
308,13,63,[2],6602,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
309,13,64,[2],6732,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
310,13,65,[2],7096,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
311,15,0,[1],6659,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
312,15,1,[1],6687,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
313,15,2,[1],6682,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
314,15,3,[1],6892,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
315,15,4,[1],6902,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
316,15,5,[1],7004,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
317,15,6,[1],7090,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
318,15,7,[1],7100,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
319,15,8,[1],7136,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
320,15,9,[1],7321,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
321,15,10,[1],7334,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
322,15,11,[6],6659,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
323,15,12,[6],6682,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
324,15,13,[6],6689,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
325,15,14,[6],6656,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
326,15,15,[6],6892,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
327,15,16,[6],6902,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
328,15,17,[6],6990,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
329,15,18,[6],7100,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
330,15,19,[0],6656,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
331,15,20,[0],6689,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
332,15,21,[0],6990,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
333,15,22,[0],6989,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
334,15,23,[0],6998,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
335,15,24,[0],7100,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
336,15,25,[0],7331,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
337,15,26,[4],6656,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
338,15,27,[4],6689,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
339,15,28,[4],6787,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
340,15,29,[4],6989,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
341,15,30,[4],6998,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
342,15,31,[4],7100,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
343,15,32,[4],7329,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
344,15,33,[3],6787,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
345,15,34,[3],6689,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
346,15,35,[3],6989,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
347,15,36,[3],7090,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
348,15,37,[5],6659,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
349,15,38,[5],6656,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
350,15,39,[5],6870,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
351,15,40,[5],6902,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
352,15,41,[5],6911,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
353,15,42,[5],7006,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
354,15,43,[5],7090,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
355,15,44,[2],6656,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
356,15,45,[2],6689,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
357,15,46,[2],6659,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
358,15,47,[2],6682,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
359,15,48,[2],6787,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
360,15,49,[2],6911,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
361,15,50,[2],7100,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
362,15,51,[2],7329,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
363,15,52,[],5848,18,1,0,"",[],1,"","",[],1464,0,[],2,"",0,[]
364,15,53,[],5849,18,1,0,"",[],1,"","",[],1464,0,[],2,"",0,[]
365,15,54,[],5850,18,1,0,"",[],1,"","",[],1464,0,[],2,"",0,[]
366,15,55,[],5851,18,1,0,"",[],1,"","",[],1464,0,[],2,"",0,[]
367,14,0,[],6348,15,1,0,"",[],1,"","",[],1464,0,[],1,"",0,[]
368,14,1,[],6363,15,1,0,"",[],1,"","",[],1464,0,[],1,"",0,[]
369,14,2,[],6383,15,1,0,"",[],1,"","",[],1464,0,[],1,"",0,[]
370,14,3,[],6392,15,1,0,"",[],1,"","",[],1464,0,[],1,"",0,[]
371,14,4,[],5849,15,2,0,"",[],1,"","",[],1464,0,[],1,"",0,[]
372,14,5,[],5850,15,2,0,"",[],1,"","",[],1464,0,[],1,"",0,[]
373,14,6,[],5851,15,2,0,"",[],1,"","",[],1464,0,[],1,"",0,[]
374,14,7,[],5848,15,2,0,"",[],1,"","",[],1464,0,[],1,"",0,[]
375,14,8,[],6348,15,0,0,"",[],1,"","",[],1464,0,[],2,"",0,[]
376,14,9,[],6363,15,0,0,"",[],1,"","",[],1464,0,[],2,"",0,[]
377,14,10,[],6392,15,0,0,"",[],1,"","",[],1464,0,[],2,"",0,[]
378,18,0,[1],6745,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
379,18,1,[1],6747,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
380,18,2,[1],6746,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
381,18,3,[1],6662,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
382,18,4,[1],6669,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
383,18,5,[1],6666,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
384,18,6,[1],6661,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
385,18,7,[1],6703,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
386,18,8,[1],6701,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
387,18,9,[1],6975,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
388,18,10,[1],6973,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
389,18,11,[1],6968,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
390,18,12,[1],7059,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
391,18,13,[6],6745,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
392,18,14,[6],6747,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
393,18,15,[6],6746,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
394,18,16,[6],6662,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
395,18,17,[6],6936,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
396,18,18,[6],6666,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
397,18,19,[6],6664,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
398,18,20,[6],6973,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
399,18,21,[6],7106,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
400,18,22,[0],6706,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
401,18,23,[0],6705,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
402,18,24,[0],6664,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
403,18,25,[0],6936,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
404,18,26,[0],6996,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
405,18,27,[0],6859,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
406,18,28,[0],7075,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
407,18,29,[0],7099,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
408,18,30,[0],6678,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
409,18,31,[4],6707,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
410,18,32,[4],6704,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
411,18,33,[4],6961,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
412,18,34,[4],6996,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
413,18,35,[4],6858,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
414,18,36,[4],7099,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
415,18,37,[3],6707,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
416,18,38,[3],6704,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
417,18,39,[3],6669,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
418,18,40,[3],7295,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
419,18,41,[5],6745,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
420,18,42,[5],6747,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
421,18,43,[5],6746,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
422,18,44,[5],6662,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
423,18,45,[5],6669,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
424,18,46,[5],6666,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
425,18,47,[5],6661,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
426,18,48,[5],6708,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
427,18,49,[5],6707,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
428,18,50,[5],6968,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
429,18,51,[5],6975,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
430,18,52,[5],7002,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
431,18,53,[2],6745,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
432,18,54,[2],6747,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
433,18,55,[2],6746,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
434,18,56,[2],6662,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
435,18,57,[2],6936,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
436,18,58,[2],6661,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
437,18,59,[2],6664,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
438,18,60,[2],6706,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
439,18,61,[2],6708,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
440,18,62,[2],6707,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
441,18,63,[2],6968,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
442,18,64,[2],6975,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
443,18,65,[2],6973,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
444,18,66,[2],7099,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
445,21,0,[],5795,28,2,0,"",[],1,"","",[],1464,0,[],1,"",0,[]
446,21,1,[],5796,28,2,0,"",[],1,"","",[],1464,0,[],1,"",0,[]
447,21,2,[],5797,28,2,0,"",[],1,"","",[],1464,0,[],1,"",0,[]
448,21,3,[],5798,28,2,0,"",[],1,"","",[],1464,0,[],1,"",0,[]
449,21,4,[],5795,28,1,0,"",[],1,"","",[],1464,0,[],2,"",0,[]
450,21,5,[],5796,28,1,0,"",[],1,"","",[],1464,0,[],2,"",0,[]
451,21,6,[],5797,28,1,0,"",[],1,"","",[],1464,0,[],2,"",0,[]
452,23,0,[1],6795,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
453,23,1,[1],6782,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
454,23,2,[1],6692,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
455,23,3,[1],6784,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
456,23,4,[1],7080,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
457,23,5,[1],6646,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
458,23,6,[1],6849,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
459,23,7,[1],6926,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
460,23,8,[1],6967,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
461,23,9,[1],6969,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
462,23,10,[1],7086,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
463,23,11,[1],7119,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
464,23,12,[1],7121,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
465,23,13,[1],7293,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
466,23,14,[6],6857,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
467,23,15,[6],6969,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
468,23,16,[6],6782,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
469,23,17,[6],6692,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
470,23,18,[6],6651,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
471,23,19,[6],6721,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
472,23,20,[6],6949,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
473,23,21,[6],6680,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
474,23,22,[6],6964,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
475,23,23,[6],6970,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
476,23,24,[6],7072,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
477,23,25,[0],6749,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
478,23,26,[0],6857,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
479,23,27,[0],6886,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
480,23,28,[0],6929,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
481,23,29,[0],7104,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
482,23,30,[4],6749,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
483,23,31,[4],6857,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
484,23,32,[4],6874,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
485,23,33,[4],6588,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
486,23,34,[4],6958,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
487,23,35,[4],6983,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
488,23,36,[4],6584,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
489,23,37,[3],6951,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
490,23,38,[3],6834,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
491,23,39,[3],6874,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
492,23,40,[3],6872,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
493,23,41,[3],6589,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
494,23,42,[3],6588,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
495,23,43,[3],7018,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
496,23,44,[3],7113,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
497,23,45,[3],7120,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
498,23,46,[5],6833,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
499,23,47,[5],6784,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
500,23,48,[5],6940,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
501,23,49,[5],6941,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
502,23,50,[5],6942,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
503,23,51,[5],6875,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
504,23,52,[5],6589,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
505,23,53,[5],6588,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
506,23,54,[5],6926,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
507,23,55,[5],6967,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
508,23,56,[5],7011,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
509,23,57,[5],7086,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
510,23,58,[2],6749,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
511,23,59,[2],6834,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
512,23,60,[2],6782,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
513,23,61,[2],6875,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
514,23,62,[2],6589,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
515,23,63,[2],6588,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
516,23,64,[2],6929,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
517,23,65,[2],6970,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
518,23,66,[2],6967,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
519,23,67,[2],7086,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
520,23,68,[2],7098,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
521,1,0,[],6346,4,0,0,"",[],1,"","",[],1464,0,[],0,"",0,[]
522,1,1,[],6361,4,0,0,"",[],1,"","",[],1464,0,[],0,"",0,[]
523,1,2,[],6383,4,0,0,"",[],1,"","",[],1464,0,[],0,"",0,[]
524,2,0,[1],6710,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
525,2,1,[1],6932,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
526,2,2,[1],6930,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
527,2,3,[1],6910,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
528,2,4,[1],6934,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
529,2,5,[6],6922,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
530,2,6,[6],6920,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
531,2,7,[6],6909,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
532,2,8,[6],6932,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
533,2,9,[6],6930,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
534,2,10,[6],6933,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
535,2,11,[0],6909,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
536,2,12,[0],6921,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
537,2,13,[0],6933,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
538,2,14,[4],6920,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
539,2,15,[4],6910,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
540,2,16,[4],6644,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
541,2,17,[4],6921,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
542,2,18,[4],6931,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
543,2,19,[4],6935,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
544,2,20,[4],6933,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
545,2,21,[3],6644,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
546,2,22,[3],6910,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
547,2,23,[3],6935,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
548,2,24,[3],6931,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
549,2,25,[5],7013,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
550,2,26,[5],6710,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
551,2,27,[5],6644,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
552,2,28,[5],6921,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
553,2,29,[5],6931,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
554,2,30,[5],6932,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
555,2,31,[5],6930,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
556,2,32,[2],6920,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
557,2,33,[2],6710,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
558,2,34,[2],6922,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
559,2,35,[2],6910,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
560,2,36,[2],6644,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
561,2,37,[2],6909,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
562,2,38,[2],6933,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
563,2,39,[2],6932,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
564,2,40,[2],6921,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
565,2,41,[2],6931,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
566,2,42,[2],6934,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
567,17,0,[],6490,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
568,19,0,[],6498,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
569,22,0,[],6499,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
570,24,0,[1],6737,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
571,24,1,[1],6738,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
572,24,2,[1],6739,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
573,24,3,[1],6755,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
574,24,4,[1],6856,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
575,24,5,[1],6893,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
576,24,6,[1],6972,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
577,24,7,[1],6976,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
578,24,8,[1],7087,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
579,24,9,[1],7003,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
580,24,10,[1],7007,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
581,24,11,[1],7066,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
582,24,12,[1],7085,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
583,24,13,[1],7326,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
584,24,14,[6],6737,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
585,24,15,[6],6738,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
586,24,16,[6],6739,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
587,24,17,[6],6865,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
588,24,18,[6],6755,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
589,24,19,[6],6856,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
590,24,20,[6],6972,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
591,24,21,[6],6976,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
592,24,22,[6],6997,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
593,24,23,[6],7066,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
594,24,24,[6],7076,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
595,24,25,[6],6711,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
596,24,26,[6],7325,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
597,24,27,[0],6635,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
598,24,28,[0],6865,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
599,24,29,[0],6711,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
600,24,30,[0],6684,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
601,24,31,[0],6997,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
602,24,32,[0],6994,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
603,24,33,[0],7077,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
604,24,34,[0],7097,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
605,24,35,[0],7323,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
606,24,36,[0],7330,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
607,24,37,[4],6635,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
608,24,38,[4],6865,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
609,24,39,[4],6711,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
610,24,40,[4],6867,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
611,24,41,[4],6997,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
612,24,42,[4],6994,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
613,24,43,[4],7077,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
614,24,44,[4],7097,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
