"rownum","Id","rid","[rid]","Gem","BK2File"
546,"558",30,[70],7111,""
547,"559",0,[71],6634,""
548,"560",8,[71],6913,""
549,"561",7,[71],6402,""
550,"562",3,[71],6711,""
551,"564",2,[71],6733,""
552,"565",10,[71],7108,""
553,"566",13,[71],6649,""
554,"567",15,[71],6501,""
555,"568",18,[71],6517,""
556,"569",29,[71],6775,""
557,"570",30,[71],6797,""
558,"571",0,[72],6465,""
559,"572",8,[72],6726,""
560,"573",7,[72],6524,""
561,"574",3,[72],6693,""
562,"576",2,[72],6746,""
563,"577",10,[72],6424,""
564,"578",13,[72],6418,""
565,"579",15,[72],6704,""
566,"580",18,[72],6558,""
567,"581",24,[72],6705,""
568,"582",29,[72],6767,""
569,"575",0,[73],6465,""
570,"583",8,[73],6434,""
571,"584",7,[73],6674,""
572,"585",3,[73],6694,""
573,"586",4,[73],6803,""
574,"587",2,[73],6522,""
575,"588",10,[73],6915,""
576,"589",13,[73],6482,""
577,"590",15,[73],6714,""
578,"591",18,[73],6477,""
579,"592",30,[73],6937,""
580,"593",0,[74],6685,""
581,"594",8,[74],7127,""
582,"595",7,[74],6804,""
583,"596",3,[74],6826,""
584,"598",2,[74],6747,""
585,"599",10,[74],6510,""
586,"600",13,[74],6829,""
587,"601",15,[74],6501,""
588,"603",24,[74],6927,""
589,"605",30,[74],6937,""
590,"606",0,[75],6655,""
591,"607",8,[75],6437,""
592,"608",7,[75],6524,""
593,"609",3,[75],6546,""
594,"610",4,[75],6803,""
595,"611",2,[75],6734,""
596,"612",10,[75],6920,""
597,"613",13,[75],6653,""
598,"614",15,[75],6474,""
599,"615",18,[75],6559,""
600,"616",24,[75],6551,""
601,"618",30,[75],6695,""
602,"602",0,[76],6407,""
603,"604",8,[76],6913,""
604,"617",7,[76],6402,""
605,"619",3,[76],6711,""
606,"620",4,[76],6790,""
607,"621",2,[76],6733,""
608,"622",10,[76],7108,""
609,"623",13,[76],6649,""
610,"624",15,[76],6471,""
611,"625",18,[76],6671,""
612,"628",23,[76],6741,""
613,"626",24,[76],6809,""
614,"627",29,[76],6775,""
615,"629",0,[77],6427,""
616,"630",8,[77],6431,""
617,"631",7,[77],6804,""
618,"632",3,[77],6826,""
619,"634",2,[77],6459,""
620,"635",10,[77],6510,""
621,"636",13,[77],6829,""
622,"637",15,[77],6599,""
623,"638",18,[77],6516,""
624,"640",24,[77],6679,""
625,"641",29,[77],6430,""
626,"642",30,[77],6937,""
627,"639",0,[78],6465,""
628,"643",8,[78],6437,""
629,"644",7,[78],6674,""
630,"645",3,[78],6693,""
631,"646",4,[78],6803,""
632,"648",10,[78],6424,""
633,"649",13,[78],6418,""
634,"650",15,[78],6704,""
635,"651",18,[78],6558,""
636,"652",24,[78],6819,""
637,"653",29,[78],6767,""
638,"654",30,[78],6901,""
639,"692",0,[79],6423,""
640,"647",8,[79],6703,""
641,"656",7,[79],6660,""
642,"657",10,[79],6764,""
643,"658",3,[79],6826,""
644,"660",2,[79],6722,""
645,"661",15,[79],6599,""
646,"662",13,[79],6652,""
647,"663",18,[79],6516,""
648,"664",24,[79],6927,""
649,"665",29,[79],6766,""
650,"666",30,[79],6695,""
651,"667",0,[80],6407,""
652,"668",8,[80],6913,""
653,"669",7,[80],6402,""
654,"670",3,[80],6711,""
655,"671",4,[80],6792,""
656,"672",2,[80],6721,""
657,"673",10,[80],6708,""
658,"674",13,[80],6672,""
659,"675",15,[80],6471,""
660,"676",18,[80],6517,""
661,"677",24,[80],6677,""
662,"678",29,[80],6731,""
663,"679",30,[80],6695,""
664,"680",0,[81],6681,""
665,"681",8,[81],6498,""
666,"682",7,[81],6524,""
667,"683",3,[81],6546,""
668,"684",4,[81],6803,""
669,"685",2,[81],6734,""
670,"686",10,[81],6890,""
671,"687",13,[81],6783,""
672,"688",15,[81],6474,""
673,"689",18,[81],6477,""
674,"690",24,[81],6550,""
675,"691",30,[81],6695,""
