"rownum","Id","BaseItem","UniqueCraft","bool","i32","CraftItemType","Name","CraftTag","bool"
318,"Metadata/Items/Armours/Boots/BootsDex1",6036,"","",2,3,"","",""
319,"Metadata/Items/Armours/Boots/BootsDex2",6037,"","",2,3,"","",""
320,"Metadata/Items/Armours/Boots/BootsDex3",6038,"","",2,3,"","",""
321,"Metadata/Items/Armours/Boots/BootsDex4",6039,"","",2,3,"","",""
322,"Metadata/Items/Armours/Boots/BootsDex5",6040,"","",2,3,"","",""
323,"Metadata/Items/Armours/Boots/BootsDex6",6041,"","",2,3,"","",""
324,"Metadata/Items/Armours/Boots/BootsDex7",6042,"","",2,3,"","",""
325,"Metadata/Items/Armours/Boots/BootsDex8",6043,"","",2,3,"","",""
326,"Metadata/Items/Armours/Boots/BootsDex9",6044,"","",2,3,"","",""
327,"Metadata/Items/Armours/Boots/BootsInt1",6048,"","",3,3,"","",""
328,"Metadata/Items/Armours/Boots/BootsInt2",6049,"","",3,3,"","",""
329,"Metadata/Items/Armours/Boots/BootsInt3",6050,"","",3,3,"","",""
330,"Metadata/Items/Armours/Boots/BootsInt4",6051,"","",3,3,"","",""
331,"Metadata/Items/Armours/Boots/BootsInt5",6052,"","",3,3,"","",""
332,"Metadata/Items/Armours/Boots/BootsInt6",6053,"","",3,3,"","",""
333,"Metadata/Items/Armours/Boots/BootsInt7",6054,"","",3,3,"","",""
334,"Metadata/Items/Armours/Boots/BootsInt8",6055,"","",3,3,"","",""
335,"Metadata/Items/Armours/Boots/BootsInt9",6056,"","",3,3,"","",""
336,"Metadata/Items/Armours/Boots/BootsStrDex1",6060,"","",4,3,"","",""
337,"Metadata/Items/Armours/Boots/BootsStrDex2",6061,"","",4,3,"","",""
338,"Metadata/Items/Armours/Boots/BootsStrDex3",6062,"","",4,3,"","",""
339,"Metadata/Items/Armours/Boots/BootsStrDex4",6063,"","",4,3,"","",""
340,"Metadata/Items/Armours/Boots/BootsStrDex5",6064,"","",4,3,"","",""
341,"Metadata/Items/Armours/Boots/BootsStrDex6",6065,"","",4,3,"","",""
342,"Metadata/Items/Armours/Boots/BootsStrDex7",6066,"","",4,3,"","",""
343,"Metadata/Items/Armours/Boots/BootsStrDex8",6067,"","",4,3,"","",""
344,"Metadata/Items/Armours/Boots/BootsStrInt1",6068,"","",6,3,"","",""
345,"Metadata/Items/Armours/Boots/BootsStrInt2",6069,"","",6,3,"","",""
346,"Metadata/Items/Armours/Boots/BootsStrInt3",6070,"","",6,3,"","",""
347,"Metadata/Items/Armours/Boots/BootsStrInt4",6071,"","",6,3,"","",""
348,"Metadata/Items/Armours/Boots/BootsStrInt5",6072,"","",6,3,"","",""
349,"Metadata/Items/Armours/Boots/BootsStrInt6",6073,"","",6,3,"","",""
350,"Metadata/Items/Armours/Boots/BootsStrInt7",6074,"","",6,3,"","",""
351,"Metadata/Items/Armours/Boots/BootsStrInt8",6075,"","",6,3,"","",""
352,"Metadata/Items/Armours/Boots/BootsDexInt1",6076,"","",5,3,"","",""
353,"Metadata/Items/Armours/Boots/BootsDexInt2",6077,"","",5,3,"","",""
354,"Metadata/Items/Armours/Boots/BootsDexInt3",6078,"","",5,3,"","",""
355,"Metadata/Items/Armours/Boots/BootsDexInt4",6079,"","",5,3,"","",""
356,"Metadata/Items/Armours/Boots/BootsDexInt5",6080,"","",5,3,"","",""
357,"Metadata/Items/Armours/Boots/BootsDexInt6",6081,"","",5,3,"","",""
358,"Metadata/Items/Armours/Boots/BootsDexInt7",6082,"","",5,3,"","",""
359,"Metadata/Items/Armours/Boots/BootsDexInt8",6083,"","",5,3,"","",""
360,"Metadata/Items/Armours/Boots/BootsDexInt9",6084,"","",5,3,"","",""
361,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand1",5271,"","",0,22,"","",""
362,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand2",5272,"","",0,22,"","",""
363,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand3",5273,"","",0,22,"","",""
364,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand4",5274,"","",0,22,"","",""
365,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand5",5275,"","",0,22,"","",""
366,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand6",5276,"","",0,22,"","",""
367,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandM1",5277,"","",0,22,"","",""
368,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand7",5278,"","",0,22,"","",""
369,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand8",5279,"","",0,22,"","",""
370,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand9",5280,"","",0,22,"","",""
371,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand10",5281,"","",0,22,"","",""
372,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand11",5282,"","",0,22,"","",""
373,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandM2",5283,"","",0,22,"","",""
374,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand12",5284,"","",0,22,"","",""
375,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand13",5285,"","",0,22,"","",""
376,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand14",5286,"","",0,22,"","",""
377,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand15",5287,"","",0,22,"","",""
378,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand16",5288,"","",0,22,"","",""
379,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandM3",5289,"","",0,22,"","",""
380,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandMinion1",5293,"","",0,22,"","",""
381,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandMinion2",5294,"","",0,22,"","",""
382,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger1",5297,"","",0,8,"","",""
383,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger2",5298,"","",0,8,"","",""
384,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger3",5299,"","",0,9,"","",""
385,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger4",5300,"","",0,8,"","",""
386,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger5",5301,"","",0,9,"","",""
387,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger6",5302,"","",0,9,"","",""
388,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger7",5303,"","",0,9,"","",""
389,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger8",5304,"","",0,9,"","",""
390,"Metadata/Items/Weapons/OneHandWeapons/Daggers/DaggerM1",5305,"","",0,8,"","",""
391,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger9",5306,"","",0,8,"","",""
392,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger10",5307,"","",0,9,"","",""
393,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger11",5308,"","",0,8,"","",""
394,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger12",5309,"","",0,9,"","",""
395,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger13",5310,"","",0,9,"","",""
396,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger14",5311,"","",0,9,"","",""
397,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger15",5312,"","",0,9,"","",""
398,"Metadata/Items/Weapons/OneHandWeapons/Daggers/DaggerM2",5313,"","",0,8,"","",""
399,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger16",5314,"","",0,8,"","",""
400,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger17",5315,"","",0,9,"","",""
401,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger18",5316,"","",0,8,"","",""
402,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger19",5317,"","",0,9,"","",""
403,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger20",5318,"","",0,9,"","",""
404,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger21",5319,"","",0,9,"","",""
405,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger22",5320,"","",0,9,"","",""
406,"Metadata/Items/Weapons/OneHandWeapons/Daggers/DaggerM3",5321,"","",0,8,"","",""
407,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw1",5328,"","",0,21,"","",""
408,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw2",5329,"","",0,21,"","",""
409,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw3",5330,"","",0,21,"","",""
410,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw4",5331,"","",0,21,"","",""
411,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw5",5332,"","",0,21,"","",""
412,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw6",5333,"","",0,21,"","",""
413,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw7",5334,"","",0,21,"","",""
414,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw8",5335,"","",0,21,"","",""
415,"Metadata/Items/Weapons/OneHandWeapons/Claws/ClawM1",5336,"","",0,21,"","",""
416,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw9",5337,"","",0,21,"","",""
417,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw10",5338,"","",0,21,"","",""
418,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw11",5339,"","",0,21,"","",""
419,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw12",5340,"","",0,21,"","",""
420,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw13",5341,"","",0,21,"","",""
421,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw14",5342,"","",0,21,"","",""
422,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw15",5343,"","",0,21,"","",""
423,"Metadata/Items/Weapons/OneHandWeapons/Claws/ClawM2",5344,"","",0,21,"","",""
424,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw16",5345,"","",0,21,"","",""
425,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw17",5346,"","",0,21,"","",""
426,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw18",5347,"","",0,21,"","",""
427,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw19",5348,"","",0,21,"","",""
428,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw20",5349,"","",0,21,"","",""
429,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw21",5350,"","",0,21,"","",""
430,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw22",5351,"","",0,21,"","",""
431,"Metadata/Items/Weapons/OneHandWeapons/Claws/ClawM3",5352,"","",0,21,"","",""
432,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe1",5356,"","",0,15,"","",""
433,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe2",5357,"","",0,15,"","",""
434,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe3",5358,"","",0,15,"","",""
435,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe4",5359,"","",0,15,"","",""
436,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe5",5360,"","",0,15,"","",""
437,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe6",5361,"","",0,15,"","",""
438,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe7",5362,"","",0,15,"","",""
439,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe8",5363,"","",0,15,"","",""
440,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxeM1",5364,"","",0,15,"","",""
441,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe9",5365,"","",0,15,"","",""
442,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe10",5366,"","",0,15,"","",""
443,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe11",5367,"","",0,15,"","",""
444,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe12",5368,"","",0,15,"","",""
445,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe13",5369,"","",0,15,"","",""
446,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe14",5370,"","",0,15,"","",""
447,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe15",5371,"","",0,15,"","",""
448,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxeM2",5372,"","",0,15,"","",""
449,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe16",5373,"","",0,15,"","",""
450,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe17",5374,"","",0,15,"","",""
451,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe18",5375,"","",0,15,"","",""
452,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe19",5376,"","",0,15,"","",""
453,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe20",5377,"","",0,15,"","",""
454,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe21",5378,"","",0,15,"","",""
455,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe22",5379,"","",0,15,"","",""
456,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxeM3",5380,"","",0,15,"","",""
457,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword1",5386,"","",0,17,"","",""
458,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword2",5387,"","",0,17,"","",""
459,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword3",5388,"","",0,17,"","",""
460,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword4",5389,"","",0,17,"","",""
461,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword5",5390,"","",0,17,"","",""
462,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword6",5391,"","",0,17,"","",""
463,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword7",5392,"","",0,17,"","",""
464,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword8",5393,"","",0,17,"","",""
465,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSwordM1",5394,"","",0,17,"","",""
466,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword9",5395,"","",0,17,"","",""
467,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword10",5396,"","",0,17,"","",""
468,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword11",5397,"","",0,17,"","",""
469,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword12",5398,"","",0,17,"","",""
470,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword13",5399,"","",0,17,"","",""
471,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword14",5400,"","",0,17,"","",""
472,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword15",5401,"","",0,17,"","",""
473,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSwordM2",5402,"","",0,17,"","",""
474,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword16",5403,"","",0,17,"","",""
475,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword17",5404,"","",0,17,"","",""
476,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword18",5405,"","",0,17,"","",""
477,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword19",5406,"","",0,17,"","",""
478,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword20",5407,"","",0,17,"","",""
479,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword21",5408,"","",0,17,"","",""
480,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword22",5409,"","",0,17,"","",""
481,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSwordM3",5410,"","",0,17,"","",""
482,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier1",5414,"","",0,17,"","",""
483,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier2",5415,"","",0,17,"","",""
484,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier3",5416,"","",0,17,"","",""
485,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier4",5417,"","",0,17,"","",""
486,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier5",5418,"","",0,17,"","",""
487,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier6",5419,"","",0,17,"","",""
488,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier7",5420,"","",0,17,"","",""
489,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier8",5421,"","",0,17,"","",""
490,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/RapierM1",5422,"","",0,17,"","",""
491,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier9",5423,"","",0,17,"","",""
492,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier10",5424,"","",0,17,"","",""
493,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier11",5425,"","",0,17,"","",""
494,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier12",5426,"","",0,17,"","",""
495,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier13",5427,"","",0,17,"","",""
496,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier14",5428,"","",0,17,"","",""
497,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier15",5429,"","",0,17,"","",""
498,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/RapierM2",5430,"","",0,17,"","",""
499,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier16",5431,"","",0,17,"","",""
500,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier17",5432,"","",0,17,"","",""
501,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier18",5433,"","",0,17,"","",""
502,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier19",5434,"","",0,17,"","",""
503,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier20",5435,"","",0,17,"","",""
504,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier21",5436,"","",0,17,"","",""
505,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier22",5437,"","",0,17,"","",""
506,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/RapierM3",5438,"","",0,17,"","",""
507,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace1",5439,"","",0,12,"","",""
508,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace2",5440,"","",0,12,"","",""
509,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace3",5441,"","",0,12,"","",""
510,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace4",5442,"","",0,12,"","",""
511,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace5",5443,"","",0,12,"","",""
512,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace6",5444,"","",0,12,"","",""
513,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace7",5445,"","",0,12,"","",""
514,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace8",5446,"","",0,12,"","",""
515,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMaceM1",5447,"","",0,12,"","",""
516,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace9",5448,"","",0,12,"","",""
517,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace10",5449,"","",0,12,"","",""
518,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace11",5450,"","",0,12,"","",""
519,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace12",5451,"","",0,12,"","",""
520,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace13",5452,"","",0,12,"","",""
521,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace14",5453,"","",0,12,"","",""
522,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace15",5454,"","",0,12,"","",""
523,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMaceM2",5455,"","",0,12,"","",""
524,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace16",5456,"","",0,12,"","",""
525,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace17",5457,"","",0,12,"","",""
526,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace18",5458,"","",0,12,"","",""
527,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace19",5459,"","",0,12,"","",""
528,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace20",5460,"","",0,12,"","",""
529,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace21",5461,"","",0,12,"","",""
530,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMace22",5462,"","",0,12,"","",""
531,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMaceM3",5463,"","",0,12,"","",""
532,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre1",5467,"","",0,13,"","",""
533,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre2",5468,"","",0,13,"","",""
534,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre3",5469,"","",0,13,"","",""
535,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre4",5470,"","",0,13,"","",""
536,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre5",5471,"","",0,13,"","",""
537,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre6",5472,"","",0,13,"","",""
538,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre7",5473,"","",0,13,"","",""
539,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre8",5474,"","",0,13,"","",""
540,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/SceptreM1",5475,"","",0,13,"","",""
541,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre9",5476,"","",0,13,"","",""
542,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre10",5477,"","",0,13,"","",""
543,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre11",5478,"","",0,13,"","",""
544,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre12",5479,"","",0,13,"","",""
545,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre13",5480,"","",0,13,"","",""
546,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre14",5481,"","",0,13,"","",""
547,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre15",5482,"","",0,13,"","",""
548,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/SceptreM2",5483,"","",0,13,"","",""
549,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre16",5484,"","",0,13,"","",""
550,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre17",5485,"","",0,13,"","",""
551,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre18",5486,"","",0,13,"","",""
552,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre19",5487,"","",0,13,"","",""
553,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre20",5488,"","",0,13,"","",""
554,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre21",5489,"","",0,13,"","",""
555,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/Sceptre22",5490,"","",0,13,"","",""
556,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/SceptreM3",5491,"","",0,13,"","",""
557,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow1",5495,"","",0,10,"","",""
558,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow2",5496,"","",0,10,"","",""
559,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow3",5497,"","",0,10,"","",""
560,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow4",5498,"","",0,10,"","",""
561,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow5",5499,"","",0,10,"","",""
562,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow6",5500,"","",0,10,"","",""
563,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow7",5501,"","",0,10,"","",""
564,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow8",5502,"","",0,10,"","",""
565,"Metadata/Items/Weapons/TwoHandWeapons/Bows/BowM1",5503,"","",0,10,"","",""
566,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow9",5504,"","",0,10,"","",""
567,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow10",5505,"","",0,10,"","",""
568,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow11",5506,"","",0,10,"","",""
569,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow12",5507,"","",0,10,"","",""
570,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow13",5508,"","",0,10,"","",""
571,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow14",5509,"","",0,10,"","",""
572,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow15",5510,"","",0,10,"","",""
573,"Metadata/Items/Weapons/TwoHandWeapons/Bows/BowM2",5511,"","",0,10,"","",""
574,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow16",5512,"","",0,10,"","",""
575,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow17",5513,"","",0,10,"","",""
576,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow18",5514,"","",0,10,"","",""
577,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow19",5515,"","",0,10,"","",""
578,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow20",5516,"","",0,10,"","",""
579,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow21",5517,"","",0,10,"","",""
580,"Metadata/Items/Weapons/TwoHandWeapons/Bows/Bow22",5518,"","",0,10,"","",""
581,"Metadata/Items/Weapons/TwoHandWeapons/Bows/BowM3",5519,"","",0,10,"","",""
582,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff1",5524,"","",0,19,"","",""
583,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff2",5525,"","",0,19,"","",""
584,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff3",5526,"","",0,19,"","",""
585,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff4",5527,"","",0,20,"","",""
586,"Metadata/Items/Weapons/TwoHandWeapons/Staves/Staff5",5528,"","",0,20,"","",""
