"rownum","BaseItemTypesKey","AddedModsKeys","NegativeWeight_TagsKeys","NegativeWeight_Values","ForcedAddModsKeys","ForbiddenDelveCraftingTagsKeys","AllowedDelveCraftingTagsKeys","CanMirrorItem","CorruptedEssenceChance","CanImproveQuality","CanRollEnchant","HasLuckyRolls","SellPrice_ModsKeys","CanRollWhiteSockets","Weight_TagsKeys","Weight_Values","DelveCraftingModifierDescriptionsKeys","BlockedDelveCraftingModifierDescriptionsKeys","bool","bool"
248,9227,[],[320],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,65]","[46,74]","",""
249,9228,[],[323],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,36]","[47,21]","",""
250,9229,[],[311],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,30]","[48,13]","",""
251,9230,[],[316],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,32]","[49,17]","",""
252,9231,[],[27],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,66]","[50,75]","",""
253,9232,[],[309],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,28]","[51,11]","",""
254,9233,[],[318],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,34]","[52,15]","",""
255,9234,[],[317],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,33]","[53,18]","",""
256,9235,[],[645],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,68]","[55,77]","",""
257,9236,[],[630],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,40]","[56,39]","",""
258,9237,[],[310],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,29]","[57,12]","",""
259,9238,[],[312],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,31]","[58,14]","",""
260,9239,[],[34],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,69]","[59,19,25]","",""
261,9240,[],[321],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,70]","[60,78]","",""
262,9241,[],[639],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,42]","[61,41]","",""
263,9242,[],[319],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,71]","[62,20,26]","",""
264,9243,[],[641],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,72]","[63,79,16]","",""
265,9244,[],[324],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,37]","[43,22]","",""
266,9245,[],[638],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,64]","[44,73]","",""
267,9246,[],[313],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,27]","[45,10]","",""
268,9247,[],[320],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,65]","[46,74]","",""
269,9248,[],[323],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,36]","[47,21]","",""
270,9249,[],[311],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,30]","[48,13]","",""
271,9250,[],[316],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,32]","[49,17]","",""
272,9251,[],[27],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,66]","[50,75]","",""
273,9252,[],[309],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,28]","[51,11]","",""
274,9253,[],[318],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,34]","[52,15]","",""
275,9254,[],[317],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,33]","[53,18]","",""
276,9255,[],[637],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,67]","[54,76]","",""
277,9256,[],[630],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,40]","[56,39]","",""
278,9257,[],[310],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,29]","[57,12]","",""
279,9258,[],[312],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,31]","[58,14]","",""
280,9259,[],[34],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,69]","[59,19,25]","",""
281,9260,[],[321],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,70]","[60,78]","",""
282,9261,[],[639],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,42]","[61,41]","",""
283,9262,[],[319],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,71]","[62,20,26]","",""
284,9263,[],[641],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,72]","[63,79,16]","",""
285,9264,[],[324],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,37]","[43,22]","",""
286,9265,[],[638],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,64]","[44,73]","",""
287,9266,[],[313],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,27]","[45,10]","",""
288,9267,[],[320],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,65]","[46,74]","",""
289,9268,[],[323],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,36]","[47,21]","",""
290,9269,[],[311],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,30]","[48,13]","",""
291,9270,[],[316],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,32]","[49,17]","",""
292,9271,[],[27],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,66]","[50,75]","",""
293,9272,[],[309],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,28]","[51,11]","",""
294,9273,[],[318],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,34]","[52,15]","",""
295,9274,[],[317],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,33]","[53,18]","",""
296,9275,[],[637],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,67]","[54,76]","",""
297,9276,[],[645],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,68]","[55,77]","",""
298,9277,[],[310],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,29]","[57,12]","",""
299,9278,[],[312],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,31]","[58,14]","",""
300,9279,[],[34],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,69]","[59,19,25]","",""
301,9280,[],[321],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,70]","[60,78]","",""
302,9281,[],[639],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,42]","[61,41]","",""
303,9282,[],[319],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,71]","[62,20,26]","",""
304,9283,[],[641],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,72]","[63,79,16]","",""
305,9284,[],[324],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,37]","[43,22]","",""
306,9285,[],[638],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,64]","[44,73]","",""
307,9286,[],[313],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,27]","[45,10]","",""
308,9287,[],[320],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,65]","[46,74]","",""
309,9288,[],[323],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,36]","[47,21]","",""
310,9289,[],[311],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,30]","[48,13]","",""
311,9290,[],[316],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,32]","[49,17]","",""
312,9291,[],[27],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,66]","[50,75]","",""
313,9292,[],[309],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,28]","[51,11]","",""
314,9293,[],[318],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,34]","[52,15]","",""
315,9294,[],[317],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,33]","[53,18]","",""
316,9295,[],[637],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,67]","[54,76]","",""
317,9296,[],[645],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,68]","[55,77]","",""
318,9297,[],[630],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,40]","[56,39]","",""
319,9298,[],[312],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,31]","[58,14]","",""
320,9299,[],[34],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,69]","[59,19,25]","",""
321,9300,[],[321],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,70]","[60,78]","",""
322,9301,[],[639],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,42]","[61,41]","",""
323,9302,[],[319],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,71]","[62,20,26]","",""
324,9303,[],[641],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,72]","[63,79,16]","",""
325,9304,[],[324],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,37]","[43,22]","",""
326,9305,[],[638],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,64]","[44,73]","",""
327,9306,[],[313],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,27]","[45,10]","",""
328,9307,[],[320],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,65]","[46,74]","",""
329,9308,[],[323],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,36]","[47,21]","",""
330,9309,[],[311],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,30]","[48,13]","",""
331,9310,[],[316],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,32]","[49,17]","",""
332,9311,[],[27],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,66]","[50,75]","",""
333,9312,[],[309],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,28]","[51,11]","",""
334,9313,[],[318],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,34]","[52,15]","",""
335,9314,[],[317],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,33]","[53,18]","",""
336,9315,[],[637],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,67]","[54,76]","",""
337,9316,[],[645],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,68]","[55,77]","",""
338,9317,[],[630],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,40]","[56,39]","",""
339,9318,[],[310],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,29]","[57,12]","",""
340,9319,[],[34],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,69]","[59,19,25]","",""
341,9320,[],[321],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,70]","[60,78]","",""
342,9321,[],[639],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,42]","[61,41]","",""
343,9322,[],[319],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,71]","[62,20,26]","",""
344,9323,[],[641],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,72]","[63,79,16]","",""
345,9324,[],[324],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,37]","[43,22]","",""
346,9325,[],[638],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,64]","[44,73]","",""
347,9326,[],[313],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,27]","[45,10]","",""
348,9327,[],[320],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,65]","[46,74]","",""
349,9328,[],[323],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,36]","[47,21]","",""
350,9329,[],[311],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,30]","[48,13]","",""
351,9330,[],[316],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,32]","[49,17]","",""
352,9331,[],[27],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,66]","[50,75]","",""
353,9332,[],[309],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,28]","[51,11]","",""
354,9333,[],[318],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,34]","[52,15]","",""
355,9334,[],[317],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,33]","[53,18]","",""
356,9335,[],[637],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,67]","[54,76]","",""
357,9336,[],[645],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,68]","[55,77]","",""
358,9337,[],[630],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,40]","[56,39]","",""
359,9338,[],[310],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,29]","[57,12]","",""
360,9339,[],[312],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,31]","[58,14]","",""
361,9340,[],[321],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,70]","[60,78]","",""
362,9341,[],[639],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,42]","[61,41]","",""
363,9342,[],[319],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,71]","[62,20,26]","",""
364,9343,[],[641],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,72]","[63,79,16]","",""
365,9344,[],[324],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,37]","[43,22]","",""
366,9345,[],[638],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,64]","[44,73]","",""
367,9346,[],[313],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,27]","[45,10]","",""
368,9347,[],[320],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,65]","[46,74]","",""
369,9348,[],[323],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,36]","[47,21]","",""
370,9349,[],[311],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,30]","[48,13]","",""
371,9350,[],[316],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,32]","[49,17]","",""
372,9351,[],[27],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,66]","[50,75]","",""
373,9352,[],[309],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,28]","[51,11]","",""
374,9353,[],[318],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,34]","[52,15]","",""
375,9354,[],[317],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,33]","[53,18]","",""
376,9355,[],[637],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,67]","[54,76]","",""
377,9356,[],[645],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,68]","[55,77]","",""
378,9357,[],[630],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,40]","[56,39]","",""
379,9358,[],[310],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,29]","[57,12]","",""
380,9359,[],[312],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,31]","[58,14]","",""
381,9360,[],[34],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,69]","[59,19,25]","",""
382,9361,[],[639],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,42]","[61,41]","",""
383,9362,[],[319],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,71]","[62,20,26]","",""
384,9363,[],[641],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,72]","[63,79,16]","",""
385,9364,[],[324],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,37]","[43,22]","",""
386,9365,[],[638],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,64]","[44,73]","",""
387,9366,[],[313],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,27]","[45,10]","",""
388,9367,[],[320],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,65]","[46,74]","",""
389,9368,[],[323],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,36]","[47,21]","",""
390,9369,[],[311],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,30]","[48,13]","",""
391,9370,[],[316],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,32]","[49,17]","",""
392,9371,[],[27],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,66]","[50,75]","",""
393,9372,[],[309],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,28]","[51,11]","",""
394,9373,[],[318],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,34]","[52,15]","",""
395,9374,[],[317],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,33]","[53,18]","",""
396,9375,[],[637],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,67]","[54,76]","",""
397,9376,[],[645],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,68]","[55,77]","",""
398,9377,[],[630],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,40]","[56,39]","",""
399,9378,[],[310],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,29]","[57,12]","",""
400,9379,[],[312],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,31]","[58,14]","",""
401,9380,[],[34],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,69]","[59,19,25]","",""
402,9381,[],[321],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,70]","[60,78]","",""
403,9382,[],[319],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,71]","[62,20,26]","",""
404,9383,[],[641],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,72]","[63,79,16]","",""
405,9384,[],[324],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,37]","[43,22]","",""
406,9385,[],[638],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,64]","[44,73]","",""
407,9386,[],[313],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,27]","[45,10]","",""
408,9387,[],[320],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,65]","[46,74]","",""
409,9388,[],[323],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,36]","[47,21]","",""
410,9389,[],[311],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,30]","[48,13]","",""
411,9390,[],[316],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,32]","[49,17]","",""
412,9391,[],[27],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,66]","[50,75]","",""
413,9392,[],[309],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,28]","[51,11]","",""
414,9393,[],[318],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,34]","[52,15]","",""
415,9394,[],[317],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,33]","[53,18]","",""
416,9395,[],[637],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,67]","[54,76]","",""
417,9396,[],[645],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,68]","[55,77]","",""
418,9397,[],[630],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,40]","[56,39]","",""
419,9398,[],[310],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,29]","[57,12]","",""
420,9399,[],[312],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,31]","[58,14]","",""
421,9400,[],[34],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,69]","[59,19,25]","",""
422,9401,[],[321],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,70]","[60,78]","",""
423,9402,[],[639],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,42]","[61,41]","",""
424,9403,[],[641],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,72]","[63,79,16]","",""
425,9404,[],[324],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,37]","[43,22]","",""
426,9405,[],[638],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,64]","[44,73]","",""
427,9406,[],[313],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,27]","[45,10]","",""
428,9407,[],[320],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,65]","[46,74]","",""
429,9408,[],[323],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,36]","[47,21]","",""
430,9409,[],[311],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,30]","[48,13]","",""
431,9410,[],[316],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,32]","[49,17]","",""
432,9411,[],[27],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,66]","[50,75]","",""
433,9412,[],[309],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,28]","[51,11]","",""
434,9413,[],[318],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,34]","[52,15]","",""
435,9414,[],[317],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,33]","[53,18]","",""
436,9415,[],[637],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,67]","[54,76]","",""
437,9416,[],[645],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,68]","[55,77]","",""
438,9417,[],[630],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,40]","[56,39]","",""
439,9418,[],[310],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,29]","[57,12]","",""
440,9419,[],[312],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,31]","[58,14]","",""
441,9420,[],[34],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,69]","[59,19,25]","",""
442,9421,[],[321],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,70]","[60,78]","",""
443,9422,[],[639],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,42]","[61,41]","",""
444,9423,[],[319],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,71]","[62,20,26]","",""
