"rownum","BaseItemTypesKey","ItemCurrentLevel","Experience"
2297,5536,16,25508092
2298,5536,17,40781458
2299,5536,18,67068040
2300,5536,19,129958630
2301,5536,20,342004647
2302,5537,1,0
2303,5537,2,841
2304,5537,3,3940
2305,5537,4,11373
2306,5537,5,34268
2307,5537,6,83993
2308,5537,7,179707
2309,5537,8,349302
2310,5537,9,633061
2311,5537,10,1087057
2312,5537,11,1790185
2313,5537,12,2851408
2314,5537,13,4917278
2315,5537,14,7424388
2316,5537,15,9998119
2317,5537,16,17609470
2318,5537,17,31047378
2319,5537,18,56099525
2320,5537,19,99968961
2321,5537,20,342050139
2322,5538,1,0
2323,5538,2,841
2324,5538,3,3940
2325,5538,4,11373
2326,5538,5,34268
2327,5538,6,83993
2328,5538,7,179707
2329,5538,8,349302
2330,5538,9,633061
2331,5538,10,1087057
2332,5538,11,1790185
2333,5538,12,2851408
2334,5538,13,4917278
2335,5538,14,7424388
2336,5538,15,9998119
2337,5538,16,17609470
2338,5538,17,31047378
2339,5538,18,56099525
2340,5538,19,99968961
2341,5538,20,342050139
2342,5539,1,0
2343,5539,2,3231
2344,5539,3,12800
2345,5539,4,40989
2346,5539,5,100135
2347,5539,6,211327
2348,5539,7,405127
2349,5539,8,725407
2350,5539,9,1233246
2351,5539,10,1787625
2352,5539,11,2542674
2353,5539,12,3559207
2354,5539,13,5457809
2355,5539,14,7421828
2356,5539,15,9995559
2357,5539,16,17606398
2358,5539,17,31043282
2359,5539,18,56093893
2360,5539,19,99961281
2361,5539,20,342039899
2362,5540,1,0
2363,5540,2,15249
2364,5540,3,56766
2365,5540,4,138749
2366,5540,5,286717
2367,5540,6,537274
2368,5540,7,942360
2369,5540,8,1390078
2370,5540,9,2005396
2371,5540,10,2840035
2372,5540,11,4410795
2373,5540,12,6044782
2374,5540,13,8195812
2375,5540,14,11008001
2376,5540,15,16107361
2377,5540,16,25508092
2378,5540,17,40781458
2379,5540,18,67068040
2380,5540,19,129958630
2381,5540,20,342004647
2382,5541,1,0
2383,5541,2,841
2384,5541,3,3940
2385,5541,4,11373
2386,5541,5,34268
2387,5541,6,83993
2388,5541,7,179707
2389,5541,8,349302
2390,5541,9,633061
2391,5541,10,1087057
2392,5541,11,1790185
2393,5541,12,2851408
2394,5541,13,4917278
2395,5541,14,7424388
2396,5541,15,9998119
2397,5541,16,17609470
2398,5541,17,31047378
2399,5541,18,56099525
2400,5541,19,99968961
2401,5541,20,342050139
2402,5542,1,0
2403,5542,2,841
2404,5542,3,3940
2405,5542,4,11373
2406,5542,5,34268
2407,5542,6,83993
2408,5542,7,179707
2409,5542,8,349302
2410,5542,9,633061
2411,5542,10,1087057
2412,5542,11,1790185
2413,5542,12,2851408
2414,5542,13,4917278
2415,5542,14,7424388
2416,5542,15,9998119
2417,5542,16,17609470
2418,5542,17,31047378
2419,5542,18,56099525
2420,5542,19,99968961
2421,5542,20,342050139
2422,5543,1,0
2423,5543,2,70
2424,5543,3,378
2425,5543,4,1932
2426,5543,5,8599
2427,5543,6,34646
2428,5543,7,84371
2429,5543,8,180085
2430,5543,9,349680
2431,5543,10,633439
2432,5543,11,1087435
2433,5543,12,1790563
2434,5543,13,2851786
2435,5543,14,4917656
2436,5543,15,7424766
2437,5543,16,13223702
2438,5543,17,28307621
2439,5543,18,56100356
2440,5543,19,99970095
2441,5543,20,342051651
2442,5547,1,0
2443,5547,2,3231
2444,5547,3,12800
2445,5547,4,40989
2446,5547,5,100135
2447,5547,6,211327
2448,5547,7,405127
2449,5547,8,725407
2450,5547,9,1233246
2451,5547,10,1787625
2452,5547,11,2542674
2453,5547,12,3559207
2454,5547,13,5457809
2455,5547,14,7421828
2456,5547,15,9995559
2457,5547,16,17606398
2458,5547,17,31043282
2459,5547,18,56093893
2460,5547,19,99961281
2461,5547,20,342039899
2462,5426,1,0
2463,5426,2,70
2464,5426,3,378
2465,5426,4,1932
2466,5426,5,8599
2467,5426,6,34646
2468,5426,7,84371
2469,5426,8,180085
2470,5426,9,349680
2471,5426,10,633439
2472,5426,11,1087435
2473,5426,12,1790563
2474,5426,13,2851786
2475,5426,14,4917656
2476,5426,15,7424766
2477,5426,16,13223702
2478,5426,17,28307621
2479,5426,18,56100356
2480,5426,19,99970095
2481,5426,20,342051651
2482,5425,1,0
2483,5425,2,15249
2484,5425,3,56766
2485,5425,4,138749
2486,5425,5,286717
2487,5425,6,537274
2488,5425,7,942360
2489,5425,8,1390078
2490,5425,9,2005396
2491,5425,10,2840035
2492,5425,11,4410795
2493,5425,12,6044782
2494,5425,13,8195812
2495,5425,14,11008001
2496,5425,15,16107361
2497,5425,16,25508092
2498,5425,17,40781458
2499,5425,18,67068040
2500,5425,19,129958630
2501,5425,20,342004647
2502,5512,1,0
2503,5512,2,15249
2504,5512,3,56766
2505,5512,4,138749
2506,5512,5,286717
2507,5512,6,537274
2508,5512,7,942360
2509,5512,8,1390078
2510,5512,9,2005396
2511,5512,10,2840035
2512,5512,11,4410795
2513,5512,12,6044782
2514,5512,13,8195812
2515,5512,14,11008001
2516,5512,15,16107361
2517,5512,16,25508092
2518,5512,17,40781458
2519,5512,18,67068040
2520,5512,19,129958630
2521,5512,20,342004647
2522,5545,1,0
2523,5545,2,49725
2524,5545,3,145439
2525,5545,4,315034
2526,5545,5,514379
2527,5545,6,800194
2528,5545,7,1201538
2529,5545,8,1755917
2530,5545,9,2510966
2531,5545,10,3527499
2532,5545,11,5426101
2533,5545,12,7390120
2534,5545,13,9963851
2535,5545,14,14640290
2536,5545,15,17657617
2537,5545,16,25480618
2538,5545,17,40744826
2539,5545,18,67017671
2540,5545,19,129889945
2541,5545,20,341913067
2542,5546,1,0
2543,5546,2,841
2544,5546,3,3940
2545,5546,4,11373
2546,5546,5,34268
2547,5546,6,83993
2548,5546,7,179707
2549,5546,8,349302
2550,5546,9,633061
2551,5546,10,1087057
2552,5546,11,1790185
2553,5546,12,2851408
2554,5546,13,4917278
2555,5546,14,7424388
2556,5546,15,9998119
2557,5546,16,17609470
2558,5546,17,31047378
2559,5546,18,56099525
2560,5546,19,99968961
2561,5546,20,342050139
2562,5548,1,0
2563,5548,2,3231
2564,5548,3,12800
2565,5548,4,40989
2566,5548,5,100135
2567,5548,6,211327
2568,5548,7,405127
2569,5548,8,725407
2570,5548,9,1233246
2571,5548,10,1787625
2572,5548,11,2542674
2573,5548,12,3559207
2574,5548,13,5457809
2575,5548,14,7421828
2576,5548,15,9995559
2577,5548,16,17606398
2578,5548,17,31043282
2579,5548,18,56093893
2580,5548,19,99961281
2581,5548,20,342039899
2582,5549,1,0
2583,5549,2,285815
2584,5549,3,538410
2585,5549,4,852804
2586,5549,5,1241538
2587,5549,6,1718975
2588,5549,7,2302761
2589,5549,8,3013120
2590,5549,9,4368631
2591,5549,10,5507508
2592,5549,11,6875741
2593,5549,12,8514079
2594,5549,13,10470727
2595,5549,14,14125911
2596,5549,15,17143238
2597,5549,16,24863364
2598,5549,17,39921819
2599,5549,18,65886037
2600,5549,19,128346808
2601,5549,20,339855551
2602,5550,1,0
2603,5550,2,285815
2604,5550,3,538410
2605,5550,4,852804
2606,5550,5,1241538
2607,5550,6,1718975
2608,5550,7,2302761
2609,5550,8,3013120
2610,5550,9,4368631
2611,5550,10,5507508
2612,5550,11,6875741
2613,5550,12,8514079
2614,5550,13,10470727
2615,5550,14,14125911
2616,5550,15,17143238
2617,5550,16,24863364
2618,5550,17,39921819
2619,5550,18,65886037
2620,5550,19,128346808
2621,5550,20,339855551
2622,5551,1,0
2623,5551,2,285815
2624,5551,3,538410
2625,5551,4,852804
2626,5551,5,1241538
2627,5551,6,1718975
2628,5551,7,2302761
2629,5551,8,3013120
2630,5551,9,4368631
2631,5551,10,5507508
2632,5551,11,6875741
2633,5551,12,8514079
2634,5551,13,10470727
2635,5551,14,14125911
2636,5551,15,17143238
2637,5551,16,24863364
2638,5551,17,39921819
2639,5551,18,65886037
2640,5551,19,128346808
2641,5551,20,339855551
2642,5553,1,0
2643,5553,2,388734
2644,5553,3,866171
2645,5553,4,1449957
2646,5553,5,2160316
2647,5553,6,3515827
2648,5553,7,4654704
2649,5553,8,6022937
2650,5553,9,7661275
2651,5553,10,9617923
2652,5553,11,13273107
2653,5553,12,16290434
2654,5553,13,19866666
2655,5553,14,24098333
2656,5553,15,26493411
2657,5553,16,34914474
2658,5553,17,51074457
2659,5553,18,92244824
2660,5553,19,179039272
2661,5553,20,336444335
2662,5554,1,0
2663,5554,2,118383
2664,5554,3,294199
2665,5554,4,548260
2666,5554,5,907350
2667,5554,6,1405858
2668,5554,7,2087915
2669,5554,8,3009692
2670,5554,9,4737571
2671,5554,10,5876448
2672,5554,11,7244681
2673,5554,12,8883019
2674,5554,13,10839667
2675,5554,14,14494851
2676,5554,15,17512178
2677,5554,16,25306092
2678,5554,17,40512123
2679,5554,18,66697705
2680,5554,19,129453628
2681,5554,20,341331311
2682,5555,1,0
2683,5555,2,285815
2684,5555,3,538410
2685,5555,4,852804
2686,5555,5,1241538
2687,5555,6,1718975
2688,5555,7,2302761
2689,5555,8,3013120
2690,5555,9,4368631
2691,5555,10,5507508
2692,5555,11,6875741
2693,5555,12,8514079
2694,5555,13,10470727
2695,5555,14,14125911
2696,5555,15,17143238
2697,5555,16,24863364
2698,5555,17,39921819
2699,5555,18,65886037
2700,5555,19,128346808
2701,5555,20,339855551
2702,5556,1,0
2703,5556,2,118383
2704,5556,3,294199
2705,5556,4,548260
2706,5556,5,907350
2707,5556,6,1405858
2708,5556,7,2087915
2709,5556,8,3009692
2710,5556,9,4737571
2711,5556,10,5876448
2712,5556,11,7244681
2713,5556,12,8883019
2714,5556,13,10839667
2715,5556,14,14494851
2716,5556,15,17512178
2717,5556,16,25306092
2718,5556,17,40512123
2719,5556,18,66697705
2720,5556,19,129453628
2721,5556,20,341331311
2722,5557,1,0
2723,5557,2,118383
2724,5557,3,294199
2725,5557,4,548260
2726,5557,5,907350
2727,5557,6,1405858
2728,5557,7,2087915
2729,5557,8,3009692
2730,5557,9,4737571
2731,5557,10,5876448
2732,5557,11,7244681
2733,5557,12,8883019
2734,5557,13,10839667
2735,5557,14,14494851
2736,5557,15,17512178
2737,5557,16,25306092
2738,5557,17,40512123
2739,5557,18,66697705
2740,5557,19,129453628
2741,5557,20,341331311
2742,5558,1,0
2743,5558,2,118383
2744,5558,3,294199
2745,5558,4,548260
2746,5558,5,907350
2747,5558,6,1405858
2748,5558,7,2087915
2749,5558,8,3009692
2750,5558,9,4737571
2751,5558,10,5876448
2752,5558,11,7244681
2753,5558,12,8883019
2754,5558,13,10839667
2755,5558,14,14494851
2756,5558,15,17512178
2757,5558,16,25306092
2758,5558,17,40512123
2759,5558,18,66697705
2760,5558,19,129453628
2761,5558,20,341331311
2762,5559,1,0
2763,5559,2,118383
2764,5559,3,294199
2765,5559,4,548260
2766,5559,5,907350
2767,5559,6,1405858
2768,5559,7,2087915
2769,5559,8,3009692
2770,5559,9,4737571
2771,5559,10,5876448
2772,5559,11,7244681
2773,5559,12,8883019
2774,5559,13,10839667
2775,5559,14,14494851
2776,5559,15,17512178
2777,5559,16,25306092
2778,5559,17,40512123
2779,5559,18,66697705
2780,5559,19,129453628
2781,5559,20,341331311
2782,5560,1,0
2783,5560,2,15249
2784,5560,3,56766
2785,5560,4,138749
2786,5560,5,286717
2787,5560,6,537274
2788,5560,7,942360
2789,5560,8,1390078
2790,5560,9,2005396
2791,5560,10,2840035
2792,5560,11,4410795
2793,5560,12,6044782
2794,5560,13,8195812
2795,5560,14,11008001
2796,5560,15,16107361
2797,5560,16,25508092
2798,5560,17,40781458
2799,5560,18,67068040
2800,5560,19,129958630
2801,5560,20,342004647
2802,5561,1,0
2803,5561,2,199345
2804,5561,3,485160
2805,5561,4,886504
2806,5561,5,1440883
2807,5561,6,1918320
2808,5561,7,2502106
2809,5561,8,3212465
2810,5561,9,4567976
2811,5561,10,5706853
2812,5561,11,7075086
2813,5561,12,8713424
2814,5561,13,10670072
2815,5561,14,14325256
2816,5561,15,17342583
2817,5561,16,25102578
2818,5561,17,40240771
2819,5561,18,66324596
2820,5561,19,128944843
2821,5561,20,340652931
2822,5562,1,0
2823,5562,2,388734
2824,5562,3,866171
2825,5562,4,1449957
2826,5562,5,2160316
2827,5562,6,3515827
2828,5562,7,4654704
2829,5562,8,6022937
2830,5562,9,7661275
2831,5562,10,9617923
2832,5562,11,13273107
2833,5562,12,16290434
2834,5562,13,19866666
2835,5562,14,24098333
2836,5562,15,26493411
2837,5562,16,34914474
2838,5562,17,51074457
2839,5562,18,92244824
2840,5562,19,179039272
2841,5562,20,336444335
2842,5563,1,0
2843,5563,2,388734
2844,5563,3,866171
2845,5563,4,1449957
2846,5563,5,2160316
2847,5563,6,3515827
2848,5563,7,4654704
2849,5563,8,6022937
2850,5563,9,7661275
2851,5563,10,9617923
2852,5563,11,13273107
2853,5563,12,16290434
2854,5563,13,19866666
2855,5563,14,24098333
2856,5563,15,26493411
2857,5563,16,34914474
2858,5563,17,51074457
2859,5563,18,92244824
2860,5563,19,179039272
2861,5563,20,336444335
2862,5564,1,0
2863,5564,2,3231
2864,5564,3,12800
2865,5564,4,40989
2866,5564,5,100135
2867,5564,6,211327
2868,5564,7,405127
2869,5564,8,725407
2870,5564,9,1233246
2871,5564,10,1787625
2872,5564,11,2542674
2873,5564,12,3559207
2874,5564,13,5457809
2875,5564,14,7421828
2876,5564,15,9995559
2877,5564,16,17606398
2878,5564,17,31043282
2879,5564,18,56093893
2880,5564,19,99961281
2881,5564,20,342039899
2882,5565,1,0
2883,5565,2,69833
2884,5565,3,198382
2885,5565,4,352935
2886,5565,5,578309
2887,5565,6,898981
2888,5565,7,1346699
2889,5565,8,1962017
2890,5565,9,2796656
2891,5565,10,4367416
2892,5565,11,6001403
2893,5565,12,8152433
2894,5565,13,10964622
2895,5565,14,14619806
2896,5565,15,17637133
2897,5565,16,25456038
2898,5565,17,40712051
2899,5565,18,66972606
2900,5565,19,129828493
2901,5565,20,341831131
2902,5566,1,0
2903,5566,2,15249
2904,5566,3,56766
2905,5566,4,138749
2906,5566,5,286717
2907,5566,6,537274
2908,5566,7,942360
2909,5566,8,1390078
2910,5566,9,2005396
2911,5566,10,2840035
2912,5566,11,4410795
2913,5566,12,6044782
2914,5566,13,8195812
2915,5566,14,11008001
2916,5566,15,16107361
2917,5566,16,25508092
2918,5566,17,40781458
2919,5566,18,67068040
2920,5566,19,129958630
2921,5566,20,342004647
2922,5567,1,0
2923,5567,2,285815
2924,5567,3,538410
2925,5567,4,852804
2926,5567,5,1241538
2927,5567,6,1718975
2928,5567,7,2302761
2929,5567,8,3013120
2930,5567,9,4368631
2931,5567,10,5507508
2932,5567,11,6875741
2933,5567,12,8514079
2934,5567,13,10470727
2935,5567,14,14125911
2936,5567,15,17143238
2937,5567,16,24863364
2938,5567,17,39921819
2939,5567,18,65886037
2940,5567,19,128346808
2941,5567,20,339855551
2942,5568,1,0
2943,5568,2,285815
2944,5568,3,538410
2945,5568,4,852804
2946,5568,5,1241538
2947,5568,6,1718975
2948,5568,7,2302761
2949,5568,8,3013120
2950,5568,9,4368631
2951,5568,10,5507508
2952,5568,11,6875741
2953,5568,12,8514079
2954,5568,13,10470727
2955,5568,14,14125911
2956,5568,15,17143238
2957,5568,16,24863364
2958,5568,17,39921819
2959,5568,18,65886037
2960,5568,19,128346808
2961,5568,20,339855551
2962,5569,1,0
2963,5569,2,388734
2964,5569,3,866171
2965,5569,4,1449957
2966,5569,5,2160316
2967,5569,6,3515827
2968,5569,7,4654704
2969,5569,8,6022937
2970,5569,9,7661275
2971,5569,10,9617923
2972,5569,11,13273107
2973,5569,12,16290434
2974,5569,13,19866666
2975,5569,14,24098333
2976,5569,15,26493411
2977,5569,16,34914474
2978,5569,17,51074457
2979,5569,18,92244824
2980,5569,19,179039272
2981,5569,20,336444335
2982,5570,1,0
2983,5570,2,15249
2984,5570,3,56766
2985,5570,4,138749
2986,5570,5,286717
2987,5570,6,537274
2988,5570,7,942360
2989,5570,8,1390078
2990,5570,9,2005396
2991,5570,10,2840035
2992,5570,11,4410795
2993,5570,12,6044782
2994,5570,13,8195812
2995,5570,14,11008001
2996,5570,15,16107361
2997,5570,16,25508092
2998,5570,17,40781458
2999,5570,18,67068040
3000,5570,19,129958630
3001,5570,20,342004647
3002,5571,1,0
3003,5571,2,388734
3004,5571,3,866171
3005,5571,4,1449957
3006,5571,5,2160316
3007,5571,6,3515827
3008,5571,7,4654704
3009,5571,8,6022937
3010,5571,9,7661275
3011,5571,10,9617923
3012,5571,11,13273107
3013,5571,12,16290434
3014,5571,13,19866666
3015,5571,14,24098333
3016,5571,15,26493411
3017,5571,16,34914474
3018,5571,17,51074457
3019,5571,18,92244824
3020,5571,19,179039272
3021,5571,20,336444335
3022,5572,1,0
3023,5572,2,388734
3024,5572,3,866171
3025,5572,4,1449957
3026,5572,5,2160316
3027,5572,6,3515827
3028,5572,7,4654704
3029,5572,8,6022937
3030,5572,9,7661275
3031,5572,10,9617923
3032,5572,11,13273107
3033,5572,12,16290434
3034,5572,13,19866666
3035,5572,14,24098333
3036,5572,15,26493411
3037,5572,16,34914474
3038,5572,17,51074457
3039,5572,18,92244824
3040,5572,19,179039272
3041,5572,20,336444335
3042,5573,1,0
3043,5573,2,3231
3044,5573,3,12800
3045,5573,4,40989
3046,5573,5,100135
3047,5573,6,211327
3048,5573,7,405127
3049,5573,8,725407
3050,5573,9,1233246
3051,5573,10,1787625
3052,5573,11,2542674
3053,5573,12,3559207
3054,5573,13,5457809
3055,5573,14,7421828
3056,5573,15,9995559
3057,5573,16,17606398
3058,5573,17,31043282
3059,5573,18,56093893
3060,5573,19,99961281
3061,5573,20,342039899
3062,5574,1,0
3063,5574,2,226854909
3064,5574,3,1666045137
3065,5575,1,0
3066,5575,2,15249
3067,5575,3,56766
3068,5575,4,138749
3069,5575,5,286717
3070,5575,6,537274
3071,5575,7,942360
3072,5575,8,1390078
3073,5575,9,2005396
3074,5575,10,2840035
3075,5575,11,4410795
3076,5575,12,6044782
3077,5575,13,8195812
3078,5575,14,11008001
3079,5575,15,16107361
3080,5575,16,25508092
3081,5575,17,40781458
3082,5575,18,67068040
3083,5575,19,129958630
3084,5575,20,342004647
3085,5646,1,0
3086,5646,2,15249
3087,5646,3,56766
3088,5646,4,138749
3089,5646,5,286717
3090,5646,6,537274
3091,5646,7,942360
3092,5646,8,1390078
3093,5646,9,2005396
3094,5646,10,2840035
3095,5646,11,4410795
3096,5646,12,6044782
3097,5646,13,8195812
3098,5646,14,11008001
3099,5646,15,16107361
3100,5646,16,25508092
3101,5646,17,40781458
3102,5646,18,67068040
3103,5646,19,129958630
3104,5646,20,342004647
3105,5576,1,0
3106,5576,2,9569
3107,5576,3,37758
3108,5576,4,96904
3109,5576,5,208096
3110,5576,6,401896
3111,5576,7,722176
3112,5576,8,1081266
3113,5576,9,1579774
3114,5576,10,2261831
3115,5576,11,3183608
3116,5576,12,4911487
3117,5576,13,6703256
3118,5576,14,9056935
3119,5576,15,12127847
3120,5576,16,21223313
3121,5576,17,37263203
3122,5576,18,67080320
3123,5576,19,129975376
3124,5576,20,342026975
3125,5577,1,0
3126,5577,2,69833
3127,5577,3,198382
3128,5577,4,352935
3129,5577,5,578309
3130,5577,6,898981
3131,5577,7,1346699
3132,5577,8,1962017
3133,5577,9,2796656
3134,5577,10,4367416
3135,5577,11,6001403
3136,5577,12,8152433
3137,5577,13,10964622
3138,5577,14,14619806
3139,5577,15,17637133
3140,5577,16,25456038
3141,5577,17,40712051
3142,5577,18,66972606
3143,5577,19,129828493
3144,5577,20,341831131
3145,5578,1,0
3146,5578,2,199345
3147,5578,3,485160
3148,5578,4,886504
3149,5578,5,1440883
3150,5578,6,1918320
3151,5578,7,2502106
3152,5578,8,3212465
3153,5578,9,4567976
3154,5578,10,5706853
3155,5578,11,7075086
3156,5578,12,8713424
3157,5578,13,10670072
3158,5578,14,14325256
3159,5578,15,17342583
3160,5578,16,25102578
3161,5578,17,40240771
3162,5578,18,66324596
3163,5578,19,128944843
3164,5578,20,340652931
3165,5579,1,0
3166,5579,2,70
3167,5579,3,378
3168,5579,4,1932
3169,5579,5,8599
3170,5579,6,34646
3171,5579,7,84371
3172,5579,8,180085
3173,5579,9,349680
3174,5579,10,633439
3175,5579,11,1087435
3176,5579,12,1790563
3177,5579,13,2851786
3178,5579,14,4917656
3179,5579,15,7424766
3180,5579,16,13223702
3181,5579,17,28307621
3182,5579,18,56100356
3183,5579,19,99970095
3184,5579,20,342051651
3185,5580,1,0
3186,5580,2,285815
3187,5580,3,538410
3188,5580,4,852804
3189,5580,5,1241538
3190,5580,6,1718975
3191,5580,7,2302761
3192,5580,8,3013120
3193,5580,9,4368631
3194,5580,10,5507508
3195,5580,11,6875741
3196,5580,12,8514079
3197,5580,13,10470727
3198,5580,14,14125911
3199,5580,15,17143238
3200,5580,16,24863364
3201,5580,17,39921819
3202,5580,18,65886037
3203,5580,19,128346808
3204,5580,20,339855551
3205,5581,1,0
3206,5581,2,285815
3207,5581,3,538410
3208,5581,4,852804
3209,5581,5,1241538
3210,5581,6,1718975
3211,5581,7,2302761
3212,5581,8,3013120
3213,5581,9,4368631
3214,5581,10,5507508
3215,5581,11,6875741
3216,5581,12,8514079
3217,5581,13,10470727
3218,5581,14,14125911
3219,5581,15,17143238
3220,5581,16,24863364
3221,5581,17,39921819
3222,5581,18,65886037
3223,5581,19,128346808
3224,5581,20,339855551
3225,5582,1,0
3226,5582,2,388734
3227,5582,3,866171
3228,5582,4,1449957
3229,5582,5,2160316
3230,5582,6,3515827
3231,5582,7,4654704
3232,5582,8,6022937
3233,5582,9,7661275
3234,5582,10,9617923
3235,5582,11,13273107
3236,5582,12,16290434
3237,5582,13,19866666
3238,5582,14,24098333
3239,5582,15,26493411
3240,5582,16,34914474
3241,5582,17,51074457
3242,5582,18,92244824
3243,5582,19,179039272
3244,5582,20,336444335
3245,5583,1,0
3246,5583,2,388734
3247,5583,3,866171
3248,5583,4,1449957
3249,5583,5,2160316
3250,5583,6,3515827
3251,5583,7,4654704
3252,5583,8,6022937
3253,5583,9,7661275
3254,5583,10,9617923
3255,5583,11,13273107
3256,5583,12,16290434
3257,5583,13,19866666
3258,5583,14,24098333
3259,5583,15,26493411
3260,5583,16,34914474
3261,5583,17,51074457
3262,5583,18,92244824
3263,5583,19,179039272
3264,5583,20,336444335
3265,5584,1,0
3266,5584,2,388734
3267,5584,3,866171
3268,5584,4,1449957
3269,5584,5,2160316
3270,5584,6,3515827
3271,5584,7,4654704
3272,5584,8,6022937
3273,5584,9,7661275
3274,5584,10,9617923
3275,5584,11,13273107
3276,5584,12,16290434
3277,5584,13,19866666
3278,5584,14,24098333
3279,5584,15,26493411
3280,5584,16,34914474
3281,5584,17,51074457
3282,5584,18,92244824
3283,5584,19,179039272
3284,5584,20,336444335
3285,5585,1,0
3286,5585,2,841
3287,5585,3,3940
3288,5585,4,11373
3289,5585,5,34268
3290,5585,6,83993
3291,5585,7,179707
3292,5585,8,349302
3293,5585,9,633061
3294,5585,10,1087057
3295,5585,11,1790185
3296,5585,12,2851408
3297,5585,13,4917278
3298,5585,14,7424388
3299,5585,15,9998119
3300,5585,16,17609470
3301,5585,17,31047378
3302,5585,18,56099525
3303,5585,19,99968961
3304,5585,20,342050139
3305,5586,1,0
3306,5586,2,226854909
3307,5586,3,1666045137
3308,5587,1,0
3309,5587,2,118383
3310,5587,3,294199
3311,5587,4,548260
3312,5587,5,907350
3313,5587,6,1405858
3314,5587,7,2087915
3315,5587,8,3009692
3316,5587,9,4737571
3317,5587,10,5876448
3318,5587,11,7244681
3319,5587,12,8883019
3320,5587,13,10839667
3321,5587,14,14494851
3322,5587,15,17512178
3323,5587,16,25306092
3324,5587,17,40512123
3325,5587,18,66697705
3326,5587,19,129453628
3327,5587,20,341331311
3328,5589,1,0
3329,5589,2,118383
3330,5589,3,294199
3331,5589,4,548260
3332,5589,5,907350
3333,5589,6,1405858
3334,5589,7,2087915
3335,5589,8,3009692
3336,5589,9,4737571
3337,5589,10,5876448
3338,5589,11,7244681
3339,5589,12,8883019
3340,5589,13,10839667
3341,5589,14,14494851
3342,5589,15,17512178
3343,5589,16,25306092
3344,5589,17,40512123
3345,5589,18,66697705
3346,5589,19,129453628
3347,5589,20,341331311
3348,5591,1,0
3349,5591,2,118383
3350,5591,3,294199
3351,5591,4,548260
3352,5591,5,907350
3353,5591,6,1405858
3354,5591,7,2087915
3355,5591,8,3009692
3356,5591,9,4737571
3357,5591,10,5876448
3358,5591,11,7244681
3359,5591,12,8883019
3360,5591,13,10839667
3361,5591,14,14494851
3362,5591,15,17512178
3363,5591,16,25306092
3364,5591,17,40512123
3365,5591,18,66697705
3366,5591,19,129453628
3367,5591,20,341331311
3368,5593,1,0
3369,5593,2,15249
3370,5593,3,56766
3371,5593,4,138749
3372,5593,5,286717
3373,5593,6,537274
3374,5593,7,942360
3375,5593,8,1390078
3376,5593,9,2005396
3377,5593,10,2840035
3378,5593,11,4410795
3379,5593,12,6044782
3380,5593,13,8195812
3381,5593,14,11008001
3382,5593,15,16107361
3383,5593,16,25508092
3384,5593,17,40781458
3385,5593,18,67068040
3386,5593,19,129958630
3387,5593,20,342004647
3388,5594,1,0
3389,5594,2,199345
3390,5594,3,485160
3391,5594,4,886504
3392,5594,5,1440883
3393,5594,6,1918320
3394,5594,7,2502106
3395,5594,8,3212465
3396,5594,9,4567976
3397,5594,10,5706853
3398,5594,11,7075086
3399,5594,12,8713424
3400,5594,13,10670072
3401,5594,14,14325256
3402,5594,15,17342583
3403,5594,16,25102578
3404,5594,17,40240771
3405,5594,18,66324596
3406,5594,19,128944843
3407,5594,20,340652931
3408,5595,1,0
3409,5595,2,15249
3410,5595,3,56766
3411,5595,4,138749
3412,5595,5,286717
3413,5595,6,537274
3414,5595,7,942360
3415,5595,8,1390078
3416,5595,9,2005396
3417,5595,10,2840035
3418,5595,11,4410795
3419,5595,12,6044782
3420,5595,13,8195812
3421,5595,14,11008001
3422,5595,15,16107361
3423,5595,16,25508092
3424,5595,17,40781458
3425,5595,18,67068040
3426,5595,19,129958630
3427,5595,20,342004647
3428,5596,1,0
3429,5596,2,199345
3430,5596,3,485160
3431,5596,4,886504
3432,5596,5,1440883
3433,5596,6,1918320
3434,5596,7,2502106
3435,5596,8,3212465
3436,5596,9,4567976
3437,5596,10,5706853
3438,5596,11,7075086
3439,5596,12,8713424
3440,5596,13,10670072
3441,5596,14,14325256
3442,5596,15,17342583
3443,5596,16,25102578
3444,5596,17,40240771
3445,5596,18,66324596
3446,5596,19,128944843
3447,5596,20,340652931
3448,5597,1,0
3449,5597,2,70
3450,5597,3,378
3451,5597,4,1932
3452,5597,5,8599
3453,5597,6,34646
3454,5597,7,84371
3455,5597,8,180085
3456,5597,9,349680
3457,5597,10,633439
3458,5597,11,1087435
3459,5597,12,1790563
3460,5597,13,2851786
3461,5597,14,4917656
3462,5597,15,7424766
3463,5597,16,13223702
3464,5597,17,28307621
3465,5597,18,56100356
3466,5597,19,99970095
3467,5597,20,342051651
3468,5598,1,0
3469,5598,2,841
3470,5598,3,3940
3471,5598,4,11373
3472,5598,5,34268
3473,5598,6,83993
3474,5598,7,179707
3475,5598,8,349302
3476,5598,9,633061
3477,5598,10,1087057
3478,5598,11,1790185
3479,5598,12,2851408
3480,5598,13,4917278
3481,5598,14,7424388
3482,5598,15,9998119
3483,5598,16,17609470
3484,5598,17,31047378
3485,5598,18,56099525
3486,5598,19,99968961
3487,5598,20,342050139
3488,5599,1,0
3489,5599,2,69833
3490,5599,3,198382
3491,5599,4,352935
3492,5599,5,578309
3493,5599,6,898981
3494,5599,7,1346699
3495,5599,8,1962017
3496,5599,9,2796656
