"rownum","MonsterVarietiesKey","[rid]","[i32]","Name"
624,3109,[717],[100],"Infested Ursa"
625,3966,[],[],"The Dreadstone"
626,5639,[],[],"Gruthkul, Mother of Despair"
627,275,[717],[75],"Ancient Sentry Apparatus"
628,793,[717],[50],"Vaal Fallen"
629,800,[],[],"Vaal Gargantuan"
630,867,[717],[50],"Serpentine Construct"
631,871,"[485,717]","[30,50]","Spine Construct"
632,929,[717],[50],"Arakaali's Daughter"
633,930,[717],[50],"Arakaali's Daughter"
634,931,[717],[50],"Arakaali's Daughter"
635,932,[717],[50],"Arakaali's Daughter"
636,803,[],[],"Blightblade"
637,804,[717],[50],"Vaal Frost Guardian"
638,943,[717],[50],"Corrupted Spitter"
639,5326,[717],[50],"Plagued Arachnid"
640,277,[717],[75],"Cairn Annihilator"
641,806,[717],[50],"Vaal Frost Guardian"
642,819,[717],[50],"Vaal Slayer"
643,4195,[717],[75],"Volatile Poison"
644,4197,[717],[75],"Volatile Poison"
645,5329,[717],[50],"Plagued Arachnid"
646,5359,[],[],"Arakaali, Spinner of Shadows"
647,137,[],[],"Forest Beast"
648,1518,[717],[100],"Carrion Swarmer"
649,1519,[717],[100],"Carrion Burrower"
650,2041,[717],[50],"Undying Ravager"
651,3861,[717],[75],"Sand Leaper"
652,880,"[485,717]","[30,100]","Acid Slitherer"
653,1098,[717],[50],"Lingering Aberration"
654,1197,[717],[50],"Sutured Aberration"
655,1199,[717],[50],"Sutured Aberration"
656,1201,[717],[50],"Sutured Aberration"
657,1447,[717],[50],"Filth Maw"
658,1523,[717],[100],"Scum Crawler"
659,1869,[717],[50],"Mephitic Maiden"
660,1870,[717],[50],"Noxious Maiden"
661,3030,[717],[50],"Sewer Drifter"
662,3943,[717],[0],"Sewer Goliath"
663,3829,[717],[25],"Muck Vortex"
664,5169,[],[],"Doedre the Vile"
665,1930,[717],[50],"Undying Socialite"
666,1965,[717],[50],"Undying Socialite"
667,3754,[717],[50],"Pale Blackguard"
668,3756,[717],[50],"Pale Commander"
669,5584,"[1086,9557,717]","[20,10,50]","Spectral Soldier"
670,5586,[717],[50],"Spectral Officer"
671,5588,[717],[50],"Spectral Legionnaire"
672,5591,[717],[50],"Spectral Tactician"
673,5594,[],[],"Ondar, the Betrayer"
674,1457,[717],[50],"Plumed Chimeral"
675,1460,[717],[50],"Chrome-touched Chimeral"
676,1461,[717],[50],"Chrome-infused Chimeral"
677,1471,[717],[50],"Chimeric Croaker"
678,1473,[717],[50],"Chrome-touched Croaker"
679,1475,[717],[50],"Chrome-infused Croaker"
680,1622,[717],[25],"Porcupine Goliath"
681,1626,[717],[25],"Chrome-touched Goliath"
682,1630,[717],[25],"Chrome-infused Goliath"
683,1932,[717],[50],"Undying Initiate"
684,1934,[717],[50],"Undying Patrician"
685,1967,[717],[50],"Undying Initiate"
686,1969,[717],[50],"Undying Patrician"
687,4724,[717],[50],"Chromatic Gargoyle"
688,4726,[717],[50],"Chrometouched Gargoyle"
689,5652,[],[],"Yugul, Reflection of Terror"
690,678,"[1086,9557,717]","[20,10,50]","Brittle Gladiator"
691,680,[717],[50],"Risen Gladiator"
692,1068,[717],[50],"Bubbling Wave"
693,1070,"[483,717]","[80,50]","Crashing Wave"
694,3842,[717],[25],"Vortex"
695,5679,"[1086,9557]","[20,10]","Hector Titucius, Eternal Servant"
696,1248,"[2091,9557,717]","[20,10,50]","Lunarsworn Wintermage"
697,1273,[717],[50],"Lunaris Elite"
698,1313,"[1086,9557,717]","[20,10,50]","Lunar Scout"
699,1325,"[1086,9557]","[20,10]","Nightbringer Lucius"
700,1377,[717],[50],"Lunar Miscreation"
701,1388,[717],[50],"Moontouched Miscreation"
702,1407,[717],[50],"Night Horror"
703,1410,[717],[50],"Dusk Horror"
704,1427,"[483,717]","[50,50]","Lunaris Concubine"
705,1496,[717],[50],"Rime Sentinel"
706,1497,[717],[50],"Frost Sentinel"
707,1498,[717],[50],"Assault Ribbon"
708,1253,"[2091,9557,717]","[20,10,50]","Lunarsworn Archmage"
709,1278,[717],[50],"Lunaris Champion"
710,2671,[717],[50],"Lunaris Zealot"
711,2673,[717],[50],"Moontouched Zealot"
712,2679,[717],[50],"Lunar Devotee"
713,2713,[717],[50],"Lunaris Zealot"
714,5282,[],[],"Dusk, Harbinger of Lunaris"
715,318,[717],[50],"Ruins Hellion"
716,523,[717],[50],"Brittle Lookout"
717,1148,[],[],"Tolman"
718,1892,[717],[50],"Undying Engineer"
719,1913,[717],[50],"Undying Degenerate"
720,1950,[717],[50],"Undying Dreg"
721,1983,[717],[50],"Undying Degenerate"
722,2049,[717],[50],"Labourer Wraith"
723,2051,[717],[50],"Foreman"
724,4016,[717],[50],"Vicious Hound"
725,4036,[717],[50],"Feral Fowl"
726,4367,[],[],"Gemling Legionnaire"
727,4371,[],[],"Gemling Legionnaire"
728,4375,[],[],"Gemling Legionnaire"
729,4379,[],[],"Gemling Captain"
730,4693,[717],[150],"Swarming Rat"
731,4694,[717],[100],"Overgrown Rat"
732,852,"[1086,9557,717]","[20,10,50]","Crow Keeper"
733,858,[],[],"Effigy of Fear"
734,1487,[717],[50],"Infernal Sentinel"
735,1838,[717],[50],"Auric Lion"
736,1842,[717],[50],"Molten Lion"
737,2619,"[717,6916]","[25,1]","Devourer"
738,3859,"[484,717]","[80,75]","Lowlands Hopper"
739,4055,[],[],"Grazing Taurus"
740,1245,"[2091,9557,717]","[20,10,50]","Solarsworn Infernomage"
741,1250,"[2091,9557,717]","[20,10,50]","Solarsworn Archmage"
742,1270,[717],[50],"Solaris Elite"
743,1275,[717],[50],"Solaris Champion"
744,1316,"[1086,9557,717]","[30,15,50]","Solar Scout"
745,1322,[],[],"Regulus, Sun's Herald"
746,5238,[717],[50],"Solar Elemental"
747,5240,[717],[50],"Solar Elemental"
748,5242,[717],[50],"Solar Guard"
749,5306,"[1086,2091,9557]","[15,15,15]","Dawn, Harbinger of Solaris"
750,1247,"[2091,9557,717]","[20,10,50]","Solarsworn Infernomage"
751,1252,"[2091,9557,717]","[20,10,50]","Solarsworn Archmage"
752,1255,"[2091,9557,717]","[20,10,50]","Lunarsworn Archmage"
753,1256,"[2091,9557,717]","[20,10,50]","Lunarsworn Wintermage"
754,1272,[717],[50],"Solaris Elite"
755,1277,[717],[50],"Solaris Champion"
756,1280,[717],[50],"Lunaris Champion"
757,1281,[717],[50],"Lunaris Elite"
758,1315,"[1086,9557,717]","[30,15,50]","Lunar Scout"
759,1318,"[1086,9557,717]","[30,15,50]","Solar Scout"
760,1413,[717],[50],"Night Horror"
761,1414,[717],[50],"Dusk Horror"
762,1430,"[483,717]","[50,50]","Lunaris Concubine"
763,1486,[717],[50],"Flame Sentinel"
764,1489,[717],[50],"Infernal Sentinel"
765,1492,[717],[50],"Assault Ribbon"
766,1499,[717],[50],"Rime Sentinel"
767,1500,[717],[50],"Frost Sentinel"
768,1501,[717],[50],"Assault Ribbon"
769,1841,[717],[50],"Auric Lion"
770,1845,[717],[50],"Molten Lion"
771,2682,[717],[50],"Lunaris Zealot"
772,2683,[717],[50],"Moontouched Zealot"
773,2684,[717],[50],"Lunar Devotee"
774,5247,[717],[50],"Solar Elemental"
775,5248,[717],[50],"Solar Elemental"
776,5249,[717],[50],"Solar Guard"
777,5267,[],[],"Lunaris, Eternal Moon"
778,5291,[],[],"Solaris, Eternal Sun"
779,566,[717],[50],"Bloodstained Archer"
780,568,[717],[50],"Bloodstained Archer"
781,724,[717],[50],"Bloodstained Warrior"
782,726,[717],[50],"Bloodstained Warrior"
783,1857,[717],[50],"Fevered Clot"
784,3789,[717],[50],"Bloodstained Fallen"
785,3801,"[1086,9557,717]","[20,10,50]","Bloodstained Fallen"
786,3803,"[1086,9557,717]","[20,10,50]","Bloodsoaked Fallen"
787,3807,[717],[50],"Bloodstained Archer"
788,3815,[717],[50],"Bloodstained Vanguard"
789,3817,[717],[50],"Bloodsoaked Vanguard"
790,3830,[717],[25],"Blood Vortex"
791,4391,[717],[25],"Escaped Revenant"
792,231,[717],[50],"Alpine Devil"
793,270,[717],[50],"Alpine Shaman"
794,272,[717],[50],"Colossus Crusher"
795,294,[717],[50],"Snow Wolf"
796,295,[717],[50],"Freezing Wolf"
797,386,[717],[25],"Frozen Titan"
798,4144,[717],[75],"Brittle Shard"
799,4146,[717],[75],"Brittle Shard"
800,5142,[],[],"Vendigo"
801,5148,[717],[50],"Risen Jaeger"
802,5824,[717],[50],"Mountain Lynx"
803,1221,[717],[50],"Dessicated Maraketh"
804,1224,[717],[50],"Dessicated Maraketh"
805,1618,"[485,717]","[30,50]","Sand Serpent"
806,3860,"[484,717]","[80,75]","Sand Skitterer"
807,5166,[717],[25],"Sandworn Slaves"
808,5685,[717],[50],"Wild Rhex"
809,5687,[717],[50],"Maternal Rhex"
810,5688,[717],[50],"Adolescent Rhex"
811,5689,[717],[50],"Escaped Rhex"
812,5726,[717],[50],"Black Scorpion"
813,5730,[717],[50],"Sand Scorpion"
814,5733,[717],[50],"Predatory Scorpion"
815,5831,[717],[50],"Rhexback Raider"
816,5832,[717],[50],"Rhexback Spearman"
817,529,[717],[50],"Sandy Lookout"
818,673,[717],[50],"Sandy Guardian"
819,1459,[717],[50],"Feral Chimeral"
820,1472,[717],[50],"Vaulting Croaker"
821,5845,[],[],"Shakari, Queen of the Sands"
822,5848,[],[],"Shakari, Queen of the Sands"
823,271,[717],[50],"Hill Devil"
824,293,[717],[50],"Arctic Wolf"
825,388,[717],[25],"Mountain Fragment"
826,3759,[717],[50],"Rotting Vulture"
827,4054,[],[],"Avalanche Rider"
828,4060,[],[],"Boulderback"
829,4456,[717],[125],"Hill Shard"
830,4458,[717],[125],"Hill Fragment"
831,4460,[717],[125],"Hill Remnant"
832,502,[717],[50],"Bleached Crustacean"
833,1075,[717],[50],"Sulphuric Strider"
834,3787,[717],[50],"Sun Bleached Fallen"
835,3799,"[1086,9557,717]","[20,10,50]","Sun Bleached Fallen"
836,3813,[717],[50],"Sun Bleached Vanguard"
837,3870,[],[],"Bleached Horror"
838,4238,[717],[100],"Bleached Crawler"
839,4239,[717],[75],"Bleached Crawler"
840,4240,[717],[50],"Bleached Crawler"
841,5140,[],[],"Sulphurspawn"
842,5601,[717],[50],"Waste Lurcher"
843,5729,[717],[50],"Sulphuric Scorpion"
844,5737,[],[],"The Basilisk"
845,960,[717],[50],"Buried Tarantula"
846,3785,[717],[50],"Crystallised Fallen"
847,3797,"[1086,9557,717]","[20,10,50]","Crystallised Fallen"
848,3811,[717],[50],"Crystallised Sentry"
849,3894,[717],[50],"Screecher"
850,3897,[717],[50],"Pocked Mason"
851,3909,[717],[50],"Pocked Mason"
852,3920,[717],[50],"Pocked Flamebringer"
853,3930,[717],[50],"Crawler"
854,3939,[717],[0],"Pocked Giant"
855,3952,[717],[50],"Chaos Guardian"
856,5327,[717],[50],"Diseased Arachnid"
857,5690,[],[],"Garukhan, Queen of the Winds"
858,675,[717],[50],"Ancient Worker"
859,1901,[717],[50],"Undying Labourer"
860,1903,[717],[50],"Undying Labourer"
861,1905,[717],[50],"Undying Operator"
862,1907,[717],[50],"Undying Operator"
863,2026,[717],[50],"Undying Grappler"
864,2030,[717],[50],"Undying Grappler"
865,5791,"[1086,9557]","[20,10]","General Adus"
866,5796,[717],[50],"Refinery Construct"
867,4077,[717],[100],"Wandering Eye"
868,4088,[717],[50],"Eye Hatchery"
869,4098,[717],[50],"Gut Flayer"
870,4103,[717],[50],"Gut Spiker"
871,4107,[717],[50],"Noisome Ophidian"
872,5885,[],[],"Droolmaw"
873,961,[717],[50],"Maligaro's Inspiration"
874,1400,[717],[50],"Shavronne's Legacy"
875,1552,[717],[50],"Maligaro's Passion"
876,1553,[717],[50],"Maligaro's Cruelty"
877,1860,[717],[50],"Doedre's Ichor"
878,1862,[717],[50],"Doedre's Ichor"
879,1987,[717],[50],"Shavronne's Envy"
880,1989,[717],[50],"Shavronne's Greed"
881,3651,[717],[50],"Doedre's Suffering"
882,3653,[717],[50],"Doedre's Torment"
883,5330,[717],[50],"Maligaro's Muse"
884,5745,[],[],"Doedre, Darksoul"
885,5754,[],[],"Shavronne, Unbound"
886,5759,[],[],"Maligaro, The Broken"
887,5775,[],[],"The Depraved Trinity"
888,5798,[717],[50],"Shavronne's Vision"
889,2136,[717],[50],"Desecrated Thrall"
890,5153,[],[],"Kitava's Herald"
891,5575,[717],[50],"Feast Attendant"
892,5615,[717],[50],"Shrieking Witch"
893,5617,[717],[50],"Shrieking Witch"
894,4844,[717],[50],"Purge Hound"
895,4850,[],[],"Wicker Man"
896,4893,[717],[25],"Warped Regurgitator"
897,4895,[717],[25],"Warped Regurgitator"
898,4982,[],[],"The Rotten Matriarch"
899,4983,[717],[50],"Kiln Mother"
900,5235,[717],[50],"Handmaiden"
901,5263,[717],[50],"Enthralled Enforcer"
902,5265,"[1086,9557,717]","[20,10,50]","Depraved Enforcer"
903,5562,[717],[50],"Kitava Zealot"
904,5564,[717],[50],"Kitava Zealot"
905,5566,[717],[50],"Kitava Zealot"
906,4148,[717],[75],"Window Shard"
907,5111,[],[],"Avarius, Reassembled"
908,5568,[717],[50],"Feast Attendant"
909,5372,[],[],"Kitava, the Insatiable"
910,4873,[717],[50],"Crazed Driver"
911,5191,[717],[50],"Experimented Dead"
912,5193,[717],[50],"Experimented Dead"
913,5195,[717],[50],"Experimented Dead"
914,5197,[717],[50],"Experimented Dead"
915,5210,[717],[50],"Experimented Dead"
916,5212,[717],[50],"Experimented Dead"
917,5214,[717],[50],"Experimented Dead"
918,5216,[717],[50],"Experimented Dead"
919,5219,[717],[50],"Deformed Slave"
920,5221,[717],[50],"Defiled Extractor"
921,5223,[717],[50],"Corrupted Extractor"
922,6220,[],[],"Vilenta"
923,7787,[717],[50],"Orphaned Zealot"
924,7788,[717],[50],"Orphaned Zealot"
925,7789,[717],[50],"Orphaned Zealot"
926,7790,[717],[50],"Orphaned Adjudicator"
927,7791,"[1086,9557,717]","[20,10,50]","Orphaned Ward"
928,7792,[717],[50],"Orphaned Guardian"
929,7793,"[1086,9557,717]","[20,10,50]","Orphaned Ward"
930,4,[717],[50],"Callow Sniper"
931,7,[717],[50],"Kraityn's Sentry"
932,10,[717],[50],"Alira's Deadeye"
933,55,"[1086,9557,717]","[20,10,50]","Highwayman"
934,60,[717],[50],"Oak's Brute"
935,122,[],[],"Skeletal Beast"
936,126,[],[],"Corrupted Beast"
937,155,[717],[50],"Spectral Corsair"
938,157,"[484,717]","[50,50]","Spectral Scoundrel"
939,163,"[484,717]","[50,50]","Spectral Swashbuckler"
940,170,[717],[50],"Cursed Mariner"
941,173,[717],[50],"Ashen Buccaneer"
942,177,[717],[50],"Spectral Bowman"
943,180,[717],[50],"Phantom Occultist"
944,232,[717],[50],"Bearded Devil"
945,268,[717],[50],"Bearded Skycaller"
946,292,[717],[50],"Wolf"
947,317,[717],[50],"Dune Hellion"
948,333,[717],[50],"Shackled Hellion"
949,343,[717],[100],"Dread Primate"
950,373,[717],[25],"Hulking Titan"
951,380,[717],[25],"Churning Titan"
952,399,[717],[25],"Sin Master"
953,436,[717],[50],"Corrupted Rhoa"
954,452,[717],[100],"Granite Eater"
955,453,[717],[100],"Rock Spitter"
956,461,[717],[100],"Obsidian Eater"
957,465,[717],[100],"Crustacean Sniper"
958,476,[717],[50],"Merveil's Favoured"
959,483,[717],[100],"Merveil's Chosen"
960,484,[717],[50],"Merveil's Retainer"
961,490,[717],[50],"Merveil's Blessed"
962,499,[717],[50],"Deep Crustacean"
963,536,[717],[50],"Vault Hunter"
964,545,[717],[50],"Plagued Bowman"
965,559,[717],[50],"Vexing Archer"
966,593,[717],[50],"Frost Harbinger"
967,606,[717],[50],"Brittle Arsonist"
968,616,[717],[50],"Flame Harbinger"
969,636,[717],[50],"Thunder Champion"
970,667,[717],[50],"Angered Remains"
971,744,[717],[50],"Frost Guardian"
972,755,[717],[50],"Flame Guardian"
973,775,"[484,717]","[50,50]","Bone Warden"
974,799,[717],[50],"Colossal Vaal Fallen"
975,808,[717],[50],"Vaal Frost Guardian"
976,810,[717],[50],"Vaal Frost Guardian"
977,812,[717],[50],"Vaal Flame Guardian"
978,814,[717],[50],"Vaal Flame Guardian"
979,816,[717],[50],"Vaal Bone Warden"
980,818,[717],[50],"Vaal Bone Warden"
981,823,[717],[50],"Vaal Frostguard"
982,824,[717],[50],"Vaal Thunderguard"
983,881,[717],[50],"Crypt Stalker"
984,906,[717],[100],"Venomous Spawn"
985,925,[717],[50],"Noxious Tarantula"
986,933,[717],[50],"Webbed Spider"
987,934,[717],[50],"Virulent Spider"
988,1037,"[483,717]","[80,50]","Seething Brine"
989,1041,"[483,717]","[80,50]","Seething Brine"
990,1042,"[483,717]","[80,50]","Crashing Brine"
991,1046,"[483,717]","[80,50]","Tide Strider"
992,1048,"[483,717]","[80,50]","Tide Strider"
993,1049,"[483,717]","[80,50]","Flood Strider"
994,1053,"[483,717]","[80,50]","Seething Brine"
995,1055,"[483,717]","[80,50]","Seething Brine"
996,1058,"[483,717]","[80,50]","Boiling Ambusher"
997,1060,"[483,717]","[80,50]","Boiling Strider"
998,1077,[717],[50],"Sulphuric Strider"
999,1126,[717],[50],"Drowned"
1000,1128,[717],[50],"Drowned"
1001,1130,[717],[50],"Drowned"
1002,1188,[717],[50],"Shambling Cadaver"
1003,1189,[717],[50],"Shambling Cadaver"
1004,1190,[717],[50],"Shambling Cadaver"
1005,1212,[717],[50],"Withered Husk"
1006,1213,[717],[50],"Withered Husk"
1007,1214,[717],[50],"Withered Husk"
1008,1215,[717],[50],"Fetid Shambler"
1009,1241,"[2091,9557,717]","[20,10,50]","Blackguard Mage"
1010,1264,"[2091,9557,717]","[20,10,50]","Blackguard Firemage"
1011,1371,[717],[50],"Miscreation"
1012,1380,[717],[50],"Slashed Miscreation"
1013,1476,[717],[50],"Chimeric Croaker"
1014,1502,[717],[50],"Rime Sentinel"
1015,1504,[717],[50],"Frost Sentinel"
1016,1506,[],[],"Assault Ribbon"
1017,1522,[717],[100],"Scum Crawler"
1018,1592,[717],[100],"Sewage Crawler"
1019,1593,"[485,717]","[50,100]","Toxic Crawler"
1020,1599,[717],[50],"Restless Archer"
1021,1602,[717],[50],"Scorched Guard"
1022,1606,[717],[50],"Incinerated Mage"
1023,1610,[717],[50],"Bleak Aspirant"
1024,1617,"[485,717]","[30,50]","Barb Serpent"
1025,1632,[717],[25],"Chrome-infused Goliath"
1026,1634,[717],[25],"Porcupine Goliath"
1027,1852,[717],[50],"Crimson Ichor"
1028,1855,[717],[50],"Blood Elemental"
1029,1856,[717],[50],"Coagulated Elemental"
1030,1884,[717],[50],"Undying Untouchable"
1031,1953,[717],[50],"Undying Untouchable"
1032,1982,[717],[50],"Undying Cultist"
1033,2000,[717],[50],"Void Remnant"
1034,2001,[717],[50],"Void Remnant"
1035,2624,"[717,6916]","[25,1]","Devourer"
1036,2632,"[717,6916]","[25,1]","Devourer"
1037,3112,[717],[100],"Plummeting Ursa"
1038,3116,[717],[100],"Plummeting Ursa"
1039,3760,[717],[50],"Mindless Scavenger"
1040,3852,[717],[75],"Dust Scrabbler"
1041,3868,[],[],"Tangled Remains"
1042,3908,[717],[50],"Pocked Miner"
1043,4027,[717],[50],"Talon Archer"
1044,4179,[717],[75],"Volcanic Golem"
1045,4218,[717],[100],"Savage Crab"
1046,4223,[717],[75],"Savage Crab"
1047,4230,[717],[50],"Savage Crab"
1048,4785,[],[],"Plated Parasite"
1049,4789,[],[],"Spitting Parasite"
1050,4793,[],[],"Vicious Parasite"
1051,4867,[717],[50],"Twisted Effigy"
1052,5879,[],[],"Reliquarian"
1053,4134,[],[],"Eater of Souls"
1054,5157,[1231],[6],"The Grey Plague"
1055,5607,[],[],"Mephod, the Earth Scorcher"
1056,2936,[],[],"The Steel Soul"
1057,4864,[],[],"Guardian of the Chimera"
1058,4857,[],[],"Guardian of the Hydra"
1059,4861,[],[],"Guardian of the Minotaur"
1060,4852,[],[],"Guardian of the Phoenix"
1061,5118,[],[],"The Cleansing Light"
1062,5113,[],[],"Woad, Mockery of Man"
1063,1259,"[2091,9557]","[20,10]","Oriath's Virtue"
1064,1286,[],[],"Oriath's Vengeance"
1065,1289,"[1086,9557]","[20,10]","Oriath's Vigil"
1066,1351,[],[],"Legius Garhall"
1067,1359,[],[],"Barthol, the Corruptor"
1068,2460,"[1086,9557]","[20,10]","Warmonger"
1069,2463,"[1086,9557]","[20,10]","Tyrant"
1070,2436,[],[],"Blackguard Avenger"
1071,2439,"[2091,9557]","[20,10]","Blackguard Tempest"
1072,2469,[],[],"Piety the Empyrean"
1073,1338,[],[],"Nightmare Manifest"
1074,2369,[717],[50],"Master of the Blade"
1075,2382,"[1086,9557]","[20,10]","Massier"
1076,2372,[717],[50],"Leif, the Swift-Handed"
1077,2324,"[2091,9557]","[20,10]","Enticer of Rot"
1078,2327,"[2091,9557]","[20,10]","Witch of the Cauldron"
1079,2397,[717],[50],"Oak the Mighty"
1080,2400,[717],[50],"Aulen Greychain"
1081,73,[717],[50],"Sumter the Twisted"
1082,2379,[717],[50],"Lord of the Ashen Arrow"
1083,5619,[],[],"The Sanguine Siren"
1084,2309,[],[],"Beast of the Pits"
1085,4888,"[1086,9557]","[30,15]","Executioner Bloodwing"
1086,5385,[],[],"Calderus"
1087,2415,[],[],"Blood Progenitor"
1088,2418,[],[],"The Primal One"
1089,5135,[],[],"Nassar, Lion of the Seas"
1090,2283,[],[],"Penitentiary Incarcerator"
1091,3955,[],[],"Void Anomaly"
1092,3958,[],[],"Avatar of Undoing"
1093,4069,[],[],"Ambrius, Legion Slayer"
1094,3195,[],[],"K'aj Q'ura"
1095,3198,[],[],"K'aj Y'ara'az"
1096,3201,[],[],"K'aj A'alai"
1097,2456,[],[],"Lady Stormflay"
1098,1384,[],[],"The Broken Prince"
1099,1421,[],[],"The Fallen Queen"
1100,1437,[482],[50],"The Hollow Lady"
1101,5641,[],[],"Erebix, Light's Bane"
1102,4120,[],[],"Erythrophagia"
1103,5171,[],[],"Portentia, the Foul"
1104,5751,[],[],"Doedre the Defiler"
1105,5747,[],[],"Doedre the Defiler"
1106,3113,[],[],"It That Fell"
1107,2562,[],[],"Bolt Brownfur, Earth Churner"
1108,2528,"[1086,9557]","[40,20]","Thena Moga, the Crimson Storm"
1109,2576,[],[],"Ion Darkshroud, the Hungering Blade"
1110,2524,[],[],"Orra Greengate"
1111,2536,[],[],"Torr Olgosso"
1112,2555,[],[],"Damoi Tui"
1113,2568,"[1086,9557]","[30,15]","Eoin Greyfur"
1114,2582,"[2091,9557]","[30,15]","Wilorin Demontamer"
1115,2588,[],[],"Augustina Solaria"
1116,2547,[],[],"Igna Phoenix"
1117,5681,"[1086,9557]","[20,10]","The Forgotten Soldier"
1118,5654,[],[],"Varhesh, Shimmering Aberration"
1119,4439,[],[],"Hephaeus, The Hammer"
1120,5692,[],[],"Stalker of the Endless Dunes"
1121,4381,[],[],"Captain Tanner Lightfoot"
1122,4369,[],[],"Ironclad Arsonist"
1123,4373,[],[],"Ironclad Demolisher"
1124,4377,[],[],"Ironclad Decimator"
1125,5739,[],[],"The Gorgon"
1126,1465,[],[],"Sallazzang"
1127,1467,[],[],"Sallazzang"
1128,5793,"[1086,9557]","[20,10]","Pesquin, the Mad Baron"
1129,188,[],[],"Telvar, the Inebriated"
1130,4474,[],[],"Pirate Treasure"
1131,4406,[],[],"Avatar of the Huntress"
1132,4409,"[1086,9557]","[30,15]","Avatar of the Skies"
1133,4412,"[1086,9557]","[20,10]","Avatar of the Forge"
1134,250,[],[],"Rek'tar, the Breaker"
1135,5284,[],[],"Sebbert, Crescent's Point"
1136,5308,"[1086,2091,9557]","[15,15,15]","Jorus, Sky's Edge"
1137,2427,[],[],"Herald of Ashes"
1138,2430,[],[],"Herald of Thunder"
1139,4150,[],[],"Fragment of Winter"
1140,2404,[],[],"Shadow of the Vaal"
1141,1512,[485],[50],"Gorulis, Will-Thief"
1142,4011,[],[],"The Infernal King"
1143,5710,[],[],"Preethi, Eye-Pecker"
1144,5366,[],[],"Lord of the Grey"
1145,5374,[],[],"Kitava, The Destroyer"
1146,4512,[],[],"The Goddess"
1147,4516,[],[],"Vision of Justice"
1148,4211,[],[],"Stone of the Currents"
1149,4063,[],[],"Shredder of Gladiators"
1150,4057,[],[],"Crusher of Gladiators"
1151,4049,[],[],"Bringer of Blood"
1152,4139,[],[],"Eater of Souls"
1153,4136,[],[],"Nightmare's Omen"
1154,5319,[],[],"Visceris"
1155,4113,[],[],"He of Many Pieces"
1156,5761,[],[],"Maligaro the Mutilator"
1157,3881,[],[],"Unravelling Horror"
1158,3889,[],[],"Shrieker Eihal"
1159,3934,[],[],"Breaker Toruul"
1160,3904,[],[],"Lord of the Hollows"
1161,3925,[],[],"Messenger of the Hollows"
1162,3946,[],[],"Champion of the Hollows"
1163,2302,[],[],"Titan of the Grove"
1164,2331,[],[],"Xixic, High Necromancer"
1165,4755,[],[],"Platinia"
1166,4758,[],[],"Auriot"
1167,4761,[],[],"Rhodion"
1168,4764,[],[],"Pallias"
1169,4767,[],[],"Argient"
1170,4770,[],[],"Rheniot"
1171,4018,[],[],"Gnar, Eater of Carrion"
1172,4029,[],[],"Stonebeak, Battle Fowl"
1173,1576,[],[],"The High Templar"
1174,1586,[],[],"The Hallowed Husk"
1175,6971,[],[],"High Lithomancer"
1176,5345,"[1086,9557]","[20,10]","Drek, Apex Hunter"
1177,4394,[],[],"Thraxia"
1178,2299,[717],[50],"Drought-Maddened Rhoa"
1179,2423,[],[],"Skullbeak"
1180,4468,[],[],"The Eroding One"
1181,4471,[],[],"Guardian of the Vault"
1182,2641,[6916],[1],"Tunneltrap"
1183,2339,[],[],"Glace"
1184,2306,[],[],"Megaera"
1185,2289,[],[],"Fire and Fury"
1186,2334,[],[],"Shock and Horror"
1187,2354,[],[],"Merveil, the Reflection"
1188,2362,[],[],"Merveil, the Returned"
1189,5850,[],[],"Terror of the Infinite Drifts"
1190,4128,[],[],"Gisale, Thought Thief"
1191,5756,[],[],"Shavronne the Sickening"
1192,5125,[],[],"Bazur"
1193,2318,[],[],"Thunderskull"
1194,2312,[],[],"Steelpoint the Avenger"
1195,2315,"[1086,9557,717]","[20,10,50]","Champion of Frost"
1196,2321,[],[],"Belcer, the Pirate Lord"
1197,2277,"[1086,9557,717]","[20,10,50]","Pagan Bishop of Agony"
1198,2280,"[1086,9557,717]","[20,10,50]","Litanius, the Black Prayer"
1199,3371,[],[],"Burtok, Conjurer of Bones"
1200,3822,[],[],"Mirage of Bones"
1201,2477,[],[],"Arachnoxia"
1202,2480,[],[],"Hybrid Widow"
1203,2389,[485],[50],"Spinner of False Hope"
1204,2393,[],[],"Queen of the Great Tangle"
1205,978,[],[],"Suncaller Asha"
1206,4868,[],[],"Carius, the Unnatural"
1207,4975,[],[],"Pileah, Corpse Burner"
1208,4979,[],[],"Pileah, Burning Corpse"
1209,4595,[],[],"The Cursed King"
1210,4599,[],[],"Lycius, Midnight's Howl"
1211,4878,[],[],"Arwyn, the Houndmaster"
1212,3988,[],[],"Forest of Flames"
1213,1011,[],[],"Puruna, the Challenger"
1214,1015,[],[],"Puruna, the Challenger"
1215,1018,[],[],"Poporo, the Highest Spire"
1216,5397,[],[],"Tahsin, Warmaker"
1217,1974,[],[],"Excellis Aurafix"
1218,1991,[],[],"Riftwalker"
1219,1925,[],[],"The Arbiter of Knowledge"
1220,1893,[],[],"Ancient Sculptor"
1221,1896,[],[],"Ancient Architect"
1222,2433,[],[],"The Reaver"
1223,5777,[],[],"Amalgam of Nightmares"
1224,5361,[],[],"Armala, the Widow"
1225,4039,[],[],"Tore, Towering Ancient"
1226,4042,[],[],"Olof, Son of the Headsman"
