"rownum","BaseItemTypesKey","GrantedEffectsKey","Str","Dex","Int","GemTagsKeys","VaalVariant_BaseItemTypesKey","IsVaalVariant","Description","Consumed_ModsKey","GrantedEffectsKey2","MinionGlobalSkillLevelStat","SupportSkillName","bool","bool","AwakenedVariant","RegularVariant"
261,5491,4004,100,0,0,"[26,9,25,13,14,33,7]","","","","","","","",1,1,"",""
262,5427,4006,60,0,40,"[9,25,13,7,36,14,15,2,18]","","","","","","","",1,1,"",""
263,5663,4016,40,0,60,"[2,33,11,16]","","","Supports any skill that hits enemies.",13359,"","","",1,1,"",""
264,5490,4025,100,0,0,"[26,9,25,13,14,33,7]","","","","","","","",1,1,"",""
265,5664,4033,0,0,100,"[11,25,3,8,4,28]","","","","","","","",1,1,"",""
266,5665,4036,0,60,40,"[47,10,25,1,8,4,28]","","","","","","","",1,1,"",""
267,5666,4039,60,0,40,"[9,25,0,8,4,28]","","","","","","","",1,1,"",""
268,5667,5030,0,40,60,"[11,25,2,8,4,28]","","","","","","","",1,1,"",""
269,5668,4078,0,0,100,"[11,16,42,12]","","","Supports hex curse skills, turning them into auras that will apply their effect to all enemies in an area around you.",13322,"","","",1,1,456,""
270,5669,4080,60,0,40,"[9,25,13,14,1,40,7]","","","","","","","",1,1,"",""
271,5670,4096,60,40,0,"[27,9,25,14,15]","","","","","","","",1,1,"",""
272,5671,4146,100,0,0,"[27,9,25,14,15,0,13,26,7]","","","","",9241,"","",1,1,"",""
273,5674,4234,0,0,100,"[11,25,4,22,15,0,35,37]","","","","","","","",1,1,"",""
274,5676,4277,60,0,40,"[13,9,25,7,36]","","","","","","","",1,1,"",""
275,5677,4278,100,0,0,"[13,9,16,7]","","","Supports melee attack skills that are not triggered.",13388,"","","",1,1,"",""
276,5675,4296,0,100,0,"[10,25,13,5,7,36,1]","","","","","","","",1,1,"",""
277,5678,4344,0,100,0,"[1,10,16]","","","Supports any skill you use to hit enemies yourself. Cannot support skills used by totems, traps, or mines.",13292,"","","",1,1,"",""
278,5679,4345,0,100,0,"[1,10,16]","","","Supports any skill that deals damage.",13301,"","","",1,1,"",""
279,5680,4346,0,0,100,"[2,11,16,15]","","","Supports any skill you use to hit enemies yourself. Cannot support skills used by totems, traps, or mines.",13299,"","","",1,1,"",""
280,5681,4348,0,0,100,"[11,25,4,14,0,5,18]","","","","","","","",1,1,"",""
281,5682,4388,0,60,40,"[10,16,20,21]","","","Supports skills which throw Traps or Mines.",13360,"","","",1,1,"",""
282,5684,4407,40,60,0,"[10,25,13,7,36,2,1,0,5,14,18,45]","","","","","","","",1,1,"",""
283,5683,4414,0,60,40,"[20,10,25,4,14,1]","","","","","","","",1,1,"",""
284,5686,4502,0,100,0,"[0,10,25,13,14,5,6]","","","","","","","",1,1,"",""
285,5685,4521,0,100,0,"[2,10,25,13,5,14,6]","","","","","","","",1,1,"",""
286,5689,4528,0,0,40,"[11,25,4,5,14,15]","","","","","","","",1,1,"",""
287,5687,4530,0,100,0,"[47,10,25,4,14,33,15]","","","","","","","",1,1,"",""
288,5690,4542,0,100,0,"[47,10,25,4,14,15,33]",5692,"","","","","","",1,1,"",""
289,5692,7803,0,100,0,"[47,10,25,4,14,15,24,33]","",1,"","",4542,"","",1,1,"",""
290,5691,5356,0,100,0,"[47,10,25,4,14,15,33]","","","","","","","",1,1,"",""
291,5693,4564,0,0,100,"[11,25,4,14,15,1,44]","","","","","","","",1,1,"",""
292,5688,4402,0,100,0,"[10,25,13,5,19,6]","","","","","","","",1,1,"",""
293,5694,4592,0,0,100,"[2,11,25,4,14,18,44]","","","","","","","",1,1,"",""
294,5695,4634,60,40,0,"[9,25,8,4,28,33]","","","","","","","",1,1,"",""
295,5696,4665,0,0,100,"[11,25,4,14,2]","","","","","","","",1,1,"",""
296,5698,4668,100,0,0,"[9,25,13,14,15,40,7]",5756,"","","","","","",1,1,"",""
297,5697,4695,0,100,0,"[47,10,16]","","","Supports any skill that hits enemies.",13361,"","","",1,1,"",""
298,5699,4697,0,40,60,"[11,25,4,14,15,3]","","","","","","","",1,1,"",""
299,5700,4700,0,0,100,"[11,25,4,14,15,3,30]","","","","","","","",1,1,"",""
300,5701,4978,0,0,100,"[11,25,4,3,14,30,15]",5757,"","","","","","",1,1,"",""
301,5702,4708,0,40,60,"[11,25,4,5,15,3,14]","","","","","","","",1,1,"",""
302,5706,4720,0,100,0,"[10,25,4,5]","","","","","","","",1,1,"",""
303,5703,4728,0,60,40,"[3,10,16]","","","Supports any skill that deals damage.",13362,"","","",1,1,452,""
304,5704,4729,0,0,100,"[4,47,11,16]","","","Supports attack skills, or spell skills that deal damage.",13390,"","","",1,1,458,""
305,5705,4730,0,100,0,"[10,16,15]","","","Supports any skill that has a duration, or can hit enemies to inflict ailments on them.",13363,"","","",1,1,451,""
306,5707,4737,0,60,40,"[20,10,16]","","","Supports traps skills, making them throw extra traps randomly around the targeted location.",13364,"","","",1,1,"",""
307,5711,4738,100,0,0,"[9,25,13,19,7,36]","","","","","","","",1,1,"",""
308,5712,5045,100,0,0,"[9,25,13,19,14,7]","","","","","","","",1,1,"",""
309,5713,5046,100,0,0,"[9,25,13,19,14,40,7]",5760,"","","","","","",1,1,"",""
310,5708,9249,100,0,0,"[9,25,13,14,40,7]","","","","","","","",1,1,"",""
311,5709,4921,0,0,100,"[11,25,4,5,1]","","","","","","","",1,1,"",""
312,5710,4948,0,0,100,"[11,25,4,14,1,15,38]","","","","","","","",1,1,"",""
313,5714,4976,0,0,100,"[11,16]","","","Supports any skill that hits or burns enemies, or inflicts elemental ailments.",13365,"","","",1,1,460,""
314,5715,4977,0,40,60,"[11,16,21]","","","Supports skills which throw mines.",13366,"","","",1,1,"",""
315,5716,4989,0,100,0,"[20,10,16]","","","Supports skills which throw traps.",13367,"","","",1,1,"",""
316,5877,5055,0,0,100,"[11,25,4,14]","","","","","","","",1,1,"",""
317,5735,5058,0,0,100,"[8,11,25,4,14,18,3,38]","","","","","","","",1,1,"",""
318,5717,5151,0,0,100,"[11,25,4,0,15,30]","","","","","","","",1,1,"",""
319,5718,5526,0,40,60,"[11,16,30,4,26]","","","Must support both a channelling skill and a non-channelling spell skill to work. The channelling skill will trigger a spell periodically while channelling. Cannot support skills used by totems, traps, or mines. Vaal skills and skills with a reservation cannot be triggered.",13368,5528,"","",1,1,457,""
320,5719,5643,33,33,33,[16],"","","","","","","",1,1,"",""
321,5488,5647,0,0,100,"[11,25,4,8,15,30]","","","","","",10251,"",1,1,"",""
322,5720,5918,40,0,60,"[0,11,16,14]","","","Supports any skill that hits enemies.",13369,"","","",1,1,"",""
323,5721,5919,100,0,0,"[13,33,9,16]","","","Supports attack skills. Cannot support skills that create minions.",13370,"","","",1,1,"",""
324,5722,5921,0,100,0,"[3,10,16]","","","Supports any skill that hits enemies.",13300,"","","",1,1,"",""
325,5723,5922,0,60,40,"[10,16]","","","Supports any skill that hits enemies.",13371,"","","",1,1,448,""
326,5724,6391,50,50,0,"[9,16]","","","","","","","",1,1,"",""
327,5725,6435,0,40,60,"[3,11,16]","","","Supports any skill that hits enemies.",13372,"","","",1,1,"",""
328,5726,6436,0,0,100,"[11,16,15]","","","Supports any skill that deals damage or has a duration.",13373,"","","",1,1,"",""
329,5727,6437,0,100,0,"[10,16]","","","Supports any skill that hits enemies.",13311,"","","",1,1,"",""
330,5728,6438,100,0,0,"[13,33,9,16]","","","Supports attack skills, or other skills that can maim enemies.",13374,"","","",1,1,"",""
331,5729,6440,40,0,60,"[0,11,16]","","","Supports any skill that hits enemies.",13375,"","","",1,1,"",""
332,5730,6441,0,40,60,"[11,16]","","","Supports any skill that hits enemies or inflicts ailments",13376,"","","",1,1,466,""
333,5731,6442,100,0,0,"[33,9,16]","","","Supports any skill that deals damage.",13377,"","","",1,1,435,""
334,5732,6871,100,0,0,"[40,9,16,7,13,36]","","","Supports melee strike or slam skills. Every third time you use a supported attack, that use of the skill will be more powerful.",13378,"","","",1,1,"",""
335,5733,6872,40,60,0,"[10,16]","","","Supports any skill that hits enemies.",13379,"","","",1,1,"",""
336,5734,6873,0,0,100,"[46,11,16,4,15]","","","Each supported spell will track how much mana you spend on it, granting a buff when the total mana spent reaches a threshold. Cannot support skills used by totems, traps, mines or skills with a reservation.",13380,"","","",1,1,"",""
337,5737,7187,100,0,0,"[9,25,13,14,0,7]","","","","","","","",1,1,"",""
338,5738,7189,0,60,40,"[10,25,4,14,0,15,5]","","","","","","","",1,1,"",""
339,5739,7245,0,40,60,"[11,25,22,4,14,0,35]","","","","","","","",1,1,"",""
340,5740,7279,40,60,0,"[25,4,5,30,14]","","","","","","","",1,1,"",""
341,5741,7338,100,0,0,"[0,9,25,13,14,40,7]","","","","","","","",1,1,"",""
342,5742,7389,0,0,100,"[11,16,30,15]","","","Supports any channelling skill, protecting you from damage while you channel it.  Cannot support skills used by totems. Cannot modify the skills of minions.",13396,"","","",1,1,"",""
343,5743,7390,0,100,0,"[10,16,5]","","","Supports skills that fire projectiles from the user. Does not affect projectiles fired from other locations as secondary effects.",13397,"","","",1,1,"",""
344,5744,7392,0,0,100,"[14,4,11,16]","","","Supports spell skills that apply an effect to an area around a targeted location. Cannot support Vaal skills or skills used by totems, traps, or mines. Cannot modify the skills of minions.",13399,"","","",1,1,464,""
345,5745,7394,100,0,0,"[9,16,7,13,36]","","","Supports melee strike skills, causing them to also strike at extra targets simultaneously. The extra targets must be a minimum distance from the user. If supporting a minion attack skill, the minion's skills will not also strike extra targets. Cannot support triggered skills.",13400,"","","",1,1,434,""
346,5746,7396,0,0,100,"[11,16,8]","","","Supports skills that can hit enemies, or create minions. When those skills or minions kill enemies, or hit rare or unique enemies they will have a chance to summon a Phantasm minion, which uses a piercing projectile spell that deals physical damage.",13401,"","","",1,1,"",""
347,5747,7426,0,100,0,"[6,13,10,16,15]","","","Supports attack skills that can be used with bows. Supported skills can only be used with bows. Cannot support Vaal skills, minion skills, movement skills, or skills used by totems, traps, or mines.",13402,"","","",1,1,"",""
348,5748,1019,60,0,40,"[9,25,4,14,15,17,33,42]","","","","","","","",1,1,"",""
349,5749,7766,33,33,34,"[29,25]","","","","","","","",1,1,"",""
350,5750,7778,0,60,40,"[20,10,25,4,14,0,33]","","","","","","","",1,1,"",""
351,5751,7785,0,40,60,"[20,11,25,4,15,14,1]","","","","","","","",1,1,"",""
352,5752,7779,0,60,40,"[20,10,25,4,15,14,0]","","","","","","","",1,1,"",""
353,5753,7782,0,40,60,"[20,47,11,25,4,15,14,2]","","","","","","","",1,1,"",""
354,5754,7787,0,60,40,"[20,10,25,4,15,14,33]","","","","","","","",1,1,"",""
355,5755,7796,0,0,100,"[11,25,4,15,8,24]","",1,"","",2861,"","",1,1,"",""
356,5756,7901,100,0,0,"[9,25,13,14,15,24,40,7]","",1,"","",4668,"","",1,1,"",""
357,5757,7802,0,0,100,"[11,25,4,3,14,15,24,38,30]","",1,"","",4978,"","",1,1,"",""
358,5758,7815,0,60,40,"[47,10,16,20]","","","Supports skills which throw traps.",13403,"","","",1,1,"",""
359,5759,8748,0,40,60,"[47,11,16,21]","","","Supports skills which throw mines.",13421,"","","",1,1,"",""
360,5760,7861,100,0,0,"[9,25,13,19,14,24,7,40]","",1,"","",5046,"","",1,1,"",""
361,5761,7902,60,0,40,"[0,9,25,13,14,22,15,40,7]","","","","","","","",1,1,"",""
362,5762,7904,60,0,40,"[2,9,25,13,14,15,7,36,12]","","","","","","","",1,1,"",""
363,5763,8018,0,100,0,"[10,25,13,5,30,3,6]","","","","","","","",1,1,"",""
364,5764,8025,0,100,0,"[10,25,13,14,3,15,5,6]","","","","","","","",1,1,"",""
365,5765,8031,40,0,60,"[11,25,8,4]","","","","","","","",1,1,"",""
366,5766,8137,0,100,0,"[3,33,13,10,16,15]","","","Supports attack skills.",13404,"","","",1,1,"",""
367,5767,8167,0,40,60,"[1,11,16]","","","Supports any skill that can chill enemies or create chilling areas.",13405,"","","",1,1,"",""
368,5768,8192,0,0,100,"[1,11,25,4,30,14,15,5,44]","","","","","","","",1,1,"",""
369,5769,8202,60,40,0,"[9,25,13,14,33,7]","","","","","","","",1,1,"",""
370,5770,8203,40,60,0,"[10,25,13,5,33]","","","","","","","",1,1,"",""
371,5771,8205,0,0,100,"[2,11,25,4,14,18,15,32]","","","","","","","",1,1,"",""
372,5772,8209,100,0,0,"[9,25,14,4,15,12,33,39]","","","","","","","",1,1,"",""
373,5773,8210,100,0,0,"[9,25,14,4,15,12,33,39]","","","","","","","",1,1,"",""
374,5774,8221,40,60,0,"[10,25,13,5,14,33]","","","","","","","",1,1,"",""
375,5775,8223,60,0,40,"[19,9,16]","","","Supports skills which summon totems.",13406,"","","",1,1,"",""
376,5776,8247,40,0,60,"[11,25,4,14,0,15,32]","","","","","","","",1,1,"",""
377,5777,8249,40,0,60,"[32,11,25,4]","","","","","","","",1,1,"",""
378,5778,8427,40,0,60,"[0,11,25,4,14,15,33]","","","","","","","",1,1,"",""
379,5779,8433,0,0,100,"[3,11,25,4,14,15,5]","","","","","","","",1,1,"",""
380,5780,8466,0,0,100,"[3,26,11,25,4,14,15,42]","","","","",8467,"","",1,"","",""
381,5784,8471,0,0,100,"[11,16]","","","Supports any skill that hits enemies, causing those hits to leech energy shield based on damage dealt.",13407,"","","",1,1,"",""
382,5783,8468,40,0,60,"[0,2,11,25,4,14,15,33]","","","","","","","",1,1,"",""
383,5785,8472,0,0,100,"[12,47,11,25,4,14]","","","","","","","",1,1,"",""
384,5782,8474,40,0,60,"[2,11,25,4,14,30,33]","","","","","","","",1,1,"",""
385,5787,8476,0,40,60,"[12,11,25,4,14]","","","","","","","",1,1,"",""
386,5786,8478,0,0,100,"[11,16]","","","","","","","",1,1,"",""
387,5788,8534,0,0,100,"[14,4,11,16]","","","Supports spell skills that you cast yourself. Cannot support triggered skills, Vaal skills, instant skills, channelling skills, skills with a reservation or which create minions, or skills used by totems, traps, or mines.",13408,"","","",1,1,"",""
388,5789,8535,0,0,100,"[4,11,16]","","","Supports spell skills, making their effect reoccur when cast. Cannot support skills with cooldowns, triggered skills, Brand skills, Vaal skills, channelling skills, skills with a reservation, or skills used by totems, traps, or mines. Cannot modify the skills of minions.",13409,"","","",1,1,467,""
389,5790,8554,100,0,0,"[9,25,4,15,34]","","","","","","","",1,1,"",""
390,5791,8712,0,0,100,"[11,25,4,15,34,8]","","","","","","","",1,1,"",""
391,5792,8557,0,100,0,"[10,25,4,22,35,37]","","","","","","","",1,1,"",""
392,5793,8561,0,100,0,"[9,25,13,15,14,7,6]","","","","","","","",1,1,"",""
393,5794,8562,0,0,100,"[26,10,25,8,4,15]","","","","",8563,"","",1,1,"",""
394,5795,8564,60,40,0,"[9,25,13,14,15,7]","","","","","","","",1,1,"",""
395,5796,8566,60,40,0,"[29,9,25,4,41]","","","","","","","",1,1,"",""
396,5797,8568,100,0,0,"[9,25,4]","","","","","","","",1,1,"",""
397,5798,8569,60,40,0,"[33,9,25,13,14,40,7]","","","","","","","",1,1,"",""
398,5799,8571,100,0,0,"[9,25,13,14,22,7]","","","","","","","",1,1,"",""
399,5800,8574,100,0,0,"[9,25,13,7,36,33]","","","","","","","",1,1,"",""
400,5801,8576,40,60,0,"[10,16,7,13,15]","","","Supports melee attack skills. Cannot support skills which create minions.",13413,"","","",1,1,"",""
401,5802,8577,100,0,0,"[9,16,7,13,25,14]","","","Supports melee attack skills. Cannot support Triggered attacks, skills used by Totems, or skills which create minions.",13414,8578,"","",1,1,"",""
402,5803,8581,0,0,100,"[11,25,4,22,15,1,35,37,14]","","","","","","","",1,1,"",""
403,5804,8538,0,75,0,"[12,47,10,25,4,14]","","","","","","","",1,1,"",""
404,5805,8599,60,40,0,"[9,25,4,12,14,41]","","","","","","","",1,1,"",""
405,5806,8600,40,60,0,"[13,33,10,16]","","","Supports attack skills.",13410,"","","",1,1,"",""
406,5807,8601,100,0,0,"[9,25,13,7,36,33]","","","","","","","",1,1,"",""
407,5808,8602,100,0,0,"[9,25,4,14,12,33]","","","","","","","",1,1,"",""
408,5809,8630,100,0,0,"[14,9,16,7,13]","","","Supports melee attack skills.",13411,"","","",1,1,"",""
409,5810,8665,100,0,0,"[9,16,7,13]","","","Supports melee attack skills. Minions cannot gain rage.",13412,"","","",1,1,"",""
410,5811,8705,0,60,40,"[47,10,25,13,5,3]","","","","","","","",1,1,"",""
411,5812,8707,0,0,100,"[11,25,33,8,4,28]","","","","","","","",1,1,"",""
412,5813,8710,0,60,40,"[10,25,35,14,3,22,37,4,15]","","","","","","","",1,1,"",""
413,5814,8711,0,100,0,"[10,25,4,3,14]","","","","","","","",1,1,"",""
414,5815,8713,0,0,100,"[11,16,8,15]","","","Supports skills which create Minions.",13415,"","","",1,1,"",""
415,5816,8714,0,0,100,"[11,16,8,25,4,15]","","","Supports skills which create Minions.",13417,8715,"","",1,1,"",""
416,5817,8716,0,60,40,"[10,25,13,7,36,22]","","","","","","","",1,1,"",""
417,5818,8718,0,60,40,"[13,47,10,16]","","","Supports attack skills. Cannot support skills which create minions.",13418,"","","",1,1,"",""
418,5819,8719,0,0,100,"[11,16,8]","","","Supports skills which create Minions.",13416,"","","",1,1,"",""
419,5876,8720,0,60,40,"[10,25,13,22,5]","","","","","","","",1,1,"",""
420,5820,8722,0,40,60,"[21,11,25,4,14,2,12,38]","","","","","","","",1,1,"",""
421,5821,8724,0,40,60,"[20,21,11,25,4,8,1,2,14,12]","","","","","","","",1,1,"",""
422,5822,8741,0,40,60,"[21,11,16,14,12]","","","Supports spells, or attacks that use bows or wands. Instead of using that skill, you will throw a mine that will use the skill for you when you detonate it. Mines cannot use channelling skills.",13307,"","","",1,1,"",""
423,5869,8742,40,0,60,"[0,14,11,16,8]","","","Supports skills which create Minions.",13419,"","","",1,1,"",""
424,5823,8744,0,60,40,"[10,25,13,7,36,14,15,3]","","","","","","","",1,1,"",""
425,5824,8745,0,60,40,"[10,25,13,5,3]","","","","","","","",1,1,"",""
426,5825,8749,0,60,40,"[10,16,20,21]","","","Supports skills which throw Traps or Mines.",13420,"","","",1,1,"",""
427,5826,8758,0,100,0,"[10,25,13,5,19,33,6]","","","","","","","",1,1,"",""
428,5827,8759,0,100,0,"[6,13,10,16,5]","","","Supports bow attack skills that fire arrows forwards as projectiles. These skills will instead fire a payload arrow into the air to land at a targeted location. The supported skills' arrows will then fire out in a circle from where it lands. Cannot support skills that already fire arrows into the air, channelled skills, or skills that create Minions.",13382,"","","",1,1,444,""
429,5828,8761,0,100,0,"[6,13,10,16,5]","","","Supports projectile attack skills that use bows or wands. Cannot support triggered skills, channelled skills, or skills that create Minions.",13381,"","","",1,1,"",""
430,5829,8762,0,100,0,"[10,25,13,5,14,6]","","","","","","","",1,1,"",""
431,5830,8767,0,100,0,"[10,25,13,19,14,0,5,6]","","","","","","","",1,1,"",""
432,5433,8207,0,100,0,"[10,16,5]","","","Supports skills that fire projectiles from the user. Does not affect projectiles fired from other locations as secondary effects.",13398,"","","",1,1,"",""
433,5831,8769,100,0,0,"[0,33,9,16]","","","Supports any skill that hits enemies.",13422,"","","",1,1,"",33
434,5832,8770,100,0,0,"[9,16,7,13,36]","","","Supports melee strike skills, causing them to also strike at extra targets simultaneously. The extra targets must be a minimum distance from the user. If supporting a minion attack skill, the minion's skills will not also strike extra targets. Cannot support triggered skills.",13423,"","","",1,1,"",345
435,5833,8771,100,0,0,"[33,9,16]","","","Supports any skill that deals damage.",13424,"","","",1,1,"",333
436,5834,8772,60,0,40,"[0,9,16]","","","Supports any skill that hits enemies, or can deal burning damage directly.",13425,"","","",1,1,"",191
437,5835,8773,60,0,40,"[13,9,16]","","","Supports attack skills.",13426,"","","",1,1,"",112
438,5836,8774,100,0,0,"[0,9,16]","","","Supports any skill that hits enemies, making those hits penetrate enemy fire resistance.",13427,"","","",1,1,"",171
439,5837,8775,60,0,40,"[9,16,12]","","","Supports aura skills that affect you and allies, increasing the aura's effect on allies, but preventing it from affecting you at all. Cannot support curse auras, or other auras that only affect enemies. Cannot support skills used by totems.",13428,"","","",1,1,"",244
440,5838,8776,100,0,0,"[7,33,9,16,13]","","","Supports melee attack skills.",13429,"","","",1,1,"",82
441,5839,8777,100,0,0,"[9,16,7,13,36,14]","","","Supports melee strike skills, causing their melee strike to deal splash damage around each target hit.",13430,"","","",1,1,"",188
442,5840,8778,60,40,0,"[13,7,9,16]","","","Supports melee attack skills, making them repeat three times when used, targeting a random enemy each time. Cannot support Vaal skills, channelling skills or triggered skills.",13431,"","","",1,1,"",186
443,5841,8779,0,100,0,"[1,10,16]","","","Supports any skill that hits enemies.",13432,"","","",1,1,"",38
444,5842,8780,0,100,0,"[6,13,10,16,5]","","","Supports bow attack skills that fire arrows forwards as projectiles. These skills will instead fire a payload arrow into the air to land at a targeted location. The supported skills' arrows will then fire out in a circle from where it lands. Cannot support skills that already fire arrows into the air, channelled skills, or skills that create Minions.",13433,"","","",1,1,"",428
445,5843,8781,0,60,40,"[47,10,16,4,26]","","","Must support both an attack skill and a spell skill to work. The attack skill will trigger a spell when it critically strikes an enemy. Cannot support totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.",13434,8782,"","",1,1,"",196
446,5844,8783,0,100,0,"[10,16,18,5]","","","Supports projectile skills, and any other skills that chain.",13435,"","","",1,1,"",175
447,5845,8784,0,100,0,"[1,10,16]","","","Supports any skill that hits enemies, making those hits penetrate enemy cold resistance.",13436,"","","",1,1,"",172
448,5846,8785,0,60,40,"[10,16]","","","Supports any skill that hits enemies.",13437,"","","",1,1,"",325
449,5847,8786,0,100,0,"[10,16,5]","","","Supports projectile skills, making their projectiles fork into two projectiles the first two times they hit an enemy and don't pierce it.",13438,"","","",1,1,"",177
450,5848,8787,0,100,0,"[10,16,5]","","","Supports projectile skills.",13439,"","","",1,1,"",35
451,5849,8788,0,100,0,"[10,16,15]","","","Supports any skill that has a duration, or can hit enemies to inflict ailments on them.",13440,"","","",1,1,"",305
452,5850,8789,0,60,40,"[3,10,16]","","","Supports any skill that deals damage.",13441,"","","",1,1,"",303
453,5851,8790,0,100,0,"[5,13,33,3,10,16]","","","Supports projectile attack skills.",13442,"","","",1,1,"",229
454,5852,8791,0,0,100,"[3,11,16]","","","Supports any skill that hits enemies.",13443,"","","",1,1,"",61
455,5853,8792,0,0,100,"[2,11,16]","","","Supports any skill that hits enemies.",13444,"","","",1,1,"",41
456,5854,8793,0,0,100,"[11,16,42,12]","","","Supports hex curse skills, turning them into auras that will apply their effect to all enemies in an area around you.",13445,"","","",1,1,"",269
457,5855,8794,0,40,60,"[11,16,30,4,26]","","","Must support both a channelling skill and a non-channelling spell skill to work. The channelling skill will trigger a spell periodically while channelling. Cannot support skills used by totems, traps, or mines. Vaal skills and skills with a reservation cannot be triggered.",13446,8795,"","",1,1,"",319
458,5856,8796,0,0,100,"[4,47,11,16]","","","Supports attack skills, or spell skills that deal damage.",13447,"","","",1,1,"",304
459,5857,8797,0,0,100,"[11,16,42,26]","","","Must support both a skill that hits enemies, and a hex curse skill to work. The hex will be applied when enemies are hit by the other skill. Cannot support totems, traps, or mines. Minions cannot apply hexes this way.",13448,8798,"","",1,1,"",193
460,5858,8799,0,0,100,"[11,16]","","","Supports any skill that hits or burns enemies, or inflicts elemental ailments.",13449,"","","",1,1,"",313
461,5859,8800,0,0,100,"[11,16,14]","","","Supports any skill with an area of effect.",13450,"","","",1,1,"",40
462,5860,8801,0,0,100,"[2,11,16]","","","Supports any skill that hits enemies, making those hits penetrate enemy lightning resistance.",13451,"","","",1,1,"",173
463,5861,8802,0,0,100,"[11,16,8]","","","Supports skills which create Minions.",13452,"","","",1,1,"",106
464,5862,8803,0,0,100,"[14,4,11,16]","","","Supports spell skills that apply an effect to an area around a targeted location. Cannot support Vaal skills or skills used by totems, traps, or mines. Cannot modify the skills of minions.",13453,"","","",1,1,"",344
465,5863,8804,0,0,100,"[4,11,16]","","","Supports spell skills, making them repeat when cast. Cannot support Vaal skills, totem skills, channelling skills, triggered skills, instant skills, or skills with a reservation.",13454,"","","",1,1,"",187
466,5864,8805,0,40,60,"[11,16]","","","Supports any skill that hits enemies or inflicts ailments",13455,"","","",1,1,"",332
467,5865,8806,0,0,100,"[4,11,16]","","","Supports spell skills, making their effect reoccur when cast. Cannot support skills with cooldowns, triggered skills, Brand skills, Vaal skills, channelling skills, skills with a reservation, or skills used by totems, traps, or mines. Cannot modify the skills of minions.",13456,"","","",1,1,"",388
468,5866,2364,100,0,0,"[29,48,9,16]","","","Supports any skill gem. Once this gem reaches level 2 or above, will raise the level of supported gems. Cannot support skills that don't come from gems.",13457,"","","",1,1,"",199
469,5867,2820,0,0,100,"[29,48,11,16]","","","Supports any skill gem. Once this gem reaches level 2 or above, will apply a cost & reservation multiplier to supported gems. Cannot support skills that don't come from gems.",13458,"","","",1,1,"",232
470,5868,2612,0,100,0,"[29,48,10,16]","","","Supports any skill gem. Once this gem reaches level 2 or above, will raise the quality of supported gems. Cannot support skills that don't come from gems.",13459,"","","",1,1,"",214
471,5872,9014,0,0,100,"[11,25,4,15,34,2,46]","","","","","","","",1,1,"",""
472,5870,9015,0,100,0,"[10,25,4,15]","","","","","","","",1,1,"",""
473,5781,9016,0,0,100,"[11,25,4,14,30,2,15,46]","","","","",9017,"","",1,1,"",""
474,5873,9018,0,0,100,"[11,25,13,5]","","","","","","","",1,1,"",""
475,5874,9019,0,100,0,"[10,25,4,14,33]","","","","","","","",1,1,"",""
476,5875,9021,40,60,0,"[10,25,13,14,22,30,33,7]","","","","","","","",1,1,"",""
477,5871,9023,0,0,100,"[26,11,25,4]","","","Supports spell skills that have no reservation. Cannot support skills used by totems, traps or mines. Cannot modify the skills of minions.","",9022,"","Spellslinger Support",1,1,"",""
478,5878,9024,0,0,100,"[2,46,11,16,4]","","","Supports spell skills that deal damage with hits and have no reservation. Cannot support arcane skills, Vaal skills, or skills used by totems, traps or mines. Cannot modify the skills of minions.",13461,"","","",1,1,"",""
479,5879,9164,0,60,40,"[10,16]","","","Supports skills with cooldowns.\nCannot support triggered skills.",13460,"","","",1,1,"",""
480,5881,9237,0,0,100,"[26,11,25,4,15,32]","","","Supports spell skills that have no reservation. Cannot support skills used by totems, traps or mines. Cannot modify the skills of minions.","",9236,"","Arcanist Brand Support",1,"","",""
481,5882,7710,100,0,0,"[27,9,25,14,15,33]","","","","","","","",1,1,"",""
482,5672,9239,100,0,0,"[27,9,25,14,15]","","","","","","","",1,1,"",""
483,5883,9240,100,0,0,"[27,9,25,14,15]","","","","","","","",1,1,"",""
484,5884,9242,40,0,60,"[11,25,4,14,33,2,15,32]","","","","","","","",1,1,"",""
485,5885,9243,0,0,100,"[11,25,4,14,1,15,32]","","","","","","","",1,1,"",""
486,5886,9244,100,0,0,"[9,25,13,14,40,15,7]","","","","","","","",1,1,"",""
487,5887,9245,100,0,0,"[27,9,25,14,15]","","","Supports melee attack skills. Those skills will be used by Mirage Warriors summoned by General's Cry. Supported skills cannot be supported by Multistrike.","",9246,"","General's Cry Support",1,"","",""
488,5880,9251,100,0,0,"[40,13,7,14,9,16]","","","Supports slam skills, providing a powerful boost when they're used, with a delay before they can be boosted again. Cannot support Vaal skills or triggered skills. Cannot modify the skills of minions. Only skills you use yourself can receive the boost.",13463,"","","",1,1,"",""
489,5888,9257,0,0,100,"[32,11,16]","","","Supports skills which create brands.",13464,"","","",1,1,"",""
490,5889,9266,100,0,0,"[27,9,16]","","","Supports warcry skills.",13462,"","","",1,1,"",""
491,5890,9399,0,0,100,"[11,25,4,14,0,5]","","","","","","","",1,1,"",""
492,5891,9403,0,0,100,"[11,25,4,14,15,33,3,44]","","","","","","","",1,1,"",""
493,5892,9405,0,0,100,"[11,25,4,14,2]","","","","","","","",1,1,"",""
