"rownum","StatSet","GemLevel","PlayerLevelReq","SpellCritChance","AttackCritChance","BaseMultiplier","DamageEffectiveness","AdditionalFlags","FloatStats","InterpolationBases","AdditionalStats","StatInterpolations","FloatStatsValues","BaseResolvedValues","AdditionalStatsValues","GrantedEffects"
3926,631,23,76,0,0,0,0,[],[],[],"[213,10058,10059,10060]","[1,1,1,1]",[],[],"[36,1200,5,9]",[631]
3927,631,24,78,0,0,0,0,[],[],[],"[213,10058,10059,10060]","[1,1,1,1]",[],[],"[36,1360,5,9]",[631]
3928,631,25,80,0,0,0,0,[],[],[],"[213,10058,10059,10060]","[1,1,1,1]",[],[],"[37,1532,6,9]",[631]
3929,631,26,82,0,0,0,0,[],[],[],"[213,10058,10059,10060]","[1,1,1,1]",[],[],"[37,1720,6,9]",[631]
3930,631,27,84,0,0,0,0,[],[],[],"[213,10058,10059,10060]","[1,1,1,1]",[],[],"[38,1922,6,9]",[631]
3931,631,28,86,0,0,0,0,[],[],[],"[213,10058,10059,10060]","[1,1,1,1]",[],[],"[38,2140,6,9]",[631]
3932,631,29,88,0,0,0,0,[],[],[],"[213,10058,10059,10060]","[1,1,1,1]",[],[],"[39,2374,6,10]",[631]
3933,631,30,90,0,0,0,0,[],[],[],"[213,10058,10059,10060]","[1,1,1,1]",[],[],"[39,2624,6,10]",[631]
3934,631,31,91,0,0,0,0,[],[],[],"[213,10058,10059,10060]","[1,1,1,1]",[],[],"[40,2758,6,10]",[631]
3935,631,32,92,0,0,0,0,[],[],[],"[213,10058,10059,10060]","[1,1,1,1]",[],[],"[40,2892,6,10]",[631]
3936,631,33,93,0,0,0,0,[],[],[],"[213,10058,10059,10060]","[1,1,1,1]",[],[],"[40,3036,6,10]",[631]
3937,631,34,94,0,0,0,0,[],[],[],"[213,10058,10059,10060]","[1,1,1,1]",[],[],"[40,3180,6,10]",[631]
3938,631,35,95,0,0,0,0,[],[],[],"[213,10058,10059,10060]","[1,1,1,1]",[],[],"[41,3334,6,10]",[631]
3939,631,36,96,0,0,0,0,[],[],[],"[213,10058,10059,10060]","[1,1,1,1]",[],[],"[41,3486,6,11]",[631]
3940,631,37,97,0,0,0,0,[],[],[],"[213,10058,10059,10060]","[1,1,1,1]",[],[],"[41,3650,6,11]",[631]
3941,631,38,98,0,0,0,0,[],[],[],"[213,10058,10059,10060]","[1,1,1,1]",[],[],"[41,3812,6,11]",[631]
3942,631,39,99,0,0,0,0,[],[],[],"[213,10058,10059,10060]","[1,1,1,1]",[],[],"[42,3984,7,11]",[631]
3943,631,40,100,0,0,0,0,[],[],[],"[213,10058,10059,10060]","[1,1,1,1]",[],[],"[42,4156,7,11]",[631]
3944,632,1,1,0,0,0,0,[],[],[],[],[],[],[],[],[632]
3945,633,1,1,0,0,0,0,[],[],[],[],[],[],[],[],[633]
3946,634,1,1,0,0,0,0,[],[],[],[],[],[],[],[],[634]
3947,635,1,1,0,0,0,0,[],[],[],[],[],[],[],[],[635]
3948,636,1,8,0,0,0,0,[],[],[],[554],[1],[],[],[60],[636]
3949,636,2,10,0,0,0,0,[],[],[],[554],[1],[],[],[63],[636]
3950,636,3,13,0,0,0,0,[],[],[],[554],[1],[],[],[66],[636]
3951,636,4,17,0,0,0,0,[],[],[],[554],[1],[],[],[69],[636]
3952,636,5,21,0,0,0,0,[],[],[],[554],[1],[],[],[72],[636]
3953,636,6,25,0,0,0,0,[],[],[],[554],[1],[],[],[75],[636]
3954,636,7,29,0,0,0,0,[],[],[],[554],[1],[],[],[78],[636]
3955,636,8,33,0,0,0,0,[],[],[],[554],[1],[],[],[81],[636]
3956,636,9,37,0,0,0,0,[],[],[],[554],[1],[],[],[84],[636]
3957,636,10,40,0,0,0,0,[],[],[],[554],[1],[],[],[87],[636]
3958,636,11,43,0,0,0,0,[],[],[],[554],[1],[],[],[90],[636]
3959,636,12,46,0,0,0,0,[],[],[],[554],[1],[],[],[93],[636]
3960,636,13,49,0,0,0,0,[],[],[],[554],[1],[],[],[96],[636]
3961,636,14,52,0,0,0,0,[],[],[],[554],[1],[],[],[99],[636]
3962,636,15,55,0,0,0,0,[],[],[],[554],[1],[],[],[102],[636]
3963,636,16,58,0,0,0,0,[],[],[],[554],[1],[],[],[105],[636]
3964,636,17,61,0,0,0,0,[],[],[],[554],[1],[],[],[108],[636]
3965,636,18,64,0,0,0,0,[],[],[],[554],[1],[],[],[111],[636]
3966,636,19,67,0,0,0,0,[],[],[],[554],[1],[],[],[114],[636]
3967,636,20,70,0,0,0,0,[],[],[],[554],[1],[],[],[117],[636]
3968,636,21,72,0,0,0,0,[],[],[],[554],[1],[],[],[120],[636]
3969,636,22,74,0,0,0,0,[],[],[],[554],[1],[],[],[123],[636]
3970,636,23,76,0,0,0,0,[],[],[],[554],[1],[],[],[126],[636]
3971,636,24,78,0,0,0,0,[],[],[],[554],[1],[],[],[129],[636]
3972,636,25,80,0,0,0,0,[],[],[],[554],[1],[],[],[132],[636]
3973,636,26,82,0,0,0,0,[],[],[],[554],[1],[],[],[135],[636]
3974,636,27,84,0,0,0,0,[],[],[],[554],[1],[],[],[138],[636]
3975,636,28,86,0,0,0,0,[],[],[],[554],[1],[],[],[141],[636]
3976,636,29,88,0,0,0,0,[],[],[],[554],[1],[],[],[144],[636]
3977,636,30,90,0,0,0,0,[],[],[],[554],[1],[],[],[147],[636]
3978,636,31,91,0,0,0,0,[],[],[],[554],[1],[],[],[148],[636]
3979,636,32,92,0,0,0,0,[],[],[],[554],[1],[],[],[150],[636]
3980,636,33,93,0,0,0,0,[],[],[],[554],[1],[],[],[151],[636]
3981,636,34,94,0,0,0,0,[],[],[],[554],[1],[],[],[153],[636]
3982,636,35,95,0,0,0,0,[],[],[],[554],[1],[],[],[154],[636]
3983,636,36,96,0,0,0,0,[],[],[],[554],[1],[],[],[156],[636]
3984,636,37,97,0,0,0,0,[],[],[],[554],[1],[],[],[157],[636]
3985,636,38,98,0,0,0,0,[],[],[],[554],[1],[],[],[159],[636]
3986,636,39,99,0,0,0,0,[],[],[],[554],[1],[],[],[160],[636]
3987,636,40,100,0,0,0,0,[],[],[],[554],[1],[],[],[162],[636]
3988,637,1,4,0,0,0,0,[],[],[],"[554,568]","[1,1]",[],[],"[50,100]",[637]
3989,637,2,6,0,0,0,0,[],[],[],"[554,568]","[1,1]",[],[],"[52,100]",[637]
3990,637,3,9,0,0,0,0,[],[],[],"[554,568]","[1,1]",[],[],"[54,110]",[637]
3991,637,4,12,0,0,0,0,[],[],[],"[554,568]","[1,1]",[],[],"[56,110]",[637]
3992,637,5,16,0,0,0,0,[],[],[],"[554,568]","[1,1]",[],[],"[58,120]",[637]
3993,637,6,20,0,0,0,0,[],[],[],"[554,568]","[1,1]",[],[],"[60,120]",[637]
3994,637,7,24,0,0,0,0,[],[],[],"[554,568]","[1,1]",[],[],"[62,130]",[637]
3995,637,8,28,0,0,0,0,[],[],[],"[554,568]","[1,1]",[],[],"[64,130]",[637]
3996,637,9,32,0,0,0,0,[],[],[],"[554,568]","[1,1]",[],[],"[66,140]",[637]
3997,637,10,36,0,0,0,0,[],[],[],"[554,568]","[1,1]",[],[],"[68,140]",[637]
3998,638,1,18,0,0,0,0,[],[],[],[95],[1],[],[],[100],[638]
3999,638,2,22,0,0,0,0,[],[],[],[95],[1],[],[],[102],[638]
4000,638,3,26,0,0,0,0,[],[],[],[95],[1],[],[],[104],[638]
4001,638,4,29,0,0,0,0,[],[],[],[95],[1],[],[],[106],[638]
4002,638,5,32,0,0,0,0,[],[],[],[95],[1],[],[],[108],[638]
4003,638,6,35,0,0,0,0,[],[],[],[95],[1],[],[],[110],[638]
4004,638,7,38,0,0,0,0,[],[],[],[95],[1],[],[],[112],[638]
4005,638,8,41,0,0,0,0,[],[],[],[95],[1],[],[],[114],[638]
4006,638,9,44,0,0,0,0,[],[],[],[95],[1],[],[],[116],[638]
4007,638,10,47,0,0,0,0,[],[],[],[95],[1],[],[],[118],[638]
4008,638,11,50,0,0,0,0,[],[],[],[95],[1],[],[],[120],[638]
4009,638,12,53,0,0,0,0,[],[],[],[95],[1],[],[],[122],[638]
4010,638,13,56,0,0,0,0,[],[],[],[95],[1],[],[],[124],[638]
4011,638,14,58,0,0,0,0,[],[],[],[95],[1],[],[],[126],[638]
4012,638,15,60,0,0,0,0,[],[],[],[95],[1],[],[],[128],[638]
4013,638,16,62,0,0,0,0,[],[],[],[95],[1],[],[],[130],[638]
4014,638,17,64,0,0,0,0,[],[],[],[95],[1],[],[],[132],[638]
4015,638,18,66,0,0,0,0,[],[],[],[95],[1],[],[],[134],[638]
4016,638,19,68,0,0,0,0,[],[],[],[95],[1],[],[],[136],[638]
4017,638,20,70,0,0,0,0,[],[],[],[95],[1],[],[],[138],[638]
4018,638,21,72,0,0,0,0,[],[],[],[95],[1],[],[],[140],[638]
4019,638,22,74,0,0,0,0,[],[],[],[95],[1],[],[],[142],[638]
4020,638,23,76,0,0,0,0,[],[],[],[95],[1],[],[],[144],[638]
4021,638,24,78,0,0,0,0,[],[],[],[95],[1],[],[],[146],[638]
4022,638,25,80,0,0,0,0,[],[],[],[95],[1],[],[],[148],[638]
4023,638,26,82,0,0,0,0,[],[],[],[95],[1],[],[],[150],[638]
4024,638,27,84,0,0,0,0,[],[],[],[95],[1],[],[],[152],[638]
4025,638,28,86,0,0,0,0,[],[],[],[95],[1],[],[],[154],[638]
4026,638,29,88,0,0,0,0,[],[],[],[95],[1],[],[],[156],[638]
4027,638,30,90,0,0,0,0,[],[],[],[95],[1],[],[],[158],[638]
4028,638,31,91,0,0,0,0,[],[],[],[95],[1],[],[],[159],[638]
4029,638,32,92,0,0,0,0,[],[],[],[95],[1],[],[],[160],[638]
4030,638,33,93,0,0,0,0,[],[],[],[95],[1],[],[],[161],[638]
4031,638,34,94,0,0,0,0,[],[],[],[95],[1],[],[],[162],[638]
4032,638,35,95,0,0,0,0,[],[],[],[95],[1],[],[],[163],[638]
4033,638,36,96,0,0,0,0,[],[],[],[95],[1],[],[],[164],[638]
4034,638,37,97,0,0,0,0,[],[],[],[95],[1],[],[],[165],[638]
4035,638,38,98,0,0,0,0,[],[],[],[95],[1],[],[],[166],[638]
4036,638,39,99,0,0,0,0,[],[],[],[95],[1],[],[],[167],[638]
4037,638,40,100,0,0,0,0,[],[],[],[95],[1],[],[],[168],[638]
4038,639,1,8,0,0,0,0,[],[],[],[479],[1],[],[],[25],[639]
4039,639,2,10,0,0,0,0,[],[],[],[479],[1],[],[],[26],[639]
4040,639,3,13,0,0,0,0,[],[],[],[479],[1],[],[],[27],[639]
4041,639,4,17,0,0,0,0,[],[],[],[479],[1],[],[],[28],[639]
4042,639,5,21,0,0,0,0,[],[],[],[479],[1],[],[],[29],[639]
4043,639,6,25,0,0,0,0,[],[],[],[479],[1],[],[],[30],[639]
4044,639,7,29,0,0,0,0,[],[],[],[479],[1],[],[],[31],[639]
4045,639,8,33,0,0,0,0,[],[],[],[479],[1],[],[],[32],[639]
4046,639,9,37,0,0,0,0,[],[],[],[479],[1],[],[],[33],[639]
4047,639,10,40,0,0,0,0,[],[],[],[479],[1],[],[],[34],[639]
4048,639,11,43,0,0,0,0,[],[],[],[479],[1],[],[],[35],[639]
4049,639,12,46,0,0,0,0,[],[],[],[479],[1],[],[],[36],[639]
4050,639,13,49,0,0,0,0,[],[],[],[479],[1],[],[],[37],[639]
4051,639,14,52,0,0,0,0,[],[],[],[479],[1],[],[],[38],[639]
4052,639,15,55,0,0,0,0,[],[],[],[479],[1],[],[],[39],[639]
4053,639,16,58,0,0,0,0,[],[],[],[479],[1],[],[],[40],[639]
4054,639,17,61,0,0,0,0,[],[],[],[479],[1],[],[],[41],[639]
4055,639,18,64,0,0,0,0,[],[],[],[479],[1],[],[],[42],[639]
4056,639,19,67,0,0,0,0,[],[],[],[479],[1],[],[],[43],[639]
4057,639,20,70,0,0,0,0,[],[],[],[479],[1],[],[],[44],[639]
4058,639,21,72,0,0,0,0,[],[],[],[479],[1],[],[],[45],[639]
4059,639,22,74,0,0,0,0,[],[],[],[479],[1],[],[],[46],[639]
4060,639,23,76,0,0,0,0,[],[],[],[479],[1],[],[],[47],[639]
4061,639,24,78,0,0,0,0,[],[],[],[479],[1],[],[],[48],[639]
4062,639,25,80,0,0,0,0,[],[],[],[479],[1],[],[],[49],[639]
4063,639,26,82,0,0,0,0,[],[],[],[479],[1],[],[],[50],[639]
4064,639,27,84,0,0,0,0,[],[],[],[479],[1],[],[],[51],[639]
4065,639,28,86,0,0,0,0,[],[],[],[479],[1],[],[],[52],[639]
4066,639,29,88,0,0,0,0,[],[],[],[479],[1],[],[],[53],[639]
4067,639,30,90,0,0,0,0,[],[],[],[479],[1],[],[],[54],[639]
4068,639,31,91,0,0,0,0,[],[],[],[479],[1],[],[],[54],[639]
4069,639,32,92,0,0,0,0,[],[],[],[479],[1],[],[],[55],[639]
4070,639,33,93,0,0,0,0,[],[],[],[479],[1],[],[],[55],[639]
4071,639,34,94,0,0,0,0,[],[],[],[479],[1],[],[],[56],[639]
4072,639,35,95,0,0,0,0,[],[],[],[479],[1],[],[],[56],[639]
4073,639,36,96,0,0,0,0,[],[],[],[479],[1],[],[],[57],[639]
4074,639,37,97,0,0,0,0,[],[],[],[479],[1],[],[],[57],[639]
4075,639,38,98,0,0,0,0,[],[],[],[479],[1],[],[],[58],[639]
4076,639,39,99,0,0,0,0,[],[],[],[479],[1],[],[],[58],[639]
4077,639,40,100,0,0,0,0,[],[],[],[479],[1],[],[],[59],[639]
4078,640,1,4,0,0,0,0,[],[],[],[479],[1],[],[],[25],[640]
4079,640,2,6,0,0,0,0,[],[],[],[479],[1],[],[],[26],[640]
4080,640,3,9,0,0,0,0,[],[],[],[479],[1],[],[],[27],[640]
4081,640,4,12,0,0,0,0,[],[],[],[479],[1],[],[],[28],[640]
4082,640,5,16,0,0,0,0,[],[],[],[479],[1],[],[],[29],[640]
4083,640,6,20,0,0,0,0,[],[],[],[479],[1],[],[],[30],[640]
4084,640,7,24,0,0,0,0,[],[],[],[479],[1],[],[],[31],[640]
4085,640,8,28,0,0,0,0,[],[],[],[479],[1],[],[],[32],[640]
4086,640,9,32,0,0,0,0,[],[],[],[479],[1],[],[],[33],[640]
4087,640,10,36,0,0,0,0,[],[],[],[479],[1],[],[],[34],[640]
4088,641,1,31,0,0,0,0,[],[],[],[105],[1],[],[],[200],[641]
4089,641,2,34,0,0,0,0,[],[],[],[105],[1],[],[],[210],[641]
4090,641,3,36,0,0,0,0,[],[],[],[105],[1],[],[],[220],[641]
4091,641,4,38,0,0,0,0,[],[],[],[105],[1],[],[],[230],[641]
4092,641,5,40,0,0,0,0,[],[],[],[105],[1],[],[],[240],[641]
4093,641,6,42,0,0,0,0,[],[],[],[105],[1],[],[],[250],[641]
4094,641,7,44,0,0,0,0,[],[],[],[105],[1],[],[],[260],[641]
4095,641,8,46,0,0,0,0,[],[],[],[105],[1],[],[],[270],[641]
4096,641,9,48,0,0,0,0,[],[],[],[105],[1],[],[],[280],[641]
4097,641,10,50,0,0,0,0,[],[],[],[105],[1],[],[],[290],[641]
4098,641,11,52,0,0,0,0,[],[],[],[105],[1],[],[],[300],[641]
4099,641,12,54,0,0,0,0,[],[],[],[105],[1],[],[],[310],[641]
4100,641,13,56,0,0,0,0,[],[],[],[105],[1],[],[],[320],[641]
4101,641,14,58,0,0,0,0,[],[],[],[105],[1],[],[],[330],[641]
4102,641,15,60,0,0,0,0,[],[],[],[105],[1],[],[],[340],[641]
4103,641,16,62,0,0,0,0,[],[],[],[105],[1],[],[],[350],[641]
4104,641,17,64,0,0,0,0,[],[],[],[105],[1],[],[],[360],[641]
4105,641,18,66,0,0,0,0,[],[],[],[105],[1],[],[],[370],[641]
4106,641,19,68,0,0,0,0,[],[],[],[105],[1],[],[],[380],[641]
4107,641,20,70,0,0,0,0,[],[],[],[105],[1],[],[],[390],[641]
4108,641,21,72,0,0,0,0,[],[],[],[105],[1],[],[],[400],[641]
4109,641,22,74,0,0,0,0,[],[],[],[105],[1],[],[],[410],[641]
4110,641,23,76,0,0,0,0,[],[],[],[105],[1],[],[],[420],[641]
4111,641,24,78,0,0,0,0,[],[],[],[105],[1],[],[],[430],[641]
4112,641,25,80,0,0,0,0,[],[],[],[105],[1],[],[],[440],[641]
4113,641,26,82,0,0,0,0,[],[],[],[105],[1],[],[],[450],[641]
4114,641,27,84,0,0,0,0,[],[],[],[105],[1],[],[],[460],[641]
4115,641,28,86,0,0,0,0,[],[],[],[105],[1],[],[],[470],[641]
4116,641,29,88,0,0,0,0,[],[],[],[105],[1],[],[],[480],[641]
4117,641,30,90,0,0,0,0,[],[],[],[105],[1],[],[],[490],[641]
4118,641,31,91,0,0,0,0,[],[],[],[105],[1],[],[],[500],[641]
4119,641,32,92,0,0,0,0,[],[],[],[105],[1],[],[],[510],[641]
4120,641,33,93,0,0,0,0,[],[],[],[105],[1],[],[],[520],[641]
4121,641,34,94,0,0,0,0,[],[],[],[105],[1],[],[],[530],[641]
4122,641,35,95,0,0,0,0,[],[],[],[105],[1],[],[],[540],[641]
4123,641,36,96,0,0,0,0,[],[],[],[105],[1],[],[],[550],[641]
4124,641,37,97,0,0,0,0,[],[],[],[105],[1],[],[],[560],[641]
4125,641,38,98,0,0,0,0,[],[],[],[105],[1],[],[],[570],[641]
4126,641,39,99,0,0,0,0,[],[],[],[105],[1],[],[],[580],[641]
4127,641,40,100,0,0,0,0,[],[],[],[105],[1],[],[],[590],[641]
4128,642,16,62,0,0,0,0,[],[],[],[],[],[],[],[],[642]
4129,643,1,31,0,0,0,0,[],[],[],[9927],[1],[],[],[200],[643]
4130,643,2,34,0,0,0,0,[],[],[],[9927],[1],[],[],[210],[643]
4131,643,3,36,0,0,0,0,[],[],[],[9927],[1],[],[],[220],[643]
4132,643,4,38,0,0,0,0,[],[],[],[9927],[1],[],[],[230],[643]
4133,643,5,40,0,0,0,0,[],[],[],[9927],[1],[],[],[240],[643]
4134,643,6,42,0,0,0,0,[],[],[],[9927],[1],[],[],[250],[643]
4135,643,7,44,0,0,0,0,[],[],[],[9927],[1],[],[],[260],[643]
4136,643,8,46,0,0,0,0,[],[],[],[9927],[1],[],[],[270],[643]
4137,643,9,48,0,0,0,0,[],[],[],[9927],[1],[],[],[280],[643]
4138,643,10,50,0,0,0,0,[],[],[],[9927],[1],[],[],[290],[643]
4139,643,11,52,0,0,0,0,[],[],[],[9927],[1],[],[],[300],[643]
4140,643,12,54,0,0,0,0,[],[],[],[9927],[1],[],[],[310],[643]
4141,643,13,56,0,0,0,0,[],[],[],[9927],[1],[],[],[320],[643]
4142,643,14,58,0,0,0,0,[],[],[],[9927],[1],[],[],[330],[643]
4143,643,15,60,0,0,0,0,[],[],[],[9927],[1],[],[],[340],[643]
4144,643,16,62,0,0,0,0,[],[],[],[9927],[1],[],[],[350],[643]
4145,643,17,64,0,0,0,0,[],[],[],[9927],[1],[],[],[360],[643]
4146,643,18,66,0,0,0,0,[],[],[],[9927],[1],[],[],[370],[643]
4147,643,19,68,0,0,0,0,[],[],[],[9927],[1],[],[],[380],[643]
4148,643,20,70,0,0,0,0,[],[],[],[9927],[1],[],[],[390],[643]
4149,643,21,72,0,0,0,0,[],[],[],[9927],[1],[],[],[400],[643]
4150,643,22,74,0,0,0,0,[],[],[],[9927],[1],[],[],[410],[643]
4151,643,23,76,0,0,0,0,[],[],[],[9927],[1],[],[],[420],[643]
4152,643,24,78,0,0,0,0,[],[],[],[9927],[1],[],[],[430],[643]
4153,643,25,80,0,0,0,0,[],[],[],[9927],[1],[],[],[440],[643]
4154,643,26,82,0,0,0,0,[],[],[],[9927],[1],[],[],[450],[643]
4155,643,27,84,0,0,0,0,[],[],[],[9927],[1],[],[],[460],[643]
4156,643,28,86,0,0,0,0,[],[],[],[9927],[1],[],[],[470],[643]
4157,643,29,88,0,0,0,0,[],[],[],[9927],[1],[],[],[480],[643]
4158,643,30,90,0,0,0,0,[],[],[],[9927],[1],[],[],[490],[643]
4159,643,31,91,0,0,0,0,[],[],[],[9927],[1],[],[],[500],[643]
4160,643,32,92,0,0,0,0,[],[],[],[9927],[1],[],[],[510],[643]
4161,643,33,93,0,0,0,0,[],[],[],[9927],[1],[],[],[520],[643]
4162,643,34,94,0,0,0,0,[],[],[],[9927],[1],[],[],[530],[643]
4163,643,35,95,0,0,0,0,[],[],[],[9927],[1],[],[],[540],[643]
4164,643,36,96,0,0,0,0,[],[],[],[9927],[1],[],[],[550],[643]
4165,643,37,97,0,0,0,0,[],[],[],[9927],[1],[],[],[560],[643]
4166,643,38,98,0,0,0,0,[],[],[],[9927],[1],[],[],[570],[643]
4167,643,39,99,0,0,0,0,[],[],[],[9927],[1],[],[],[580],[643]
4168,643,40,100,0,0,0,0,[],[],[],[9927],[1],[],[],[590],[643]
4169,644,1,31,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[18,26]",[],[644]
4170,644,2,34,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[21,32]",[],[644]
4171,644,3,36,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[24,36]",[],[644]
4172,644,4,38,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[27,40]",[],[644]
4173,644,5,40,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[30,45]",[],[644]
4174,644,6,42,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[34,51]",[],[644]
4175,644,7,44,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[38,57]",[],[644]
4176,644,8,46,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[43,64]",[],[644]
4177,644,9,48,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[48,72]",[],[644]
4178,644,10,50,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[53,80]",[],[644]
4179,644,11,52,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[60,89]",[],[644]
4180,644,12,54,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[66,100]",[],[644]
4181,644,13,56,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[74,111]",[],[644]
4182,644,14,58,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[82,124]",[],[644]
4183,644,15,60,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[92,137]",[],[644]
4184,644,16,62,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[102,153]",[],[644]
4185,644,17,64,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[113,169]",[],[644]
4186,644,18,66,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[125,188]",[],[644]
4187,644,19,68,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[139,208]",[],[644]
4188,644,20,70,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[154,231]",[],[644]
4189,644,21,72,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[170,255]",[],[644]
4190,644,22,74,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[188,283]",[],[644]
4191,644,23,76,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[208,312]",[],[644]
4192,644,24,78,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[230,345]",[],[644]
4193,644,25,80,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[254,381]",[],[644]
4194,644,26,82,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[281,421]",[],[644]
4195,644,27,84,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[310,465]",[],[644]
4196,644,28,86,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[342,513]",[],[644]
4197,644,29,88,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[377,565]",[],[644]
4198,644,30,90,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[415,623]",[],[644]
4199,644,31,91,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[436,654]",[],[644]
4200,644,32,92,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[457,686]",[],[644]
4201,644,33,93,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[480,720]",[],[644]
4202,644,34,94,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[504,755]",[],[644]
4203,644,35,95,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[528,793]",[],[644]
4204,644,36,96,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[554,831]",[],[644]
4205,644,37,97,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[581,872]",[],[644]
4206,644,38,98,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[610,915]",[],[644]
4207,644,39,99,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[640,960]",[],[644]
4208,644,40,100,0,0,0,0,[],"[64,65]","[0,0]",[],"[3,3]","[0.8,1.2]","[671,1006]",[],[644]
4209,645,1,1,0,0,0,0,[],[],[],[218],[1],[],[],[0],[645]
4210,645,2,2,0,0,0,0,[],[],[],[218],[1],[],[],[5],[645]
4211,645,3,4,0,0,0,0,[],[],[],[218],[1],[],[],[10],[645]
4212,645,4,7,0,0,0,0,[],[],[],[218],[1],[],[],[15],[645]
4213,645,5,11,0,0,0,0,[],[],[],[218],[1],[],[],[20],[645]
4214,645,6,16,0,0,0,0,[],[],[],[218],[1],[],[],[25],[645]
4215,645,7,20,0,0,0,0,[],[],[],[218],[1],[],[],[30],[645]
4216,645,8,24,0,0,0,0,[],[],[],[218],[1],[],[],[35],[645]
4217,645,9,28,0,0,0,0,[],[],[],[218],[1],[],[],[40],[645]
4218,645,10,32,0,0,0,0,[],[],[],[218],[1],[],[],[45],[645]
4219,645,11,36,0,0,0,0,[],[],[],[218],[1],[],[],[45],[645]
4220,645,12,40,0,0,0,0,[],[],[],[218],[1],[],[],[45],[645]
4221,645,13,44,0,0,0,0,[],[],[],[218],[1],[],[],[45],[645]
4222,645,14,48,0,0,0,0,[],[],[],[218],[1],[],[],[45],[645]
4223,645,15,52,0,0,0,0,[],[],[],[218],[1],[],[],[45],[645]
4224,645,16,56,0,0,0,0,[],[],[],[218],[1],[],[],[45],[645]
4225,645,17,60,0,0,0,0,[],[],[],[218],[1],[],[],[45],[645]
4226,645,18,64,0,0,0,0,[],[],[],[218],[1],[],[],[45],[645]
4227,645,19,67,0,0,0,0,[],[],[],[218],[1],[],[],[45],[645]
4228,645,20,70,0,0,0,0,[],[],[],[218],[1],[],[],[45],[645]
4229,646,1,10,0,0,4200,4200,[],[],[],[],[],[],[],[],[646]
4230,646,2,13,0,0,4560,4600,[],[],[],[],[],[],[],[],[646]
4231,646,3,17,0,0,4920,4900,[],[],[],[],[],[],[],[],[646]
4232,646,4,21,0,0,5270,5300,[],[],[],[],[],[],[],[],[646]
4233,646,5,25,0,0,5630,5600,[],[],[],[],[],[],[],[],[646]
