"rownum","GrantedEffectsKey","SetId","StatsKeys","StatsValuesPermille","Weight","[i32]","[i32]"
643,4080,3,"[12645,3055]","[-2000,1500]",50,[],[]
644,4096,0,[434],[1000],50,[],[]
645,4096,1,[3483],[2000],100,[],[]
646,4096,2,[12102],[2000],10,[],[]
647,4096,3,[13247],[500],50,[],[]
648,4093,0,[3022],[500],50,[],[]
649,4093,1,[12871],[500],20,[],[]
650,4093,2,[12872],[500],5,[],[]
651,4146,0,[434],[1000],50,[],[]
652,4146,1,[3483],[2000],100,[],[]
653,4146,2,[13247],[500],50,[],[]
654,4146,3,[462],[0],10,[],[]
655,9241,0,[462],[0],50,[],[]
656,9241,1,[462],[0],100,[],[]
657,9241,2,[462],[0],100,[],[]
658,9241,3,[7863],[1000],10,[],[]
659,4234,0,[3341],[500],50,[],[]
660,4234,1,[11686],[1000],100,[],[]
661,4234,2,"[611,13037]","[2000,2000]",50,[],[]
662,4277,0,[24],[1000],50,[],[]
663,4277,1,[434],[2000],100,[],[]
664,4277,2,[3341],[500],50,[],[]
665,4277,3,[14151],[100000],100,[],[]
666,4278,0,[2607],[500],100,[],[]
667,4278,1,[2954],[500],50,[],[]
668,4278,2,[12885],[250],50,[],[]
669,4296,0,"[24,175]","[1000,1000]",50,[],[]
670,4296,1,[173],[100],20,[],[]
671,4296,2,[12585],[1000],100,[],[]
672,4344,0,[2916],[1000],50,[],[]
673,4344,1,[1654],[100],100,[],[]
674,4344,2,[2915],[1000],100,[],[]
675,4345,0,[199],[1500],50,[],[]
676,4345,1,[2918],[1000],100,[],[]
677,4345,2,[12886],[-200],100,[],[]
678,4346,0,[200],[1500],50,[],[]
679,4346,1,[6274],[100000],100,[],[]
680,4346,2,[12892],[200],10,[],[]
681,4348,0,[24],[1000],50,[],[]
682,4348,1,[434],[500],100,[],[]
683,4348,2,[175],[1000],50,[],[]
684,4348,3,[13199],[500],20,[],[]
685,4388,0,[24],[500],50,[],[]
686,4388,1,"[213,13999,14739]","[500,-500,1000]",100,[],[]
687,4388,2,[6136],[100],10,[],[]
688,4402,0,[498],[1000],50,[],[]
689,4402,1,"[173,70]","[100,-1000]",100,[],[]
690,4402,2,[175],[1000],100,[],[]
691,4402,3,[8422],[1000],100,[],[]
692,4407,0,[486],[1000],50,[],[]
693,4407,1,[434],[1000],50,[],[]
694,4407,2,[173],[100],50,[],[]
695,4407,3,[11839],[1000],50,[],[]
696,4414,0,[434],[500],50,[],[]
697,4414,1,[594],[250],100,[],[]
698,4414,2,[2066],[5000],100,[],[]
699,4493,0,[177],[500],50,[],[]
700,4493,1,[215],[1000],100,[],[]
701,4493,2,[12654],[500],50,[],[]
702,4502,0,[434],[500],50,[],[]
703,4502,1,[7863],[250],100,[],[]
704,4502,2,[12935],[2000],100,[],[]
705,4502,3,[12936],[3000],100,[],[]
706,4521,0,[175],[1000],50,[],[]
707,4521,1,[108],[1000],100,[],[]
708,4521,2,[13044],[1000],20,[],[]
709,4530,0,[434],[500],50,[],[]
710,4530,1,[479],[1000],100,[],[]
711,4530,2,[12932],[2000],100,[],[]
712,4542,0,[434],[500],50,[],[]
713,4542,1,[105],[2000],10,[],[]
714,4542,2,[12520],[1000],100,[],[]
715,4542,3,[12931],[3000],100,[],[]
716,4564,0,[49],[1000],50,[],[]
717,4564,1,[455],[500],100,[],[]
718,4564,2,[434],[1000],100,[],[]
719,4564,3,"[12970,3341]","[-1000,1000]",50,[],[]
720,4592,0,[56],[1000],50,[],[]
721,4592,1,[1129],[100],50,[],[]
722,4592,2,"[15657,595]","[-250,250]",100,[],[]
723,4634,0,"[159,488]","[1000,1000]",50,[],[]
724,4634,1,[5129],[1000],100,[],[]
725,4634,2,[5128],[1000],100,[],[]
726,4668,0,[24],[1000],50,[],[]
727,4668,1,"[24,215]","[3000,1000]",100,[],[]
728,4668,2,[12972],[2000],100,[],[]
729,4668,3,[11644],[2500],5,[],[]
730,4695,0,[6062],[500],50,[],[]
731,4695,1,[554],[1000],100,[],[]
732,4695,2,[95],[750],100,[],[]
733,4697,0,[434],[500],50,[],[]
734,4697,1,[63],[3000],100,[],[]
735,4697,2,[12996],[3000],20,[],[]
736,4700,0,[215],[1000],50,[],[]
737,4700,1,[12641],[-200],100,[],[]
738,4700,2,[12642],[5000],20,[],[]
739,4708,0,[63],[1000],50,[],[]
740,4708,1,[3705],[500],100,[],[]
741,4708,2,[6100],[5000],20,[],[]
742,4728,0,[63],[500],50,[],[]
743,4728,1,[434],[500],100,[],[]
744,4728,2,[2133],[2000],10,[],[]
745,4729,0,[25],[500],50,[],[]
746,4729,1,"[14461,1874]","[-1000,500]",100,[],[]
747,4729,2,[12887],[500],100,[],[]
748,4730,0,[1975],[500],50,[],[]
749,4730,1,[175],[500],100,[],[]
750,4730,2,[12912],[1000],10,[],[]
751,4737,0,[1787],[500],50,[],[]
752,4737,1,[313],[500],100,[],[]
753,4737,2,[13031],[-2000],100,[],[]
754,4738,0,[1788],[1000],50,[],[]
755,4738,1,[1342],[2000],100,[],[]
756,4738,2,[9668],[2000],20,[],[]
757,4738,3,[9670],[1000],100,[],[]
758,9249,0,[434],[500],50,[],[]
759,9249,1,[12238],[-500],100,[],[]
760,9249,2,[26],[1000],100,[],[]
761,9249,3,"[12634,12633]","[-1000,1000]",50,[],[]
762,4921,0,[49],[1000],50,[],[]
763,4921,1,[5394],[2000],10,[],[]
764,4921,2,[13043],[-1000],100,[],[]
765,4921,3,[12652],[1000],20,[],[]
766,4948,0,[434],[500],50,[],[]
767,4948,1,[49],[1000],100,[],[]
768,4948,2,"[3341,12970]","[1000,-1000]",50,[],[]
769,4948,3,[12639],[2000],100,[],[]
770,4976,0,[486],[500],50,[],[]
771,4976,1,[434],[500],100,[],[]
772,4976,2,[12990],[1000],20,[],[]
773,4977,0,[1839],[500],50,[],[]
774,4977,1,[3746],[200],20,[],[]
775,4977,2,[951],[200],5,[],[]
776,4978,0,[434],[500],50,[],[]
777,4978,1,[63],[1000],100,[],[]
778,4978,2,[5164],[3000],100,[],[]
779,4989,0,[1787],[500],50,[],[]
780,4989,1,[434],[1000],100,[],[]
781,4989,2,[215],[500],100,[],[]
782,5001,0,[70],[500],50,[],[]
783,5001,1,[12929],[1000],100,[],[]
784,5001,2,[12930],[2000],50,[],[]
785,5007,0,[215],[500],50,[],[]
786,5007,1,[216],[2000],100,[],[]
787,5007,2,[141],[1000],100,[],[]
788,5030,0,"[159,488]","[1000,1000]",50,[],[]
789,5030,1,[5129],[1000],100,[],[]
790,5030,2,[5128],[1000],100,[],[]
791,5046,0,[1788],[1000],50,[],[]
792,5046,1,[1342],[2000],100,[],[]
793,5046,2,[9668],[2000],20,[],[]
794,5046,3,[7574],[2000],100,[],[]
795,5049,0,[434],[500],50,[],[]
796,5049,1,[26],[1000],100,[],[]
797,5049,2,[5352],[1000],100,[],[]
798,5058,0,[434],[500],50,[],[]
799,5058,1,[4585],[50],100,[],[]
800,5058,2,[12991],[100],50,[],[]
801,5151,0,[5152],[500],50,[],[]
802,5151,1,[215],[1000],100,[],[]
803,5151,2,"[216,12970]","[2000,-2000]",50,[],[]
804,5357,0,[175],[2000],50,[],[]
805,5357,1,[24],[1000],100,[],[]
806,5357,2,[70],[500],100,[],[]
807,5357,3,[12625],[1000],20,[],[]
808,5526,0,[6342],[500],50,[],[]
809,5526,1,[215],[500],100,[],[]
810,5526,2,[462],[0],100,[],[]
811,5528,0,[9317],[500],50,[],[]
812,5528,1,[462],[0],100,[],[]
813,5528,2,[15552],[500],100,[],[]
814,5918,0,[42],[500],50,[],[]
815,5918,1,[434],[500],100,[],[]
816,5918,2,[611],[500],100,[],[]
817,5919,0,[6042],[500],50,[],[]
818,5919,1,[5352],[1000],100,[],[]
819,5919,2,[12875],[1000],20,[],[]
820,5921,0,[3366],[500],50,[],[]
821,5921,1,[3367],[500],20,[],[]
822,5921,2,[6100],[1000],100,[],[]
823,5922,0,[1975],[500],50,[],[]
824,5922,1,[6076],[1000],100,[],[]
825,5922,2,[6097],[2000],20,[],[]
826,6435,0,[63],[500],50,[],[]
827,6435,1,[215],[500],100,[],[]
828,6435,2,[1104],[500],20,[],[]
829,6436,0,[1975],[500],50,[],[]
830,6436,1,[215],[500],100,[],[]
831,6436,2,"[213,13999]","[500,-500]",100,[],[]
832,6437,0,[3366],[1000],50,[],[]
833,6437,1,[3367],[500],100,[],[]
834,6437,2,[9090],[250],100,[],[]
835,6438,0,[26],[500],50,[],[]
836,6438,1,[7765],[1000],100,[],[]
837,6438,2,[12894],[500],100,[],[]
838,6440,0,[42],[500],50,[],[]
839,6440,1,[434],[500],100,[],[]
840,6440,2,[611],[500],100,[],[]
841,6441,0,[6076],[500],50,[],[]
842,6441,1,[7574],[1000],100,[],[]
843,6441,2,[13059],[1500],100,[],[]
844,6442,0,[26],[500],50,[],[]
845,6442,1,[3631],[500],100,[],[]
846,6442,2,[10769],[250],100,[],[]
847,6871,0,[2607],[500],50,[],[]
848,6871,1,[341],[1000],100,[],[]
849,6871,2,"[70,6231]","[-1000,1000]",100,[],[]
850,6872,0,[1905],[500],50,[],[]
851,6872,1,[5292],[1000],100,[],[]
852,6872,2,[9141],[1000],100,[],[]
853,6873,0,[25],[500],50,[],[]
854,6873,1,[6239],[600],100,[],[]
855,6873,2,[6238],[100000],100,[],[]
856,7139,0,[434],[500],50,[],[]
857,7139,1,[42],[1000],100,[],[]
858,7139,2,[12638],[1000],20,[],[]
859,7148,0,[216],[500],50,[],[]
860,7148,1,[26],[1000],100,[],[]
861,7148,2,[6794],[100],100,[],[]
862,7148,3,[9949],[2000],20,[],[]
863,7189,0,[42],[1000],50,[],[]
864,7189,1,[209],[5000],100,[],[]
865,7189,2,[12988],[250],50,[],[]
866,7189,3,[13030],[2000],10,[],[]
867,7245,0,[216],[500],50,[],[]
868,7245,1,[209],[5000],100,[],[]
869,7245,2,[434],[500],100,[],[]
870,7245,3,[12942],[2000],20,[],[]
871,7326,0,[434],[2000],50,[],[]
872,7327,0,[434],[2000],50,[],[]
873,7328,0,[434],[2000],50,[],[]
874,7338,0,[434],[500],50,[],[]
875,7338,1,"[209,611]","[3000,1000]",100,[],[]
876,7338,2,[3109],[10000],20,[],[]
877,7338,3,[42],[1000],100,[],[]
878,7389,0,[8852],[-20000],50,[],[]
879,7389,1,[11416],[500],100,[],[]
880,7389,2,[12891],[1500],20,[],[]
881,7390,0,[498],[1000],50,[],[]
882,7390,1,[13193],[1000],100,[],[]
883,7390,2,[434],[500],100,[],[]
884,7392,0,[434],[500],50,[],[]
885,7392,1,[24],[500],100,[],[]
886,7392,2,"[434,12908]","[1000,5000]",20,[],[]
887,7394,0,[1361],[500],50,[],[]
888,7394,1,[434],[500],100,[],[]
889,7394,2,[1231],[200],20,[],[]
890,7396,0,[6893],[500],50,[],[]
891,7396,1,[13022],[3000],100,[],[]
892,7396,2,[215],[500],100,[],[]
893,7426,0,[2607],[500],50,[],[]
894,7426,1,"[12901,7082]","[100,-100000]",10,[],[]
895,7426,2,[215],[1000],50,[],[]
896,7660,0,[542],[500],50,[],[]
897,7660,1,[1387],[500],100,[],[]
898,7660,2,[13077],[500],100,[],[]
899,7710,0,[3341],[500],50,[],[]
900,7710,1,[3483],[2000],100,[],[]
901,7710,2,[13249],[500],100,[],[]
902,7710,3,[13247],[500],100,[],[]
903,7778,0,[434],[500],50,[],[]
904,7778,1,[209],[3000],100,[],[]
905,7778,2,[1102],[2000],20,[29],[]
906,7779,0,[42],[1000],50,[],[]
907,7779,1,"[12970,3341]","[-1000,3000]",100,[],[]
908,7779,2,[313],[1000],100,[],[]
909,7782,0,[659],[1000],50,[],[]
910,7782,1,"[12970,3341]","[-1000,3000]",100,[],[]
911,7782,2,[6790],[500],100,[],[]
912,7785,0,[12434],[1000],50,[],[]
913,7785,1,[215],[1000],100,[],[]
914,7785,2,[7755],[100],100,[],[]
915,7785,3,[12624],[1200],10,[],[]
916,7787,0,[26],[1000],50,[],[]
917,7787,1,[434],[500],100,[],[]
918,7787,2,[3341],[1000],100,[],[]
919,7787,3,"[14666,24]","[-3000,5000]",100,[],[]
920,7788,0,[434],[500],50,[],[]
921,7788,1,[3563],[1000],100,[],[]
922,7788,2,[12981],[2000],100,[],[]
923,7795,0,[434],[500],50,[],[]
924,7797,0,[70],[500],50,[],[]
925,7797,1,[7947],[500],20,[],[]
926,7797,2,[11686],[1000],100,[],[]
927,7800,0,"[24,175]","[1000,1000]",50,[],[]
928,7802,0,[434],[500],50,[],[]
929,7803,0,[434],[500],50,[],[]
930,7808,0,[42],[1000],50,[],[]
931,7808,1,[434],[500],100,[],[]
932,7808,2,"[1217,7784,7782]","[200,-10000,-10000]",20,[],[]
933,7811,0,[434],[500],50,[],[]
934,7811,1,[7995],[250],50,[],[]
935,7811,2,[174],[200],20,[],[]
936,7811,3,[5419],[500],100,[],[]
937,7814,0,[434],[500],50,[],[]
938,7815,0,[1787],[500],50,[],[]
939,7815,1,"[3046,3913]","[500,500]",100,[],[]
940,7815,2,[12876],[500],100,[],[]
941,7852,0,[70],[500],50,[],[]
942,7853,0,[619],[1000],50,[],[]
943,7854,0,"[341,434]","[1000,500]",50,[],[]
944,7854,1,[70],[500],100,[],[]
945,7854,2,[3441],[2000],50,[],[]
946,7856,0,[434],[500],50,[],[]
947,7856,1,[12647],[1000],20,[],[]
948,7856,2,"[209,611]","[3000,1000]",100,[],[]
949,7856,3,[215],[4000],100,[],[]
950,7858,0,"[341,434]","[1000,500]",50,[],[]
951,7861,0,[1788],[1000],50,[],[]
952,7866,0,[209],[1000],50,[],[]
953,7901,0,[24],[1000],50,[],[]
954,7902,0,[434],[500],50,[],[]
955,7902,1,[70],[500],100,[],[]
956,7902,2,[8345],[500],50,[],[]
957,7902,3,[12982],[2000],50,[],[]
958,7904,0,[434],[500],50,[],[]
959,7904,1,[215],[1000],100,[],[]
960,7904,2,[56],[1000],100,[],[]
961,7904,3,[12977],[250],20,[],[]
962,8018,0,[175],[1000],50,[],[]
963,8018,1,[8159],[50],20,[],[]
964,8018,2,[24],[1000],100,[],[]
965,8018,3,[3370],[1000],100,[],[]
966,8025,0,[434],[500],50,[],[]
967,8025,1,[215],[500],100,[],[]
968,8025,2,[1104],[1000],100,[],[]
969,8025,3,"[4531,174]","[-1000,100]",20,[],[]
970,8031,0,[434],[500],50,[],[]
971,8031,1,[159],[3000],100,[],[]
972,8031,2,[8342],[1000],50,[],[]
973,8137,0,[63],[500],50,[],[]
974,8137,1,[215],[1000],100,[],[]
975,8137,2,[13024],[1000],50,[],[]
976,8167,0,[199],[1000],50,[],[]
977,8167,1,[49],[500],100,[],[]
978,8167,2,[3563],[500],100,[],[]
979,8192,0,[216],[500],50,[],[]
980,8192,1,[434],[500],100,[],[]
981,8192,2,[215],[1000],100,[],[]
982,8192,3,[175],[2000],100,[],[]
983,8203,0,[8444],[1000],50,[],[]
984,8203,1,[13013],[1500],100,[],[]
985,8203,2,[13012],[2000],100,[],[]
986,8203,3,[8422],[500],100,[],[]
987,8205,0,[216],[500],50,[],[]
988,8205,1,[434],[500],100,[],[]
989,8205,2,[8679],[1000],100,[],[]
990,8205,3,[3564],[1000],100,[],[]
991,8207,0,[498],[1000],50,[],[]
992,8207,1,[13193],[1000],100,[],[]
993,8207,2,[175],[1000],100,[],[]
994,8209,0,[1934],[500],50,[],[]
995,8209,1,"[84,12970]","[500,-3000]",10,[],[]
996,8209,2,[215],[1000],100,[],[]
997,8210,0,[1934],[500],50,[],[]
998,8210,1,"[12969,12970]","[-100,-3000]",10,[],[]
999,8210,2,[8422],[250],100,[],[]
1000,8221,0,[8444],[1000],50,[],[]
1001,8221,1,"[434,175]","[500,1000]",100,[],[]
1002,8221,2,[173],[50],10,[],[]
1003,8221,3,[175],[1500],100,[],[]
1004,8223,0,[1342],[1000],50,[],[]
1005,8223,1,[430],[1000],100,[],[]
1006,8223,2,[1788],[500],100,[],[]
1007,8247,0,[216],[500],50,[],[]
1008,8247,1,[5815],[250],100,[],[]
1009,8247,2,[12923],[1000],20,[],[]
1010,8249,0,[8592],[1000],50,[],[]
1011,8249,1,[3341],[1000],20,[],[]
1012,8427,0,[434],[500],50,[],[]
1013,8427,1,[12657],[500],20,[],[]
1014,8427,2,[8814],[250],100,[],[]
1015,8427,3,[9073],[1000],20,[],[]
1016,8433,0,[63],[1000],50,[],[]
1017,8433,1,[434],[1000],100,[],[]
1018,8433,2,[215],[1000],100,[],[]
1019,8433,3,[6100],[5000],20,[],[]
1020,8466,0,[8915],[500],50,[],[]
1021,8466,1,[215],[1000],100,[],[]
1022,8466,2,[12926],[500],5,[],[]
1023,8467,0,[1387],[500],50,[],[]
1024,8467,1,[462],[0],100,[],[]
1025,8467,2,[462],[0],100,[],[]
1026,8468,0,[486],[1000],50,[],[]
1027,8468,1,[434],[1000],100,[],[]
1028,8468,2,[215],[1000],100,[],[]
1029,8468,3,[1102],[1000],20,[29],[]
1030,8471,0,[9060],[500],50,[],[]
1031,8471,1,[8867],[500],100,[],[]
1032,8471,2,[9280],[2000],20,[],[]
1033,8472,0,[434],[2000],50,[],[]
1034,8472,1,[13935],[100],100,[],[]
1035,8472,2,[451],[300],5,[],[]
1036,8473,0,[434],[500],50,[],[]
1037,8473,1,[215],[500],100,[],[]
1038,8473,2,"[12626,12627]","[2000,-2000]",20,[],[]
1039,8474,0,[434],[500],50,[],[]
1040,8474,1,[9115],[500],100,[],[]
1041,8474,2,[1102],[1000],20,[29],[]
1042,8476,0,[434],[2000],50,[],[]
1043,8476,1,[9057],[100],5,[],[]
1044,8476,2,[7574],[250],100,[],[]
1045,8534,0,[619],[500],50,[],[]
1046,8534,1,[434],[500],100,[],[]
1047,8534,2,[13028],[2000],50,[],[]
1048,8534,3,[13028],[-1000],50,[],[]
1049,8535,0,[25],[500],50,[],[]
1050,8535,1,"[216,11651]","[1000,-500]",50,[],[]
1051,8535,2,"[12913,12914]","[2500,-5000]",10,[],[]
1052,8538,0,[434],[2000],50,[],[]
1053,8538,1,[14739],[1000],10,[],[]
1054,8538,2,[3713],[100],100,[],[]
1055,8554,0,[3341],[500],50,[],[]
1056,8554,1,[9911],[500],100,[],[]
1057,8554,2,[7645],[1000],100,[],[]
1058,8557,0,[3341],[500],50,[],[]
1059,8557,1,[11686],[1000],100,[],[]
1060,8557,2,[12992],[100000],20,[],[]
1061,8564,0,[215],[1000],50,[],[]
1062,8564,1,[9889],[1000],100,[],[]
1063,8564,2,[12933],[2000],100,[],[]
1064,8564,3,[12934],[2000],20,[],[]
1065,8566,0,[3341],[500],50,[],[]
1066,8566,1,"[12937,12938]","[1000,1000]",100,[],[]
1067,8566,2,"[12939,12940]","[1000,500]",100,[],[]
1068,8568,0,[2607],[1000],50,[],[]
1069,8568,1,[3341],[500],100,[],[]
1070,8568,2,[12927],[250],20,[],[]
1071,8569,0,[434],[500],50,[],[]
1072,8569,1,[8422],[500],100,[],[]
1073,8569,2,[3631],[1000],100,[],[]
1074,8569,3,"[9354,11856]","[-50,100]",10,[],[]
1075,8571,0,[434],[500],50,[],[]
1076,8571,1,[5717],[200],100,[],[]
1077,8571,2,[12943],[1000],50,[],[]
1078,8576,0,[1361],[500],50,[],[]
1079,8576,1,[12877],[2000],100,[],[]
1080,8576,2,[13021],[1000],100,[],[]
1081,8577,0,[1361],[500],50,[],[]
1082,8577,1,[434],[500],100,[],[]
1083,8577,2,[462],[0],100,[],[]
1084,8578,0,[1361],[500],50,[],[]
1085,8578,1,[434],[500],100,[],[]
1086,8578,2,[3341],[500],100,[],[]
1087,8581,0,[12434],[1000],50,[],[]
1088,8581,1,[434],[1000],100,[],[]
1089,8581,2,[9381],[2000],100,[],[]
1090,8599,0,[3341],[500],50,[],[]
1091,8599,1,[1075],[500],100,[],[]
1092,8599,2,[13040],[1000],100,[],[]
1093,8600,0,[8444],[500],50,[],[]
1094,8600,1,[8422],[500],100,[],[]
1095,8600,2,[12889],[250],20,[],[]
1096,8602,0,[434],[2000],50,[],[]
1097,8602,1,[5229],[500],50,[],[]
1098,8602,2,[1035],[-100],100,[],[]
1099,8630,0,[619],[500],50,[],[]
1100,8630,1,[434],[500],100,[],[]
1101,8630,2,"[9652,9650]","[-500,1000]",20,[],[]
1102,8665,0,[2607],[500],50,[],[]
1103,8665,1,[12906],[500],100,[],[]
1104,8665,2,[12907],[1000],5,[],[]
1105,8707,0,"[159,488]","[1000,1000]",50,[],[]
1106,8707,1,[5129],[1000],100,[],[]
1107,8707,2,[5128],[1000],100,[],[]
1108,8705,0,[554],[1500],50,[],[]
1109,8705,1,[11839],[1000],100,[],[]
1110,8705,2,[11510],[750],100,[],[]
1111,8710,0,[10133],[500],50,[],[]
1112,8710,1,[10132],[100],100,[],[]
1113,8710,2,[13020],[1000],20,[],[]
1114,8711,0,[434],[500],50,[],[]
1115,8711,1,[12655],[250],100,[],[]
1116,8711,2,[10382],[500],10,[],[]
1117,8713,0,[9972],[50000],50,[],[]
1118,8713,1,[12522],[50],10,[],[]
1119,8713,2,[617],[500],100,[],[]
1120,8715,0,[462],[0],50,[],[]
1121,8715,1,[7645],[-200],100,[],[]
1122,8715,2,[462],[0],100,[],[]
1123,8714,0,[488],[500],50,[],[]
1124,8714,1,[462],[0],100,[],[]
1125,8714,2,"[12878,12879]","[1500,750]",100,[],[]
1126,8718,0,[554],[1000],50,[],[]
1127,8718,1,[10133],[1000],20,[],[]
1128,8718,2,[4122],[5000],100,[],[]
1129,8719,0,[3719],[250],50,[],[]
1130,8719,1,[10023],[250],100,[],[]
1131,8719,2,[2083],[400],20,[],[]
1132,8721,0,[434],[1000],50,[],[]
1133,8721,1,"[209,611]","[5000,1000]",100,[],[]
1134,8721,2,[1934],[1000],100,[],[]
1135,8721,3,[12658],[2000],100,[],[]
1136,8723,0,[175],[1000],50,[],[]
1137,8723,1,[173],[100],100,[],[]
1138,8723,2,[554],[1000],100,[],[]
1139,8722,0,"[659,12435]","[500,500]",50,[],[]
1140,8722,1,[434],[500],100,[],[]
1141,8722,2,[1934],[1000],100,[],[]
1142,8722,3,[56],[1000],100,[],[]
1143,8724,0,[617],[2000],50,[],[]
1144,8724,1,[2674],[1000],100,[],[]
1145,8724,2,[6308],[500],10,[],[]
1146,8741,0,[1839],[500],50,[],[]
1147,8741,1,[95],[250],50,[],[]
1148,8741,2,[108],[500],100,[],[]
1149,8742,0,[10333],[-1000],50,[],[]
1150,8742,1,[10125],[30000],100,[],[]
1151,8742,2,[12890],[1500],100,[],[]
1152,8744,0,[10199],[500],50,[],[]
1153,8744,1,[434],[1000],100,[],[]
1154,8744,2,[215],[1000],100,[],[]
1155,8744,3,[1104],[1000],100,[],[]
1156,8745,0,[3367],[1000],50,[],[]
1157,8745,1,[10428],[1000],100,[],[]
1158,8745,2,[172],[50],10,[],[]
1159,8749,0,"[1839,313]","[500,500]",50,[],[]
1160,8749,1,[311],[-2000],100,[],[]
1161,8749,2,"[7778,10364]","[100,100]",20,[],[]
1162,8748,0,[1789],[500],50,[],[]
1163,8748,1,"[10363,3047]","[500,500]",100,[],[]
1164,8748,2,[12968],[200],20,[],[]
1165,8758,0,[175],[1000],50,[],[]
1166,8758,1,[172],[100],5,[],[]
1167,8758,2,[6243],[100],20,[],[]
1168,8758,3,[70],[500],100,[],[]
1169,8759,0,[498],[500],50,[],[]
1170,8759,1,[175],[1000],100,[],[]
1171,8759,2,"[175,24]","[-2000,1000]",100,[],[]
1172,8761,0,[498],[500],50,[],[]
1173,8761,1,[6243],[100],10,[],[]
1174,8761,2,[13210],[5000],20,[],[]
1175,8762,0,[70],[500],50,[],[]
1176,8762,1,[434],[1000],100,[],[]
1177,8762,2,[13036],[500],20,[],[]
1178,8767,0,[42],[1000],50,[],[]
1179,8767,1,[209],[5000],100,[],[]
1180,8767,2,[174],[50],10,[],[]
1181,8769,0,[42],[500],50,[],[]
1182,8770,0,[1361],[500],50,[],[]
1183,8771,0,[26],[500],50,[],[]
1184,8772,0,[209],[500],50,[],[]
1185,8773,0,[6047],[500],50,[],[]
1186,8774,0,[42],[500],50,[],[]
1187,8775,0,[845],[2000],50,[],[]
1188,8776,0,[490],[500],50,[],[]
1189,8777,0,[434],[500],50,[],[]
1190,8778,0,[490],[500],50,[],[]
1191,8779,0,[49],[500],50,[],[]
1192,8780,0,[498],[500],50,[],[]
1193,8781,0,[9313],[1000],50,[],[]
1194,8782,0,[556],[1000],50,[],[]
1195,8783,0,[11839],[500],50,[],[]
1196,8784,0,[49],[500],50,[],[]
1197,8785,0,[1975],[500],50,[],[]
1198,8786,0,[498],[500],50,[],[]
1199,8787,0,[498],[500],50,[],[]
1200,8788,0,[1975],[500],50,[],[]
1201,8789,0,[63],[500],50,[],[]
1202,8790,0,[26],[500],50,[],[]
1203,8791,0,[63],[500],50,[],[]
1204,8792,0,[56],[500],50,[],[]
1205,8793,0,[1387],[500],50,[],[]
1206,8794,0,[6342],[500],50,[],[]
1207,8795,0,[9317],[500],50,[],[]
1208,8796,0,[25],[500],50,[],[]
1209,8798,0,[1387],[500],50,[],[]
1210,8799,0,[486],[500],50,[],[]
1211,8800,0,[619],[500],50,[],[]
1212,8801,0,[56],[500],50,[],[]
1213,8802,0,[488],[500],50,[],[]
1214,8803,0,[434],[500],50,[],[]
1215,8804,0,[25],[500],50,[],[]
1216,8805,0,[6076],[500],50,[],[]
1217,8806,0,[25],[500],50,[],[]
1218,9014,0,[215],[1000],50,[],[]
1219,9014,1,[1074],[250],100,[],[]
1220,9014,2,[4531],[500],20,[],[]
1221,9016,0,[216],[500],50,[],[]
1222,9016,1,[3564],[1000],100,[],[]
1223,9016,2,[12643],[500],100,[],[]
1224,9016,3,"[12629,10880]","[1000,-3000]",100,[],[]
1225,9017,0,[216],[500],50,[],[]
1226,9017,1,[462],[0],100,[],[]
1227,9017,2,[462],[0],100,[],[]
1228,9017,3,[462],[0],100,[],[]
1229,9018,0,[175],[1000],50,[],[]
1230,9018,1,[12650],[2500],5,[],[]
1231,9018,2,[1301],[100],50,[],[]
1232,9019,0,[434],[500],50,[],[]
1233,9019,1,[10186],[500],20,[],[]
1234,9019,2,[12842],[500],10,[],[]
1235,9019,3,[216],[500],100,[],[]
1236,9023,0,[462],[0],50,[],[]
1237,9023,1,[462],[0],100,[],[]
1238,9023,2,[462],[0],20,[],[]
1239,9022,0,[25],[1000],50,[],[]
1240,9022,1,[1874],[1000],100,[],[]
1241,9022,2,"[10883,3341]","[2000,-2000]",20,[],[]
1242,9024,0,[213],[-500],50,[],[]
1243,9024,1,"[12523,11654]","[2000,-2000]",20,[],[]
1244,9024,2,[213],[1000],50,[],[]
1245,9164,0,[3341],[250],50,[],[]
1246,9164,1,"[11652,3341]","[50,-500]",20,[],[]
1247,9164,2,[13023],[50],10,[],[]
1248,9237,0,[8439],[500],50,[],[]
1249,9237,1,[462],[0],100,[],[]
1250,9237,2,[462],[0],100,[],[]
1251,9237,3,[462],[0],100,[],[]
1252,9236,0,[462],[0],50,[],[]
1253,9236,1,[434],[500],100,[],[]
1254,9236,2,[175],[1000],100,[],[]
1255,9236,3,[11839],[1000],100,[],[]
1256,9239,0,[3341],[500],50,[],[]
1257,9239,1,[3483],[2000],100,[],[]
1258,9239,2,[13248],[2000],20,[],[]
1259,9239,3,[13247],[500],100,[],[]
1260,9240,0,[3341],[500],50,[],[]
1261,9240,1,[3483],[2000],100,[],[]
1262,9240,2,[117],[1000],100,[],[]
1263,9242,0,[434],[500],50,[],[]
1264,9242,1,[1101],[1000],100,[28],[]
1265,9242,2,[659],[1000],100,[],[]
1266,9243,0,[8580],[500],50,[],[]
1267,9243,1,[434],[500],100,[],[]
1268,9243,2,"[215,216]","[2000,-2000]",100,[],[]
1269,9244,0,[434],[500],50,[],[]
1270,9244,1,[13032],[500],20,[],[]
