"rownum","MonsterVarietiesKey","BestiaryGroupsKey","Name","BestiaryEncountersKey","bool","IconSmall","Icon","Boss_MonsterVarietiesKey","BestiaryGenusKey","bool","BestiaryCapturableMonstersKey","IsDisabled","i32","bool"
307,6197,11,"Craicic Chimeral",36,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/GemFrog","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/GemFrog","",40,"","","",1211,""
308,6091,0,"Farrul, First of the Plains",37,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/SpiritBoss_Tiger","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/SpiritBoss_Tiger",6092,37,1,"","",498,""
309,6046,5,"Saqawal, First of the Sky",38,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/SpiritBoss_Rex","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/SpiritBoss_Rhex",6047,34,1,"","",497,""
310,6126,8,"Fenumus, First of the Night",39,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/SpiritBoss_Scorpion","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/SpiritBoss_Scorpion",6128,33,1,"","",496,""
311,6099,10,"Craiceann, First of the Deep",40,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/SpiritBoss_Crab","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/SpiritBoss_Crab",6100,32,1,"","",499,""
312,429,5,"Oozeback Bloom",16,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/OozebackBloom","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/OozebackBloom","",6,1,"",1,1211,""
313,485,9,"Brood Princess",29,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/BroodPrincess","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/BroodPrincess","",8,1,"",1,1211,""
314,462,10,"The Dweller of the Deep",31,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheDeepDweller","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheDeepDweller","",7,1,"",1,1211,""
315,253,1,"The Faun",6,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheFaun","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheFaun",255,1,1,"",1,1211,""
316,273,1,"Ungulath",6,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Ungulath","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Ungulath","",2,1,"",1,1211,""
317,331,0,"The Burning Menace",1,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheBurningMenace","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheBurningMenace","",3,1,"",1,1211,""
318,477,9,"Ambrosia, Daughter of Merveil",29,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Ambrosia","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Ambrosia","",8,1,"",1,1211,""
319,479,9,"Amarissa, Daughter of Merveil",29,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Amarissa","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Amarissa","",8,1,"",1,1211,""
320,110,3,"The Great White Beast",10,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheGreatWhiteBeast","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheGreatWhiteBeast","",0,1,"",1,1211,""
321,908,8,"Black Death",26,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/BlackDeath","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/BlackDeath","",12,1,"",1,1211,""
322,910,8,"The Weaver",26,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheWeaver","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheWeaver",913,12,1,"",1,1211,""
323,345,1,"Nadia the Soothing",5,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/NadiaTheSoothing","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/NadiaTheSoothing","",5,1,"",1,1211,""
324,347,1,"Aidan the Frenzied",5,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/AidanTheFrenzied","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/AidanTheFrenzied","",5,1,"",1,1211,""
325,3111,3,"Q'uru",11,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Quru","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Quru","",21,1,"",1,1211,""
326,1636,4,"Thistlesage",13,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Thistlesage","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Thistlesage","",18,1,"",1,1211,""
327,2639,8,"The Conqueror Wurm",23,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/ConquerorWurm","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/ConquerorWurm","",19,1,"",1,1211,""
328,1464,6,"Paradisae Venenum",20,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/ParadisaeVenenum","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/ParadisaeVenenum","",14,1,"",1,1211,""
329,3766,5,"The Hundred Foot Shadow",15,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheHundredFootShadow","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheHundredFootShadow",3767,22,1,"",1,1211,""
330,4028,5,"Eyepecker",42,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/CockerelBestiaryBoss","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/CockerelBestiaryBoss","",26,1,"",1,1211,""
331,4017,2,"Steelchaw",9,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Steelchaw","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Steelchaw","",25,1,"",1,1211,""
332,3980,2,"Raihara, Tukohama's Loyal",8,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Raihara","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Raihara","",24,1,"",1,1211,""
333,363,1,"Hollowskull, the Willing Host",4,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Hollowskull","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Hollowskull","",28,1,"",1,1211,""
334,4779,7,"The Encephelophage",41,"","","","",29,1,"",1,1211,""
335,5600,10,"Brinecrack",34,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Brinecrack","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Brinecrack","",32,1,"",1,1211,""
336,112,3,"The Great White Bones",10,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheGreatWhiteBones","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheGreatWhiteBones","",0,1,"",1,1211,""
337,2621,8,"Tunnelworm",23,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Tunnelworm","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Tunnelworm","",19,1,"",1,1211,""
338,4060,4,"Boulderback",12,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Boulderback","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Boulderback","",27,1,"",1,1211,""
339,5737,6,"The Basilisk",20,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheBasilisk","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheBasilisk","",14,1,"",1,1211,""
340,3315,3,"Marrowcrush",10,"","","","",0,1,"",1,1211,""
341,3316,5,"The Cadaver Bull",16,"","","","",6,1,"",1,1211,""
342,3317,1,"Junglemare",4,"","","","",28,1,"",1,1211,""
343,3319,1,"Blood Stasis ",5,"","","","",5,1,"",1,1211,""
344,3320,1,"Blood Morpher",5,"","","","",5,1,"",1,1211,""
345,3331,11,"Spinesnap",35,"","","","",13,1,"",1,1211,""
346,3332,11,"Genesis Paradisae",36,"","","","",40,1,"",1,1211,""
347,3333,1,"Death from Above",6,"","","","",1,1,"",1,1211,""
348,3334,1,"Guardian of the Mound",6,"","","","",2,1,"",1,1211,""
349,3341,6,"Alpha Paradisae",20,"","","","",14,1,"",1,1211,""
350,3342,7,"Mother of the Swarm",21,"","","","",15,1,"",1,1211,""
351,3343,5,"Deathflutter",14,"","","","",17,1,"",1,1211,""
352,3349,8,"Wrigglechaw",23,"","","","",19,1,"",1,1211,""
353,3350,10,"Blinkflame",31,"","","","",7,1,"",1,1211,""
354,3351,9,"The Duchess",29,"","","","",8,1,"",1,1211,""
355,3352,10,"Shivershell",32,"","","","",9,1,"",1,1211,""
356,3358,6,"Razorleaf",19,"","","","",10,1,"",1,1211,""
357,3359,9,"Stranglecreep",29,"","","","",11,1,"",1,1211,""
358,3360,8,"Pewterfang",26,"","","","",12,1,"",1,1211,""
359,3361,4,"Bladeback Guardian",13,"","","","",18,1,"",1,1211,""
360,3362,9,"Strangledrift",30,"","","","",20,1,"",1,1211,""
361,3364,5,"Ghostram",16,"","","","",6,1,"",1,1211,""
362,134,3,"Tyrannursus Maximus",10,"","","",135,0,1,"",1,1211,""
363,108,3,"Primal Beast",10,"","","","",0,"","",1,1211,""
364,109,3,"The Alpha Beast",10,"","","","",0,1,"",1,1211,""
365,358,1,"Aboriginal Chieftain",5,"","","","",28,"","",1,1211,""
366,1449,11,"Bestial Maw",35,"","","","",13,"","",1,1211,""
367,4699,11,"Blue Frog",36,"","","","",41,"","",1,1211,""
368,4701,11,"Common Frog",36,"","","","",41,"","",1,1211,""
369,4703,11,"Strange Frog",36,"","","","",41,"","",1,1211,""
370,1462,6,"Wild Chimeral",20,"","","","",14,"","",1,1211,""
371,1527,7,"Nightmarish Crawler",21,"","","","",16,"","",1,1211,""
372,1526,7,"Nightmarish Carrion",21,"","","","",15,"","",1,1211,""
373,367,1,"Primitive Ape",5,"","","","",5,"","",1,1211,""
374,4609,1,"Echo of the Verdant",5,"","","","",5,"","",1,1211,""
375,5107,7,"Parasite",41,"","","","",29,"",243,1,1211,""
376,4778,7,"Vicious Parasite",41,"","","","",29,"",249,1,1211,""
377,4845,2,"Purge Hound",43,"","","","",31,"",250,1,1211,""
378,4846,2,"Lola, the Fierce",43,"","","","",31,1,"",1,1211,""
379,4847,2,"Rocco, the Bloodthirsty",43,"","","","",31,1,"",1,1211,""
380,442,5,"Ventarus",16,"","","","",6,1,"",1,1211,""
381,420,5,"Primordial Rhoa",16,"","","","",6,"","",1,1211,""
382,2644,8,"Mystic Devourer",23,"","","","",19,"","",1,1211,""
383,4681,8,"Devourer",23,"","","","",19,"",180,1,1211,""
384,2638,8,"Devourer",23,"","","","",19,"",180,1,1211,""
385,2634,8,"Ancient Devourer",23,"","","","",19,"","",1,1211,""
386,2623,8,"Devourer",23,"","","","",19,"",180,1,1211,""
387,4614,7,"Echo of the Verdant",22,"","","","",23,"","",1,1211,""
388,447,10,"Fossil Eater",31,"","","","",7,"","",1,1211,""
389,5736,8,"Tamipin",27,"","","","",35,1,"",1,1211,""
390,5732,8,"Tamulus",27,"","","","",35,1,"",1,1211,""
391,493,9,"Fated Siren",29,"","","","",8,"","",1,1211,""
392,4610,6,"Echo of the Verdant",19,"","","","",10,"","",1,1211,""
393,4685,6,"Maze Slitherer",18,"","","","",10,"","",1,1211,""
394,892,9,"Foreseen Spawn",29,"","","","",11,"","",1,1211,""
395,4612,8,"Echo of the Verdant",26,"","","","",12,"","",1,1211,""
396,935,8,"Ink Spinner",26,"","","","",12,"","","",1211,1
397,4652,8,"Maze Webspinner",26,"","","","",12,"","",1,1211,""
398,4653,8,"Maze Hatchling",26,"","","","",12,"","",1,1211,""
399,4684,4,"Maze Needleback",13,"","","","",18,"","",1,1211,""
400,2387,1,"Spirit of Aidan",5,"","","",2388,5,1,"",1,1211,""
401,2385,1,"Spirit of Nadia",5,"","","",2386,5,1,"",1,1211,""
402,912,8,"Balah, Duke",26,"","","","",12,1,"",1,1211,""
403,4293,0,"Mutewind Lynx",3,"","","","",36,"","",1,1211,""
404,4616,5,"Echo of the Verdant",15,"","","","",22,"","",1,1211,""
405,3286,10,"Mother of the Hive",31,"","","",3288,7,1,"",1,1211,""
406,3232,9,"The All-seeing Eye",30,"","","","",20,1,"",1,1211,""
407,3235,1,"Konu, Maker of Wind",6,"","","","",1,1,"",1,1211,""
408,3243,1,"Sheaq, Maker of Floods",6,"","","","",2,1,"",1,1211,""
409,3247,8,"Kamaq, Soilmaker",23,"","","","",19,1,"",1,1211,""
410,3259,1,"Simi, the Nature Touched",4,"","","","",28,1,"",1,1211,""
411,3266,8,"Cintiq, the Inescapable",26,"","","","",12,1,"",1,1211,""
412,3268,6,"Thornrunner",19,"","","","",10,1,"",1,1211,""
413,3262,7,"The Sunburst Queen",21,"","","","",15,1,"",1,1211,""
414,3289,9,"Rima, Deep Temptress",29,"","","","",8,1,"",1,1211,""
415,3249,5,"Inti of the Blood Moon",14,"","","","",17,1,"",1,1211,""
416,3294,7,"Quetzerxi",22,"","","","",23,1,"",1,1211,""
417,3233,9,"The All-seeing Eye",30,"","","","",20,1,406,1,1211,""
418,3236,1,"Konu, Maker of Wind",6,"","","","",1,1,407,1,1211,""
419,3244,1,"Sheaq, Maker of Floods",6,"","","","",2,1,408,1,1211,""
420,3248,7,"Kamaq, Soilmaker",23,"","","","",19,1,409,1,1211,""
421,3250,5,"Inti of the Blood Moon",14,"","","","",17,1,415,1,1211,""
422,3260,1,"Simi, the Nature Touched",4,"","","","",28,1,410,1,1211,""
423,3263,7,"The Sunburst Queen",21,"","","","",15,1,413,1,1211,""
424,3267,8,"Cintiq, the Inescapable",26,"","","","",12,1,411,1,1211,""
425,3269,6,"Thornrunner",19,"","","","",10,1,412,1,1211,""
426,3290,9,"Rima, Deep Temptress",29,"","","","",8,1,414,1,1211,""
427,3559,1,"Mutated Chieftain",5,"","","","",28,1,"",1,1211,""
428,3537,1,"Crazed Chieftain",5,"","","","",28,"","",1,1211,""
429,3539,3,"Infected Ambusher",11,"","","","",21,"","",1,1211,""
430,3541,3,"Mutated Ursa",11,"","","","",21,1,"",1,1211,""
431,3540,3,"Plummeting Ursa",11,"","","","",21,"","",1,1211,""
432,3549,11,"Rabid Maw",35,"","","","",13,"","",1,1211,""
433,3562,11,"Mutated Maw",35,"","","","",13,1,"",1,1211,""
434,3554,11,"Mutated Croaker",36,"","","","",40,1,"",1,1211,""
435,3538,6,"Putrid Chimeral",20,"","","","",14,"","",1,1211,""
436,3556,6,"Twisted Chimeral",20,"","","","",14,1,"",1,1211,""
437,3535,7,"Rabid Broodqueen",21,"","","","",15,"","",1,1211,""
438,3553,7,"Mutated Broodqueen",21,"","","","",15,1,"",1,1211,""
439,3536,7,"Rabid Minion",21,"","","","",15,"","",1,1211,""
440,3543,5,"Infected Rhoa",16,"","","","",6,"","",1,1211,""
441,3544,5,"Rabid Rhoa",16,"","","","",6,"","",1,1211,""
442,3560,5,"Mutated Rhoa",16,"","","","",6,1,"",1,1211,""
443,3550,10,"Fused Crawler",32,"","","","",9,"","",1,1211,""
444,3558,10,"Mutated Winterclaw",32,"","","","",9,1,"",1,1211,""
445,3561,6,"Mutated Adder",19,"","","","",10,1,"",1,1211,""
446,3546,6,"Infected Adder",19,"","","","",10,"","",1,1211,""
447,3548,6,"Putrid Serpent",19,"","","","",10,"","",1,1211,""
448,3555,8,"Mutated Arachnid",26,"","","","",12,1,"",1,1211,""
449,3545,8,"Putrid Weaver",26,"","","","",12,"","",1,1211,""
450,3528,8,"Sickly Spinner",26,"","","","",12,"","",1,1211,""
451,3529,4,"Infected Spiker",13,"","","","",18,"","",1,1211,""
452,3031,9,"Infected Watcher",30,"","","","",20,"","",1,1211,""
453,3552,9,"Mutated Watcher",30,"","","","",20,1,"",1,1211,""
454,3530,3,"Infected Beast",11,"","","","",0,"","",1,1211,""
455,3532,3,"Risen Infested Beast",11,"","","",3533,0,1,"",1,1211,""
456,3557,0,"Mutated Flamebeast",1,"","","","",3,1,"",1,1211,""
457,3542,0,"Crazed Flamebeast",1,"","","","",3,"","",1,1211,""
458,3345,0,"Bladetooth",1,"","","","",3,1,"",1,1211,""
459,6561,4,"Cavestalker",13,"","","","",18,"","",1,1211,""
460,6584,4,"Azure Shrieker",13,"","","","",18,"","",1,1211,""
461,6586,4,"Charged Shrieker",13,"","","","",18,"","",1,1211,""
462,6566,1,"Azure Ape",5,"","","","",5,"","",1,1211,""
463,6568,1,"Azure Ape",5,"","","","",5,"","",1,1211,""
464,6577,4,"Gorgol Alpha",13,"","","","",18,"","",1,1211,""
465,6549,7,"Cave Weta",22,"","","","",23,"","",1,1211,""
466,6551,7,"Unstable Weta",22,"","","","",23,"","",1,1211,""
467,6516,8,"Hatchling",26,"","","","",12,"","",1,1211,""
468,6521,8,"Skitterling",26,"","","","",12,"","",1,1211,""
469,6524,8,"Azurite Widow",26,"","","","",12,"","",1,1211,""
