"rownum","Id","MiscAnimated","i32","PreloadGroupsKeys","i32"
469,"ExpeditionOlrothReviveBeam1",5744,1145569280,[],4
470,"ExpeditionOlrothRelicSearedGroundBeam",5750,1148846080,[],4
471,"ExpeditionOlrothReviveBeam2",5752,1145569280,[],4
472,"ExpeditionOlrothSingleLaserBeam",5760,1148846080,[],4
473,"OlrothRelicJewelActivationBeam",5767,1145569280,[],4
474,"HellscapePaleEliteCasterBeam",5795,1140457472,[],4
475,"HellscapeFleshFodderArcBeam",5809,1129447424,[],4
476,"HellscapeDemonFodderFaceLaser",5813,1137180672,[],4
477,"CelestialBrandAttachBeam",5823,1140457472,[],4
478,"CelestialStormBrandBeamEffect",5827,1140457472,[],4
479,"CelestialPenanceBrandChargeBeam",5838,1140457472,[],4
480,"CelestialWinterBrandChargeBeam",5843,1128792064,[],4
481,"DivineCryWeaponCelestial",5992,1120403456,[],4
482,"SoulLinkBeam",6032,1148846080,[],4
483,"FlameLinkBeam",6037,1148846080,[],4
484,"RemoraLinkBeam",6040,1148846080,[],4
485,"BulwarkLinkBeam",6043,1148846080,[],4
486,"TriggerLinkBeam",6046,1148846080,[],4
487,"CriticalLinkBeam",6049,1148846080,[],4
488,"BrandSurgeCastBeamUNUSED",4321,1133903872,[],4
489,"BrandSurgeCastBeamCelestial",4321,1133903872,[],4
490,"DisintegrateBeamCelestial",6136,1134755840,[],4
491,"DisintegrateFinalBeamCelestial",6139,1149452288,[],4
492,"AtlasInvadersConsumeFodder1ScreechBeam",6174,1148846080,[],4
493,"AtlasInvadersConsumeFodder2Arc",6178,1137180672,[],4
494,"TempestShieldBeamCelestial",6182,1140733051,[],4
495,"ArchnemesisUnionOfSoulsBeam",6229,1148846080,[60],4
496,"ArchnemesisStatueChain",6243,1137180672,[60],4
497,"ToxicRainVineAuspicious",6265,1133903872,[],4
498,"ArchnemesisVoodooDollBeam",6283,1148846080,[60],4
499,"BlackStarLaserSpearLaser",6312,1141473280,[],4
500,"ArchnemesisLivingCrystalBeam",6315,1148846080,[60],4
501,"BloodTendrilsBeamMercurial",6332,1140457472,[],4
502,"BloodTendrilsBeamLiteMercurial",6333,1140457472,[],4
503,"CleansingBossMavenZap",6342,1153138688,[],4
504,"InfiniteHungerMudBeam",6344,1137180672,[],4
505,"ToxicRainVineVulcan",6350,1133903872,[],4
506,"MavenTangleOrbBeam",6379,1153138688,[],4
507,"ConsumeBossDoomLaserBeam",6381,1148846080,[],4
508,"ConsumeBossDoomLaserPulseBeam",6382,1148846080,[],4
509,"UniqueBootsGraspingVine",6388,1133903872,[],3
510,"SentinelBeamLaserRed",6435,1141473280,[],4
511,"SentinelBeamLaserBlue",6506,1141473280,[],4
512,"SentinelBeamLaserGold",6507,1141473280,[],4
513,"GolemBallHealingBeam",6526,1140457472,[],4
514,"MagebloodPipe",6540,1128792064,[],4
515,"GalvanicFieldBeam",6601,1140457472,[],4
516,"CelestialGalvanicFieldBeam",6628,1140457472,[],4
517,"AutomatonLightningTendrilsChannelledBeam",6635,1149452288,[],4
518,"AutomatonGalvanicFieldBeam",6676,1140457472,[],4
519,"StarfallBloodScytheBeam",6719,1137180672,[],4
520,"CatPolymorphWandBeam",6729,1148846080,[],4
521,"SanctumWallLaserBeam",6731,1148846080,[],4
522,"SanctumPaleEliteCasterBeam",6755,1140457472,[],4
523,"MTXJellyfishSwarmBeam",6758,1125515264,[],4
524,"MTXJellyfishSwarmBigBeam",6759,1125515264,[],4
525,"MTXJellyfishSwarmProjectBeam",6760,1120403456,[],4
526,"MTXJellyfishSwarmProjectBigBeam",6761,1120403456,[],4
527,"MTXJellyfishSwarmSirenBeam",6762,1120403456,[],4
528,"MTXJellyfishSwarmSirenBigBeam",6763,1120403456,[],4
529,"MTXJellyfishSwarmVoidEmperorBeam",6764,1120403456,[],4
530,"MTXJellyfishSwarmVoidEmperorBigBeam",6765,1120403456,[],4
531,"SanctumLyciaTrackingBeam",6790,1140457472,[],4
532,"MTXMasqueradePortalLaser1",6805,1134559232,[],4
533,"MTXMasqueradePortalLaser2",6806,1134559232,[],4
534,"MTXMasqueradePortalLaser3",6807,1134559232,[],4
535,"MTXMasqueradePortalLaser4",6808,1134559232,[],4
536,"SanctumGuardAzureBeam",6831,1140457472,[],4
537,"SanctumFireBeam",6852,1140457472,[],4
538,"MtxAtlasHideoutConnectorBeam",6881,1140457472,[],4
539,"MTXTormentedArmourBeam",6880,1139638272,[],4
540,"MTXPoltergeistPortalBeam",6886,1127153664,[],4
541,"CrucibleSquidNoodleBeam1",4260,1140457472,[],4
542,"CrucibleSquidNoodleBeam2",4261,1140457472,[],4
543,"CrucibleSquidNoodleBeam3",4262,1140457472,[],4
544,"CrucibleSquidNoodleBeam4",4263,1140457472,[],4
545,"MTXPuppetMasterHandBeam",7010,1142292480,[],4
546,"MTXClockworkItemPrinterBackAttachment",7021,1128792064,[],4
547,"VaalRejuvenationTotemBeam",7049,1139638272,[],4
548,"BloodGolemMaceBeam",7057,1139638272,[],4
549,"VineBloodScytheBeam",7066,1137180672,[],4
550,"AncestralLightningBeamCharge1",7091,1138819072,[],4
551,"StygianWaypointChain",7096,1137180672,[],4
552,"DemonCraftingBenchChain",7097,1137180672,[],4
553,"ElderDiamondFlaskLaser",7109,1143111680,[],4
554,"TawhanukuSoulrendBeam",7112,1133084672,[],4
555,"DemonCraftingBenchCraftLaser",7114,1141063680,[],4
556,"HinekoraHairBeam",7122,1137180672,[],4
557,"AncestralBeamOut",7137,1120403456,[],4
558,"AncestralBeamIn",7138,1120403456,[],4
559,"SanctumTotemHolySkyBeamBeam",6857,1140457472,[],4
560,"RustKingsWeapon",7161,1139802112,[],4
561,"AncestralTrialTotemChannelBeam",7171,1140457472,[],4
562,"RustKingsWeaponGold",7162,1139802112,[],4
563,"RustKingsWeaponSilver",7163,1139802112,[],4
564,"RustKingsWeaponDark",7164,1139802112,[],4
565,"AncestralTrialDruidHeal",7189,1120403456,[],4
566,"AncestralFieldItemSingleTotemReviveBeam",7202,1149861888,[],4
567,"AncestralDeathProphetWarpBeam",7218,1137180672,[],4
568,"MTXSprayPaintBeamCelestial",7227,1140457472,[],4
569,"MTXSprayPaintBeamMolten",7228,1140457472,[],4
570,"MTXSprayPaintBeamBlood",7229,1140457472,[],4
571,"MTXHarbingerInspectBeam",7230,1143930880,[],4
572,"MTXHarbingerInspectBeamStarfall",7233,1143930880,[],4
573,"MTXHarbingerInspectBeamSunprism",7234,1143930880,[],4
574,"MTXHarbingerInspectBeamVoidEmperor",7235,1143930880,[],4
575,"MtxSacrificialLifeFlaskBeam",7296,1154367488,[],4
576,"AzmeriDustInfuseWarden",7302,1133903872,[],4
577,"AzmeriDustInfuseVoodoo",7303,1133903872,[],4
578,"AzmeriDustInfusePrimalist",7304,1133903872,[],4
579,"AzmeriTwigPodSummonBeam",7317,1140457472,[],4
580,"AzmeriPictEffigyLinkBeam",7385,1148846080,[],4
581,"MicrotransactionScourgeHeraldBeam",7318,1143930880,[],4
582,"VoodooKingSoulRendDummyBeam",7336,1133084672,[],4
583,"MicrotransactionKalguuranCraftingBeam",7378,1143930880,[],4
584,"MtxKaruiAncestorPortalBeam",7386,1140457472,[],4
585,"MtxSandwraithBeam",7390,1133903872,[],4
586,"AzmeriDustBeamWarden",7392,1133903872,[],4
587,"AzmeriDustBeamVoodoo",7393,1133903872,[],4
588,"AzmeriDustBeamPrimal",7394,1133903872,[],4
589,"MtxLyciaSoulBeam",7396,1143930880,[],4
590,"MTXVoodooKingCurseToImpBeam",7407,1128792064,[],4
591,"MTXVoodooKingImpToEntityBeam",7408,1128792064,[],4
592,"TempestShieldBeamFungal",7452,1140733051,[],4
593,"NecropolisCraftBeam",7457,1140457472,[70],4
594,"MtxConsecrateBeam",7512,1140457472,[],4
595,"MtxRelinquaryOverlayBeam",7551,1148846080,[],4
596,"KalguurGuardBossLaser",7556,1148846080,[],4
597,"FarudinCartBridge01",7580,1135542272,[],4
598,"FarudinCartBridge02",7581,1142292480,[],4
599,"FarudinCartBridge03",7582,1146388480,[],4
600,"FarudinCartTowChain00",7583,1122238464,[],4
601,"FarudinCartTowChain01",7584,1134231552,[],4
602,"FarudinCartTowChain02",7585,1142292480,[],4
603,"FarudinCartTowChain03",7586,1146388480,[],4
604,"DreadnoughtLizardTowChainsLong",7587,1157861376,[],4
