"rownum","Id","HASH32","DisplayString","[rid]","UiHints"
654,"no_proximity_shield",-1408947179,"",[],""
655,"no_final_gasp",1321046818,"",[],""
656,"demigods",1991705993,"",[],""
657,"dot_multi",967620337,"",[],""
658,"no_forced_item_drops",-503249172,"",[],""
659,"unveiled_mod",-880690237,"",[],""
660,"ultimatum_trial",628472000,"",[],""
661,"expedition_templar_remnant",-2095847451,"",[],""
662,"expedition_vaal_remnant",692722197,"",[],""
663,"expedition_vaal_remnant2",-1167494662,"",[],""
664,"expedition_karui_remnant",2120405214,"",[],""
665,"expedition_eternalempire_remnant",1676197267,"",[],""
666,"expedition_eternalempire_remnant2",1187056706,"",[],""
667,"expedition_eternalempire_remnant3",473239399,"",[],""
668,"expedition_eternalempire_remnant4",2122548709,"",[],""
669,"expedition_maraketh_remnant",602448312,"",[],""
670,"expedition_maraketh_remnant2",24757494,"",[],""
671,"expedition_sirens_remnant",-1179342672,"",[],""
672,"expedition_monkeytribe_remnant",-1766450373,"",[],""
673,"expedition_lostmen_remnant",-997572192,"",[],""
674,"expedition_logbook",-104702499,"",[],""
675,"ward_armour",965594498,"",[],""
676,"adaptation_armour",678553851,"",[],""
677,"disallowed_in_generic_currency_stash_slots",1991992041,"",[],""
678,"expedition_common_remnant",762831142,"",[],""
679,"expedition_common_remnant_logbook",1605657746,"",[],""
680,"expedition_atoll_remnant_logbook",-521633719,"",[],""
681,"expedition_tundra_remnant_logbook",112026038,"",[],""
682,"expedition_tropical_remnant_logbook",2131419901,"",[],""
683,"expedition_peninsula_remnant_logbook",1819650763,"",[],""
684,"expedition_flask",616679876,"",[],""
685,"expedition_currency_faction1",-287931912,"",[],""
686,"expedition_currency_faction2",153646160,"",[],""
687,"expedition_currency_faction3",716492436,"",[],""
688,"expedition_currency_faction4",1458352084,"",[],""
689,"expedition_monster",1722346759,"",[],"<outlinecolour:rgb(14,46,85)>{<rgb(116,177,255)>{Runic}}"
690,"expedition_faction_druids_of_the_broken_circle",815747335,"",[],""
691,"expedition_faction_black_scythe",668225039,"",[],""
692,"expedition_faction_order_of_the_chalice",-896744867,"",[],""
693,"expedition_faction_knights_of_the_sun",-1463285677,"",[],""
694,"map_has_blight_encounter",1530276102,"",[],""
695,"breachstone5",378944864,"",[],""
696,"no_delve_nodes",714831121,"",[],""
697,"delve_city_biome",-639117876,"",[],""
698,"fake_currency",865619647,"",[],""
699,"bandit",201603792,"",[],""
700,"military",1420064524,"",[],""
701,"eldritch",-2041184149,"",[],""
702,"exile",2106993581,"",[],""
703,"crustacean_beast",-1339830613,"",[],""
704,"avian_beast",-623354020,"",[],""
705,"canine_beast",253922322,"",[],""
706,"feline_beast",312949011,"",[],""
707,"amphibian_beast",-33005246,"",[],""
708,"rodent_beast",824894868,"",[],""
709,"primate_beast",-165035435,"",[],""
710,"ursine_beast",1487929047,"",[],""
711,"golem",1687716449,"",[],""
712,"rodent",-2036570562,"",[],""
713,"melee",2103409095,"",[],""
714,"physical_affinity",-1303337158,"",[],""
715,"fire_affinity",-1381147624,"",[],""
716,"cold_affinity",534045390,"",[],""
717,"lightning_affinity",1371536228,"",[],""
718,"chaos_affinity",304860995,"",[],""
719,"aura_bearer",946092254,"",[],""
720,"cursing_monster",-1981423163,"",[],""
721,"summoner",2067824841,"",[],""
722,"raises_dead",-1565049088,"",[],""
723,"allows_additional_projectiles",-696305979,"",[],""
724,"allows_inc_aoe",-1071961845,"",[],""
725,"has_one_handed_melee",-1237845518,"",[],""
726,"has_dual_wield_melee",1802630703,"",[],""
727,"has_two_handed_melee",-1463568198,"",[],""
728,"has_one_hand_sword",1916444212,"",[],""
729,"has_thrusting_one_hand_sword",-1787408836,"",[],""
730,"has_two_hand_sword",1269931235,"",[],""
731,"has_one_hand_mace",897757506,"",[],""
732,"has_two_hand_mace",-498946109,"",[],""
733,"has_sceptre",-984383461,"",[],""
734,"has_wand",-1515534370,"",[],""
735,"has_one_hand_axe",-822369342,"",[],""
736,"has_two_hand_axe",-292753242,"",[],""
737,"has_bow",-1871988105,"",[],""
738,"has_dagger",-2001078500,"",[],""
739,"has_staff",641148289,"",[],""
740,"has_claw",-2032065280,"",[],""
741,"has_shield",-20750724,"",[],""
742,"is_unarmed",-1686258778,"",[],""
743,"extra_extra_small_height",686245286,"",[],""
744,"extra_small_height",726352330,"",[],""
745,"small_height",365183768,"",[],""
746,"medium_small_height",559498634,"",[],""
747,"medium_height",-2130717440,"",[],""
748,"large_height",-1137412046,"",[],""
749,"extra_large_height",-1737342282,"",[],""
750,"extra_extra_large_height",-1704486369,"",[],""
751,"kitava_height",-2106209473,"",[],""
752,"very_slow_movement",383784182,"",[],""
753,"slow_movement",1556336969,"",[],""
754,"medium_movement",104547876,"",[],""
755,"fast_movement",-1607494425,"",[],""
756,"very_fast_movement",-635594206,"",[],""
757,"flesh_armour",914828785,"",[],""
758,"light_armour",894636014,"",[],""
759,"hard_armour",-1456682567,"",[],""
760,"mail_armour",12037867,"",[],""
761,"plate_armour",-1919101943,"",[],""
762,"stone_armour",-1373291725,"",[],""
763,"energy_armour",884706954,"",[],""
764,"bone_armour",-1064517766,"",[],""
765,"ghost_armour",-507252213,"",[],""
766,"metal_armour",1696898984,"",[],""
767,"liquid_armour",-183239289,"",[],""
768,"wood_armour",-1382638685,"",[],""
769,"is_daemon",-1284984558,"",[],""
770,"cleaving_weapon",-1566451258,"",[],""
771,"slashing_weapon",-923495679,"",[],""
772,"bludgeoning_weapon",-779740035,"",[],""
773,"puncturing_weapon",1702804084,"",[],""
774,"animal_claw_weapon",-1538375864,"",[],""
775,"unique_map_boss",696689158,"",[],""
776,"non_unique_map_boss",1580309182,"",[],""
777,"standalone_map_boss",-1593662590,"",[],""
778,"elder_map_boss",472297122,"",[],""
779,"rogue_exile",-896160059,"",[],""
780,"is_clone",104257566,"",[],""
781,"non_attacking",-1405680595,"",[],""
782,"no_tier_1_eldritch_implicit",-823210779,"",[],""
783,"no_tier_2_eldritch_implicit",1374432631,"",[],""
784,"no_tier_3_eldritch_implicit",-1782782971,"",[],""
785,"no_tier_4_eldritch_implicit",-2035991178,"",[],""
786,"no_tier_5_eldritch_implicit",150443125,"",[],""
787,"no_tier_6_eldritch_implicit",-1820300025,"",[],""
788,"scarab",1594868889,"",[],""
789,"alira_area",1669127204,"",[],""
790,"ocean_area",-492218657,"",[],""
791,"voll_monster_story",-591982796,"",[],""
792,"voll_monster_map",-743735911,"",[],""
793,"military_area",1324605633,"",[],""
794,"thaumaturgy_area",-1049142250,"",[],""
795,"piety_area",1435577272,"",[],""
796,"summoner_area",-1102296331,"",[],""
797,"gold_pile_area",440936394,"",[],""
798,"undying_boss_area",726660012,"",[],""
799,"merveil_area",1317274210,"",[],""
800,"sea_witch_boss_area",-1685416046,"",[],""
801,"golem_boss_area",-494920982,"",[],""
802,"chaos_golem_boss_area",316855134,"",[],""
803,"windy_area",-1277694979,"",[],""
804,"templar_boss_area",-1649645116,"",[],""
805,"doedre_monster_story",1397527032,"",[],""
806,"doedre_monster_map",-86511783,"",[],""
807,"shavronne_monster_story",-636035696,"",[],""
808,"shavronne_monster_map",173599506,"",[],""
809,"maligaro_monster_story",-1283161707,"",[],""
810,"maligaro_monste_map",1195695310,"",[],""
811,"unholy_trio_monster_story",477670791,"",[],""
812,"unholy_trio_monster_map",1939231545,"",[],""
813,"voll_area",1010936803,"",[],""
814,"doedre_area",1944943512,"",[],""
815,"shavronne_area",900762192,"",[],""
816,"maligaro_area",1606012979,"",[],""
817,"unholy_trio_area",588817473,"",[],""
818,"kitava_area",763443506,"",[],""
819,"atziri_area",-1398246493,"",[],""
820,"trap_exile",-600148860,"",[],""
821,"kraityn_area",280265851,"",[],""
822,"toxic_pool_area",-436639952,"",[],""
823,"dominus_monster_story",-1990335845,"",[],""
824,"dominus_monster_map",-1145040823,"",[],""
825,"dominus_area",158109196,"",[],""
826,"necromancer_boss",-1898275483,"",[],""
827,"necromancer_area",-1956576811,"",[],""
828,"bestiary_spirit_boss",-1206670352,"",[],""
829,"archer_boss",-1194517156,"",[],""
830,"archer_boss_area",-2058103904,"",[],""
831,"bameth",-23171936,"",[],""
832,"dishonoured_queen",-1466612929,"",[],""
833,"rigwald_area",1912544993,"",[],""
834,"ruined_area",1385540054,"",[],""
835,"spider_boss_area",359337501,"",[],""
836,"beyond_demon",-2111390176,"",[],""
837,"female_rogue_exile",1950581970,"",[],""
838,"scavenger_boss_area",96601205,"",[],""
839,"goatman_boss_area",1963149033,"",[],""
840,"totem_boss_area",-2073802882,"",[],""
841,"kitava_cultist_area",-211601851,"",[],""
842,"abyss_commander_monster",1179781733,"",[],""
843,"solaris_boss_story",-357874702,"",[],""
844,"solaris_boss_map",-423704936,"",[],""
845,"elder_portal_monster",-1860203777,"",[],""
846,"shaper_void_entity_monster",784155329,"",[],""
847,"abaxoth_monster",-648960437,"",[],""
848,"beyond_commander_monster",-641547510,"",[],""
849,"unholy_trio_combined_boss_story",-138652970,"",[],""
850,"unholy_trio_combined_boss_map",-229272639,"",[],""
851,"crystalline_area",2026088119,"",[],""
852,"rogue_exile_boss_area",846464640,"",[],""
853,"shaper_guardian_boss",-1308764720,"",[],""
854,"trio_soul_area",1992376982,"",[],""
855,"abyss_lich_boss",-1516407459,"",[],""
856,"elder_guardian_boss",313929952,"",[],""
857,"chayula_boss",1420620227,"",[],""
858,"harbinger_portal_monster",1431369955,"",[],""
859,"harbinger_portal_monster_memory_line",-1640739627,"",[],""
860,"invasion_boss",1848731587,"",[],""
861,"screeching_boss",-2044175743,"",[],""
862,"king_boss_story",-1289629076,"",[],""
863,"king_boss_map",-288558784,"",[],""
864,"king_boss_area",-1369345822,"",[],""
865,"labyrinth_tileset_area",-1028217302,"",[],""
866,"betrayal_syndicate_member",776402257,"",[],""
867,"betrayal_janus",220839046,"",[],""
868,"necromancer_exile",515924566,"",[],""
869,"innocence_story",-1054948296,"",[],""
870,"innocence_map",1666864939,"",[],""
871,"betrayal_catarina",-1979657170,"",[],""
872,"bridge_area",335286102,"",[],""
873,"incursion_architect_breach",2131534239,"",[],""
874,"god_boss_map_area",1736996193,"",[],""
875,"betrayal_breach",-639238868,"",[],""
876,"kitava_map_boss",-1000810973,"",[],""
877,"vaal_architect_incursion",313438345,"",[],""
878,"vaal_architect_temple",-825545424,"",[],""
879,"elder_boss",-2064128225,"",[],""
880,"betrayal_cameria",869503650,"",[],""
881,"crusader_conqueror_boss",-1256720281,"",[],""
882,"breachlord_boss_domain",2039738857,"",[],""
883,"argus_labyrinth",-779583375,"",[],""
884,"rigwald_map_boss",-642867977,"",[],""
885,"warlord_conqueror_boss",2026762731,"",[],""
886,"betrayal_guff",-1453948276,"",[],""
887,"hunter_conqueror_boss",-35729284,"",[],""
888,"shaper_boss",1390662711,"",[],""
889,"betrayal_haku",656792667,"",[],""
890,"betrayal_thane_jorgin",-534633570,"",[],""
891,"betrayal_riker_maloney",456179742,"",[],""
892,"metamorph_boss",82916833,"",[],""
893,"nature_boss",667718321,"",[],""
894,"atziri_boss",917790602,"",[],""
895,"delve_protovaal_boss",-676938553,"",[],""
896,"delve_vaal_boss",-1464571324,"",[],""
897,"delve_lich_boss",1442331698,"",[],""
898,"heist_science_miniboss_monster",-1780558058,"",[],""
899,"chaos_breachlord",-1638532274,"",[],""
900,"elder_lightning_guardian",2039587996,"",[],""
901,"redeemer_conqueror_boss",1827373815,"",[],""
902,"incursion_architect_card_sharp",-1215824865,"",[],""
903,"malachai_boss_map",-356427638,"",[],""
904,"simulacrum_boss",2083517072,"",[],""
905,"incursion_temple_boss",1920079897,"",[],""
906,"oshabi_boss",-1293722170,"",[],""
907,"exile_molten_shell",-101084414,"",[],""
908,"rhoa_map_boss",-97642796,"",[],""
909,"incursion_temple_area",579314224,"",[],""
910,"vaal_flesh_merchant",-688081978,"",[],""
911,"primordial_map",102078291,"",[],""
912,"cleansing_fire_altar",1076082036,"",[],""
913,"tangle_altar",1592557513,"",[],""
914,"primordial_altar_upside",-1379277435,"",[],""
915,"primordial_altar_downside",-1546764363,"",[],""
916,"cannot_be_archnemesis",1924648728,"",[],""
917,"pinnacle_boss",-1818405425,"",[],"Pinnacle Atlas Boss"
918,"great_tangle_currency",-684496231,"",[],""
919,"cleansing_fire_currency",-1796059166,"",[],""
920,"all_eldritch_currency",-1915101967,"",[],""
921,"cannot_be_map_archnemesis",1605143406,"",[],""
922,"drops_in_maps_only",-296532136,"",[],""
923,"eldritch_ember",905516297,"",[],""
924,"eldritch_ichor",-335336845,"",[],""
925,"not_part_of_pack",469577040,"",[],""
926,"no_strider_mod",1208090830,"",[],""
927,"trade_market_legacy_item",1004965128,"",[],""
928,"blight_monster",-2034997917,"",[],""
929,"sentinel_drone",618609298,"",[],""
930,"sentinel_a",1425188255,"",[],""
931,"sentinel_b",-360417806,"",[],""
932,"sentinel_c",-1471546673,"",[],""
933,"cortex_boss",-409292942,"",[],""
934,"vaalsidearea_boss",797469195,"",[],""
935,"special_sentinel_mod",-572960467,"",[],""
936,"inventing_area",-845972562,"",[],""
937,"elderslayer",524098081,"",[],""
938,"peaceful_map",640791601,"",[],""
939,"blood_mage_boss_map",1595338818,"",[],""
940,"city_home_map",-1274601690,"",[],""
941,"karui_map",-336690928,"",[],""
942,"sentinel_power_core",1382786063,"",[],""
943,"cannot_possess_boss",-248123316,"",[],""
944,"delve_monster",-1261011263,"",[],""
945,"memory_line_kirac",-252479744,"",[],""
946,"memory_line_alva",249601002,"",[],""
947,"memory_line_niko",-664472561,"",[],""
948,"memory_line_einhar",-2145191614,"",[],""
949,"all_sentinels",817043393,"",[],""
950,"no_common_monster_mods",-400324446,"",[],""
951,"essence_monster",1006536228,"",[],""
952,"hellscape_demon_boss",1520344003,"",[],""
953,"hellscape_pale_boss",-1631104558,"",[],""
954,"hellscape_flesh_boss",-1756981542,"",[],""
955,"focus_can_roll_minion_modifiers",129251636,"",[],""
956,"ring_can_roll_minion_modifiers",433593196,"",[],""
957,"bear_boss_map",-555406238,"",[],""
958,"dishonoured_queen_map",-602830901,"",[],""
959,"no_spirit_walkers_archnemesis",156355037,"",[],""
960,"uber_elder",-605088467,"",[],""
961,"infinite_hunger",-170940882,"",[],""
962,"brute_boss",-314685489,"",[],""
963,"uber_atziri_boss",-745045704,"",[],""
964,"mirrored_monster",1034801641,"",[],"<outlinecolour:rgb(240,240,240)>{<rgb(20,20,20)>{Mirrored}}"
965,"sanctum_guard",1018275126,"",[],"Sanctum Guard"
966,"unique_divination",-560220369,"",[],""
967,"unique_weapon_divination",-842644344,"",[],""
968,"unique_armour_divination",1677042416,"",[],""
969,"unique_jewellery_divination",-1069327280,"",[],""
970,"unique_corrupted_divination",1162051304,"",[],""
971,"maps_divination",1050428163,"",[],""
972,"maps_unique_divination",-1810060809,"",[],""
973,"gems_divination",660351003,"",[],""
974,"gems_levelled_divination",-2050050090,"",[],""
975,"gems_quality_divination",-801465486,"",[],""
976,"corrupted_divination",100505045,"",[],""
977,"gives_other_cards_divination",1626758335,"",[],""
978,"currency_divination",-1433948632,"",[],""
979,"currency_basic_divination",-1270157105,"",[],""
980,"currency_exotic_divination",1972044452,"",[],""
981,"currency_league_divination",1245875713,"",[],""
982,"small_sanctum_relic",-540732689,"",[],""
983,"medium_sanctum_relic",406604441,"",[],""
984,"large_sanctum_relic",1419962210,"",[],""
985,"eldritch_pinnacle_boss",-985414352,"",[],""
986,"merveil_boss",-106172720,"",[],""
987,"arakaali_area",-356712851,"",[],""
988,"affliction_boss",960253437,"",[],""
989,"hillock_syndicate",233136864,"",[],""
990,"str_special_relic",-812646055,"",[],""
991,"dex_special_relic",-1624667054,"",[],""
992,"int_special_relic",800935660,"",[],""
993,"breach_monster_cold",1636668554,"",[],""
994,"breach_monster_fire",-529873036,"",[],""
995,"breach_monster_lightning",2082684779,"",[],""
996,"breach_monster_physical",-1814320646,"",[],""
997,"breach_monster_chaos",-501992739,"",[],""
998,"sanctum_braom_boss",-1445683370,"",[],"Grows or Shrinks based on Uzar's Life"
999,"sanctum_uzar_boss",167064319,"",[],"Grows or Shrinks based on Braom's Life"
1000,"top_tier_base_item_type",-718997434,"",[],""
1001,"no_mirror_image",1383133689,"",[],""
1002,"doedre_map_area",-564167387,"",[],""
1003,"unholy_trio_boss_map",860099603,"",[],""
1004,"caster_unique_weapon",-521489934,"",[],""
1005,"minion_unique_weapon",877544685,"",[],""
1006,"Forge_Area",-1014030085,"",[],""
1007,"matryoshka_boss",-1619695011,"",[],""
1008,"experimental_base",1244485449,"",[],""
1009,"RedbladeLeader",136631987,"",[],"Redblade Warlord"
1010,"spear",711719926,"",[],""
1011,"sand_blood",1713964999,"",[],""
1012,"crossbow",1202874553,"",[],""
1013,"caster_offhand",-1798125546,"",[],""
1014,"flail",1211932299,"",[],""
1015,"sanctum_monster",-809987535,"",[],""
1016,"guard_flask",-878325232,"",[],""
1017,"sanctum_key",-1680744607,"",[],""
1018,"buckler",-1742635459,"",[],""
1019,"trap",1864220998,"",[],""
1020,"2HSharpMetal_onhit_audio",1204530494,"",[],""
1021,"1HSword_onhit_audio",476531008,"",[],""
1022,"2HBluntWood_onhit_audio",1567659241,"",[],""
1023,"Stab_onhit_audio",-2033031657,"",[],""
1024,"Claw_onhit_audio",-153936576,"",[],""
1025,"Unarmed_onhit_audio",-388671829,"",[],""
1026,"Arrow_onhit_audio",1869997877,"",[],""
1027,"Elemental_onhit_audio",-1195986871,"",[],""
1028,"2HBluntMetal_onhit_audio",-2068356365,"",[],""
1029,"SpearMetal_onhit_audio",-1906668737,"",[],""
1030,"1HAxe_onhit_audio",-1009857943,"",[],""
1031,"Flail_onhit_audio",984639057,"",[],""
1032,"StaffWood_onhit_audio",-1288646815,"",[],""
1033,"StaffMetal_onhit_audio",1818723515,"",[],""
1034,"Beast_onhit_audio",353969770,"",[],""
1035,"ShieldMetal_onhit_audio",1070259743,"",[],""
1036,"ShieldWood_onhit_audio",-115072278,"",[],""
1037,"SpearWood_onhit_audio",-465494034,"",[],""
1038,"has_spear",1904422257,"",[],""
1039,"has_crossbow",-366705999,"",[],""
1040,"MonsterBlunt_onhit_audio",567246784,"",[],""
1041,"MonsterStab_onhit_audio",-1941029081,"",[],""
1042,"Snap_onhit_audio",-951967061,"",[],""
1043,"player",1516599439,"",[],""
1044,"crossbow_attachment",665786227,"",[],""
1045,"quest_item",-1757620541,"",[],""
1046,"quest_null_monster_mods",1604695783,"",[],""
1047,"azmeri_cultist_monster",-1257145589,"",[],""
1048,"no_fire_spell_mods",163564389,"",[],""
1049,"no_cold_spell_mods",-1115372711,"",[],""
1050,"no_lightning_spell_mods",1519639042,"",[],""
1051,"no_chaos_spell_mods",1578845971,"",[],""
1052,"no_physical_spell_mods",489980741,"",[],""
1053,"1HBluntWood_onhit_audio",-752040904,"",[],""
1054,"1HBluntMetal_onhit_audio",1846314433,"",[],""
1055,"2HAxe_onhit_audio",-2042338763,"",[],""
1056,"cenobite",-1763309659,"",[],""
1057,"snake",-950152114,"",[],""
1058,"werewolf",2108423319,"",[],""
1059,"rust",-1607306445,"",[],""
1060,"machinarium",-2045264680,"",[],""
1061,"corrupted",1308168953,"",[],""
1062,"bloodbather",-1785841400,"",[],""
1063,"mutewind",1401280437,"",[],""
1064,"giant",855940328,"",[],""
1065,"water_biome",952178135,"",[],""
1066,"mountain_biome",-1924706270,"",[],""
1067,"grass_biome",1187996395,"",[],""
1068,"forest_biome",1729173430,"",[],""
1069,"swamp_biome",-277172441,"",[],""
1070,"desert_biome",-997225419,"",[],""
1071,"ezomyte_city",656989541,"",[],""
1072,"faridun_city",1294585870,"",[],""
1073,"vaal_city",-1068955149,"",[],""
1074,"map_tower",-1451132737,"",[],""
1075,"ezomyte_basetype",427605656,"",[],""
1076,"maraketh_basetype",-1752932973,"",[],""
1077,"vaal_basetype",53453992,"",[],""
1078,"tower_augment_breach",-345434010,"",[],""
1079,"tower_augment_generic",1608094787,"",[],""
1080,"tower_augment_expedition",1909856704,"",[],""
1081,"tower_augment_delirium",86611260,"",[],""
1082,"tower_augment_ritual",-590208990,"",[],""
1083,"Constant_onhit_audio",-1539882857,"",[],""
1084,"map_key_low",-1885354163,"",[],""
1085,"map_key_medium",-1796802695,"",[],""
1086,"map_key_high",-326280904,"",[],""
1087,"monster_blocks_damage",1605483336,"",[],""
1088,"monster_barely_moves",1592055365,"",[],""
1089,"monster_summons_adds",-556513942,"",[],""
1090,"monster_has_on_death_mechanic",-1682573027,"",[],""
1091,"monster_applies_poison",743401158,"",[],""
1092,"no_minion_revival",1328989187,"",[],""
1093,"boss",1214526057,"",[],""
1094,"soul_core",1850256855,"",[],""
1095,"soul_core_tier1",-1751034025,"",[],""
1096,"soul_core_tier2",2081384000,"",[],""
1097,"soul_core_tier3",57321586,"",[],""
1098,"str_radius_jewel",-1973646519,"",[],""
1099,"dex_radius_jewel",1621255273,"",[],""
1100,"int_radius_jewel",1480382575,"",[],""
1101,"radius_jewel",-668102644,"",[],""
1102,"titan_boss",2135556227,"",[],""
1103,"currency_strongbox",1695778648,"",[],""
1104,"waystone_strongbox",-259573996,"",[],""
1105,"martial_strongbox",1034121578,"",[],""
1106,"caster_strongbox",1095442884,"",[],""
1107,"armourer_strongbox",319324827,"",[],""
1108,"jeweller_strongbox",1089391301,"",[],""
1109,"affliction_daemon",1128689955,"",[],""
1110,"socket_currency",-1155547272,"",[],""
1111,"rare_socket_currency",1453977250,"",[],""
1112,"karui_crafting_option",-922807085,"",[],""
1113,"lightning_crafting_option",-11904564,"",[],""
1114,"fire_crafting_option",500899802,"",[],""
1115,"cold_crafting_option",-418321549,"",[],""
1116,"chaos_crafting_option",1928534075,"",[],""
1117,"tower_augment",-1368865462,"",[],""
