"rownum","Mod","TiersWhitelist","TransformAchievement","ModFamilies"
816,25727,[3],"",[]
817,25728,[4],"",[]
818,25729,[2],"",[]
819,25730,[3],"",[]
820,25731,[4],"",[]
821,25732,[2],"",[]
822,25733,[3],"",[]
823,25734,[4],"",[]
824,25735,"[3,4]",8326,[]
825,25736,"[3,4]",8326,[]
826,25737,"[3,4]",8326,[]
827,25738,"[3,4]",8326,[]
828,25739,"[3,4]",8326,[]
829,25740,"[3,4]",8326,[]
830,25741,"[3,4]",8326,[]
831,25742,"[3,4]",8326,[]
832,25743,"[3,4]",8326,[]
833,25744,"[3,4]",8326,[]
834,25745,"[3,4]",8326,[]
835,25746,"[3,4]",8326,[]
836,25747,"[3,4]",8326,[]
837,25748,"[3,4]",8326,[]
838,25749,"[3,4]",8326,[]
839,25750,"[3,4]",8326,[]
840,25751,"[3,4]",8326,[]
841,25752,"[3,4]",8326,[]
842,25753,"[3,4]",8326,[]
843,25754,"[3,4]",8326,[]
844,25755,"[3,4]",8326,[]
845,25756,"[3,4]",8326,[]
846,25757,"[3,4]",8326,[]
847,25758,"[3,4]",8326,[]
848,25759,"[3,4]",8326,[]
849,25760,"[3,4]",8326,[]
850,25761,"[3,4]",8326,[]
851,25762,"[3,4]",8326,[]
852,25763,"[3,4]",8326,[]
853,25764,"[3,4]",8326,[]
854,25765,[1],"",[]
855,25766,[2],"",[]
856,25767,[3],"",[]
857,25768,[4],"",[]
858,25769,[1],"",[]
859,25770,[2],"",[]
860,25771,[3],"",[]
861,25772,[4],"",[]
862,25773,[1],"",[]
863,25774,[2],"",[]
864,25775,[3],"",[]
865,25776,[4],"",[]
866,25777,[1],"",[]
867,25778,[2],"",[]
868,25779,[3],"",[]
869,25780,[4],"",[]
870,25781,[1],"",[]
871,25782,[2],"",[]
872,25783,[3],"",[]
873,25784,[4],"",[]
874,25785,"[1,2,3,4]","",[]
875,25786,"[1,2,3,4]","",[]
876,25787,"[1,2,3,4]","",[]
877,25788,[1],"",[]
878,25789,[2],"",[]
879,25790,[3],"",[]
880,25791,[4],"",[]
881,25792,[1],"",[]
882,25793,[2],"",[]
883,25794,[3],"",[]
884,25795,[4],"",[]
885,25796,"[1,2,3,4]",8329,[]
886,25797,"[1,2,3,4]",8329,[]
887,25798,"[1,2,3,4]",8329,[]
888,25799,[1],"",[]
889,25800,[2],"",[]
890,25801,[3],"",[]
891,25802,[4],"",[]
892,25803,[1],"",[]
893,25804,[2],"",[]
894,25805,[3],"",[]
895,25806,[4],"",[]
896,25807,[1],"",[]
897,25808,[2],"",[]
898,25809,[3],"",[]
899,25810,[4],"",[]
900,25811,[1],"",[]
901,25812,[2],"",[]
902,25813,[3],"",[]
903,25814,[4],"",[]
904,25815,[1],"",[]
905,25816,[2],"",[]
906,25817,[3],"",[]
907,25818,[4],"",[]
908,25819,[1],"",[]
909,25820,[2],"",[]
910,25821,[3],"",[]
911,25822,[4],"",[]
912,25828,[1],"",[]
913,25829,[1],"",[]
914,25830,[1],"",[]
915,25831,[1],"",[]
916,25832,[1],"",[]
917,25833,[1],"",[]
918,25834,[1],"",[]
919,25835,[1],"",[]
920,25836,[1],"",[]
921,25837,[1],"",[]
922,25838,[1],"",[]
923,25839,[1],"",[]
924,25840,[1],"",[]
925,25841,[1],"",[]
926,25842,[1],"",[]
927,25843,[1],"",[]
928,25844,[1],"",[]
929,25845,[1],"",[]
930,25846,[1],"",[]
931,25847,[1],"",[]
932,25848,[1],"",[]
933,25849,[1],"",[]
934,25850,[1],"",[]
935,25851,[1],"",[]
936,25852,[1],"",[]
937,25853,[1],"",[]
938,25854,[1],"",[]
939,25855,[0],"",[]
940,25856,[1],"",[]
941,25857,[2],"",[]
942,25858,[3],"",[]
943,25859,[0],"",[]
944,25860,[1],"",[]
945,25861,[2],"",[]
946,25862,[3],"",[]
947,25863,[0],"",[]
948,25864,[1],"",[]
949,25865,[2],"",[]
950,25866,[3],"",[]
951,25867,"[2,3]","",[]
952,25868,"[2,3]","",[]
953,25869,"[2,3]","",[]
954,25870,[0],8328,[]
955,25871,[1],8328,[]
956,25872,[2],8328,[]
957,25873,[3],8328,[]
958,25874,[0],8328,[]
959,25875,[1],8328,[]
960,25876,[2],8328,[]
961,25877,[3],8328,[]
962,25878,[0],8328,[]
963,25879,[1],8328,[]
964,25880,[2],8328,[]
965,25881,[3],8328,[]
966,25882,[0],8328,[]
967,25883,[1],8328,[]
968,25884,[2],8328,[]
969,25885,[3],8328,[]
970,25886,[0],8328,[]
971,25887,[1],8328,[]
972,25888,[2],8328,[]
973,25889,[3],8328,[]
974,25890,[0],"",[]
975,25891,[1],"",[]
976,25892,[2],"",[]
977,25893,[3],"",[]
978,25894,[0],"",[]
979,25895,[1],"",[]
980,25896,[2],"",[]
981,25897,[3],"",[]
982,25898,[0],8327,[]
983,25899,[1],8327,[]
984,25900,[2],8327,[]
985,25901,[3],8327,[]
986,25902,[3],"",[]
987,25903,[2],"",[]
988,25904,[3],"",[]
989,25905,[3],8331,[]
990,25906,[3],"",[]
991,25907,[3],"",[]
992,25908,[3],"",[]
993,25909,[0],8327,[]
994,25910,[1],8327,[]
995,25911,[2],8327,[]
996,25912,[3],8327,[]
997,25913,[3],8328,[]
998,25914,[3],8328,[]
999,25915,[2],8328,[]
1000,25916,[3],8328,[]
1001,25917,[2],8328,[]
1002,25918,[3],8328,[]
1003,25919,[2],"",[]
1004,25920,[3],"",[]
1005,25921,[2],"",[]
1006,25922,[3],"",[]
1007,25923,[2],"",[]
1008,25924,[3],"",[]
1009,25925,[2],"",[]
1010,25926,[3],"",[]
1011,25927,[2],"",[]
1012,25928,[3],"",[]
1013,25929,[2],"",[]
1014,25930,[3],"",[]
1015,25931,[2],"",[]
1016,25932,[3],"",[]
1017,25933,[2],"",[]
1018,25934,[3],"",[]
1019,25935,[0],"",[]
1020,25936,[1],"",[]
1021,25937,[1],"",[]
1022,25938,[2],"",[]
1023,25939,[2],"",[]
1024,25940,[3],"",[]
1025,25941,[0],"",[]
1026,25942,[1],"",[]
1027,25943,[1],"",[]
1028,25944,[2],"",[]
1029,25945,[2],"",[]
1030,25946,[3],"",[]
1031,25947,[0],"",[]
1032,25948,[1],"",[]
1033,25949,[1],"",[]
1034,25950,[2],"",[]
1035,25951,[2],"",[]
1036,25952,[3],"",[]
1037,25953,[0],"",[]
1038,25954,[1],"",[]
1039,25955,[1],"",[]
1040,25956,[2],"",[]
1041,25957,[2],"",[]
1042,25958,[3],"",[]
1043,25959,[0],"",[]
1044,25960,[1],"",[]
1045,25961,[1],"",[]
1046,25962,[2],"",[]
1047,25963,[2],"",[]
1048,25964,[3],"",[]
1049,25965,[0],"",[]
1050,25966,[1],"",[]
1051,25967,[1],"",[]
1052,25968,[2],"",[]
1053,25969,[2],"",[]
1054,25970,[3],"",[]
1055,25971,[0],"",[]
1056,25972,[1],"",[]
1057,25973,[1],"",[]
1058,25974,[2],"",[]
1059,25975,[2],"",[]
1060,25976,[3],"",[]
1061,25977,[0],"",[]
1062,25978,[1],"",[]
1063,25979,[1],"",[]
1064,25980,[2],"",[]
1065,25981,[2],"",[]
1066,25982,[3],"",[]
1067,25983,[0],"",[]
1068,25984,[1],"",[]
1069,25985,[1],"",[]
1070,25986,[2],"",[]
1071,25987,[2],"",[]
1072,25988,[3],"",[]
1073,25989,[0],"",[]
1074,25990,[1],"",[]
1075,25991,[1],"",[]
1076,25992,[2],"",[]
1077,25993,[2],"",[]
1078,25994,[3],"",[]
1079,25995,[0],"",[]
1080,25996,[1],"",[]
1081,25997,[1],"",[]
1082,25998,[2],"",[]
1083,25999,[2],"",[]
1084,26000,[3],"",[]
1085,26001,[0],"",[]
1086,26002,[1],"",[]
1087,26003,[1],"",[]
1088,26004,[2],"",[]
1089,26005,[2],"",[]
1090,26006,[3],"",[]
1091,26007,[0],"",[]
1092,26008,[1],"",[]
1093,26009,[1],"",[]
1094,26010,[2],"",[]
1095,26011,[2],"",[]
1096,26012,[3],"",[]
1097,26013,[0],"",[]
1098,26014,[1],"",[]
1099,26015,[1],"",[]
1100,26016,[2],"",[]
1101,26017,[2],"",[]
1102,26018,[3],"",[]
1103,26019,[0],"",[]
1104,26020,[1],"",[]
1105,26021,[2],"",[]
1106,26022,[3],"",[]
1107,26023,[0],"",[]
1108,26024,[1],"",[]
1109,26025,[2],"",[]
1110,26026,[3],"",[]
1111,26027,[2],"",[]
1112,26028,[3],"",[]
1113,26029,[2],"",[]
1114,26030,[3],"",[]
1115,26031,[2],"",[]
1116,26032,[3],"",[]
1117,26033,[2],"",[]
1118,26034,[3],"",[]
1119,26035,[2],"",[]
1120,26036,[3],"",[]
1121,26037,[0],8421,[]
1122,26038,[1],8421,[]
1123,26039,[2],8421,[]
1124,26040,[3],8421,[]
1125,26041,[0],8421,[]
1126,26042,[1],8421,[]
1127,26043,[2],8421,[]
1128,26044,[3],8421,[]
1129,26045,[2],8421,[]
1130,26046,[3],8421,[]
1131,26047,[3],"",[]
1132,26048,[3],"",[]
1133,26049,[3],"",[]
1134,26050,[2],"",[]
1135,26051,[3],"",[]
1136,26052,[3],8329,[]
1137,26053,[3],8329,[]
1138,26054,[3],8329,[]
1139,26055,"[2,3]","",[]
1140,26056,"[2,3]","",[]
1141,26057,[0],"",[]
1142,26058,[1],"",[]
1143,26059,[2],"",[]
1144,26060,[3],"",[]
1145,26061,[0],"",[]
1146,26062,[1],"",[]
1147,26063,[2],"",[]
1148,26064,[3],"",[]
1149,26065,[2],"",[]
1150,26066,[3],"",[]
1151,26067,[0],8421,[]
1152,26068,[1],8421,[]
1153,26069,[2],8421,[]
1154,26070,[3],8421,[]
1155,26071,[3],"",[]
1156,26072,[0],"",[]
1157,26073,[1],"",[]
1158,26074,[2],"",[]
1159,26075,[2],"",[]
1160,26076,[3],"",[]
1161,26077,[3],"",[]
1162,26078,[0],"",[]
1163,26079,[1],"",[]
1164,26080,[1],"",[]
1165,26081,[1],"",[]
1166,26082,[1],"",[]
1167,26083,[2],"",[]
1168,26084,[2],"",[]
1169,26085,[3],"",[]
1170,26086,[3],"",[]
1171,26087,[3],"",[]
1172,26088,[3],"",[]
1173,26089,[2],"",[]
1174,26090,[3],"",[]
1175,26091,[2],"",[]
1176,26092,[3],"",[]
1177,26093,[2],"",[]
1178,26094,[3],"",[]
1179,26095,[2],"",[]
1180,26096,[3],"",[]
1181,26097,[3],"",[]
1182,26098,[3],"",[]
1183,26099,[3],"",[]
1184,26100,[3],"",[]
1185,26101,[3],"",[]
1186,26102,[3],"",[]
1187,26103,[3],"",[]
1188,26104,[3],"",[]
1189,26105,[3],"",[]
1190,26106,[3],"",[]
1191,26107,[3],"",[]
1192,26108,[3],"",[]
1193,26109,[3],"",[]
1194,26110,[3],"",[]
1195,26111,[2],"",[]
1196,26112,[3],"",[]
1197,26113,[2],"",[]
1198,26114,[3],"",[]
1199,26115,[2],"",[]
1200,26116,[3],"",[]
1201,26117,[2],"",[]
1202,26118,[3],"",[]
1203,26119,[2],"",[]
1204,26120,[3],"",[]
1205,26121,[2],"",[]
1206,26122,[3],"",[]
1207,26123,[2],"",[]
1208,26124,[3],"",[]
1209,26125,[2],"",[]
1210,26126,[3],"",[]
1211,26127,"[2,3]","",[]
1212,26128,"[2,3]","",[]
1213,26129,"[2,3]","",[]
1214,26130,"[2,3]","",[]
1215,26131,[2],"",[]
1216,26132,[3],"",[]
1217,26133,[2],"",[]
1218,26134,[3],"",[]
1219,26135,[2],"",[]
1220,26136,[3],"",[]
1221,26137,[2],"",[]
1222,26138,[3],"",[]
1223,26139,"[2,3]","",[]
1224,26140,[2],"",[]
1225,26141,[3],"",[]
1226,26142,[2],"",[]
1227,26143,[3],"",[]
1228,26144,[2],"",[]
1229,26145,[3],"",[]
1230,26146,[2],"",[]
1231,26147,[3],"",[]
1232,26148,[2],"",[]
1233,26149,[3],"",[]
1234,26150,[2],"",[]
1235,26151,[3],"",[]
1236,26152,[2],"",[]
1237,26153,[3],"",[]
1238,26154,[2],"",[]
1239,26155,[3],"",[]
1240,26156,"[2,3]","",[]
1241,26157,"[2,3]","",[]
1242,26158,"[2,3]","",[]
1243,26159,"[2,3]","",[]
1244,26160,[2],"",[]
1245,26161,[3],"",[]
1246,26162,[3],"",[]
1247,26163,[3],"",[]
1248,26164,[3],"",[]
1249,26165,[3],"",[]
1250,26166,[3],"",[]
1251,26167,[2],"",[]
1252,26168,[3],"",[]
1253,26169,[2],"",[]
1254,26170,[3],"",[]
1255,26171,[3],"",[]
1256,26172,[3],"",[]
1257,26173,[3],"",[]
1258,26174,[3],"",[]
1259,26175,"[0,1,2,3]",8332,[]
1260,26176,"[0,1,2,3]",8332,[]
1261,26177,"[0,1,2,3]",8332,[]
1262,26178,"[0,1,2,3]",8332,[]
1263,26179,"[0,1,2,3]",8332,[]
1264,26180,[3],"",[]
1265,26181,"[2,3]","",[]
1266,26182,[2],"",[]
1267,26183,[3],"",[]
1268,26189,[1],"",[]
1269,26190,[1],"",[]
1270,26191,[1],"",[]
1271,26192,[1],"",[]
1272,26193,[1],"",[]
1273,26194,[1],"",[]
1274,26195,[1],"",[]
1275,26196,[1],"",[]
1276,26197,[1],"",[]
1277,26198,[1],"",[]
1278,26199,[1],"",[]
1279,26200,[1],"",[]
1280,26201,[1],"",[]
1281,26202,[1],"",[]
1282,25823,"[1,2,3,4]","",[]
1283,25824,"[2,3,4]","",[]
1284,25825,"[1,2,3,4]","",[]
1285,25826,"[1,2,3,4]","",[]
1286,25827,"[3,4]","",[]
1287,26184,"[0,1,2,3]","",[]
1288,26185,"[2,3]","",[]
1289,26186,"[0,1,2,3]","",[]
1290,26187,"[0,1,2,3]","",[]
1291,26188,[3],"",[]
