"rownum","Contract_BaseItemTypesKey","Level","Cost","CostHardmode"
1247,6462,1,81,""
1248,6463,1,81,""
1249,6464,1,82,""
1250,6465,1,82,""
1251,6466,1,82,""
1252,6467,1,82,""
1253,6468,1,82,""
1254,6469,1,83,""
1255,6470,1,83,""
1256,6471,1,83,""
1257,6472,1,83,""
1258,6473,1,84,""
1259,6474,1,84,""
1260,6475,1,84,""
1261,6476,1,84,""
1262,6477,1,85,""
1263,6478,1,85,""
1264,6479,1,85,""
1265,6480,1,86,""
1266,6481,1,86,""
1267,6482,1,86,""
1268,6483,1,87,""
1269,6484,1,87,""
1270,6485,1,88,""
1271,6486,1,88,""
1272,6488,1,76,""
1273,6489,1,76,""
1274,6490,1,76,""
1275,6491,1,76,""
1276,6492,1,76,""
1277,6493,1,76,""
1278,6494,1,76,""
1279,6495,1,76,""
1280,6496,1,76,""
1281,6497,1,76,""
1282,6498,1,76,""
1283,6499,1,76,""
1284,6500,1,76,""
1285,6501,1,76,""
1286,6502,1,77,""
1287,6503,1,77,""
1288,6504,1,77,""
1289,6505,1,77,""
1290,6506,1,77,""
1291,6507,1,77,""
1292,6508,1,77,""
1293,6509,1,77,""
1294,6510,1,77,""
1295,6511,1,77,""
1296,6512,1,77,""
1297,6513,1,77,""
1298,6514,1,77,""
1299,6515,1,77,""
1300,6516,1,89,""
1301,6517,1,89,""
1302,6518,1,89,""
1303,6519,1,89,""
1304,6520,1,89,""
1305,6521,1,89,""
1306,6522,1,90,""
1307,6523,1,90,""
1308,6524,1,90,""
1309,6525,1,90,""
1310,6526,1,90,""
1311,6527,1,90,""
1312,6528,1,91,""
1313,6529,1,91,""
1314,6530,1,91,""
1315,6531,1,91,""
1316,6532,1,91,""
1317,6533,1,92,""
1318,6534,1,92,""
1319,6535,1,92,""
1320,6536,1,92,""
1321,6537,1,92,""
1322,6538,1,93,""
1323,6539,1,93,""
1324,6540,1,93,""
1325,6541,1,93,""
1326,6542,1,93,""
1327,6543,1,94,""
1328,6544,1,94,""
1329,6545,1,94,""
1330,6546,1,94,""
1331,6547,1,94,""
1332,6548,1,95,""
1333,6549,1,95,""
1334,6550,1,95,""
1335,6551,1,95,""
1336,6568,1,76,""
1337,6570,1,76,""
1338,6572,1,76,""
1339,6574,1,76,""
1340,6576,1,76,""
1341,6578,1,76,""
1342,6580,1,76,""
1343,6582,1,76,""
1344,6584,1,77,""
1345,6586,1,77,""
1346,6588,1,77,""
1347,6590,1,77,""
1348,6592,1,77,""
1349,6594,1,77,""
1350,6596,1,77,""
1351,6598,1,77,""
1352,6600,1,77,""
1353,6602,1,77,""
1354,6604,1,77,""
1355,6606,1,77,""
1356,6608,1,77,""
1357,6610,1,77,""
1358,6612,1,89,""
1359,6614,1,89,""
1360,6616,1,89,""
1361,6618,1,89,""
1362,6620,1,89,""
1363,6622,1,89,""
1364,6624,1,89,""
1365,6626,1,89,""
1366,6628,1,90,""
1367,6630,1,90,""
1368,6632,1,90,""
1369,6634,1,90,""
1370,6636,1,90,""
1371,6638,1,90,""
1372,6640,1,90,""
1373,6642,1,90,""
1374,6644,1,90,""
1375,6646,1,91,""
1376,6648,1,91,""
1377,6650,1,91,""
1378,6652,1,91,""
1379,6654,1,91,""
1380,6656,1,91,""
1381,6658,1,91,""
1382,6660,1,92,""
1383,6662,1,92,""
1384,6664,1,92,""
1385,6666,1,92,""
1386,6668,1,92,""
1387,6670,1,92,""
1388,6672,1,92,""
1389,6674,1,92,""
1390,6676,1,92,""
1391,6678,1,93,""
1392,6680,1,93,""
1393,6682,1,93,""
1394,6684,1,93,""
1395,6686,1,93,""
1396,6688,1,93,""
1397,6690,1,93,""
1398,6692,1,93,""
1399,6694,1,94,""
1400,6696,1,94,""
1401,6698,1,94,""
1402,6700,1,94,""
1403,6702,1,94,""
1404,6704,1,94,""
1405,6706,1,94,""
1406,6708,1,95,""
1407,6709,1,95,""
1408,6710,1,95,""
1409,6711,1,95,""
1410,6712,1,95,""
1411,6713,1,95,""
1412,6714,1,95,""
1413,6902,1,96,""
1414,8452,1,97,""
1415,8724,1,98,""
1416,9141,1,99,""
1417,9141,46,100,""
1418,9142,1,99,""
1419,9142,46,100,""
1420,9143,1,99,""
1421,9143,46,100,""
1422,9144,1,99,""
1423,9144,46,100,""
1424,9145,1,99,""
1425,9145,46,100,""
1426,9146,1,99,""
1427,9146,46,100,""
1428,9147,1,99,""
1429,9147,46,100,""
1430,9148,1,99,""
1431,9148,46,100,""
1432,9149,1,99,""
1433,9149,46,100,""
1434,9430,1,101,""
1435,9431,1,102,""
1436,9432,1,103,""
1437,9433,1,104,""
1438,9434,1,101,""
1439,9435,1,102,""
1440,9436,1,103,""
1441,9437,1,104,""
1442,9438,1,101,""
1443,9439,1,102,""
1444,9440,1,103,""
1445,9441,1,104,""
1446,9348,1,110,""
1447,1,1,137,""
