"rownum","RewardOffer","i32","Characters","Reward","RewardLevel","rid","i32","string","[rid]","RewardStack","bool","bool","[rid]","i32","i32","[rid]","i32","rid","i32","[rid]"
306,15,12,[6],5767,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
307,15,13,[6],5999,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
308,15,14,[6],6009,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
309,15,15,[6],6097,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
310,15,16,[6],6207,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
311,15,17,[0],5767,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
312,15,18,[0],5725,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
313,15,19,[0],5797,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
314,15,20,[0],6097,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
315,15,21,[0],6096,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
316,15,22,[0],6105,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
317,15,23,[0],6207,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
318,15,24,[4],5767,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
319,15,25,[4],5725,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
320,15,26,[4],5797,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
321,15,27,[4],5894,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
322,15,28,[4],6096,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
323,15,29,[4],6105,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
324,15,30,[4],6207,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
325,15,31,[3],5894,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
326,15,32,[3],5725,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
327,15,33,[3],5797,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
328,15,34,[3],6096,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
329,15,35,[3],6197,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
330,15,36,[5],5770,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
331,15,37,[5],5725,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
332,15,38,[5],5767,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
333,15,39,[5],5977,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
334,15,40,[5],6009,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
335,15,41,[5],6018,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
336,15,42,[5],6113,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
337,15,43,[5],6197,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
338,15,44,[2],5767,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
339,15,45,[2],5725,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
340,15,46,[2],5797,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
341,15,47,[2],5770,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
342,15,48,[2],5790,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
343,15,49,[2],5894,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
344,15,50,[2],6018,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
345,15,51,[2],6207,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
346,15,52,[],5021,18,1,0,"",[],1,"","",[],1280,0,[],2,"",0,[]
347,15,53,[],5022,18,1,0,"",[],1,"","",[],1280,0,[],2,"",0,[]
348,15,54,[],5023,18,1,0,"",[],1,"","",[],1280,0,[],2,"",0,[]
349,15,55,[],5024,18,1,0,"",[],1,"","",[],1280,0,[],2,"",0,[]
350,14,0,[],5460,15,1,0,"",[],1,"","",[],1280,0,[],1,"",0,[]
351,14,1,[],5475,15,1,0,"",[],1,"","",[],1280,0,[],1,"",0,[]
352,14,2,[],5495,15,1,0,"",[],1,"","",[],1280,0,[],1,"",0,[]
353,14,3,[],5504,15,1,0,"",[],1,"","",[],1280,0,[],1,"",0,[]
354,14,4,[],5022,15,2,0,"",[],1,"","",[],1280,0,[],1,"",0,[]
355,14,5,[],5023,15,2,0,"",[],1,"","",[],1280,0,[],1,"",0,[]
356,14,6,[],5024,15,2,0,"",[],1,"","",[],1280,0,[],1,"",0,[]
357,14,7,[],5021,15,2,0,"",[],1,"","",[],1280,0,[],1,"",0,[]
358,14,8,[],5460,15,0,0,"",[],1,"","",[],1280,0,[],2,"",0,[]
359,14,9,[],5475,15,0,0,"",[],1,"","",[],1280,0,[],2,"",0,[]
360,14,10,[],5504,15,0,0,"",[],1,"","",[],1280,0,[],2,"",0,[]
361,18,0,[1],5852,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
362,18,1,[1],5854,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
363,18,2,[1],5853,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
364,18,3,[1],5773,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
365,18,4,[1],5780,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
366,18,5,[1],5777,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
367,18,6,[1],5772,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
368,18,7,[1],5811,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
369,18,8,[1],5809,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
370,18,9,[1],5903,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
371,18,10,[1],6082,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
372,18,11,[1],6080,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
373,18,12,[1],6075,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
374,18,13,[1],6166,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
375,18,14,[6],5852,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
376,18,15,[6],5854,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
377,18,16,[6],5853,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
378,18,17,[6],5773,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
379,18,18,[6],6043,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
380,18,19,[6],5777,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
381,18,20,[6],5775,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
382,18,21,[6],6080,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
383,18,22,[6],6213,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
384,18,23,[0],5814,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
385,18,24,[0],5774,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
386,18,25,[0],5813,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
387,18,26,[0],5785,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
388,18,27,[0],5775,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
389,18,28,[0],6043,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
390,18,29,[0],6103,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
391,18,30,[0],5966,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
392,18,31,[0],6182,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
393,18,32,[0],6206,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
394,18,33,[4],5774,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
395,18,34,[4],5949,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
396,18,35,[4],5779,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
397,18,36,[4],5815,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
398,18,37,[4],5812,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
399,18,38,[4],6068,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
400,18,39,[4],6103,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
401,18,40,[4],5965,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
402,18,41,[4],6206,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
403,18,42,[3],5949,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
404,18,43,[3],5779,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
405,18,44,[3],5778,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
406,18,45,[3],5815,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
407,18,46,[3],5812,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
408,18,47,[3],5780,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
409,18,48,[3],6402,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
410,18,49,[5],5852,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
411,18,50,[5],5854,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
412,18,51,[5],5853,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
413,18,52,[5],5773,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
414,18,53,[5],5780,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
415,18,54,[5],5777,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
416,18,55,[5],5772,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
417,18,56,[5],5778,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
418,18,57,[5],5816,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
419,18,58,[5],5815,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
420,18,59,[5],6075,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
421,18,60,[5],6082,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
422,18,61,[5],6109,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
423,18,62,[2],5852,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
424,18,63,[2],5854,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
425,18,64,[2],5853,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
426,18,65,[2],5773,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
427,18,66,[2],6043,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
428,18,67,[2],5772,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
429,18,68,[2],5775,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
430,18,69,[2],5814,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
431,18,70,[2],5816,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
432,18,71,[2],5815,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
433,18,72,[2],6075,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
434,18,73,[2],6082,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
435,18,74,[2],6080,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
436,18,75,[2],6206,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
437,21,0,[],4969,28,2,0,"",[],1,"","",[],1280,0,[],1,"",0,[]
438,21,1,[],4970,28,2,0,"",[],1,"","",[],1280,0,[],1,"",0,[]
439,21,2,[],4971,28,2,0,"",[],1,"","",[],1280,0,[],1,"",0,[]
440,21,3,[],4972,28,2,0,"",[],1,"","",[],1280,0,[],1,"",0,[]
441,21,4,[],4969,28,1,0,"",[],1,"","",[],1280,0,[],2,"",0,[]
442,21,5,[],4970,28,1,0,"",[],1,"","",[],1280,0,[],2,"",0,[]
443,21,6,[],4971,28,1,0,"",[],1,"","",[],1280,0,[],2,"",0,[]
444,23,0,[1],5902,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
445,23,1,[1],5889,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
446,23,2,[1],5800,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
447,23,3,[1],5891,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
448,23,4,[1],6187,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
449,23,5,[1],5757,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
450,23,6,[1],5956,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
451,23,7,[1],6033,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
452,23,8,[1],6074,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
453,23,9,[1],6076,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
454,23,10,[1],6193,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
455,23,11,[1],6226,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
456,23,12,[1],6228,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
457,23,13,[1],6400,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
458,23,14,[6],5964,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
459,23,15,[6],6076,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
460,23,16,[6],5889,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
461,23,17,[6],5800,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
462,23,18,[6],5762,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
463,23,19,[6],5829,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
464,23,20,[6],6056,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
465,23,21,[6],5788,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
466,23,22,[6],6071,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
467,23,23,[6],6077,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
468,23,24,[6],6179,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
469,23,25,[0],5856,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
470,23,26,[0],5964,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
471,23,27,[0],5993,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
472,23,28,[0],6008,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
473,23,29,[0],6036,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
474,23,30,[0],6211,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
475,23,31,[4],5856,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
476,23,32,[4],5964,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
477,23,33,[4],5981,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
478,23,34,[4],5698,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
479,23,35,[4],6065,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
480,23,36,[4],6090,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
481,23,37,[4],5694,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
482,23,38,[3],6058,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
483,23,39,[3],5940,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
484,23,40,[3],5981,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
485,23,41,[3],5979,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
486,23,42,[3],5699,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
487,23,43,[3],5698,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
488,23,44,[3],6125,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
489,23,45,[3],6220,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
490,23,46,[3],6227,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
491,23,47,[5],5939,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
492,23,48,[5],5891,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
493,23,49,[5],6047,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
494,23,50,[5],6048,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
495,23,51,[5],6049,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
496,23,52,[5],5982,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
497,23,53,[5],5699,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
498,23,54,[5],5698,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
499,23,55,[5],6033,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
500,23,56,[5],6074,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
501,23,57,[5],6118,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
502,23,58,[5],6193,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
503,23,59,[2],5856,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
504,23,60,[2],5940,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
505,23,61,[2],5889,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
506,23,62,[2],5982,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
507,23,63,[2],5699,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
508,23,64,[2],5698,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
509,23,65,[2],6036,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
510,23,66,[2],6077,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
511,23,67,[2],6074,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
512,23,68,[2],6193,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
513,23,69,[2],6205,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
514,1,0,[],5458,4,0,0,"",[],1,"","",[],1280,0,[],0,"",0,[]
515,1,1,[],5473,4,0,0,"",[],1,"","",[],1280,0,[],0,"",0,[]
516,1,2,[],5495,4,0,0,"",[],1,"","",[],1280,0,[],0,"",0,[]
517,2,0,[1],5818,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
518,2,1,[1],6039,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
519,2,2,[1],6037,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
520,2,3,[1],6017,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
521,2,4,[1],6041,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
522,2,5,[6],6029,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
523,2,6,[6],6027,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
524,2,7,[6],6016,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
525,2,8,[6],6028,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
526,2,9,[6],6039,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
527,2,10,[6],6037,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
528,2,11,[6],6040,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
529,2,12,[0],6016,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
530,2,13,[0],6028,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
531,2,14,[0],6040,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
532,2,15,[4],6027,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
533,2,16,[4],6017,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
534,2,17,[4],5755,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
535,2,18,[4],6028,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
536,2,19,[4],6038,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
537,2,20,[4],6042,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
538,2,21,[4],6040,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
539,2,22,[3],6017,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
540,2,23,[3],6028,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
541,2,24,[3],6042,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
542,2,25,[3],6038,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
543,2,26,[5],6120,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
544,2,27,[5],5818,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
545,2,28,[5],5755,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
546,2,29,[5],6028,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
547,2,30,[5],6038,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
548,2,31,[5],6039,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
549,2,32,[5],6037,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
550,2,33,[2],6027,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
551,2,34,[2],5818,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
552,2,35,[2],6029,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
553,2,36,[2],6017,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
554,2,37,[2],5755,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
555,2,38,[2],6016,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
556,2,39,[2],6040,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
557,2,40,[2],6039,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
558,2,41,[2],6038,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
559,2,42,[2],6041,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
560,17,0,[],5602,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
561,19,0,[],5610,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
562,22,0,[],5611,1,"",0,"",[],1,"","",[],1280,0,[],0,"",0,[]
563,24,0,[1],5844,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
564,24,1,[1],5845,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
565,24,2,[1],5846,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
566,24,3,[1],5862,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
567,24,4,[1],5963,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
568,24,5,[1],6000,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
569,24,6,[1],6079,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
570,24,7,[1],6083,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
571,24,8,[1],6194,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
572,24,9,[1],6110,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
573,24,10,[1],6114,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
574,24,11,[1],6173,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
575,24,12,[1],6192,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
576,24,13,[6],5844,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
577,24,14,[6],5845,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
578,24,15,[6],5846,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
579,24,16,[6],5972,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
580,24,17,[6],5862,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
581,24,18,[6],5963,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
582,24,19,[6],6079,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
583,24,20,[6],6083,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
584,24,21,[6],6104,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
585,24,22,[6],6240,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
586,24,23,[6],6173,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
587,24,24,[6],6183,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
588,24,25,[6],5819,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
589,24,26,[0],5746,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
590,24,27,[0],5972,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
591,24,28,[0],5819,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
592,24,29,[0],5792,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
593,24,30,[0],6104,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
594,24,31,[0],6101,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
595,24,32,[0],6184,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
596,24,33,[0],6204,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
597,24,34,[4],5746,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
598,24,35,[4],5972,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
599,24,36,[4],5819,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
600,24,37,[4],5974,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
601,24,38,[4],6104,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
602,24,39,[4],6101,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
603,24,40,[4],6184,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
604,24,41,[4],6204,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
605,24,42,[3],5746,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
606,24,43,[3],5850,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
607,24,44,[3],5972,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
608,24,45,[3],5974,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
609,24,46,[3],5973,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
610,24,47,[3],5992,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
611,24,48,[3],6101,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
612,24,49,[3],6174,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
613,24,50,[3],6222,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
614,24,51,[5],6174,1,"",0,"",[],1,"","",[],1280,0,[],1,"",0,[]
