"rownum","BaseItemTypesKey","AddedModsKeys","NegativeWeight_TagsKeys","NegativeWeight_Values","ForcedAddModsKeys","ForbiddenDelveCraftingTagsKeys","AllowedDelveCraftingTagsKeys","CanMirrorItem","CorruptedEssenceChance","CanImproveQuality","CanRollEnchant","HasLuckyRolls","SellPrice_ModsKeys","CanRollWhiteSockets","Weight_TagsKeys","Weight_Values","DelveCraftingModifierDescriptionsKeys","BlockedDelveCraftingModifierDescriptionsKeys","bool","bool","[i32]","[i32]"
220,9652,[],[34],[0],[],[],[],"",0,"","","",[],"",[318],[3000],"[52,69]","[59,19,25]","","",[1000],[0]
221,9653,[],[321],[0],[],[],[],"",0,"","","",[],"",[318],[3000],"[52,70]","[60,78]","","",[1000],[0]
222,9654,[],[634],[0],[],[],[],"",0,"","","",[],"",[318],[3000],"[52,42]","[61,41]","","",[1000],[0]
223,9655,[],[319],[0],[],[],[],"",0,"","","",[],"",[318],[3000],"[52,71]","[62,20,26]","","",[1000],[0]
224,9656,[],[636],[0],[],[],[],"",0,"","","",[],"",[318],[3000],"[52,72]","[63,79,16]","","",[1000],[0]
225,9657,[],[324],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,37]","[43,22]","","",[1000],[0]
226,9658,[],[633],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,64]","[44,73]","","",[1000],[0]
227,9659,[],[313],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,27]","[45,10]","","",[1000],[0]
228,9660,[],[320],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,65]","[46,74]","","",[1000],[0]
229,9661,[],[323],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,36]","[47,21]","","",[1000],[0]
230,9662,[],[311],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,30]","[48,13]","","",[1000],[0]
231,9663,[],[316],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,32]","[49,17]","","",[1000],[0]
232,9664,[],[27],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,66]","[50,75]","","",[1000],[0]
233,9665,[],[309],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,28]","[51,11]","","",[1000],[0]
234,9666,[],[318],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,34]","[52,15]","","",[1000],[0]
235,9667,[],[632],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,67]","[54,76]","","",[1000],[0]
236,9668,[],[640],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,68]","[55,77]","","",[1000],[0]
237,9669,[],[625],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,40]","[56,39]","","",[1000],[0]
238,9670,[],[310],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,29]","[57,12]","","",[1000],[0]
239,9671,[],[312],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,31]","[58,14]","","",[1000],[0]
240,9672,[],[34],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,69]","[59,19,25]","","",[1000],[0]
241,9673,[],[321],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,70]","[60,78]","","",[1000],[0]
242,9674,[],[634],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,42]","[61,41]","","",[1000],[0]
243,9675,[],[319],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,71]","[62,20,26]","","",[1000],[0]
244,9676,[],[636],[0],[],[],[],"",0,"","","",[],"",[317],[3000],"[53,72]","[63,79,16]","","",[1000],[0]
245,9677,[],[324],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,37]","[43,22]","","",[1000],[0]
246,9678,[],[633],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,64]","[44,73]","","",[1000],[0]
247,9679,[],[313],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,27]","[45,10]","","",[1000],[0]
248,9680,[],[320],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,65]","[46,74]","","",[1000],[0]
249,9681,[],[323],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,36]","[47,21]","","",[1000],[0]
250,9682,[],[311],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,30]","[48,13]","","",[1000],[0]
251,9683,[],[316],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,32]","[49,17]","","",[1000],[0]
252,9684,[],[27],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,66]","[50,75]","","",[1000],[0]
253,9685,[],[309],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,28]","[51,11]","","",[1000],[0]
254,9686,[],[318],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,34]","[52,15]","","",[1000],[0]
255,9687,[],[317],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,33]","[53,18]","","",[1000],[0]
256,9688,[],[640],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,68]","[55,77]","","",[1000],[0]
257,9689,[],[625],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,40]","[56,39]","","",[1000],[0]
258,9690,[],[310],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,29]","[57,12]","","",[1000],[0]
259,9691,[],[312],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,31]","[58,14]","","",[1000],[0]
260,9692,[],[34],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,69]","[59,19,25]","","",[1000],[0]
261,9693,[],[321],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,70]","[60,78]","","",[1000],[0]
262,9694,[],[634],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,42]","[61,41]","","",[1000],[0]
263,9695,[],[319],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,71]","[62,20,26]","","",[1000],[0]
264,9696,[],[636],[0],[],[],[],"",0,"","","",[],"",[632],[3000],"[54,72]","[63,79,16]","","",[1000],[0]
265,9697,[],[324],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,37]","[43,22]","","",[1000],[0]
266,9698,[],[633],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,64]","[44,73]","","",[1000],[0]
267,9699,[],[313],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,27]","[45,10]","","",[1000],[0]
268,9700,[],[320],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,65]","[46,74]","","",[1000],[0]
269,9701,[],[323],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,36]","[47,21]","","",[1000],[0]
270,9702,[],[311],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,30]","[48,13]","","",[1000],[0]
271,9703,[],[316],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,32]","[49,17]","","",[1000],[0]
272,9704,[],[27],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,66]","[50,75]","","",[1000],[0]
273,9705,[],[309],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,28]","[51,11]","","",[1000],[0]
274,9706,[],[318],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,34]","[52,15]","","",[1000],[0]
275,9707,[],[317],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,33]","[53,18]","","",[1000],[0]
276,9708,[],[632],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,67]","[54,76]","","",[1000],[0]
277,9709,[],[625],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,40]","[56,39]","","",[1000],[0]
278,9710,[],[310],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,29]","[57,12]","","",[1000],[0]
279,9711,[],[312],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,31]","[58,14]","","",[1000],[0]
280,9712,[],[34],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,69]","[59,19,25]","","",[1000],[0]
281,9713,[],[321],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,70]","[60,78]","","",[1000],[0]
282,9714,[],[634],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,42]","[61,41]","","",[1000],[0]
283,9715,[],[319],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,71]","[62,20,26]","","",[1000],[0]
284,9716,[],[636],[0],[],[],[],"",0,"","","",[],"",[640],[3000],"[55,72]","[63,79,16]","","",[1000],[0]
285,9717,[],[324],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,37]","[43,22]","","",[1000],[0]
286,9718,[],[633],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,64]","[44,73]","","",[1000],[0]
287,9719,[],[313],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,27]","[45,10]","","",[1000],[0]
288,9720,[],[320],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,65]","[46,74]","","",[1000],[0]
289,9721,[],[323],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,36]","[47,21]","","",[1000],[0]
290,9722,[],[311],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,30]","[48,13]","","",[1000],[0]
291,9723,[],[316],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,32]","[49,17]","","",[1000],[0]
292,9724,[],[27],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,66]","[50,75]","","",[1000],[0]
293,9725,[],[309],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,28]","[51,11]","","",[1000],[0]
294,9726,[],[318],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,34]","[52,15]","","",[1000],[0]
295,9727,[],[317],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,33]","[53,18]","","",[1000],[0]
296,9728,[],[632],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,67]","[54,76]","","",[1000],[0]
297,9729,[],[640],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,68]","[55,77]","","",[1000],[0]
298,9730,[],[310],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,29]","[57,12]","","",[1000],[0]
299,9731,[],[312],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,31]","[58,14]","","",[1000],[0]
300,9732,[],[34],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,69]","[59,19,25]","","",[1000],[0]
301,9733,[],[321],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,70]","[60,78]","","",[1000],[0]
302,9734,[],[634],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,42]","[61,41]","","",[1000],[0]
303,9735,[],[319],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,71]","[62,20,26]","","",[1000],[0]
304,9736,[],[636],[0],[],[],[],"",0,"","","",[],"",[625],[3000],"[56,72]","[63,79,16]","","",[1000],[0]
305,9737,[],[324],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,37]","[43,22]","","",[1000],[0]
306,9738,[],[633],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,64]","[44,73]","","",[1000],[0]
307,9739,[],[313],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,27]","[45,10]","","",[1000],[0]
308,9740,[],[320],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,65]","[46,74]","","",[1000],[0]
309,9741,[],[323],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,36]","[47,21]","","",[1000],[0]
310,9742,[],[311],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,30]","[48,13]","","",[1000],[0]
311,9743,[],[316],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,32]","[49,17]","","",[1000],[0]
312,9744,[],[27],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,66]","[50,75]","","",[1000],[0]
313,9745,[],[309],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,28]","[51,11]","","",[1000],[0]
314,9746,[],[318],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,34]","[52,15]","","",[1000],[0]
315,9747,[],[317],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,33]","[53,18]","","",[1000],[0]
316,9748,[],[632],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,67]","[54,76]","","",[1000],[0]
317,9749,[],[640],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,68]","[55,77]","","",[1000],[0]
318,9750,[],[625],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,40]","[56,39]","","",[1000],[0]
319,9751,[],[312],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,31]","[58,14]","","",[1000],[0]
320,9752,[],[34],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,69]","[59,19,25]","","",[1000],[0]
321,9753,[],[321],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,70]","[60,78]","","",[1000],[0]
322,9754,[],[634],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,42]","[61,41]","","",[1000],[0]
323,9755,[],[319],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,71]","[62,20,26]","","",[1000],[0]
324,9756,[],[636],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,72]","[63,79,16]","","",[1000],[0]
325,9757,[],[324],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,37]","[43,22]","","",[1000],[0]
326,9758,[],[633],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,64]","[44,73]","","",[1000],[0]
327,9759,[],[313],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,27]","[45,10]","","",[1000],[0]
328,9760,[],[320],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,65]","[46,74]","","",[1000],[0]
329,9761,[],[323],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,36]","[47,21]","","",[1000],[0]
330,9762,[],[311],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,30]","[48,13]","","",[1000],[0]
331,9763,[],[316],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,32]","[49,17]","","",[1000],[0]
332,9764,[],[27],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,66]","[50,75]","","",[1000],[0]
333,9765,[],[309],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,28]","[51,11]","","",[1000],[0]
334,9766,[],[318],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,34]","[52,15]","","",[1000],[0]
335,9767,[],[317],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,33]","[53,18]","","",[1000],[0]
336,9768,[],[632],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,67]","[54,76]","","",[1000],[0]
337,9769,[],[640],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,68]","[55,77]","","",[1000],[0]
338,9770,[],[625],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,40]","[56,39]","","",[1000],[0]
339,9771,[],[310],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,29]","[57,12]","","",[1000],[0]
340,9772,[],[34],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,69]","[59,19,25]","","",[1000],[0]
341,9773,[],[321],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,70]","[60,78]","","",[1000],[0]
342,9774,[],[634],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,42]","[61,41]","","",[1000],[0]
343,9775,[],[319],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,71]","[62,20,26]","","",[1000],[0]
344,9776,[],[636],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,72]","[63,79,16]","","",[1000],[0]
345,9777,[],[324],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,37]","[43,22]","","",[1000],[0]
346,9778,[],[633],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,64]","[44,73]","","",[1000],[0]
347,9779,[],[313],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,27]","[45,10]","","",[1000],[0]
348,9780,[],[320],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,65]","[46,74]","","",[1000],[0]
349,9781,[],[323],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,36]","[47,21]","","",[1000],[0]
350,9782,[],[311],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,30]","[48,13]","","",[1000],[0]
351,9783,[],[316],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,32]","[49,17]","","",[1000],[0]
352,9784,[],[27],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,66]","[50,75]","","",[1000],[0]
353,9785,[],[309],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,28]","[51,11]","","",[1000],[0]
354,9786,[],[318],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,34]","[52,15]","","",[1000],[0]
355,9787,[],[317],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,33]","[53,18]","","",[1000],[0]
356,9788,[],[632],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,67]","[54,76]","","",[1000],[0]
357,9789,[],[640],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,68]","[55,77]","","",[1000],[0]
358,9790,[],[625],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,40]","[56,39]","","",[1000],[0]
359,9791,[],[310],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,29]","[57,12]","","",[1000],[0]
360,9792,[],[312],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,31]","[58,14]","","",[1000],[0]
361,9793,[],[321],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,70]","[60,78]","","",[1000],[0]
362,9794,[],[634],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,42]","[61,41]","","",[1000],[0]
363,9795,[],[319],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,71]","[62,20,26]","","",[1000],[0]
364,9796,[],[636],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,72]","[63,79,16]","","",[1000],[0]
365,9797,[],[324],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,37]","[43,22]","","",[1000],[0]
366,9798,[],[633],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,64]","[44,73]","","",[1000],[0]
367,9799,[],[313],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,27]","[45,10]","","",[1000],[0]
368,9800,[],[320],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,65]","[46,74]","","",[1000],[0]
369,9801,[],[323],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,36]","[47,21]","","",[1000],[0]
370,9802,[],[311],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,30]","[48,13]","","",[1000],[0]
371,9803,[],[316],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,32]","[49,17]","","",[1000],[0]
372,9804,[],[27],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,66]","[50,75]","","",[1000],[0]
373,9805,[],[309],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,28]","[51,11]","","",[1000],[0]
374,9806,[],[318],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,34]","[52,15]","","",[1000],[0]
375,9807,[],[317],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,33]","[53,18]","","",[1000],[0]
376,9808,[],[632],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,67]","[54,76]","","",[1000],[0]
377,9809,[],[640],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,68]","[55,77]","","",[1000],[0]
378,9810,[],[625],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,40]","[56,39]","","",[1000],[0]
379,9811,[],[310],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,29]","[57,12]","","",[1000],[0]
380,9812,[],[312],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,31]","[58,14]","","",[1000],[0]
381,9813,[],[34],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,69]","[59,19,25]","","",[1000],[0]
382,9814,[],[634],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,42]","[61,41]","","",[1000],[0]
383,9815,[],[319],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,71]","[62,20,26]","","",[1000],[0]
384,9816,[],[636],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,72]","[63,79,16]","","",[1000],[0]
385,9817,[],[324],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,37]","[43,22]","","",[1000],[0]
386,9818,[],[633],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,64]","[44,73]","","",[1000],[0]
387,9819,[],[313],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,27]","[45,10]","","",[1000],[0]
388,9820,[],[320],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,65]","[46,74]","","",[1000],[0]
389,9821,[],[323],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,36]","[47,21]","","",[1000],[0]
390,9822,[],[311],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,30]","[48,13]","","",[1000],[0]
391,9823,[],[316],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,32]","[49,17]","","",[1000],[0]
392,9824,[],[27],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,66]","[50,75]","","",[1000],[0]
393,9825,[],[309],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,28]","[51,11]","","",[1000],[0]
394,9826,[],[318],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,34]","[52,15]","","",[1000],[0]
395,9827,[],[317],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,33]","[53,18]","","",[1000],[0]
396,9828,[],[632],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,67]","[54,76]","","",[1000],[0]
397,9829,[],[640],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,68]","[55,77]","","",[1000],[0]
398,9830,[],[625],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,40]","[56,39]","","",[1000],[0]
399,9831,[],[310],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,29]","[57,12]","","",[1000],[0]
400,9832,[],[312],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,31]","[58,14]","","",[1000],[0]
401,9833,[],[34],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,69]","[59,19,25]","","",[1000],[0]
402,9834,[],[321],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,70]","[60,78]","","",[1000],[0]
403,9835,[],[319],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,71]","[62,20,26]","","",[1000],[0]
404,9836,[],[636],[0],[],[],[],"",0,"","","",[],"",[634],[3000],"[61,72]","[63,79,16]","","",[1000],[0]
405,9837,[],[324],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,37]","[43,22]","","",[1000],[0]
406,9838,[],[633],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,64]","[44,73]","","",[1000],[0]
407,9839,[],[313],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,27]","[45,10]","","",[1000],[0]
408,9840,[],[320],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,65]","[46,74]","","",[1000],[0]
409,9841,[],[323],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,36]","[47,21]","","",[1000],[0]
410,9842,[],[311],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,30]","[48,13]","","",[1000],[0]
411,9843,[],[316],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,32]","[49,17]","","",[1000],[0]
412,9844,[],[27],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,66]","[50,75]","","",[1000],[0]
413,9845,[],[309],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,28]","[51,11]","","",[1000],[0]
414,9846,[],[318],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,34]","[52,15]","","",[1000],[0]
415,9847,[],[317],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,33]","[53,18]","","",[1000],[0]
416,9848,[],[632],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,67]","[54,76]","","",[1000],[0]
417,9849,[],[640],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,68]","[55,77]","","",[1000],[0]
418,9850,[],[625],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,40]","[56,39]","","",[1000],[0]
419,9851,[],[310],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,29]","[57,12]","","",[1000],[0]
420,9852,[],[312],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,31]","[58,14]","","",[1000],[0]
421,9853,[],[34],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,69]","[59,19,25]","","",[1000],[0]
422,9854,[],[321],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,70]","[60,78]","","",[1000],[0]
423,9855,[],[634],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,42]","[61,41]","","",[1000],[0]
424,9856,[],[636],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,72]","[63,79,16]","","",[1000],[0]
425,9857,[],[324],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,37]","[43,22]","","",[1000],[0]
426,9858,[],[633],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,64]","[44,73]","","",[1000],[0]
427,9859,[],[313],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,27]","[45,10]","","",[1000],[0]
428,9860,[],[320],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,65]","[46,74]","","",[1000],[0]
429,9861,[],[323],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,36]","[47,21]","","",[1000],[0]
430,9862,[],[311],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,30]","[48,13]","","",[1000],[0]
431,9863,[],[316],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,32]","[49,17]","","",[1000],[0]
432,9864,[],[27],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,66]","[50,75]","","",[1000],[0]
433,9865,[],[309],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,28]","[51,11]","","",[1000],[0]
434,9866,[],[318],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,34]","[52,15]","","",[1000],[0]
435,9867,[],[317],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,33]","[53,18]","","",[1000],[0]
436,9868,[],[632],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,67]","[54,76]","","",[1000],[0]
437,9869,[],[640],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,68]","[55,77]","","",[1000],[0]
438,9870,[],[625],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,40]","[56,39]","","",[1000],[0]
439,9871,[],[310],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,29]","[57,12]","","",[1000],[0]
440,9872,[],[312],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,31]","[58,14]","","",[1000],[0]
441,9873,[],[34],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,69]","[59,19,25]","","",[1000],[0]
442,9874,[],[321],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,70]","[60,78]","","",[1000],[0]
443,9875,[],[634],[0],[],[],[],"",0,"","","",[],"",[636],[3000],"[63,42]","[61,41]","","",[1000],[0]
