"rownum","MonsterVarietiesKey","[rid]","[i32]","Name"
624,3112,[717],[100],"Infested Ursa"
625,3971,[],[],"The Dreadstone"
626,5665,[],[],"Gruthkul, Mother of Despair"
627,275,[717],[75],"Ancient Sentry Apparatus"
628,793,[717],[50],"Vaal Fallen"
629,800,[],[],"Vaal Gargantuan"
630,867,[717],[50],"Serpentine Construct"
631,871,"[485,717]","[30,50]","Spine Construct"
632,930,[717],[50],"Arakaali's Daughter"
633,931,[717],[50],"Arakaali's Daughter"
634,932,[717],[50],"Arakaali's Daughter"
635,933,[717],[50],"Arakaali's Daughter"
636,803,[],[],"Blightblade"
637,804,[717],[50],"Vaal Frost Guardian"
638,945,[717],[50],"Corrupted Spitter"
639,5352,[717],[50],"Plagued Arachnid"
640,277,[717],[75],"Cairn Annihilator"
641,806,[717],[50],"Vaal Frost Guardian"
642,819,[717],[50],"Vaal Slayer"
643,4205,[717],[75],"Volatile Poison"
644,4207,[717],[75],"Volatile Poison"
645,5355,[717],[50],"Plagued Arachnid"
646,5385,[],[],"Arakaali, Spinner of Shadows"
647,137,[],[],"Forest Beast"
648,1521,[717],[100],"Carrion Swarmer"
649,1522,[717],[100],"Carrion Burrower"
650,2044,[717],[50],"Undying Ravager"
651,3865,[717],[75],"Sand Leaper"
652,880,"[485,717]","[30,100]","Acid Slitherer"
653,1100,[717],[50],"Lingering Aberration"
654,1199,[717],[50],"Sutured Aberration"
655,1201,[717],[50],"Sutured Aberration"
656,1203,[717],[50],"Sutured Aberration"
657,1450,[717],[50],"Filth Maw"
658,1526,[717],[100],"Scum Crawler"
659,1872,[717],[50],"Mephitic Maiden"
660,1873,[717],[50],"Noxious Maiden"
661,3033,[717],[50],"Sewer Drifter"
662,3947,[717],[0],"Sewer Goliath"
663,3833,[717],[25],"Muck Vortex"
664,5192,[],[],"Doedre the Vile"
665,1933,[717],[50],"Undying Socialite"
666,1968,[717],[50],"Undying Socialite"
667,3758,[717],[50],"Pale Blackguard"
668,3760,[717],[50],"Pale Commander"
669,5610,"[1085,9553,717]","[20,10,50]","Spectral Soldier"
670,5612,[717],[50],"Spectral Officer"
671,5614,[717],[50],"Spectral Legionnaire"
672,5617,[717],[50],"Spectral Tactician"
673,5620,[],[],"Ondar, the Betrayer"
674,1460,[717],[50],"Plumed Chimeral"
675,1463,[717],[50],"Chrome-touched Chimeral"
676,1464,[717],[50],"Chrome-infused Chimeral"
677,1474,[717],[50],"Chimeric Croaker"
678,1476,[717],[50],"Chrome-touched Croaker"
679,1478,[717],[50],"Chrome-infused Croaker"
680,1625,[717],[25],"Porcupine Goliath"
681,1629,[717],[25],"Chrome-touched Goliath"
682,1633,[717],[25],"Chrome-infused Goliath"
683,1935,[717],[50],"Undying Initiate"
684,1937,[717],[50],"Undying Patrician"
685,1970,[717],[50],"Undying Initiate"
686,1972,[717],[50],"Undying Patrician"
687,4739,[717],[50],"Chromatic Gargoyle"
688,4741,[717],[50],"Chrometouched Gargoyle"
689,5678,[],[],"Yugul, Reflection of Terror"
690,678,"[1085,9553,717]","[20,10,50]","Brittle Gladiator"
691,680,[717],[50],"Risen Gladiator"
692,1070,[717],[50],"Bubbling Wave"
693,1072,"[483,717]","[80,50]","Crashing Wave"
694,3846,[717],[25],"Vortex"
695,5705,"[1085,9553]","[20,10]","Hector Titucius, Eternal Servant"
696,1250,"[2090,9553,717]","[20,10,50]","Lunarsworn Wintermage"
697,1275,[717],[50],"Lunaris Elite"
698,1315,"[1085,9553,717]","[20,10,50]","Lunar Scout"
699,1327,"[1085,9553]","[20,10]","Nightbringer Lucius"
700,1380,[717],[50],"Lunar Miscreation"
701,1391,[717],[50],"Moontouched Miscreation"
702,1410,[717],[50],"Night Horror"
703,1413,[717],[50],"Dusk Horror"
704,1430,"[483,717]","[50,50]","Lunaris Concubine"
705,1499,[717],[50],"Rime Sentinel"
706,1500,[717],[50],"Frost Sentinel"
707,1501,[717],[50],"Assault Ribbon"
708,1255,"[2090,9553,717]","[20,10,50]","Lunarsworn Archmage"
709,1280,[717],[50],"Lunaris Champion"
710,2674,[717],[50],"Lunaris Zealot"
711,2676,[717],[50],"Moontouched Zealot"
712,2682,[717],[50],"Lunar Devotee"
713,2716,[717],[50],"Lunaris Zealot"
714,5308,[],[],"Dusk, Harbinger of Lunaris"
715,318,[717],[50],"Ruins Hellion"
716,523,[717],[50],"Brittle Lookout"
717,1150,[],[],"Tolman"
718,1895,[717],[50],"Undying Engineer"
719,1916,[717],[50],"Undying Degenerate"
720,1953,[717],[50],"Undying Dreg"
721,1986,[717],[50],"Undying Degenerate"
722,2052,[717],[50],"Labourer Wraith"
723,2054,[717],[50],"Foreman"
724,4022,[717],[50],"Vicious Hound"
725,4046,[717],[50],"Feral Fowl"
726,4377,[],[],"Gemling Legionnaire"
727,4381,[],[],"Gemling Legionnaire"
728,4385,[],[],"Gemling Legionnaire"
729,4389,[],[],"Gemling Captain"
730,4706,[717],[150],"Swarming Rat"
731,4707,[717],[100],"Overgrown Rat"
732,852,"[1085,9553,717]","[20,10,50]","Crow Keeper"
733,858,[],[],"Effigy of Fear"
734,1490,[717],[50],"Infernal Sentinel"
735,1841,[717],[50],"Auric Lion"
736,1845,[717],[50],"Molten Lion"
737,2622,"[717,6912]","[25,1]","Devourer"
738,3863,"[484,717]","[80,75]","Lowlands Hopper"
739,4065,[],[],"Grazing Taurus"
740,1247,"[2090,9553,717]","[20,10,50]","Solarsworn Infernomage"
741,1252,"[2090,9553,717]","[20,10,50]","Solarsworn Archmage"
742,1272,[717],[50],"Solaris Elite"
743,1277,[717],[50],"Solaris Champion"
744,1318,"[1085,9553,717]","[30,15,50]","Solar Scout"
745,1324,[],[],"Regulus, Sun's Herald"
746,5261,[717],[50],"Solar Elemental"
747,5263,[717],[50],"Solar Elemental"
748,5265,[717],[50],"Solar Guard"
749,5332,"[1085,2090,9553]","[15,15,15]","Dawn, Harbinger of Solaris"
750,1249,"[2090,9553,717]","[20,10,50]","Solarsworn Infernomage"
751,1254,"[2090,9553,717]","[20,10,50]","Solarsworn Archmage"
752,1257,"[2090,9553,717]","[20,10,50]","Lunarsworn Archmage"
753,1258,"[2090,9553,717]","[20,10,50]","Lunarsworn Wintermage"
754,1274,[717],[50],"Solaris Elite"
755,1279,[717],[50],"Solaris Champion"
756,1282,[717],[50],"Lunaris Champion"
757,1283,[717],[50],"Lunaris Elite"
758,1317,"[1085,9553,717]","[30,15,50]","Lunar Scout"
759,1320,"[1085,9553,717]","[30,15,50]","Solar Scout"
760,1416,[717],[50],"Night Horror"
761,1417,[717],[50],"Dusk Horror"
762,1433,"[483,717]","[50,50]","Lunaris Concubine"
763,1489,[717],[50],"Flame Sentinel"
764,1492,[717],[50],"Infernal Sentinel"
765,1495,[717],[50],"Assault Ribbon"
766,1502,[717],[50],"Rime Sentinel"
767,1503,[717],[50],"Frost Sentinel"
768,1504,[717],[50],"Assault Ribbon"
769,1844,[717],[50],"Auric Lion"
770,1848,[717],[50],"Molten Lion"
771,2685,[717],[50],"Lunaris Zealot"
772,2686,[717],[50],"Moontouched Zealot"
773,2687,[717],[50],"Lunar Devotee"
774,5270,[717],[50],"Solar Elemental"
775,5271,[717],[50],"Solar Elemental"
776,5272,[717],[50],"Solar Guard"
777,5293,[],[],"Lunaris, Eternal Moon"
778,5317,[],[],"Solaris, Eternal Sun"
779,566,[717],[50],"Bloodstained Archer"
780,568,[717],[50],"Bloodstained Archer"
781,724,[717],[50],"Bloodstained Warrior"
782,726,[717],[50],"Bloodstained Warrior"
783,1860,[717],[50],"Fevered Clot"
784,3793,[717],[50],"Bloodstained Fallen"
785,3805,"[1085,9553,717]","[20,10,50]","Bloodstained Fallen"
786,3807,"[1085,9553,717]","[20,10,50]","Bloodsoaked Fallen"
787,3811,[717],[50],"Bloodstained Archer"
788,3819,[717],[50],"Bloodstained Vanguard"
789,3821,[717],[50],"Bloodsoaked Vanguard"
790,3834,[717],[25],"Blood Vortex"
791,4401,[717],[25],"Escaped Revenant"
792,231,[717],[50],"Alpine Devil"
793,270,[717],[50],"Alpine Shaman"
794,272,[717],[50],"Colossus Crusher"
795,294,[717],[50],"Snow Wolf"
796,295,[717],[50],"Freezing Wolf"
797,386,[717],[25],"Frozen Titan"
798,4154,[717],[75],"Brittle Shard"
799,4156,[717],[75],"Brittle Shard"
800,5163,[],[],"Vendigo"
801,5171,[717],[50],"Risen Jaeger"
802,5850,[717],[50],"Mountain Lynx"
803,1223,[717],[50],"Dessicated Maraketh"
804,1226,[717],[50],"Dessicated Maraketh"
805,1621,"[485,717]","[30,50]","Sand Serpent"
806,3864,"[484,717]","[80,75]","Sand Skitterer"
807,5189,[717],[25],"Sandworn Slaves"
808,5711,[717],[50],"Wild Rhex"
809,5713,[717],[50],"Maternal Rhex"
810,5714,[717],[50],"Adolescent Rhex"
811,5715,[717],[50],"Escaped Rhex"
812,5752,[717],[50],"Black Scorpion"
813,5756,[717],[50],"Sand Scorpion"
814,5759,[717],[50],"Predatory Scorpion"
815,5857,[717],[50],"Rhexback Raider"
816,5858,[717],[50],"Rhexback Spearman"
817,529,[717],[50],"Sandy Lookout"
818,673,[717],[50],"Sandy Guardian"
819,1462,[717],[50],"Feral Chimeral"
820,1475,[717],[50],"Vaulting Croaker"
821,5872,[],[],"Shakari, Queen of the Sands"
822,5875,[],[],"Shakari, Queen of the Sands"
823,271,[717],[50],"Hill Devil"
824,293,[717],[50],"Arctic Wolf"
825,388,[717],[25],"Mountain Fragment"
826,3763,[717],[50],"Rotting Vulture"
827,4064,[],[],"Avalanche Rider"
828,4070,[],[],"Boulderback"
829,4466,[717],[125],"Hill Shard"
830,4468,[717],[125],"Hill Fragment"
831,4470,[717],[125],"Hill Remnant"
832,502,[717],[50],"Bleached Crustacean"
833,1077,[717],[50],"Sulphuric Strider"
834,3791,[717],[50],"Sun Bleached Fallen"
835,3803,"[1085,9553,717]","[20,10,50]","Sun Bleached Fallen"
836,3817,[717],[50],"Sun Bleached Vanguard"
837,3874,[],[],"Bleached Horror"
838,4248,[717],[100],"Bleached Crawler"
839,4249,[717],[75],"Bleached Crawler"
840,4250,[717],[50],"Bleached Crawler"
841,5161,[],[],"Sulphurspawn"
842,5627,[717],[50],"Waste Lurcher"
843,5755,[717],[50],"Sulphuric Scorpion"
844,5763,[],[],"The Basilisk"
845,962,[717],[50],"Buried Tarantula"
846,3789,[717],[50],"Crystallised Fallen"
847,3801,"[1085,9553,717]","[20,10,50]","Crystallised Fallen"
848,3815,[717],[50],"Crystallised Sentry"
849,3898,[717],[50],"Screecher"
850,3901,[717],[50],"Pocked Mason"
851,3913,[717],[50],"Pocked Mason"
852,3924,[717],[50],"Pocked Flamebringer"
853,3934,[717],[50],"Crawler"
854,3943,[717],[0],"Pocked Giant"
855,3957,[717],[50],"Chaos Guardian"
856,5353,[717],[50],"Diseased Arachnid"
857,5716,[],[],"Garukhan, Queen of the Winds"
858,675,[717],[50],"Ancient Worker"
859,1904,[717],[50],"Undying Labourer"
860,1906,[717],[50],"Undying Labourer"
861,1908,[717],[50],"Undying Operator"
862,1910,[717],[50],"Undying Operator"
863,2029,[717],[50],"Undying Grappler"
864,2033,[717],[50],"Undying Grappler"
865,5817,"[1085,9553]","[20,10]","General Adus"
866,5822,[717],[50],"Refinery Construct"
867,4087,[717],[100],"Wandering Eye"
868,4098,[717],[50],"Eye Hatchery"
869,4108,[717],[50],"Gut Flayer"
870,4113,[717],[50],"Gut Spiker"
871,4117,[717],[50],"Noisome Ophidian"
872,5912,[],[],"Droolmaw"
873,963,[717],[50],"Maligaro's Inspiration"
874,1403,[717],[50],"Shavronne's Legacy"
875,1555,[717],[50],"Maligaro's Passion"
876,1556,[717],[50],"Maligaro's Cruelty"
877,1863,[717],[50],"Doedre's Ichor"
878,1865,[717],[50],"Doedre's Ichor"
879,1990,[717],[50],"Shavronne's Envy"
880,1992,[717],[50],"Shavronne's Greed"
881,3655,[717],[50],"Doedre's Suffering"
882,3657,[717],[50],"Doedre's Torment"
883,5356,[717],[50],"Maligaro's Muse"
884,5771,[],[],"Doedre, Darksoul"
885,5780,[],[],"Shavronne, Unbound"
886,5785,[],[],"Maligaro, The Broken"
887,5801,[],[],"The Depraved Trinity"
888,5824,[717],[50],"Shavronne's Vision"
889,2139,[717],[50],"Desecrated Thrall"
890,5176,[],[],"Kitava's Herald"
891,5601,[717],[50],"Feast Attendant"
892,5641,[717],[50],"Shrieking Witch"
893,5643,[717],[50],"Shrieking Witch"
894,4859,[717],[50],"Purge Hound"
895,4865,[],[],"Wicker Man"
896,4909,[717],[25],"Warped Regurgitator"
897,4911,[717],[25],"Warped Regurgitator"
898,5000,[],[],"The Rotten Matriarch"
899,5001,[717],[50],"Kiln Mother"
900,5258,[717],[50],"Handmaiden"
901,5289,[717],[50],"Enthralled Enforcer"
902,5291,"[1085,9553,717]","[20,10,50]","Depraved Enforcer"
903,5588,[717],[50],"Kitava Zealot"
904,5590,[717],[50],"Kitava Zealot"
905,5592,[717],[50],"Kitava Zealot"
906,4158,[717],[75],"Window Shard"
907,5132,[],[],"Avarius, Reassembled"
908,5594,[717],[50],"Feast Attendant"
909,5398,[],[],"Kitava, the Insatiable"
910,4888,[717],[50],"Crazed Driver"
911,5214,[717],[50],"Experimented Dead"
912,5216,[717],[50],"Experimented Dead"
913,5218,[717],[50],"Experimented Dead"
914,5220,[717],[50],"Experimented Dead"
915,5233,[717],[50],"Experimented Dead"
916,5235,[717],[50],"Experimented Dead"
917,5237,[717],[50],"Experimented Dead"
918,5239,[717],[50],"Experimented Dead"
919,5242,[717],[50],"Deformed Slave"
920,5244,[717],[50],"Defiled Extractor"
921,5246,[717],[50],"Corrupted Extractor"
922,6247,[],[],"Vilenta"
923,7864,[717],[50],"Orphaned Zealot"
924,7865,[717],[50],"Orphaned Zealot"
925,7866,[717],[50],"Orphaned Zealot"
926,7867,[717],[50],"Orphaned Adjudicator"
927,7868,"[1085,9553,717]","[20,10,50]","Orphaned Ward"
928,7869,[717],[50],"Orphaned Guardian"
929,7870,"[1085,9553,717]","[20,10,50]","Orphaned Ward"
930,4,[717],[50],"Callow Sniper"
931,7,[717],[50],"Kraityn's Sentry"
932,10,[717],[50],"Alira's Deadeye"
933,55,"[1085,9553,717]","[20,10,50]","Highwayman"
934,60,[717],[50],"Oak's Brute"
935,122,[],[],"Skeletal Beast"
936,126,[],[],"Corrupted Beast"
937,155,[717],[50],"Spectral Corsair"
938,157,"[484,717]","[50,50]","Spectral Scoundrel"
939,163,"[484,717]","[50,50]","Spectral Swashbuckler"
940,170,[717],[50],"Cursed Mariner"
941,173,[717],[50],"Ashen Buccaneer"
942,177,[717],[50],"Spectral Bowman"
943,180,[717],[50],"Phantom Occultist"
944,232,[717],[50],"Bearded Devil"
945,268,[717],[50],"Bearded Skycaller"
946,292,[717],[50],"Wolf"
947,317,[717],[50],"Dune Hellion"
948,333,[717],[50],"Shackled Hellion"
949,343,[717],[100],"Dread Primate"
950,373,[717],[25],"Hulking Titan"
951,380,[717],[25],"Churning Titan"
952,399,[717],[25],"Sin Master"
953,436,[717],[50],"Corrupted Rhoa"
954,452,[717],[100],"Granite Eater"
955,453,[717],[100],"Rock Spitter"
956,461,[717],[100],"Obsidian Eater"
957,465,[717],[100],"Crustacean Sniper"
958,476,[717],[50],"Merveil's Favoured"
959,483,[717],[100],"Merveil's Chosen"
960,484,[717],[50],"Merveil's Retainer"
961,490,[717],[50],"Merveil's Blessed"
962,499,[717],[50],"Deep Crustacean"
963,536,[717],[50],"Vault Hunter"
964,545,[717],[50],"Plagued Bowman"
965,559,[717],[50],"Vexing Archer"
966,593,[717],[50],"Frost Harbinger"
967,606,[717],[50],"Brittle Arsonist"
968,616,[717],[50],"Flame Harbinger"
969,636,[717],[50],"Thunder Champion"
970,667,[717],[50],"Angered Remains"
971,744,[717],[50],"Frost Guardian"
972,755,[717],[50],"Flame Guardian"
973,775,"[484,717]","[50,50]","Bone Warden"
974,799,[717],[50],"Colossal Vaal Fallen"
975,808,[717],[50],"Vaal Frost Guardian"
976,810,[717],[50],"Vaal Frost Guardian"
977,812,[717],[50],"Vaal Flame Guardian"
978,814,[717],[50],"Vaal Flame Guardian"
979,816,[717],[50],"Vaal Bone Warden"
980,818,[717],[50],"Vaal Bone Warden"
981,823,[717],[50],"Vaal Frostguard"
982,824,[717],[50],"Vaal Thunderguard"
983,881,[717],[50],"Crypt Stalker"
984,906,[717],[100],"Venomous Spawn"
985,925,[717],[50],"Noxious Tarantula"
986,934,[717],[50],"Webbed Spider"
987,935,[717],[50],"Virulent Spider"
988,1039,"[483,717]","[80,50]","Seething Brine"
989,1043,"[483,717]","[80,50]","Seething Brine"
990,1044,"[483,717]","[80,50]","Crashing Brine"
991,1048,"[483,717]","[80,50]","Tide Strider"
992,1050,"[483,717]","[80,50]","Tide Strider"
993,1051,"[483,717]","[80,50]","Flood Strider"
994,1055,"[483,717]","[80,50]","Seething Brine"
995,1057,"[483,717]","[80,50]","Seething Brine"
996,1060,"[483,717]","[80,50]","Boiling Ambusher"
997,1062,"[483,717]","[80,50]","Boiling Strider"
998,1079,[717],[50],"Sulphuric Strider"
999,1128,[717],[50],"Drowned"
1000,1130,[717],[50],"Drowned"
1001,1132,[717],[50],"Drowned"
1002,1190,[717],[50],"Shambling Cadaver"
1003,1191,[717],[50],"Shambling Cadaver"
1004,1192,[717],[50],"Shambling Cadaver"
1005,1214,[717],[50],"Withered Husk"
1006,1215,[717],[50],"Withered Husk"
1007,1216,[717],[50],"Withered Husk"
1008,1217,[717],[50],"Fetid Shambler"
1009,1243,"[2090,9553,717]","[20,10,50]","Blackguard Mage"
1010,1266,"[2090,9553,717]","[20,10,50]","Blackguard Firemage"
1011,1374,[717],[50],"Miscreation"
1012,1383,[717],[50],"Slashed Miscreation"
1013,1479,[717],[50],"Chimeric Croaker"
1014,1505,[717],[50],"Rime Sentinel"
1015,1507,[717],[50],"Frost Sentinel"
1016,1509,[],[],"Assault Ribbon"
1017,1525,[717],[100],"Scum Crawler"
1018,1595,[717],[100],"Sewage Crawler"
1019,1596,"[485,717]","[50,100]","Toxic Crawler"
1020,1602,[717],[50],"Restless Archer"
1021,1605,[717],[50],"Scorched Guard"
1022,1609,[717],[50],"Incinerated Mage"
1023,1613,[717],[50],"Bleak Aspirant"
1024,1620,"[485,717]","[30,50]","Barb Serpent"
1025,1635,[717],[25],"Chrome-infused Goliath"
1026,1637,[717],[25],"Porcupine Goliath"
1027,1855,[717],[50],"Crimson Ichor"
1028,1858,[717],[50],"Blood Elemental"
1029,1859,[717],[50],"Coagulated Elemental"
1030,1887,[717],[50],"Undying Untouchable"
1031,1956,[717],[50],"Undying Untouchable"
1032,1985,[717],[50],"Undying Cultist"
1033,2003,[717],[50],"Void Remnant"
1034,2004,[717],[50],"Void Remnant"
1035,2627,"[717,6912]","[25,1]","Devourer"
1036,2635,"[717,6912]","[25,1]","Devourer"
1037,3115,[717],[100],"Plummeting Ursa"
1038,3119,[717],[100],"Plummeting Ursa"
1039,3764,[717],[50],"Mindless Scavenger"
1040,3856,[717],[75],"Dust Scrabbler"
1041,3872,[],[],"Tangled Remains"
1042,3912,[717],[50],"Pocked Miner"
1043,4035,[717],[50],"Talon Archer"
1044,4189,[717],[75],"Volcanic Golem"
1045,4228,[717],[100],"Savage Crab"
1046,4233,[717],[75],"Savage Crab"
1047,4240,[717],[50],"Savage Crab"
1048,4800,[],[],"Plated Parasite"
1049,4804,[],[],"Spitting Parasite"
1050,4808,[],[],"Vicious Parasite"
1051,4882,[717],[50],"Twisted Effigy"
1052,5906,[],[],"Reliquarian"
1053,4144,[],[],"Eater of Souls"
1054,5180,[1230],[6],"The Grey Plague"
1055,5633,[],[],"Mephod, the Earth Scorcher"
1056,2939,[],[],"The Steel Soul"
1057,4879,[],[],"Guardian of the Chimera"
1058,4872,[],[],"Guardian of the Hydra"
1059,4876,[],[],"Guardian of the Minotaur"
1060,4867,[],[],"Guardian of the Phoenix"
1061,5139,[],[],"The Cleansing Light"
1062,5134,[],[],"Woad, Mockery of Man"
1063,1261,"[2090,9553]","[20,10]","Oriath's Virtue"
1064,1288,[],[],"Oriath's Vengeance"
1065,1291,"[1085,9553]","[20,10]","Oriath's Vigil"
1066,1353,[],[],"Legius Garhall"
1067,1362,[],[],"Barthol, the Corruptor"
1068,2463,"[1085,9553]","[20,10]","Warmonger"
1069,2466,"[1085,9553]","[20,10]","Tyrant"
1070,2439,[],[],"Blackguard Avenger"
1071,2442,"[2090,9553]","[20,10]","Blackguard Tempest"
1072,2472,[],[],"Piety the Empyrean"
1073,1340,[],[],"Nightmare Manifest"
1074,2372,[717],[50],"Master of the Blade"
1075,2385,"[1085,9553]","[20,10]","Massier"
1076,2375,[717],[50],"Leif, the Swift-Handed"
1077,2327,"[2090,9553]","[20,10]","Enticer of Rot"
1078,2330,"[2090,9553]","[20,10]","Witch of the Cauldron"
1079,2400,[717],[50],"Oak the Mighty"
1080,2403,[717],[50],"Aulen Greychain"
1081,73,[717],[50],"Sumter the Twisted"
1082,2382,[717],[50],"Lord of the Ashen Arrow"
1083,5645,[],[],"The Sanguine Siren"
1084,2312,[],[],"Beast of the Pits"
1085,4904,"[1085,9553]","[30,15]","Executioner Bloodwing"
1086,5411,[],[],"Calderus"
1087,2418,[],[],"Blood Progenitor"
1088,2421,[],[],"The Primal One"
1089,5156,[],[],"Nassar, Lion of the Seas"
1090,2286,[],[],"Penitentiary Incarcerator"
1091,3960,[],[],"Void Anomaly"
1092,3963,[],[],"Avatar of Undoing"
1093,4079,[],[],"Ambrius, Legion Slayer"
1094,3199,[],[],"K'aj Q'ura"
1095,3202,[],[],"K'aj Y'ara'az"
1096,3205,[],[],"K'aj A'alai"
1097,2459,[],[],"Lady Stormflay"
1098,1387,[],[],"The Broken Prince"
1099,1424,[],[],"The Fallen Queen"
1100,1440,[482],[50],"The Hollow Lady"
1101,5667,[],[],"Erebix, Light's Bane"
1102,4130,[],[],"Erythrophagia"
1103,5194,[],[],"Portentia, the Foul"
1104,5777,[],[],"Doedre the Defiler"
1105,5773,[],[],"Doedre the Defiler"
1106,3116,[],[],"It That Fell"
1107,2565,[],[],"Bolt Brownfur, Earth Churner"
1108,2531,"[1085,9553]","[40,20]","Thena Moga, the Crimson Storm"
1109,2579,[],[],"Ion Darkshroud, the Hungering Blade"
1110,2527,[],[],"Orra Greengate"
1111,2539,[],[],"Torr Olgosso"
1112,2558,[],[],"Damoi Tui"
1113,2571,"[1085,9553]","[30,15]","Eoin Greyfur"
1114,2585,"[2090,9553]","[30,15]","Wilorin Demontamer"
1115,2591,[],[],"Augustina Solaria"
1116,2550,[],[],"Igna Phoenix"
1117,5707,"[1085,9553]","[20,10]","The Forgotten Soldier"
1118,5680,[],[],"Varhesh, Shimmering Aberration"
1119,4449,[],[],"Hephaeus, The Hammer"
1120,5718,[],[],"Stalker of the Endless Dunes"
1121,4391,[],[],"Captain Tanner Lightfoot"
1122,4379,[],[],"Ironclad Arsonist"
1123,4383,[],[],"Ironclad Demolisher"
1124,4387,[],[],"Ironclad Decimator"
1125,5765,[],[],"The Gorgon"
1126,1468,[],[],"Sallazzang"
1127,1470,[],[],"Sallazzang"
1128,5819,"[1085,9553]","[20,10]","Pesquin, the Mad Baron"
1129,188,[],[],"Telvar, the Inebriated"
1130,4484,[],[],"Pirate Treasure"
1131,4416,[],[],"Avatar of the Huntress"
1132,4419,"[1085,9553]","[30,15]","Avatar of the Skies"
1133,4422,"[1085,9553]","[20,10]","Avatar of the Forge"
1134,250,[],[],"Rek'tar, the Breaker"
1135,5310,[],[],"Sebbert, Crescent's Point"
1136,5334,"[1085,2090,9553]","[15,15,15]","Jorus, Sky's Edge"
1137,2430,[],[],"Herald of Ashes"
1138,2433,[],[],"Herald of Thunder"
1139,4160,[],[],"Fragment of Winter"
1140,2407,[],[],"Shadow of the Vaal"
1141,1515,[485],[50],"Gorulis, Will-Thief"
1142,4016,[],[],"The Infernal King"
1143,5736,[],[],"Preethi, Eye-Pecker"
1144,5392,[],[],"Lord of the Grey"
1145,5400,[],[],"Kitava, The Destroyer"
1146,4522,[],[],"The Goddess"
1147,4526,[],[],"Vision of Justice"
1148,4221,[],[],"Stone of the Currents"
1149,4073,[],[],"Shredder of Gladiators"
1150,4067,[],[],"Crusher of Gladiators"
1151,4059,[],[],"Bringer of Blood"
1152,4149,[],[],"Eater of Souls"
1153,4146,[],[],"Nightmare's Omen"
1154,5345,[],[],"Visceris"
1155,4123,[],[],"He of Many Pieces"
1156,5787,[],[],"Maligaro the Mutilator"
1157,3885,[],[],"Unravelling Horror"
1158,3893,[],[],"Shrieker Eihal"
1159,3938,[],[],"Breaker Toruul"
1160,3908,[],[],"Lord of the Hollows"
1161,3929,[],[],"Messenger of the Hollows"
1162,3950,[],[],"Champion of the Hollows"
1163,2305,[],[],"Titan of the Grove"
1164,2334,[],[],"Xixic, High Necromancer"
1165,4770,[],[],"Platinia"
1166,4773,[],[],"Auriot"
1167,4776,[],[],"Rhodion"
1168,4779,[],[],"Pallias"
1169,4782,[],[],"Argient"
1170,4785,[],[],"Rheniot"
1171,4024,[],[],"Gnar, Eater of Carrion"
1172,4037,[],[],"Stonebeak, Battle Fowl"
1173,1579,[],[],"The High Templar"
1174,1589,[],[],"The Hallowed Husk"
1175,7047,[],[],"High Lithomancer"
1176,5371,"[1085,9553]","[20,10]","Drek, Apex Hunter"
1177,4404,[],[],"Thraxia"
1178,2302,[717],[50],"Drought-Maddened Rhoa"
1179,2426,[],[],"Skullbeak"
1180,4478,[],[],"The Eroding One"
1181,4481,[],[],"Guardian of the Vault"
1182,2644,[6912],[1],"Tunneltrap"
1183,2342,[],[],"Glace"
1184,2309,[],[],"Megaera"
1185,2292,[],[],"Fire and Fury"
1186,2337,[],[],"Shock and Horror"
1187,2357,[],[],"Merveil, the Reflection"
1188,2365,[],[],"Merveil, the Returned"
1189,5877,[],[],"Terror of the Infinite Drifts"
1190,4138,[],[],"Gisale, Thought Thief"
1191,5782,[],[],"Shavronne the Sickening"
1192,5146,[],[],"Bazur"
1193,2321,[],[],"Thunderskull"
1194,2315,[],[],"Steelpoint the Avenger"
1195,2318,"[1085,9553,717]","[20,10,50]","Champion of Frost"
1196,2324,[],[],"Belcer, the Pirate Lord"
1197,2280,"[1085,9553,717]","[20,10,50]","Pagan Bishop of Agony"
1198,2283,"[1085,9553,717]","[20,10,50]","Litanius, the Black Prayer"
1199,3375,[],[],"Burtok, Conjurer of Bones"
1200,3826,[],[],"Mirage of Bones"
1201,2480,[],[],"Arachnoxia"
1202,2483,[],[],"Hybrid Widow"
1203,2392,[485],[50],"Spinner of False Hope"
1204,2396,[],[],"Queen of the Great Tangle"
1205,980,[],[],"Suncaller Asha"
1206,4883,[],[],"Carius, the Unnatural"
1207,4993,[],[],"Pileah, Corpse Burner"
1208,4997,[],[],"Pileah, Burning Corpse"
1209,4608,[],[],"The Cursed King"
1210,4612,[],[],"Lycius, Midnight's Howl"
1211,4893,[],[],"Arwyn, the Houndmaster"
1212,3993,[],[],"Forest of Flames"
1213,1013,[],[],"Puruna, the Challenger"
1214,1017,[],[],"Puruna, the Challenger"
1215,1020,[],[],"Poporo, the Highest Spire"
1216,5423,[],[],"Tahsin, Warmaker"
1217,1977,[],[],"Excellis Aurafix"
1218,1994,[],[],"Riftwalker"
1219,1928,[],[],"The Arbiter of Knowledge"
1220,1896,[],[],"Ancient Sculptor"
1221,1899,[],[],"Ancient Architect"
1222,2436,[],[],"The Reaver"
1223,5803,[],[],"Amalgam of Nightmares"
1224,5387,[],[],"Armala, the Widow"
1225,4049,[],[],"Tore, Towering Ancient"
1226,4052,[],[],"Olof, Son of the Headsman"
