"rownum","GrantedEffectsKey","SetId","StatsKeys","StatsValuesPermille","Weight","[i32]","[i32]"
645,4141,1,[455],[500],100,[],[]
646,4141,2,[7570],[3000],100,[],[]
647,4141,3,"[12638,3052]","[-2000,1500]",50,[],[]
648,4158,0,[434],[1000],50,[],[]
649,4158,1,[3480],[2000],100,[],[]
650,4158,2,[12097],[2000],10,[],[]
651,4158,3,[13237],[500],50,[],[]
652,4155,0,[3019],[500],50,[],[]
653,4155,1,[12864],[500],20,[],[]
654,4155,2,[12865],[500],5,[],[]
655,4208,0,[434],[1000],50,[],[]
656,4208,1,[3480],[2000],100,[],[]
657,4208,2,[13237],[500],50,[],[]
658,4208,3,[462],[0],10,[],[]
659,9486,0,[462],[0],50,[],[]
660,9486,1,[462],[0],100,[],[]
661,9486,2,[462],[0],100,[],[]
662,9486,3,[7859],[1000],10,[],[]
663,4296,0,[3338],[500],50,[],[]
664,4296,1,[11681],[1000],100,[],[]
665,4296,2,"[611,13030]","[2000,2000]",50,[],[]
666,4340,0,[24],[1000],50,[],[]
667,4340,1,[434],[2000],100,[],[]
668,4340,2,[3338],[500],50,[],[]
669,4340,3,[14143],[100000],100,[],[]
670,4341,0,[2605],[500],100,[],[]
671,4341,1,[2952],[500],50,[],[]
672,4341,2,[12878],[250],50,[],[]
673,4359,0,[175],[1000],50,[],[]
674,4359,1,[173],[100],20,[],[]
675,4359,2,[12578],[1000],100,[],[]
676,4407,0,[2914],[1000],50,[],[]
677,4407,1,[1653],[100],100,[],[]
678,4407,2,[2913],[1000],100,[],[]
679,4408,0,[199],[1500],50,[],[]
680,4408,1,[2916],[1000],100,[],[]
681,4408,2,[12879],[-200],100,[],[]
682,4409,0,[200],[1500],50,[],[]
683,4409,1,[6270],[100000],100,[],[]
684,4409,2,[12885],[200],10,[],[]
685,4411,0,[24],[1000],50,[],[]
686,4411,1,[434],[500],100,[],[]
687,4411,2,[175],[1000],50,[],[]
688,4411,3,[13189],[500],20,[],[]
689,4451,0,[24],[500],50,[],[]
690,4451,1,"[213,13991,14731]","[500,-500,1000]",100,[],[]
691,4451,2,[6132],[100],10,[],[]
692,4466,0,[498],[1000],50,[],[]
693,4466,1,"[173,70]","[100,-1000]",100,[],[]
694,4466,2,[175],[1000],100,[],[]
695,4466,3,[8418],[1000],100,[],[]
696,4471,0,[486],[1000],50,[],[]
697,4471,1,[434],[1000],50,[],[]
698,4471,2,[173],[100],50,[],[]
699,4471,3,[11834],[1000],50,[],[]
700,4478,0,[434],[500],50,[],[]
701,4478,1,[594],[250],100,[],[]
702,4478,2,[2065],[5000],100,[],[]
703,4557,0,[177],[500],50,[],[]
704,4557,1,[215],[1000],100,[],[]
705,4557,2,[12647],[500],50,[],[]
706,4566,0,[434],[500],50,[],[]
707,4566,1,[7859],[250],100,[],[]
708,4566,2,[12928],[2000],100,[],[]
709,4566,3,[12929],[3000],100,[],[]
710,4585,0,[175],[1000],50,[],[]
711,4585,1,[108],[1000],100,[],[]
712,4585,2,[13037],[1000],20,[],[]
713,4594,0,[434],[500],50,[],[]
714,4594,1,[479],[1000],100,[],[]
715,4594,2,[12925],[2000],100,[],[]
716,4606,0,[434],[500],50,[],[]
717,4606,1,[105],[2000],10,[],[]
718,4606,2,[12514],[1000],100,[],[]
719,4606,3,[12924],[3000],100,[],[]
720,4628,0,[49],[1000],50,[],[]
721,4628,1,[455],[500],100,[],[]
722,4628,2,[434],[1000],100,[],[]
723,4628,3,"[12963,3338]","[-1000,1000]",50,[],[]
724,4656,0,[56],[1000],50,[],[]
725,4656,1,[1128],[100],50,[],[]
726,4656,2,"[15775,595]","[-250,250]",100,[],[]
727,4698,0,[488],[1000],50,[],[]
728,4698,1,[5126],[1000],100,[],[]
729,4698,2,[5125],[1000],100,[],[]
730,4732,0,[24],[1000],50,[],[]
731,4732,1,"[24,215]","[3000,1000]",100,[],[]
732,4732,2,[12965],[2000],100,[],[]
733,4732,3,[11639],[2500],5,[],[]
734,4759,0,[6058],[500],50,[],[]
735,4759,1,[554],[1000],100,[],[]
736,4759,2,[95],[750],100,[],[]
737,4761,0,[434],[500],50,[],[]
738,4761,1,[63],[3000],100,[],[]
739,4761,2,[12989],[3000],20,[],[]
740,4764,0,[215],[1000],50,[],[]
741,4764,1,[12634],[-200],100,[],[]
742,4764,2,[12635],[5000],20,[],[]
743,4772,0,[63],[1000],50,[],[]
744,4772,1,[3702],[500],100,[],[]
745,4772,2,[6096],[5000],20,[],[]
746,4792,0,[63],[500],50,[],[]
747,4792,1,[434],[500],100,[],[]
748,4792,2,[2132],[2000],10,[],[]
749,4793,0,[25],[500],50,[],[]
750,4793,1,"[14453,1873]","[-1000,500]",100,[],[]
751,4793,2,[12880],[500],100,[],[]
752,4794,0,[1974],[500],50,[],[]
753,4794,1,[175],[500],100,[],[]
754,4794,2,[12905],[1000],10,[],[]
755,4801,0,[1786],[500],50,[],[]
756,4801,1,[313],[500],100,[],[]
757,4801,2,[13024],[-2000],100,[],[]
758,4802,0,[1787],[1000],50,[],[]
759,4802,1,[1341],[2000],100,[],[]
760,4802,2,[9664],[2000],20,[],[]
761,4802,3,[9666],[1000],100,[],[]
762,9494,0,[434],[500],50,[],[]
763,9494,1,[12233],[-500],100,[],[]
764,9494,2,[26],[1000],100,[],[]
765,9494,3,"[12627,12626]","[-1000,1000]",50,[],[]
766,4989,0,[49],[1000],50,[],[]
767,4989,1,[5391],[2000],10,[],[]
768,4989,2,[13036],[-1000],100,[],[]
769,4989,3,[12645],[1000],20,[],[]
770,5016,0,[434],[500],50,[],[]
771,5016,1,[49],[1000],100,[],[]
772,5016,2,"[3338,12963]","[1000,-1000]",50,[],[]
773,5016,3,[12632],[2000],100,[],[]
774,5045,0,[486],[500],50,[],[]
775,5045,1,[434],[500],100,[],[]
776,5045,2,[12983],[1000],20,[],[]
777,5046,0,[1838],[500],50,[],[]
778,5046,1,[3743],[200],20,[],[]
779,5046,2,[950],[200],5,[],[]
780,5047,0,[434],[500],50,[],[]
781,5047,1,[63],[1000],100,[],[]
782,5047,2,[5161],[3000],100,[],[]
783,5058,0,[1786],[500],50,[],[]
784,5058,1,[434],[1000],100,[],[]
785,5058,2,[215],[500],100,[],[]
786,5070,0,[70],[500],50,[],[]
787,5070,1,[12922],[1000],100,[],[]
788,5070,2,[12923],[2000],50,[],[]
789,10308,0,[70],[500],50,[],[]
790,5076,0,[215],[500],50,[],[]
791,5076,1,[216],[2000],100,[],[]
792,5076,2,[16589],[1000],100,[],[]
793,5099,0,[488],[1000],50,[],[]
794,5099,1,[5126],[1000],100,[],[]
795,5099,2,[5125],[1000],100,[],[]
796,5115,0,[1787],[1000],50,[],[]
797,5115,1,[1341],[2000],100,[],[]
798,5115,2,[9664],[2000],20,[],[]
799,5115,3,[7570],[2000],100,[],[]
800,5118,0,[434],[500],50,[],[]
801,5118,1,[26],[1000],100,[],[]
802,5118,2,[5349],[1000],100,[],[]
803,5127,0,[434],[500],50,[],[]
804,5127,1,[4582],[50],100,[],[]
805,5127,2,[12984],[100],50,[],[]
806,5221,0,[5149],[500],50,[],[]
807,5221,1,[215],[1000],100,[],[]
808,5221,2,"[216,12963]","[2000,-2000]",50,[],[]
809,5427,0,[175],[2000],50,[],[]
810,5427,1,[24],[1000],100,[],[]
811,5427,2,[70],[500],100,[],[]
812,5427,3,[12618],[1000],20,[],[]
813,5597,0,[6338],[500],50,[],[]
814,5597,1,[215],[500],100,[],[]
815,5597,2,[462],[0],100,[],[]
816,5599,0,[9313],[500],50,[],[]
817,5599,1,[462],[0],100,[],[]
818,5599,2,[15542],[500],100,[],[]
819,5995,0,[42],[500],50,[],[]
820,5995,1,[434],[500],100,[],[]
821,5995,2,[611],[500],100,[],[]
822,5996,0,[6038],[500],50,[],[]
823,5996,1,[5349],[1000],100,[],[]
824,5996,2,[12868],[1000],20,[],[]
825,5998,0,[3363],[500],50,[],[]
826,5998,1,[3364],[500],20,[],[]
827,5998,2,[6096],[1000],100,[],[]
828,5999,0,[1974],[500],50,[],[]
829,5999,1,[6072],[1000],100,[],[]
830,5999,2,[6093],[2000],20,[],[]
831,6577,0,[63],[500],50,[],[]
832,6577,1,[215],[500],100,[],[]
833,6577,2,[1103],[500],20,[],[]
834,6578,0,[1974],[500],50,[],[]
835,6578,1,[215],[500],100,[],[]
836,6578,2,"[213,13991]","[500,-500]",100,[],[]
837,6579,0,[3363],[1000],50,[],[]
838,6579,1,[3364],[500],100,[],[]
839,6579,2,[9086],[250],100,[],[]
840,6580,0,[26],[500],50,[],[]
841,6580,1,[7761],[1000],100,[],[]
842,6580,2,[12887],[500],100,[],[]
843,6582,0,[42],[500],50,[],[]
844,6582,1,[434],[500],100,[],[]
845,6582,2,[611],[500],100,[],[]
846,6583,0,[6072],[500],50,[],[]
847,6583,1,[7570],[1000],100,[],[]
848,6583,2,[13052],[1500],100,[],[]
849,6584,0,[26],[500],50,[],[]
850,6584,1,[3628],[500],100,[],[]
851,6584,2,[10765],[250],100,[],[]
852,7036,0,[2605],[500],50,[],[]
853,7036,1,[341],[1000],100,[],[]
854,7036,2,"[70,6227]","[-1000,1000]",100,[],[]
855,7037,0,[1904],[500],50,[],[]
856,7037,1,[5289],[1000],100,[],[]
857,7037,2,[9137],[1000],100,[],[]
858,7038,0,[25],[500],50,[],[]
859,7038,1,[6235],[600],100,[],[]
860,7038,2,[6234],[100000],100,[],[]
861,7306,0,[434],[500],50,[],[]
862,7306,1,[42],[1000],100,[],[]
863,7306,2,[12631],[1000],20,[],[]
864,7315,0,[216],[500],50,[],[]
865,7315,1,[26],[1000],100,[],[]
866,7315,2,[6790],[100],100,[],[]
867,7315,3,[9945],[1000],20,[],[]
868,7356,0,[42],[1000],50,[],[]
869,7356,1,[209],[5000],100,[],[]
870,7356,2,[12981],[250],50,[],[]
871,7356,3,[13023],[2000],10,[],[]
872,7412,0,[216],[500],50,[],[]
873,7412,1,[209],[5000],100,[],[]
874,7412,2,[434],[500],100,[],[]
875,7412,3,[12935],[2000],20,[],[]
876,7493,0,[434],[2000],50,[],[]
877,7494,0,[434],[2000],50,[],[]
878,7495,0,[434],[2000],50,[],[]
879,7505,0,[434],[500],50,[],[]
880,7505,1,"[209,611]","[3000,1000]",100,[],[]
881,7505,2,[3106],[10000],20,[],[]
882,7505,3,[42],[1000],100,[],[]
883,7561,0,[8848],[-20000],50,[],[]
884,7561,1,[11412],[500],100,[],[]
885,7561,2,[12884],[1500],20,[],[]
886,7562,0,[498],[1000],50,[],[]
887,7562,1,[13183],[1000],100,[],[]
888,7562,2,[434],[500],100,[],[]
889,7564,0,[434],[500],50,[],[]
890,7564,1,[24],[500],100,[],[]
891,7564,2,"[434,12901]","[1000,5000]",20,[],[]
892,7566,0,[1360],[500],50,[],[]
893,7566,1,[434],[500],100,[],[]
894,7566,2,[1230],[200],20,[],[]
895,7568,0,[6889],[500],50,[],[]
896,7568,1,[13015],[3000],100,[],[]
897,7568,2,[215],[500],100,[],[]
898,7598,0,[2605],[500],50,[],[]
899,7598,1,"[12894,7078]","[100,-100000]",10,[],[]
900,7598,2,[215],[1000],50,[],[]
901,7833,0,[1386],[500],50,[],[]
902,7833,1,[542],[500],100,[],[]
903,7833,2,[13070],[500],100,[],[]
904,7883,0,[3338],[500],50,[],[]
905,7883,1,[3480],[2000],100,[],[]
906,7883,2,[13239],[500],100,[],[]
907,7883,3,[13237],[500],100,[],[]
908,7951,0,[434],[500],50,[],[]
909,7951,1,[209],[3000],100,[],[]
910,7951,2,[1101],[2000],20,[29],[]
911,7952,0,[42],[1000],50,[],[]
912,7952,1,"[12963,3338]","[-1000,3000]",100,[],[]
913,7952,2,[313],[1000],100,[],[]
914,7955,0,[659],[1000],50,[],[]
915,7955,1,"[12963,3338]","[-1000,3000]",100,[],[]
916,7955,2,[6786],[500],100,[],[]
917,7958,0,[12429],[1000],50,[],[]
918,7958,1,[215],[1000],100,[],[]
919,7958,2,[7751],[100],100,[],[]
920,7958,3,[12617],[1200],10,[],[]
921,7960,0,[26],[1000],50,[],[]
922,7960,1,[434],[500],100,[],[]
923,7960,2,[3338],[1000],100,[],[]
924,7960,3,"[14658,24]","[-3000,5000]",100,[],[]
925,7961,0,[434],[500],50,[],[]
926,7961,1,[3560],[1000],100,[],[]
927,7961,2,[12974],[2000],100,[],[]
928,7968,0,[434],[500],50,[],[]
929,7970,0,[70],[500],50,[],[]
930,7970,1,[7943],[500],20,[],[]
931,7970,2,[11681],[1000],100,[],[]
932,7973,0,[175],[1000],50,[],[]
933,7975,0,[434],[500],50,[],[]
934,7976,0,[434],[500],50,[],[]
935,7981,0,[42],[1000],50,[],[]
936,7981,1,[434],[500],100,[],[]
937,7981,2,"[1216,7780,7778]","[200,-10000,-10000]",20,[],[]
938,7984,0,[434],[500],50,[],[]
939,7984,1,[7991],[250],50,[],[]
940,7984,2,[174],[200],20,[],[]
941,7984,3,[5416],[500],100,[],[]
942,7987,0,[434],[500],50,[],[]
943,7988,0,[1786],[500],50,[],[]
944,7988,1,"[3043,3910]","[500,500]",100,[],[]
945,7988,2,[12869],[500],100,[],[]
946,8028,0,[70],[500],50,[],[]
947,8029,0,[619],[1000],50,[],[]
948,8030,0,"[341,434]","[1000,500]",50,[],[]
949,8030,1,[70],[500],100,[],[]
950,8030,2,[3438],[2000],50,[],[]
951,8032,0,[434],[500],50,[],[]
952,8032,1,[12640],[1000],20,[],[]
953,8032,2,"[209,611]","[3000,1000]",100,[],[]
954,8032,3,[215],[4000],100,[],[]
955,8034,0,"[341,434]","[1000,500]",50,[],[]
956,8037,0,[1787],[1000],50,[],[]
957,8042,0,[209],[1000],50,[],[]
958,8077,0,[24],[1000],50,[],[]
959,8078,0,[434],[500],50,[],[]
960,8078,1,[70],[500],100,[],[]
961,8078,2,[8341],[500],50,[],[]
962,8078,3,[12975],[2000],50,[],[]
963,8081,0,[434],[500],50,[],[]
964,8081,1,[215],[1000],100,[],[]
965,8081,2,[56],[1000],100,[],[]
966,8081,3,[12970],[250],20,[],[]
967,10307,0,[434],[500],50,[],[]
968,8198,0,[175],[1000],50,[],[]
969,8198,1,[8155],[50],20,[],[]
970,8198,2,[24],[1000],100,[],[]
971,8198,3,[3367],[1000],100,[],[]
972,8205,0,[434],[500],50,[],[]
973,8205,1,[215],[500],100,[],[]
974,8205,2,[1103],[1000],100,[],[]
975,8205,3,"[4528,174]","[-1000,100]",20,[],[]
976,8211,0,[434],[500],50,[],[]
977,8211,1,[159],[3000],100,[],[]
978,8211,2,[8338],[1000],50,[],[]
979,8320,0,[63],[500],50,[],[]
980,8320,1,[215],[1000],100,[],[]
981,8320,2,[13017],[1000],50,[],[]
982,8350,0,[199],[1000],50,[],[]
983,8350,1,[49],[500],100,[],[]
984,8350,2,[3560],[500],100,[],[]
985,8375,0,[216],[500],50,[],[]
986,8375,1,[434],[500],100,[],[]
987,8375,2,[215],[1000],100,[],[]
988,8375,3,[175],[2000],100,[],[]
989,8386,0,[8440],[1000],50,[],[]
990,8386,1,[13006],[1500],100,[],[]
991,8386,2,[13005],[2000],100,[],[]
992,8386,3,[8418],[500],100,[],[]
993,8388,0,[216],[500],50,[],[]
994,8388,1,[434],[500],100,[],[]
995,8388,2,[8675],[1000],100,[],[]
996,8388,3,[3561],[1000],100,[],[]
997,8390,0,[498],[1000],50,[],[]
998,8390,1,[13183],[1000],100,[],[]
999,8390,2,[175],[1000],100,[],[]
1000,8392,0,[1933],[500],50,[],[]
1001,8392,1,"[84,12963]","[500,-3000]",10,[],[]
1002,8392,2,[215],[1000],100,[],[]
1003,8393,0,[1933],[500],50,[],[]
1004,8393,1,"[12962,12963]","[-100,-3000]",10,[],[]
1005,8393,2,[8418],[250],100,[],[]
1006,8404,0,[8440],[1000],50,[],[]
1007,8404,1,"[434,175]","[500,1000]",100,[],[]
1008,8404,2,[173],[50],10,[],[]
1009,8404,3,[175],[1500],100,[],[]
1010,8406,0,[1341],[1000],50,[],[]
1011,8406,1,[430],[1000],100,[],[]
1012,8406,2,[1787],[500],100,[],[]
1013,8431,0,[216],[500],50,[],[]
1014,8431,1,[5811],[250],100,[],[]
1015,8431,2,[12916],[1000],20,[],[]
1016,8433,0,[8588],[1000],50,[],[]
1017,8433,1,[3338],[1000],20,[],[]
1018,8648,0,[434],[500],50,[],[]
1019,8648,1,[12650],[500],20,[],[]
1020,8648,2,[8810],[250],100,[],[]
1021,8648,3,[9069],[1000],20,[],[]
1022,8654,0,[63],[1000],50,[],[]
1023,8654,1,[434],[1000],100,[],[]
1024,8654,2,[215],[1000],100,[],[]
1025,8654,3,[6096],[5000],20,[],[]
1026,8696,0,[8911],[500],50,[],[]
1027,8696,1,[215],[1000],100,[],[]
1028,8696,2,[12919],[500],5,[],[]
1029,8697,0,[1386],[500],50,[],[]
1030,8697,1,[462],[0],100,[],[]
1031,8697,2,[462],[0],100,[],[]
1032,8698,0,[486],[1000],50,[],[]
1033,8698,1,[434],[1000],100,[],[]
1034,8698,2,[215],[1000],100,[],[]
1035,8698,3,[1101],[1000],20,[29],[]
1036,8701,0,[9056],[500],50,[],[]
1037,8701,1,[8863],[500],100,[],[]
1038,8701,2,[9276],[2000],20,[],[]
1039,8702,0,[434],[2000],50,[],[]
1040,8702,1,[13927],[100],100,[],[]
1041,8702,2,[451],[300],5,[],[]
1042,8703,0,[434],[500],50,[],[]
1043,8703,1,[215],[500],100,[],[]
1044,8703,2,"[12619,12620]","[2000,-2000]",20,[],[]
1045,8704,0,[434],[500],50,[],[]
1046,8704,1,[9111],[500],100,[],[]
1047,8704,2,[1101],[1000],20,[29],[]
1048,8706,0,[434],[2000],50,[],[]
1049,8706,1,[9053],[100],5,[],[]
1050,8706,2,[7570],[250],100,[],[]
1051,8772,0,[619],[500],50,[],[]
1052,8772,1,[434],[500],100,[],[]
1053,8772,2,[13021],[2000],50,[],[]
1054,8772,3,[13021],[-1000],50,[],[]
1055,8773,0,[25],[500],50,[],[]
1056,8773,1,"[216,11646]","[1000,-500]",50,[],[]
1057,8773,2,"[12906,12907]","[2500,-5000]",10,[],[]
1058,8776,0,[434],[2000],50,[],[]
1059,8776,1,[14731],[1000],10,[],[]
1060,8776,2,[3710],[100],100,[],[]
1061,8792,0,[3338],[500],50,[],[]
1062,8792,1,[9907],[500],100,[],[]
1063,8792,2,[7641],[1000],100,[],[]
1064,8795,0,[3338],[500],50,[],[]
1065,8795,1,[11681],[1000],100,[],[]
1066,8795,2,[12985],[100000],20,[],[]
1067,8804,0,[215],[1000],50,[],[]
1068,8804,1,[9885],[1000],100,[],[]
1069,8804,2,[12926],[2000],100,[],[]
1070,8804,3,[12927],[2000],20,[],[]
1071,8806,0,[3338],[500],50,[],[]
1072,8806,1,"[12930,12931]","[1000,1000]",100,[],[]
1073,8806,2,"[12932,12933]","[1000,500]",100,[],[]
1074,8808,0,[2605],[1000],50,[],[]
1075,8808,1,[3338],[500],100,[],[]
1076,8808,2,[12920],[250],20,[],[]
1077,8809,0,[434],[500],50,[],[]
1078,8809,1,[8418],[500],100,[],[]
1079,8809,2,[3628],[1000],100,[],[]
1080,8809,3,"[9350,11851]","[-50,100]",10,[],[]
1081,8811,0,[434],[500],50,[],[]
1082,8811,1,[5713],[200],100,[],[]
1083,8811,2,[12936],[1000],50,[],[]
1084,8816,0,[1360],[500],50,[],[]
1085,8816,1,[12870],[2000],100,[],[]
1086,8816,2,[13014],[1000],100,[],[]
1087,8817,0,[1360],[500],50,[],[]
1088,8817,1,[434],[500],100,[],[]
1089,8817,2,[462],[0],100,[],[]
1090,8818,0,[1360],[500],50,[],[]
1091,8818,1,[434],[500],100,[],[]
1092,8818,2,[3338],[500],100,[],[]
1093,8821,0,[12429],[1000],50,[],[]
1094,8821,1,[434],[1000],100,[],[]
1095,8821,2,[9377],[2000],100,[],[]
1096,8840,0,[3338],[500],50,[],[]
1097,8840,1,[1074],[500],100,[],[]
1098,8840,2,[13033],[1000],100,[],[]
1099,8841,0,[8440],[500],50,[],[]
1100,8841,1,[8418],[500],100,[],[]
1101,8841,2,[12882],[250],20,[],[]
1102,8843,0,[434],[2000],50,[],[]
1103,8843,1,[5226],[500],50,[],[]
1104,8843,2,[1034],[-100],100,[],[]
1105,8872,0,[619],[500],50,[],[]
1106,8872,1,[434],[500],100,[],[]
1107,8872,2,"[9648,9646]","[-500,1000]",20,[],[]
1108,8907,0,[2605],[500],50,[],[]
1109,8907,1,[12899],[500],100,[],[]
1110,8907,2,[12900],[1000],5,[],[]
1111,8950,0,[488],[1000],50,[],[]
1112,8950,1,[5126],[1000],100,[],[]
1113,8950,2,[5125],[1000],100,[],[]
1114,8948,0,[554],[1500],50,[],[]
1115,8948,1,[11834],[1000],100,[],[]
1116,8948,2,[11506],[750],100,[],[]
1117,8953,0,[10129],[500],50,[],[]
1118,8953,1,[10128],[100],100,[],[]
1119,8953,2,[13013],[1000],20,[],[]
1120,8954,0,[434],[500],50,[],[]
1121,8954,1,[12648],[250],100,[],[]
1122,8954,2,[10378],[500],10,[],[]
1123,8956,0,[9968],[50000],50,[],[]
1124,8956,1,[12516],[50],10,[],[]
1125,8956,2,[617],[500],100,[],[]
1126,8958,0,[462],[0],50,[],[]
1127,8958,1,[7641],[-200],100,[],[]
1128,8958,2,[462],[0],100,[],[]
1129,8957,0,[488],[500],50,[],[]
1130,8957,1,[462],[0],100,[],[]
1131,8957,2,"[12871,12872]","[1500,750]",100,[],[]
1132,8961,0,[554],[1000],50,[],[]
1133,8961,1,[10129],[1000],20,[],[]
1134,8961,2,[4119],[5000],100,[],[]
1135,8962,0,[3716],[250],50,[],[]
1136,8962,1,[10019],[250],100,[],[]
1137,8962,2,[2082],[400],20,[],[]
1138,8964,0,[434],[1000],50,[],[]
1139,8964,1,"[209,611]","[5000,1000]",100,[],[]
1140,8964,2,[1933],[1000],100,[],[]
1141,8964,3,[12651],[2000],100,[],[]
1142,8966,0,[175],[1000],50,[],[]
1143,8966,1,[173],[100],100,[],[]
1144,8966,2,[554],[1000],100,[],[]
1145,8965,0,"[659,12430]","[500,500]",50,[],[]
1146,8965,1,[434],[500],100,[],[]
1147,8965,2,[1933],[1000],100,[],[]
1148,8965,3,[56],[1000],100,[],[]
1149,8967,0,[617],[2000],50,[],[]
1150,8967,1,[2672],[1000],100,[],[]
1151,8967,2,[6304],[500],10,[],[]
1152,8984,0,[1838],[500],50,[],[]
1153,8984,1,[95],[250],50,[],[]
1154,8984,2,[108],[500],100,[],[]
1155,8985,0,[10329],[-1000],50,[],[]
1156,8985,1,[10121],[30000],100,[],[]
1157,8985,2,[12883],[1500],100,[],[]
1158,8987,0,[10195],[500],50,[],[]
1159,8987,1,[434],[1000],100,[],[]
1160,8987,2,[215],[1000],100,[],[]
1161,8987,3,[1103],[1000],100,[],[]
1162,8988,0,[3364],[1000],50,[],[]
1163,8988,1,[10424],[1000],100,[],[]
1164,8988,2,[172],[50],10,[],[]
1165,10306,0,[3364],[1000],50,[],[]
1166,8992,0,"[1838,313]","[500,500]",100,[],[]
1167,8992,1,[311],[1000],50,[],[]
1168,8992,2,"[7774,10360]","[100,100]",20,[],[]
1169,8991,0,[1788],[500],50,[],[]
1170,8991,1,"[10359,3044]","[500,500]",100,[],[]
1171,8991,2,[12961],[200],20,[],[]
1172,9001,0,[175],[1000],50,[],[]
1173,9001,1,[172],[100],5,[],[]
1174,9001,2,[6239],[100],20,[],[]
1175,9001,3,[70],[500],100,[],[]
1176,9002,0,[498],[500],50,[],[]
1177,9002,1,[175],[1000],100,[],[]
1178,9002,2,"[175,24]","[-2000,1000]",100,[],[]
1179,9004,0,[498],[500],50,[],[]
1180,9004,1,[6239],[100],10,[],[]
1181,9004,2,[13200],[5000],20,[],[]
1182,9005,0,[70],[500],50,[],[]
1183,9005,1,[434],[1000],100,[],[]
1184,9005,2,[13029],[500],20,[],[]
1185,9011,0,[42],[1000],50,[],[]
1186,9011,1,[209],[5000],100,[],[]
1187,9011,2,[174],[50],10,[],[]
1188,9013,0,[42],[500],50,[],[]
1189,9014,0,[1360],[500],50,[],[]
1190,9015,0,[26],[500],50,[],[]
1191,9016,0,[209],[500],50,[],[]
1192,9017,0,[6043],[500],50,[],[]
1193,9018,0,[42],[500],50,[],[]
1194,9019,0,[844],[2000],50,[],[]
1195,9020,0,[490],[500],50,[],[]
1196,9021,0,[434],[500],50,[],[]
1197,9022,0,[490],[500],50,[],[]
1198,9023,0,[49],[500],50,[],[]
1199,9024,0,[498],[500],50,[],[]
1200,9025,0,[9309],[1000],50,[],[]
1201,9026,0,[556],[1000],50,[],[]
1202,9027,0,[11834],[500],50,[],[]
1203,9028,0,[49],[500],50,[],[]
1204,9029,0,[1974],[500],50,[],[]
1205,9030,0,[498],[500],50,[],[]
1206,9031,0,[498],[500],50,[],[]
1207,9032,0,[1974],[500],50,[],[]
1208,9033,0,[63],[500],50,[],[]
1209,9034,0,[26],[500],50,[],[]
1210,9035,0,[63],[500],50,[],[]
1211,9036,0,[56],[500],50,[],[]
1212,9037,0,[2073],[1000],50,[],[]
1213,9038,0,[6338],[500],50,[],[]
1214,9039,0,[9313],[500],50,[],[]
1215,9040,0,[25],[500],50,[],[]
1216,9042,0,[2024],[500],50,[],[]
1217,9043,0,[486],[500],50,[],[]
1218,9044,0,[619],[500],50,[],[]
1219,9045,0,[56],[500],50,[],[]
1220,9046,0,[488],[500],50,[],[]
1221,9047,0,[434],[500],50,[],[]
1222,9048,0,[25],[500],50,[],[]
1223,9049,0,[6072],[500],50,[],[]
1224,9050,0,[25],[500],50,[],[]
1225,9259,0,[215],[1000],50,[],[]
1226,9259,1,[1073],[250],100,[],[]
1227,9259,2,[4528],[500],20,[],[]
1228,9261,0,[216],[500],50,[],[]
1229,9261,1,[3561],[1000],100,[],[]
1230,9261,2,[12636],[500],100,[],[]
1231,9261,3,"[12622,10876]","[1000,-3000]",100,[],[]
1232,9262,0,[216],[500],50,[],[]
1233,9262,1,[462],[0],100,[],[]
1234,9262,2,[462],[0],100,[],[]
1235,9262,3,[462],[0],100,[],[]
1236,9263,0,[175],[1000],50,[],[]
1237,9263,1,[12643],[2500],5,[],[]
1238,9263,2,[1300],[100],50,[],[]
1239,9264,0,[434],[500],50,[],[]
1240,9264,1,[10182],[500],20,[],[]
1241,9264,2,[12835],[500],10,[],[]
1242,9264,3,[216],[500],100,[],[]
1243,9268,0,[462],[0],50,[],[]
1244,9268,1,[462],[0],100,[],[]
1245,9268,2,[462],[0],20,[],[]
1246,9267,0,[25],[1000],50,[],[]
1247,9267,1,[1873],[1000],100,[],[]
1248,9267,2,"[10879,3338]","[2000,-2000]",20,[],[]
1249,9269,0,[213],[-500],50,[],[]
1250,9269,1,"[12517,11649]","[2000,-2000]",20,[],[]
1251,9269,2,[213],[1000],50,[],[]
1252,9409,0,[3338],[250],50,[],[]
1253,9409,1,"[11647,3338]","[50,-500]",20,[],[]
1254,9409,2,[17130],[5000],10,[],[]
1255,9482,0,[8435],[500],50,[],[]
1256,9482,1,[462],[0],100,[],[]
1257,9482,2,[462],[0],100,[],[]
1258,9482,3,[462],[0],100,[],[]
1259,9481,0,[462],[0],50,[],[]
1260,9481,1,[434],[500],100,[],[]
1261,9481,2,[175],[1000],100,[],[]
1262,9481,3,[11834],[1000],100,[],[]
1263,9484,0,[3338],[500],50,[],[]
1264,9484,1,[3480],[2000],100,[],[]
1265,9484,2,[13238],[2000],20,[],[]
1266,9484,3,[13237],[500],100,[],[]
1267,9485,0,[3338],[500],50,[],[]
1268,9485,1,[3480],[2000],100,[],[]
1269,9485,2,[117],[1000],100,[],[]
1270,9487,0,[434],[500],50,[],[]
1271,9487,1,[1100],[1000],100,[28],[]
1272,9487,2,[659],[1000],100,[],[]
1273,9488,0,[8576],[500],50,[],[]
1274,9488,1,[434],[500],100,[],[]
