61,"TasalioBlessing","Tasalio's Blessing Idol",2,"Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/FieldItem4","Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/TotemFieldItem4",14192,50,"Place this item before a match. Idols can be used in combat once. If an Idol isn't used it will be available for the next match.",0
62,"ArohonguiBlessing","Arohongui's Blessing Idol",3,"Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/FieldItem4","Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/TotemFieldItem4",36475,100,"Place this item before a match. Idols can be used in combat once. If an Idol isn't used it will be available for the next match.",0
63,"ShockField","Raging Storm Idol",4,"Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/FieldItem4","Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/TotemFieldItem4",61334,100,"Place this item before a match. Idols can be used in combat once. If an Idol isn't used it will be available for the next match.",0
64,"RockSmash","Quake Idol",10,"Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/FieldItem4","Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/TotemFieldItem4",43039,0,"Place this item before a match. Idols can be used in combat once. If an Idol isn't used it will be available for the next match.",0
65,"TotemImmunity","Nightcloak Idol",10,"Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/FieldItem4","Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/TotemFieldItem4",44814,25,"Place this item before a match. Idols can be used in combat once. If an Idol isn't used it will be available for the next match.",0
66,"TeamMartyr","Ngamahu's Vengeance Idol",1,"Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/FieldItem4","Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/TotemFieldItem4",15720,50,"Place this item before a match. Idols can be used in combat once. If an Idol isn't used it will be available for the next match.",0
67,"AllyReturn","Storm's Retreat Idol",4,"Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/FieldItem4","Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/TotemFieldItem4",42674,0,"Place this item before a match. Idols can be used in combat once. If an Idol isn't used it will be available for the next match.",0
68,"ProximityShield","Bulwark Idol",4,"Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/FieldItem4","Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/TotemFieldItem4",20940,100,"Place this item before a match. Idols can be used in combat once. If an Idol isn't used it will be available for the next match.",0
69,"Cleanse","Tawhoa's Blessing Idol",6,"Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/FieldItem4","Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/TotemFieldItem4",7207,100,"Place this item before a match. Idols can be used in combat once. If an Idol isn't used it will be available for the next match.",0
70,"BoarStampede","Stampede Idol",6,"Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/FieldItem4","Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/TotemFieldItem4",62459,75,"Place this item before a match. Idols can be used in combat once. If an Idol isn't used it will be available for the next match.",0
71,"TotemLeeching","Kitava's Blessing Idol",7,"Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/FieldItem4","Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/TotemFieldItem4",38559,100,"Place this item before a match. Idols can be used in combat once. If an Idol isn't used it will be available for the next match.",0
72,"SappingSpirit","Lani Hua's Gift Idol",8,"Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/FieldItem4","Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/TotemFieldItem4",39636,75,"Place this item before a match. Idols can be used in combat once. If an Idol isn't used it will be available for the next match.",0
73,"TailwindTornado","Ramako's Inspiration Idol",8,"Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/FieldItem4","Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/TotemFieldItem4",21835,75,"Place this item before a match. Idols can be used in combat once. If an Idol isn't used it will be available for the next match.",0
