"rownum","Id","WorldAreasKeys","i32","i32","BossMonsterSpawnChance","BossMonsterCount","BossMonster_MonsterVarietiesKeys","bool","i32","[string]","TagsKeys","MinLevel","MaxLevel","WorldAreas2","i32","PackFormation","i32","bool"
619,"cagan2-4","[882,973,1114]",3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
620,"cagan2-5","[882,973,1114]",4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
621,"cagan2-bosspack","[882,973,1114]",10,12,0,0,[],"",0,[],[],0,100,[],0,"",0,""
622,"wolfmap-1","[872,1017,1156]",5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
623,"wolfmap-bandit1","[872,1017,1156]",4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,""
624,"wolfmap-bandit2","[872,1017,1156]",5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
625,"perandus1","[910,1020,1116]",3,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
626,"perandus2","[910,1020,1116]",3,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
627,"perandus3","[910,1020,1116]",3,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
628,"perandus4","[910,1020,1116]",3,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
629,"perandus5","[910,1020,1116]",3,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
630,"pvp1",[1309],5,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
631,"pvp2",[1309],5,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
632,"pvp3",[1309],5,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
633,"pvp4",[1309],5,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
634,"pvp5",[1309],5,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
635,"pvp6",[1309],5,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
636,"pvp7",[1309],5,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
637,"pvp8",[1309],5,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
638,"pvp9",[1309],5,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
639,"pvp10",[1309],5,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
640,"pvp11",[1309],5,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
641,"descent1-insect1",[1319],6,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
642,"descent1-insect2",[1319],1,1,0,0,[],"",1,[],[],0,100,[],0,"",0,""
643,"descent1-snake1",[1319],2,4,0,0,[],"",1,[],[],0,100,[],0,"",0,""
644,"descent2-bandits1",[1320],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
645,"descent2-bandits2",[1320],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
646,"descent2-beast",[1320],1,3,0,0,[],"",1,[],[],0,100,[],0,"",0,""
647,"descent2-flamebearer",[1320],2,3,0,0,[],"",1,[],[],0,100,[],0,"",0,""
648,"descent3-rhoaskeleton",[1321],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
649,"descent3-necro1",[1321],4,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
650,"descent3-necro2",[1321],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
651,"descent3-skeleton1",[1321],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
652,"descent3-bosspack",[1321],14,16,0,0,[],"",1,[],[],0,100,[],0,"",0,""
653,"descent4-bandits1",[1322],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
654,"descent4-cannibals1",[1322],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
655,"descent4-bandits2",[1322],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
656,"descent5-spiders1",[1323],4,8,0,0,[],"",2,[],[],0,100,[],0,"",0,""
657,"descent5-spiders2",[1323],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
658,"descent5-spiders3",[1323],5,12,0,0,[],"",1,[],[],0,100,[],0,"",0,""
659,"descent5-spiders4",[1323],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
660,"descent6-statues1",[1324],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
661,"descent6-statues2",[1324],2,4,0,0,[],"",1,[],[],0,100,[],0,"",0,""
662,"descent6-statues3",[1324],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
663,"descent6-statues4",[1324],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
664,"descent7-waterelemental1",[1325],2,5,0,0,[],"",2,[],[],0,100,[],0,"",0,""
665,"descent7-seawitch1",[1325],3,7,0,0,[],"",2,[],[],0,100,[],0,"",0,""
666,"descent7-seawitch2",[1325],0,0,0,0,[],"",1,[],[],0,100,[],0,"",0,""
667,"descent7-sandspitter1",[1325],3,7,0,0,[],"",2,[],[],0,100,[],0,"",0,""
668,"descent8-monkeys1",[1326],3,12,0,0,[],"",2,[],[],0,100,[],0,"",0,""
669,"descent8-monkeys2",[1326],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
670,"descent9-skeletons1",[1327],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
671,"descent9-skeletons2",[1327],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
672,"descent9-skeletons3",[1327],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
673,"descent9-skeletons4",[1327],4,12,0,0,[],"",2,[],[],0,100,[],0,"",0,""
674,"descent10-outcast",[1328],3,6,0,0,[],"",2,[],[],0,100,[],0,"",0,""
675,"descent10-citystalker1",[1328],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
676,"descent10-citystalker2",[1328],4,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
677,"descent11-ribbon1",[1329],4,8,100,1,"[2462,2463,2464]","",3,[],[],0,100,[],0,"",0,""
678,"descent11-ribbon2",[1329],0,0,0,0,[],"",1,[],[],0,100,[],0,"",0,""
679,"descent12-filler1",[1330],4,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
680,"descent12-filler2",[1330],8,14,0,0,[],"",1,[],[],0,100,[],0,"",0,""
681,"descent13-axis1",[1331],2,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
682,"descent13-axis2",[1331],2,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
683,"descent13-axis3",[1331],3,8,0,0,[],"",2,[],[],0,100,[],0,"",0,""
684,"descent14-demons1",[1332],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
685,"descent14-demons2",[1332],3,6,0,0,[],"",2,[],[],0,100,[],0,"",0,""
686,"descent14-demons3",[1332],3,6,0,0,[],"",2,[],[],0,100,[],0,"",0,""
687,"descent14-demons4",[1332],3,6,0,0,[],"",2,[],[],0,100,[],0,"",0,""
688,"descent14-demons5",[1332],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
689,"descent15-lions",[1333],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,""
690,"descent15-goats",[1333],2,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
691,"descent15-pyro",[1333],2,3,0,0,[],"",1,[],[],0,100,[],0,"",0,""
692,"descent15-monster",[1333],2,4,0,0,[],"",1,[],[],0,100,[],0,"",0,""
693,"descent15-skeletons",[1333],2,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
694,"EndlessLedge1-bosspackmain",[1371],4,7,0,0,[],"",0,[],[],0,100,[],0,"",0,""
695,"EndlessLedge1-totembosspack",[1371],2,5,0,0,[],"",0,[],[],0,100,[],0,"",0,""
696,"EndlessLedge1-skeletons1",[1371],2,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
697,"EndlessLedge1-skeletons2",[1371],3,12,0,0,[],"",1,[],[],0,100,[],0,"",0,""
698,"EndlessLedge1-skeletons3",[1371],1,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
699,"EndlessLedge2-skeletons2",[1372],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
700,"EndlessLedge2-beast1",[1372],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
701,"EndlessLedge2-dropbears1",[1372],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
702,"EndlessLedge2-farmers1",[1372],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
703,"EndlessLedge2-monkeys1",[1372],6,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
704,"EndlessLedge2-mossmonster1",[1372],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
705,"EndlessLedge2-snakes1",[1372],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
706,"EndlessLedge2-spiders1",[1372],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
707,"EndlessLedge2-spiders2",[1372],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
708,"EndlessLedge2-vaal1",[1372],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
709,"EndlessLedge2-skeletons1",[1372],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
710,"EndlessLedge2-zombies1",[1372],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
711,"EndlessLedge2-seawitches1",[1372],6,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
712,"EndlessLedge2-sandspitters1",[1372],6,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
713,"EndlessLedge2-rhoas1",[1372],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
714,"EndlessLedge2-lions1",[1372],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
715,"EndlessLedge2-goatman1",[1372],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
716,"EndlessLedge2-ghosts1",[1372],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
717,"EndlessLedge2-cannibals1",[1372],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
718,"EndlessLedge3-axis1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
719,"EndlessLedge3-citystalker1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
720,"EndlessLedge3-demons1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
721,"EndlessLedge3-dockworker1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
722,"EndlessLedge3-insects1",[1373],6,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
723,"EndlessLedge3-ribbons1",[1373],6,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
724,"EndlessLedge3-undying1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
725,"EndlessLedge3-skeletons2",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
726,"EndlessLedge3-beast1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
727,"EndlessLedge3-dropbears1",[1373],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
728,"EndlessLedge3-farmers1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
729,"EndlessLedge3-monkeys1",[1373],6,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
730,"EndlessLedge3-mossmonster1",[1373],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
731,"EndlessLedge3-snakes1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
732,"EndlessLedge3-spiders1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
733,"EndlessLedge3-spiders2",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
734,"EndlessLedge3-vaal1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
735,"EndlessLedge3-skeletons1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
736,"EndlessLedge3-zombies1",[1373],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
737,"EndlessLedge3-seawitches1",[1373],6,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
738,"EndlessLedge3-sandspitters1",[1373],6,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
739,"EndlessLedge3-rhoas1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
740,"EndlessLedge3-lions1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
741,"EndlessLedge3-goatman1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
742,"EndlessLedge3-ghosts1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
743,"EndlessLedge3-cannibals1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
744,"descent2_1-guardians",[1334],6,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
745,"descent2_1-guardians2",[1334],8,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
746,"descent2_1-spiker",[1334],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
747,"descent2_2_1-kiwi",[1335],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
748,"descent2_2_1-monkeys",[1335],7,12,0,0,[],"",1,[],[],0,100,[],0,"",0,""
749,"descent2_2_1-monkeys2",[1335],6,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
750,"descent2_2_2-frogs",[1336],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,""
751,"descent2_2_2-iguanas",[1336],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
752,"descent2_2_2-insects",[1336],7,11,0,0,[],"",1,[],[],0,100,[],0,"",0,""
753,"descent2_3-stalkers1",[1337],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,""
754,"descent2_3-stalkers2",[1337],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,""
755,"descent2_3_side1-skeletons",[1338],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
756,"Descent2_3_boss-bosspack",[1339],10,10,0,0,[],"",0,[],[],0,100,[],0,"",0,""
757,"descent2_4-cannibals",[1340],4,10,35,1,"[2665,2700]","",1,[],[],0,100,[],0,"",0,""
758,"descent2_5_1-skeletons1",[1341],4,8,35,1,"[399,403,2497,2499,2500]","",1,[],[],0,100,[],0,"",0,""
759,"descent2_5_1-skeletons2",[1341],3,8,35,1,"[399,403,2497,2499,2500]","",1,[],[],0,100,[],0,"",0,""
760,"descent2_5_2-spiders1",[1342],5,7,0,0,[],"",2,[],[],0,100,[],0,"",0,""
761,"descent2_5_2-spiders2",[1342],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,""
762,"descent2_5_2-spiders3",[1342],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,""
763,"descent2_5_2-lion1",[1342],5,7,0,0,[],"",2,[],[],0,100,[],0,"",0,""
764,"descent2_5_2-rootspider",[1342],2,4,0,0,[],"",1,[],[],0,100,[],0,"",0,""
765,"descent2_6_1-ghost1",[1343],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
766,"descent2_6_1-ghost2",[1343],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
767,"descent2_6_1-ghost3",[1343],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
768,"descent2_6_1_side1-goats1",[1344],3,4,0,0,[],"",1,[],[],0,100,[],0,"",0,""
769,"descent2_6_2-bandits1",[1345],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
770,"descent2_6_2-bandits2",[1345],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
771,"descent2_6_2-bandits3",[1345],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
772,"descent2_6_2-pyros",[1345],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
773,"descent2_7-zombies1",[1348],4,12,10,4,"[1201,1203,1205]","",1,[],[],0,100,[],0,"",0,""
774,"descent2_7-zombies2",[1348],4,12,10,4,"[1201,1203,1205]","",1,[],[],0,100,[],0,"",0,""
775,"descent2_7-zombies3",[1348],4,12,10,4,"[1201,1203,1205]","",1,[],[],0,100,[],0,"",0,""
776,"descent2_7-zombies4",[1348],4,12,10,4,"[1201,1203,1205]","",1,[],[],0,100,[],0,"",0,""
777,"descent2_7-zombies5",[1348],4,12,10,4,"[1201,1203,1205]","",1,[],[],0,100,[],0,"",0,""
778,"descent2_7-zombies6",[1348],4,12,10,4,"[1201,1203,1205]","",1,[],[],0,100,[],0,"",0,""
779,"descent2_8_1-demons1",[1349],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,""
780,"descent2_8_1-demons2",[1349],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,""
781,"descent2_8_1-demons3",[1349],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
782,"descent2_8_2-spawn",[1350],6,13,0,0,[],"",1,[],[],0,100,[],0,"",0,""
783,"descent2_8_2-smallspider",[1350],6,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
784,"descent2_8_2-sandspitter",[1350],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
785,"descent2_8_2-rhoa",[1350],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
786,"descent2_9_1-fire1",[1351],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
787,"descent2_9_1-fire2",[1351],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
788,"descent2_9_1-fire3",[1351],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
789,"descent2_9_1-fire4",[1351],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
790,"descent2_9_1-fire5",[1351],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
791,"descent2_9_1-fire6",[1351],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
792,"descent2_9_1-fire7",[1351],3,4,0,0,[],"",1,[],[],0,100,[],0,"",0,""
793,"descent2_9_1-fire8",[1351],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,""
794,"descent2_9_2-lightning1",[1352],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
795,"descent2_9_2-lightning2",[1352],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
796,"descent2_9_2-lightning3",[1352],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
797,"descent2_9_2-lightning4",[1352],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
798,"descent2_9_2-lightning5",[1352],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
799,"descent2_9_2-lightning6",[1352],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
800,"descent2_9_3-cold1",[1353],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
801,"descent2_9_3-cold2",[1353],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
802,"descent2_9_3-cold3",[1353],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
803,"descent2_9_3-cold4",[1353],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
804,"descent2_9_3-cold5",[1353],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
805,"descent2_9_3-cold6",[1353],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
806,"descent2_9_3-cold7",[1353],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
807,"descent2_10-beasts1",[1356],3,6,100,1,"[120,118,119,121,136]","",3,[],[],0,100,[],0,"",0,""
808,"descent2_10-fragments",[1356],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
809,"descent2_11-guardians",[1357],3,4,0,0,[],"",1,[],[],0,100,[],0,"",0,""
810,"descent2_11-grappler",[1357],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
811,"descent2_11-moss",[1357],3,4,0,0,[],"",1,[],[],0,100,[],0,"",0,""
812,"descent2_12-axis1",[1358],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
813,"descent2_12-axis2",[1358],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,""
814,"descent2_12-axis3",[1358],2,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
815,"descent2_12-axis4",[1358],2,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
816,"descent2_12-snakes",[1358],2,7,0,0,[],"",1,[],[],0,100,[],0,"",0,""
817,"Descent2_11-animated",[1357],4,10,0,0,[],"",0,[],[],0,100,[],0,"",0,""
818,"mapatziri1_1",[756],4,10,33,1,"[1015,1001,1000,1002,999]","",1,[],[],0,100,[],0,"",0,""
819,"mapatziri1_2",[756],4,10,33,1,"[1015,1001,1000,1002,999]","",1,[],[],0,100,[],0,"",0,""
820,"mapatziri1_3",[756],4,10,33,1,"[1015,1001,1000,1002,999]","",1,[],[],0,100,[],0,"",0,""
821,"mapatziri1_4",[756],4,10,33,1,"[1015,1001,1000,1002,999]","",1,[],[],0,100,[],0,"",0,""
822,"mapatziri2_1",[757],4,10,33,1,"[1015,1001,1000,1002,999]","",1,[],[],0,100,[],0,"",0,""
823,"mapatziri2_2",[757],4,10,33,1,"[1015,1001,1000,1002,999]","",1,[],[],0,100,[],0,"",0,""
824,"mapatziri2_3",[757],4,10,33,1,"[1015,1001,1000,1002,999]","",1,[],[],0,100,[],0,"",0,""
825,"mapatziri2_4",[757],4,10,33,1,"[1015,1001,1000,1002,999]","",1,[],[],0,100,[],0,"",0,""
826,"InvasionBoss-AxisCaster",[1503],9,9,100,1,[3316],1,1,[],"[93,94,99,103,104,106,107,108,109,110,111,112,113,114,115,68,69,445]",0,100,[],0,"",0,""
827,"InvasionBoss-AxisExperimenter",[1503],10,10,100,1,[3317],1,1,[],"[93,94,99,103,104,106,107,108,109,110,111,112,113,114,115,68,69,445]",0,100,[],0,"",0,""
828,"InvasionBoss-AxisSoldier",[1503],9,9,100,1,[3318],1,1,[],"[93,94,99,103,104,106,107,108,109,110,111,112,113,114,115,68,69,445]",0,100,[],0,"",0,""
829,"InvasionBoss-BanditMelee",[1503],10,10,100,1,[3325],1,1,[],"[96,101,97,93,92,98,99,102,62,64,65,66,67,445,398]",0,100,[],0,"",0,""
830,"InvasionBoss-BanditBow",[1503],9,9,100,1,[3326],1,1,[],"[96,101,97,93,92,98,99,102,62,64,65,66,67,445]",0,100,[],0,"",0,""
831,"InvasionBoss-Beast",[1503],7,7,100,1,[3328],1,0,[],"[96,101,97,92,100,105,103,104,113,62,64,65,67,445]",0,100,[],0,"",0,""
832,"InvasionBoss-Rhoa",[1503],9,9,100,1,[3329],1,0,[],"[90,92,93,96,97,100,113,62,64,65,66,67,445]",0,100,[],0,"",0,""
833,"InvasionBoss-BloodChieftain",[1503],12,12,100,1,[3330],1,1,[],"[92,96,98,97,100,101,104,113,64,65,445]",0,100,[],0,"",0,""
834,"InvasionBoss-BloodElemental",[1503],9,9,100,1,[3331],1,0,[],"[93,95,99,101,112,63,68,445]",0,100,[],0,"",0,""
835,"InvasionBoss-Monkey",[1503],16,16,100,2,"[3332,3333]",1,1,[],"[92,96,98,99,97,100,101,104,113,64,65,445]",0,100,[],0,"",0,""
836,"InvasionBoss-CannibalMale",[1503],10,10,100,1,[3334],1,1,[],"[90,92,93,91,95,96,62,64,65,66,67,69,445]",0,100,[],0,"",0,""
837,"InvasionBoss-CannibalFemale",[1503],8,8,100,1,[3335],1,1,[],"[90,92,93,91,95,96,62,64,65,66,67,69,445]",0,100,[],0,"",0,""
838,"InvasionBoss-CityStalkerMale",[1503],10,10,100,1,[3336],1,1,[],"[103,104,106,105,107,108,109,110,111,113,114,115,63,64,68,69,445]",0,100,[],0,"",0,""
839,"InvasionBoss-CityStalkerFemale",[1503],9,9,100,1,[3337],1,1,[],"[103,104,106,105,107,108,109,110,111,113,114,115,63,64,68,69,445]",0,100,[],0,"",0,""
840,"InvasionBoss-DemonFemale",[1503],8,8,100,1,[3338],1,0,[],"[93,99,106,107,111,112,115,63,64,68,69,445]",0,100,[],0,"",0,""
841,"InvasionBoss-DemonModular",[1503],10,10,100,1,[3339],1,1,[],"[93,99,106,107,111,112,115,63,64,68,69,445]",0,100,[],0,"",0,""
842,"InvasionBoss-DemonFemaleRanged",[1503],7,7,100,1,[3340],1,0,[],"[93,99,106,107,111,112,115,63,64,68,69,445]",0,100,[],0,"",0,""
843,"InvasionBoss-FireMonster",[1503],7,7,100,1,[3341],1,0,[],"[90,92,96,98,97,100,106,63,64,67,69,445]",0,100,[],0,"",0,""
844,"InvasionBoss-FlameBearer",[1503],9,9,100,1,[3342],1,1,[],"[93,91,96,98,99,102,109,113,63,64,68,69,445]",0,100,[],0,"",0,""
845,"InvasionBoss-Fragment",[1503],7,7,100,1,[3343],1,1,[],"[97,100,110,113,63,64,68,69,445]",0,100,[],0,"",0,""
846,"InvasionBoss-Frog",[1503],10,10,100,1,[3344],1,1,[],"[90,93,95,96,99,97,100,110,113,62,64,65,66,445]",0,100,[],0,"",0,""
847,"InvasionBoss-GemFrog",[1503],8,8,100,1,[3345],1,1,[],"[95,96,100,102,103,104,105,108,110,111,113,114,115,65,66,67,68,445]",0,100,[],0,"",0,""
848,"InvasionBoss-Goatman",[1503],10,10,100,1,[3346],1,0,[],"[90,92,93,91,96,98,97,100,102,103,104,105,109,111,113,62,64,65,67,445]",0,100,[],0,"",0,""
849,"InvasionBoss-GoatmanShaman",[1503],10,10,100,1,[3347],1,1,[],"[90,92,93,91,96,98,97,100,102,103,104,105,109,111,113,62,64,65,67,445]",0,100,[],0,"",0,""
850,"InvasionBoss-Grappler",[1503],8,8,100,1,[3348],1,1,[],"[93,103,104,106,105,107,108,109,110,111,113,114,115,63,64,68,69,445]",0,100,[],0,"",0,""
851,"InvasionBoss-GuardianFire",[1503],10,10,100,1,[3349],1,1,[],"[102,103,104,106,105,108,109,111,112,63,68,69,445]",0,100,[],0,"",0,""
852,"InvasionBoss-GuardianLightning",[1503],10,10,100,1,[3350],1,0,[],"[102,103,104,105,108,109,111,112,63,68,69,445]",0,100,[],0,"",0,""
853,"InvasionBoss-GuardianHead",[1503],15,15,100,3,"[3351,3352,3353]",1,0,[],"[102,103,104,105,108,109,111,112,63,68,69,445]",0,100,[],0,"",0,""
854,"InvasionBoss-Iguana",[1503],8,8,100,1,[3354],1,1,[],"[95,96,99,97,100,102,103,104,105,108,111,113,114,115,63,64,68,69,445,398]",0,100,[],0,"",0,""
855,"InvasionBoss-CarrionQueen",[1503],12,12,100,1,[3355],1,1,[],"[90,92,96,97,100,101,102,103,104,105,109,110,111,113,62,63,64,65,66,67,69,445]",0,100,[],0,"",0,""
856,"InvasionBoss-Kiweth",[1503],8,8,100,1,[3356],1,0,[],"[90,92,93,91,95,96,97,100,103,104,105,110,111,113,62,65,66,67,68,69,445]",0,100,[],0,"",0,""
857,"InvasionBoss-Lion",[1503],10,10,100,1,[3358],1,1,[],"[90,92,93,96,97,100,103,104,105,107,111,112,113,62,64,65,67,69,445,398]",0,100,[],0,"",0,""
858,"InvasionBoss-MossMonster",[1503],8,8,100,1,[3359],1,1,[],"[90,92,93,96,97,100,107,113,62,64,65,67,69,445]",0,100,[],0,"",0,""
859,"InvasionBoss-Necromancer",[1503],10,10,100,1,[3360],1,1,[],"[92,93,98,99,106,107,114,62,63,64,66,69,445]",0,100,[],0,"",0,""
860,"InvasionBoss-Pyromaniac",[1503],10,10,100,1,[3361],1,1,[],"[93,98,99,106,107,115,63,64,68,69,445]",0,100,[],0,"",0,""
861,"InvasionBoss-RootSpider",[1503],8,8,100,1,[3362],1,0,[],"[90,92,93,96,99,97,100,113,62,65,66,67,445]",0,100,[],0,"",0,""
862,"InvasionBoss-SandSpitter",[1503],10,10,100,1,[3363],1,0,[],"[90,92,93,95,96,103,104,105,110,111,113,62,64,66,67,445]",0,100,[],0,"",0,""
