871,"ItemDescriptionBreachMapItemFire","Travel to Xoph's Domain by using this item in a personal Map Device. Can only be used once.","","",703477963,""
872,"ItemDescriptionBreachMapItemCold","Travel to Tul's Domain by using this item in a personal Map Device. Can only be used once.","","",-732094807,""
873,"ItemDescriptionBreachMapItemLightning","Travel to Esh's Domain by using this item in a personal Map Device. Can only be used once.","","",1684430343,""
874,"ItemDescriptionBreachMapItemPhysical","Travel to Uul-Netol's Domain by using this item in a personal Map Device. Can only be used once.","","",-112166298,""
875,"ItemDescriptionMap","Travel to this Map by using it in a personal Map Device. Maps can only be used once.","","",1395066711,""
876,"ItemDescriptionZanaMap","Activate a Map to begin Kirac's Mission.","","",-1593477685,""
877,"ItemDescriptionBanditRespecAlira","A Book of Reform. Use to gain Alira's favour.","","",-303655909,""
878,"ItemDescriptionBanditRespecEramir","A Book of Reform. Use to gain Eramir's favour.","","",1924034461,""
879,"ItemDescriptionBanditRespecKraityn","A Book of Reform. Use to gain Kraityn's favour.","","",641553118,""
880,"ItemDescriptionBanditRespecOak","A Book of Reform. Use to gain Oak's favour.","","",1986498018,""
881,"ItemDescriptionBookPassivePoint","A Book of Skill. Right-click to gain a Passive Skill Point.","A Book of Skill. Use to gain a Passive Skill Point.","",-618319200,""
882,"ItemDescriptionBook2RespecPoints","A Book of Skill. Right-click to gain two Passive Respec Points.","A Book of Skill. Use to gain two Passive Respec Points.","",1739414216,""
883,"ItemDescriptionBookPassivePointAnd2RespecPoints","A Book of Skill. Right-click to gain a Passive Skill Point and two Passive Respec Points.","A Book of Skill. Use to gain a Passive Skill Point and two Passive Respec Points.","",-573963034,""
884,"ItemDescriptionBook2PassivePoints","A Book of Skill. Right-click to gain two Passive Skill Points.","A Book of Skill. Use to gain two Passive Skill Points.","",-853756528,""
885,"ItemDescriptionBookDelevel","A Book of Regression. Right-click to reduce your character level by one.","A Book of Regression. Use to reduce your character level by one.","",652377969,""
886,"ItemDescriptionAtlasSkillBook","A Book of Skill. Right-click to gain an Atlas Passive Skill Point and two Atlas Passive Respec Points.","A Book of Skill. Use to gain an Atlas Passive Skill Point and two Atlas Passive Respec Points.","",1082576681,""
887,"ItemDescriptionMavenAlteration","Right-click this item then left-click the Map Device in your Hideout to attach the Maven's Beacon.","Use this item on the Map Device in your Hideout to attach the Maven's Beacon.","",1872848573,""
888,"ItemFunctionMavenMap","Open portals to The Maven's Crucible by using this item in a personal Map Device.","","",295668964,""
889,"ItemFunctionMavenMapCraftable","Open portals to The Maven's Crucible by using this item in a personal Map Device.","","",-867359568,""
890,"ItemFunctionTangleMap","Open portals to Seething Chyme by using this item in a personal Map Device.","","",-1796200569,""
891,"ItemFunctionCleansingFireMap","Open portals to Polaric Void by using this item in a personal Map Device.","","",-1042358791,""
892,"ItemFunctionBanditRespecAlira","Gains Alira's favour.","","",924827316,""
893,"ItemFunctionBanditRespecEramir","Gains Eramir's favour.","","",1636596846,""
894,"ItemFunctionBanditRespecKraityn","Gains Kraityn's favour.","","",-1707118855,""
895,"ItemFunctionBanditRespecOak","Gains Oak's favour.","","",479745734,""
896,"ItemFunctionPassivePoint","Grants a Passive Skill Point","","",2114255114,""
897,"ItemFunction2PassivePoints","Grants two Passive Skill Points","","",752357298,""
898,"ItemFunction2RespecPoints","Grants two Passive Respec Points","","",-417987965,""
899,"ItemFunctionPassivePointAnd2RespecPoints","Grants a Passive Skill Point and two Passive Respec Points","","",1883333709,""
900,"ItemFunctionAtlasPassivePointAnd2RespecPoints","Grants an Atlas Passive Skill Point and two Atlas Passive Respec Points","","",497472220,""
901,"ItemFunctionMavenAlteration","Allows you to call the Maven to a map from your Map Device.","","",1854274428,""
902,"ItemFunctionDelevel","Reduces your character level by one and resets your experience for that level to zero.","","",1328898077,""
903,"ItemFunctionBloodCrucible","Can be placed into an empty Vaal Implant slot in your inventory window.","","",719691148,""
904,"ItemFunctionDreamFurnace","Take this item to The Last to Die.","","",1172790536,""
905,"ItemFunctionVisceraCauldron","Take this item to The Last to Die.","","",-81518603,""
906,"ItemFunctionSentinelController","A device that allows you to control Sentinels. Right click to Equip.","A device that allows you to control Sentinels. Press <<xbox_button_a>> to Equip.","",-680395079,""
907,"ItemFunctionCrucibleMap","Open portals to The Forge of the Titans by using this item in a personal Map Device.","","",-52534391,""
908,"ItemFunctionSanctumQuestKey","Take this forbidden tome to Divinia.","","",64816620,""
909,"QualityMax","Item already at max quality.","","",328739313,""
910,"TradeItemWithGemsWarning","Gems in items traded with an NPC will be lost.","","",-1838664435,""
911,"TradeItemHasGem","Item has a socketed gem.","","",-406104534,""
912,"TradeItemGemConfirmation","Place into trade anyway?","","",2028163069,""
913,"TradeItemWithIncubatorWarning","Incubators applied to items will be lost when traded with an NPC.","","",-1861454661,""
914,"TradeItemHasIncubator","The item you are about to trade has an Incubator applied to it.","","",-1631573158,""
915,"TradeItemCosmetic","Items with cosmetic effects cannot be traded.","","",1776957630,""
916,"ItemAlreadyHasCosmetic","Item already has \""{0}\""","","",-294268210,""
917,"CannotApplyCosmeticBecauseUreclaimable","Cannot apply {0} because of these existing unreclaimable effects:","","",-2007764949,""
918,"CannotApplyCosmeticMustReclaim","The following effects must be reclaimed before you can apply {0}:","","",1283978197,""
919,"SkinTransferExplanation","This will destroy \""{0}\"" and apply its appearance to \""{1}\"". You can later recover the original item by using \""Reclaim\"" in the microtransaction stash.","","",221772328,""
920,"Apply","Apply","","",283787784,""
921,"CreateCharacterStateTitlebarHintChooseLeague","Choose a league by clicking on a banner below, then click OK.","","",1769811364,""
922,"CreateCharacterStateTitlebarHintChooseClass","Choose a character class by clicking on an Exile.","","",1592879831,""
923,"CreateCharacterStateTitlebarHintChooseName","Enter the name of your {0}. Change your class by clicking on another Exile.","","",-131806518,""
924,"CreateCharacterStateNoClassSelected","No Class Selected","","",-335546,""
925,"CreateCharacterStateHardcoreWarning","A character killed in Hardcore becomes a Standard character.","","",-2119872137,""
926,"CreateCharacterStateHardcore","Hardcore","Toggle Hardcore","",1393720665,""
927,"CreateCharacterStateAwaitingResponse","Awaiting Response...","","",-301954919,""
928,"CreateCharacterStateHardcoreConfirmationTitle","Hardcore Characters","","",1901415925,""
929,"CreateCharacterStateHardcoreConfirmationText","Please note that dead Hardcore characters cannot be restored for any reason (including game bugs or internet lag). Are you sure you want to create one?","","",60080474,""
930,"CreateCharacterStateLeaguePasswordEmptyText","[Enter league password here]","","",-1494940597,""
931,"CreateCharacterStateChallengeLeaguesTitle","Challenge Leagues","","",-725701251,""
932,"CreateCharacterStateChallengeLeagueDescriptionGarena","These challenge leagues are the ideal place to play Path of Exile in a fresh economy. You can complete challenges to win prizes.","","",-1766288412,""
933,"CreateCharacterStateChallengeLeagueDescription","These challenge leagues are the ideal place to play Path of Exile in a fresh economy. You can complete challenges to win prizes.","","",520082022,""
934,"CreateCharacterStateNextChallengeLeagueDescriptionGarena","New challenge leagues start soon! Check the official site for more information as it is released.","","",142889670,""
935,"CreateCharacterStateNextChallengeLeagueDescription","New challenge leagues start soon! Check the official site for more information as it is released.","","",-106001469,""
936,"CreateCharacterStatePVPOnly","PvP-Only","","",-810514002,""
937,"ObjectDisplayTextPlayer","Player","","",-954200023,""
938,"ObjectDisplayTextChest","Chest","","",1164420367,""
939,"ObjectDisplayTextChestDescent1","Curious Chest","","",448315460,""
940,"ObjectDisplayTextChestDescent2","Alluring Chest","","",-1836402112,""
941,"ObjectDisplayTextChestProvisions","Provisions","","",877065291,""
942,"ObjectDisplayTextStash","Stash","","",-171263204,""
943,"ObjectDisplayTextChestSarcophagus","Sarcophagus","","",464145299,""
944,"ObjectDisplayTextAltar","Altar","","",-1419558246,""
945,"ObjectDisplayTextAreaTransition","Area Transition","","",-937519260,""
946,"ObjectDisplayTextDoor","Door","","",-51174180,""
947,"ObjectDisplayTextFountain","Fountain","","",479797825,""
948,"ObjectDisplayTextGuildStash","Guild Stash","","",-178148103,""
949,"ObjectDisplayTextMapDevice","Map Device","","",56974975,""
950,"ObjectDisplayTextMapPortal","Map Portal","","",785764855,""
951,"ObjectDisplayTextDailyMissionPortal","Mission Portal","","",3713233,""
952,"ObjectDisplayTextMapReturnPortal","Return to the Map Device","","",1934408464,""
953,"ObjectDisplayTextNoticeboard","Noticeboard","","",-28176846,""
954,"ObjectDisplayTextPvPNoticeboard","Event Noticeboard","","",1731236064,""
955,"ObjectDisplayTextTownPortal","Town Portal","","",1465663929,""
956,"ObjectDisplayTextTownReturnPortal","Return To Town","","",-1005011382,""
957,"ObjectDisplayTextWaypoint","Waypoint","","",-556773564,""
958,"ObjectDisplayTextNPC","NPC","","",-1952721924,""
959,"ObjectDisplayTextDarkAltar","Dark Altar","","",-1276897250,""
960,"ObjectDisplayTextScionCage","Steel Cage","","",1485303750,""
961,"ObjectDisplayTextMineEntranceSeal","Deshret's Seal","","",2020647579,""
962,"ObjectDisplayTextLockedDoor","Locked Door","","",-385384739,""
963,"ObjectDisplayTextSceptreOfGod","The Sceptre of God","","",-547981237,""
964,"ObjectDisplayTextAncientSeal","Ancient Seal","","",-1230711863,""
965,"ObjectDisplayTextPoisonTree","Tree Roots","","",1366914104,""
966,"ObjectDisplayTextLooseCandle","Loose Candle","","",-475523587,""
967,"ObjectDisplayTextPortal","Portal","","",2051060450,""
968,"ObjectDisplayTextBlockage","Undying Blockage","","",-1278681493,""
969,"ObjectDisplayTextLooseGrate","Loose Grate","","",483479107,""
970,"ObjectDisplayTextSewerGrating","Sewer Grating","","",410913037,""
971,"ObjectDisplayTextThaumeticSeal","Thaumetic Seal","","",-2072177235,""
972,"ObjectDisplayTextGlyphWall","Strange Glyph Wall","","",310816683,""
973,"ObjectDisplayTextShrine","Shrine","","",1090713022,""
974,"ObjectDisplayTextLegendsGlyph1","Heart of the Silver Monkey","","",83327256,""
975,"ObjectDisplayTextLegendsGlyph2","Hand of the Silver Monkey","","",903746488,""
976,"ObjectDisplayTextLegendsGlyph3","Head of the Silver Monkey","","",621929347,""
977,"ObjectDisplayTextLegendsGlyph4","Tail of the Silver Monkey","","",624535954,""
978,"ObjectDisplayTextLegendsGlyphMain","Silver Monkey Glyph","","",-1598149278,""
979,"ObjectDisplayTextLockedChest","Locked Chest","","",1788977817,""
980,"ObjectDisplayTextFairgravesTreasureIsland","Fairgraves","","",1325680545,""
981,"ObjectDisplayTextBlueFlag","Blue Flag","","",-578514150,""
982,"ObjectDisplayTextRedFlag","Red Flag","","",-1581709622,""
983,"ObjectDisplayTextGreenFlag","Green Flag","","",899877045,""
984,"ObjectDisplayTextHakuSpirit","Karui Spirit","","",-1700673903,""
985,"ObjectDisplayTextVinktarStaffHolder","Staff Holder","","",1185261,""
986,"ObjectDisplayTextDarkshrine","Darkshrine","","",-1452007366,""
987,"ObjectDisplayTextLabyrinthDarkshrine","Mysterious Darkshrine","","",-1047721976,""
988,"ObjectDisplayTextStatue","Statue","","",855150456,""
989,"ObjectDisplayTextAscendancyPlaque","Ascendancy Plaque","","",-251045311,""
990,"ObjectDisplayTextTrialOfAscendancyPlaque","Trial of Ascendancy Plaque","","",-1121697787,""
991,"ObjectDisplayTextChargeDisruptors","Charge Disruptor","","",-1249040101,""
992,"PlayerAccountOptionsPopup","Click to open options menu","Show Options","",127705429,""
993,"QualityItem","Superior {0}","","",-657038708,""
994,"SynthesisedItem","Synthesised {0}","","",-2062584982,""
995,"ChangePasswordStateChangePasswordButton","Change Password","","",-1679193950,""
996,"ChangePasswordStateRetypePassword","Retype New Password","","",1040333552,""
997,"ChangePasswordStateNewPassword","New Password","","",1714719904,""
998,"ChangePasswordStateOldPassword","Old Password","","",-452023829,""
999,"ChangePasswordStateMessageEnterOldPassword","Please enter your old password","","",-957674454,""
1000,"ChangePasswordStateMessageEnterNewPassword","Please enter a new password","","",953433851,""
1001,"ChangePasswordStateMessageOldAndNewMustDiffer","New password must be different from the old password","","",1187178543,""
1002,"ChangePasswordStateMessageRetypeNewPassword","Please retype your new password in the second new password box","","",-916596308,""
1003,"ChangePasswordStateMessageNewAndRetypeMustMatch","New password and retyped new password don't match","","",1690260191,""
1004,"SaveChangesPromptMessage","Do you want to save the changes made to the options?","","",-2015774913,""
1005,"SaveChangesPromptSave","Save","","",68033234,""
1006,"SaveChangesPromptDontSave","Don't Save","","",-1592901879,""
1007,"DeleteCharacterStatePrompt","Are you sure you want to delete this character?","","",-205352310,""
1008,"DeleteCharacterStateStashWarning","Make sure you move all items you want to keep to your stash first.","","",-2085823154,""
1009,"DeleteCharacterStateWaitingForResponse","Waiting for response...","","",358354993,""
1010,"MapDeviceWindowTitle","Map Receptacle","","",-2131576359,""
1011,"LabyrinthAscendancyWindowTitle","Altar of Ascendancy","","",-705427116,""
1012,"CadiroOfferWindowTitle","Cadiro Offer","","",2074298730,""
1013,"LabyrinthCraftingWindowTitle","Divine Font","","",-1598975848,""
1014,"LabyrinthCraftingWindowDescription","Use the skull on a pair of <rgb(220,220,220)>{Gloves} to add a random Enchantment to them.","","",352007813,""
1015,"LabyrinthCraftingWindowDescriptionCruel","Use the skull on a pair of <rgb(220,220,220)>{Gloves} or <rgb(220,220,220)>{Boots} to add a random Enchantment to them.","","",909392667,""
1016,"LabyrinthCraftingWindowDescriptionMerciless","Use the skull on a pair of <rgb(220,220,220)>{Gloves}, <rgb(220,220,220)>{Boots} or a <rgb(220,220,220)>{Helmet} to add a random Enchantment to them.","","",497892839,""
1017,"LabyrinthCraftingWindowDescriptionMap","Use the skull on a pair of <rgb(220,220,220)>{Gloves}, <rgb(220,220,220)>{Boots} or a <rgb(220,220,220)>{Helmet} to add a random Enchantment to them. The item will become <red>{Corrupted}","","",-1851797353,""
1018,"LabyrinthCraftingWindowDescriptionBonus","Use the skull on a pair of <rgb(220,220,220)>{Gloves}, <rgb(220,220,220)>{Boots}, <rgb(220,220,220)>{Helmet} or <rgb(220,220,220)>{Belt} to add a random Enchantment to them.","","",2123999238,""
1019,"TalismanWindowTitle","Stone Altar","","",1550103845,""
1020,"TalismanWindowButton","Summon","","",-996511153,""
1021,"TalismanWindowDescription","Place five different Talisman types of the same tier in this altar.","","",-314418758,""
1022,"AscendancyMapWindowTitle","Trial Plaque","","",-1577660319,""
1023,"AscendancyMapAreaNotComplete","{0} ({1})\n<red>{{Not Yet Completed}}","","",-1104955393,""
1024,"AscendancyMapAreaComplete","{0} ({1})\n<rgb(0,255,0)>{{Completed}}","","",1573964051,""
1025,"AscendancyMapUnknownArea","Unknown Area","","",-89368454,""
1026,"AscendancyClassSelectorWindowDescription","Choose your Ascendancy class. You will receive two Ascendancy skill points the first time you complete each Labyrinth.","","",-1894467149,""
1027,"AscendancyClassSelectorWindowNextButton","Next","","",-1675137083,""
1028,"AscendancyClassSelectorWindowBackButton","Back","","",1582404032,""
1029,"AscendancyClassSelectorWindowSelectButton","Ascend","","",1401285121,""
1030,"AscendancyClassSelectorWindowChangeButton","Change","Change Ascendancy","",-43406645,""
1031,"AscendancyClassSelectorWindowChangeButtonHoverCanChange","Because you have not used any of your Ascendancy points you have the option to change your Ascendancy class.","","",690469967,""
1032,"AscendancyClassSelectorWindowChangeButtonHoverCannotChange","If you refund all of your Ascendancy points you will be given the option to change your Ascendancy class.","","",38500889,""
1033,"AscendancyClassSelectorWindowCloseButtonHover","Choose Later","","",377272015,""
1034,"MapDeviceWindowActivateButton","Activate","","",105277144,""
1035,"CadiroOfferWindowActivateButton","Accept","","",826896539,""
1036,"CadiroOfferWindowItemOnCursorError","Unable to take Cadiro's offer because there is already an item on the cursor","Unable to take Cadiro's offer because there is already an item selected in your inventory.","",1076389649,""
1037,"DefaultPortalEffect","Default Portal Effect","","",-1532163886,""
1038,"DefaultPortraitFrame","Default Portrait Frame","","",-893760856,""
1039,"DefaultCharacterPortrait","Default Character Portrait","","",-812109381,""
1040,"StashPanelTitle","Stash","","",191710656,""
1041,"StashPanelSearchLabel","Highlight Items","","",420269438,""
1042,"StashPanelSearchTextboxDefault","Type keywords here...","Enter keywords here...","",-1063793129,""
1043,"StashPanelSearchInfo","Highlights items within the current tab that match the keywords you specify. The Gems and Microtransactions of those items are also searched. \n\nTips:\n<default>{- Type multiple keywords by separating them with a space\n- Combine space-separated text into a single keyword by enclosing it in quotation marks. e.g \""two handed mace\""\n- Regular expressions are supported\n- Search for item level by typing ilvl:X\n- Search for map tier by typing tier:X\n- Search for talisman tier by typing talisman:X\n- You can press <b>{CTRL + F} as a shortcut}","","Tips:\n<default>{- Separate keywords with a space. Only items with all keywords will be highlighted.\nSearching for Fire Resistance will find items that include both \""Fire\"" and \""Resistance\"", including items that contain \""added Fire Damage\"" and \""Cold Resistance\""\n\n- Use quotation marks to search for a specific phrase: e.g \""Fire Resistance\""\nThis will only show items that contain the phrase \""Fire Resistance\"" in its entirety.\nYou can search for multiple phrases by separating them with a space: e.g. \""Lightning resistance\"" \""Fire damage\"".\n\n- You can search for specific item rarities and properties: Magic Rare Unique Shaper Elder Corrupted\n\n- Filter by item level with ilvl:X\nType \""Level: 2\"" (including quotations) to find all items with level 2 and level 20-29.\n\n- Use ~ to filter for items that have a price.\n\n- Regular expressions are supported.}",605363992,"Tips:\n<default>{- Separate keywords with a space. Only items with all keywords will be highlighted.\nSearching for Fire Resistance will find items that include both \""Fire\"" and \""Resistance\"", including items that contain \""added Fire Damage\"" and \""Cold Resistance\""\n\n- Use quotation marks to search for a specific phrase: e.g \""Fire Resistance\""\nThis will only show items that contain the phrase \""Fire Resistance\"" in its entirety.\nYou can search for multiple phrases by separating them with a space: e.g. \""Lightning resistance\"" \""Fire damage\"".\n\n- You can search for specific item rarities and properties: Magic Rare Unique Shaper Elder Corrupted\n\n- Filter by item level with ilvl:X\nType \""Level: 2\"" (including quotations) to find all items with level 2 and level 20-29.\n\n- Use ~ to filter for items that have a price.\n\n- Regular expressions are supported.}"
1044,"StashTabRemoveOnly","{0} (Remove-only)","","",-1799722204,""
1045,"StashTabRemoveOnlyDescription","This is a remove-only tab. You cannot place items into it.","","",1618378608,""
1046,"StashTabPremiumPopup","Right click to customise","Press <<xbox_button_rstick>> to customise","",1243208920,""
1047,"RevertDisplayScreenKeepChangesButton","Keep Changes","","",562960950,""
1048,"RevertDisplayScreenRevertChangesButton","Revert","","",137945184,""
1049,"RevertDisplayScreenApplyingDisplaySettings","Applying display settings.\r\nPlease wait...","","",-2070860273,""
1050,"RevertDisplayScreenKeepChangesPrompt","Do you want to keep these display settings?","","",2136158822,""
1051,"RevertDisplayScreenRevertTimer","Reverting to previous settings in: {0}","","",-639078118,""
1052,"MicrotransactionPreviewWindowPurchaseSuccessful","Purchase Successful","","",-520048515,""
1053,"MicrotransactionPreviewWindowYouSaveLabel","You Save:","","",-1316037478,""
1054,"MicrotransactionPreviewWindowBuyPointsButton","Buy Points","","",-126635701,""
1055,"MicrotransactionPreviewWindowGivePointsToGuildButton","Give Points To Guild","","",-157461325,""
1056,"MicrotransactionPreviewWindowBuyPointsButtonPopup","Click to open the online shop in a web browser.","","",-1842294810,""
1057,"MicrotransactionPreviewWindowGivePointsToGuildButtonPopup","Click to open a web page allowing you to give points to your guild.","","",1008987891,""
1058,"MicrotransactionPreviewWindowBuyButton","Buy","","",384755856,""
1059,"MicrotransactionPreviewWindowPurchasing","Purchasing...","","",1051366956,""
1060,"MicrotransactionPreviewWindowMustPurchaseFromWebsite","This package must be bought through the website.\r\nClick to open the online shop in a web browser.","","",132307692,""
1061,"MicrotransactionPreviewWindowPreviewVideo","Preview Video","","",724766104,""
1062,"MicrotransactionPreviewWindowPreviewVideoPopup","Click to open the preview video in a web browser","","",-1610297957,""
1063,"MicrotransactionPreviewWindowBuyFor","Buy as Gift","","",683743189,""
1064,"MicrotransactionPreviewWindowMyself","Gift to...","","",310032609,""
1065,"GuildStashPanelTitle","Guild Stash","","",808837121,""
1066,"GuildStashPanelEmptyLeader","To get a guild stash tab you need to purchase one from the microtransaction shop.","","",1548039566,""
1067,"GuildStashPanelEmpty","Your guild does not yet have a stash.","","",-817476713,""
1068,"SellWindowTitle","Sell","","",-1652664088,""
1069,"SellWindowEmptyMessage","Place your items here to offer them to the vendor","","",828038372,""
1070,"Accept","Accept","","",80726183,""
1071,"Decline","Decline","","",116658703,""
1072,"BuyWindowTitle","Purchase","","",1430846867,""
1073,"BuyWindowText","Select Items To Buy","","",-161908202,""
1074,"GuildTagEditorTitle","Guild Tag Editor","","",1321904598,""
1075,"GuildTagEditorDescription","Arrange Maps in the inventory below to spell out your tag.\r\nAll Maps used to create your tag will be destroyed.","","",-318327583,""
1076,"GuildTagEditorUpdateButton","Update Tag","","",-616228268,""
1077,"GuildTagEditorConfirmation1","Are you sure you want to change the guild tag to \""{0}\""?","","",916617661,""
1078,"GuildTagEditorConfirmation2","Are you sure you want to change the guild tag from \""{0}\"" to \""{1}\""?","","",1301460949,""
1079,"GuildTagEditorTagNotSet","Not Set","","",-1854820385,""
1080,"GuildTagEditorNewTag","New Tag:","","",1234157039,""
1081,"FriendInviteNotification","sent you a friend invite","","",730960085,""
1082,"PartyInviteNotification","sent you a party invite","","",-241679242,""
1083,"TradeRequestNotification","sent you a trade request","","",345986357,""
1084,"ItemNoCosmeticsReclaim","Item doesn't have any cosmetic effects to reclaim.","","",-1294660279,""
1085,"GuildInviteNotification","invited you to guild \""{0}\""","","",1156197774,""
1086,"GemOnGroundLevel","(Level {0})","","",1190454182,""
1087,"PVPQueueChallengeTitle","PvP Challenge","","",-599783281,""
1088,"PVPQueueMatchmakingTitle","PvP","","",1423373870,""
1089,"PVPQueueCancelButton","Leave Queue","Leave Queue <<xbox_button_y>>","",-1958800276,""
1090,"PVPQueueWithdraw","Withdraw","","",1508879981,""
1091,"WaitingForAccept","Waiting for {0} to accept...","","",140856172,""
1092,"PVPQueueOtherPlayer","{0} other player","","",-634283262,""
1093,"PVPQueueOtherPlayers","{0} other players in their party.","","",-1699545073,""
1094,"PVPQueueFindingMatchFor","Finding match for {0}...","","",114423058,""
1095,"PVPQueueWaitingForNextRound","Waiting for next match...","","",-829633806,""
1096,"PVPMatchListJoinButton","Join","Join <<xbox_button_a>>","",-1672308558,""
1097,"PVPMatchQueued","Queued...","","",1290844162,""
1098,"PVPMatchListTitle","PvP Matches","","",-1932397475,""
1099,"PVPMatchListCannotJoin","You cannot join this PvP match because:","","",1729920047,""
1100,"PVPMatchListCannotJoinLevelTooHigh","Your level is too high","","",542711685,""
1101,"PVPMatchListCannotJoinTeamTooLarge","Your team is too large","","",-1352410392,""
1102,"PVPMatchListCannotJoinLevel1","You are in the first area","","",-193441877,""
1103,"PVPMatchListCannotJoinWrongLeague","You are in the wrong league","","",667122755,""
1104,"PVPMatchListCannotJoinQuestCap","You have progressed too far in the main story quests.","","",-954971361,""
1105,"PVPMatchListCategoryName","Match Type","","",-1191505891,""
1106,"PVPMatchListCategoryLevelCap","Max Level","","",410378053,""
1107,"PVPMatchListCategoryNumberInQueue","# in queue","","",-405231339,""
1108,"PVPReadyForNextRound","Ready for next round","","",1448590866,""
1109,"PVPLeaveSpectating","Stop Spectating","","",-1246892892,""
1110,"PlayerCharacterInfoLevelClass","Level {1}, {0}","","",1760499940,""
1111,"PlayerCharacterInfoLevel","Level {0}","","",-2025584726,""
1112,"PlayerCharacterInfoClass","Class {0}","","",-1372217153,""
1113,"FriendNoteEditorTitle","Friend Note Editor","","",-2044421017,""
1114,"FriendNoteEditorUpdateButton","Update","","",684947062,""
1115,"FriendNoteEditorLabel","Note for friend \""{0}\""","","",-1397938511,""
1116,"GuildTabPermissionsTitle","Guild Tab Permissions","","",-1226243390,""
1117,"GuildTabPermissionsMemberType","Member Type","","",-2071169526,""
1118,"GuildTabPermissionsAdd","Add","","",1595131378,""
1119,"GuildTabPermissionsView","View","","",1061681048,""
1120,"GuildTabPermissionsRemove","Remove","","",255804604,""
1121,"StashTabEditorNameLabel","Name","","",-1665093838,""
1122,"StashTabEditorPubliclyListedLabel","Public","","",1177622236,""
1123,"TabContainerAddTabPopupText","Add a new tab","","",1320954644,""
1124,"ItemCosmeticGuildStash","Items with cosmetic effects cannot be placed into the guild stash.","","",-1413529383,""
1125,"ItemGuildStashConfirmation","Place into the guild stash anyway?","","",-1912653784,""
1126,"PvPNotificationStatusMessageParty","challenges your party to PvP","","",421030836,""
1127,"PvPNotificationStatusMessageYou","challenges you to PvP","","",-666029399,""
1128,"PvPNotificationSystemChallenge","System challenges you to PvP","","",539663630,""
1129,"MagicNamePrefix","{1} {0}","","",1180108724,""
1130,"MagicNameSuffix","{0} {1}","","",1900710560,""
1131,"MagicNamePrefixSuffix","{1} {0} {2}","","",-1551467545,""
1132,"ShopPanelOnSale","On Sale","","",-1573374026,""
1133,"MicrotransactionPanelTip","Purchased microtransactions are available here.","","",760508470,""
1134,"CreditsLeadDesigner","Lead Designer","","",1178232622,""
1135,"CreditsLeadProgrammer","Lead Programmer","","",-920240645,""
1136,"CreditsLeadArtist","Lead Artist","","",-58141807,""
1137,"CreditsProgramming","Programming","","",-152541158,""
1138,"CreditsAdditionalProgramming","Additional Programming","","",-992514978,""
1139,"CreditsArt","Art","","",409805322,""
1140,"CreditsAdditionalArt","Additional Art","","",317087786,""
1141,"CreditsDesign","Design","","",-1400397272,""
1142,"CreditsAdditionalDesign","Additional Design","","",-508273378,""
1143,"CreditsLevelDesign","Level Design","","",-1730227810,""
1144,"CreditsAudio","Audio","","",-1338126395,""
1145,"CreditsAdditionalAudio","Additional Audio","","",1895688753,""
1146,"CreditsMusic","Music","","",-1081831826,""
1147,"CreditsAdditionalMusic","Additional Music","","",-1672019795,""
1148,"CreditsWriting","Writing","","",-1621098989,""
1149,"CreditsAdditionalWriting","Additional Writing","","",-1543136552,""
1150,"CreditsProduction","Production","","",-1973680909,""
1151,"CreditsQualityAssurance","Quality Assurance","","",-913347284,""
1152,"CreditsAdditionalQualityAssurance","Additional Quality Assurance","","",-1666287357,""
1153,"CreditsServerAdministration","Server Administration","","",554387517,""
1154,"CreditsVoiceActingDirectorAndProducer","Voice Acting Director and Producer","","",-2117618868,""
1155,"CreditsVoiceActors","Voice Actors","","",-415902066,""
1156,"CreditsSpecialThanks","Special Thanks","","",393458167,""
1157,"CreditsFounderManagingDirector","Founder, Managing Director","","",13983690,""
1158,"CreditsFounderTechnicalDirector","Founder, Technical Director","","",-1263933878,""
1159,"CreditsFounderCreativeDirector","Founder, Creative Director","","",-1379294951,""
1160,"CreditsFounder","Founder","","",-1418302279,""
1161,"CreditsMarketingDirector","Marketing Director","","",-603158189,""
1162,"CreditsCustomerSupportManager","Customer Support Manager","","",-312431443,""
1163,"CreditsCustomerSupportSupervisor","Customer Support Supervisor","","",-1296936602,""
1164,"CreditsITAdministration","IT Administration","","",-1255207272,""
1165,"CreditsAccounting","Accounting","","",1922819070,""
1166,"CreditsOfficeManagement","Office Management","","",-518776413,""
1167,"CreditsCustomerSupport","Customer Support","","",-155210788,""
1168,"CreditsCommunitySupporters","Community Supporters","","",-1663812781,""
1169,"CreateCharacterStateChallengeLeagueAdvertisementHardcore","New Hardcore\nChallenge League\nComing Soon","","",-1885560578,""
1170,"CreateCharacterStateChallengeLeagueAdvertisement","New Challenge League\nComing Soon","","",-1573089851,""
1171,"Month1","January","","",746675678,""
1172,"Month2","February","","",-749084694,""
1173,"Month3","March","","",248351717,""
1174,"Month4","April","","",1398687811,""
1175,"Month5","May","","",-925547317,""
1176,"Month6","June","","",2037524549,""
1177,"Month7","July","","",703931525,""
1178,"Month8","August","","",-668196531,""
1179,"Month9","September","","",1586083784,""
1180,"Month10","October","","",-639148844,""
1181,"Month11","November","","",162159877,""
1182,"Month12","December","","",17874856,""
1183,"PVPDisplayFight","FIGHT!","","",2119346852,""
1184,"PVPDisplayWaiting","waiting for players","","",605867148,""
1185,"PVPDisplaySpectating","Spectating","","",543927603,""
