"rownum","Contract_BaseItemTypesKey","Level","Cost","CostHardmode"
1247,6774,1,78,""
1248,6775,1,78,""
1249,6776,1,78,""
1250,6777,1,79,""
1251,6778,1,79,""
1252,6779,1,79,""
1253,6780,1,79,""
1254,6781,1,79,""
1255,6782,1,79,""
1256,6783,1,80,""
1257,6784,1,80,""
1258,6785,1,80,""
1259,6786,1,80,""
1260,6787,1,80,""
1261,6788,1,80,""
1262,6789,1,81,""
1263,6790,1,81,""
1264,6791,1,81,""
1265,6792,1,81,""
1266,6793,1,81,""
1267,6794,1,82,""
1268,6795,1,82,""
1269,6796,1,82,""
1270,6797,1,82,""
1271,6798,1,82,""
1272,6799,1,83,""
1273,6800,1,83,""
1274,6801,1,83,""
1275,6802,1,83,""
1276,6803,1,84,""
1277,6804,1,84,""
1278,6805,1,84,""
1279,6806,1,84,""
1280,6807,1,85,""
1281,6808,1,85,""
1282,6809,1,85,""
1283,6810,1,86,""
1284,6811,1,86,""
1285,6812,1,86,""
1286,6813,1,87,""
1287,6814,1,87,""
1288,6815,1,88,""
1289,6816,1,88,""
1290,6818,1,76,""
1291,6819,1,76,""
1292,6820,1,76,""
1293,6821,1,76,""
1294,6822,1,76,""
1295,6823,1,76,""
1296,6824,1,76,""
1297,6825,1,76,""
1298,6826,1,76,""
1299,6827,1,76,""
1300,6828,1,76,""
1301,6829,1,76,""
1302,6830,1,76,""
1303,6831,1,76,""
1304,6832,1,77,""
1305,6833,1,77,""
1306,6834,1,77,""
1307,6835,1,77,""
1308,6836,1,77,""
1309,6837,1,77,""
1310,6838,1,77,""
1311,6839,1,77,""
1312,6840,1,77,""
1313,6841,1,77,""
1314,6842,1,77,""
1315,6843,1,77,""
1316,6844,1,77,""
1317,6845,1,77,""
1318,6846,1,89,""
1319,6847,1,89,""
1320,6848,1,89,""
1321,6849,1,89,""
1322,6850,1,89,""
1323,6851,1,89,""
1324,6852,1,90,""
1325,6853,1,90,""
1326,6854,1,90,""
1327,6855,1,90,""
1328,6856,1,90,""
1329,6857,1,90,""
1330,6858,1,91,""
1331,6859,1,91,""
1332,6860,1,91,""
1333,6861,1,91,""
1334,6862,1,91,""
1335,6863,1,92,""
1336,6864,1,92,""
1337,6865,1,92,""
1338,6866,1,92,""
1339,6867,1,92,""
1340,6868,1,93,""
1341,6869,1,93,""
1342,6870,1,93,""
1343,6871,1,93,""
1344,6872,1,93,""
1345,6873,1,94,""
1346,6874,1,94,""
1347,6875,1,94,""
1348,6876,1,94,""
1349,6877,1,94,""
1350,6878,1,95,""
1351,6879,1,95,""
1352,6880,1,95,""
1353,6881,1,95,""
1354,6898,1,76,""
1355,6900,1,76,""
1356,6902,1,76,""
1357,6904,1,76,""
1358,6906,1,76,""
1359,6908,1,76,""
1360,6910,1,76,""
1361,6912,1,76,""
1362,6914,1,77,""
1363,6916,1,77,""
1364,6918,1,77,""
1365,6920,1,77,""
1366,6922,1,77,""
1367,6924,1,77,""
1368,6926,1,77,""
1369,6928,1,77,""
1370,6930,1,77,""
1371,6932,1,77,""
1372,6934,1,77,""
1373,6936,1,77,""
1374,6938,1,77,""
1375,6940,1,77,""
1376,6942,1,89,""
1377,6944,1,89,""
1378,6946,1,89,""
1379,6948,1,89,""
1380,6950,1,89,""
1381,6952,1,89,""
1382,6954,1,89,""
1383,6956,1,89,""
1384,6958,1,90,""
1385,6960,1,90,""
1386,6962,1,90,""
1387,6964,1,90,""
1388,6966,1,90,""
1389,6968,1,90,""
1390,6970,1,90,""
1391,6972,1,90,""
1392,6974,1,90,""
1393,6976,1,91,""
1394,6978,1,91,""
1395,6980,1,91,""
1396,6982,1,91,""
1397,6984,1,91,""
1398,6986,1,91,""
1399,6988,1,91,""
1400,6990,1,92,""
1401,6992,1,92,""
1402,6994,1,92,""
1403,6996,1,92,""
1404,6998,1,92,""
1405,7000,1,92,""
1406,7002,1,92,""
1407,7004,1,92,""
1408,7006,1,92,""
1409,7008,1,93,""
1410,7010,1,93,""
1411,7012,1,93,""
1412,7014,1,93,""
1413,7016,1,93,""
1414,7018,1,93,""
1415,7020,1,93,""
1416,7022,1,93,""
1417,7024,1,94,""
1418,7026,1,94,""
1419,7028,1,94,""
1420,7030,1,94,""
1421,7032,1,94,""
1422,7034,1,94,""
1423,7036,1,94,""
1424,7038,1,95,""
1425,7039,1,95,""
1426,7040,1,95,""
1427,7041,1,95,""
1428,7042,1,95,""
1429,7043,1,95,""
1430,7044,1,95,""
1431,7232,1,96,""
1432,8820,1,97,""
1433,9092,1,98,""
1434,9515,1,99,""
1435,9515,46,100,""
1436,9516,1,99,""
1437,9516,46,100,""
1438,9517,1,99,""
1439,9517,46,100,""
1440,9518,1,99,""
1441,9518,46,100,""
1442,9519,1,99,""
1443,9519,46,100,""
1444,9520,1,99,""
1445,9520,46,100,""
1446,9521,1,99,""
1447,9521,46,100,""
1448,9522,1,99,""
1449,9522,46,100,""
1450,9523,1,99,""
1451,9523,46,100,""
1452,9804,1,101,""
1453,9805,1,102,""
1454,9806,1,103,""
1455,9807,1,104,""
1456,9808,1,101,""
1457,9809,1,102,""
1458,9810,1,103,""
1459,9811,1,104,""
1460,9812,1,101,""
1461,9813,1,102,""
1462,9814,1,103,""
1463,9815,1,104,""
1464,9722,1,110,""
1465,1,1,138,""
