"rownum","Id","EffectVirtualPath","PreloadGroupsKeys","i32","i32","i32"
228,"SmashableNoHighlight","Metadata/MiscellaneousObjects/SmashableNoHighlight",[],-1000491677,4,1485617522
229,"SmashableNoHighlightBlocking","Metadata/MiscellaneousObjects/SmashableNoHighlightBlocking",[],833807511,4,1439400939
230,"SmashableNoHighlightResetBlocking","Metadata/MiscellaneousObjects/SmashableNoHighlightResetBlocking",[],1903880999,4,1308299126
231,"SmashableNoHighlightHitbox","Metadata/MiscellaneousObjects/SmashableNoHighlightHitbox",[],-1321336709,4,-625468694
232,"SmashableNoHighlightResetHitbox","Metadata/MiscellaneousObjects/SmashableNoHighlightResetHitbox",[],-982052389,4,1230753622
233,"TargetMarker2","Metadata/MiscellaneousObjects/TargetMarker2",[],-1844390017,4,-666960189
234,"IncursionGrenadeMortarTriggerNovaSmall","Metadata/Projectiles/IncursionGrenadeMortarTriggerNovaSmall",[],-1532523086,4,-1966403192
235,"IncursionGrenadeMortarTriggerNova","Metadata/Projectiles/IncursionGrenadeMortarTriggerNova",[],-1414414122,4,-714173636
236,"TreasurePile","Metadata/MiscellaneousObjects/Hideout/TreasurePile",[],-919325396,4,181167540
237,"HeistStashHideout","Metadata/MiscellaneousObjects/Heist/HeistStash_Hideout",[],-1574223219,4,-267854907
238,"RitualRuneObject","Metadata/Terrain/Leagues/Ritual/RitualRuneObject",[53],-1496317588,4,796599582
239,"RitualRuneInteractable","Metadata/Terrain/Leagues/Ritual/RitualRuneInteractable",[53],-627129234,4,-313826935
240,"RitualBlocker","Metadata/Terrain/Leagues/Ritual/RitualBlocker",[53],-1500900342,4,1670143995
241,"RitualRuneLight","Metadata/Terrain/Leagues/Ritual/RitualRuneLight",[53],-2037097018,4,-1162651323
242,"RitualBloodPool","Metadata/Terrain/Leagues/Ritual/BloodPool",[53],-574299181,4,950505012
243,"CraftingSiloHideout","Metadata/MiscellaneousObjects/Harvest/CraftingSilo_Hideout",[],45087824,4,1485393562
244,"ExpeditionStashHideout","Metadata/MiscellaneousObjects/Expedition/ExpeditionStash_Hideout",[],-1399230278,4,10820019
245,"HideoutRhoaDinner","Metadata/MiscellaneousObjects/HideoutRhoaDinner",[],-1952682949,4,293976007
246,"SpawnerDarknessEffect","Metadata/Monsters/LeagueExpedition/ReaperBoss/Objects/SpawnerDarknessEffect",[],-2110744432,4,-929698599
247,"ExpeditionNPCHome","Metadata/Monsters/LeagueExpedition/NPC/Home",[],-87164547,4,-782806747
248,"ExpeditionTujenGrenadeBomb","Metadata/Projectiles/ExpeditionTujenGrenadeBomb",[],1819175011,4,1571806793
249,"OlrothAddSpawnerPhase1","Metadata/Monsters/LeagueExpedition/Olroth/Objects/OlrothAddSpawnerPhase1",[],-858405198,4,-466955031
250,"OlrothAddSpawnerPhase2","Metadata/Monsters/LeagueExpedition/Olroth/Objects/OlrothAddSpawnerPhase2",[],-1192060314,4,1658488004
251,"VoranaSmokeAppearEffect","Metadata/Monsters/LeagueExpedition/ReaperBoss/Objects/VoranaSmokeAppearEffect",[],1215832220,4,325611135
252,"TeleportBlue","Metadata/MiscellaneousObjects/Hideout/TeleportBlue",[],-1870632540,4,2141875015
253,"TeleportRed","Metadata/MiscellaneousObjects/Hideout/TeleportRed",[],-299012610,4,2128980291
254,"TeleportYellow","Metadata/MiscellaneousObjects/Hideout/TeleportYellow",[],1177116511,4,237533034
255,"TeleportOrange","Metadata/MiscellaneousObjects/Hideout/TeleportOrange",[],-2060521272,4,796450375
256,"TeleportPurple","Metadata/MiscellaneousObjects/Hideout/TeleportPurple",[],415222739,4,-354600099
257,"TeleportGreen","Metadata/MiscellaneousObjects/Hideout/TeleportGreen",[],-179645604,4,146559381
258,"TeleportWhite","Metadata/MiscellaneousObjects/Hideout/TeleportWhite",[],-1478173906,4,254062556
259,"MudBurrowerBodyBoss","Metadata/Monsters/MudBurrower/MudBurrowerBodyBoss",[],1624320796,4,-264040635
260,"HideoutMaleMannequin","Metadata/MiscellaneousObjects/Hideout/MannequinMale",[],-1932860061,4,632426568
261,"SanctumMapDevice","Metadata/Terrain/Leagues/Sanctum/Objects/SanctumMapDevice",[62],-1648451465,4,-475635090
262,"Sanctum1_Ritual_01_02","Metadata/Terrain/Gallows/Leagues/Sanctum/Objects/Spawners/SanctumSpawnerFloor1_Ritual_01_02",[],1877719861,4,398904018
263,"Sanctum1_Ritual_02_02","Metadata/Terrain/Gallows/Leagues/Sanctum/Objects/Spawners/SanctumSpawnerFloor1_Ritual_02_02",[],-231918569,4,-1098763781
264,"Sanctum1_Ritual_03_02","Metadata/Terrain/Gallows/Leagues/Sanctum/Objects/Spawners/SanctumSpawnerFloor1_Ritual_03_02",[],-1901982310,4,-326617168
265,"Sanctum1_Ritual_Large_01_02","Metadata/Terrain/Gallows/Leagues/Sanctum/Objects/Spawners/SanctumSpawnerFloor1_Ritual_Large_01_02",[],-1537598400,4,900922720
266,"Sanctum2_Ritual_01_02","Metadata/Terrain/Gallows/Leagues/Sanctum/Objects/Spawners/SanctumSpawnerFloor2_Ritual_01_02",[],-689663629,4,1188236527
267,"Sanctum2_Ritual_02_02","Metadata/Terrain/Gallows/Leagues/Sanctum/Objects/Spawners/SanctumSpawnerFloor2_Ritual_02_02",[],2045608469,4,-485914313
268,"Sanctum2_Ritual_03_02","Metadata/Terrain/Gallows/Leagues/Sanctum/Objects/Spawners/SanctumSpawnerFloor2_Ritual_03_02",[],-110846424,4,1549807535
269,"Sanctum2_Ritual_Large_01_02","Metadata/Terrain/Gallows/Leagues/Sanctum/Objects/Spawners/SanctumSpawnerFloor2_Ritual_Large_01_02",[],1102186165,4,-799384192
270,"Sanctum2_Ritual_Large_02_02","Metadata/Terrain/Gallows/Leagues/Sanctum/Objects/Spawners/SanctumSpawnerFloor2_Ritual_Large_02_02",[],-1803177516,4,-800291018
271,"Sanctum3_Ritual_01_02","Metadata/Terrain/Gallows/Leagues/Sanctum/Objects/Spawners/SanctumSpawnerFloor3_Ritual_01_02",[],463595212,4,-1137570805
272,"Sanctum3_Ritual_02_02","Metadata/Terrain/Gallows/Leagues/Sanctum/Objects/Spawners/SanctumSpawnerFloor3_Ritual_02_02",[],-1527135428,4,-1049279645
273,"Sanctum3_Ritual_03_02","Metadata/Terrain/Gallows/Leagues/Sanctum/Objects/Spawners/SanctumSpawnerFloor3_Ritual_03_02",[],-140321363,4,692942876
274,"Sanctum3_Ritual_Large_01_02","Metadata/Terrain/Gallows/Leagues/Sanctum/Objects/Spawners/SanctumSpawnerFloor3_Ritual_Large_01_02",[],103766629,4,-498626051
275,"Sanctum3_Ritual_Large_02_02","Metadata/Terrain/Gallows/Leagues/Sanctum/Objects/Spawners/SanctumSpawnerFloor3_Ritual_Large_02_02",[],491008278,4,-2044571452
276,"Sanctum4_Ritual_01_02","Metadata/Terrain/Gallows/Leagues/Sanctum/Objects/Spawners/SanctumSpawnerFloor4_Ritual_01_02",[],-2092306198,4,1726629840
277,"Sanctum4_Ritual_02_02","Metadata/Terrain/Gallows/Leagues/Sanctum/Objects/Spawners/SanctumSpawnerFloor4_Ritual_02_02",[],1906514749,4,-1258384132
278,"Sanctum4_Ritual_03_02","Metadata/Terrain/Gallows/Leagues/Sanctum/Objects/Spawners/SanctumSpawnerFloor4_Ritual_03_02",[],-1625325314,4,-1398384326
279,"Sanctum4_Ritual_Large_01_02","Metadata/Terrain/Gallows/Leagues/Sanctum/Objects/Spawners/SanctumSpawnerFloor4_Ritual_Large_01_02",[],7094447,4,-2044385424
280,"Sanctum4_Ritual_Large_02_02","Metadata/Terrain/Gallows/Leagues/Sanctum/Objects/Spawners/SanctumSpawnerFloor4_Ritual_Large_02_02",[],-1724452113,4,-1498940114
281,"SanctumGasTrap","Metadata/Monsters/MarakethSanctumTrial/Hazards/PressurePlate_PoisonGas",[],1637109781,4,1532930991
282,"FusingResultVisuals","Metadata/MiscellaneousObjects/Microtransactions/VisualFusingEffect/FusingEffect",[],-1351337794,4,906988460
283,"HideoutProximityLight","Metadata/Effects/Environment/hideout/lights/ProximityHideoutLight",[],-1192384936,4,-1464883864
284,"SanctumMote","Metadata/Terrain/Leagues/Sanctum/Objects/SanctumMote",[62],-41234925,4,1025184537
285,"ChessPieceBase","Metadata/MiscellaneousObjects/Hideout/ChessPieceBase",[],-1115989538,4,2041599791
286,"HideoutDeliriumObject","Metadata/MiscellaneousObjects/Hideout/DeliriumObject",[],1198862070,4,751496618
287,"MicrotransactionSunMapDevice","Metadata/Terrain/Missions/Hideouts/Objects/MapDeviceVariants/SunMapDevice",[],-54800004,4,851133628
288,"MicrotransactionSunMapDeviceButton","Metadata/MiscellaneousObjects/SunMapDeviceButton",[],-515690723,4,52567558
289,"MicrotransactionBloodlordMapDevice","Metadata/Terrain/Missions/Hideouts/Objects/MapDeviceVariants/PetBlenderMapDevice",[],493098612,4,-1965219615
290,"MicrotransactionAristocratPortal","Metadata/MiscellaneousObjects/Portals/AristocratPortal",[],-288069063,4,1460445175
291,"MicrotransactionBloodlordMapDeviceButton","Metadata/MiscellaneousObjects/BloodlordMapDeviceButton",[],-1646580211,4,157492182
292,"MicrotransactionFistBumpEffect","Metadata/Effects/Microtransactions/Rings/fist_bump_ring/FistBumpEffect",[],594211385,4,-135806498
293,"HideoutAtlasDoodad","Metadata/MiscellaneousObjects/HideoutAtlasDoodad",[],417064995,4,805456086
294,"MicrotransactionForgemasterAnvil","Metadata/Effects/Microtransactions/Misc/forgemaster_armour/ForgemasterAnvil",[],1740013019,4,-526403812
295,"DragonHoardStash","Metadata/MiscellaneousObjects/StashSkins/DragonHoardStash",[],-458136940,4,-279525699
296,"DragonHoardGuildStash","Metadata/MiscellaneousObjects/StashSkins/DragonHoardGuildStash",[],-590727172,4,-2063913221
297,"HoodedMentorController","Metadata/Terrain/Gallows/Act1/1_4/Objects/HoodedMentorController",[],-1359977251,4,-1696161126
298,"CorpseChestCrimsonShore","Metadata/Chests/CorpseChests_95702/CorpseChest_CrimsonShore",[],1513169672,4,84161771
299,"TutorialArborealZombie","Metadata/Terrain/Gallows/Act1/1_1/Objects/TutorialArborealZombie",[],-349978383,4,-61229644
300,"WallSeals","Metadata/Terrain/Gallows/Act2/2_2/Objects/WallSeals",[],245634794,4,1256828727
301,"SmallScarabSpawner","Metadata/Terrain/Gallows/Act2/2_4/Objects/SmallScarabSpawner",[],-240226891,4,-471327334
302,"PillarBreakable","Metadata/Terrain/Gallows/Act2/2_4_2/Objects/PillarBreakable",[],171732350,4,-1943122882
303,"TowerFadeProxFar","Metadata/Terrain/Gallows/Act2/2_8/Objects/TowerFadeProxFar",[],-1727672579,4,1903728511
304,"BridgeFadeProx","Metadata/Terrain/Gallows/Act2/2_8/Objects/BridgeFadeProx",[],-702966886,4,-1992084419
305,"EinharPath1","Metadata/MiscellaneousObjects/PathMarkers/EinharPath1",[],1748387443,4,-454232753
306,"EinharPath2","Metadata/MiscellaneousObjects/PathMarkers/EinharPath2",[],811160805,4,-1732702755
307,"EinharPath3","Metadata/MiscellaneousObjects/PathMarkers/EinharPath3",[],809011975,4,-2085817090
308,"LarkPortal","Metadata/Monsters/Lark/Objects/LarkPortal",[],-1217784490,4,1022172916
309,"LarkPortalSpawner","Metadata/Monsters/Lark/Objects/LarkPortalSpawner",[],-447571094,4,1102273068
310,"GroundTrailMarker","Metadata/MiscellaneousObjects/GroundTrailMarker",[],-2025164564,4,716733281
311,"ForsakenSonCenser","Metadata/Monsters/ForsakenSon/BossArenaObjects/ForsakenSonCenser",[],1583573888,4,-933916101
312,"SnakePot1","Metadata/Monsters/SerpentClanMonster/objects/SnakePot1",[],-1177472812,4,-1250080545
313,"SnakePot2","Metadata/Monsters/SerpentClanMonster/objects/SnakePot2",[],-1528683549,4,669443742
314,"SnakePot4","Metadata/Monsters/SerpentClanMonster/objects/SnakePot4",[],1158038660,4,-528656273
315,"GuardFormationMarker","Metadata/Terrain/Gallows/Act2/2_3/Objects/GuardFormationMarker",[],1488405791,4,1938606835
316,"TwilightOrderPortalMob","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/TwilightOrder/portal_mob",[],1220179891,4,1869724657
317,"TwilightOrderPortal","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/TwilightOrder/portal",[],1567375656,4,-1824191460
318,"RamGiantWheelObject","Metadata/Monsters/RamGiant/RamGiantWheelObject",[],647015515,4,865070311
319,"TreeNodeMarker","Metadata/Terrain/Gallows/Act3/3_3/Objects/TreeNodeMarker",[],-505228444,4,1236323722
320,"VaalSkitterbotGrenade","Metadata/Monsters/VaalConstructs/Skitterbot/objects/VaalSkitterbotGrenade",[],-69950936,4,1034865132
321,"VaalConstructReviveMarker","Metadata/Monsters/VaalConstructs/VaalConstructReviveMarker",[],2050131038,4,-928281011
322,"SnakeManSpawner1","Metadata/Terrain/Gallows/Act3/3_4/Objects/SnakeManSpawner1",[],608020167,4,1382297963
323,"NPCInteractionTarget","Metadata/MiscellaneousObjects/NPCInteractionTarget",[],-2024763809,4,-910123722
324,"IgnagdukBogWitchEffigy","Metadata/Monsters/IgnagdukBogWitch/objects/Effigy",[],-1325586612,4,639533493
325,"VaalLightSource9","Metadata/Terrain/Doodads/Jungle/VaalProps/VaalFire/VaalLightSource9",[],-1372811938,4,-1193988322
326,"VaalLightSource10","Metadata/Terrain/Doodads/Jungle/VaalProps/VaalFire/VaalLightSource10",[],635409531,4,1743608142
327,"VaalLightSource11","Metadata/Terrain/Doodads/Jungle/VaalProps/VaalFire/VaalLightSource11",[],-1861023335,4,-2009960201
328,"VaalLightSource20","Metadata/Terrain/Doodads/Jungle/VaalProps/VaalFire/VaalLightSource20",[],-30197778,4,-162790659
329,"VaalLightSource21","Metadata/Terrain/Doodads/Jungle/VaalProps/VaalFire/VaalLightSource21",[],-1034316447,4,-1934768103
330,"FlowingMetalLight","Metadata/Terrain/Gallows/Act3/3_9/Objects/FlowingMetal_Light",[],2042313843,4,-1046469921
331,"DrownedCrewReviveMarker","Metadata/Monsters/DrownedCrew/DrownedCrewReviveMarker",[],-646078565,4,650152355
332,"VaalBloodPriestReviveMarker","Metadata/Monsters/VaalMonsters/Living/BloodPriests/VaalBloodPriestReviveMarker",[],-647993104,4,-385340249
333,"AggoratGlyph01","Metadata/NPC/Four_Act3/AggoratPresentGlyph01",[],-589522224,4,289335885
334,"AggoratGlyph02","Metadata/NPC/Four_Act3/AggoratPresentGlyph02",[],-1127570995,4,-527754980
335,"AggoratGlyph03","Metadata/NPC/Four_Act3/AggoratPresentGlyph03",[],2090402962,4,-54382646
336,"AggoratGlyph04","Metadata/NPC/Four_Act3/AggoratPresentGlyph04",[],-1274419851,4,-9775888
337,"QueenOfFilthMushroom","Metadata/Terrain/Gallows/Act3/3_11/Objects/QueenOfFilthMushroom",[],766510317,4,1937637433
338,"PirateGrenadeGround","Metadata/Projectiles/PirateGrenadeGround",[],1957738881,4,-2076482776
339,"SeismicCrystalTrap","Metadata/Terrain/Gallows/Act3/3_17/Objects/SeismicCrystalTrap",[],1666556016,4,-283813281
340,"CascadeSpikes1","Metadata/Effects/Spells/monsters_effects/Act4_FOUR/MutantBird/ao/Objects/CascadeSpikes1",[],697523687,4,1419863730
341,"CascadeSpikesCluster","Metadata/Effects/Spells/monsters_effects/Act4_FOUR/MutantBird/ao/Objects/CascadeSpikesCluster",[],-1244202088,4,-2117503990
342,"AnchormanAnchorImpact","Metadata/Monsters/Anchorman/Objects/AnchormanAnchorImpact",[],-1402350294,4,-320280530
343,"AnchormanCracks","Metadata/Monsters/Anchorman/Objects/AnchormanCracks",[],15881323,4,1691579007
344,"AnchormanImpactCrack","Metadata/Monsters/Anchorman/Objects/AnchormanImpactCrack",[],1405129967,4,510900356
345,"GunpowderLines","Metadata/Monsters/Pirates/objects/GunpowderLines",[],21413317,4,-617679222
346,"ZNecromancerReviveMarker","Metadata/Monsters/NecromancerRemakeBook/zNecromancerReviveMarker",[],1502213509,4,-818278133
347,"PaleHulkTentacle","Metadata/Monsters/TarHulk/PaleHulkTentacle",[],633405604,4,-1459526213
348,"ArenaBeastBossFissureLine","Metadata/Monsters/Goblins/objects/ArenaBeastBossFissureLine",[],-821259529,4,-1117716697
349,"ArenaBeastBossFissureLineStart","Metadata/Monsters/Goblins/objects/ArenaBeastBossFissureLineStart",[],-32317044,4,2081556580
350,"ArenaBeastBossFissureLineEnd","Metadata/Monsters/Goblins/objects/ArenaBeastBossFissureLineEnd",[],676978978,4,-2059625205
351,"GoblinGiantBossSulphiteLump","Metadata/Terrain/Gallows/Act4/4_1_2/Objects/SulphurMunchNode",[],-982094551,4,-550557268
352,"SirenBossTrackingWaterOrb","Metadata/Monsters/SirenMonster/objects/TrackingEffect",[],-1603265964,4,323288094
353,"SirenBossMirrorWall","Metadata/Monsters/SirenMonster/objects/SirenMirror",[],936005550,4,-1948486446
354,"TotemWallArchers","Metadata/Terrain/Gallows/Act4/4_4_1/Objects/TotemWallArchers",[],-2037043576,4,1270988835
355,"TotemWallCaster","Metadata/Terrain/Gallows/Act4/4_4_1/Objects/TotemWallCaster",[],219739463,4,1943465788
356,"TotemWallHorn","Metadata/Terrain/Gallows/Act4/4_4_1/Objects/TotemWallHorn",[],1257013496,4,1517785118
357,"SudokuTotemVolcanicFissurePath","Metadata/Monsters/SudokuTotemBoss/Objects/SudokuTotemVolcanicSlamPath",[],1732890260,4,-809219850
358,"SudokuTotemVolcanicFissurePathStart","Metadata/Monsters/SudokuTotemBoss/Objects/SudokuTotemVolcanicSlamPathStart",[],1503506623,4,659085622
359,"SudokuTotemVolcanicFissurePathEnd","Metadata/Monsters/SudokuTotemBoss/Objects/SudokuTotemVolcanicSlamPathEnd",[],-850293677,4,1658814820
360,"SudokuTotemVolcanicFissure","Metadata/Monsters/SudokuTotemBoss/Objects/SudokuTotemVolcanicSlam",[],2005211316,4,-1150300002
361,"YamaFutureClonePath","Metadata/Monsters/YamaBoss/objects/YamaFutureClonePath",[],1667317161,4,-1916575428
362,"YamaFutureClonePathStart","Metadata/Monsters/YamaBoss/objects/YamaFutureClonePathStart",[],-1831857325,4,-1866640841
363,"YamaFutureClonePathEnd","Metadata/Monsters/YamaBoss/objects/YamaFutureClonePathEnd",[],1214409761,4,121792717
364,"YamaFutureClone","Metadata/Monsters/YamaBoss/objects/YamaFutureClone",[],304397970,4,2005962373
365,"BloodFeverPustule","Metadata/Monsters/BloodFeverKarui/BloodFeverBloater/Objects/BloodFeverPustule",[],-1448633803,4,1532476412
366,"BloodFeverPustuleController","Metadata/Monsters/BloodFeverKarui/BloodFeverBloater/Objects/BloodFeverBloaterPathController",[],1460245236,4,813500917
367,"BloodFeverGroundPathStart","Metadata/Monsters/BloodFeverKarui/BloodFeverBloater/Objects/BloodFeverBloaterPathStart",[],-286847179,4,-303057293
368,"BloodFeverPustulePath","Metadata/Monsters/BloodFeverKarui/BloodFeverBloater/Objects/BloodFeverBloaterPath",[],498063530,4,-1061909144
369,"BloodFeverPustulePathEnd","Metadata/Monsters/BloodFeverKarui/BloodFeverBloater/Objects/BloodFeverBloaterPathEnd",[],2143153959,4,-1318971795
370,"BloodFeverCaptainAnchor","Metadata/Monsters/BloodFeverKarui/BloodFeverCaptainBoss/objects/BloodFeverCaptainHookToss",[],173319976,4,-327024874
371,"RingOfIceStatue","Metadata/MiscellaneousObjects/TemplarRingOfIceStatue",[],-1286638703,4,-578915881
372,"MicrotransactionMasqueradePortal","Metadata/MiscellaneousObjects/Portals/MasqueradePortal",[],19529457,4,93959970
373,"SanctumTorchBomb","Metadata/Projectiles/SanctumThugTorchBomb",[],-1356473569,4,-1232197226
374,"MtxDeliriumDemon","Metadata/Effects/Environment/hideout/delirium/attachment/MtxAfflictionDemon",[],1882633813,4,666500503
375,"BeehiveBehemothTreeMarkerStandalone","Metadata/Monsters/BeehiveBehemoth/Objects/TreeMarkerStandalone",[],1611744983,4,-324995431
376,"MicrotransactionDeliriumHideoutVisualSplitDemon","Metadata/Effects/Environment/hideout/delirium/attachment/MtxAfflictionDemon",[],1882633813,4,-533627446
377,"SanctumLocker","Metadata/MiscellaneousObjects/Sanctum/SanctumLocker",[],1241943106,4,1107591867
378,"SanctumLockerHideout","Metadata/MiscellaneousObjects/Sanctum/SanctumLocker_Hideout",[],-1891522764,4,-1302364121
379,"MicrotransactionMasqueradePortalRed","Metadata/MiscellaneousObjects/Portals/MasqueradePortalRed",[],-1483339433,4,-250071696
380,"MicrotransactionMasqueradePortalPurple","Metadata/MiscellaneousObjects/Portals/MasqueradePortalPurple",[],-652520971,4,-180881254
381,"MicrotransactionMasqueradePortalOrange","Metadata/MiscellaneousObjects/Portals/MasqueradePortalOrange",[],1321758022,4,2036156941
382,"HideoutScourgeObject","Metadata/MiscellaneousObjects/Hideout/ScourgeObject",[],-231977594,4,1937868861
383,"MicrotransactionChronomancerPortal","Metadata/MiscellaneousObjects/Portals/ChronomancerPortal",[],-2083653273,4,-584217793
384,"MicrotransactionChronomancerPortalHelper","Metadata/MiscellaneousObjects/Portals/ChronomancerPortalHelper",[],-1756631122,4,-1964384618
385,"MicrotransactionPoltergeistPortalSpirit","Metadata/Effects/Microtransactions/Town_Portals/SoulWellPortal/attachments/PossessingSpirits",[],-1390956949,4,361766520
386,"MicrotransactionPoltergeistPortal","Metadata/MiscellaneousObjects/Portals/PoltergeistPortal",[],1144995700,4,338478509
387,"MicrotransactionChessBoard","Metadata/MiscellaneousObjects/Hideout/ChessBoard",[],-1198098917,4,392094347
388,"AtlasHideoutZoomController","Metadata/Terrain/Missions/Hideouts/AtlasHideout/Objects/OptDeviceZoom",[],-101620103,4,-129090493
389,"AtlasHideoutTidyController","Metadata/Terrain/Missions/Hideouts/AtlasHideout/Objects/OptDeviceTidy",[],597828668,4,-72241802
390,"AtlasHideoutBeam","Metadata/Terrain/Missions/Hideouts/AtlasHideout/Objects/AtlasBeam",[],1398017885,4,-719758111
391,"SanctumStash","Metadata/MiscellaneousObjects/StashSkins/SanctumStash",[],2130271872,4,72150982
392,"SanctumGuildStash","Metadata/MiscellaneousObjects/StashSkins/SanctumGuildStash",[],-1827012220,4,-2068780343
393,"MicrotransactionStygianWaypoint","Metadata/MiscellaneousObjects/Waypoints/StygianWaypoint",[],-1381972332,4,2075553019
394,"MicrotransactionStygianWaypointHelper","Metadata/MiscellaneousObjects/Waypoints/StygianWaypointHelper",[],-215591397,4,-1522875767
395,"HideoutBoxingRing","Metadata/Terrain/Doodads/Hideouts/BoxingRing/BoxingRing",[],471258154,4,-1070722135
396,"MicrotransactionChieftainPortal","Metadata/MiscellaneousObjects/Portals/ChieftainApparitionPortal",[],-696439813,4,1070925563
397,"HideoutEaterOfWorldsTentacle","Metadata/Terrain/Missions/Hideouts/ArenaEaterOfWorlds/Objects/HideoutTentacle",[],-375141945,4,-968487087
398,"RageSlashVortex","Metadata/Effects/Spells/rage_slash/vortex",[],1351848355,4,-1438462553
399,"HideoutDemonicCraftingBench","Metadata/Terrain/Missions/Hideouts/Objects/HideoutCraftingBenchDemonic",[],-127106070,4,-208919570
400,"HideoutArcaneCraftingBench","Metadata/Terrain/Missions/Hideouts/Objects/HideoutCraftingBenchArcane",[],-607565855,4,658240687
401,"DragonHoardStashAttachedDragon","Metadata/Effects/Microtransactions/Hideout/DragonHoardCurrencyStash/attachments/Dragon",[],1397259858,4,-934736310
402,"LegendsHideoutStatue","Metadata/MiscellaneousObjects/Hideout/LegendsHideoutStatue",[],-373353175,4,-418372811
403,"ChampionsHideoutStatue","Metadata/MiscellaneousObjects/Hideout/ChampionsHideoutStatue",[],-137165755,4,1852345945
404,"VictorsHideoutStatue","Metadata/MiscellaneousObjects/Hideout/VictorsHideoutStatue",[],-708004846,4,982463769
405,"ChallengersHideoutStatue","Metadata/MiscellaneousObjects/Hideout/ChallengersHideoutStatue",[],-1303911669,4,1958098086
406,"SunApparitionPortal","Metadata/MiscellaneousObjects/Portals/SunApparitionPortal",[],-1217727980,4,1201458823
407,"SkywardSwordOnKill","Metadata/Effects/Microtransactions/Misc/rarekill_skyward_swords/SkywardSwordsMTX",[],1433410649,4,-1266147498
408,"BirdDispersionOnKill","Metadata/Effects/Microtransactions/Misc/rarekill_birds_dispersion/BirdDispersionMTX",[],-866348125,4,395573106
409,"AncestralPortalApparition","Metadata/MiscellaneousObjects/AncestralMapDeviceApparition",[],150540455,4,-503374210
410,"CrucibleStash","Metadata/MiscellaneousObjects/StashSkins/CrucibleStash",[],917952782,4,-1401307032
411,"CrucibleGuildStash","Metadata/MiscellaneousObjects/StashSkins/CrucibleGuildStash",[],536444375,4,-39088606
412,"LunarApparitionPortal","Metadata/MiscellaneousObjects/Portals/LunarApparitionPortal",[],-1331848291,4,-688411419
413,"DemonicApparitionPortal","Metadata/MiscellaneousObjects/Portals/DemonicApparitionPortal",[],1643518966,4,-1344033923
414,"AncestralTrialRespawnTotem","Metadata/MiscellaneousObjects/AncestralTrial/RespawnTotem",[],1199505705,4,-405407777
415,"AncestralTrialLeaderTotem","Metadata/MiscellaneousObjects/AncestralTrial/LeaderTotem",[],-418956692,4,1499542568
416,"TransitionableTargetMarker","Metadata/MiscellaneousObjects/TransitionableTargetMarker",[],1809423872,4,1685124250
417,"TransitionableTargetMarkerAbyss","Metadata/MiscellaneousObjects/TransitionableTargetMarkerAbyss",[],2132037788,4,96915710
418,"CrucibleForgePortal","Metadata/Effects/Microtransactions/Town_Portals/CrucibleFountain_Portal/CrucibleFountainPortal",[],-514410262,4,1737832460
419,"BaronBossSword","Metadata/Monsters/Baron/Objects/BaronHumanFormSword",[],2018517279,4,1146639875
420,"TwilightOrderAfterImageLeft","Metadata/Monsters/TwilightOrder/TwilightOrderSoldiers/afterimage/AssassinAfterimageLeft",[],-1408830744,4,-1801820242
421,"TwilightOrderAfterImageRight","Metadata/Monsters/TwilightOrder/TwilightOrderSoldiers/afterimage/AssassinAfterimageRight",[],-1841896810,4,-1171825156
422,"TwilightOrderAfterImageBack","Metadata/Monsters/TwilightOrder/TwilightOrderSoldiers/afterimage/AssassinAfterimageBack",[],795645229,4,-2139773828
423,"TwilightKaruiVolcanicFissure","Metadata/Monsters/TwilightOrderStigmata/StigmataMace/Objects/TwilightKaruiVolcanicSlam",[],951429325,4,371871074
424,"TwilightKaruiVolcanicFissurePath","Metadata/Monsters/TwilightOrderStigmata/StigmataMace/Objects/TwilightKaruiVolcanicSlamPath",[],1211902899,4,-287204928
425,"TwilightKaruiVolcanicFissurePathStart","Metadata/Monsters/TwilightOrderStigmata/StigmataMace/Objects/TwilightKaruiVolcanicSlamPathStart",[],1369684807,4,1515330808
426,"TwilightKaruiVolcanicFissurePathEnd","Metadata/Monsters/TwilightOrderStigmata/StigmataMace/Objects/TwilightKaruiVolcanicSlamPathEnd",[],1712997091,4,-671440404
427,"ShipwreckBossSwordnado","Metadata/Monsters/ShipwreckBoss/ShipwreckBossSwordnado",[],-402817677,4,769441931
428,"ShipwreckBossSwordnadoSword","Metadata/Monsters/ShipwreckBoss/ShipwreckBossGroundSword",[],1006778190,4,1338094667
429,"BloodClanTrapperBearTrap","Metadata/Monsters/BloodClan/Objects/BloodClanTrapperBearTrap",[],-164563548,4,-1573429485
430,"BloodClanCasterBlocking","Metadata/Monsters/BloodClan/Objects/BloodClanCasterBlocking",[],2067902357,4,-2129288186
431,"PerennialKingBeacon","Metadata/Monsters/PerennialKingStage2/PerennialKingBeacon",[],822199960,4,-1488846406
432,"RootedReviveMarker","Metadata/Monsters/RootedGuys/RootedReviveMarker",[],494190532,4,1253330430
433,"ImperialGraveyardKnightJunkSword","Metadata/Monsters/ImperialGraveyardKnight/objects/ImperialGraveyardKnightGroundSword",[],-1142468728,4,474451941
