"rownum","MonsterVarietiesKey","BestiaryGroupsKey","Name","BestiaryEncountersKey","bool","IconSmall","Icon","Boss_MonsterVarietiesKey","BestiaryGenusKey","bool","BestiaryCapturableMonstersKey","IsDisabled","i32","bool"
307,6329,11,"Craicic Chimeral",36,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/GemFrog","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/GemFrog","",40,"","","",1323,""
308,6223,0,"Farrul, First of the Plains",37,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/SpiritBoss_Tiger","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/SpiritBoss_Tiger",6224,37,1,"","",498,""
309,6178,5,"Saqawal, First of the Sky",38,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/SpiritBoss_Rex","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/SpiritBoss_Rhex",6179,34,1,"","",497,""
310,6258,8,"Fenumus, First of the Night",39,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/SpiritBoss_Scorpion","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/SpiritBoss_Scorpion",6260,33,1,"","",496,""
311,6231,10,"Craiceann, First of the Deep",40,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/SpiritBoss_Crab","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/SpiritBoss_Crab",6232,32,1,"","",499,""
312,436,5,"Oozeback Bloom",16,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/OozebackBloom","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/OozebackBloom","",6,1,"",1,1323,""
313,496,9,"Brood Princess",29,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/BroodPrincess","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/BroodPrincess","",8,1,"",1,1323,""
314,473,10,"The Dweller of the Deep",31,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheDeepDweller","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheDeepDweller","",7,1,"",1,1323,""
315,255,1,"The Faun",6,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheFaun","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheFaun",257,1,1,"",1,1323,""
316,275,1,"Ungulath",6,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Ungulath","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Ungulath","",2,1,"",1,1323,""
317,333,0,"The Burning Menace",1,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheBurningMenace","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheBurningMenace","",3,1,"",1,1323,""
318,488,9,"Ambrosia, Daughter of Merveil",29,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Ambrosia","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Ambrosia","",8,1,"",1,1323,""
319,490,9,"Amarissa, Daughter of Merveil",29,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Amarissa","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Amarissa","",8,1,"",1,1323,""
320,112,3,"The Great White Beast",10,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheGreatWhiteBeast","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheGreatWhiteBeast","",0,1,"",1,1323,""
321,934,8,"Black Death",26,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/BlackDeath","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/BlackDeath","",12,1,"",1,1323,""
322,936,8,"The Weaver",26,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheWeaver","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheWeaver",939,12,1,"",1,1323,""
323,347,1,"Nadia the Soothing",5,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/NadiaTheSoothing","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/NadiaTheSoothing","",5,1,"",1,1323,""
324,349,1,"Aidan the Frenzied",5,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/AidanTheFrenzied","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/AidanTheFrenzied","",5,1,"",1,1323,""
325,3178,3,"Q'uru",11,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Quru","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Quru","",21,1,"",1,1323,""
326,1671,4,"Thistlesage",13,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Thistlesage","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Thistlesage","",18,1,"",1,1323,""
327,2709,8,"The Conqueror Wurm",23,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/ConquerorWurm","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/ConquerorWurm","",19,1,"",1,1323,""
328,1499,6,"Paradisae Venenum",20,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/ParadisaeVenenum","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/ParadisaeVenenum","",14,1,"",1,1323,""
329,3855,5,"The Hundred Foot Shadow",15,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheHundredFootShadow","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheHundredFootShadow",3856,22,1,"",1,1323,""
330,4121,5,"Eyepecker",42,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/CockerelBestiaryBoss","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/CockerelBestiaryBoss","",26,1,"",1,1323,""
331,4108,2,"Steelchaw",9,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Steelchaw","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Steelchaw","",25,1,"",1,1323,""
332,4070,2,"Raihara, Tukohama's Loyal",8,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Raihara","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Raihara","",24,1,"",1,1323,""
333,367,1,"Hollowskull, the Willing Host",4,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Hollowskull","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Hollowskull","",28,1,"",1,1323,""
334,4886,7,"The Encephalophage",41,"","","","",29,1,"",1,1323,""
335,5724,10,"Brinecrack",34,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Brinecrack","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Brinecrack","",32,1,"",1,1323,""
336,114,3,"The Great White Bones",10,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheGreatWhiteBones","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheGreatWhiteBones","",0,1,"",1,1323,""
337,2689,8,"Tunnelworm",23,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Tunnelworm","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Tunnelworm","",19,1,"",1,1323,""
338,4155,4,"Boulderback",12,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Boulderback","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Boulderback","",27,1,"",1,1323,""
339,5862,6,"The Basilisk",20,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/TheBasilisk","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/TheBasilisk","",14,1,"",1,1323,""
340,3391,3,"Marrowcrush",10,"","","","",0,1,"",1,1323,""
341,3392,5,"The Cadaver Bull",16,"","","","",6,1,"",1,1323,""
342,3393,1,"Junglemare",4,"","","","",28,1,"",1,1323,""
343,3395,1,"Blood Stasis ",5,"","","","",5,1,"",1,1323,""
344,3396,1,"Blood Morpher",5,"","","","",5,1,"",1,1323,""
345,3407,11,"Spinesnap",35,"","","","",13,1,"",1,1323,""
346,3408,11,"Genesis Paradisae",36,"","","","",40,1,"",1,1323,""
347,3409,1,"Death from Above",6,"","","","",1,1,"",1,1323,""
348,3410,1,"Guardian of the Mound",6,"","","","",2,1,"",1,1323,""
349,3417,6,"Alpha Paradisae",20,"","","","",14,1,"",1,1323,""
350,3418,7,"Mother of the Swarm",21,"","","","",15,1,"",1,1323,""
351,3419,5,"Deathflutter",14,"","","","",17,1,"",1,1323,""
352,3425,8,"Wrigglechaw",23,"","","","",19,1,"",1,1323,""
353,3426,10,"Blinkflame",31,"","","","",7,1,"",1,1323,""
354,3427,9,"The Duchess",29,"","","","",8,1,"",1,1323,""
355,3428,10,"Shivershell",32,"","","","",9,1,"",1,1323,""
356,3434,6,"Razorleaf",19,"","","","",10,1,"",1,1323,""
357,3435,9,"Stranglecreep",29,"","","","",11,1,"",1,1323,""
358,3436,8,"Pewterfang",26,"","","","",12,1,"",1,1323,""
359,3437,4,"Bladeback Guardian",13,"","","","",18,1,"",1,1323,""
360,3438,9,"Strangledrift",30,"","","","",20,1,"",1,1323,""
361,3440,5,"Ghostram",16,"","","","",6,1,"",1,1323,""
362,136,3,"Tyrannursus Maximus",10,"","","",137,0,1,"",1,1323,""
363,108,3,"Primal Beast",10,"","","","",0,"","",1,1323,""
364,109,3,"The Alpha Beast",10,"","","","",0,1,"",1,1323,""
365,360,1,"Aboriginal Chieftain",5,"","","","",28,"","",1,1323,""
366,1480,11,"Bestial Maw",35,"","","","",13,"","",1,1323,""
367,4806,11,"Blue Frog",36,"","","","",41,"","",1,1323,""
368,4808,11,"Common Frog",36,"","","","",41,"","",1,1323,""
369,4810,11,"Strange Frog",36,"","","","",41,"","",1,1323,""
370,1495,6,"Wild Chimeral",20,"","","","",14,"","",1,1323,""
371,1562,7,"Nightmarish Crawler",21,"","","","",16,"","",1,1323,""
372,1561,7,"Nightmarish Carrion",21,"","","","",15,"","",1,1323,""
373,371,1,"Primitive Ape",5,"","","","",5,"","",1,1323,""
374,4714,1,"Echo of the Verdant",5,"","","","",5,"","",1,1323,""
375,5223,7,"Parasite",41,"","","","",29,"",243,1,1323,""
376,4885,7,"Vicious Parasite",41,"","","","",29,"",249,1,1323,""
377,4952,2,"Purge Hound",43,"","","","",31,"",250,1,1323,""
378,4953,2,"Lola, the Fierce",43,"","","","",31,1,"",1,1323,""
379,4954,2,"Rocco, the Bloodthirsty",43,"","","","",31,1,"",1,1323,""
380,451,5,"Ventarus",16,"","","","",6,1,"",1,1323,""
381,425,5,"Primordial Rhoa",16,"","","","",6,"","",1,1323,""
382,2714,8,"Mystic Devourer",23,"","","","",19,"","",1,1323,""
383,4786,8,"Devourer",23,"","","","",19,"",180,1,1323,""
384,2708,8,"Devourer",23,"","","","",19,"",180,1,1323,""
385,2702,8,"Ancient Devourer",23,"","","","",19,"","",1,1323,""
386,2691,8,"Devourer",23,"","","","",19,"",180,1,1323,""
387,4719,7,"Echo of the Verdant",22,"","","","",23,"","",1,1323,""
388,456,10,"Fossil Eater",31,"","","","",7,"","",1,1323,""
389,5861,8,"Tamipin",27,"","","","",35,1,"",1,1323,""
390,5857,8,"Tamulus",27,"","","","",35,1,"",1,1323,""
391,503,9,"Fated Siren",29,"","","","",8,"","",1,1323,""
392,4715,6,"Echo of the Verdant",19,"","","","",10,"","",1,1323,""
393,4790,6,"Maze Slitherer",18,"","","","",10,"","",1,1323,""
394,910,9,"Foreseen Spawn",29,"","","","",11,"","",1,1323,""
395,4717,8,"Echo of the Verdant",26,"","","","",12,"","",1,1323,""
396,962,8,"Ink Spinner",26,"","","","",12,"","","",1323,1
397,4757,8,"Maze Webspinner",26,"","","","",12,"","",1,1323,""
398,4758,8,"Maze Hatchling",26,"","","","",12,"","",1,1323,""
399,4789,4,"Maze Needleback",13,"","","","",18,"","",1,1323,""
400,2423,1,"Spirit of Aidan",5,"","","",2424,5,1,"",1,1323,""
401,2421,1,"Spirit of Nadia",5,"","","",2422,5,1,"",1,1323,""
402,938,8,"Balah, Duke",26,"","","","",12,1,"",1,1323,""
403,4389,0,"Mutewind Lynx",3,"","","","",36,"","",1,1323,""
404,4721,5,"Echo of the Verdant",15,"","","","",22,"","",1,1323,""
405,3362,10,"Mother of the Hive",31,"","","",3364,7,1,"",1,1323,""
406,3308,9,"The All-seeing Eye",30,"","","","",20,1,"",1,1323,""
407,3311,1,"Konu, Maker of Wind",6,"","","","",1,1,"",1,1323,""
408,3319,1,"Sheaq, Maker of Floods",6,"","","","",2,1,"",1,1323,""
409,3323,8,"Kamaq, Soilmaker",23,"","","","",19,1,"",1,1323,""
410,3335,1,"Simi, the Nature Touched",4,"","","","",28,1,"",1,1323,""
411,3342,8,"Cintiq, the Inescapable",26,"","","","",12,1,"",1,1323,""
412,3344,6,"Thornrunner",19,"","","","",10,1,"",1,1323,""
413,3338,7,"The Sunburst Queen",21,"","","","",15,1,"",1,1323,""
414,3365,9,"Rima, Deep Temptress",29,"","","","",8,1,"",1,1323,""
415,3325,5,"Inti of the Blood Moon",14,"","","","",17,1,"",1,1323,""
416,3370,7,"Quetzerxi",22,"","","","",23,1,"",1,1323,""
417,3309,9,"The All-seeing Eye",30,"","","","",20,1,406,1,1323,""
418,3312,1,"Konu, Maker of Wind",6,"","","","",1,1,407,1,1323,""
419,3320,1,"Sheaq, Maker of Floods",6,"","","","",2,1,408,1,1323,""
420,3324,7,"Kamaq, Soilmaker",23,"","","","",19,1,409,1,1323,""
421,3326,5,"Inti of the Blood Moon",14,"","","","",17,1,415,1,1323,""
422,3336,1,"Simi, the Nature Touched",4,"","","","",28,1,410,1,1323,""
423,3339,7,"The Sunburst Queen",21,"","","","",15,1,413,1,1323,""
424,3343,8,"Cintiq, the Inescapable",26,"","","","",12,1,411,1,1323,""
425,3345,6,"Thornrunner",19,"","","","",10,1,412,1,1323,""
426,3366,9,"Rima, Deep Temptress",29,"","","","",8,1,414,1,1323,""
427,3635,1,"Mutated Chieftain",5,"","","","",28,1,"",1,1323,""
428,3613,1,"Crazed Chieftain",5,"","","","",28,"","",1,1323,""
429,3615,3,"Infected Ambusher",11,"","","","",21,"","",1,1323,""
430,3617,3,"Mutated Ursa",11,"","","","",21,1,"",1,1323,""
431,3616,3,"Plummeting Ursa",11,"","","","",21,"","",1,1323,""
432,3625,11,"Rabid Maw",35,"","","","",13,"","",1,1323,""
433,3638,11,"Mutated Maw",35,"","","","",13,1,"",1,1323,""
434,3630,11,"Mutated Croaker",36,"","","","",40,1,"",1,1323,""
435,3614,6,"Putrid Chimeral",20,"","","","",14,"","",1,1323,""
436,3632,6,"Twisted Chimeral",20,"","","","",14,1,"",1,1323,""
437,3611,7,"Rabid Broodqueen",21,"","","","",15,"","",1,1323,""
438,3629,7,"Mutated Broodqueen",21,"","","","",15,1,"",1,1323,""
439,3612,7,"Rabid Minion",21,"","","","",15,"","",1,1323,""
440,3619,5,"Infected Rhoa",16,"","","","",6,"","",1,1323,""
441,3620,5,"Rabid Rhoa",16,"","","","",6,"","",1,1323,""
442,3636,5,"Mutated Rhoa",16,"","","","",6,1,"",1,1323,""
443,3626,10,"Fused Crawler",32,"","","","",9,"","",1,1323,""
444,3634,10,"Mutated Winterclaw",32,"","","","",9,1,"",1,1323,""
445,3637,6,"Mutated Adder",19,"","","","",10,1,"",1,1323,""
446,3622,6,"Infected Adder",19,"","","","",10,"","",1,1323,""
447,3624,6,"Putrid Serpent",19,"","","","",10,"","",1,1323,""
448,3631,8,"Mutated Arachnid",26,"","","","",12,1,"",1,1323,""
449,3621,8,"Putrid Weaver",26,"","","","",12,"","",1,1323,""
450,3604,8,"Sickly Spinner",26,"","","","",12,"","",1,1323,""
451,3605,4,"Infected Spiker",13,"","","","",18,"","",1,1323,""
452,3101,9,"Infected Watcher",30,"","","","",20,"","",1,1323,""
453,3628,9,"Mutated Watcher",30,"","","","",20,1,"",1,1323,""
454,3606,3,"Infected Beast",11,"","","","",0,"","",1,1323,""
455,3608,3,"Risen Infested Beast",11,"","","",3609,0,1,"",1,1323,""
456,3633,0,"Mutated Flamebeast",1,"","","","",3,1,"",1,1323,""
457,3618,0,"Crazed Flamebeast",1,"","","","",3,"","",1,1323,""
458,3421,0,"Bladetooth",1,"","","","",3,1,"",1,1323,""
459,6741,4,"Cavestalker",13,"","","","",18,"","",1,1323,""
460,6764,4,"Azure Shrieker",13,"","","","",18,"","",1,1323,""
461,6766,4,"Charged Shrieker",13,"","","","",18,"","",1,1323,""
462,6746,1,"Azure Ape",5,"","","","",5,"","",1,1323,""
463,6748,1,"Azure Ape",5,"","","","",5,"","",1,1323,""
464,6757,4,"Gorgol Alpha",13,"","","","",18,"","",1,1323,""
465,6729,7,"Cave Weta",22,"","","","",23,"","",1,1323,""
466,6731,7,"Unstable Weta",22,"","","","",23,"","",1,1323,""
467,6696,8,"Hatchling",26,"","","","",12,"","",1,1323,""
468,6701,8,"Skitterling",26,"","","","",12,"","",1,1323,""
469,6704,8,"Azurite Widow",26,"","","","",12,"","",1,1323,""
470,8122,3,"Wild Bristle Matron",44,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/RedBeastTier3","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/RedBeastTier3","",0,"","","",1323,""
471,8125,0,"Wild Hellion Alpha",45,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/RedHellionTier3","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/RedHellionTier3","",3,"","","",1323,""
472,8130,4,"Wild Brambleback",46,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/RedBrambleHulkTier","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/RedBrambleHulkTier3","",28,"","","",1323,""
473,8163,9,"Vivid Watcher",47,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/GreenSquidTier3","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/GreenSquidTier3","",20,"","","",1323,""
474,8166,5,"Vivid Vulture",48,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/GreenVultureParasiteTier3","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/GreenVultureParasiteTier3","",22,"","","",1323,""
475,8170,8,"Vivid Abberarach",49,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/GreenPlatedScorpionTier3","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/GreenPlatedScorpionTier3","",33,"","","",1323,""
476,8197,2,"Primal Rhex Matriarch",50,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/BlueRhexLargeTier3","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/BlueRhexLargeTier3","",24,"","","",1323,""
477,8200,10,"Primal Crushclaw",51,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/BlueNessaCrabTier3","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/BlueNessaCrabTier3","",30,"","","",1323,""
478,8205,1,"Primal Cystcaller",52,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/BlueGoatmanTier3","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/BlueGoatmanTier3","",1,"","","",1323,""
