"rownum","WordsKey","ItemVisualIdentityKey","UniqueStashTypesKey","i32_48","i32_52","OverrideWidth","OverrideHeight","ShowIfEmptyChallengeLeague","ShowIfEmptyStandard","RenamedVersion","BaseVersion","IsAlternateArt"
535,736,12387,16,74,0,0,0,1,1,"","",""
536,737,12388,6,56,0,2,3,1,1,"","",""
537,706,12389,0,15,0,0,0,1,1,"","",""
538,738,12390,11,20,0,0,0,1,1,"","",""
539,739,12391,13,58,0,0,0,1,1,"","",""
540,740,12392,15,84,0,0,0,1,1,"","",""
541,743,12395,3,24,0,0,0,1,1,"","",""
542,745,12397,6,58,0,2,3,1,1,"","",""
543,746,12572,6,60,0,1,4,1,1,"","",""
544,747,12398,17,64,0,0,0,1,1,"","",""
545,815,12573,19,84,0,0,0,1,1,"","",""
546,748,12555,16,76,0,0,0,1,1,"","",""
547,749,12556,16,78,0,0,0,1,1,"","",""
548,754,12399,15,86,0,0,0,1,1,"","",""
549,755,12404,1,33,0,0,0,1,1,"","",""
550,756,12405,11,22,0,0,0,1,1,"","",""
551,758,12407,13,60,0,0,0,1,1,"","",""
552,760,12409,0,16,0,0,0,1,1,"","",""
553,761,12410,15,88,0,0,0,1,1,"","",""
554,762,12411,14,60,0,0,0,1,1,"","",""
555,763,12412,9,30,0,0,0,1,1,"","",""
556,764,12413,8,64,0,2,3,1,1,"","",""
557,787,12417,2,40,0,0,0,1,1,"","",""
558,788,12427,6,62,0,0,0,1,1,"","",""
559,789,12428,2,41,0,0,0,1,1,"","",""
560,790,12429,15,90,0,0,0,1,1,"","",""
561,791,12430,8,66,0,0,0,1,1,"","",""
562,792,12431,6,64,0,2,3,1,1,"","",""
563,793,12432,1,34,0,0,0,1,1,"","",""
564,175,9577,18,12,0,0,0,1,1,"","",""
565,794,12545,9,32,0,0,0,1,1,"","",""
566,795,12546,16,80,0,0,0,1,1,"","",""
567,796,12547,2,42,0,0,0,1,1,"","",""
568,797,12548,3,26,0,0,0,1,1,"","",""
569,798,12549,6,66,0,1,4,1,1,"","",""
570,799,12553,6,68,0,2,4,1,1,"","",""
571,800,12554,19,85,0,0,0,1,1,"","",""
572,801,12557,14,62,0,0,0,1,1,"","",""
573,803,12559,13,62,0,0,0,1,1,"","",""
574,804,12560,2,43,0,0,0,1,1,"","",""
575,805,12561,0,17,0,0,0,1,1,"","",""
576,806,12562,0,18,0,0,0,1,1,"","",""
577,809,12564,18,13,0,0,0,1,1,"","",""
578,811,12577,19,86,0,0,0,1,1,"","",""
579,812,12574,19,87,0,0,0,1,1,"","",""
580,814,12576,19,88,0,0,0,1,1,"","",""
581,816,12578,15,92,0,0,0,1,1,"","",""
582,817,12433,1,35,0,0,0,1,1,"","",""
583,818,12591,15,94,0,0,0,1,1,"","",""
584,820,12592,9,34,0,0,0,1,1,"","",""
585,819,12593,9,36,0,0,0,1,1,"","",""
586,821,12594,16,82,0,0,0,1,1,"","",""
587,822,12595,16,84,0,0,0,1,1,"","",""
588,823,12596,1,36,0,0,0,1,1,"","",""
589,824,12597,1,37,0,0,0,1,1,"",588,""
590,825,12598,5,13,0,0,0,1,1,"","",""
591,826,12599,5,14,0,0,0,1,1,"","",""
592,828,12601,15,96,0,0,0,1,1,"","",""
593,829,12602,15,98,0,0,0,1,1,"",592,""
594,831,12604,1,38,0,0,0,1,1,"","",""
595,832,12605,1,39,0,0,0,1,1,"",594,""
596,833,12606,3,28,0,0,0,1,1,"","",""
597,834,12607,3,30,0,0,0,1,1,"","",""
598,835,12608,17,66,0,0,0,1,1,"","",""
599,836,12609,17,68,0,0,0,1,1,"","",""
600,837,12610,1,40,0,0,0,1,1,"","",""
601,838,12611,1,41,0,0,0,1,1,"",600,""
602,839,12612,14,64,0,0,0,1,1,"","",""
603,840,12613,14,66,0,0,0,1,1,"","",""
604,842,12615,7,38,0,0,0,1,1,"","",""
605,843,12616,7,40,0,0,0,1,1,"",604,""
606,844,12617,17,70,0,0,0,1,1,"","",""
607,845,12618,17,72,0,0,0,1,1,"",606,""
608,846,12619,6,70,0,1,3,1,1,"","",""
609,847,12620,6,72,0,1,3,1,1,"",608,""
610,848,12621,15,100,0,0,0,1,1,"","",""
611,849,12622,15,102,0,0,0,1,1,"",610,""
612,850,12623,19,89,0,0,0,1,1,"","",""
613,851,12624,19,90,0,0,0,1,1,"","",""
614,852,12625,19,91,0,0,0,1,1,"","",""
615,853,12626,19,92,0,0,0,1,1,"","",""
616,854,12627,19,93,0,0,0,1,1,"","",""
617,855,12628,19,94,0,0,0,1,1,"","",""
618,858,12629,12,42,0,0,0,1,1,"","",""
619,856,12631,17,74,0,0,0,1,1,"","",""
620,860,12633,2,44,0,0,0,"","","","",""
621,861,12634,13,64,0,0,0,1,1,"","",""
622,862,12635,16,86,0,0,0,1,1,"","",""
623,863,12636,17,76,0,0,0,1,1,"","",""
624,864,12639,5,15,0,0,0,1,1,"","",""
625,866,12646,16,88,0,0,0,1,1,"","",""
626,867,12647,0,19,0,0,0,1,1,"","",""
627,868,12656,17,78,0,0,0,1,1,"","",""
628,869,12657,7,42,0,0,0,1,1,"","",""
629,870,12676,10,36,0,0,0,1,1,"","",""
630,872,12678,12,44,0,0,0,1,1,"","",""
631,873,12679,4,10,0,0,0,1,1,"","",""
632,874,12680,15,104,0,0,0,1,1,"","",""
633,875,12682,1,42,0,0,0,1,1,"",24,""
634,890,12689,12,46,0,0,0,1,1,"","",""
635,877,12697,19,95,0,0,0,"","","","",""
636,878,12698,19,96,0,0,0,"","","","",""
637,879,12699,19,97,0,0,0,"","","","",""
638,880,12700,19,98,0,0,0,"","","","",""
639,881,12701,19,99,0,0,0,"","","","",""
640,882,12702,19,100,0,0,0,"","","","",""
641,883,12703,19,101,0,0,0,"","","","",""
642,884,12704,19,102,0,0,0,"","","","",""
643,885,12705,19,103,0,0,0,"","","","",""
644,886,12706,19,104,0,0,0,"","","","",""
645,888,12708,19,105,0,0,0,"","","","",""
646,889,12709,19,106,0,0,0,"","","","",""
647,891,12710,19,107,0,0,0,"","","","",""
648,896,12711,19,108,0,0,0,"","","","",""
649,897,12712,19,109,0,0,0,"","","","",""
650,892,12690,14,68,0,0,0,1,1,"","",""
651,894,12692,7,44,0,0,0,1,1,"","",""
652,895,12693,0,20,0,0,0,1,1,"","",""
653,898,12696,8,68,0,0,0,1,1,"","",""
654,899,12717,10,38,0,0,0,1,1,"","",""
655,900,12719,15,106,0,0,0,1,1,"","",""
656,912,12736,12,48,0,0,0,1,1,"","",""
657,57,7899,10,40,0,0,0,1,1,"","",""
658,913,12757,16,90,0,0,0,1,1,"","",""
659,914,12758,16,92,0,0,0,1,1,"","",""
660,915,12759,6,74,0,2,3,1,1,"","",""
661,916,12784,14,70,0,0,0,1,1,"","",""
662,918,12786,13,66,0,0,0,1,1,"","",""
663,918,12787,13,68,0,0,0,1,1,"","",""
664,918,12788,13,70,0,0,0,1,1,"","",""
665,342,9806,8,0,0,1,4,"","",216,"",""
666,920,12790,15,108,0,0,0,1,1,"","",""
667,921,12791,16,94,0,0,0,1,1,"","",""
668,935,12936,19,110,0,0,0,"","","","",""
669,925,12930,8,70,0,2,3,1,1,"","",""
670,926,12760,6,76,0,2,3,1,1,"","",""
671,927,12761,12,50,0,0,0,1,1,"","",""
672,928,12762,17,80,0,0,0,1,1,"","",""
673,933,12781,11,24,0,0,0,1,1,"","",""
674,934,12782,16,96,0,0,0,1,1,"","",""
675,944,12783,10,42,0,0,0,1,1,"","",""
676,937,12792,3,32,0,0,0,1,1,"","",""
677,938,12793,4,11,0,0,0,1,1,"","",""
678,939,12794,1,43,0,0,0,1,1,"","",""
679,940,12795,15,110,0,0,0,1,1,"","",""
680,941,12796,13,72,0,0,0,1,1,"","",""
681,942,12797,13,74,0,0,0,1,1,"","",""
682,959,12799,18,14,0,0,0,1,1,"","",""
683,959,12800,18,15,0,0,0,1,1,"","",""
684,959,12801,18,16,0,0,0,1,1,"","",""
685,960,12807,15,112,0,0,0,1,1,"","",""
686,962,12808,17,82,0,0,0,1,1,"","",""
687,963,12809,17,84,0,0,0,1,1,"","",""
688,979,12715,19,111,0,0,0,"","","","",""
689,964,13055,14,72,0,0,0,1,1,"","",""
690,964,13056,14,74,0,0,0,1,1,"","",""
691,964,13057,14,76,0,0,0,1,1,"","",""
692,966,12810,15,114,0,0,0,1,1,"","",""
693,967,12811,13,76,0,0,0,1,1,"","",""
694,971,12812,14,78,0,0,0,1,1,"","",""
695,972,12813,13,78,0,0,0,1,1,"","",""
696,973,12814,16,98,0,0,0,1,1,"","",""
697,974,12815,10,44,0,0,0,1,1,"","",""
698,975,12942,14,80,0,0,0,1,1,"","",""
699,120,8464,18,17,0,0,0,1,1,"","",""
700,807,12563,18,18,0,0,0,1,1,"","",""
701,961,12803,18,19,0,0,0,1,1,"","",""
702,965,12804,18,20,0,0,0,1,1,"","",""
703,969,12805,18,21,0,0,0,1,1,"","",""
704,976,12946,2,45,0,0,0,1,1,"","",""
705,977,12943,5,16,0,0,0,1,1,"","",""
706,978,12944,0,21,0,0,0,1,1,"","",""
707,980,12975,19,112,0,0,0,1,1,"","",""
708,982,12816,13,80,0,0,0,1,1,"","",""
709,983,12978,19,113,0,0,0,1,1,"","",""
710,985,12979,19,114,0,0,0,1,1,"","",""
711,986,12716,19,115,0,0,0,"","","","",""
712,987,11433,6,78,0,2,3,1,1,"","",""
713,988,12945,16,100,0,0,0,1,1,"","",""
714,989,12951,12,52,0,0,0,1,1,"","",""
715,990,12952,17,86,0,0,0,1,1,"","",""
716,991,12953,17,88,0,0,0,1,1,"","",""
717,992,12954,1,44,0,0,0,1,1,"","",""
718,992,12955,1,45,0,0,0,1,1,"","",""
719,992,12956,1,46,0,0,0,1,1,"","",""
720,992,12957,1,47,0,0,0,1,1,"","",""
721,992,12958,1,48,0,0,0,1,1,"","",""
722,993,12960,15,116,0,0,0,"","","","",""
723,994,12961,14,82,0,0,0,1,1,"","",""
724,994,12962,14,0,0,0,0,1,1,723,"",""
725,995,12963,4,12,0,0,0,1,1,"","",""
726,996,12964,9,38,0,0,0,1,1,"","",""
727,997,12965,1,49,0,0,0,1,1,"","",""
728,998,12966,16,102,0,0,0,1,1,"","",""
729,999,12967,13,82,0,0,0,1,1,"","",""
730,999,12968,13,0,0,0,0,1,1,729,"",""
731,1000,12969,12,54,0,0,0,1,1,"","",""
732,1001,12970,16,104,0,0,0,1,1,"","",""
733,1001,12971,16,0,0,0,0,1,1,732,"",""
734,1002,12972,15,118,0,0,0,1,1,"","",""
735,1002,12973,15,0,0,0,0,"","",734,"",""
736,1004,12980,19,116,0,0,0,1,1,"","",""
737,1005,12981,13,84,0,0,0,1,1,"","",""
738,1006,12982,8,72,0,2,3,1,1,"","",""
739,1007,12983,9,40,0,0,0,1,1,"","",""
740,1008,12984,5,17,0,0,0,1,1,"","",""
741,1009,12985,6,80,0,2,3,1,1,"","",""
742,1010,12986,6,82,0,2,3,1,1,"","",""
743,1011,12987,4,13,0,0,0,1,1,"","",""
744,1012,12988,8,74,0,2,3,1,1,"","",""
745,1013,12989,1,50,0,0,0,1,1,"","",""
746,1014,12995,2,46,0,0,0,1,1,"","",""
747,1015,12996,2,47,0,0,0,1,1,"","",""
748,1016,12997,16,106,0,0,0,1,1,"","",""
749,1017,12998,10,46,0,0,0,1,1,"","",""
750,1018,12553,6,84,0,2,4,1,1,"","",""
751,1019,12999,11,26,0,0,0,1,1,"","",""
752,1020,13001,16,108,0,0,0,1,1,"","",""
753,1021,13002,10,48,0,0,0,1,1,"","",""
754,1022,13003,7,46,0,0,0,1,1,"","",""
755,1023,13004,13,86,0,0,0,1,1,"","",""
756,1024,13005,15,120,0,0,0,1,1,"","",""
757,1025,13006,14,84,0,0,0,1,1,"","",""
758,1026,13007,16,110,0,0,0,1,1,"","",""
759,1027,13008,15,122,0,0,0,1,1,"","",""
760,1028,13009,16,112,0,0,0,1,1,"","",""
761,1029,13010,13,88,0,0,0,1,1,"","",""
762,1030,13011,14,86,0,0,0,1,1,"","",""
763,1031,13012,15,124,0,0,0,1,1,"","",""
764,1033,13014,16,114,0,0,0,1,1,"","",""
765,1034,13015,13,90,0,0,0,1,1,"","",""
766,1035,13016,14,88,0,0,0,1,1,"","",""
767,1036,13017,15,126,0,0,0,1,1,"","",""
768,1037,13018,16,116,0,0,0,1,1,"","",""
769,1038,13019,13,92,0,0,0,1,1,"","",""
770,1039,13020,14,90,0,0,0,1,1,"","",""
771,1040,13021,15,128,0,0,0,1,1,"","",""
772,1042,13023,17,90,0,0,0,1,1,"","",""
773,1043,13024,2,48,0,0,0,1,1,"","",""
774,1044,13025,12,56,0,0,0,1,1,"","",""
775,1077,13026,15,130,0,0,0,1,1,"","",""
776,1078,13028,13,94,0,0,0,1,1,"","",""
777,1079,13029,13,96,0,0,0,1,1,"",776,""
778,1080,13030,16,118,0,0,0,1,1,"","",""
779,1081,13031,16,120,0,0,0,1,1,"","",""
780,1082,13032,17,92,0,0,0,1,1,"","",""
781,1083,13033,17,94,0,0,0,1,1,"","",""
782,1084,13034,15,132,0,0,0,1,1,"","",""
783,1085,13035,1,51,0,0,0,1,1,"","",""
784,1086,13036,1,52,0,0,0,1,1,"",783,""
785,1087,13037,19,117,0,0,0,1,1,"","",""
786,1088,13038,19,118,0,0,0,1,1,"","",""
787,1089,13039,19,119,0,0,0,1,1,"","",""
788,1090,13040,19,120,0,0,0,1,1,"",785,""
789,1091,13041,19,121,0,0,0,1,1,"",786,""
790,1092,13042,19,122,0,0,0,1,1,"",787,""
791,1093,13043,0,22,0,0,0,1,1,"","",""
792,1094,13044,0,23,0,0,0,1,1,"","",""
793,1095,13045,12,58,0,0,0,1,1,"","",""
794,1096,13046,14,92,0,0,0,1,1,"","",""
795,1097,13047,14,94,0,0,0,1,1,"",794,""
796,1098,13048,12,60,0,0,0,1,1,"","",""
797,1099,13049,12,62,0,0,0,1,1,"","",""
798,1100,13050,6,86,0,1,3,1,1,"","",""
799,1101,13051,6,88,0,1,3,1,1,"",798,""
800,1102,13052,17,96,0,0,0,1,1,"","",""
801,1103,13053,8,76,0,2,3,1,1,"","",""
802,1105,13058,19,123,0,0,0,1,1,"","",""
803,1105,13059,19,124,0,0,0,1,1,"","",""
804,1105,13060,19,125,0,0,0,1,1,"","",""
805,1107,13116,19,126,0,0,0,1,1,"","",""
806,1109,13118,2,49,0,0,0,1,1,"","",""
807,1110,13119,10,50,0,0,0,1,1,"","",""
808,1111,13120,1,53,0,0,0,1,1,"","",""
809,1113,13122,17,98,0,0,0,1,1,"","",""
810,1114,13123,1,54,0,0,0,1,1,"","",""
811,1115,13124,13,98,0,0,0,1,1,"","",""
812,1116,13125,13,100,0,0,0,1,1,"","",""
813,1117,13126,16,122,0,0,0,1,1,"","",""
814,1118,13127,8,78,0,2,3,1,1,"","",""
815,1119,13128,16,124,0,0,0,1,1,"","",""
816,1120,13129,16,126,0,0,0,1,1,"","",""
817,1121,13130,2,50,0,0,0,1,1,"","",""
818,1122,13131,2,51,0,0,0,1,1,"","",""
819,1123,13132,2,52,0,0,0,1,1,"","",""
820,1124,13133,2,53,0,0,0,1,1,"","",""
821,1125,13134,2,54,0,0,0,1,1,"","",""
822,1126,13135,2,55,0,0,0,1,1,"","",""
823,1127,13136,2,56,0,0,0,1,1,"","",""
824,1128,13137,2,57,0,0,0,1,1,"","",""
825,1129,13138,2,58,0,0,0,1,1,"","",""
826,1130,13139,2,59,0,0,0,1,1,"","",""
827,1130,13140,2,60,0,0,0,1,1,"","",""
828,1130,13141,2,61,0,0,0,1,1,"","",""
829,1130,13142,2,62,0,0,0,1,1,"","",""
830,1130,13143,2,63,0,0,0,1,1,"","",""
831,1130,13144,2,64,0,0,0,1,1,"","",""
832,1130,13145,2,65,0,0,0,1,1,"","",""
833,1131,13146,1,55,0,0,0,1,1,"","",""
834,1138,13164,13,102,0,0,0,"","","","",""
835,1140,13166,16,128,0,0,0,1,1,"","",""
836,1141,13167,16,130,0,0,0,1,1,"","",""
837,1142,13168,16,132,0,0,0,1,1,"","",""
838,1145,13171,1,56,0,0,0,1,1,"","",""
839,1146,13172,2,66,0,0,0,1,1,"","",""
840,1147,13173,9,42,0,0,0,1,1,"","",""
841,1148,13174,6,90,0,1,4,1,1,"","",""
842,1150,13176,12,64,0,0,0,1,1,"","",""
843,1151,13177,15,134,0,0,0,1,1,"","",""
844,1152,13178,0,24,0,0,0,1,1,"","",""
845,1153,13179,16,134,0,0,0,1,1,"","",""
846,1154,13180,17,100,0,0,0,1,1,"","",""
847,1143,13169,15,136,0,0,0,1,1,"","",""
848,1112,13121,13,104,0,0,0,1,1,"","",""
849,1163,13368,2,67,0,0,0,1,1,"","",""
850,1164,13369,2,68,0,0,0,1,1,"","",""
851,1165,13370,2,69,0,0,0,1,1,"","",""
852,1166,13371,2,70,0,0,0,1,1,"","",""
853,1167,13372,2,71,0,0,0,1,1,"","",""
854,1156,13361,8,80,0,0,0,1,1,"","",""
855,1158,13363,0,25,0,0,0,1,1,"","",""
856,1159,13364,13,106,0,0,0,1,1,"","",""
857,1160,13365,15,138,0,0,0,1,1,"","",""
858,1161,13366,13,108,0,0,0,1,1,"","",""
859,1162,13367,16,136,0,0,0,1,1,"","",""
860,1168,13373,1,57,0,0,0,1,1,"","",""
861,1170,13375,17,102,0,0,0,1,1,"","",""
862,1171,13376,14,96,0,0,0,1,1,"","",""
863,1172,13377,11,28,0,0,0,1,1,"","",""
864,782,10830,5,18,0,0,0,"","","",282,""
865,1060,7920,16,138,0,0,0,"","","",30,""
866,1055,8973,17,104,0,0,0,1,1,"","",""
867,1072,11430,8,82,0,0,0,1,1,"",316,""
868,1132,9623,8,84,0,0,0,"","","",120,""
869,1075,12146,5,19,0,0,0,"","","",472,""
870,766,10805,11,30,0,0,0,"","","",269,""
871,1045,9633,15,140,0,0,0,"","","",129,""
872,753,7898,9,44,0,0,0,"","","",14,""
873,772,9655,16,140,0,0,0,"","","",139,""
874,1052,7941,13,110,0,0,0,"","","",50,""
875,778,10046,9,46,0,0,0,"","","",244,""
876,1073,7885,6,92,0,0,0,"","","",1,""
877,1069,11599,7,48,0,0,0,"","","",405,""
878,1050,9773,14,98,0,0,0,"","","",178,""
879,771,7897,16,142,0,0,0,"","","",13,""
880,1059,8964,15,142,0,0,0,"","","",99,""
881,1053,7918,16,144,0,0,0,"","","",28,""
882,1071,7901,8,86,0,0,0,"","","",16,""
883,1134,7925,16,146,0,0,0,"","","",35,""
884,1046,7927,14,100,0,0,0,"","","",37,""
885,769,7936,13,112,0,0,0,"","","",45,""
886,781,7900,8,88,0,0,0,"","","",15,""
887,1068,10043,11,32,0,0,0,"","","",243,""
888,775,8484,17,106,0,0,0,"","","",61,""
889,786,7888,2,72,0,0,0,"","","",4,""
890,750,7911,1,58,0,0,0,"","","",23,""
891,1062,7896,16,148,0,0,0,"","","",12,""
892,770,7919,16,150,0,0,0,"","","",29,""
893,1057,9903,10,52,0,0,0,"","","",213,""
894,768,7926,1,59,0,0,0,"","","",36,""
895,1056,9776,8,90,0,0,0,"","","",180,""
896,784,8972,6,94,0,0,0,"","","",107,""
897,783,11596,10,54,0,0,0,"","","",402,""
898,1070,11592,4,14,0,0,0,"","","",399,""
899,752,7933,14,102,0,0,0,"","","",42,""
900,779,7894,9,48,0,0,0,"","","",10,""
901,1048,7934,14,104,0,0,0,"","","",43,""
902,777,8950,7,50,0,0,0,"","","",87,""
903,1074,12139,6,96,0,0,0,"","","",465,""
904,1064,8476,1,60,0,0,0,"","","",53,""
905,776,9899,7,52,0,0,0,"","","",212,""
906,1076,12960,15,144,0,0,0,1,1,"",722,""
907,1066,8479,12,66,0,0,0,"","","",56,""
908,774,8934,17,108,0,0,0,"","","",74,""
909,767,7908,11,34,0,0,0,"","","",238,""
910,1058,11606,10,56,0,0,0,"","","",412,""
911,1065,8479,12,68,0,0,0,"","","",56,""
912,780,9468,9,50,0,0,0,"","","",110,""
913,773,9893,17,110,0,0,0,"","","",210,""
914,1054,11374,2,73,0,0,0,"","","",290,""
915,765,7887,2,74,0,0,0,"","","",3,""
916,751,8956,15,146,0,0,0,"","","",92,""
917,1155,9555,17,112,0,0,0,"","","",112,""
918,1047,9803,15,148,0,0,0,"","","",184,""
919,1049,7935,14,106,0,0,0,"","","",44,""
920,1067,11375,2,75,0,0,0,1,1,"",291,""
921,421,7481,1,61,0,0,0,"","","","",1
922,42,9561,6,98,0,0,0,"","","","",1
923,157,9562,16,152,0,0,0,"","","","",1
924,127,9563,13,114,0,0,0,"","","","",1
925,89,9564,14,108,0,0,0,"","","","",1
926,97,9565,13,116,0,0,0,"","","","",1
927,164,9566,17,114,0,0,0,"","","","",1
928,47,9567,2,76,0,0,0,"","","","",1
929,68,9568,1,62,0,0,0,"","","","",1
930,61,9569,6,100,0,0,0,"","","","",1
931,137,9570,9,52,0,0,0,"","","","",1
932,56,9572,9,54,0,0,0,"","","","",1
933,124,9573,1,63,0,0,0,"","","","",1
934,187,9574,15,150,0,0,0,"","","","",1
935,102,9575,1,64,0,0,0,"","","","",1
936,44,9757,2,77,0,0,0,"","","","",1
937,128,9758,14,110,0,0,0,"","","","",1
938,90,9759,14,112,0,0,0,"","","","",1
939,70,9761,1,65,0,0,0,"","","","",1
940,91,9762,14,114,0,0,0,"","","","",1
941,112,9763,7,54,0,0,0,"","","","",1
942,92,9764,14,116,0,0,0,"","","","",1
943,186,9765,14,118,0,0,0,"","","","",1
944,156,9766,10,58,0,0,0,"","","","",1
945,215,9812,1,66,0,0,0,"","","","",1
946,101,9813,1,67,0,0,0,"","","","",1
947,172,9814,15,152,0,0,0,"","","","",1
948,149,9815,15,154,0,0,0,"","","","",1
949,75,9816,16,154,0,0,0,"","","","",1
950,79,9817,16,156,0,0,0,"","","","",1
951,135,9819,8,92,0,0,0,"","","","",1
952,57,9820,10,60,0,0,0,"","","","",1
953,51,9821,4,15,0,0,0,"","","","",1
954,45,9868,2,78,0,0,0,"","","","",1
955,166,9869,9,56,0,0,0,"","","","",1
956,74,9870,16,158,0,0,0,"","","","",1
957,242,9872,2,79,0,0,0,"","","","",1
958,255,9873,0,26,0,0,0,"","","","",1
959,173,9874,2,80,0,0,0,"","","","",1
960,163,9875,6,102,0,2,4,"","","","",1
961,253,9876,2,81,0,0,0,"","","","",1
962,245,9877,12,70,0,0,0,"","","","",1
963,239,9880,1,68,0,0,0,"","","","",1
964,251,9881,1,69,0,0,0,"","","","",1
965,265,9882,16,160,0,0,0,"","","","",1
966,64,9884,2,82,0,0,0,"","","","",1
967,130,9885,4,16,0,0,0,"","","","",1
968,105,9910,12,72,0,0,0,"","","","",1
969,205,9911,6,104,0,0,0,"","","","",1
970,132,9912,14,120,0,0,0,"","","","",1
971,243,9914,2,83,0,0,0,"","","","",1
972,47,9915,2,84,0,0,0,"","","","",1
973,106,9916,12,74,0,0,0,"","","","",1
974,67,9917,1,70,0,0,0,"","","","",1
975,292,9918,2,85,0,0,0,"","","","",1
976,222,9919,5,20,0,0,0,"","","","",1
977,322,9921,13,118,0,0,0,"","","","",1
978,103,10025,12,76,0,0,0,"","","","",1
979,65,10026,11,36,0,0,0,"","","","",1
980,184,10027,15,156,0,0,0,"","","","",1
981,289,10029,6,106,0,0,0,"","","","",1
982,303,10030,0,27,0,0,0,"","","","",1
983,206,10031,2,86,0,0,0,"","","","",1
984,43,10032,1,71,0,0,0,"","","","",1
985,178,10033,16,162,0,0,0,"","","","",1
986,306,10034,12,78,0,0,0,"","","","",1
987,368,10035,12,80,0,0,0,"","","","",1
988,321,10058,5,21,0,0,0,"","","","",1
989,189,10059,10,62,0,0,0,"","","","",1
990,298,10060,2,87,0,0,0,"","","","",1
991,343,10062,16,164,0,0,0,"","","","",1
992,309,10063,12,82,0,0,0,"","","","",1
993,64,10064,2,88,0,0,0,"","","","",1
994,299,10065,2,89,0,0,0,"","","","",1
995,117,10066,17,116,0,0,0,"","","","",1
996,300,10067,2,90,0,0,0,"","","","",1
997,301,10068,2,91,0,0,0,"","","","",1
998,337,10816,10,64,0,0,0,"","","","",1
999,254,10818,2,92,0,0,0,"","","","",1
1000,392,10819,0,28,0,0,0,"","","","",1
1001,218,10820,16,166,0,0,0,"","","","",1
1002,240,10821,1,72,0,0,0,"","","","",1
1003,418,10822,2,93,0,0,0,"","","","",1
1004,43,11386,1,73,0,0,0,"","","","",1
1005,288,11388,3,34,0,0,0,"","","","",1
1006,62,11389,2,94,0,0,0,"","","","",1
1007,181,11390,16,168,0,0,0,"","","","",1
1008,449,11391,0,29,0,0,0,"","","","",1
1009,390,11403,2,95,0,0,0,"","","","",1
1010,94,11405,13,120,0,0,0,"","","","",1
1011,410,11406,2,96,0,0,0,"","","","",1
1012,339,11407,4,17,0,0,0,"","","","",1
1013,451,11408,1,74,0,0,0,"","","","",1
1014,89,11417,14,122,0,0,0,"","","","",1
1015,59,11419,8,94,0,0,0,"","","","",1
1016,429,11420,2,97,0,0,0,"","","","",1
1017,106,11421,12,84,0,0,0,"","","","",1
1018,215,11422,1,75,0,0,0,"","","","",1
1019,586,11502,17,118,0,0,0,"","","","",1
1020,431,11503,1,76,0,0,0,"","","","",1
1021,406,11505,6,108,0,0,0,"","","","",1
1022,441,11506,1,77,0,0,0,"","","","",1
1023,108,11507,17,120,0,0,0,"","","","",1
1024,594,11508,2,98,0,0,0,"","","","",1
1025,669,11589,15,158,0,0,0,"","","","",1
1026,422,12109,10,66,0,0,0,"","","","",1
1027,243,12111,2,99,0,0,0,"","","","",1
1028,247,12112,14,124,0,0,0,"","","","",1
1029,403,12113,13,122,0,0,0,"","","","",1
1030,614,12114,1,78,0,0,0,"","","","",1
1031,574,12153,6,110,0,0,0,"","","","",1
1032,110,12155,17,122,0,0,0,"","","","",1
1033,303,12156,0,30,0,0,0,"","","","",1
1034,235,12157,7,56,0,0,0,"","","","",1
1035,654,12158,12,86,0,0,0,"","","","",1
1036,370,12182,11,38,0,0,0,"","","","",1
1037,485,12184,10,68,0,0,0,"","","","",1
1038,466,12185,12,88,0,0,0,"","","","",1
1039,554,12186,2,100,0,0,0,"","","","",1
1040,667,12187,1,79,0,0,0,"","","","",1
1041,768,12419,1,80,0,0,0,"","","",36,1
1042,655,12420,1,81,0,0,0,"","","","",1
1043,486,12421,1,82,0,0,0,"","","","",1
1044,241,12422,1,83,0,0,0,"","","","",1
1045,659,12423,1,84,0,0,0,"","","","",1
1046,240,12424,1,85,0,0,0,"","","","",1
1047,1180,7598,16,170,0,0,0,"","","","",""
1048,1180,7599,16,172,0,0,0,"","","","",1
1049,1174,13379,13,124,0,0,0,1,1,"","",""
1050,1175,13380,16,174,0,0,0,1,1,"","",""
1051,1176,13381,1,86,0,0,0,1,1,"","",""
1052,1182,13384,8,96,0,0,0,1,1,"","",""
1053,1181,13383,16,176,0,0,0,1,1,"","",""
1054,1183,13386,19,127,0,0,0,1,1,"","",""
1055,1184,13387,19,128,0,0,0,1,1,"","",""
1056,1185,13388,19,129,0,0,0,1,1,"","",""
1057,1186,13389,19,130,0,0,0,1,1,"","",""
1058,1187,13390,19,131,0,0,0,1,1,"","",""
1059,1177,13382,16,178,0,0,0,1,1,"","",""
1060,1188,13391,19,132,0,0,0,1,1,"","",""
1061,1195,13433,13,126,0,0,0,1,1,"","",""
1062,1196,13434,2,101,0,0,0,1,1,"","",""
1063,1197,13435,2,102,0,0,0,1,1,"","",""
1064,1198,13436,15,160,0,0,0,"","","","",""
1065,1199,13437,1,87,0,0,0,1,1,"","",""
1066,1200,13438,12,90,0,0,0,1,1,"","",""
1067,1202,13440,14,126,0,0,0,1,1,"","",""
1068,1203,13441,13,128,0,0,0,1,1,"","",""
1069,1206,13442,4,18,0,0,0,1,1,"","",""
1070,1204,11536,19,133,0,0,0,1,1,"","",""
