"rownum","BaseItemTypesKey","AddedModsKeys","NegativeWeight_TagsKeys","NegativeWeight_Values","ForcedAddModsKeys","ForbiddenDelveCraftingTagsKeys","AllowedDelveCraftingTagsKeys","CanMirrorItem","CorruptedEssenceChance","CanImproveQuality","HasLuckyRolls","SellPrice_ModsKeys","CanRollWhiteSockets","Weight_TagsKeys","Weight_Values","DelveCraftingModifierDescriptionsKeys","BlockedDelveCraftingModifierDescriptionsKeys","bool","bool","[i32]","[i32]"
224,10642,[],[636],[0],[],[],[],"",0,"","",[],"",[318],[3000],"[52,72]","[63,79,16]","","",[1000],[0]
225,10643,[],[324],[0],[],[],[],"",0,"","",[],"",[317],[3000],"[53,37]","[43,22]","","",[1000],[0]
226,10644,[],[633],[0],[],[],[],"",0,"","",[],"",[317],[3000],"[53,64]","[44,73]","","",[1000],[0]
227,10645,[],[313],[0],[],[],[],"",0,"","",[],"",[317],[3000],"[53,27]","[45,10]","","",[1000],[0]
228,10646,[],[320],[0],[],[],[],"",0,"","",[],"",[317],[3000],"[53,65]","[46,74]","","",[1000],[0]
229,10647,[],[323],[0],[],[],[],"",0,"","",[],"",[317],[3000],"[53,36]","[47,21]","","",[1000],[0]
230,10648,[],[311],[0],[],[],[],"",0,"","",[],"",[317],[3000],"[53,30]","[48,13]","","",[1000],[0]
231,10649,[],[316],[0],[],[],[],"",0,"","",[],"",[317],[3000],"[53,32]","[49,17]","","",[1000],[0]
232,10650,[],[27],[0],[],[],[],"",0,"","",[],"",[317],[3000],"[53,66]","[50,75]","","",[1000],[0]
233,10651,[],[309],[0],[],[],[],"",0,"","",[],"",[317],[3000],"[53,28]","[51,11]","","",[1000],[0]
234,10652,[],[318],[0],[],[],[],"",0,"","",[],"",[317],[3000],"[53,34]","[52,15]","","",[1000],[0]
235,10653,[],[632],[0],[],[],[],"",0,"","",[],"",[317],[3000],"[53,67]","[54,76]","","",[1000],[0]
236,10654,[],[640],[0],[],[],[],"",0,"","",[],"",[317],[3000],"[53,68]","[55,77]","","",[1000],[0]
237,10655,[],[625],[0],[],[],[],"",0,"","",[],"",[317],[3000],"[53,40]","[56,39]","","",[1000],[0]
238,10656,[],[310],[0],[],[],[],"",0,"","",[],"",[317],[3000],"[53,29]","[57,12]","","",[1000],[0]
239,10657,[],[312],[0],[],[],[],"",0,"","",[],"",[317],[3000],"[53,31]","[58,14]","","",[1000],[0]
240,10658,[],[34],[0],[],[],[],"",0,"","",[],"",[317],[3000],"[53,69]","[59,19,25]","","",[1000],[0]
241,10659,[],[321],[0],[],[],[],"",0,"","",[],"",[317],[3000],"[53,70]","[60,78]","","",[1000],[0]
242,10660,[],[634],[0],[],[],[],"",0,"","",[],"",[317],[3000],"[53,42]","[61,41]","","",[1000],[0]
243,10661,[],[319],[0],[],[],[],"",0,"","",[],"",[317],[3000],"[53,71]","[62,20,26]","","",[1000],[0]
244,10662,[],[636],[0],[],[],[],"",0,"","",[],"",[317],[3000],"[53,72]","[63,79,16]","","",[1000],[0]
245,10663,[],[324],[0],[],[],[],"",0,"","",[],"",[632],[3000],"[54,37]","[43,22]","","",[1000],[0]
246,10664,[],[633],[0],[],[],[],"",0,"","",[],"",[632],[3000],"[54,64]","[44,73]","","",[1000],[0]
247,10665,[],[313],[0],[],[],[],"",0,"","",[],"",[632],[3000],"[54,27]","[45,10]","","",[1000],[0]
248,10666,[],[320],[0],[],[],[],"",0,"","",[],"",[632],[3000],"[54,65]","[46,74]","","",[1000],[0]
249,10667,[],[323],[0],[],[],[],"",0,"","",[],"",[632],[3000],"[54,36]","[47,21]","","",[1000],[0]
250,10668,[],[311],[0],[],[],[],"",0,"","",[],"",[632],[3000],"[54,30]","[48,13]","","",[1000],[0]
251,10669,[],[316],[0],[],[],[],"",0,"","",[],"",[632],[3000],"[54,32]","[49,17]","","",[1000],[0]
252,10670,[],[27],[0],[],[],[],"",0,"","",[],"",[632],[3000],"[54,66]","[50,75]","","",[1000],[0]
253,10671,[],[309],[0],[],[],[],"",0,"","",[],"",[632],[3000],"[54,28]","[51,11]","","",[1000],[0]
254,10672,[],[318],[0],[],[],[],"",0,"","",[],"",[632],[3000],"[54,34]","[52,15]","","",[1000],[0]
255,10673,[],[317],[0],[],[],[],"",0,"","",[],"",[632],[3000],"[54,33]","[53,18]","","",[1000],[0]
256,10674,[],[640],[0],[],[],[],"",0,"","",[],"",[632],[3000],"[54,68]","[55,77]","","",[1000],[0]
257,10675,[],[625],[0],[],[],[],"",0,"","",[],"",[632],[3000],"[54,40]","[56,39]","","",[1000],[0]
258,10676,[],[310],[0],[],[],[],"",0,"","",[],"",[632],[3000],"[54,29]","[57,12]","","",[1000],[0]
259,10677,[],[312],[0],[],[],[],"",0,"","",[],"",[632],[3000],"[54,31]","[58,14]","","",[1000],[0]
260,10678,[],[34],[0],[],[],[],"",0,"","",[],"",[632],[3000],"[54,69]","[59,19,25]","","",[1000],[0]
261,10679,[],[321],[0],[],[],[],"",0,"","",[],"",[632],[3000],"[54,70]","[60,78]","","",[1000],[0]
262,10680,[],[634],[0],[],[],[],"",0,"","",[],"",[632],[3000],"[54,42]","[61,41]","","",[1000],[0]
263,10681,[],[319],[0],[],[],[],"",0,"","",[],"",[632],[3000],"[54,71]","[62,20,26]","","",[1000],[0]
264,10682,[],[636],[0],[],[],[],"",0,"","",[],"",[632],[3000],"[54,72]","[63,79,16]","","",[1000],[0]
265,10683,[],[324],[0],[],[],[],"",0,"","",[],"",[640],[3000],"[55,37]","[43,22]","","",[1000],[0]
266,10684,[],[633],[0],[],[],[],"",0,"","",[],"",[640],[3000],"[55,64]","[44,73]","","",[1000],[0]
267,10685,[],[313],[0],[],[],[],"",0,"","",[],"",[640],[3000],"[55,27]","[45,10]","","",[1000],[0]
268,10686,[],[320],[0],[],[],[],"",0,"","",[],"",[640],[3000],"[55,65]","[46,74]","","",[1000],[0]
269,10687,[],[323],[0],[],[],[],"",0,"","",[],"",[640],[3000],"[55,36]","[47,21]","","",[1000],[0]
270,10688,[],[311],[0],[],[],[],"",0,"","",[],"",[640],[3000],"[55,30]","[48,13]","","",[1000],[0]
271,10689,[],[316],[0],[],[],[],"",0,"","",[],"",[640],[3000],"[55,32]","[49,17]","","",[1000],[0]
272,10690,[],[27],[0],[],[],[],"",0,"","",[],"",[640],[3000],"[55,66]","[50,75]","","",[1000],[0]
273,10691,[],[309],[0],[],[],[],"",0,"","",[],"",[640],[3000],"[55,28]","[51,11]","","",[1000],[0]
274,10692,[],[318],[0],[],[],[],"",0,"","",[],"",[640],[3000],"[55,34]","[52,15]","","",[1000],[0]
275,10693,[],[317],[0],[],[],[],"",0,"","",[],"",[640],[3000],"[55,33]","[53,18]","","",[1000],[0]
276,10694,[],[632],[0],[],[],[],"",0,"","",[],"",[640],[3000],"[55,67]","[54,76]","","",[1000],[0]
277,10695,[],[625],[0],[],[],[],"",0,"","",[],"",[640],[3000],"[55,40]","[56,39]","","",[1000],[0]
278,10696,[],[310],[0],[],[],[],"",0,"","",[],"",[640],[3000],"[55,29]","[57,12]","","",[1000],[0]
279,10697,[],[312],[0],[],[],[],"",0,"","",[],"",[640],[3000],"[55,31]","[58,14]","","",[1000],[0]
280,10698,[],[34],[0],[],[],[],"",0,"","",[],"",[640],[3000],"[55,69]","[59,19,25]","","",[1000],[0]
281,10699,[],[321],[0],[],[],[],"",0,"","",[],"",[640],[3000],"[55,70]","[60,78]","","",[1000],[0]
282,10700,[],[634],[0],[],[],[],"",0,"","",[],"",[640],[3000],"[55,42]","[61,41]","","",[1000],[0]
283,10701,[],[319],[0],[],[],[],"",0,"","",[],"",[640],[3000],"[55,71]","[62,20,26]","","",[1000],[0]
284,10702,[],[636],[0],[],[],[],"",0,"","",[],"",[640],[3000],"[55,72]","[63,79,16]","","",[1000],[0]
285,10703,[],[324],[0],[],[],[],"",0,"","",[],"",[625],[3000],"[56,37]","[43,22]","","",[1000],[0]
286,10704,[],[633],[0],[],[],[],"",0,"","",[],"",[625],[3000],"[56,64]","[44,73]","","",[1000],[0]
287,10705,[],[313],[0],[],[],[],"",0,"","",[],"",[625],[3000],"[56,27]","[45,10]","","",[1000],[0]
288,10706,[],[320],[0],[],[],[],"",0,"","",[],"",[625],[3000],"[56,65]","[46,74]","","",[1000],[0]
289,10707,[],[323],[0],[],[],[],"",0,"","",[],"",[625],[3000],"[56,36]","[47,21]","","",[1000],[0]
290,10708,[],[311],[0],[],[],[],"",0,"","",[],"",[625],[3000],"[56,30]","[48,13]","","",[1000],[0]
291,10709,[],[316],[0],[],[],[],"",0,"","",[],"",[625],[3000],"[56,32]","[49,17]","","",[1000],[0]
292,10710,[],[27],[0],[],[],[],"",0,"","",[],"",[625],[3000],"[56,66]","[50,75]","","",[1000],[0]
293,10711,[],[309],[0],[],[],[],"",0,"","",[],"",[625],[3000],"[56,28]","[51,11]","","",[1000],[0]
294,10712,[],[318],[0],[],[],[],"",0,"","",[],"",[625],[3000],"[56,34]","[52,15]","","",[1000],[0]
295,10713,[],[317],[0],[],[],[],"",0,"","",[],"",[625],[3000],"[56,33]","[53,18]","","",[1000],[0]
296,10714,[],[632],[0],[],[],[],"",0,"","",[],"",[625],[3000],"[56,67]","[54,76]","","",[1000],[0]
297,10715,[],[640],[0],[],[],[],"",0,"","",[],"",[625],[3000],"[56,68]","[55,77]","","",[1000],[0]
298,10716,[],[310],[0],[],[],[],"",0,"","",[],"",[625],[3000],"[56,29]","[57,12]","","",[1000],[0]
299,10717,[],[312],[0],[],[],[],"",0,"","",[],"",[625],[3000],"[56,31]","[58,14]","","",[1000],[0]
300,10718,[],[34],[0],[],[],[],"",0,"","",[],"",[625],[3000],"[56,69]","[59,19,25]","","",[1000],[0]
301,10719,[],[321],[0],[],[],[],"",0,"","",[],"",[625],[3000],"[56,70]","[60,78]","","",[1000],[0]
302,10720,[],[634],[0],[],[],[],"",0,"","",[],"",[625],[3000],"[56,42]","[61,41]","","",[1000],[0]
303,10721,[],[319],[0],[],[],[],"",0,"","",[],"",[625],[3000],"[56,71]","[62,20,26]","","",[1000],[0]
304,10722,[],[636],[0],[],[],[],"",0,"","",[],"",[625],[3000],"[56,72]","[63,79,16]","","",[1000],[0]
305,10723,[],[324],[0],[],[],[],"",0,"","",[],"",[310],[3000],"[57,37]","[43,22]","","",[1000],[0]
306,10724,[],[633],[0],[],[],[],"",0,"","",[],"",[310],[3000],"[57,64]","[44,73]","","",[1000],[0]
307,10725,[],[313],[0],[],[],[],"",0,"","",[],"",[310],[3000],"[57,27]","[45,10]","","",[1000],[0]
308,10726,[],[320],[0],[],[],[],"",0,"","",[],"",[310],[3000],"[57,65]","[46,74]","","",[1000],[0]
309,10727,[],[323],[0],[],[],[],"",0,"","",[],"",[310],[3000],"[57,36]","[47,21]","","",[1000],[0]
310,10728,[],[311],[0],[],[],[],"",0,"","",[],"",[310],[3000],"[57,30]","[48,13]","","",[1000],[0]
311,10729,[],[316],[0],[],[],[],"",0,"","",[],"",[310],[3000],"[57,32]","[49,17]","","",[1000],[0]
312,10730,[],[27],[0],[],[],[],"",0,"","",[],"",[310],[3000],"[57,66]","[50,75]","","",[1000],[0]
313,10731,[],[309],[0],[],[],[],"",0,"","",[],"",[310],[3000],"[57,28]","[51,11]","","",[1000],[0]
314,10732,[],[318],[0],[],[],[],"",0,"","",[],"",[310],[3000],"[57,34]","[52,15]","","",[1000],[0]
315,10733,[],[317],[0],[],[],[],"",0,"","",[],"",[310],[3000],"[57,33]","[53,18]","","",[1000],[0]
316,10734,[],[632],[0],[],[],[],"",0,"","",[],"",[310],[3000],"[57,67]","[54,76]","","",[1000],[0]
317,10735,[],[640],[0],[],[],[],"",0,"","",[],"",[310],[3000],"[57,68]","[55,77]","","",[1000],[0]
318,10736,[],[625],[0],[],[],[],"",0,"","",[],"",[310],[3000],"[57,40]","[56,39]","","",[1000],[0]
319,10737,[],[312],[0],[],[],[],"",0,"","",[],"",[310],[3000],"[57,31]","[58,14]","","",[1000],[0]
320,10738,[],[34],[0],[],[],[],"",0,"","",[],"",[310],[3000],"[57,69]","[59,19,25]","","",[1000],[0]
321,10739,[],[321],[0],[],[],[],"",0,"","",[],"",[310],[3000],"[57,70]","[60,78]","","",[1000],[0]
322,10740,[],[634],[0],[],[],[],"",0,"","",[],"",[310],[3000],"[57,42]","[61,41]","","",[1000],[0]
323,10741,[],[319],[0],[],[],[],"",0,"","",[],"",[310],[3000],"[57,71]","[62,20,26]","","",[1000],[0]
324,10742,[],[636],[0],[],[],[],"",0,"","",[],"",[310],[3000],"[57,72]","[63,79,16]","","",[1000],[0]
325,10743,[],[324],[0],[],[],[],"",0,"","",[],"",[312],[3000],"[58,37]","[43,22]","","",[1000],[0]
326,10744,[],[633],[0],[],[],[],"",0,"","",[],"",[312],[3000],"[58,64]","[44,73]","","",[1000],[0]
327,10745,[],[313],[0],[],[],[],"",0,"","",[],"",[312],[3000],"[58,27]","[45,10]","","",[1000],[0]
328,10746,[],[320],[0],[],[],[],"",0,"","",[],"",[312],[3000],"[58,65]","[46,74]","","",[1000],[0]
329,10747,[],[323],[0],[],[],[],"",0,"","",[],"",[312],[3000],"[58,36]","[47,21]","","",[1000],[0]
330,10748,[],[311],[0],[],[],[],"",0,"","",[],"",[312],[3000],"[58,30]","[48,13]","","",[1000],[0]
331,10749,[],[316],[0],[],[],[],"",0,"","",[],"",[312],[3000],"[58,32]","[49,17]","","",[1000],[0]
332,10750,[],[27],[0],[],[],[],"",0,"","",[],"",[312],[3000],"[58,66]","[50,75]","","",[1000],[0]
333,10751,[],[309],[0],[],[],[],"",0,"","",[],"",[312],[3000],"[58,28]","[51,11]","","",[1000],[0]
334,10752,[],[318],[0],[],[],[],"",0,"","",[],"",[312],[3000],"[58,34]","[52,15]","","",[1000],[0]
335,10753,[],[317],[0],[],[],[],"",0,"","",[],"",[312],[3000],"[58,33]","[53,18]","","",[1000],[0]
336,10754,[],[632],[0],[],[],[],"",0,"","",[],"",[312],[3000],"[58,67]","[54,76]","","",[1000],[0]
337,10755,[],[640],[0],[],[],[],"",0,"","",[],"",[312],[3000],"[58,68]","[55,77]","","",[1000],[0]
338,10756,[],[625],[0],[],[],[],"",0,"","",[],"",[312],[3000],"[58,40]","[56,39]","","",[1000],[0]
339,10757,[],[310],[0],[],[],[],"",0,"","",[],"",[312],[3000],"[58,29]","[57,12]","","",[1000],[0]
340,10758,[],[34],[0],[],[],[],"",0,"","",[],"",[312],[3000],"[58,69]","[59,19,25]","","",[1000],[0]
341,10759,[],[321],[0],[],[],[],"",0,"","",[],"",[312],[3000],"[58,70]","[60,78]","","",[1000],[0]
342,10760,[],[634],[0],[],[],[],"",0,"","",[],"",[312],[3000],"[58,42]","[61,41]","","",[1000],[0]
343,10761,[],[319],[0],[],[],[],"",0,"","",[],"",[312],[3000],"[58,71]","[62,20,26]","","",[1000],[0]
344,10762,[],[636],[0],[],[],[],"",0,"","",[],"",[312],[3000],"[58,72]","[63,79,16]","","",[1000],[0]
345,10763,[],[324],[0],[],[],[],"",0,"","",[],"",[34],[3000],"[59,37]","[43,22]","","",[1000],[0]
346,10764,[],[633],[0],[],[],[],"",0,"","",[],"",[34],[3000],"[59,64]","[44,73]","","",[1000],[0]
347,10765,[],[313],[0],[],[],[],"",0,"","",[],"",[34],[3000],"[59,27]","[45,10]","","",[1000],[0]
348,10766,[],[320],[0],[],[],[],"",0,"","",[],"",[34],[3000],"[59,65]","[46,74]","","",[1000],[0]
349,10767,[],[323],[0],[],[],[],"",0,"","",[],"",[34],[3000],"[59,36]","[47,21]","","",[1000],[0]
350,10768,[],[311],[0],[],[],[],"",0,"","",[],"",[34],[3000],"[59,30]","[48,13]","","",[1000],[0]
351,10769,[],[316],[0],[],[],[],"",0,"","",[],"",[34],[3000],"[59,32]","[49,17]","","",[1000],[0]
352,10770,[],[27],[0],[],[],[],"",0,"","",[],"",[34],[3000],"[59,66]","[50,75]","","",[1000],[0]
353,10771,[],[309],[0],[],[],[],"",0,"","",[],"",[34],[3000],"[59,28]","[51,11]","","",[1000],[0]
354,10772,[],[318],[0],[],[],[],"",0,"","",[],"",[34],[3000],"[59,34]","[52,15]","","",[1000],[0]
355,10773,[],[317],[0],[],[],[],"",0,"","",[],"",[34],[3000],"[59,33]","[53,18]","","",[1000],[0]
356,10774,[],[632],[0],[],[],[],"",0,"","",[],"",[34],[3000],"[59,67]","[54,76]","","",[1000],[0]
357,10775,[],[640],[0],[],[],[],"",0,"","",[],"",[34],[3000],"[59,68]","[55,77]","","",[1000],[0]
358,10776,[],[625],[0],[],[],[],"",0,"","",[],"",[34],[3000],"[59,40]","[56,39]","","",[1000],[0]
359,10777,[],[310],[0],[],[],[],"",0,"","",[],"",[34],[3000],"[59,29]","[57,12]","","",[1000],[0]
360,10778,[],[312],[0],[],[],[],"",0,"","",[],"",[34],[3000],"[59,31]","[58,14]","","",[1000],[0]
361,10779,[],[321],[0],[],[],[],"",0,"","",[],"",[34],[3000],"[59,70]","[60,78]","","",[1000],[0]
362,10780,[],[634],[0],[],[],[],"",0,"","",[],"",[34],[3000],"[59,42]","[61,41]","","",[1000],[0]
363,10781,[],[319],[0],[],[],[],"",0,"","",[],"",[34],[3000],"[59,71]","[62,20,26]","","",[1000],[0]
364,10782,[],[636],[0],[],[],[],"",0,"","",[],"",[34],[3000],"[59,72]","[63,79,16]","","",[1000],[0]
365,10783,[],[324],[0],[],[],[],"",0,"","",[],"",[321],[3000],"[60,37]","[43,22]","","",[1000],[0]
366,10784,[],[633],[0],[],[],[],"",0,"","",[],"",[321],[3000],"[60,64]","[44,73]","","",[1000],[0]
367,10785,[],[313],[0],[],[],[],"",0,"","",[],"",[321],[3000],"[60,27]","[45,10]","","",[1000],[0]
368,10786,[],[320],[0],[],[],[],"",0,"","",[],"",[321],[3000],"[60,65]","[46,74]","","",[1000],[0]
369,10787,[],[323],[0],[],[],[],"",0,"","",[],"",[321],[3000],"[60,36]","[47,21]","","",[1000],[0]
370,10788,[],[311],[0],[],[],[],"",0,"","",[],"",[321],[3000],"[60,30]","[48,13]","","",[1000],[0]
371,10789,[],[316],[0],[],[],[],"",0,"","",[],"",[321],[3000],"[60,32]","[49,17]","","",[1000],[0]
372,10790,[],[27],[0],[],[],[],"",0,"","",[],"",[321],[3000],"[60,66]","[50,75]","","",[1000],[0]
373,10791,[],[309],[0],[],[],[],"",0,"","",[],"",[321],[3000],"[60,28]","[51,11]","","",[1000],[0]
374,10792,[],[318],[0],[],[],[],"",0,"","",[],"",[321],[3000],"[60,34]","[52,15]","","",[1000],[0]
375,10793,[],[317],[0],[],[],[],"",0,"","",[],"",[321],[3000],"[60,33]","[53,18]","","",[1000],[0]
376,10794,[],[632],[0],[],[],[],"",0,"","",[],"",[321],[3000],"[60,67]","[54,76]","","",[1000],[0]
377,10795,[],[640],[0],[],[],[],"",0,"","",[],"",[321],[3000],"[60,68]","[55,77]","","",[1000],[0]
378,10796,[],[625],[0],[],[],[],"",0,"","",[],"",[321],[3000],"[60,40]","[56,39]","","",[1000],[0]
379,10797,[],[310],[0],[],[],[],"",0,"","",[],"",[321],[3000],"[60,29]","[57,12]","","",[1000],[0]
380,10798,[],[312],[0],[],[],[],"",0,"","",[],"",[321],[3000],"[60,31]","[58,14]","","",[1000],[0]
381,10799,[],[34],[0],[],[],[],"",0,"","",[],"",[321],[3000],"[60,69]","[59,19,25]","","",[1000],[0]
382,10800,[],[634],[0],[],[],[],"",0,"","",[],"",[321],[3000],"[60,42]","[61,41]","","",[1000],[0]
383,10801,[],[319],[0],[],[],[],"",0,"","",[],"",[321],[3000],"[60,71]","[62,20,26]","","",[1000],[0]
384,10802,[],[636],[0],[],[],[],"",0,"","",[],"",[321],[3000],"[60,72]","[63,79,16]","","",[1000],[0]
385,10803,[],[324],[0],[],[],[],"",0,"","",[],"",[634],[3000],"[61,37]","[43,22]","","",[1000],[0]
386,10804,[],[633],[0],[],[],[],"",0,"","",[],"",[634],[3000],"[61,64]","[44,73]","","",[1000],[0]
387,10805,[],[313],[0],[],[],[],"",0,"","",[],"",[634],[3000],"[61,27]","[45,10]","","",[1000],[0]
388,10806,[],[320],[0],[],[],[],"",0,"","",[],"",[634],[3000],"[61,65]","[46,74]","","",[1000],[0]
389,10807,[],[323],[0],[],[],[],"",0,"","",[],"",[634],[3000],"[61,36]","[47,21]","","",[1000],[0]
390,10808,[],[311],[0],[],[],[],"",0,"","",[],"",[634],[3000],"[61,30]","[48,13]","","",[1000],[0]
391,10809,[],[316],[0],[],[],[],"",0,"","",[],"",[634],[3000],"[61,32]","[49,17]","","",[1000],[0]
392,10810,[],[27],[0],[],[],[],"",0,"","",[],"",[634],[3000],"[61,66]","[50,75]","","",[1000],[0]
393,10811,[],[309],[0],[],[],[],"",0,"","",[],"",[634],[3000],"[61,28]","[51,11]","","",[1000],[0]
394,10812,[],[318],[0],[],[],[],"",0,"","",[],"",[634],[3000],"[61,34]","[52,15]","","",[1000],[0]
395,10813,[],[317],[0],[],[],[],"",0,"","",[],"",[634],[3000],"[61,33]","[53,18]","","",[1000],[0]
396,10814,[],[632],[0],[],[],[],"",0,"","",[],"",[634],[3000],"[61,67]","[54,76]","","",[1000],[0]
397,10815,[],[640],[0],[],[],[],"",0,"","",[],"",[634],[3000],"[61,68]","[55,77]","","",[1000],[0]
398,10816,[],[625],[0],[],[],[],"",0,"","",[],"",[634],[3000],"[61,40]","[56,39]","","",[1000],[0]
399,10817,[],[310],[0],[],[],[],"",0,"","",[],"",[634],[3000],"[61,29]","[57,12]","","",[1000],[0]
400,10818,[],[312],[0],[],[],[],"",0,"","",[],"",[634],[3000],"[61,31]","[58,14]","","",[1000],[0]
401,10819,[],[34],[0],[],[],[],"",0,"","",[],"",[634],[3000],"[61,69]","[59,19,25]","","",[1000],[0]
402,10820,[],[321],[0],[],[],[],"",0,"","",[],"",[634],[3000],"[61,70]","[60,78]","","",[1000],[0]
403,10821,[],[319],[0],[],[],[],"",0,"","",[],"",[634],[3000],"[61,71]","[62,20,26]","","",[1000],[0]
404,10822,[],[636],[0],[],[],[],"",0,"","",[],"",[634],[3000],"[61,72]","[63,79,16]","","",[1000],[0]
405,10823,[],[324],[0],[],[],[],"",0,"","",[],"",[319],[3000],"[62,37]","[43,22]","","",[1000],[0]
406,10824,[],[633],[0],[],[],[],"",0,"","",[],"",[319],[3000],"[62,64]","[44,73]","","",[1000],[0]
407,10825,[],[313],[0],[],[],[],"",0,"","",[],"",[319],[3000],"[62,27]","[45,10]","","",[1000],[0]
408,10826,[],[320],[0],[],[],[],"",0,"","",[],"",[319],[3000],"[62,65]","[46,74]","","",[1000],[0]
409,10827,[],[323],[0],[],[],[],"",0,"","",[],"",[319],[3000],"[62,36]","[47,21]","","",[1000],[0]
410,10828,[],[311],[0],[],[],[],"",0,"","",[],"",[319],[3000],"[62,30]","[48,13]","","",[1000],[0]
411,10829,[],[316],[0],[],[],[],"",0,"","",[],"",[319],[3000],"[62,32]","[49,17]","","",[1000],[0]
412,10830,[],[27],[0],[],[],[],"",0,"","",[],"",[319],[3000],"[62,66]","[50,75]","","",[1000],[0]
413,10831,[],[309],[0],[],[],[],"",0,"","",[],"",[319],[3000],"[62,28]","[51,11]","","",[1000],[0]
414,10832,[],[318],[0],[],[],[],"",0,"","",[],"",[319],[3000],"[62,34]","[52,15]","","",[1000],[0]
415,10833,[],[317],[0],[],[],[],"",0,"","",[],"",[319],[3000],"[62,33]","[53,18]","","",[1000],[0]
416,10834,[],[632],[0],[],[],[],"",0,"","",[],"",[319],[3000],"[62,67]","[54,76]","","",[1000],[0]
417,10835,[],[640],[0],[],[],[],"",0,"","",[],"",[319],[3000],"[62,68]","[55,77]","","",[1000],[0]
418,10836,[],[625],[0],[],[],[],"",0,"","",[],"",[319],[3000],"[62,40]","[56,39]","","",[1000],[0]
419,10837,[],[310],[0],[],[],[],"",0,"","",[],"",[319],[3000],"[62,29]","[57,12]","","",[1000],[0]
420,10838,[],[312],[0],[],[],[],"",0,"","",[],"",[319],[3000],"[62,31]","[58,14]","","",[1000],[0]
421,10839,[],[34],[0],[],[],[],"",0,"","",[],"",[319],[3000],"[62,69]","[59,19,25]","","",[1000],[0]
422,10840,[],[321],[0],[],[],[],"",0,"","",[],"",[319],[3000],"[62,70]","[60,78]","","",[1000],[0]
423,10841,[],[634],[0],[],[],[],"",0,"","",[],"",[319],[3000],"[62,42]","[61,41]","","",[1000],[0]
424,10842,[],[636],[0],[],[],[],"",0,"","",[],"",[319],[3000],"[62,72]","[63,79,16]","","",[1000],[0]
425,10843,[],[324],[0],[],[],[],"",0,"","",[],"",[636],[3000],"[63,37]","[43,22]","","",[1000],[0]
426,10844,[],[633],[0],[],[],[],"",0,"","",[],"",[636],[3000],"[63,64]","[44,73]","","",[1000],[0]
427,10845,[],[313],[0],[],[],[],"",0,"","",[],"",[636],[3000],"[63,27]","[45,10]","","",[1000],[0]
428,10846,[],[320],[0],[],[],[],"",0,"","",[],"",[636],[3000],"[63,65]","[46,74]","","",[1000],[0]
429,10847,[],[323],[0],[],[],[],"",0,"","",[],"",[636],[3000],"[63,36]","[47,21]","","",[1000],[0]
430,10848,[],[311],[0],[],[],[],"",0,"","",[],"",[636],[3000],"[63,30]","[48,13]","","",[1000],[0]
431,10849,[],[316],[0],[],[],[],"",0,"","",[],"",[636],[3000],"[63,32]","[49,17]","","",[1000],[0]
432,10850,[],[27],[0],[],[],[],"",0,"","",[],"",[636],[3000],"[63,66]","[50,75]","","",[1000],[0]
433,10851,[],[309],[0],[],[],[],"",0,"","",[],"",[636],[3000],"[63,28]","[51,11]","","",[1000],[0]
434,10852,[],[318],[0],[],[],[],"",0,"","",[],"",[636],[3000],"[63,34]","[52,15]","","",[1000],[0]
435,10853,[],[317],[0],[],[],[],"",0,"","",[],"",[636],[3000],"[63,33]","[53,18]","","",[1000],[0]
436,10854,[],[632],[0],[],[],[],"",0,"","",[],"",[636],[3000],"[63,67]","[54,76]","","",[1000],[0]
437,10855,[],[640],[0],[],[],[],"",0,"","",[],"",[636],[3000],"[63,68]","[55,77]","","",[1000],[0]
438,10856,[],[625],[0],[],[],[],"",0,"","",[],"",[636],[3000],"[63,40]","[56,39]","","",[1000],[0]
439,10857,[],[310],[0],[],[],[],"",0,"","",[],"",[636],[3000],"[63,29]","[57,12]","","",[1000],[0]
440,10858,[],[312],[0],[],[],[],"",0,"","",[],"",[636],[3000],"[63,31]","[58,14]","","",[1000],[0]
441,10859,[],[34],[0],[],[],[],"",0,"","",[],"",[636],[3000],"[63,69]","[59,19,25]","","",[1000],[0]
442,10860,[],[321],[0],[],[],[],"",0,"","",[],"",[636],[3000],"[63,70]","[60,78]","","",[1000],[0]
443,10861,[],[634],[0],[],[],[],"",0,"","",[],"",[636],[3000],"[63,42]","[61,41]","","",[1000],[0]
444,10862,[],[319],[0],[],[],[],"",0,"","",[],"",[636],[3000],"[63,71]","[62,20,26]","","",[1000],[0]
