"rownum","GrantedEffect","Level","PlayerLevelReq","CostMultiplier","StoredUses","Cooldown","CooldownBypassType","VaalSouls","VaalStoredUses","CooldownGroup","i32_52","SoulGainPreventionDuration","AttackSpeedMultiplier","i32_64","CostAmounts","CostTypes","ManaReservationFlat","ManaReservationPercent","LifeReservationFlat","LifeReservationPercent","AttackTime"
8949,990,23,76,100,0,0,4,0,0,36,0,0,0,0,[23],[0],0,0,0,0,0
8950,990,24,78,100,0,0,4,0,0,36,0,0,0,0,[23],[0],0,0,0,0,0
8951,990,25,80,100,0,0,4,0,0,36,0,0,0,0,[24],[0],0,0,0,0,0
8952,990,26,82,100,0,0,4,0,0,36,0,0,0,0,[24],[0],0,0,0,0,0
8953,990,27,84,100,0,0,4,0,0,36,0,0,0,0,[25],[0],0,0,0,0,0
8954,990,28,86,100,0,0,4,0,0,36,0,0,0,0,[25],[0],0,0,0,0,0
8955,990,29,88,100,0,0,4,0,0,36,0,0,0,0,[26],[0],0,0,0,0,0
8956,990,30,90,100,0,0,4,0,0,36,0,0,0,0,[26],[0],0,0,0,0,0
8957,990,31,91,100,0,0,4,0,0,36,0,0,0,0,[26],[0],0,0,0,0,0
8958,990,32,92,100,0,0,4,0,0,36,0,0,0,0,[27],[0],0,0,0,0,0
8959,990,33,93,100,0,0,4,0,0,36,0,0,0,0,[27],[0],0,0,0,0,0
8960,990,34,94,100,0,0,4,0,0,36,0,0,0,0,[27],[0],0,0,0,0,0
8961,990,35,95,100,0,0,4,0,0,36,0,0,0,0,[27],[0],0,0,0,0,0
8962,990,36,96,100,0,0,4,0,0,36,0,0,0,0,[27],[0],0,0,0,0,0
8963,990,37,97,100,0,0,4,0,0,36,0,0,0,0,[28],[0],0,0,0,0,0
8964,990,38,98,100,0,0,4,0,0,36,0,0,0,0,[28],[0],0,0,0,0,0
8965,990,39,99,100,0,0,4,0,0,36,0,0,0,0,[28],[0],0,0,0,0,0
8966,990,40,100,100,0,0,4,0,0,36,0,0,0,0,[28],[0],0,0,0,0,0
8967,991,1,1,100,0,0,4,0,0,36,0,0,0,0,[5],[0],0,0,0,0,0
8968,991,2,2,100,0,0,4,0,0,36,0,0,0,0,[5],[0],0,0,0,0,0
8969,991,3,4,100,0,0,4,0,0,36,0,0,0,0,[6],[0],0,0,0,0,0
8970,991,4,7,100,0,0,4,0,0,36,0,0,0,0,[7],[0],0,0,0,0,0
8971,991,5,11,100,0,0,4,0,0,36,0,0,0,0,[7],[0],0,0,0,0,0
8972,991,6,16,100,0,0,4,0,0,36,0,0,0,0,[9],[0],0,0,0,0,0
8973,991,7,20,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
8974,991,8,24,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
8975,991,9,28,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
8976,991,10,32,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
8977,991,11,36,100,0,0,4,0,0,36,0,0,0,0,[13],[0],0,0,0,0,0
8978,991,12,40,100,0,0,4,0,0,36,0,0,0,0,[14],[0],0,0,0,0,0
8979,991,13,44,100,0,0,4,0,0,36,0,0,0,0,[15],[0],0,0,0,0,0
8980,991,14,48,100,0,0,4,0,0,36,0,0,0,0,[16],[0],0,0,0,0,0
8981,991,15,52,100,0,0,4,0,0,36,0,0,0,0,[17],[0],0,0,0,0,0
8982,991,16,56,100,0,0,4,0,0,36,0,0,0,0,[18],[0],0,0,0,0,0
8983,991,17,60,100,0,0,4,0,0,36,0,0,0,0,[19],[0],0,0,0,0,0
8984,991,18,64,100,0,0,4,0,0,36,0,0,0,0,[20],[0],0,0,0,0,0
8985,991,19,67,100,0,0,4,0,0,36,0,0,0,0,[21],[0],0,0,0,0,0
8986,991,20,70,100,0,0,4,0,0,36,0,0,0,0,[21],[0],0,0,0,0,0
8987,991,21,72,100,0,0,4,0,0,36,0,0,0,0,[22],[0],0,0,0,0,0
8988,991,22,74,100,0,0,4,0,0,36,0,0,0,0,[22],[0],0,0,0,0,0
8989,991,23,76,100,0,0,4,0,0,36,0,0,0,0,[23],[0],0,0,0,0,0
8990,991,24,78,100,0,0,4,0,0,36,0,0,0,0,[23],[0],0,0,0,0,0
8991,991,25,80,100,0,0,4,0,0,36,0,0,0,0,[24],[0],0,0,0,0,0
8992,991,26,82,100,0,0,4,0,0,36,0,0,0,0,[24],[0],0,0,0,0,0
8993,991,27,84,100,0,0,4,0,0,36,0,0,0,0,[25],[0],0,0,0,0,0
8994,991,28,86,100,0,0,4,0,0,36,0,0,0,0,[25],[0],0,0,0,0,0
8995,991,29,88,100,0,0,4,0,0,36,0,0,0,0,[26],[0],0,0,0,0,0
8996,991,30,90,100,0,0,4,0,0,36,0,0,0,0,[26],[0],0,0,0,0,0
8997,991,31,91,100,0,0,4,0,0,36,0,0,0,0,[26],[0],0,0,0,0,0
8998,991,32,92,100,0,0,4,0,0,36,0,0,0,0,[27],[0],0,0,0,0,0
8999,991,33,93,100,0,0,4,0,0,36,0,0,0,0,[27],[0],0,0,0,0,0
9000,991,34,94,100,0,0,4,0,0,36,0,0,0,0,[27],[0],0,0,0,0,0
9001,991,35,95,100,0,0,4,0,0,36,0,0,0,0,[27],[0],0,0,0,0,0
9002,991,36,96,100,0,0,4,0,0,36,0,0,0,0,[27],[0],0,0,0,0,0
9003,991,37,97,100,0,0,4,0,0,36,0,0,0,0,[28],[0],0,0,0,0,0
9004,991,38,98,100,0,0,4,0,0,36,0,0,0,0,[28],[0],0,0,0,0,0
9005,991,39,99,100,0,0,4,0,0,36,0,0,0,0,[28],[0],0,0,0,0,0
9006,991,40,100,100,0,0,4,0,0,36,0,0,0,0,[28],[0],0,0,0,0,0
9007,992,1,1,100,0,0,4,0,0,36,0,0,0,0,[5],[0],0,0,0,0,0
9008,992,2,2,100,0,0,4,0,0,36,0,0,0,0,[5],[0],0,0,0,0,0
9009,992,3,4,100,0,0,4,0,0,36,0,0,0,0,[6],[0],0,0,0,0,0
9010,992,4,7,100,0,0,4,0,0,36,0,0,0,0,[7],[0],0,0,0,0,0
9011,992,5,11,100,0,0,4,0,0,36,0,0,0,0,[7],[0],0,0,0,0,0
9012,992,6,16,100,0,0,4,0,0,36,0,0,0,0,[9],[0],0,0,0,0,0
9013,992,7,20,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
9014,992,8,24,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
9015,992,9,28,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
9016,992,10,32,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
9017,992,11,36,100,0,0,4,0,0,36,0,0,0,0,[13],[0],0,0,0,0,0
9018,992,12,40,100,0,0,4,0,0,36,0,0,0,0,[14],[0],0,0,0,0,0
9019,992,13,44,100,0,0,4,0,0,36,0,0,0,0,[15],[0],0,0,0,0,0
9020,992,14,48,100,0,0,4,0,0,36,0,0,0,0,[16],[0],0,0,0,0,0
9021,992,15,52,100,0,0,4,0,0,36,0,0,0,0,[17],[0],0,0,0,0,0
9022,992,16,56,100,0,0,4,0,0,36,0,0,0,0,[18],[0],0,0,0,0,0
9023,992,17,60,100,0,0,4,0,0,36,0,0,0,0,[19],[0],0,0,0,0,0
9024,992,18,64,100,0,0,4,0,0,36,0,0,0,0,[20],[0],0,0,0,0,0
9025,992,19,67,100,0,0,4,0,0,36,0,0,0,0,[21],[0],0,0,0,0,0
9026,992,20,70,100,0,0,4,0,0,36,0,0,0,0,[21],[0],0,0,0,0,0
9027,992,21,72,100,0,0,4,0,0,36,0,0,0,0,[22],[0],0,0,0,0,0
9028,992,22,74,100,0,0,4,0,0,36,0,0,0,0,[22],[0],0,0,0,0,0
9029,992,23,76,100,0,0,4,0,0,36,0,0,0,0,[23],[0],0,0,0,0,0
9030,992,24,78,100,0,0,4,0,0,36,0,0,0,0,[23],[0],0,0,0,0,0
9031,992,25,80,100,0,0,4,0,0,36,0,0,0,0,[24],[0],0,0,0,0,0
9032,992,26,82,100,0,0,4,0,0,36,0,0,0,0,[24],[0],0,0,0,0,0
9033,992,27,84,100,0,0,4,0,0,36,0,0,0,0,[25],[0],0,0,0,0,0
9034,992,28,86,100,0,0,4,0,0,36,0,0,0,0,[25],[0],0,0,0,0,0
9035,992,29,88,100,0,0,4,0,0,36,0,0,0,0,[26],[0],0,0,0,0,0
9036,992,30,90,100,0,0,4,0,0,36,0,0,0,0,[26],[0],0,0,0,0,0
9037,992,31,91,100,0,0,4,0,0,36,0,0,0,0,[26],[0],0,0,0,0,0
9038,992,32,92,100,0,0,4,0,0,36,0,0,0,0,[27],[0],0,0,0,0,0
9039,992,33,93,100,0,0,4,0,0,36,0,0,0,0,[27],[0],0,0,0,0,0
9040,992,34,94,100,0,0,4,0,0,36,0,0,0,0,[27],[0],0,0,0,0,0
9041,992,35,95,100,0,0,4,0,0,36,0,0,0,0,[27],[0],0,0,0,0,0
9042,992,36,96,100,0,0,4,0,0,36,0,0,0,0,[27],[0],0,0,0,0,0
9043,992,37,97,100,0,0,4,0,0,36,0,0,0,0,[28],[0],0,0,0,0,0
9044,992,38,98,100,0,0,4,0,0,36,0,0,0,0,[28],[0],0,0,0,0,0
9045,992,39,99,100,0,0,4,0,0,36,0,0,0,0,[28],[0],0,0,0,0,0
9046,992,40,100,100,0,0,4,0,0,36,0,0,0,0,[28],[0],0,0,0,0,0
9047,993,1,4,100,0,0,4,0,0,36,-30,0,0,0,[5],[0],0,0,0,0,0
9048,993,2,6,100,0,0,4,0,0,36,-30,0,0,0,[5],[0],0,0,0,0,0
9049,993,3,9,100,0,0,4,0,0,36,-30,0,0,0,[6],[0],0,0,0,0,0
9050,993,4,12,100,0,0,4,0,0,36,-30,0,0,0,[7],[0],0,0,0,0,0
9051,993,5,16,100,0,0,4,0,0,36,-30,0,0,0,[7],[0],0,0,0,0,0
9052,993,6,20,100,0,0,4,0,0,36,-30,0,0,0,[9],[0],0,0,0,0,0
9053,993,7,24,100,0,0,4,0,0,36,-30,0,0,0,[10],[0],0,0,0,0,0
9054,993,8,28,100,0,0,4,0,0,36,-30,0,0,0,[11],[0],0,0,0,0,0
9055,993,9,32,100,0,0,4,0,0,36,-30,0,0,0,[11],[0],0,0,0,0,0
9056,993,10,36,100,0,0,4,0,0,36,-30,0,0,0,[12],[0],0,0,0,0,0
9057,1002,1,3,100,1,4000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9058,1002,2,68,100,1,4000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9059,1003,1,3,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9060,1003,2,5,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9061,1003,3,8,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9062,1003,4,12,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9063,1003,5,15,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9064,1003,6,19,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9065,1003,7,20,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9066,1003,8,21,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9067,1003,9,26,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9068,1003,10,30,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9069,1003,11,34,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9070,1003,12,38,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9071,1003,13,43,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9072,1003,14,45,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9073,1003,15,53,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9074,1003,16,58,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9075,1003,17,62,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9076,1003,18,63,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9077,1003,19,66,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9078,1003,20,67,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9079,1003,21,68,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9080,1003,22,69,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9081,1003,23,70,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9082,1003,24,71,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9083,1003,25,72,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9084,1003,26,73,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9085,1003,27,74,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9086,1003,28,75,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9087,1003,29,76,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9088,1003,30,77,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9089,1003,31,78,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9090,1003,32,79,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9091,1003,33,80,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9092,1003,34,81,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9093,1003,35,82,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9094,1005,1,3,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9095,1004,1,3,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9096,1004,2,34,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9097,1004,3,66,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9098,1004,4,76,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9099,994,1,3,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9100,994,2,68,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9101,995,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9102,996,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9103,997,1,3,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9104,998,1,79,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9105,999,1,3,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9106,999,2,5,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9107,999,3,6,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9108,999,4,8,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9109,999,5,10,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9110,999,6,13,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9111,999,7,17,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9112,999,8,20,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9113,999,9,24,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9114,999,10,27,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9115,999,11,29,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9116,999,12,35,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9117,999,13,42,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9118,999,14,49,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9119,999,15,51,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9120,999,16,58,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9121,999,17,64,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9122,999,18,65,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9123,999,19,66,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9124,999,20,67,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9125,999,21,68,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9126,999,22,69,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9127,999,23,70,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9128,999,24,71,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9129,999,25,72,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9130,999,26,73,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9131,999,27,74,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9132,999,28,75,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9133,999,29,76,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9134,999,30,77,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9135,999,31,78,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9136,999,32,79,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9137,999,33,80,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9138,999,34,81,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9139,999,35,82,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9140,1000,1,3,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9141,1000,2,5,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9142,1000,3,6,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9143,1000,4,8,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9144,1000,5,10,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9145,1000,6,13,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9146,1000,7,17,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9147,1000,8,20,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9148,1000,9,24,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9149,1000,10,27,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9150,1000,11,29,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9151,1000,12,35,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9152,1000,13,42,100,2,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9153,1000,14,49,100,2,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9154,1000,15,51,100,2,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9155,1000,16,58,100,3,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9156,1000,17,64,100,3,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9157,1000,18,65,100,3,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9158,1000,19,66,100,3,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9159,1000,20,67,100,3,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9160,1000,21,68,100,3,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9161,1000,22,69,100,3,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9162,1000,23,70,100,3,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9163,1000,24,71,100,3,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9164,1000,25,72,100,3,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9165,1000,26,73,100,3,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9166,1000,27,74,100,3,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9167,1000,28,75,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9168,1000,29,76,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9169,1000,30,77,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9170,1000,31,78,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9171,1000,32,79,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9172,1000,33,80,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9173,1000,34,81,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9174,1000,35,82,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9175,1001,1,3,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9176,1001,2,5,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9177,1001,3,6,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9178,1001,4,8,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9179,1001,5,10,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9180,1001,6,13,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9181,1001,7,17,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9182,1001,8,20,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9183,1001,9,24,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9184,1001,10,27,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9185,1001,11,29,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9186,1001,12,35,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9187,1001,13,42,100,2,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9188,1001,14,49,100,2,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9189,1001,15,51,100,2,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9190,1001,16,58,100,3,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9191,1001,17,64,100,3,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9192,1001,18,65,100,3,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9193,1001,19,66,100,3,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9194,1001,20,67,100,3,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9195,1001,21,68,100,3,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9196,1001,22,69,100,3,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9197,1001,23,70,100,3,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9198,1001,24,71,100,3,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9199,1001,25,72,100,3,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9200,1001,26,73,100,3,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9201,1001,27,74,100,3,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9202,1001,28,75,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9203,1001,29,76,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9204,1001,30,77,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9205,1001,31,78,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9206,1001,32,79,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9207,1001,33,80,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9208,1001,34,81,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9209,1001,35,82,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
9210,1006,1,28,100,1,5000,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
9211,1006,2,31,100,1,5000,4,0,0,36,0,0,0,0,[13],[0],0,0,0,0,0
9212,1006,3,34,100,1,5000,4,0,0,36,0,0,0,0,[14],[0],0,0,0,0,0
9213,1006,4,37,100,1,5000,4,0,0,36,0,0,0,0,[15],[0],0,0,0,0,0
9214,1006,5,40,100,1,5000,4,0,0,36,0,0,0,0,[15],[0],0,0,0,0,0
9215,1006,6,42,100,1,5000,4,0,0,36,0,0,0,0,[16],[0],0,0,0,0,0
9216,1006,7,44,100,1,5000,4,0,0,36,0,0,0,0,[16],[0],0,0,0,0,0
9217,1006,8,46,100,1,5000,4,0,0,36,0,0,0,0,[17],[0],0,0,0,0,0
9218,1006,9,48,100,1,5000,4,0,0,36,0,0,0,0,[17],[0],0,0,0,0,0
9219,1006,10,50,100,1,5000,4,0,0,36,0,0,0,0,[18],[0],0,0,0,0,0
9220,1006,11,52,100,1,5000,4,0,0,36,0,0,0,0,[18],[0],0,0,0,0,0
9221,1006,12,54,100,1,5000,4,0,0,36,0,0,0,0,[19],[0],0,0,0,0,0
9222,1006,13,56,100,1,5000,4,0,0,36,0,0,0,0,[19],[0],0,0,0,0,0
9223,1006,14,58,100,1,5000,4,0,0,36,0,0,0,0,[20],[0],0,0,0,0,0
9224,1006,15,60,100,1,5000,4,0,0,36,0,0,0,0,[20],[0],0,0,0,0,0
9225,1006,16,62,100,1,5000,4,0,0,36,0,0,0,0,[21],[0],0,0,0,0,0
9226,1006,17,64,100,1,5000,4,0,0,36,0,0,0,0,[21],[0],0,0,0,0,0
9227,1006,18,66,100,1,5000,4,0,0,36,0,0,0,0,[22],[0],0,0,0,0,0
9228,1006,19,68,100,1,5000,4,0,0,36,0,0,0,0,[22],[0],0,0,0,0,0
9229,1006,20,70,100,1,5000,4,0,0,36,0,0,0,0,[23],[0],0,0,0,0,0
9230,1006,21,72,100,1,5000,4,0,0,36,0,0,0,0,[24],[0],0,0,0,0,0
9231,1006,22,74,100,1,5000,4,0,0,36,0,0,0,0,[24],[0],0,0,0,0,0
9232,1006,23,76,100,1,5000,4,0,0,36,0,0,0,0,[25],[0],0,0,0,0,0
9233,1006,24,78,100,1,5000,4,0,0,36,0,0,0,0,[25],[0],0,0,0,0,0
9234,1006,25,80,100,1,5000,4,0,0,36,0,0,0,0,[26],[0],0,0,0,0,0
9235,1006,26,82,100,1,5000,4,0,0,36,0,0,0,0,[26],[0],0,0,0,0,0
9236,1006,27,84,100,1,5000,4,0,0,36,0,0,0,0,[27],[0],0,0,0,0,0
9237,1006,28,86,100,1,5000,4,0,0,36,0,0,0,0,[27],[0],0,0,0,0,0
9238,1006,29,88,100,1,5000,4,0,0,36,0,0,0,0,[28],[0],0,0,0,0,0
9239,1006,30,90,100,1,5000,4,0,0,36,0,0,0,0,[28],[0],0,0,0,0,0
9240,1006,31,91,100,1,5000,4,0,0,36,0,0,0,0,[28],[0],0,0,0,0,0
9241,1006,32,92,100,1,5000,4,0,0,36,0,0,0,0,[29],[0],0,0,0,0,0
9242,1006,33,93,100,1,5000,4,0,0,36,0,0,0,0,[29],[0],0,0,0,0,0
9243,1006,34,94,100,1,5000,4,0,0,36,0,0,0,0,[29],[0],0,0,0,0,0
