"rownum","RewardOffer","i32_16","Characters","Reward","RewardLevel","rid_56","i32_72","string_76","[rid]_84","RewardStack","bool_104","bool_105","[rid]_106","i32_122","i32_126","[rid]_130","i32_146","rid_150","i32_166","[rid]_170"
305,13,60,[2],1813,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
306,13,61,[2],1814,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
307,13,62,[2],1815,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
308,13,63,[2],1578,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
309,13,64,[2],1708,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
310,13,65,[2],2072,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
311,15,0,[1],1635,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
312,15,1,[1],1663,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
313,15,2,[1],1658,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
314,15,3,[1],1868,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
315,15,4,[1],1878,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
316,15,5,[1],1980,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
317,15,6,[1],2066,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
318,15,7,[1],2076,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
319,15,8,[1],2112,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
320,15,9,[1],2297,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
321,15,10,[1],2310,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
322,15,11,[6],1635,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
323,15,12,[6],1658,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
324,15,13,[6],1665,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
325,15,14,[6],1632,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
326,15,15,[6],1868,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
327,15,16,[6],1878,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
328,15,17,[6],1966,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
329,15,18,[6],2076,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
330,15,19,[0],1632,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
331,15,20,[0],1665,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
332,15,21,[0],1966,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
333,15,22,[0],1965,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
334,15,23,[0],1974,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
335,15,24,[0],2076,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
336,15,25,[0],2307,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
337,15,26,[4],1632,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
338,15,27,[4],1665,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
339,15,28,[4],1763,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
340,15,29,[4],1965,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
341,15,30,[4],1974,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
342,15,31,[4],2076,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
343,15,32,[4],2305,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
344,15,33,[3],1763,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
345,15,34,[3],1665,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
346,15,35,[3],1965,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
347,15,36,[3],2066,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
348,15,37,[5],1635,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
349,15,38,[5],1632,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
350,15,39,[5],1846,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
351,15,40,[5],1878,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
352,15,41,[5],1887,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
353,15,42,[5],1982,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
354,15,43,[5],2066,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
355,15,44,[2],1632,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
356,15,45,[2],1665,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
357,15,46,[2],1635,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
358,15,47,[2],1658,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
359,15,48,[2],1763,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
360,15,49,[2],1887,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
361,15,50,[2],2076,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
362,15,51,[2],2305,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
363,15,52,[],824,18,1,0,"",[],1,"","",[],1586,0,[],2,"",0,[]
364,15,53,[],825,18,1,0,"",[],1,"","",[],1586,0,[],2,"",0,[]
365,15,54,[],826,18,1,0,"",[],1,"","",[],1586,0,[],2,"",0,[]
366,15,55,[],827,18,1,0,"",[],1,"","",[],1586,0,[],2,"",0,[]
367,14,0,[],1324,15,1,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
368,14,1,[],1339,15,1,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
369,14,2,[],1359,15,1,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
370,14,3,[],1368,15,1,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
371,14,4,[],825,15,2,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
372,14,5,[],826,15,2,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
373,14,6,[],827,15,2,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
374,14,7,[],824,15,2,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
375,14,8,[],1324,15,0,0,"",[],1,"","",[],1586,0,[],2,"",0,[]
376,14,9,[],1339,15,0,0,"",[],1,"","",[],1586,0,[],2,"",0,[]
377,14,10,[],1368,15,0,0,"",[],1,"","",[],1586,0,[],2,"",0,[]
378,18,0,[1],1721,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
379,18,1,[1],1723,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
380,18,2,[1],1722,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
381,18,3,[1],1638,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
382,18,4,[1],1645,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
383,18,5,[1],1642,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
384,18,6,[1],1637,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
385,18,7,[1],1679,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
386,18,8,[1],1677,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
387,18,9,[1],1951,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
388,18,10,[1],1949,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
389,18,11,[1],1944,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
390,18,12,[1],2035,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
391,18,13,[6],1721,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
392,18,14,[6],1723,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
393,18,15,[6],1722,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
394,18,16,[6],1638,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
395,18,17,[6],1912,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
396,18,18,[6],1642,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
397,18,19,[6],1640,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
398,18,20,[6],1949,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
399,18,21,[6],2082,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
400,18,22,[0],1682,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
401,18,23,[0],1681,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
402,18,24,[0],1640,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
403,18,25,[0],1912,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
404,18,26,[0],1972,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
405,18,27,[0],1835,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
406,18,28,[0],2051,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
407,18,29,[0],2075,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
408,18,30,[0],1654,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
409,18,31,[4],1683,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
410,18,32,[4],1680,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
411,18,33,[4],1937,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
412,18,34,[4],1972,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
413,18,35,[4],1834,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
414,18,36,[4],2075,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
415,18,37,[3],1683,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
416,18,38,[3],1680,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
417,18,39,[3],1645,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
418,18,40,[3],2271,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
419,18,41,[5],1721,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
420,18,42,[5],1723,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
421,18,43,[5],1722,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
422,18,44,[5],1638,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
423,18,45,[5],1645,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
424,18,46,[5],1642,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
425,18,47,[5],1637,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
426,18,48,[5],1684,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
427,18,49,[5],1683,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
428,18,50,[5],1944,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
429,18,51,[5],1951,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
430,18,52,[5],1978,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
431,18,53,[2],1721,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
432,18,54,[2],1723,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
433,18,55,[2],1722,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
434,18,56,[2],1638,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
435,18,57,[2],1912,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
436,18,58,[2],1637,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
437,18,59,[2],1640,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
438,18,60,[2],1682,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
439,18,61,[2],1684,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
440,18,62,[2],1683,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
441,18,63,[2],1944,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
442,18,64,[2],1951,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
443,18,65,[2],1949,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
444,18,66,[2],2075,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
445,21,0,[],771,28,2,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
446,21,1,[],772,28,2,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
447,21,2,[],773,28,2,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
448,21,3,[],774,28,2,0,"",[],1,"","",[],1586,0,[],1,"",0,[]
449,21,4,[],771,28,1,0,"",[],1,"","",[],1586,0,[],2,"",0,[]
450,21,5,[],772,28,1,0,"",[],1,"","",[],1586,0,[],2,"",0,[]
451,21,6,[],773,28,1,0,"",[],1,"","",[],1586,0,[],2,"",0,[]
452,23,0,[1],1771,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
453,23,1,[1],1758,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
454,23,2,[1],1668,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
455,23,3,[1],1760,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
456,23,4,[1],2056,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
457,23,5,[1],1622,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
458,23,6,[1],1825,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
459,23,7,[1],1902,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
460,23,8,[1],1943,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
461,23,9,[1],1945,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
462,23,10,[1],2062,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
463,23,11,[1],2095,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
464,23,12,[1],2097,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
465,23,13,[1],2269,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
466,23,14,[6],1833,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
467,23,15,[6],1945,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
468,23,16,[6],1758,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
469,23,17,[6],1668,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
470,23,18,[6],1627,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
471,23,19,[6],1697,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
472,23,20,[6],1925,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
473,23,21,[6],1656,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
474,23,22,[6],1940,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
475,23,23,[6],1946,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
476,23,24,[6],2048,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
477,23,25,[0],1725,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
478,23,26,[0],1833,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
479,23,27,[0],1862,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
480,23,28,[0],1905,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
481,23,29,[0],2080,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
482,23,30,[4],1725,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
483,23,31,[4],1833,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
484,23,32,[4],1850,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
485,23,33,[4],1564,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
486,23,34,[4],1934,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
487,23,35,[4],1959,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
488,23,36,[4],1560,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
489,23,37,[3],1927,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
490,23,38,[3],1810,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
491,23,39,[3],1850,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
492,23,40,[3],1848,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
493,23,41,[3],1565,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
494,23,42,[3],1564,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
495,23,43,[3],1994,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
496,23,44,[3],2089,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
497,23,45,[3],2096,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
498,23,46,[5],1809,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
499,23,47,[5],1760,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
500,23,48,[5],1916,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
501,23,49,[5],1917,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
502,23,50,[5],1918,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
503,23,51,[5],1851,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
504,23,52,[5],1565,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
505,23,53,[5],1564,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
506,23,54,[5],1902,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
507,23,55,[5],1943,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
508,23,56,[5],1987,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
509,23,57,[5],2062,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
510,23,58,[2],1725,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
511,23,59,[2],1810,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
512,23,60,[2],1758,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
513,23,61,[2],1851,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
514,23,62,[2],1565,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
515,23,63,[2],1564,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
516,23,64,[2],1905,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
517,23,65,[2],1946,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
518,23,66,[2],1943,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
519,23,67,[2],2062,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
520,23,68,[2],2074,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
521,1,0,[],1322,4,0,0,"",[],1,"","",[],1586,0,[],0,"",0,[]
522,1,1,[],1337,4,0,0,"",[],1,"","",[],1586,0,[],0,"",0,[]
523,1,2,[],1359,4,0,0,"",[],1,"","",[],1586,0,[],0,"",0,[]
524,2,0,[1],1686,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
525,2,1,[1],1908,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
526,2,2,[1],1906,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
527,2,3,[1],1886,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
528,2,4,[1],1910,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
529,2,5,[6],1898,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
530,2,6,[6],1896,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
531,2,7,[6],1885,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
532,2,8,[6],1908,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
533,2,9,[6],1906,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
534,2,10,[6],1909,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
535,2,11,[0],1885,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
536,2,12,[0],1897,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
537,2,13,[0],1909,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
538,2,14,[4],1896,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
539,2,15,[4],1886,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
540,2,16,[4],1620,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
541,2,17,[4],1897,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
542,2,18,[4],1907,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
543,2,19,[4],1911,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
544,2,20,[4],1909,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
545,2,21,[3],1620,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
546,2,22,[3],1886,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
547,2,23,[3],1911,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
548,2,24,[3],1907,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
549,2,25,[5],1989,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
550,2,26,[5],1686,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
551,2,27,[5],1620,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
552,2,28,[5],1897,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
553,2,29,[5],1907,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
554,2,30,[5],1908,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
555,2,31,[5],1906,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
556,2,32,[2],1896,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
557,2,33,[2],1686,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
558,2,34,[2],1898,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
559,2,35,[2],1886,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
560,2,36,[2],1620,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
561,2,37,[2],1885,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
562,2,38,[2],1909,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
563,2,39,[2],1908,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
564,2,40,[2],1897,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
565,2,41,[2],1907,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
566,2,42,[2],1910,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
567,17,0,[],1466,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
568,19,0,[],1474,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
569,22,0,[],1475,1,"",0,"",[],1,"","",[],1586,0,[],0,"",0,[]
570,24,0,[1],1713,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
571,24,1,[1],1714,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
572,24,2,[1],1715,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
573,24,3,[1],1731,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
574,24,4,[1],1832,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
575,24,5,[1],1869,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
576,24,6,[1],1948,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
577,24,7,[1],1952,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
578,24,8,[1],2063,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
579,24,9,[1],1979,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
580,24,10,[1],1983,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
581,24,11,[1],2042,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
582,24,12,[1],2061,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
583,24,13,[1],2302,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
584,24,14,[1],5101,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
585,24,15,[6],1713,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
586,24,16,[6],1714,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
587,24,17,[6],1715,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
588,24,18,[6],1841,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
589,24,19,[6],1731,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
590,24,20,[6],1832,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
591,24,21,[6],1948,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
592,24,22,[6],1952,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
593,24,23,[6],1973,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
594,24,24,[6],2042,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
595,24,25,[6],2052,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
596,24,26,[6],1687,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
597,24,27,[6],2301,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
598,24,28,[0],1611,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
599,24,29,[0],1841,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
600,24,30,[0],1687,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
601,24,31,[0],1660,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
602,24,32,[0],1973,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
603,24,33,[0],1970,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
604,24,34,[0],2053,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
605,24,35,[0],2073,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
606,24,36,[0],2299,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
607,24,37,[0],2306,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
608,24,38,[4],1611,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
609,24,39,[4],1841,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
610,24,40,[4],1687,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
611,24,41,[4],1843,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
612,24,42,[4],1973,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
613,24,43,[4],1970,1,"",0,"",[],1,"","",[],1586,0,[],1,"",0,[]
