"rownum","GrantedEffect","Level","PlayerLevelReq","CostMultiplier","StoredUses","Cooldown","CooldownBypassType","VaalSouls","VaalStoredUses","CooldownGroup","i32_52","SoulGainPreventionDuration","AttackSpeedMultiplier","i32_64","CostAmounts","CostTypes","ManaReservationFlat","ManaReservationPercent","LifeReservationFlat","LifeReservationPercent","AttackTime"
14695,3656,1,1,100,0,0,4,0,0,36,0,0,-20,0,[7],[0],0,0,0,0,0
14696,3656,2,2,100,0,0,4,0,0,36,0,0,-20,0,[7],[0],0,0,0,0,0
14697,3656,3,4,100,0,0,4,0,0,36,0,0,-20,0,[7],[0],0,0,0,0,0
14698,3656,4,7,100,0,0,4,0,0,36,0,0,-20,0,[7],[0],0,0,0,0,0
14699,3656,5,11,100,0,0,4,0,0,36,0,0,-20,0,[8],[0],0,0,0,0,0
14700,3656,6,16,100,0,0,4,0,0,36,0,0,-20,0,[8],[0],0,0,0,0,0
14701,3656,7,20,100,0,0,4,0,0,36,0,0,-20,0,[9],[0],0,0,0,0,0
14702,3656,8,24,100,0,0,4,0,0,36,0,0,-20,0,[9],[0],0,0,0,0,0
14703,3656,9,28,100,0,0,4,0,0,36,0,0,-20,0,[9],[0],0,0,0,0,0
14704,3656,10,32,100,0,0,4,0,0,36,0,0,-20,0,[9],[0],0,0,0,0,0
14705,3656,11,36,100,0,0,4,0,0,36,0,0,-20,0,[10],[0],0,0,0,0,0
14706,3656,12,40,100,0,0,4,0,0,36,0,0,-20,0,[10],[0],0,0,0,0,0
14707,3656,13,44,100,0,0,4,0,0,36,0,0,-20,0,[10],[0],0,0,0,0,0
14708,3656,14,48,100,0,0,4,0,0,36,0,0,-20,0,[11],[0],0,0,0,0,0
14709,3656,15,52,100,0,0,4,0,0,36,0,0,-20,0,[11],[0],0,0,0,0,0
14710,3656,16,56,100,0,0,4,0,0,36,0,0,-20,0,[11],[0],0,0,0,0,0
14711,3656,17,60,100,0,0,4,0,0,36,0,0,-20,0,[12],[0],0,0,0,0,0
14712,3656,18,64,100,0,0,4,0,0,36,0,0,-20,0,[12],[0],0,0,0,0,0
14713,3656,19,67,100,0,0,4,0,0,36,0,0,-20,0,[12],[0],0,0,0,0,0
14714,3656,20,70,100,0,0,4,0,0,36,0,0,-20,0,[13],[0],0,0,0,0,0
14715,3656,21,72,100,0,0,4,0,0,36,0,0,-20,0,[13],[0],0,0,0,0,0
14716,3656,22,74,100,0,0,4,0,0,36,0,0,-20,0,[13],[0],0,0,0,0,0
14717,3656,23,76,100,0,0,4,0,0,36,0,0,-20,0,[13],[0],0,0,0,0,0
14718,3656,24,78,100,0,0,4,0,0,36,0,0,-20,0,[13],[0],0,0,0,0,0
14719,3656,25,80,100,0,0,4,0,0,36,0,0,-20,0,[13],[0],0,0,0,0,0
14720,3656,26,82,100,0,0,4,0,0,36,0,0,-20,0,[14],[0],0,0,0,0,0
14721,3656,27,84,100,0,0,4,0,0,36,0,0,-20,0,[14],[0],0,0,0,0,0
14722,3656,28,86,100,0,0,4,0,0,36,0,0,-20,0,[14],[0],0,0,0,0,0
14723,3656,29,88,100,0,0,4,0,0,36,0,0,-20,0,[14],[0],0,0,0,0,0
14724,3656,30,90,100,0,0,4,0,0,36,0,0,-20,0,[14],[0],0,0,0,0,0
14725,3656,31,91,100,0,0,4,0,0,36,0,0,-20,0,[14],[0],0,0,0,0,0
14726,3656,32,92,100,0,0,4,0,0,36,0,0,-20,0,[14],[0],0,0,0,0,0
14727,3656,33,93,100,0,0,4,0,0,36,0,0,-20,0,[14],[0],0,0,0,0,0
14728,3656,34,94,100,0,0,4,0,0,36,0,0,-20,0,[15],[0],0,0,0,0,0
14729,3656,35,95,100,0,0,4,0,0,36,0,0,-20,0,[15],[0],0,0,0,0,0
14730,3656,36,96,100,0,0,4,0,0,36,0,0,-20,0,[15],[0],0,0,0,0,0
14731,3656,37,97,100,0,0,4,0,0,36,0,0,-20,0,[15],[0],0,0,0,0,0
14732,3656,38,98,100,0,0,4,0,0,36,0,0,-20,0,[15],[0],0,0,0,0,0
14733,3656,39,99,100,0,0,4,0,0,36,0,0,-20,0,[15],[0],0,0,0,0,0
14734,3656,40,100,100,0,0,4,0,0,36,0,0,-20,0,[15],[0],0,0,0,0,0
14735,3657,1,1,100,0,0,4,0,0,36,0,0,0,0,[6],[0],0,0,0,0,0
14736,3657,2,2,100,0,0,4,0,0,36,0,0,0,0,[6],[0],0,0,0,0,0
14737,3657,3,4,100,0,0,4,0,0,36,0,0,0,0,[6],[0],0,0,0,0,0
14738,3657,4,7,100,0,0,4,0,0,36,0,0,0,0,[6],[0],0,0,0,0,0
14739,3657,5,11,100,0,0,4,0,0,36,0,0,0,0,[6],[0],0,0,0,0,0
14740,3657,6,16,100,0,0,4,0,0,36,0,0,0,0,[7],[0],0,0,0,0,0
14741,3657,7,20,100,0,0,4,0,0,36,0,0,0,0,[7],[0],0,0,0,0,0
14742,3657,8,24,100,0,0,4,0,0,36,0,0,0,0,[7],[0],0,0,0,0,0
14743,3657,9,28,100,0,0,4,0,0,36,0,0,0,0,[7],[0],0,0,0,0,0
14744,3657,10,32,100,0,0,4,0,0,36,0,0,0,0,[8],[0],0,0,0,0,0
14745,3657,11,36,100,0,0,4,0,0,36,0,0,0,0,[8],[0],0,0,0,0,0
14746,3657,12,40,100,0,0,4,0,0,36,0,0,0,0,[8],[0],0,0,0,0,0
14747,3657,13,44,100,0,0,4,0,0,36,0,0,0,0,[8],[0],0,0,0,0,0
14748,3657,14,48,100,0,0,4,0,0,36,0,0,0,0,[9],[0],0,0,0,0,0
14749,3657,15,52,100,0,0,4,0,0,36,0,0,0,0,[9],[0],0,0,0,0,0
14750,3657,16,56,100,0,0,4,0,0,36,0,0,0,0,[9],[0],0,0,0,0,0
14751,3657,17,60,100,0,0,4,0,0,36,0,0,0,0,[9],[0],0,0,0,0,0
14752,3657,18,64,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
14753,3657,19,67,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
14754,3657,20,70,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
14755,3657,21,72,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
14756,3657,22,74,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
14757,3657,23,76,100,0,0,4,0,0,36,0,0,0,0,[10],[0],0,0,0,0,0
14758,3657,24,78,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
14759,3657,25,80,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
14760,3657,26,82,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
14761,3657,27,84,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
14762,3657,28,86,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
14763,3657,29,88,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
14764,3657,30,90,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
14765,3657,31,91,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
14766,3657,32,92,100,0,0,4,0,0,36,0,0,0,0,[11],[0],0,0,0,0,0
14767,3657,33,93,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
14768,3657,34,94,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
14769,3657,35,95,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
14770,3657,36,96,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
14771,3657,37,97,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
14772,3657,38,98,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
14773,3657,39,99,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
14774,3657,40,100,100,0,0,4,0,0,36,0,0,0,0,[12],[0],0,0,0,0,0
14775,3658,1,1,100,0,0,4,0,0,36,-37,0,0,0,[6],[0],0,0,0,0,0
14776,3658,2,2,100,0,0,4,0,0,36,-37,0,0,0,[6],[0],0,0,0,0,0
14777,3658,3,4,100,0,0,4,0,0,36,-37,0,0,0,[6],[0],0,0,0,0,0
14778,3658,4,7,100,0,0,4,0,0,36,-37,0,0,0,[6],[0],0,0,0,0,0
14779,3658,5,11,100,0,0,4,0,0,36,-37,0,0,0,[6],[0],0,0,0,0,0
14780,3658,6,16,100,0,0,4,0,0,36,-37,0,0,0,[6],[0],0,0,0,0,0
14781,3658,7,20,100,0,0,4,0,0,36,-37,0,0,0,[6],[0],0,0,0,0,0
14782,3658,8,24,100,0,0,4,0,0,36,-37,0,0,0,[6],[0],0,0,0,0,0
14783,3658,9,28,100,0,0,4,0,0,36,-37,0,0,0,[6],[0],0,0,0,0,0
14784,3658,10,32,100,0,0,4,0,0,36,-37,0,0,0,[6],[0],0,0,0,0,0
14785,3659,1,1,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14786,3659,2,2,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14787,3659,3,4,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14788,3659,4,7,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14789,3659,5,11,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14790,3659,6,16,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14791,3659,7,20,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14792,3659,8,24,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14793,3659,9,28,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14794,3659,10,32,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14795,3659,11,36,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14796,3659,12,40,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14797,3659,13,44,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14798,3659,14,48,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14799,3659,15,52,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14800,3659,16,56,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14801,3659,17,60,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14802,3659,18,64,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14803,3659,19,67,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14804,3659,20,70,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14805,3659,21,72,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14806,3659,22,74,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14807,3659,23,76,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14808,3659,24,78,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14809,3659,25,80,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14810,3659,26,82,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14811,3659,27,84,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14812,3659,28,86,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14813,3659,29,88,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14814,3659,30,90,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14815,3659,31,91,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14816,3659,32,92,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14817,3659,33,93,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14818,3659,34,94,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14819,3659,35,95,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14820,3659,36,96,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14821,3659,37,97,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14822,3659,38,98,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14823,3659,39,99,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14824,3659,40,100,100,1,8500,4,0,0,36,0,0,-30,0,[],[],0,0,0,0,0
14825,3660,1,0,100,1,8500,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14826,3661,1,1,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14827,3661,2,2,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14828,3661,3,4,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14829,3661,4,7,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14830,3661,5,11,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14831,3661,6,16,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14832,3661,7,20,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14833,3661,8,24,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14834,3661,9,28,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14835,3661,10,32,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14836,3661,11,36,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14837,3661,12,40,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14838,3661,13,44,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14839,3661,14,48,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14840,3661,15,52,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14841,3661,16,56,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14842,3661,17,60,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14843,3661,18,64,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14844,3661,19,67,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14845,3661,20,70,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14846,3661,21,72,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14847,3661,22,74,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14848,3661,23,76,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14849,3661,24,78,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14850,3661,25,80,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14851,3661,26,82,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14852,3661,27,84,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14853,3661,28,86,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14854,3661,29,88,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14855,3661,30,90,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14856,3661,31,91,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14857,3661,32,92,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14858,3661,33,93,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14859,3661,34,94,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14860,3661,35,95,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14861,3661,36,96,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14862,3661,37,97,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14863,3661,38,98,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14864,3661,39,99,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14865,3661,40,100,100,0,0,4,15,3,36,0,3000,-30,0,[],[],0,0,0,0,0
14866,3662,1,20,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14867,3662,2,40,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14868,3662,3,60,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14869,3663,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14870,3664,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14871,3665,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14872,3665,2,15,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14873,3665,3,30,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14874,3665,4,45,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14875,3665,5,60,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14876,3666,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14877,3666,2,15,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14878,3666,3,30,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14879,3666,4,45,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14880,3666,5,60,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14881,3668,1,10,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14882,3681,1,10,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14883,3682,1,0,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14884,3683,1,1,100,1,6000,4,0,0,36,0,0,-33,0,[],[],0,0,0,0,0
14885,3684,1,1,100,1,6000,4,0,0,36,0,0,-25,0,[],[],0,0,0,0,0
14886,3685,1,0,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14887,3680,1,2,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14888,3667,1,25,100,0,0,4,0,0,36,0,0,-25,0,[],[],0,0,0,0,0
14889,3667,2,49,100,0,0,4,0,0,36,0,0,-25,0,[],[],0,0,0,0,0
14890,3667,3,63,100,0,0,4,0,0,36,0,0,-25,0,[],[],0,0,0,0,0
14891,3671,1,1,100,0,0,4,0,0,36,0,0,-25,0,[],[],0,0,0,0,0
14892,3671,2,66,100,0,0,4,0,0,36,0,0,-25,0,[],[],0,0,0,0,0
14893,3669,1,28,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14894,3669,2,47,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14895,3669,3,61,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14896,3670,1,28,100,1,4000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14897,3670,2,47,100,1,4000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14898,3670,3,61,100,1,4000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14899,3678,1,28,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14900,3678,2,47,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14901,3678,3,61,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14902,3672,1,2,100,1,3000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14903,3673,1,2,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14904,3674,1,10,100,0,0,4,0,0,36,0,0,-25,0,[],[],0,0,0,0,0
14905,3675,1,10,100,1,4000,4,0,0,36,0,0,-25,0,[],[],0,0,0,0,0
14906,3676,1,10,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14907,3677,1,10,100,1,4000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14908,3679,1,1,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14909,3679,2,30,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14910,3679,3,60,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14911,3686,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14912,1493,1,3,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14913,1493,2,41,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14914,1493,3,71,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14915,1530,1,16,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14916,1530,2,20,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14917,1530,3,24,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14918,1530,4,28,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14919,1530,5,31,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14920,1530,6,34,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14921,1530,7,37,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14922,1530,8,40,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14923,1530,9,43,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14924,1530,10,46,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14925,1530,11,49,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14926,1530,12,52,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14927,1530,13,55,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14928,1530,14,58,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14929,1530,15,60,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14930,1530,16,62,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14931,1530,17,64,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14932,1530,18,66,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14933,1530,19,68,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14934,1530,20,70,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14935,1530,21,72,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14936,1530,22,74,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14937,1530,23,76,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14938,1530,24,78,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14939,1530,25,80,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14940,1530,26,82,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14941,1530,27,84,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14942,1530,28,86,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14943,1530,29,88,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14944,1530,30,90,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14945,1530,31,91,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14946,1530,32,92,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14947,1530,33,93,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14948,1530,34,94,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14949,1530,35,95,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14950,1530,36,96,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14951,1530,37,97,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14952,1530,38,98,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14953,1530,39,99,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14954,1530,40,100,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
14955,1531,1,16,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,2500,0,0,0
14956,1531,2,20,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,2500,0,0,0
14957,1531,3,24,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,2500,0,0,0
14958,1531,4,28,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,2500,0,0,0
14959,1531,5,31,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,2500,0,0,0
14960,1531,6,34,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,2500,0,0,0
14961,1531,7,37,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,2500,0,0,0
14962,1531,8,40,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,2500,0,0,0
14963,1531,9,43,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,2500,0,0,0
14964,1531,10,46,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,2500,0,0,0
14965,1531,11,49,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,2500,0,0,0
14966,1531,12,52,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,2500,0,0,0
14967,1531,13,55,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,2500,0,0,0
14968,1531,14,58,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,2500,0,0,0
14969,1531,15,60,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,2500,0,0,0
14970,1531,16,62,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,2500,0,0,0
14971,1531,17,64,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,2500,0,0,0
14972,1531,18,66,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,2500,0,0,0
14973,1531,19,68,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,2500,0,0,0
14974,1531,20,70,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,2500,0,0,0
14975,1531,21,72,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,2500,0,0,0
14976,1531,22,74,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,2500,0,0,0
14977,1531,23,76,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,2500,0,0,0
14978,1531,24,78,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,2500,0,0,0
14979,1531,25,80,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,2500,0,0,0
14980,1531,26,82,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,2500,0,0,0
14981,1531,27,84,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,2500,0,0,0
14982,1531,28,86,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,2500,0,0,0
14983,1531,29,88,100,1,1000,4,0,0,36,0,0,0,0,[],[],0,2500,0,0,0
