"rownum","Id","bool","IsLocal","IsWeaponLocal","Semantic","Text","bool","IsVirtual","MainHandAlias_Stat","OffHandAlias_Stat","bool","HASH32","BelongsActiveSkills","Category","bool","bool","IsScalable","ContextFlags","DotFlag","WeaponHandCheck"
6992,"area_of_effect_+%_per_25_rampage_stacks","","","",1,"","","","","",1,1102355470,[],"","","",1,[],[],""
6993,"traps_do_not_explode_on_timeout","","","",4,"","","","","",1,860215267,[],"","","","",[],[],""
6994,"cannot_be_ignited_while_flame_golem_summoned","","","",4,"","","","","",1,3863350420,[],"","","","",[],[],""
6995,"cannot_be_shocked_while_lightning_golem_summoned","","","",4,"","","","","",1,490727441,[],"","","","",[],[],""
6996,"cannot_be_chilled_or_frozen_while_ice_golem_summoned","","","",4,"","","","","",1,4220976208,[],"","","","",[],[],""
6997,"cannot_be_chilled","","","",4,"","",1,"","",1,4154465716,[],"","","","",[0],[],""
6998,"attach_vines_to_defender_on_hit_%_chance","","","",4,"","","","","",1,2392116,[],"","",1,"",[],[],""
6999,"unaffected_by_curses","","","",4,"","","","","",1,1934196471,[],11,"","","",[],[],""
7000,"chill_minimum_slow_%","","","",1,"","","","","",1,3946563511,[],"","","",1,[],[],""
7001,"shock_minimum_damage_taken_increase_%","","","",1,"","","","","",1,2147873787,[],2,"","",1,[],[],""
7002,"has_avians_flight","","","",4,"","","","","",1,107473139,[],"","","","",[],[],""
7003,"has_avians_might","","","",4,"","","","","",1,3798680030,[],"","","","",[],[],""
7004,"life_regeneration_per_minute_while_you_have_avians_flight","","","",3,"","","","","",1,1710673250,[],"","","",1,[],[],""
7005,"mana_regeneration_rate_per_minute_while_you_have_avians_flight","","","",3,"","","","","",1,1326339684,[],"","","",1,[],[],""
7006,"avians_flight_duration_ms_+",1,"","",3,"","","","","",1,3762077888,[],"","","",1,[],[],""
7007,"avians_might_duration_ms_+",1,"","",3,"","","","","",1,2987900065,[],"","","",1,[],[],""
7008,"minimum_added_cold_damage_while_you_have_avians_might","","","",3,"","","","","",1,2237957210,[],"","","",1,[],[],""
7009,"maximum_added_cold_damage_while_you_have_avians_might","","","",3,"","","","","",1,28250931,[],"","","",1,[],[],""
7010,"minimum_added_lightning_damage_while_you_have_avians_might","","","",3,"","","","","",1,1658269254,[],"","","",1,[],[],""
7011,"maximum_added_lightning_damage_while_you_have_avians_might","","","",3,"","","","","",1,1354393333,[],"","","",1,[],[],""
7012,"aspect_of_the_avian_grants_avians_might_and_avians_flight_to_nearby_allies",1,"","",4,"","","","","",1,1293978863,[],"","","","",[],[],""
7013,"aspect_of_the_avian_buff_effect_+%",1,"","",1,"","","","","",1,1443275450,[],"","","",1,[],[],""
7014,"retaliation_godmode_ghost_duration_ms",1,"","",3,"","","","","",1,3026492948,[],"","","",1,[],[],""
7015,"has_cats_stealth","","","",4,"","","","","",1,2647652669,[],"","","","",[],[],""
7016,"local_display_trigger_level_20_tornado_when_you_gain_avians_flight_or_avians_might_%","",1,"",4,"","","","","",1,4017812431,[],"","","","",[],[],""
7017,"cast_on_gain_avians_flight_or_avians_might_%",1,"","",1,"","","","","",1,3210489070,[],"",1,"",1,[],[],""
7018,"gain_phasing_while_you_have_cats_stealth","","","",4,"","","","","",1,3767692281,[],"","","","",[],[],""
7019,"cats_stealth_duration_ms_+",1,"","",3,"","","","","",1,3040739395,[],"","","",1,[],[],""
7020,"cat_aspect_reserves_no_mana",1,"","",4,"","","","","",1,2661387145,[],"","","","",[],[],""
7021,"gain_maximum_frenzy_and_power_charges_when_you_gain_cats_stealth",1,"","",4,"","","","","",1,2512912878,[],"","","","",[],[],""
7022,"cannot_be_stunned_if_you_have_10_or_more_crab_charges","","","",4,"","","","","",1,438784349,[],"","","","",[],[],""
7023,"number_of_crab_charges_lost_recently","","","",3,"","","","","",1,1204119894,[],"","","",1,[],[],""
7024,"cannot_lose_crab_charges_if_you_have_lost_crab_charges_recently","","","",4,"","","","","",1,2044857928,[],"","","","",[],[],""
7025,"do_not_lose_crab_charges_when_hit",1,"","",4,"","",1,"","","",2440625901,[],"","","","",[0],[],""
7026,"damage_+%_per_crab_charge","","","",1,"","","","","",1,2889836052,[],"","","",1,[],[],""
7027,"chance_to_gain_max_crab_stacks_when_you_would_gain_a_crab_stack_%","","","",1,"","","","","",1,3937072009,[],"","","",1,[],[],""
7028,"additional_block_%_while_you_have_at_least_5_crab_charges","","","",1,"","","","","",1,1845650884,[],"","","",1,[],[],""
7029,"additional_block_%_while_you_have_at_least_10_crab_charges","","","",1,"","","","","",1,3443641800,[],"","","",1,[],[],""
7030,"number_of_crab_charges_lost_when_hit",1,"","",3,"","","","","",1,502419450,[],"","","",1,[],[],""
7031,"monster_mortar_number_of_forks",1,"","",3,"",1,"","","",1,1534060902,[],"","","",1,[],[],""
7032,"local_display_trigger_level_x_intimidating_cry_when_you_lose_cats_stealth","",1,"",3,"","","","","",1,2212954248,[],"","","","",[],[],""
7033,"cast_on_lose_cats_stealth",1,"","",4,"","","","","",1,2690806592,[],"",1,"","",[],[],""
7034,"movement_speed_+%_while_you_have_cats_stealth","","","",1,"","","","","",1,4241627665,[],"","","",1,[],[],""
7035,"minimum_added_fire_damage_to_attacks_per_10_strength","","","",3,"","","","","",1,424136111,[],"","","",1,[],[],""
7036,"maximum_added_fire_damage_to_attacks_per_10_strength","","","",3,"","","","","",1,1911045503,[],"","","",1,[],[],""
7037,"minimum_added_cold_damage_to_attacks_per_10_dexterity","","","",3,"","","","","",1,1378748936,[],"","","",1,[],[],""
7038,"maximum_added_cold_damage_to_attacks_per_10_dexterity","","","",3,"","","","","",1,2606546795,[],"","","",1,[],[],""
7039,"minimum_added_lightning_damage_to_attacks_per_10_intelligence","","","",3,"","","","","",1,2681402464,[],"","","",1,[],[],""
7040,"maximum_added_lightning_damage_to_attacks_per_10_intelligence","","","",3,"","","","","",1,1433539628,[],"","","",1,[],[],""
7041,"gain_rage_on_kill",1,"","",3,"","","","","",1,2451,[],"","","",1,[],[],""
7042,"maximum_rage",1,"","",3,"","","","","",1,1622307427,[],18,"","",1,[],[],""
7043,"current_rage","","","",3,"",1,"","","",1,726311096,[],"","","",1,[],[],""
7044,"attack_damage_final_permyriad_from_rage","","","",1,"","","","","",1,1730249105,[],1,"","",1,[],[],""
7045,"attack_speed_+%_from_rage","","","",1,"","",1,"","","",3606644073,[],3,"","",1,[21],[],""
7046,"movement_speed_+%_from_rage","","","",1,"","",1,"","","",3575299282,[],18,"","",1,[37],[],""
7047,"life_loss_%_per_minute_from_rage","","","",3,"","","","","",1,297100688,[],"","","",1,[],[],""
7048,"gain_rage_when_you_use_a_warcry",1,"","",3,"","","","","",1,392870314,[],"","","",1,[],[],""
7049,"rage_effects_tripled","","","",3,"","","","","",1,1532571027,[],"","","",1,[],[],""
7050,"virtual_life_degeneration_per_minute","","","",3,"",1,1,"","",1,1247796135,[],"","","",1,[0],[],""
7051,"gain_rage_on_hitting_rare_unique_enemy_%","","","",1,"","","","","",1,2968069676,[],"","","",1,[],[],""
7052,"spectral_shield_throw_secondary_projectiles_pierce",1,"","",4,"",1,"","","",1,331886754,[],"","","","",[],[],""
7053,"herald_skills_mana_reservation_+%",1,"","",1,"","","","","",1,808153115,[],18,"","",1,[],[],""
7054,"herald_effect_on_self_+%",1,"","",1,"","","","","",1,3665207331,[],1,"","",1,[],[],""
7055,"affected_by_herald_of_ash",1,"","",4,"","","","","",1,1917049343,[],"","","","",[],[],""
7056,"affected_by_herald_of_ice",1,"","",4,"","","","","",1,1014094754,[],"","","","",[],[],""
7057,"affected_by_herald_of_thunder",1,"","",4,"","","","","",1,3088123959,[],"","","","",[],[],""
7058,"damage_penetrates_%_fire_resistance_while_affected_by_herald_of_ash","","","",1,"","","","","",1,2494702131,[],"","","",1,[],[],""
7059,"damage_penetrates_%_cold_resistance_while_affected_by_herald_of_ice","","","",1,"","","","","",1,1425896085,[],"","","",1,[],[],""
7060,"damage_penetrates_%_lightning_resistance_while_affected_by_herald_of_thunder","","","",1,"","","","","",1,2177872342,[],"","","",1,[],[],""
7061,"cannot_be_stunned_with_25_rage","","","",4,"","","","","",1,3036858548,[],"","","","",[],[],""
7062,"monster_rarity_damage_+%_final","","","",1,"","","","","",1,1775201109,[],"","","",1,[],[],""
7063,"counterattacks_deal_double_damage","","","",4,"","","","","",1,1524168108,[],"","","","",[],[],""
7064,"owner_stacking_energy_shield_regeneration_rate_per_minute_%_on_kill_for_4_seconds","","","",1,"","","","","",1,2107807672,[],"","","",1,[],[],""
7065,"chance_to_gain_random_standard_charge_on_hit_%","","","",1,"","","","","",1,1427463592,[],"","",1,1,[],[],""
7066,"blink_and_mirror_arrow_cooldown_speed_+%",1,"","",1,"","","","","",1,2566598017,[],"","","",1,[],[],""
7067,"elementalist_elemental_damage_+%_for_5_seconds","","","",1,"","","","","",1,2876034193,[],"","","",1,[],[],""
7068,"elementalist_area_of_effect_+%_for_5_seconds","","","",1,"","","","","",1,3608126976,[],"","","",1,[],[],""
7069,"immune_to_elemental_ailments_while_on_consecrated_ground","","","",4,"","","","","",1,4088484615,[],"","","","",[],[],""
7070,"create_consecrated_ground_on_hit_%_vs_rare_or_unique_enemy","","","",1,"","","","","",1,2884011163,[],"","","",1,[],[],""
7071,"cannot_be_stunned_while_fortified","","","",4,"","","","","",1,3820680276,[],"","","","",[],[],""
7072,"armour_and_evasion_rating_+_while_fortified","","","",3,"","","","","",1,934208812,[],"","","",1,[],[],""
7073,"global_chance_to_blind_on_hit_%_vs_bleeding_enemies","","","",1,"","","","","",1,2009502769,[],11,"","",1,[],[],""
7074,"cannot_be_stunned_by_blocked_hits","","","",4,"","","","","",1,3629168054,[],"","","","",[],[],""
7075,"gratuitous_violence_physical_damage_over_time_+%_final","","","",1,"","","","","",1,2138550772,[],1,"","",1,[],[],""
7076,"chance_to_gain_onslaught_on_hit_%_vs_rare_or_unique_enemy","","","",1,"","","","","",1,563810171,[],"","","",1,[],[],""
7077,"unaffected_by_temporal_chains","","","",4,"","","","","",1,2531860289,[],"","","","",[],[],""
7078,"apply_covered_in_ash_to_attacker_on_hit_%_vs_rare_or_unique_enemy","","","",1,"","","","","",1,1497081813,[],"","","",1,[],[],""
7079,"gain_endurance_charge_per_second_if_have_been_hit_recently","","","",4,"","","","","",1,1836946702,[],11,"","","",[],[],""
7080,"stun_duration_+%_per_endurance_charge","","","",1,"","","","","",1,1036837494,[],18,"","",1,[],[],""
7081,"chance_to_gain_endurance_charge_on_stun_%","","","",1,"","","","","",1,1373519890,[],"","","",1,[],[],""
7082,"totem_maximum_energy_shield","","","",3,"","","","","",1,262380182,[],"","","",1,[],[],""
7083,"you_and_totem_life_regeneration_rate_per_minute_%_per_active_totem","","","",1,"","","","","",1,3695102859,[],13,"","",1,[],[],""
7084,"mana_regeneration_rate_per_minute_%_per_active_totem","","","",1,"","","","","",1,3193671189,[],"","","",1,[],[],""
7085,"fire_damage_+%_per_endurance_charge","","","",1,"","","","","",1,2896453414,[],"","","",1,[],[],""
7086,"track_have_taken_fire_damage_from_an_enemy_hit_recently","","","",4,"","",1,"","","",1515070284,[],"","","","",[36],[],""
7087,"have_taken_fire_damage_from_an_enemy_hit_recently","","","",4,"","","","","",1,3249447702,[],"","","","",[],[],""
7088,"life_regeneration_rate_per_minute_%_if_have_taken_fire_damage_from_an_enemy_hit_recently","","","",1,"","","","","",1,2625855793,[],"","","",1,[],[],""
7089,"local_display_every_10_seconds_non_skill_physical_damage_%_to_gain_as_fire_for_3_seconds","",1,"",1,"","","","","",1,820383828,[],"","","","",[],[],""
7090,"critical_strike_damage_cannot_be_reflected","","","",4,"","","","","",1,734651899,[],"","","","",[],[],""
7091,"damage_+%_if_only_one_enemy_nearby","","","",1,"","","","","",1,730981367,[],"","","",1,[],[],""
7092,"self_take_no_extra_damage_from_critical_strikes_if_only_one_nearby_enemy","","","",4,"","","","","",1,2109612194,[],"","","","",[],[],""
7093,"poison_duration_+%_per_poison_applied_recently","","","",1,"","","","","",1,1913892519,[],2,"","",1,[],[],""
7094,"additional_critical_strike_chance_permyriad_per_poison_on_enemy_up_to_2%","","","",6,"","","","","",1,134533579,[],"","","",1,[],[],""
7095,"non_skill_physical_damage_%_to_gain_as_chaos_vs_poisoned_enemies","","","",1,"","","","","",1,741211888,[],"","","",1,[],[],""
7096,"recover_permyriad_maximum_life_per_poison_on_enemy_on_kill","","","",6,"","","","","",1,3439673063,[],"","","",1,[],[],""
7097,"zombie_caustic_cloud_on_death_maximum_life_per_minute_to_deal_as_chaos_damage_%",1,"","",1,"","","","","",1,2076086760,[],"","","",1,[],[],""
7098,"self_offering_effect_+%","","","",1,"","","","","",1,2175970761,[],"","","",1,[],[],""
7099,"hit_%_chance_to_gain_25%_non_chaos_damage_as_chaos","","","",1,"","","","","",1,3847054133,[],"","","",1,[],[],""
7100,"hit_%_chance_to_gain_50%_non_chaos_damage_as_chaos","","","",1,"","","","","",1,2779823332,[],"","","",1,[],[],""
7101,"hit_%_chance_to_gain_100%_non_chaos_damage_as_chaos","","","",1,"","","","","",1,2293059119,[],"","","",1,[],[],""
7102,"damage_+%_per_active_golem","","","",1,"","","","","",1,2964043008,[],12,"","",1,[],[],""
7103,"virtual_total_number_of_active_golems","",1,"",3,"","",1,"","","",1728679914,[],"","","",1,[0],[],""
7104,"unaffected_by_ignite","","","",4,"","","","","",1,234504126,[],"","","","",[],[],""
7105,"gain_accuracy_rating_equal_to_strength","","","",4,"","","","","",1,3026578790,[],5,"","","",[],[],""
7106,"accuracy_rating_+%_if_have_crit_in_past_8_seconds","","","",1,"","","","","",1,972247905,[],"","","",1,[],[],""
7107,"damage_+%_if_have_crit_in_past_8_seconds","","","",1,"","","","","",1,500002708,[],1,"","",1,[],[],""
7108,"track_have_crit_in_past_8_seconds","","","",4,"","",1,"","","",351206829,[],"","","","",[36],[],""
7109,"have_crit_in_past_8_seconds","","","",4,"","","","","",1,3119327851,[],"","","","",[],[],""
7110,"virtual_accuracy_rating_+%","","","",1,"","",1,"","","",1662067211,[],"","","",1,[35],[],""
7111,"hierophant_mana_reservation_+%_final","","","",1,"","","","","",1,3412616784,[],"","","",1,[],[],""
7112,"elemental_penetration_%_if_you_have_a_power_charge","","","",1,"","","","","",1,650707249,[],"","","",1,[],[],""
7113,"elemental_damage_taken_+%_if_you_have_an_endurance_charge","","","",1,"","","","","",1,299898407,[],"","","",1,[],[],""
7114,"track_number_of_traps_triggered_recently","","","",3,"","",1,"","","",3511857407,[],"","","",1,[36],[],""
7115,"number_of_traps_triggered_recently","","","",3,"","","","","",1,1946553292,[],"","","",1,[],[],""
7116,"track_number_of_mines_detonated_recently","","","",3,"","",1,"","","",497277326,[],"","","",1,[36],[],""
7117,"number_of_mines_detonated_recently",1,"","",3,"","","","","",1,4139742193,[],"","","",1,[],[],""
7118,"life_regeneration_rate_per_minute_%_per_trap_triggered_recently_up_to_20%","","","",1,"","","","","",1,2051463464,[],"","","",1,[],[],""
7119,"life_regeneration_rate_per_minute_%_per_mine_detonated_recently_up_to_20%","","","",1,"","","","","",1,1416406592,[],"","","",1,[],[],""
7120,"you_and_allies_additional_block_%_if_have_attacked_recently","","","",1,"","","","","",1,2007383829,[],"","","",1,[],[],""
7121,"you_and_allies_additional_spell_block_%_if_cast_spell_recently","","","",1,"","","","","",1,4060040705,[],"","","",1,[],[],""
7122,"movement_speed_+%_while_you_have_energy_shield","","","",1,"","","","","",1,3426787127,[],18,"","",1,[],[],""
7123,"trickster_damage_over_time_+%_final","","","",1,"","","","","",1,789646969,[],"","","",1,[],[],""
7124,"object_cannot_taunt_enemies","","","",4,"","","","","",1,2168307029,[],"","","","",[],[],""
7125,"cold_beam_retaliation_chilled_ground_in_beam_duration_ms","","","",3,"","","","","",1,2644741042,[],"","","",1,[],[],""
7126,"cold_beam_retaliation_chilled_ground_in_area_duration_ms","","","",3,"","","","","",1,3284597017,[],"","","",1,[],[],""
7127,"enemy_extra_damage_rolls_when_on_full_life","","","",3,"","","","","",1,588847004,[],"","","",1,[],[],""
7128,"burning_damage_+%_per_non_shocked_enemy_shocked_recently_up_to_120%","","","",1,"","","","","",1,608827845,[],"","","",1,[],[],""
7129,"global_minimum_added_lightning_damage_vs_ignited_enemies","","","",3,"","","","","",1,2958231942,[],"","","",1,[],[],""
7130,"global_maximum_added_lightning_damage_vs_ignited_enemies","","","",3,"","","","","",1,235755771,[],"","","",1,[],[],""
7131,"lightning_damage_can_ignite","","","",4,"","","","","",1,240557760,[],"","","","",[],[],""
7132,"minimum_added_spell_fire_damage_while_no_life_is_reserved","","","",3,"","","","","",1,66457627,[],"","","",1,[],[],""
7133,"maximum_added_spell_fire_damage_while_no_life_is_reserved","","","",3,"","","","","",1,648843931,[],"","","",1,[],[],""
7134,"minimum_added_spell_cold_damage_while_no_life_is_reserved","","","",3,"","","","","",1,4254036060,[],"","","",1,[],[],""
7135,"maximum_added_spell_cold_damage_while_no_life_is_reserved","","","",3,"","","","","",1,4092037695,[],"","","",1,[],[],""
7136,"minimum_added_spell_lightning_damage_while_no_life_is_reserved","","","",3,"","","","","",1,870274470,[],"","","",1,[],[],""
7137,"maximum_added_spell_lightning_damage_while_no_life_is_reserved","","","",3,"","","","","",1,3863791572,[],"","","",1,[],[],""
7138,"projectile_attack_damage_+%_with_at_least_200_dex","","","",1,"","","","","",1,1159443607,[],"","","",1,[],[],""
7139,"critical_strike_chance_+%_with_at_least_200_int","","","",1,"","","","","",1,3596391403,[],"","","",1,[],[],""
7140,"virtual_keystone_crimson_dance","","","",4,"","",1,"","","",2150053851,[],"","","","",[0],[],""
7141,"keystone_crimson_dance","","","",4,"","","","","",1,15209028,[],"","","","",[],[],""
7142,"gain_crimson_dance_if_have_dealt_critical_strike_recently","","","",4,"","","","","",1,4092697387,[],"","","","",[],[],""
7143,"gain_crimson_dance_while_you_have_cat_stealth","","","",4,"","","","","",1,2513193054,[],"","","","",[],[],""
7144,"virtual_bleeding_stacks_up_to_x_times","","","",3,"","",1,"","","",2746719703,[],"","","",1,[0],[],""
7145,"gain_onslaught_while_on_low_life","","","",4,"","","","","",1,3723666508,[],"","","","",[],[],""
7146,"hits_ignore_enemy_fire_resistance_while_you_are_ignited","","","",4,"","","","","",1,649083143,[],"","","","",[],[],""
7147,"virtual_hits_ignore_enemy_fire_resistance","","","",4,"","",1,"","","",4138493668,[],"","","","",[18],[],""
7148,"override_maximum_damage_resistance_%","","","",1,"","","","","",1,2254233408,[],"","","","",[],[],""
7149,"local_display_trigger_commandment_of_inferno_on_crit_%","",1,"",1,"","","","","",1,2465241343,[],"","","","",[],[],""
7150,"local_display_trigger_level_x_icicle_nova_on_hit_vs_frozen_enemy","",1,"",3,"","","","","",1,3614660885,[],"","","","",[],[],""
7151,"trigger_on_hit_vs_frozen_enemy_%","","","",1,"","","","","",1,677931246,[],"","","",1,[],[],""
7152,"attacks_bleed_on_hit_while_you_have_cat_stealth","","","",4,"","","","","",1,8546057,[],"","","","",[],[],""
7153,"hit_damage_+%_vs_bleeding_enemies","","","",1,"","","","","",1,3508432375,[],"","","",1,[],[],""
7154,"accuracy_rating_vs_bleeding_enemies","","","",3,"",1,"","","",1,3116436202,[],6,"","",1,[],[],""
7155,"gain_%_total_phys_damage_prevented_in_the_past_10_sec_as_life_regen_per_sec","","","",1,"","","","","",1,1324108230,[],11,"","",1,[],[],""
7156,"total_armour_of_animated_guardians_items","","","",3,"","","","","",1,784561383,[],"","","",1,[],[],""
7157,"total_evasion_rating_of_animated_guardians_items","","","",3,"","","","","",1,314739879,[],"","","",1,[],[],""
7158,"total_maximum_energy_shield_of_animated_guardians_items","","","",3,"","","","","",1,1610302371,[],"","","",1,[],[],""
7159,"animated_weapon_armour",1,"","",3,"","",1,"","","",4165628908,[],"","","",1,[1],[],""
7160,"animated_weapon_evasion_rating",1,"","",3,"","",1,"","","",1250883736,[],"","","",1,[1],[],""
7161,"aniamted_weapon_maximum_energy_shield",1,"","",3,"","",1,"","","",1873675294,[],"","","",1,[1],[],""
7162,"defences_from_animated_guardians_items_apply_to_animated_weapon",1,"","",4,"","","","","",1,791675192,[],"","","","",[],[],""
7163,"fire_projectile_retaliation_skill_visual_scale_+%_when_hit_while_charging",1,"","",1,"",1,"","","",1,64251332,[],"","","",1,[],[],""
7164,"fire_projectile_retaliation_area_of_effect_+%_when_hit_while_charging",1,"","",1,"",1,"","","",1,548788219,[],"","","",1,[],[],""
7165,"fire_projectile_retaliation_projectile_speed_and_damage_+%_when_hit_while_charging",1,"","",1,"",1,"","","",1,1486245121,[],"","","",1,[],[],""
7166,"rage_decay_delay_active","","","",4,"","","","","",1,1270248089,[],"","","","",[],[],""
7167,"local_display_trigger_level_20_animate_guardian_weapon_on_guardian_kill_%_chance","","","",3,"","","","","",1,95363165,[],"","","","",[],[],""
7168,"chance_to_trigger_on_animate_guardian_kill_%","","","",1,"","","","","",1,2944300001,[],"",1,"",1,[],[],""
7169,"animate_guardian_and_weapon_track_on_kill","","","",4,"","","","","",1,1905613295,[],"","","","",[],[],""
7170,"local_display_trigger_level_20_animate_guardian_weapon_on_weapon_kill_%_chance","","","",3,"","","","","",1,1562823448,[],"","","","",[],[],""
7171,"chance_to_trigger_on_animate_weapon_kill_%","","","",1,"","","","","",1,3959274945,[],"",1,"",1,[],[],""
7172,"you_cannot_have_non_animated_minions",1,"","",4,"","","","","",1,2937653584,[],"","","","",[],[],""
7173,"animate_guardian_damage_+%_per_animated_weapon",1,"","",1,"","","","","",1,3208252960,[],"","","",1,[],[],""
7174,"animated_minions_melee_splash",1,"","",4,"","","","","",1,3239650228,[],"","","","",[],[],""
7175,"grant_animated_minion_melee_splash_damage_+%_final_for_splash",1,"","",1,"","","","","",1,1124728915,[],"","","",1,[],[],""
7176,"animated_minion_melee_splash_damage_+%_final_for_splash","","","",1,"","","","","",1,3057613738,[],"","","",1,[],[],""
7177,"animated_minion_melee_splash_damage_+%_final","","","",1,"","","","","",1,2564711054,[],"","","",1,[],[],""
7178,"number_of_active_animated_armour","","","",3,"",1,"","","",1,1615604498,[],"","","",1,[],[],""
7179,"geometry_attack_use_orientation_direction",1,"","",4,"",1,"","","",1,372723083,[],"","","","",[],[],""
7180,"virtual_elemental_reflect_damage_taken_+%","","","",1,"","",1,"","","",2148182322,[],"","","",1,[0],[],""
7181,"additional_critical_strike_chance_permyriad_while_affected_by_cat_aspect","","","",6,"","","","","",1,1681491255,[],"","","",1,[],[],""
7182,"virtual_%_chance_to_blind_on_critical_strike",1,"","",1,"","",1,"","","",798437719,[],"","","",1,[18],[],""
7183,"%_chance_to_blind_on_critical_strike_while_you_have_cats_stealth","","","",1,"","","","","",1,2715853475,[],"","","",1,[],[],""
7184,"has_cat_aspect","","","",4,"","","","","",1,3656510525,[],"","","","",[],[],""
7185,"hit_damage_+%_vs_blinded_enemies","","","",1,"","","","","",1,1274338462,[],"","","",1,[],[],""
7186,"has_adrenaline",1,"","",4,"","","","","",1,2353847792,[],"","","","",[],[],""
7187,"gain_adrenaline_for_X_seconds_on_low_life_unless_you_have_adrenaline",1,"","",3,"","","","","",1,1555632261,[],6,"","",1,[],[],""
7188,"remove_ailments_and_burning_on_gaining_adrenaline",1,"","",4,"","","","","",1,2211831241,[],"","","","",[],[],""
7189,"enemies_taunted_by_you_cannot_evade_attacks",1,"","",4,"","","","","",1,1733068600,[],"","","","",[],[],""
7190,"spider_aspect_web_interval_ms",1,"","",3,"","","","","",1,1186229599,[],"","","",1,[],[],""
7191,"spider_aspect_max_web_count",1,"","",3,"","","","","",1,129036865,[],"","","",1,[],[],""
7192,"spider_aspect_debuff_duration_+%",1,"","",1,"","","","","",1,1542416198,[],"","","",1,[],[],""
7193,"energy_shield_gain_when_you_hit_enemy_affected_by_spiders_web",1,"","",3,"","","","","",1,3441675907,[],"","","",1,[],[],""
7194,"chill_effect_is_reversed",1,"","",4,"","","","","",1,2169532089,[],"","","","",[],[],""
7195,"virtual_on_low_life",1,"","",4,"","",1,"","","",4240953998,[],"","","","",[0],[],""
7196,"you_count_as_low_life_while_not_on_full_life",1,"","",4,"","","","","",1,1867758575,[],"","","","",[],[],""
7197,"mana_cost_+%_for_trap_and_mine_skills","","","",1,"","","","","",1,667611551,[],"","","",1,[],[],""
7198,"gain_arcane_surge_on_spell_hit_by_you_or_your_totems",1,"","",4,"","","","","",1,3162281241,[],"",1,"","",[],[],""
7199,"spell_damage_+%_while_you_have_arcane_surge",1,"","",1,"","","","","",1,3212422157,[],"","","",1,[],[],""
7200,"area_of_effect_+%_while_you_have_arcane_surge",1,"","",1,"","","","","",1,1327158989,[],"","","",1,[],[],""
7201,"immune_to_elemental_ailments_while_you_have_arcane_surge",1,"","",4,"","","","","",1,10822643,[],"","","","",[],[],""
7202,"chance_to_gain_onslaught_on_kill_for_10_seconds_%",1,"","",1,"","","","","",1,535299105,[],"","","",1,[],[],""
7203,"curse_on_hit_level_poachers_mark_bypass_hexproof",1,1,"",3,"","","","","",1,372506237,[],"","","","",[],[],""
7204,"you_have_no_armour_or_energy_shield",1,"","",4,"","","","","",1,4273144712,[],"","","","",[],[],""
7205,"chance_to_trigger_socketed_spell_on_bow_attack_%",1,"","",1,"","","","","",1,2910919079,[],"","","",1,[],[],""
7206,"culling_strike_on_enemies_affected_by_poachers_mark",1,"","",4,"","","","","",1,3947957982,[],"","","","",[],[],""
7207,"self_physical_damage_on_movement_skill_use",1,"","",3,"","","","","",1,1160473224,[],"","","",1,[],[],""
7208,"grant_tailwind_to_nearby_allies_if_used_skill_recently",1,"","",4,"","","","","",1,225923541,[],"","","","",[],[],""
7209,"evasion_rating_+_while_you_have_tailwind",1,"","",3,"","","","","",1,1207231854,[],"","","",1,[],[],""
7210,"tailwind_effect_on_self_+%",1,"","",1,"","","","","",1,760687066,[],"","","",1,[],[],""
7211,"enemies_you_curse_have_malediction",1,"","",4,"","","","","",1,344858186,[],6,"","","",[],[],""
7212,"has_arcane_surge",1,"","",4,"","","","","",1,126395597,[],"","","","",[],[],""
7213,"virtual_light_radius_+%",1,"","",1,"","",1,"","",1,507495854,[],"","","",1,[0],[],""
7214,"light_radius_increases_apply_to_area_of_effect","","","",4,"","","","","",1,1703990278,[],"","","","",[],[],""
7215,"local_display_trigger_level_X_blinding_aura_skill_on_equip","",1,"",3,"","","","","",1,4145055379,[],"","","","",[],[],""
7216,"minimum_added_chaos_damage_per_spiders_web_on_enemy",1,"","",3,"","","","","",1,543760346,[],"","","",1,[],[],""
7217,"maximum_added_chaos_damage_per_spiders_web_on_enemy",1,"","",3,"","","","","",1,2530326841,[],"","","",1,[],[],""
7218,"damage_+%_for_enemies_you_inflict_spiders_web_upon",1,"","",1,"","","","","",1,1488603305,[],"","","",1,[],[],""
7219,"spider_aspect_skill_area_of_effect_+%",1,"","",1,"","","","","",1,1866299949,[],"","","",1,[],[],""
7220,"resist_all_%_for_enemies_you_inflict_spiders_web_upon",1,"","",1,"","","","","",1,2847870952,[],"","","",1,[],[],""
7221,"resist_all_%","","","",1,"","","","","",1,3616753781,[],10,"","",1,[],[],""
7222,"chance_to_gain_power_charge_on_hitting_enemy_affected_by_spiders_web_%",1,"","",1,"","","","","",1,2542275937,[],"","","",1,[],[],""
7223,"chance_to_poison_on_hit_%_per_power_charge",1,"","",1,"","","","","",1,3489685553,[],"","","",1,[],[],""
7224,"spider_aspect_web_interval_ms_override",1,"","",3,"","","","","",1,3131653126,[],"","","",1,[],[],""
7225,"bestiary_net_variation",1,"","",3,"","","","","",1,1473283477,[],"","","","",[],[],""
7226,"virtual_golem_buff_effect_+%",1,"","",1,"","",1,"","","",739665117,[],12,"","",1,[1],[],""
7227,"golem_buff_effect_+%_per_summoned_golem","","","",1,"","","","","",1,47685881,[],"","","",1,[],[],""
