"rownum","Id","SoundFile","BankFile","HASH16","IsAvailableInHideout","Name","string","MusicCategories","bool","i32"
202,"HeistBoss1","Audio/Music/Heist/HeistBoss1","Heist.bank",39946,1,"Vengeance","","[0,13]",1,0
203,"HeistRegular","Audio/Music/Heist/HeistRegular","Heist.bank",14514,"","","",[],"",0
204,"HeistSuccess","Audio/Music/Heist/HeistSuccess","Heist.bank",2616,"","","",[],"",0
205,"HeistFailure","Audio/Music/Heist/HeistFailure","Heist.bank",65381,"","","",[],"",0
206,"HeistRegular2","Audio/Music/Heist/HeistRegular2","Heist.bank",48012,"","","",[],"",0
207,"UltimatumBoss","Audio/Music/Ultimatum/UltimatumBoss","Ultimatum.bank",25298,"","","",[],"",0
208,"UltimatumRegular","Audio/Music/Ultimatum/UltimatumRegular","Ultimatum.bank",44160,"","","",[],"",0
209,"UltimatumResolve","Audio/Music/Ultimatum/UltimatumResolve","Ultimatum.bank",20595,"","","",[],"",0
210,"UltimatumHideout","Audio/Music/Ultimatum/UltimatumHideout","Ultimatum.bank",18370,1,"Ultimatum","","[0,13]",1,0
211,"Expedition","Audio/Music/Expedition/Expedition","Expedition.bank",56999,1,"Expedition","",[13],1,0
212,"Logbooks","Audio/Music/Expedition/Logbooks","Expedition.bank",12252,1,"Logbooks","",[13],1,0
213,"OlrothBoss","Audio/Music/Expedition/OlrothBoss","Expedition.bank",49595,"","","",[],"",0
214,"VoranaBoss","Audio/Music/Expedition/VoranaBoss","Expedition.bank",28046,1,"Expedition Boss","","[0,13]",1,0
215,"MedvedBoss","Audio/Music/Expedition/MedvedBoss","Expedition.bank",41291,"","","",[],"",0
216,"ExpeditionTomb","Audio/Music/Expedition/ExpeditionTomb","Expedition.bank",39663,"","","",[],"",0
217,"UhtredBoss","Audio/Music/Expedition/UhtredBoss","Expedition.bank",31146,"","","",[],"",0
218,"Scourge","Audio/Music/Scourge/Scourge","Scourge.bank",55222,1,"Scourge","",[13],1,0
219,"Ritual","Audio/Music/Ritual/Ritual","Ritual.bank",61600,1,"Ritual","",[13],1,0
220,"OrionBoss","Audio/Music/AtlasRework/OrionBoss","AtlasReworkBoss.bank",16073,1,"The Awakener","","[0,13]",1,0
221,"OrionAmbience","Audio/Music/AtlasRework/OrionAmbience","AtlasReworkAmbience.bank",18795,1,"Eye of the Storm","",[13],1,0
222,"EyrieBoss","Audio/Music/AtlasRework/EyrieBoss","AtlasReworkBoss.bank",63213,1,"The Redeemer","","[0,13]",1,0
223,"EyrieAmbience","Audio/Music/AtlasRework/EyrieAmbience","AtlasReworkAmbience.bank",23332,1,"Redeemer's Eyrie","",[13],1,0
224,"CrusaderBoss","Audio/Music/AtlasRework/CrusaderBoss","AtlasReworkBoss.bank",34393,1,"The Crusader","","[0,13]",1,0
225,"CrusaderAmbience","Audio/Music/AtlasRework/CrusaderAmbience","AtlasReworkAmbience.bank",28981,1,"Crusader's Sanctum","",[13],1,0
226,"BasiliskBoss","Audio/Music/AtlasRework/BasiliskBoss","AtlasReworkBoss.bank",41600,1,"The Hunter","","[0,13]",1,0
227,"BasiliskAmbience","Audio/Music/AtlasRework/BasiliskAmbience","AtlasReworkAmbience.bank",60284,1,"Hunter's Ambush","",[13],1,0
228,"BasiliskResolve","Audio/Music/AtlasRework/BasiliskResolve","AtlasReworkResolve.bank",136,"","","",[],"",0
229,"AdjudicatorBoss","Audio/Music/AtlasRework/CrusaderBoss","AtlasReworkBoss.bank",1003,1,"The Warlord","","[0,13]","",0
230,"AdjudicatorAmbience","Audio/Music/AtlasRework/CrusaderAmbience","AtlasReworkAmbience.bank",47044,1,"Warlord's Keep","",[13],"",0
231,"CrusaderResolve","Audio/Music/AtlasRework/CrusaderResolve","AtlasReworkResolve.bank",809,"","","",[],"",0
232,"EyrieResolve","Audio/Music/AtlasRework/EyrieResolve","AtlasReworkResolve.bank",37785,"","","",[],"",0
233,"MavensKeep","Audio/Music/Maven/MavensKeep","Maven.bank",46429,1,"The Proving Ground","",[13],1,0
234,"MavenBoss","Audio/Music/Maven/MavenBoss","Maven.bank",32043,1,"Maven","","[0,13]",1,0
235,"BossRush","Audio/Music/Maven/BossRush","Maven.bank",26087,1,"The Maven's Challenge","","[0,13]",1,0
236,"DarkStar","Audio/Music/AtlasScars/DarkStar","AtlasScars.bank",53980,1,"The Black Star","","[0,13]",1,0
237,"CleansingFire","Audio/Music/AtlasScars/CleansingFire","AtlasScars.bank",55530,1,"The Searing Exarch","","[0,13]",1,0
238,"DoomPers","Audio/Music/AtlasScars/DoomPers","AtlasScars.bank",8948,1,"The Infinite Hunger","","[0,13]",1,0
239,"Tangle","Audio/Music/AtlasScars/Tangle","AtlasScars.bank",64740,1,"The Eater of Worlds","","[0,13]",1,0
240,"AtlasBase","Audio/Music/AtlasScars/AtlasBase","AtlasScars.bank",61722,1,"The Last Outpost","","[13,1]",1,0
241,"Master_Track_01","Audio/Music/Masters/Trial.ogg","Music12.bank",2506,"","","",[],"",0
242,"Master_Track_02","Audio/Music/Masters/Trial_DriveLoop.ogg","Music12.bank",36331,"","","",[],"",0
243,"HallowedGroundUniqueMap","Audio/Music/HallowedGroundUniqueMap/HallowedGroundUniqueMap.ogg","Music16.bank",34133,"","","",[],"",0
244,"CaganMain","Audio/Music/Cagans_Map/Cagan_Main.ogg","Music11.bank",5548,"","","",[],"",0
245,"CaganBoss","Audio/Music/Cagans_Map/Cagan_Boss.ogg","Music11.bank",43877,"","","",[0],"",0
246,"Trailer_AngelsDemons","Audio/Music/MysteryBox/AngelsDemons","MysteryBox.bank",28899,1,"Angels & Demons","",[16],1,0
247,"Trailer_Carnival","Audio/Music/MysteryBox/Carnival","MysteryBox.bank",14308,1,"Carnival","",[16],1,0
248,"Trailer_Frontier","Audio/Music/MysteryBox/Frontier","MysteryBox.bank",52543,1,"Frontier","",[16],1,0
249,"Trailer_Polaris","Audio/Music/MysteryBox/Polaris","MysteryBox.bank",13648,1,"Polaris","",[16],1,0
250,"Trailer_Thaumaturgy","Audio/Music/MysteryBox/Thaumaturgy","MysteryBox.bank",32370,1,"Thaumaturgy","",[16],1,0
251,"HallOfGrandmasters","Audio/Music/Masters/Trial.ogg","Music12.bank",5111,1,"Hall of Grandmasters","",[12],1,0
252,"EndGame_MusicBox","Audio/Music/EndGame_MusicBox/Music_Box_Level.ogg","Music9.bank",52832,1,"Acton's Nightmare","",[12],1,0
253,"PVPTrack1","Audio/Music/PVP/PVP_Track_1.ogg","Music10.bank",51202,1,"PvP","",[14],1,0
254,"Credits_Track_1","Audio/Music/Credits/Credits_01.ogg","Music9.bank",46745,"","","",[],"",0
255,"Credits_Track_2","Audio/Music/Credits/Credits_02.ogg","Music9.bank",25102,"","","",[],"",0
256,"Credits_Track_3","Audio/Music/Credits/Credits_03.ogg","Music10.bank",58192,"","","",[],"",0
257,"DeathResolve","Audio/Music/GeneralResolveSamples/DeathResolve","Music26.bank",24042,"","","",[],"",0
258,"A1_Miller","Audio/Music/A1/A1_Riverbed/A1_Miller","Music_Act1_pt2.bank",15866,"","","",[],1,0
259,"A1_Riverbed","Audio/Music/A1/A1_Riverbed/A1_Riverbed","Music_Act1_pt2.bank",13336,"","","",[],1,0
260,"HideoutForest","Audio/Music/Act2_Encampment/Act2_Encampment.ogg","Music3.bank",65379,1,"Lush Hideout","",[15],"",0
261,"HideoutArch","Audio/Music/Act4_Town/Act4_Town.ogg","Music10.bank",2401,1,"Robber's Trench Hideout","",[15],"",0
262,"HideoutBattleground","Audio/Music/Act8_Encampment/Act8_Encampment","Music21.bank",28470,1,"Battle-scarred Hideout","",[15],"",0
263,"HideoutBeach","Audio/Music/Act6_Encampment/Act6_Encampment.ogg","Music20.bank",33485,1,"Coastal Hideout","",[15],"",0
264,"HideoutLibrary","Audio/Music/Act10_OriathDock/Act10_OriathDock.ogg","Music21.bank",8897,1,"Enlightened Hideout","",[15],"",0
265,"HideoutGardens","Audio/Music/Labyrinth/dry_garden.ogg","Music15.bank",62863,1,"Overgrown Hideout","",[15],"",0
266,"HideoutSolaris","Audio/Music/Act3_Solaris/Act3_Solaris.ogg","Music7.bank",13485,1,"Immaculate Hideout","",[15],"",0
267,"HideoutFellshrine","Audio/Music/Act7_Encampment/BridgeEncampment","Music26.bank",45200,1,"Unearthed Hideout","",[15],"",0
268,"HideoutSlum","Audio/Music/Act8_Encampment/Act8_Encampment","Music21.bank",62635,1,"Backstreet Hideout","",[15],"",0
269,"HideoutSewer","Audio/Music/Act10_OriathDock/Act10_OriathDock.ogg","Music21.bank",29226,1,"Undercity Hideout","",[15],"",0
270,"HideoutMine","Audio/Music/Act4_Tunnels/Act4_MiningTunnels.ogg","Music10.bank",55535,1,"Excavated Hideout","",[15],"",0
271,"HideoutCourts","Audio/Music/Act5_TemplarCourt/Act5_TemplarCourt.ogg","Music18.bank",31968,1,"Stately Hideout","",[15],"",0
272,"HideoutCoral","Audio/Music/Act1_Encampment/Act1_Encampment.ogg","Music1.bank",18035,1,"Coral Hideout","",[15],"",0
273,"HideoutRuinedTemple","Audio/Music/Act2_TempleRuin/Act2_TempleRuin.ogg","Music4.bank",6122,1,"Baleful Hideout","",[15],"",0
274,"HideoutOasis","Audio/Music/Act4_Arena/DaressoPit.ogg","Music13.bank",750,1,"Desert Hideout","",[15],"",0
275,"HideoutOssuary","Audio/Music/Act5_Ossuary/Act5_Ossuary.ogg","Music19.bank",61235,1,"Skeletal Hideout","",[15],"",0
276,"HideoutBaths","Audio/Music/Act3_Solaris/Act3_Solaris.ogg","Music7.bank",55372,1,"Luxurious Hideout","",[15],"",0
277,"HideoutTemplarLab","Audio/Music/Act5_Ossuary/Act5_Ossuary.ogg","Music19.bank",55414,1,"Cartographer's Hideout","",[15],"",0
278,"HideoutPillarsOfArun","Audio/Music/Act4_Arena/DaressoPit.ogg","Music13.bank",65044,1,"Towering Hideout","",[15],"",0
279,"HideoutAtziriArena","Audio/Music/Sacrifice/Atziri.ogg","Music11.bank",34352,1,"Corrupted Hideout","",[15],"",0
280,"HideoutInnocenceArena","Audio/Music/Act5_OverseerTower/Act5_OverseerTower.ogg","Music18.bank",45610,1,"Innocent Hideout","",[15],"",0
281,"HideoutShaperArena","Audio/Music/AtlasOfWorlds/AtlasShapersRealm.ogg","Music16.bank",41490,1,"Shaped Hideout","",[15],"",0
282,"HideoutKaomArena","Audio/Music/Act4_KaomsDream/Kaom_2.ogg","Music14.bank",26625,1,"Furious Hideout","",[15],"",0
283,"HideoutDaressoArena","Audio/Music/Act4_Arena/DaressoArena.ogg","Music13.bank",49908,1,"Champion's Hideout","",[15],"",0
284,"HideoutDominusArena","Audio/Music/Act3_Sceptre/Sceptre_Of_God.ogg","Music8.bank",52081,1,"Indomitable Hideout","",[15],"",0
285,"HideoutPietyArena","Audio/Music/Act2_TempleRuin/Act2_TempleRuin.ogg","Music4.bank",41981,1,"Morbid Hideout","",[15],"",0
286,"HideoutLunarisSolarisArena","Audio/Music/Act8_Encampment/Act8_Encampment","Music21.bank",37028,1,"Eclipsed Hideout (Twilight)","",[15],"",0
287,"HideoutLunarisSolarisArenaSolaris","Audio/Music/Act2_TempleRuin/Act2_TempleRuin.ogg","Music4.bank",43253,1,"Eclipsed Hideout (Day)","",[15],"",0
288,"HideoutLunarisSolarisArenaLunaris","Audio/Music/Act2_TempleRuin/Act2_TempleRuin.ogg","Music4.bank",34751,1,"Eclipsed Hideout (Night)","",[15],"",0
289,"HideoutKitavaArenaAct10","Audio/Music/Act5_RuinedSquare/Act5_RuinedSquare.ogg","Music19.bank",36378,1,"Ravenous Hideout","",[15],"",0
290,"HideoutSunken","Audio/Music/Vaal_Temple/Vaal_Temple","Music24.bank",18782,1,"Sunken Hideout","",[15],"",0
291,"HideoutShapersRealm","Audio/Music/AtlasOfWorlds/AtlasShapersRealm.ogg","Music16.bank",34604,1,"Celestial Hideout","",[15],"",0
292,"HideoutTwilightTempleSolaris","Audio/Music/Act3_Solaris/Act3_Solaris.ogg","Music7.bank",60486,1,"Divided Hideout (Solaris)","",[15],"",0
293,"HideoutTwilightTempleLunaris","Audio/Music/Act2_TempleRuin/Act2_TempleRuin.ogg","Music4.bank",48661,1,"Divided Hideout (Lunaris)","",[15],"",0
294,"HideoutHighGardens","Audio/Music/Act6_KaruiFortress/Act6_KaruiFortress","Music24.bank",61074,1,"Arboreal Hideout","",[15],"",0
295,"HideoutHauntedMansion","Audio/Music/Act5_Ossuary/Act5_Ossuary.ogg","Music19.bank",23230,1,"Haunted Hideout","",[15],"",0
296,"HideoutPrisonTower","Audio/Music/Act6_Prison/Act6_Prison","Music23.bank",38628,1,"Brutal Hideout","",[15],"",0
297,"HideoutCrimsonTemple","Audio/Music/Act5_ChamberOfInnocence/Act5_ChamberOfInnocence.ogg","Music18.bank",39182,1,"Sanguine Hideout","",[15],"",0
298,"HideoutIceberg","Audio/Music/Delve/DelveHub","Music25.bank",64285,1,"Glacial Hideout","",[15],"",0
299,"HideoutMountain","Audio/Music/Act4_Town/Act4_Town.ogg","Music10.bank",9587,1,"Alpine Hideout","",[15],"",0
300,"HideoutDoomguard","Audio/Music/Act10_OriathDock/Act10_OriathDock.ogg","Music21.bank",54370,1,"Doomguard Hideout","",[15],"",0
301,"HideoutSunspire","Audio/Music/Synthesis/MemoryNexus","Music25.bank",37893,1,"Sunspire Hideout","",[15],"",0
302,"HideoutDarkwood","Audio/Music/Act2_Cave/Act2_Cave.ogg","Music4.bank",1739,1,"Glimmerwood Hideout","",[15],"",0
303,"HideoutSpace","Audio/Music/AtlasOfWorlds/AtlasShapersRealm.ogg","Music16.bank",35022,1,"Celestial Nebula Hideout","",[15],"",0
304,"HideoutArenaGraveyardTrio","Audio/Music/Act2_DarkForest/Act2_DarkForest.ogg","Music4.bank",30781,1,"Entombed Hideout","",[15],"",0
305,"HideoutArenaElder","Audio/Music/WarForTheAtlas/Elder","Music22.bank",26046,1,"Void Hideout","",[15],"",0
306,"HideoutChiyouSpring","Audio/Music/Synthesis/MemoryNexus","Music25.bank",63882,1,"Chiyou Hideout","",[15],"",0
307,"HideoutBlankAbyss","Audio/Music/Act5_Ossuary/Act5_Ossuary.ogg","Music19.bank",32865,1,"Infinite Abyss Hideout","",[15],"",0
308,"HideoutBlankCity","Audio/Music/Act5_TemplarCourt/Act5_TemplarCourt.ogg","Music18.bank",26652,1,"Urban Sprawl Hideout","",[15],"",0
309,"HideoutBlankClouds","Audio/Music/Synthesis/MemoryNexus","Music25.bank",61767,1,"Boundless Skies Hideout","",[15],"",0
310,"HideoutBlankDesert","Audio/Music/Act4_Arena/DaressoPit.ogg","Music13.bank",29167,1,"Endless Sands Hideout","",[15],"",0
311,"HideoutBlankDirt","Audio/Music/Act4_Town/Act4_Town.ogg","Music10.bank",34522,1,"Eternal Wasteland Hideout","",[15],"",0
312,"HideoutBlankGrass","Audio/Music/Act2_Encampment/Act2_Encampment.ogg","Music3.bank",5889,1,"Vast Plains Hideout","",[15],"",0
313,"HideoutBlankSea","Audio/Music/Vaal_Temple/Vaal_Temple","Music24.bank",58314,1,"All at Sea Hideout","",[15],"",0
314,"HideoutBlankSnow","Audio/Music/Delve/DelveHub","Music25.bank",3594,1,"Glacial Expanse Hideout","",[15],"",0
315,"HideoutDark","Audio/Music/Act2_DarkForest/Act2_DarkForest.ogg","Music4.bank",11848,1,"Ghost-lit Graveyard Hideout","",[15],"",0
316,"HideoutLight","Audio/Music/Act2_Encampment/Act2_Encampment.ogg","Music3.bank",64865,1,"Timekeeper's Hideout","",[15],"",0
317,"Lake","Audio/Music/LakeLeague/Lake","Lake.bank",36006,"","Lake","",[13],"",0
318,"LakeOfKalandraHO","Audio/Music/LakeLeague/LakeOfKalandraHO","Lake.bank",38232,1,"Lake of Kalandra","",[13],1,0
319,"Sanctum","Audio/Music/SanctumLeague/Sanctum","Sanctum.bank",24684,"","","",[13],"",0
320,"SanctumHO","Audio/Music/SanctumLeague/SanctumHO","Sanctum.bank",39356,1,"Sanctum","",[13],1,0
321,"CrucibleInMap","Audio/Music/CrucibleLeague/CrucibleInMap","Crucible.bank",44135,"","","",[13],1,0
322,"Crucible","Audio/Music/CrucibleLeague/Crucible","Crucible.bank",6865,"","","",[13],1,0
323,"CrucibleHO","Audio/Music/CrucibleLeague/CrucibleHO","Crucible.bank",27514,1,"Wisdom of the Ages","",[13],1,0
324,"CrucibleFightHO","Audio/Music/CrucibleLeague/CrucibleFightHO","Crucible.bank",41418,1,"Titan's Call","",[13],1,0
325,"CrucibleMapHO","Audio/Music/CrucibleLeague/CrucibleMapHO","Crucible.bank",14610,1,"Forge of the Ancient's","",[13],1,0
326,"LoginScreenPoE2","Audio/Music/LoginScreenPoE2/LoginScreen","Music_Login_Screen_PoE2",2469,"","","",[],1,0
327,"IntroScene","Audio/Music/LoginScreenPoE2/IntroScene","Music_Login_Screen_PoE2",18410,"","","",[],1,0
328,"EscapeSceneSilence","Audio/Music/MainMenu/EscapeSceneEnd","Music_Menu.bank",16312,"","","",[],1,0
329,"CharacterCreationPoE2","Audio/Music/LoginScreenPoE2/CharacterCreation","Music_Login_Screen_PoE2",41787,"","","",[],1,0
330,"A1_Encampment1","Audio/Music/A1/A1_Encampment/A1_Encampment1","Music_Act1_pt2.bank",11888,"","","",[],1,0
331,"A1_Encampment2","Audio/Music/A1/A1_Encampment/A1_Encampment2","Music_Act1_pt4.bank",40113,"","","",[],1,0
332,"A1_Clearfell","Audio/Music/A1/A1_Clearfell/A1_Clearfell","Music_Act1_pt2.bank",10513,"","","",[],1,0
333,"A1_MudBurrow","Audio/Music/A1/A1_MudBurrow/A1_MudBurrow","Music_Act1_pt1.bank",26900,"","","",[],1,0
334,"A1_Devourer","Audio/Music/A1/A1_MudBurrow/A1_Devourer","Music_Act1_pt4.bank",24842,"","","",[],1,0
335,"A1_OldForest","Audio/Music/A1/A1_OldForest/A1_OldForest","Music_Act1_pt3.bank",29682,"","","",[],1,0
336,"A1_RedVale","Audio/Music/A1/A1_RedVale/A1_RedVale","Music_Act1_pt4.bank",38423,"","","",[],1,0
337,"A1_RustKing","Audio/Music/A1/A1_RedVale/A1_RustKing","Music_Act1_pt5.bank",19704,"","","",[],1,0
338,"A1_GrimTangle","Audio/Music/A1/A1_GrimTangle/A1_GrimTangle","Music_Act1_pt1.bank",42905,"","","",[],1,0
339,"A1_Graveyard","Audio/Music/A1/A1_Graveyard/A1_Graveyard","Music_Act1_pt2.bank",9674,"","","",[],1,0
340,"A1_Crypts","Audio/Music/A1/A1_Crypts/A1_Crypts","Music_Act1_pt1.bank",37624,"","","",[],1,0
341,"A1_Tomb","Audio/Music/A1/A1_Crypts/A1_Tomb","Music_Act1_pt1.bank",2008,"","","",[],1,0
342,"A1_HuntingGrounds","Audio/Music/A1/A1_HuntingGrounds/A1_HuntingGrounds","Music_Act1_pt3.bank",27733,"","","",[],1,0
343,"A1_Ritual","Audio/Music/A1/A1_Canopy/A1_Ritual","Music_Act1_pt1.bank",9846,"","","",[],1,0
344,"A1_Canopy","Audio/Music/A1/A1_Canopy/A1_Canopy","Music_Act1_pt1.bank",46165,"","","",[],1,0
345,"A1_VillageRoad","Audio/Music/A1/A1_VillageRoad/A1_VillageRoad","Music_Act1_pt3.bank",12879,"","","",[],1,0
346,"A1_Village","Audio/Music/A1/A1_Village/A1_Village","Music_Act1_pt3.bank",54824,"","","",[],1,0
347,"A1_Courtyard","Audio/Music/A1/A1_Village/A1_Village","Music_Act1_pt3.bank",5955,"","","",[],"",0
348,"A1_CountsChambers","Audio/Music/A1/A1_CountsChambers/A1_CountsChambers","Music_Act1_pt3.bank",61823,"","","",[],1,0
349,"A1_Count","Audio/Music/A1/A1_CountsChambers/A1_Count","Music_Act1_pt4.bank",60515,"","","",[],1,0
350,"A2_CrimsonShores","Audio/Music/A2/A2_CrimsonShores/A2_CrimsonShores","Music_Act2_pt1.bank",63881,"","","",[],1,0
351,"A2_Caravan","Audio/Music/A2/A2_Caravan/A2_Caravan","Music_Act2_pt1.bank",65488,"","","",[],1,0
352,"A2_CaravanAlt","Audio/Music/A2/A2_Caravan/A2_CaravanAlt","Music_Act2_pt1.bank",27446,"","","",[],1,0
353,"A2_TraitorsPassage","Audio/Music/A2/A2_TraitorsPassage/A2_TraitorsPassage","Music_Act2_pt1.bank",12012,"","","",[],1,0
354,"A2_Balbala","Audio/Music/A2/A2_Balbala/A2_Balbala","Music_Act2_pt2.bank",13738,"","","",[],1,0
355,"A2_OuterGatesIntro","Audio/Music/A2/A2_OuterGates/A2_OuterGatesIntro","Music_Act2_pt2.bank",56126,"","","",[],1,0
356,"A2_OuterGates","Audio/Music/A2/A2_OuterGates/A2_OuterGates","Music_Act2_pt2.bank",31936,"","","",[],1,0
357,"A2_DryRuins","Audio/Music/A2/A2_DryRuins/A2_DryRuins","Music_Act2_pt2.bank",16803,"","","",[],1,0
358,"A2_Keth","Audio/Music/A2/A2_Keth/A2_Keth","Music_Act2_pt2.bank",6249,"","","",[],1,0
359,"A2_ForsakenSon","Audio/Music/A2/A2_ForsakenSon/A2_ForsakenSon","Music_Act2_pt2.bank",4408,"","","",[],1,0
360,"A2_MastodonBadlands","Audio/Music/A2/A2_MastodonBadlands/A2_MastodonBadlands","Music_Act2_pt3.bank",35162,"","","",[],1,0
361,"A2_BonePits","Audio/Music/A2/A2_MastodonBadlands/A2_BonePits","Music_Act2_pt3.bank",25746,"","","",[],1,0
362,"A2_MarakethTrials","Audio/Music/A2/A2_MarakethTrials/A2_MarakethTrials","Music_Act2_MarakethTrials.bank",14762,"","","",[],1,0
363,"A2_BoneColossus","Audio/Music/A2/A2_BoneColossus/A2_BoneColossus","Music_Act2_pt3.bank",53366,"","","",[],1,0
364,"A2_ValleyOfTitans","Audio/Music/A2/A2_ValleyOfTitans/A2_ValleyOfTitans","Music_Act2_pt3.bank",56788,"","","",[],1,0
365,"A2_TitanGrotto","Audio/Music/A2/A2_TitanGrotto/A2_TitanGrotto","Music_Act2_pt1.bank",51407,"","","",[],1,0
366,"A2_Towers","Audio/Music/A2/A2_Towers/A2_Towers","Music_Act2_pt3.bank",43582,"","","",[],1,0
367,"A2_Spires1","Audio/Music/A2/A2_Spires/A2_Spires1","Music_Act2_Spires.bank",45999,"","","",[],1,0
368,"A2_Spires2","Audio/Music/A2/A2_Spires/A2_Spires2","Music_Act2_Spires.bank",34095,"","","",[],1,0
369,"A2_Quarry","Audio/Music/A2/A2_Quarry/A2_Quarry","Music_Act2_pt4.bank",57475,"","","",[],1,0
370,"A2_Foundry","Audio/Music/A2/A2_Foundry/A2_Foundry","Music_Act2_pt4.bank",22433,"","","",[],1,0
371,"A2_Oasis","Audio/Music/A2/A2_Oasis/A2_Oasis","Music_Act2_pt3.bank",22729,"","","",[],1,0
372,"A2_Dreadnought","Audio/Music/A2/A2_Dreadnought/A2_Dreadnought","Music_Act2_pt4.bank",18449,"","","",[],1,0
373,"A2_PerennialKing1","Audio/Music/A2/A2_PerennialKing/A2_PerennialKing1","Music_Act2_pt1.bank",3964,"","","",[],1,0
374,"A2_PerennialKing2","Audio/Music/A2/A2_PerennialKing/A2_PerennialKing2","Music_Act2_pt4.bank",29412,"","","",[],1,0
375,"A2_PerennialKing3","Audio/Music/A2/A2_PerennialKing/A2_PerennialKing3","Music_Act2_pt4.bank",18340,"","","",[],1,0
376,"A3_SandsweptMarsh","Audio/Music/A3/A3_SandsweptMarsh/A3_SandsweptMarsh","Music_Act3_pt1.bank",56683,"","","",[],1,0
377,"A3_EncampmentPast","Audio/Music/A3/A3_Encampment/A3_EncampmentPast","Music_Act3_pt1.bank",54639,"","","",[],1,0
378,"A3_Encampment","Audio/Music/A3/A3_Encampment/A3_Encampment","Music_Act3_pt1.bank",48325,"","","",[],1,0
379,"A3_JungleOutskirts","Audio/Music/A3/A3_Waterways/A3_JungleOutskirts","Music_Act3_pt1.bank",25379,"","","",[],1,0
380,"A3_Waterways","Audio/Music/A3/A3_Waterways/A3_Waterways","Music_Act3_pt1.bank",25505,"","","",[],1,0
381,"A3_JungleDepths","Audio/Music/A3/A3_JungleDepths/A3_JungleDepths","Music_Act3_pt1.bank",41462,"","","",[],1,0
382,"A3_ChimeralWetlands","Audio/Music/A3/A3_JungleDepths/A3_ChimeralWetlands","Music_Act3_pt1.bank",48156,"","","",[],1,0
383,"A3_CarversBog","Audio/Music/A3/A3_CarversBog/A3_CarversBog","Music_Act3_pt2.bank",58318,"","","",[],1,0
384,"A3_SnakePit","Audio/Music/A3/A3_SnakePit/A3_SnakePit","Music_Act3_pt2.bank",45268,"","","",[],1,0
385,"A3_Machinarium_High","Audio/Music/A3/A3_Machinarium/A3_Machinarium_High","Music_Act3_pt2.bank",45634,"","","",[],1,0
386,"A3_Machinarium","Audio/Music/A3/A3_Machinarium/A3_Machinarium","Music_Act3_pt2.bank",17618,"","","",[],1,0
387,"A3_SunkenRuins","Audio/Music/A3/A3_SunkenRuins/A3_SunkenRuins","Music_Act3_pt3.bank",64453,"","","",[],1,0
388,"A3_Viper","Audio/Music/A3/A3_Utzaal/A3_Viper","Music_Act3_Utzaal.bank",64452,"","","",[],1,0
389,"A3_Utzaal","Audio/Music/A3/A3_Utzaal/A3_Utzaal","Music_Act3_Utzaal.bank",51354,"","","",[],1,0
390,"A3_SunkenRuinsPast","Audio/Music/A3/A3_SunkenRuins/A3_SunkenRuinsPast","Music_Act3_pt2.bank",30666,"","","",[],1,0
391,"A3_TreasureVaultPast","Audio/Music/A3/A3_TreasureVault/A3_TreasureVaultPast","Music_Act3_pt3.bank",36734,"","","",[],1,0
392,"A3_TreasureVault","Audio/Music/A3/A3_TreasureVault/A3_TreasureVault","Music_Act3_pt3.bank",64128,"","","",[],1,0
393,"A3_VaalTrials","Audio/Music/A3/A3_VaalTrials/A3_VaalTrials","Music_Act3_VaalTrials.bank",61093,"","","",[],1,0
394,"A3_ZigguratPast","Audio/Music/A3/A3_Ziggurat/A3_ZigguratPast","Music_Act3_pt3.bank",32844,"","","",[],1,0
395,"A3_Ziggurat","Audio/Music/A3/A3_Ziggurat/A3_Ziggurat","Music_Act3_pt3.bank",21821,"","","",[],1,0
396,"A3_AggoratPast","Audio/Music/A3/A3_Aggorat/A3_AggoratPast","Music_Act3_pt2.bank",31874,"","","",[],1,0
397,"A3_Doryani","Audio/Music/A3/A3_DoryanisSanctum/A3_Doryani","Music_A3_DoryanisSanctum.bank",39869,"","","",[],1,0
398,"A3_Sanctum","Audio/Music/A3/A3_DoryanisSanctum/A3_DoryanisSanctum","Music_A3_DoryanisSanctum.bank",42607,"","","",[],1,0
399,"A3_Aggorat","Audio/Music/A3/A3_Aggorat/A3_Aggorat","Music_Act3_pt3.bank",7849,"","","",[],1,0
400,"A4_Volcano","Audio/Music/A4/A4_IsleOfKin/A4_Volcano","Music_Act4_pt1.bank",38270,"","","",[],1,0
401,"A4_IsleOfKin","Audio/Music/A4/A4_IsleOfKin/A4_IsleOfKin","Music_Act4_pt1.bank",24727,"","","",[],1,0
402,"A4_Dock","Audio/Music/A4/A4_Dock/A4_Dock","Music_Act4_pt1.bank",28326,"","","",[],1,0
403,"A4_KedgeBay","Audio/Music/A4/A4_KedgeBay/A4_KedgeBay","Music_Act4_pt1.bank",42085,"","","",[],1,0
404,"A4_JourneysEnd","Audio/Music/A4/A4_KedgeBay/A4_JourneysEnd","Music_Act4_pt1.bank",40334,"","","",[],1,0
405,"A4_TropicalIsland","Audio/Music/A4/A4_TropicalIsland/A4_TropicalIsland","Music_Act4_pt1.bank",50850,"","","",[],1,0
406,"A4_SirenCave","Audio/Music/A4/A4_SirenCave/A4_SirenCave","Music_Act4_pt1.bank",29499,"","","",[],1,0
