"rownum","BaseItemTypesKey","VirtualFile","Influences"
431,9614,"Art/2DItems/Divination/Images/TheReturnOfTheRat",[]
432,9615,"Art/2DItems/Divination/Images/TheFinishingTouch",[]
433,10995,"Art/2DItems/Divination/Images/BrotherGift",[]
434,10996,"Art/2DItems/Divination/Images/SoulQuenched",[]
435,10997,"Art/2DItems/Divination/Images/PoisonedFaith",[]
436,10998,"Art/2DItems/Divination/Images/AChillingWind",[]
437,10999,"Art/2DItems/Divination/Images/Matryoshka",[]
438,11134,"Art/2DItems/Divination/Images/TheFortunate",[]
439,11135,"Art/2DItems/Divination/Images/FireOfUnknownOrigin",[]
440,11136,"Art/2DItems/Divination/Images/HisJudgement",[]
441,11272,"Art/2DItems/Divination/Images/WhoAsked",[]
442,11273,"Art/2DItems/Divination/Images/EldritchPerfection",[]
443,11274,"Art/2DItems/Divination/Images/AssassinsGift",[]
444,11275,"Art/2DItems/Divination/Images/ISeeBrothers",[]
