"rownum","GrantedEffectsKey","SetId","StatsKeys","StatsValuesPermille","Weight","[i32]","[i32]"
646,4191,1,[3336],[1000],50,[],[]
647,4191,2,[24],[1000],100,[],[]
648,4191,3,[12619],[2000],20,[],[]
649,4199,0,[488],[1000],50,[],[]
650,4199,1,[5122],[1000],100,[],[]
651,4199,2,[5121],[1000],100,[],[]
652,4202,0,[488],[1000],50,[],[]
653,4202,1,[5122],[1000],100,[],[]
654,4202,2,[5121],[1000],100,[],[]
655,4205,0,[488],[1000],50,[],[]
656,4205,1,[5122],[1000],100,[],[]
657,4205,2,[5121],[1000],100,[],[]
658,4244,0,[2072],[1000],50,[],[]
659,4244,1,"[1386,434]","[-500,2000]",100,[],[]
660,4244,2,[14719],[200],10,[],[]
661,4246,0,[24],[1000],50,[],[]
662,4246,1,[455],[500],100,[],[]
663,4246,2,[7565],[3000],100,[],[]
664,4246,3,"[12628,3050]","[-2000,1500]",50,[],[]
665,4263,0,[434],[1000],50,[],[]
666,4263,1,[3478],[2000],100,[],[]
667,4263,2,[12088],[2000],10,[],[]
668,4263,3,[13227],[500],50,[],[]
669,4260,0,[3017],[500],50,[],[]
670,4260,1,[12854],[500],20,[],[]
671,4260,2,[12855],[500],5,[],[]
672,4313,0,[434],[1000],50,[],[]
673,4313,1,[3478],[2000],100,[],[]
674,4313,2,[13227],[500],50,[],[]
675,4313,3,[462],[0],10,[],[]
676,9831,0,[462],[0],50,[],[]
677,9831,1,[462],[0],100,[],[]
678,9831,2,[462],[0],100,[],[]
679,9831,3,[7854],[1000],10,[],[]
680,4401,0,[3336],[500],50,[],[]
681,4401,1,[11672],[1000],100,[],[]
682,4401,2,"[611,13020]","[2000,2000]",50,[],[]
683,4445,0,[24],[1000],50,[],[]
684,4445,1,[434],[2000],100,[],[]
685,4445,2,[3336],[500],50,[],[]
686,4445,3,[14131],[100000],100,[],[]
687,4446,0,[2603],[500],100,[],[]
688,4446,1,[2950],[500],50,[],[]
689,4446,2,[12868],[250],50,[],[]
690,4464,0,[175],[1000],50,[],[]
691,4464,1,[173],[100],20,[],[]
692,4464,2,[12568],[1000],100,[],[]
693,4512,0,[2912],[1000],50,[],[]
694,4512,1,[1653],[100],100,[],[]
695,4512,2,[2911],[1000],100,[],[]
696,4513,0,[199],[1500],50,[],[]
697,4513,1,[2914],[1000],100,[],[]
698,4513,2,[12869],[-200],100,[],[]
699,4514,0,[200],[1500],50,[],[]
700,4514,1,[6266],[100000],100,[],[]
701,4514,2,[12875],[200],10,[],[]
702,4516,0,[24],[1000],50,[],[]
703,4516,1,[434],[500],100,[],[]
704,4516,2,[175],[1000],50,[],[]
705,4516,3,[13179],[500],20,[],[]
706,4556,0,[24],[500],50,[],[]
707,4556,1,"[213,13979,14719]","[500,-500,1000]",100,[],[]
708,4556,2,[6128],[100],10,[],[]
709,4572,0,[498],[1000],50,[],[]
710,4572,1,"[173,70]","[100,-1000]",100,[],[]
711,4572,2,[175],[1000],100,[],[]
712,4572,3,[8413],[1000],100,[],[]
713,4577,0,[486],[1000],50,[],[]
714,4577,1,[434],[1000],50,[],[]
715,4577,2,[173],[100],50,[],[]
716,4577,3,[11825],[1000],50,[],[]
717,4584,0,[434],[500],50,[],[]
718,4584,1,[594],[250],100,[],[]
719,4584,2,[2064],[5000],100,[],[]
720,4663,0,[177],[500],50,[],[]
721,4663,1,[215],[1000],100,[],[]
722,4663,2,[12637],[500],50,[],[]
723,4672,0,[434],[500],50,[],[]
724,4672,1,[7854],[250],100,[],[]
725,4672,2,[12918],[2000],100,[],[]
726,4672,3,[12919],[3000],100,[],[]
727,4692,0,[175],[1000],50,[],[]
728,4692,1,[108],[1000],100,[],[]
729,4692,2,[13027],[1000],20,[],[]
730,4701,0,[434],[500],50,[],[]
731,4701,1,[479],[1000],100,[],[]
732,4701,2,[12915],[2000],100,[],[]
733,4713,0,[434],[500],50,[],[]
734,4713,1,[105],[2000],10,[],[]
735,4713,2,[12505],[1000],100,[],[]
736,4713,3,[12914],[3000],100,[],[]
737,4735,0,[49],[1000],50,[],[]
738,4735,1,[455],[500],100,[],[]
739,4735,2,[434],[1000],100,[],[]
740,4735,3,"[12953,3336]","[-1000,1000]",50,[],[]
741,4763,0,[56],[1000],50,[],[]
742,4763,1,[1128],[100],50,[],[]
743,4763,2,"[15764,595]","[-250,250]",100,[],[]
744,4805,0,[488],[1000],50,[],[]
745,4805,1,[5122],[1000],100,[],[]
746,4805,2,[5121],[1000],100,[],[]
747,4839,0,[24],[1000],50,[],[]
748,4839,1,"[24,215]","[3000,1000]",100,[],[]
749,4839,2,[12955],[2000],100,[],[]
750,4839,3,[11632],[2500],5,[],[]
751,4868,0,[6054],[500],50,[],[]
752,4868,1,[554],[1000],100,[],[]
753,4868,2,[95],[750],100,[],[]
754,4870,0,[434],[500],50,[],[]
755,4870,1,[63],[3000],100,[],[]
756,4870,2,[12979],[3000],20,[],[]
757,4873,0,[215],[1000],50,[],[]
758,4873,1,[12624],[-200],100,[],[]
759,4873,2,[12625],[5000],20,[],[]
760,4881,0,[63],[1000],50,[],[]
761,4881,1,[3700],[500],100,[],[]
762,4881,2,[6092],[5000],20,[],[]
763,4901,0,[63],[500],50,[],[]
764,4901,1,[434],[500],100,[],[]
765,4901,2,[2131],[2000],10,[],[]
766,4902,0,[25],[500],50,[],[]
767,4902,1,"[14441,1872]","[-1000,500]",100,[],[]
768,4902,2,[12870],[500],100,[],[]
769,4903,0,[1973],[500],50,[],[]
770,4903,1,[175],[500],100,[],[]
771,4903,2,[12895],[1000],10,[],[]
772,4910,0,[1786],[500],50,[],[]
773,4910,1,[313],[500],100,[],[]
774,4910,2,[13014],[-2000],100,[],[]
775,4911,0,[1787],[1000],50,[],[]
776,4911,1,[1341],[2000],100,[],[]
777,4911,2,[9657],[2000],20,[],[]
778,4911,3,[9659],[1000],100,[],[]
779,9839,0,[434],[500],50,[],[]
780,9839,1,[12224],[-500],100,[],[]
781,9839,2,[26],[1000],100,[],[]
782,9839,3,"[12617,12616]","[-1000,1000]",50,[],[]
783,5113,0,[49],[1000],50,[],[]
784,5113,1,[5387],[2000],10,[],[]
785,5113,2,[13026],[-1000],100,[],[]
786,5113,3,[12635],[1000],20,[],[]
787,5140,0,[434],[500],50,[],[]
788,5140,1,[49],[1000],100,[],[]
789,5140,2,"[3336,12953]","[1000,-1000]",50,[],[]
790,5140,3,[12622],[2000],100,[],[]
791,5169,0,[486],[500],50,[],[]
792,5169,1,[434],[500],100,[],[]
793,5169,2,[12973],[1000],20,[],[]
794,5170,0,[1838],[500],50,[],[]
795,5170,1,[3741],[200],20,[],[]
796,5170,2,[950],[200],5,[],[]
797,5171,0,[434],[500],50,[],[]
798,5171,1,[63],[1000],100,[],[]
799,5171,2,[5157],[3000],100,[],[]
800,5182,0,[1786],[500],50,[],[]
801,5182,1,[434],[1000],100,[],[]
802,5182,2,[215],[500],100,[],[]
803,5194,0,[70],[500],50,[],[]
804,5194,1,[12912],[1000],100,[],[]
805,5194,2,[12913],[2000],50,[],[]
806,10675,0,[70],[500],50,[],[]
807,5200,0,[215],[500],50,[],[]
808,5200,1,[216],[2000],100,[],[]
809,5200,2,[16575],[1000],100,[],[]
810,5223,0,[488],[1000],50,[],[]
811,5223,1,[5122],[1000],100,[],[]
812,5223,2,[5121],[1000],100,[],[]
813,5239,0,[1787],[1000],50,[],[]
814,5239,1,[1341],[2000],100,[],[]
815,5239,2,[9657],[2000],20,[],[]
816,5239,3,[7565],[2000],100,[],[]
817,5242,0,[434],[500],50,[],[]
818,5242,1,[26],[1000],100,[],[]
819,5242,2,[5345],[1000],100,[],[]
820,5251,0,[434],[500],50,[],[]
821,5251,1,[4579],[50],100,[],[]
822,5251,2,[12974],[100],50,[],[]
823,5345,0,[5145],[500],50,[],[]
824,5345,1,[215],[1000],100,[],[]
825,5345,2,"[216,12953]","[2000,-2000]",50,[],[]
826,5552,0,[175],[2000],50,[],[]
827,5552,1,[24],[1000],100,[],[]
828,5552,2,[70],[500],100,[],[]
829,5552,3,[12608],[1000],20,[],[]
830,5725,0,[6334],[500],50,[],[]
831,5725,1,[215],[500],100,[],[]
832,5725,2,[462],[0],100,[],[]
833,5727,0,[9306],[500],50,[],[]
834,5727,1,[462],[0],100,[],[]
835,5727,2,[15531],[500],100,[],[]
836,6135,0,[42],[500],50,[],[]
837,6135,1,[434],[500],100,[],[]
838,6135,2,[611],[500],100,[],[]
839,6136,0,[6034],[500],50,[],[]
840,6136,1,[5345],[1000],100,[],[]
841,6136,2,[12858],[1000],20,[],[]
842,6138,0,[3361],[500],50,[],[]
843,6138,1,[3362],[500],20,[],[]
844,6138,2,[6092],[1000],100,[],[]
845,6139,0,[1973],[500],50,[],[]
846,6139,1,[6068],[1000],100,[],[]
847,6139,2,[6089],[2000],20,[],[]
848,6824,0,[63],[500],50,[],[]
849,6824,1,[215],[500],100,[],[]
850,6824,2,[1103],[500],20,[],[]
851,6825,0,[1973],[500],50,[],[]
852,6825,1,[215],[500],100,[],[]
853,6825,2,"[213,13979]","[500,-500]",100,[],[]
854,6826,0,[3361],[1000],50,[],[]
855,6826,1,[3362],[500],100,[],[]
856,6826,2,[9079],[250],100,[],[]
857,6827,0,[26],[500],50,[],[]
858,6827,1,[7756],[1000],100,[],[]
859,6827,2,[12877],[500],100,[],[]
860,6829,0,[42],[500],50,[],[]
861,6829,1,[434],[500],100,[],[]
862,6829,2,[611],[500],100,[],[]
863,6830,0,[6068],[500],50,[],[]
864,6830,1,[7565],[1000],100,[],[]
865,6830,2,[13042],[1500],100,[],[]
866,6831,0,[26],[500],50,[],[]
867,6831,1,[3626],[500],100,[],[]
868,6831,2,[10758],[250],100,[],[]
869,7319,0,[2603],[500],50,[],[]
870,7319,1,[341],[1000],100,[],[]
871,7319,2,"[70,6223]","[-1000,1000]",100,[],[]
872,7321,0,[25],[500],50,[],[]
873,7321,1,[6231],[600],100,[],[]
874,7321,2,[6230],[100000],100,[],[]
875,7589,0,[434],[500],50,[],[]
876,7589,1,[42],[1000],100,[],[]
877,7589,2,[12621],[1000],20,[],[]
878,7598,0,[216],[500],50,[],[]
879,7598,1,[26],[1000],100,[],[]
880,7598,2,[6786],[100],100,[],[]
881,7598,3,[9938],[1000],20,[],[]
882,7639,0,[42],[1000],50,[],[]
883,7639,1,[209],[5000],100,[],[]
884,7639,2,[12971],[250],50,[],[]
885,7639,3,[13013],[2000],10,[],[]
886,7697,0,[216],[500],50,[],[]
887,7697,1,[209],[5000],100,[],[]
888,7697,2,[434],[500],100,[],[]
889,7697,3,[12925],[2000],20,[],[]
890,7779,0,[434],[2000],50,[],[]
891,7780,0,[434],[2000],50,[],[]
892,7781,0,[434],[2000],50,[],[]
893,7791,0,[434],[500],50,[],[]
894,7791,1,"[209,611]","[3000,1000]",100,[],[]
895,7791,2,[3104],[10000],20,[],[]
896,7791,3,[42],[1000],100,[],[]
897,7847,0,[8841],[-20000],50,[],[]
898,7847,1,[11405],[500],100,[],[]
899,7847,2,[12874],[1500],20,[],[]
900,7848,0,[498],[1000],50,[],[]
901,7848,1,[13173],[1000],100,[],[]
902,7848,2,[434],[500],100,[],[]
903,7850,0,[434],[500],50,[],[]
904,7850,1,[24],[500],100,[],[]
905,7850,2,"[434,12891]","[1000,5000]",20,[],[]
906,7852,0,[1360],[500],50,[],[]
907,7852,1,[434],[500],100,[],[]
908,7852,2,[1230],[200],20,[],[]
909,7854,0,[6884],[500],50,[],[]
910,7854,1,[13005],[3000],100,[],[]
911,7854,2,[215],[500],100,[],[]
912,7884,0,[2603],[500],50,[],[]
913,7884,1,"[12884,7073]","[100,-100000]",10,[],[]
914,7884,2,[215],[1000],50,[],[]
915,8119,0,[1386],[500],50,[],[]
916,8119,1,[542],[500],100,[],[]
917,8119,2,[13060],[500],100,[],[]
918,8169,0,[3336],[1000],50,[],[]
919,8169,1,[3478],[2000],100,[],[]
920,8169,2,[13229],[500],100,[],[]
921,8169,3,[13227],[500],100,[],[]
922,8237,0,[434],[500],50,[],[]
923,8237,1,[209],[3000],100,[],[]
924,8237,2,[1101],[2000],20,[29],[]
925,8238,0,[42],[1000],50,[],[]
926,8238,1,"[12953,3336]","[-1000,3000]",100,[],[]
927,8238,2,[313],[1000],100,[],[]
928,8241,0,[659],[1000],50,[],[]
929,8241,1,"[12953,3336]","[-1000,3000]",100,[],[]
930,8241,2,[6782],[500],100,[],[]
931,8244,0,[12420],[1000],50,[],[]
932,8244,1,[215],[1000],100,[],[]
933,8244,2,[7746],[100],100,[],[]
934,8244,3,[12607],[1200],10,[],[]
935,8246,0,[26],[1000],50,[],[]
936,8246,1,[434],[500],100,[],[]
937,8246,2,[3336],[1000],100,[],[]
938,8246,3,"[14646,24]","[-3000,5000]",100,[],[]
939,8247,0,[434],[500],50,[],[]
940,8247,1,[3558],[1000],100,[],[]
941,8247,2,[12964],[2000],100,[],[]
942,8254,0,[434],[500],50,[],[]
943,8256,0,[70],[500],50,[],[]
944,8256,1,[7938],[500],20,[],[]
945,8256,2,[11672],[1000],100,[],[]
946,8259,0,[175],[1000],50,[],[]
947,8261,0,[434],[500],50,[],[]
948,8262,0,[434],[500],50,[],[]
949,8267,0,[42],[1000],50,[],[]
950,8267,1,[434],[500],100,[],[]
951,8267,2,"[1216,7775,7773]","[200,-10000,-10000]",20,[],[]
952,8270,0,[434],[500],50,[],[]
953,8270,1,[7986],[250],50,[],[]
954,8270,2,[174],[200],20,[],[]
955,8270,3,[5412],[500],100,[],[]
956,8273,0,[434],[500],50,[],[]
957,8274,0,[1786],[500],50,[],[]
958,8274,1,"[3041,3908]","[500,500]",100,[],[]
959,8274,2,[12859],[500],100,[],[]
960,8316,0,[70],[500],50,[],[]
961,8317,0,[619],[1000],50,[],[]
962,8318,0,"[341,434]","[1000,500]",50,[],[]
963,8318,1,[70],[500],100,[],[]
964,8318,2,[3436],[2000],50,[],[]
965,8320,0,[434],[500],50,[],[]
966,8320,1,[12630],[1000],20,[],[]
967,8320,2,"[209,611]","[3000,1000]",100,[],[]
968,8320,3,[215],[4000],100,[],[]
969,8322,0,"[341,434]","[1000,500]",50,[],[]
970,8325,0,[1787],[1000],50,[],[]
971,8330,0,[209],[1000],50,[],[]
972,8365,0,[24],[1000],50,[],[]
973,8366,0,[434],[500],50,[],[]
974,8366,1,[70],[500],100,[],[]
975,8366,2,[8336],[500],50,[],[]
976,8366,3,[12965],[2000],50,[],[]
977,8369,0,[434],[500],50,[],[]
978,8369,1,[215],[1000],100,[],[]
979,8369,2,[56],[1000],100,[],[]
980,8369,3,[12960],[250],20,[],[]
981,10674,0,[434],[500],50,[],[]
982,8493,0,[175],[1000],50,[],[]
983,8493,1,[8150],[50],20,[],[]
984,8493,2,[24],[1000],100,[],[]
985,8493,3,[3365],[1000],100,[],[]
986,8500,0,[434],[500],50,[],[]
987,8500,1,[215],[500],100,[],[]
988,8500,2,[1103],[1000],100,[],[]
989,8500,3,"[4525,174]","[-1000,100]",20,[],[]
990,8506,0,[434],[500],50,[],[]
991,8506,1,[159],[3000],100,[],[]
992,8506,2,[8333],[1000],50,[],[]
993,8616,0,[63],[500],50,[],[]
994,8616,1,[215],[1000],100,[],[]
995,8616,2,[13007],[1000],50,[],[]
996,8646,0,[199],[1000],50,[],[]
997,8646,1,[49],[500],100,[],[]
998,8646,2,[3558],[500],100,[],[]
999,8671,0,[216],[500],50,[],[]
1000,8671,1,[434],[500],100,[],[]
1001,8671,2,[215],[1000],100,[],[]
1002,8671,3,[175],[2000],100,[],[]
1003,8682,0,[8435],[1000],50,[],[]
1004,8682,1,[12996],[1500],100,[],[]
1005,8682,2,[12995],[2000],100,[],[]
1006,8682,3,[8413],[500],100,[],[]
1007,8684,0,[216],[500],50,[],[]
1008,8684,1,[434],[500],100,[],[]
1009,8684,2,[8670],[1000],100,[],[]
1010,8684,3,[3559],[1000],100,[],[]
1011,8686,0,[498],[1000],50,[],[]
1012,8686,1,[13173],[1000],100,[],[]
1013,8686,2,[175],[1000],100,[],[]
1014,8688,0,[1932],[500],50,[],[]
1015,8688,1,"[84,12953]","[500,-3000]",10,[],[]
1016,8688,2,[215],[1000],100,[],[]
1017,8689,0,[1932],[500],50,[],[]
1018,8689,1,"[12952,12953]","[-100,-3000]",10,[],[]
1019,8689,2,[8413],[250],100,[],[]
1020,8700,0,[8435],[1000],50,[],[]
1021,8700,1,"[434,175]","[500,1000]",100,[],[]
1022,8700,2,[173],[50],10,[],[]
1023,8700,3,[175],[1500],100,[],[]
1024,8702,0,[1341],[1000],50,[],[]
1025,8702,1,[430],[1000],100,[],[]
1026,8702,2,[1787],[500],100,[],[]
1027,8728,0,[216],[500],50,[],[]
1028,8728,1,[5807],[250],100,[],[]
1029,8728,2,[12906],[1000],20,[],[]
1030,8730,0,[8583],[1000],50,[],[]
1031,8730,1,[3336],[1000],20,[],[]
1032,8974,0,[434],[500],50,[],[]
1033,8974,1,[12640],[500],20,[],[]
1034,8974,2,[8803],[250],100,[],[]
1035,8974,3,[9062],[1000],20,[],[]
1036,8980,0,[63],[1000],50,[],[]
1037,8980,1,[434],[1000],100,[],[]
1038,8980,2,[215],[1000],100,[],[]
1039,8980,3,[6092],[5000],20,[],[]
1040,9027,0,[8904],[500],50,[],[]
1041,9027,1,[215],[1000],100,[],[]
1042,9027,2,[12909],[500],5,[],[]
1043,9028,0,[1386],[500],50,[],[]
1044,9028,1,[462],[0],100,[],[]
1045,9028,2,[462],[0],100,[],[]
1046,9029,0,[486],[1000],50,[],[]
1047,9029,1,[434],[1000],100,[],[]
1048,9029,2,[215],[1000],100,[],[]
1049,9029,3,[1101],[1000],20,[29],[]
1050,9032,0,[9049],[500],50,[],[]
1051,9032,1,[8856],[500],100,[],[]
1052,9032,2,[9269],[2000],20,[],[]
1053,9033,0,[434],[2000],50,[],[]
1054,9033,1,[13915],[100],100,[],[]
1055,9033,2,[451],[300],5,[],[]
1056,9034,0,[434],[500],50,[],[]
1057,9034,1,[215],[500],100,[],[]
1058,9034,2,"[12609,12610]","[2000,-2000]",20,[],[]
1059,9035,0,[434],[500],50,[],[]
1060,9035,1,[9104],[500],100,[],[]
1061,9035,2,[1101],[1000],20,[29],[]
1062,9037,0,[434],[2000],50,[],[]
1063,9037,1,[9046],[100],5,[],[]
1064,9037,2,[7565],[250],100,[],[]
1065,9110,0,[619],[500],50,[],[]
1066,9110,1,[434],[500],100,[],[]
1067,9110,2,[13011],[2000],50,[],[]
1068,9110,3,[13011],[-1000],50,[],[]
1069,9111,0,[25],[500],50,[],[]
1070,9111,1,"[216,11639]","[1000,-500]",50,[],[]
1071,9111,2,"[12896,12897]","[2500,-5000]",10,[],[]
1072,9114,0,[434],[2000],50,[],[]
1073,9114,1,[14719],[1000],10,[],[]
1074,9114,2,[3708],[100],100,[],[]
1075,9130,0,[3336],[500],50,[],[]
1076,9130,1,[9900],[500],100,[],[]
1077,9130,2,[7636],[1000],100,[],[]
1078,9133,0,[3336],[500],50,[],[]
1079,9133,1,[11672],[1000],100,[],[]
1080,9133,2,[12975],[100000],20,[],[]
1081,9142,0,[215],[1000],50,[],[]
1082,9142,1,[9878],[1000],100,[],[]
1083,9142,2,[12916],[2000],100,[],[]
1084,9142,3,[12917],[2000],20,[],[]
1085,9144,0,[3336],[500],50,[],[]
1086,9144,1,"[12920,12921]","[1000,1000]",100,[],[]
1087,9144,2,"[12922,12923]","[1000,500]",100,[],[]
1088,9146,0,[2603],[1000],50,[],[]
1089,9146,1,[3336],[500],100,[],[]
1090,9146,2,[12910],[250],20,[],[]
1091,9147,0,[434],[500],50,[],[]
1092,9147,1,[8413],[500],100,[],[]
1093,9147,2,[3626],[1000],100,[],[]
1094,9147,3,"[9343,11842]","[-50,100]",10,[],[]
1095,9149,0,[434],[500],50,[],[]
1096,9149,1,[5709],[200],100,[],[]
1097,9149,2,[12926],[1000],50,[],[]
1098,9154,0,[1360],[500],50,[],[]
1099,9154,1,[12860],[2000],100,[],[]
1100,9154,2,[13004],[1000],100,[],[]
1101,9155,0,[1360],[500],50,[],[]
1102,9155,1,[434],[500],100,[],[]
1103,9155,2,[462],[0],100,[],[]
1104,9156,0,[1360],[500],50,[],[]
1105,9156,1,[434],[500],100,[],[]
1106,9156,2,[3336],[500],100,[],[]
1107,9159,0,[12420],[1000],50,[],[]
1108,9159,1,[434],[1000],100,[],[]
1109,9159,2,[9370],[2000],100,[],[]
1110,9182,0,[3336],[500],50,[],[]
1111,9182,1,[1074],[500],100,[],[]
1112,9182,2,[13023],[1000],100,[],[]
1113,9183,0,[8435],[500],50,[],[]
1114,9183,1,[8413],[500],100,[],[]
1115,9183,2,[12872],[250],20,[],[]
1116,9185,0,[434],[2000],50,[],[]
1117,9185,1,[5222],[500],50,[],[]
1118,9185,2,[1034],[-100],100,[],[]
1119,9214,0,[619],[500],50,[],[]
1120,9214,1,[434],[500],100,[],[]
1121,9214,2,"[9641,9639]","[-500,1000]",20,[],[]
1122,9249,0,[2603],[500],50,[],[]
1123,9249,1,[12889],[500],100,[],[]
1124,9249,2,[12890],[1000],5,[],[]
1125,9292,0,[488],[1000],50,[],[]
1126,9292,1,[5122],[1000],100,[],[]
1127,9292,2,[5121],[1000],100,[],[]
1128,9290,0,[554],[1500],50,[],[]
1129,9290,1,[11825],[1000],100,[],[]
1130,9290,2,[11499],[750],100,[],[]
1131,9295,0,[10122],[500],50,[],[]
1132,9295,1,[10121],[100],100,[],[]
1133,9295,2,[13003],[1000],20,[],[]
1134,9296,0,[434],[500],50,[],[]
1135,9296,1,[12638],[250],100,[],[]
1136,9296,2,[10371],[500],10,[],[]
1137,9298,0,[9961],[50000],50,[],[]
1138,9298,1,[12507],[50],10,[],[]
1139,9298,2,[617],[500],100,[],[]
1140,9300,0,[462],[0],50,[],[]
1141,9300,1,[7636],[-200],100,[],[]
1142,9300,2,[462],[0],100,[],[]
1143,9299,0,[488],[500],50,[],[]
1144,9299,1,[462],[0],100,[],[]
1145,9299,2,"[12861,12862]","[1500,750]",100,[],[]
1146,9303,0,[554],[1000],50,[],[]
1147,9303,1,[10122],[1000],20,[],[]
1148,9303,2,[4116],[5000],100,[],[]
1149,9304,0,[3714],[250],50,[],[]
1150,9304,1,[10012],[250],100,[],[]
1151,9304,2,[2081],[400],20,[],[]
1152,9306,0,[434],[1000],50,[],[]
1153,9306,1,"[209,611]","[5000,1000]",100,[],[]
1154,9306,2,[1932],[1000],100,[],[]
1155,9306,3,[12641],[2000],100,[],[]
1156,9308,0,[175],[1000],50,[],[]
1157,9308,1,[173],[100],100,[],[]
1158,9308,2,[554],[1000],100,[],[]
1159,9307,0,"[659,12421]","[500,500]",50,[],[]
1160,9307,1,[434],[500],100,[],[]
1161,9307,2,[1932],[1000],100,[],[]
1162,9307,3,[56],[1000],100,[],[]
1163,9309,0,[617],[2000],50,[],[]
1164,9309,1,[2670],[1000],100,[],[]
1165,9309,2,[6300],[500],10,[],[]
1166,9326,0,[1838],[500],50,[],[]
1167,9326,1,[95],[250],50,[],[]
1168,9326,2,[108],[500],100,[],[]
1169,9327,0,[10322],[-1000],50,[],[]
1170,9327,1,[10114],[30000],100,[],[]
1171,9327,2,[12873],[1500],100,[],[]
1172,9329,0,[10188],[500],50,[],[]
1173,9329,1,[434],[1000],100,[],[]
1174,9329,2,[215],[1000],100,[],[]
1175,9329,3,[1103],[1000],100,[],[]
1176,9330,0,[3362],[1000],50,[],[]
1177,9330,1,[10417],[1000],100,[],[]
1178,9330,2,[172],[50],10,[],[]
1179,10673,0,[3362],[1000],50,[],[]
1180,9334,0,"[1838,313]","[500,500]",100,[],[]
1181,9334,1,[311],[1000],50,[],[]
1182,9334,2,"[7769,10353]","[100,100]",20,[],[]
1183,9333,0,[1788],[500],50,[],[]
1184,9333,1,"[10352,3042]","[500,500]",100,[],[]
1185,9333,2,[12951],[200],20,[],[]
1186,9343,0,[175],[1000],50,[],[]
1187,9343,1,[172],[100],5,[],[]
1188,9343,2,[6235],[100],20,[],[]
1189,9343,3,[70],[500],100,[],[]
1190,9344,0,[498],[500],50,[],[]
1191,9344,1,[175],[1000],100,[],[]
1192,9344,2,"[175,24]","[-2000,1000]",100,[],[]
1193,9346,0,[498],[500],50,[],[]
1194,9346,1,[6235],[100],10,[],[]
1195,9346,2,[13190],[5000],20,[],[]
1196,9347,0,[70],[500],50,[],[]
1197,9347,1,[434],[1000],100,[],[]
1198,9347,2,[13019],[500],20,[],[]
1199,9354,0,[42],[1000],50,[],[]
1200,9354,1,[209],[5000],100,[],[]
1201,9354,2,[174],[50],10,[],[]
1202,9356,0,[42],[500],50,[],[]
1203,9357,0,[1360],[500],50,[],[]
1204,9358,0,[26],[500],50,[],[]
1205,9359,0,[209],[500],50,[],[]
1206,9360,0,[6039],[500],50,[],[]
1207,9361,0,[42],[500],50,[],[]
1208,9362,0,[844],[2000],50,[],[]
1209,9363,0,[490],[500],50,[],[]
1210,9364,0,[434],[500],50,[],[]
1211,9365,0,[490],[500],50,[],[]
1212,9366,0,[49],[500],50,[],[]
1213,9367,0,[498],[500],50,[],[]
1214,9368,0,[9302],[1000],50,[],[]
1215,9369,0,[556],[1000],50,[],[]
1216,9370,0,[11825],[500],50,[],[]
1217,9371,0,[49],[500],50,[],[]
1218,9372,0,[1973],[500],50,[],[]
1219,9373,0,[498],[500],50,[],[]
1220,9374,0,[498],[500],50,[],[]
1221,9375,0,[1973],[500],50,[],[]
1222,9376,0,[63],[500],50,[],[]
1223,9377,0,[26],[500],50,[],[]
1224,9378,0,[63],[500],50,[],[]
1225,9379,0,[56],[500],50,[],[]
1226,9380,0,[2072],[1000],50,[],[]
1227,9381,0,[6334],[500],50,[],[]
1228,9382,0,[9306],[500],50,[],[]
1229,9383,0,[25],[500],50,[],[]
1230,9385,0,[2023],[500],50,[],[]
1231,9386,0,[486],[500],50,[],[]
1232,9387,0,[619],[500],50,[],[]
1233,9388,0,[56],[500],50,[],[]
1234,9389,0,[488],[500],50,[],[]
1235,9390,0,[434],[500],50,[],[]
1236,9391,0,[25],[500],50,[],[]
1237,9392,0,[6068],[500],50,[],[]
1238,9393,0,[25],[500],50,[],[]
1239,9605,0,[215],[1000],50,[],[]
1240,9605,1,[1073],[250],100,[],[]
1241,9605,2,[4525],[500],20,[],[]
1242,9607,0,[216],[500],50,[],[]
1243,9607,1,[3559],[1000],100,[],[]
1244,9607,2,[12626],[500],100,[],[]
1245,9607,3,"[12612,10869]","[1000,-3000]",100,[],[]
1246,9608,0,[216],[500],50,[],[]
1247,9608,1,[462],[0],100,[],[]
1248,9608,2,[462],[0],100,[],[]
1249,9608,3,[462],[0],100,[],[]
1250,9609,0,[175],[1000],50,[],[]
1251,9609,1,[18218],[2500],5,[],[]
1252,9609,2,[1300],[100],50,[],[]
1253,9610,0,[434],[500],50,[],[]
1254,9610,1,[10175],[500],20,[],[]
1255,9610,2,[12825],[500],10,[],[]
1256,9610,3,[216],[500],100,[],[]
1257,9614,0,[462],[0],50,[],[]
1258,9614,1,[462],[0],100,[],[]
1259,9614,2,[462],[0],20,[],[]
1260,9613,0,[25],[1000],50,[],[]
1261,9613,1,[1872],[1000],100,[],[]
1262,9613,2,"[10872,3336]","[2000,-2000]",20,[],[]
1263,9615,0,[213],[-500],50,[],[]
1264,9615,1,"[12508,11642]","[2000,-2000]",20,[],[]
1265,9615,2,[213],[1000],50,[],[]
1266,9755,0,[3336],[250],50,[],[]
1267,9755,1,"[11640,3336]","[50,-500]",20,[],[]
1268,9755,2,[17118],[5000],10,[],[]
1269,9827,0,[8430],[500],50,[],[]
1270,9827,1,[462],[0],100,[],[]
1271,9827,2,[462],[0],100,[],[]
1272,9827,3,[462],[0],100,[],[]
1273,9826,0,[462],[0],50,[],[]
1274,9826,1,[434],[500],100,[],[]
