"rownum","Id","MonsterPacksKey","bool","i32","MonsterVarietiesKey","row"
1338,"Monster1342",1371,1,100,1568,28
1339,"Monster1343",1372,1,50,1953,28
1340,"Monster1344",1372,1,50,2008,28
1341,"Monster1345",1373,1,50,2036,28
1342,"Monster1346",1373,1,50,1938,28
1343,"Monster1347",1374,1,70,773,28
1344,"Monster1348",1374,1,30,602,28
1345,"Monster1349",1375,1,50,651,28
1346,"Monster1350",1375,1,50,805,28
1347,"Monster1351",1376,1,50,2748,28
1348,"Monster1352",1376,1,50,2787,28
1349,"Monster1353",1377,1,60,667,28
1350,"Monster1354",1377,1,40,537,28
1351,"Monster1355",1378,1,70,667,28
1352,"Monster1356",1378,1,30,760,28
1353,"Monster1357",1379,1,100,961,28
1354,"Monster1358",1380,1,100,958,28
1355,"Monster1359",1381,1,100,960,28
1356,"Monster1360",1382,1,50,326,28
1357,"Monster1361",1382,1,50,322,28
1358,"Monster1362",1383,1,100,2723,28
1359,"Monster1363",1384,1,70,157,28
1360,"Monster1364",1384,1,30,178,28
1361,"Monster1365",1385,1,70,175,28
1362,"Monster1366",1385,1,30,182,28
1363,"Monster1367",1386,1,100,171,28
1364,"Monster1368",1387,1,100,238,28
1365,"Monster1369",1388,1,70,51,28
1366,"Monster1370",1388,1,30,10,28
1367,"Monster1371",1389,1,70,58,28
1368,"Monster1372",1389,1,30,52,28
1369,"Monster1373",1390,1,30,9,28
1370,"Monster1374",1390,1,70,55,28
1371,"Monster1375",1391,1,20,1623,28
1372,"Monster1376",1391,1,20,2086,28
1373,"Monster1377",1391,1,60,1938,28
1374,"Monster1378",1392,1,33,1141,28
1375,"Monster1379",1392,1,33,1143,28
1376,"Monster1380",1392,1,34,1145,28
1377,"Monster1381",1393,1,33,1172,28
1378,"Monster1382",1393,1,33,1174,28
1379,"Monster1383",1393,1,34,1176,28
1380,"Monster1384",1394,1,33,1231,28
1381,"Monster1385",1394,1,33,1233,28
1382,"Monster1386",1394,1,34,1235,28
1383,"Monster1387",1395,1,33,1246,28
1384,"Monster1388",1395,1,33,1248,28
1385,"Monster1389",1395,1,34,1250,28
1386,"Monster1390",1396,1,33,1252,28
1387,"Monster1391",1396,1,33,1253,28
1388,"Monster1392",1396,1,34,1254,28
1389,"Monster1393",1397,1,100,1255,28
1390,"Monster1394",1398,1,100,1417,28
1391,"Monster1395",1399,1,40,1449,28
1392,"Monster1396",1399,1,60,1417,28
1393,"Monster1397",1400,1,40,1469,28
1394,"Monster1398",1400,1,60,1417,28
1395,"Monster1399",1401,1,100,915,28
1396,"Monster1400",1402,1,100,983,28
1397,"Monster1401",1403,1,100,463,28
1398,"Monster1402",1404,1,100,440,28
1399,"Monster1403",1405,1,100,262,28
1400,"Monster1404",1406,1,100,322,28
1401,"Monster1405",1407,1,100,470,28
1402,"Monster1406",1408,1,80,630,28
1403,"Monster1407",1408,1,20,641,28
1404,"Monster1408",1409,1,60,787,28
1405,"Monster1409",1409,1,40,551,28
1406,"Monster1410",1410,1,100,1435,28
1407,"Monster1411",1411,1,100,1606,28
1408,"Monster1412",1412,1,50,1970,28
1409,"Monster1413",1412,1,50,2041,28
1410,"Monster1414",1413,1,100,274,28
1411,"Monster1415",1414,1,100,478,28
1412,"Monster1416",1415,1,60,813,28
1413,"Monster1417",1415,1,40,560,28
1414,"Monster1418",1416,1,80,648,28
1415,"Monster1419",1416,1,20,662,28
1416,"Monster1420",1417,1,100,664,28
1417,"Monster1421",1418,1,100,1438,28
1418,"Monster1422",1419,1,100,483,28
1419,"Monster1423",1420,1,80,602,28
1420,"Monster1424",1420,1,20,617,28
1421,"Monster1425",1421,1,100,776,28
1422,"Monster1426",1422,1,100,1075,28
1423,"Monster1427",1423,1,100,1431,28
1424,"Monster1428",1424,1,50,1964,28
1425,"Monster1429",1424,1,50,2032,28
1426,"Monster1430",1425,1,100,507,28
1427,"Monster1431",1426,1,100,105,28
1428,"Monster1432",1427,1,100,283,28
1429,"Monster1433",1427,"",1,287,28
1430,"Monster1434",1428,1,100,1534,28
1431,"Monster1435",1429,"",1,2086,28
1432,"Monster1436",1429,1,100,1983,28
1433,"Monster1437",1430,1,100,383,28
1434,"Monster1438",1431,1,100,1284,28
1435,"Monster1439",1432,1,60,1350,28
1436,"Monster1440",1432,1,10,1282,28
1437,"Monster1441",1432,1,30,1308,28
1438,"Monster1442",1433,1,100,1339,28
1439,"Monster1443",1434,"",1,1347,28
1440,"Monster1444",1434,1,100,1308,28
1441,"Monster1445",1435,1,100,1666,28
1442,"Monster1446",1436,"",1,3016,28
1443,"Monster1447",1436,"",2,3022,28
1444,"Monster1448",1436,"",1,3024,28
1445,"Monster1449",1436,"",2,3026,28
1446,"Monster1450",1436,"",1,3029,28
1447,"Monster1451",1437,1,40,3408,28
1448,"Monster1452",1437,1,30,3409,28
1449,"Monster1453",1437,1,30,3411,28
1450,"Monster1454",1438,1,40,3410,28
1451,"Monster1455",1438,1,60,3409,28
1452,"Monster1456",1439,1,30,3412,28
1453,"Monster1457",1439,1,50,3408,28
1454,"Monster1458",1439,1,20,3411,28
1455,"Monster1459",1440,1,50,3410,28
1456,"Monster1460",1440,1,50,3412,28
1457,"Monster1461",1441,1,40,3408,28
1458,"Monster1462",1441,1,30,3409,28
1459,"Monster1463",1441,1,30,3411,28
1460,"Monster1464",1442,1,40,3410,28
1461,"Monster1465",1442,1,60,3409,28
1462,"Monster1466",1443,1,30,3412,28
1463,"Monster1467",1443,1,50,3408,28
1464,"Monster1468",1443,1,20,3411,28
1465,"Monster1469",1444,1,50,3410,28
1466,"Monster1470",1444,1,50,3412,28
1467,"Monster1471",1445,1,100,1339,28
1468,"Monster1472",1446,1,100,1417,28
1469,"Monster1473",1446,"",2,1333,28
1470,"Monster1474",1447,1,100,1309,28
1471,"Monster1475",1448,1,40,51,28
1472,"Monster1476",1448,1,60,55,28
1473,"Monster1477",1449,1,100,4,28
1474,"Monster1478",1450,1,100,121,28
1475,"Monster1479",1451,1,60,429,28
1476,"Monster1480",1451,1,40,439,28
1477,"Monster1481",1452,"",2,362,28
1478,"Monster1482",1452,1,100,349,28
1479,"Monster1483",1453,1,100,1900,28
1480,"Monster1484",1454,1,100,378,28
1481,"Monster1485",1455,1,100,2748,28
1482,"Monster1486",1456,1,100,2787,28
1483,"Monster1487",1456,"",2,2790,28
1484,"Monster1488",1457,1,50,1963,28
1485,"Monster1489",1457,1,50,2036,28
1486,"Monster1490",1458,1,50,1983,28
1487,"Monster1491",1458,1,50,2018,28
1488,"Monster1492",1459,"",2,1449,28
1489,"Monster1493",1459,1,100,1438,28
1490,"Monster1494",1460,1,100,1417,28
1491,"Monster1495",1461,"",2,1469,28
1492,"Monster1496",1461,1,100,1449,28
1493,"Monster1497",1462,1,100,1606,28
1494,"Monster1498",1463,1,100,1597,28
1495,"Monster1499",1464,1,100,283,28
1496,"Monster1500",1465,1,100,1492,28
1497,"Monster1501",1466,1,100,1519,28
1498,"Monster1502",1467,1,100,220,28
1499,"Monster1503",1468,1,100,220,28
1500,"Monster1504",1469,"",2,2086,28
1501,"Monster1505",1469,1,50,1938,28
1502,"Monster1506",1469,1,50,2008,28
1503,"Monster1507",1470,"",2,1534,28
1504,"Monster1508",1470,1,100,1540,28
1505,"Monster1509",1471,"",2,1532,28
1506,"Monster1510",1471,1,100,1540,28
1507,"Monster1511",1472,1,100,1540,28
1508,"Monster1512",1473,1,100,1504,28
1509,"Monster1513",1474,"",1,1558,28
1510,"Monster1514",1474,1,100,1568,28
1511,"Monster1515",1475,1,100,1581,28
1512,"Monster1516",1476,1,100,322,28
1513,"Monster1517",1477,1,100,381,28
1514,"Monster1518",1478,1,30,667,28
1515,"Monster1519",1478,1,70,557,28
1516,"Monster1520",1479,"",2,1623,28
1517,"Monster1521",1479,1,50,1970,28
1518,"Monster1522",1479,1,50,2041,28
1519,"Monster1523",1480,1,100,2723,28
1520,"Monster1524",1481,1,100,491,28
1521,"Monster1525",1482,"",2,500,28
1522,"Monster1526",1482,1,100,915,28
1523,"Monster1527",1483,1,100,513,28
1524,"Monster1528",1484,1,33,782,28
1525,"Monster1529",1484,1,33,773,28
1526,"Monster1530",1484,1,34,804,28
1527,"Monster1531",1485,1,100,537,28
1528,"Monster1532",1486,1,100,902,28
1529,"Monster1533",1487,1,100,1666,28
1530,"Monster1534",1488,1,100,915,28
1531,"Monster1535",1489,1,100,980,28
1532,"Monster1536",1490,1,100,1673,28
1533,"Monster1537",1491,1,100,3131,28
1534,"Monster1538",1492,1,100,667,28
1535,"Monster1539",1493,1,100,447,28
1536,"Monster1540",1494,1,100,2098,28
1537,"Monster1541",1495,1,100,1084,28
1538,"Monster1542",1496,1,33,1231,28
1539,"Monster1543",1496,1,33,1233,28
1540,"Monster1544",1496,1,34,1235,28
1541,"Monster1545",1497,1,100,776,28
1542,"Monster1546",1498,1,60,820,28
1543,"Monster1547",1498,1,40,824,28
1544,"Monster1548",1499,1,100,163,28
1545,"Monster1549",1500,1,100,3131,28
1546,"Monster1550",1501,1,100,220,28
1547,"Monster1551",1502,1,100,157,28
1548,"Monster1552",1503,1,33,1431,28
1549,"Monster1553",1503,1,33,1435,28
1550,"Monster1554",1503,1,34,1438,28
1551,"Monster1555",1504,1,100,220,28
1552,"Monster1556",1505,"",2,760,28
1553,"Monster1557",1505,1,100,667,28
1554,"Monster1558",1506,1,100,2723,28
1555,"Monster1559",1507,1,100,1581,28
1556,"Monster1560",1508,1,100,283,28
1557,"Monster1561",1509,1,100,895,28
1558,"Monster1562",1510,1,100,1449,28
1559,"Monster1563",1511,"",2,1623,28
1560,"Monster1564",1511,1,50,1970,28
1561,"Monster1565",1511,1,50,2041,28
1562,"Monster1566",1512,1,100,349,28
1563,"Monster1567",1513,1,100,1568,28
1564,"Monster1568",1514,1,100,667,28
1565,"Monster1569",1515,1,100,977,28
1566,"Monster1570",1516,1,100,1666,28
1567,"Monster1571",1517,1,50,2748,28
1568,"Monster1572",1517,1,50,2787,28
1569,"Monster1573",1518,1,50,820,28
1570,"Monster1574",1518,1,50,824,28
1571,"Monster1575",1519,1,100,820,28
1572,"Monster1576",1520,1,25,3021,28
1573,"Monster1577",1520,1,25,3023,28
1574,"Monster1578",1520,1,25,3025,28
1575,"Monster1579",1520,1,25,3027,28
1576,"Monster1580",1521,1,100,1449,28
1577,"Monster1581",1522,1,100,1435,28
1578,"Monster1582",1523,1,100,1469,28
1579,"Monster1583",1524,1,100,919,28
1580,"Monster1584",1525,1,40,3638,28
1581,"Monster1585",1525,1,60,3655,28
1582,"Monster1586",1526,1,100,3639,28
1583,"Monster1587",1527,1,100,3640,28
1584,"Monster1588",1528,1,25,3645,28
1585,"Monster1589",1528,1,75,3646,28
1586,"Monster1590",1529,1,100,3647,28
1587,"Monster1591",1530,1,100,3648,28
1588,"Monster1592",1531,1,100,3649,28
1589,"Monster1593",1532,1,100,3652,28
1590,"Monster1594",1533,1,50,3653,28
1591,"Monster1595",1533,1,50,3654,28
1592,"Monster1596",1534,1,50,3656,28
1593,"Monster1597",1534,1,50,3658,28
1594,"Monster1598",1535,1,100,3659,28
1595,"Monster1599",1536,1,100,3135,28
1596,"Monster1600",1537,1,100,3660,28
1597,"Monster1601",1538,1,30,3569,28
1598,"Monster1602",1538,1,30,3570,28
1599,"Monster1603",1538,1,40,3571,28
1600,"Monster1604",1539,1,100,3572,28
1601,"Monster1605",1540,1,100,3573,28
1602,"Monster1606",1541,1,100,3574,28
1603,"Monster1607",1542,1,100,3575,28
1604,"Monster1608",1543,1,100,3576,28
1605,"Monster1609",1544,1,50,3577,28
1606,"Monster1610",1544,1,50,3578,28
1607,"Monster1611",1545,1,100,3579,28
1608,"Monster1612",1546,1,100,3580,28
1609,"Monster1613",1547,1,100,3581,28
1610,"Monster1614",1548,1,40,3582,28
1611,"Monster1615",1548,1,60,3583,28
1612,"Monster1616",1549,1,40,3585,28
1613,"Monster1617",1549,1,60,3586,28
1614,"Monster1618",1550,1,40,3584,28
1615,"Monster1619",1550,1,60,3583,28
1616,"Monster1620",1551,1,50,3609,28
1617,"Monster1621",1551,1,50,3610,28
1618,"Monster1622",1552,1,50,3605,28
1619,"Monster1623",1552,1,50,3606,28
1620,"Monster1624",1553,1,50,3607,28
1621,"Monster1625",1553,1,50,3608,28
1622,"Monster1626",1554,1,25,3611,28
1623,"Monster1627",1554,1,20,3613,28
1624,"Monster1628",1554,1,15,3614,28
1625,"Monster1629",1554,1,15,3615,28
1626,"Monster1630",1554,1,15,3616,28
1627,"Monster1631",1555,1,33,3614,28
1628,"Monster1632",1555,1,33,3615,28
1629,"Monster1633",1555,1,34,3616,28
1630,"Monster1634",1556,1,40,3620,28
1631,"Monster1635",1556,1,30,3621,28
1632,"Monster1636",1556,1,30,3622,28
1633,"Monster1637",1557,1,30,3619,28
1634,"Monster1638",1557,1,70,3612,28
1635,"Monster1639",1558,1,70,3613,28
1636,"Monster1640",1558,1,30,3625,28
1637,"Monster1641",1559,1,50,3624,28
1638,"Monster1642",1559,1,50,3625,28
1639,"Monster1643",1560,1,100,3623,28
1640,"Monster1644",1561,1,100,3626,28
1641,"Monster1645",1562,1,40,3617,28
1642,"Monster1646",1562,1,60,3618,28
1643,"Monster1647",1563,1,30,3627,28
1644,"Monster1648",1563,1,70,3628,28
1645,"Monster1649",1564,1,30,3629,28
1646,"Monster1650",1564,1,70,3630,28
1647,"Monster1651",1565,1,50,3631,28
1648,"Monster1652",1565,1,50,3632,28
1649,"Monster1653",1566,1,30,3633,28
1650,"Monster1654",1566,1,70,3634,28
1651,"Monster1655",1567,1,20,3635,28
1652,"Monster1656",1567,1,40,3636,28
1653,"Monster1657",1567,1,40,3637,28
1654,"Monster1658",1568,1,100,1579,28
1655,"Monster1659",1569,"",1,4401,28
1656,"Monster1660",1569,"",1,4402,28
1657,"Monster1661",1569,"",1,4407,28
1658,"Monster1662",1569,"",1,4412,28
1659,"Monster1663",1569,"",1,4415,28
1660,"Monster1664",1570,"",1,4469,28
1661,"Monster1665",1570,"",1,4465,28
1662,"Monster1666",1570,"",1,4461,28
1663,"Monster1667",1570,"",1,4455,28
1664,"Monster1668",1570,"",1,4456,28
1665,"Monster1669",1571,"",1,4472,28
1666,"Monster1670",1571,"",1,4466,28
1667,"Monster1671",1571,"",1,4462,28
1668,"Monster1672",1571,"",1,4459,28
1669,"Monster1673",1571,"",1,4460,28
1670,"Monster1674",1572,"",1,4474,28
1671,"Monster1675",1572,"",1,4467,28
1672,"Monster1676",1572,"",1,4463,28
1673,"Monster1677",1572,"",1,4457,28
1674,"Monster1678",1572,"",1,4458,28
1675,"Monster1679",1573,"",1,4476,28
1676,"Monster1680",1573,"",1,4468,28
1677,"Monster1681",1573,"",1,4464,28
1678,"Monster1682",1573,"",1,4455,28
1679,"Monster1683",1573,"",1,4459,28
1680,"Monster1684",1574,"",1,4465,28
1681,"Monster1685",1574,"",1,4463,28
1682,"Monster1686",1574,"",1,4456,28
1683,"Monster1687",1574,"",1,4458,28
1684,"Monster1688",1575,"",1,4466,28
1685,"Monster1689",1575,"",1,4464,28
1686,"Monster1690",1575,"",1,4460,28
1687,"Monster1691",1575,"",1,4457,28
1688,"Monster1692",1576,"",1,4467,28
1689,"Monster1693",1576,"",1,4461,28
1690,"Monster1694",1576,"",1,4455,28
1691,"Monster1695",1576,"",1,4460,28
1692,"Monster1696",1577,"",1,4468,28
1693,"Monster1697",1577,"",1,4462,28
1694,"Monster1698",1577,"",1,4459,28
1695,"Monster1699",1577,"",1,4458,28
1696,"Monster1700",1578,"",1,4461,28
1697,"Monster1701",1578,"",1,4459,28
1698,"Monster1702",1578,"",1,4457,28
1699,"Monster1703",1579,"",1,4462,28
1700,"Monster1704",1579,"",1,4456,28
1701,"Monster1705",1579,"",1,4458,28
1702,"Monster1706",1580,"",1,4443,28
1703,"Monster1707",1580,"",1,4438,28
1704,"Monster1708",1580,"",1,4435,28
1705,"Monster1709",1580,"",1,4430,28
1706,"Monster1710",1580,"",1,4431,28
1707,"Monster1711",1581,"",1,4446,28
1708,"Monster1712",1581,"",1,4439,28
1709,"Monster1713",1581,"",1,4437,28
1710,"Monster1714",1581,"",1,4427,28
1711,"Monster1715",1581,"",1,4429,28
1712,"Monster1716",1582,"",1,4449,28
1713,"Monster1717",1582,"",1,4441,28
1714,"Monster1718",1582,"",1,4434,28
1715,"Monster1719",1582,"",1,4428,28
1716,"Monster1720",1582,"",1,4426,28
1717,"Monster1721",1583,"",1,4443,28
1718,"Monster1722",1583,"",1,4439,28
1719,"Monster1723",1583,"",1,4437,28
1720,"Monster1724",1583,"",1,4430,28
1721,"Monster1725",1583,"",1,4429,28
1722,"Monster1726",1584,"",1,4446,28
1723,"Monster1727",1584,"",1,4440,28
1724,"Monster1728",1584,"",1,4435,28
1725,"Monster1729",1584,"",1,4426,28
1726,"Monster1730",1584,"",1,4427,28
1727,"Monster1731",1585,"",1,4449,28
1728,"Monster1732",1585,"",1,4441,28
1729,"Monster1733",1585,"",1,4436,28
1730,"Monster1734",1585,"",1,4428,28
1731,"Monster1735",1585,"",1,4431,28
1732,"Monster1736",1586,"",1,4438,28
1733,"Monster1737",1586,"",1,4435,28
1734,"Monster1738",1586,"",1,4430,28
1735,"Monster1739",1586,"",1,4431,28
1736,"Monster1740",1587,"",1,4439,28
1737,"Monster1741",1587,"",1,4437,28
1738,"Monster1742",1587,"",1,4427,28
1739,"Monster1743",1587,"",1,4429,28
1740,"Monster1744",1588,"",1,4441,28
1741,"Monster1745",1588,"",1,4434,28
1742,"Monster1746",1588,"",1,4428,28
1743,"Monster1747",1588,"",1,4426,28
1744,"Monster1748",1589,"",1,4439,28
1745,"Monster1749",1589,"",1,4437,28
1746,"Monster1750",1589,"",1,4430,28
1747,"Monster1751",1589,"",1,4429,28
1748,"Monster1752",1590,"",1,4440,28
1749,"Monster1753",1590,"",1,4435,28
1750,"Monster1754",1590,"",1,4426,28
1751,"Monster1755",1590,"",1,4427,28
1752,"Monster1756",1591,"",1,4441,28
1753,"Monster1757",1591,"",1,4436,28
1754,"Monster1758",1591,"",1,4428,28
1755,"Monster1759",1591,"",1,4431,28
1756,"Monster1760",717,1,60,4098,28
1757,"Monster1761",717,1,20,4100,28
1758,"Monster1762",717,1,20,4102,28
1759,"Monster1763",686,1,50,4381,28
1760,"Monster1764",686,1,50,4383,28
1761,"Monster1765",716,1,50,585,28
1762,"Monster1766",716,1,50,750,28
1763,"Monster1767",1592,"",5,4784,28
1764,"Monster1768",1593,"",5,4785,28
1765,"Monster1769",1594,"",5,4786,28
1766,"Monster1770",1595,"",1,4787,28
1767,"Monster1771",1596,1,35,4797,28
1768,"Monster1772",1596,1,35,4798,28
1769,"Monster1773",1596,1,30,4805,28
1770,"Monster1774",1597,1,35,4800,28
1771,"Monster1775",1597,1,35,4801,28
1772,"Monster1776",1597,1,30,4804,28
1773,"Monster1777",1598,1,35,4802,28
1774,"Monster1778",1598,1,35,4803,28
1775,"Monster1779",1598,1,30,4806,28
1776,"Monster1780",1599,"",1,4839,28
1777,"Monster1781",1600,1,35,4842,28
1778,"Monster1782",1600,1,65,4843,28
1779,"Monster1783",1601,1,100,4844,28
1780,"Monster1784",1602,1,80,4830,28
1781,"Monster1785",1602,1,20,4831,28
1782,"Monster1786",1603,1,50,4826,28
1783,"Monster1787",1603,1,50,4827,28
1784,"Monster1788",1604,"",1,4829,28
1785,"Monster1789",1605,1,50,4812,28
1786,"Monster1790",1605,1,50,4813,28
1787,"Monster1791",1606,1,25,4836,28
1788,"Monster1792",1606,1,25,4837,28
1789,"Monster1793",1606,1,50,4838,28
1790,"Monster1794",1607,1,100,4846,28
1791,"Monster1795",1608,1,100,4743,28
1792,"Monster1796",1609,1,100,4739,28
1793,"Monster1797",1610,1,100,4740,28
1794,"Monster1798",1241,1,100,306,28
1795,"Monster1799",1242,1,50,78,28
1796,"Monster1800",1242,1,50,79,28
1797,"Monster1801",1243,1,30,79,28
1798,"Monster1802",1243,1,30,78,28
1799,"Monster1803",1243,1,40,306,28
1800,"Monster1804",1244,1,30,2086,28
1801,"Monster1805",1244,1,35,1963,28
1802,"Monster1806",1244,1,35,2008,28
1803,"Monster1807",1245,1,30,2037,28
1804,"Monster1808",1245,1,30,2086,28
1805,"Monster1809",1245,1,40,1938,28
1806,"Monster1810",1246,1,35,1963,28
1807,"Monster1811",1246,1,35,2034,28
1808,"Monster1812",1246,1,30,2086,28
1809,"Monster1813",1247,"",2,1972,28
1810,"Monster1814",1247,1,100,1983,28
1811,"Monster1815",1247,"",2,2014,28
1812,"Monster1816",1247,1,100,2018,28
1813,"Monster1817",1248,1,40,1519,28
1814,"Monster1818",1248,1,30,1983,28
1815,"Monster1819",1248,1,30,2018,28
1816,"Monster1820",1611,1,100,4741,28
1817,"Monster1821",1612,1,100,4744,28
1818,"Monster1822",1613,1,100,4745,28
1819,"Monster1823",1614,1,100,4747,28
1820,"Monster1824",1615,1,100,4748,28
1821,"Monster1825",1616,1,100,4749,28
1822,"Monster1826",1617,1,100,4750,28
1823,"Monster1827",1618,1,100,4751,28
1824,"Monster1828",1619,1,100,536,28
1825,"Monster1829",1620,1,40,4767,28
1826,"Monster1830",1620,1,40,4770,28
1827,"Monster1831",1620,1,30,4768,28
1828,"Monster1832",1621,1,40,4772,28
1829,"Monster1833",1621,1,40,4774,28
1830,"Monster1834",1621,1,30,4768,28
1831,"Monster1835",1622,"",8,799,28
1832,"Monster1836",1623,1,30,64,28
1833,"Monster1837",1623,1,40,66,28
1834,"Monster1838",1623,1,40,68,28
1835,"Monster1839",1624,1,30,64,28
1836,"Monster1840",1624,1,40,66,28
1837,"Monster1841",1624,1,40,68,28
1838,"Monster1842",1625,1,30,64,28
1839,"Monster1843",1625,1,40,66,28
1840,"Monster1844",1625,1,40,68,28
1841,"Monster1845",1626,1,75,921,28
1842,"Monster1846",1626,1,25,511,28
1843,"Monster1847",1627,1,60,863,28
1844,"Monster1848",1627,1,40,866,28
1845,"Monster1849",1628,1,60,864,28
1846,"Monster1850",1628,1,40,867,28
1847,"Monster1851",1629,1,60,865,28
1848,"Monster1852",1629,1,40,868,28
1849,"Monster1853",1630,"",2,1577,28
1850,"Monster1854",1630,1,100,1578,28
1851,"Monster1855",1631,1,20,3514,28
1852,"Monster1856",1631,1,20,3515,28
1853,"Monster1857",1631,1,20,3516,28
1854,"Monster1858",1631,1,5,3517,28
1855,"Monster1859",1631,1,5,3518,28
1856,"Monster1860",1631,1,5,3519,28
1857,"Monster1861",1631,1,5,3520,28
1858,"Monster1862",1631,1,5,3521,28
1859,"Monster1863",1631,1,5,3522,28
1860,"Monster1864",1631,1,5,3523,28
1861,"Monster1865",1631,1,5,3524,28
1862,"Monster1866",1632,1,20,3514,28
1863,"Monster1867",1632,1,20,3515,28
1864,"Monster1868",1632,1,20,3516,28
1865,"Monster1869",1632,1,5,3517,28
1866,"Monster1870",1632,1,5,3518,28
1867,"Monster1871",1632,1,5,3519,28
1868,"Monster1872",1632,1,5,3520,28
1869,"Monster1873",1632,1,5,3521,28
1870,"Monster1874",1632,1,5,3522,28
1871,"Monster1875",1632,1,5,3523,28
1872,"Monster1876",1632,1,5,3524,28
1873,"Monster1877",1633,1,20,3514,28
1874,"Monster1878",1633,1,20,3515,28
1875,"Monster1879",1633,1,20,3516,28
1876,"Monster1880",1633,1,5,3517,28
1877,"Monster1881",1633,1,5,3518,28
1878,"Monster1882",1633,1,5,3519,28
1879,"Monster1883",1633,1,5,3520,28
1880,"Monster1884",1633,1,5,3521,28
1881,"Monster1885",1633,1,5,3522,28
1882,"Monster1886",1633,1,5,3523,28
1883,"Monster1887",1633,1,5,3524,28
1884,"Monster1888",1634,1,20,3514,28
1885,"Monster1889",1634,1,20,3515,28
1886,"Monster1890",1634,1,20,3516,28
1887,"Monster1891",1634,1,5,3517,28
1888,"Monster1892",1634,1,5,3518,28
1889,"Monster1893",1634,1,5,3519,28
1890,"Monster1894",1634,1,5,3520,28
1891,"Monster1895",1634,1,5,3521,28
1892,"Monster1896",1634,1,5,3522,28
1893,"Monster1897",1634,1,5,3523,28
1894,"Monster1898",1634,1,5,3524,28
1895,"Monster1899",1635,1,20,3514,28
1896,"Monster1900",1635,1,20,3515,28
1897,"Monster1901",1635,1,20,3516,28
1898,"Monster1902",1635,1,5,3517,28
1899,"Monster1903",1635,1,5,3518,28
1900,"Monster1904",1635,1,5,3519,28
1901,"Monster1905",1635,1,5,3520,28
1902,"Monster1906",1635,1,5,3521,28
1903,"Monster1907",1635,1,5,3522,28
1904,"Monster1908",1635,1,5,3523,28
1905,"Monster1909",1635,1,5,3524,28
1906,"Monster1910",1636,1,25,1425,28
1907,"Monster1911",1636,1,25,1443,28
1908,"Monster1912",1636,1,25,1463,28
1909,"Monster1913",1636,1,25,1479,28
1910,"Monster1914",1637,1,40,46,28
1911,"Monster1915",1637,1,40,47,28
1912,"Monster1916",1637,1,20,425,28
1913,"Monster1917",1638,1,25,1977,28
1914,"Monster1918",1638,1,25,1991,28
1915,"Monster1919",1638,1,25,2016,28
1916,"Monster1920",1638,1,25,2026,28
1917,"Monster1921",1639,"",4,4992,28
1918,"Monster1922",1640,1,7,2757,28
1919,"Monster1923",1640,1,7,2759,28
1920,"Monster1924",1640,1,8,2761,28
1921,"Monster1925",1640,1,8,2763,28
1922,"Monster1926",1640,1,7,2795,28
1923,"Monster1927",1640,1,7,2797,28
1924,"Monster1928",1640,1,8,2799,28
1925,"Monster1929",1640,1,8,2801,28
1926,"Monster1930",1640,1,5,2765,28
1927,"Monster1931",1640,1,5,2767,28
1928,"Monster1932",1640,1,5,2769,28
1929,"Monster1933",1640,1,5,2771,28
1930,"Monster1934",1640,1,5,2803,28
1931,"Monster1935",1640,1,5,2805,28
1932,"Monster1936",1640,1,5,2807,28
1933,"Monster1937",1640,1,5,2809,28
1934,"Monster1938",1641,1,20,737,28
1935,"Monster1939",1641,1,20,738,28
1936,"Monster1940",1641,1,20,739,28
1937,"Monster1941",1641,1,20,740,28
1938,"Monster1942",1641,1,20,741,28
1939,"Monster1943",1642,1,100,4850,28
1940,"Monster1944",1643,1,50,4863,28
1941,"Monster1945",1643,1,50,4861,28
1942,"Monster1946",1644,"",6,4988,28
1943,"Monster1947",1644,"",4,4989,28
1944,"Monster1948",1644,"",4,4990,28
1945,"Monster1949",1644,"",3,4991,28
1946,"Monster1950",1645,1,75,4832,28
1947,"Monster1951",1645,1,25,4833,28
1948,"Monster1952",1646,1,100,1391,28
1949,"Monster1953",1647,"",1,2587,28
1950,"Monster1954",1647,"",1,2631,28
1951,"Monster1955",1647,"",1,2603,28
1952,"Monster1956",1647,"",1,2618,28
1953,"Monster1957",1647,"",1,2665,28
1954,"Monster1958",1648,1,30,4871,28
1955,"Monster1959",1648,1,70,4873,28
1956,"Monster1960",1649,"",3,3061,28
1957,"Monster1961",1649,"",3,3063,28
1958,"Monster1962",1649,"",3,3065,28
1959,"Monster1963",1650,1,100,5007,28
1960,"Monster1964",1651,1,8,778,28
1961,"Monster1965",1651,1,8,791,28
1962,"Monster1966",1651,1,8,815,28
1963,"Monster1967",1651,1,25,779,28
1964,"Monster1968",1651,1,25,792,28
1965,"Monster1969",1651,1,25,816,28
1966,"Monster1970",1652,1,50,4983,28
1967,"Monster1971",1652,1,50,4984,28
1968,"Monster1972",1653,1,100,4982,28
1969,"Monster1973",1654,1,33,4983,28
1970,"Monster1974",1654,1,33,4984,28
1971,"Monster1975",1654,1,33,4982,28
1972,"Monster1976",1655,1,50,65,28
1973,"Monster1977",1655,"",2,67,28
1974,"Monster1978",1655,1,50,69,28
1975,"Monster1979",1656,1,100,3967,28
1976,"Monster1980",1657,1,100,1477,28
1977,"Monster1981",1658,1,100,1460,28
1978,"Monster1982",1659,1,50,1460,28
