"rownum","Id","Text","StatsKeys1","CharacterPanelDescriptionModesKey","StatsKeys2","StatsKeys3","CharacterPanelTabsKey","bool","[i32]"
291,"LightningDamageChargeEnd","Lightning Damage when a Charge expires or is consumed","[1318,1319]",6,[],[],3,1,[]
292,"EnduranceCharges","Endurance Charges","[4,2652]",3,[],[],3,"",[]
293,"EnduranceDuration","Endurance Charge Duration modifier",[2692],7,[],[],3,1,[]
294,"PhysDamageRedPerEndurance","Physical Damage Reduction per Endurance Charge",[446],1,[],[],3,1,[]
295,"ElementalResistPerEndurance","Additional Elemental Resistance per Endurance Charge",[142],1,[],[],3,1,[]
296,"BuffDurationPerEndurance","Buff/Debuff Duration modifier per Endurance Charge",[360],7,[],[],3,1,[]
297,"CritRedPerEndurance","Enemy Crit. Multiplier modifier per Endurance Charge",[98],7,[],[],3,1,[1]
298,"LifeRegenPerEndurance","Life Regeneration per second per Endurance Charge",[126],1,[],[],3,1,[2]
299,"MeleeDamagePerEnduranceCharge","Melee Damage modifier per Endurance Charge",[4606],7,[],[],3,1,[]
300,"PhysicalDamagePerEnduranceCharge","Physical Damage modifier per Endurance Charge",[2629],7,[],[],3,1,[]
301,"FrenzyCharges","Frenzy Charges","[5,2653]",3,[],[],3,"",[]
302,"FrenzyDuration","Frenzy Charge Duration modifier",[1792],7,[],[],3,1,[]
303,"AttackSpeedPerFrenzy","Attack Speed modifier per Frenzy Charge",[1649],7,[],[],3,1,[]
304,"CastSpeedPerFrenzy","Cast Speed modifier per Frenzy Charge",[1650],7,[],[],3,1,[]
305,"MoreDamagePerFrenzyCharge","Damage modifier per Frenzy Charge",[6460],8,[],[],3,1,[]
306,"DamageOverTimePerFrenzyCharge","Damage over Time modifier per Frenzy Charge",[6323],7,[],[],3,1,[]
307,"MovementSpeedPerFrenzy","Movement Speed modifier per Frenzy Charge",[178],7,[],[],3,1,[]
308,"StunRecoveryPerFrenzy","Stun Recovery modifier per Frenzy Charge",[222],7,[],[],3,1,[]
309,"PhysicalDamagePerFrenzy","Physical Damage modifier per Frenzy Charge",[365],7,[],[],3,1,[]
310,"EvasionPerFrenzyCharge","Evasion Rating modifier per Frenzy Charge",[122],7,[],[],3,1,[]
311,"DodgePerFrenzy","Dodge chance per Frenzy Charge",[1268],1,[],[],3,1,[]
312,"ProjectileSpeedPerFrenzy","Projectile Speed modifier per Frenzy Charge",[1401],7,[],[],3,1,[]
313,"LifeRegenPerFrenzy","Life Regeneration per second per Frenzy Charge",[1393],1,[],[],3,1,[2]
314,"AccuracyPerFrenzy","Accuracy Rating modifier per Frenzy Charge",[1783],7,[],[],3,1,[]
315,"LightningDamagePerFrenzy","Lightning Damage modifier per Frenzy Charge",[2292],7,[],[],3,1,[]
316,"DamageTakenPerFrenzy","Damage Taken modifier per Frenzy Charge",[2291],7,[],[],3,1,[]
317,"LifeOnKillPerFrenzy","Life gained on Kill per Frenzy Charge",[2294],0,[],[],3,1,[]
318,"ElementalDamagePerFrenzyCharge","Elemental Damage modifier per Frenzy Charge",[2716],7,[],[],3,1,[]
319,"AttackDamagePerFrenzyCharge","Attack Damage modifier per Frenzy Charge",[3489],7,[],[],3,1,[]
320,"DamageNoFrenzyCharges","Damage modifier with no Frenzy Charges",[4119],7,[],[],3,1,[]
321,"PowerCharges","Power Charges","[6,2654]",3,[],[],3,"",[]
322,"PowerDuration","Power Charge Duration modifier",[2691],7,[],[],3,1,[]
323,"CritPerPower","Critical Strike Chance modifier per Power Charge",[555],7,[],[],3,1,[]
324,"MoreSpellDamagePerPower","Spell damage modifier per Power Charge",[6322],8,[],[],3,1,[]
325,"KeystoneMoreSpellDamagePerPower","Spell damage modifier per Power Charge",[9401],8,[],[],3,1,[]
326,"CastSpeedPerPower","Cast Speed modifier per Power Charge",[217],7,[],[],3,1,[]
327,"AoEPerPower","Area of Effect Radius modifier per Power Charge",[424],7,[],[],3,1,[]
328,"SpellDamagePerPower","Spell Damage modifier per Power Charge",[425],7,[],[],3,1,[]
329,"WandDamagePerPower","Wand Damage modifier per Power Charge",[426],7,[],[],3,1,[]
330,"ProjectileDamagePerPower","Projectile Damage modifier per Power Charge",[1402],7,[],[],3,1,[]
331,"DamageOverTimePerPowerCharge","Damage over Time modifier per Power Charge",[6324],7,[],[],3,1,[]
332,"ManaRegenPerPower","Mana Regeneration per second per Power Charge",[132],1,[],[],3,1,[2]
333,"ManaRegenIncrPerPower","Mana Regeneration rate modifier per Power Charge",[487],7,[],[],3,1,[]
334,"SpiritCharges","Spirit Charges","[6536,7267]",3,[],[],3,1,[]
335,"SiphoningCharges","Siphoning Charges","[7328,7329]",3,[],[],3,1,[]
336,"PhysicalDamagePerSiphoning","Physical Damage to Attacks per Siphoning Charge","[7332,7333]",2,[],[],3,1,[]
337,"LifeLeechPerSiphoning","Life Leech from any Damage per Siphoning Charge",[7334],1,[],[],3,1,[14]
338,"ExtraChoasDamagePerSiphoning","Non-Chaos Damage as extra Chaos Damage per Siphoning Charge",[7335],1,[],[],3,1,[]
339,"PhysDamageReductionPerSiphoning","Physical Damage reduction from Hits per Siphoning Charge",[7336],1,[],[],3,1,[]
340,"PhysDamageTakenPerSiphoning","Physical Damage per Second per Siphoning Charge",[7344],0,[],[],3,1,[2]
341,"BlitzCharges","Blitz Charges","[9694,9693]",3,[],[],3,1,[]
342,"AttackSpeedPerBlitz","Attack Speed modifier per Blitz Charge",[9691],8,[],[],3,1,[]
343,"CritChancePerBlitz","Critical Strike Chance modifier per Blitz Charge",[9692],7,[],[],3,1,[]
344,"ChallengerCharges","Challenger Charges","[9793,9792]",3,[],[],3,1,[]
345,"AttackMoveSpeedPerChallenger","Attack and Movement Speed modifier per Challenger Charge",[9796],8,[],[],3,1,[]
346,"BrutalCharges","Brutal Charges","[13457,13459]",3,[],[],3,1,[]
347,"TripleDamageChancePerBrutalCharge","Chance to deal Triple Damage per Brutal Charge",[13481],1,[13459],[],3,1,[]
348,"StunThresholdPerBrutalCharge","Stun Threshold modifier per Brutal Charge",[13482],7,[13459],[],3,1,[]
349,"AfflictionCharges","Affliction Charges","[13461,13463]",3,[],[],3,1,[]
350,"AilmentDamagePerAfflictionCharge","Ailment Damage modifier per Affliction Charge",[13483],8,[13463],[],3,1,[]
351,"NonDamagingAilmentEffectPerAfflictionCharge","Non-Damaging Ailment Effect modifier per Affliction Charge",[13484],8,[13463],[],3,1,[]
352,"AbsorptionCharges","Absorption Charges","[13465,13467]",3,[],[],3,1,[]
353,"ElementalDamageGoesToESPerAbsorptionCharge","Elemental Damage taken Recouped as ES per Absorption Charge",[13485],1,[13467],[],3,1,[]
354,"BloodCharges","Blood Charges","[13977,14121]",3,[14193],[],3,"",[]
355,"ReapDamagePerBloodCharge","Damage modifier per Blood Charge",[13978],8,[14193],[],3,1,[]
356,"ReapCostPerBloodCharge","Life Cost modifier per Blood Charge",[13979],8,[14193],[],3,1,[]
